Sentence	entity_1	entity_2	entity_3	json	split
Hatchery rainbow trout in Germany ( Hofer strain), however, have acquired a degree of resistance to whirling disease that is consistently much higher than any domestic rainbow strains and comparable to that of brown trout ( Salmon trutta), which are native to Europe and typically asymptomatic following infection [ 23].	rainbow trout,9,22,Organism/Species	brown trout,210,221,Organism/Species	Salmon trutta,224,237,Organism/Species	"[{""token"": ""rainbow trout"", ""start_span"": 9, ""end_span"": 22, ""type"": ""Organism/Species""}, {""token"": ""brown trout"", ""start_span"": 210, ""end_span"": 221, ""type"": ""Organism/Species""}, {""token"": ""Salmon trutta"", ""start_span"": 224, ""end_span"": 237, ""type"": ""Organism/Species""}]"	train
Other economically important salmonid pathogens, such as infectious pancreatic necrosis virus and infectious salmon anaemia virus have been found to activate both type I and type II interferon ( IFN) responses in the Atlantic salmon host following infection [ 28].	infectious pancreatic necrosis virus,57,93,Organism/Species	infectious salmon anaemia virus,98,129,Organism/Species	Atlantic salmon,217,232,Organism/Species	"[{""token"": ""infectious pancreatic necrosis virus"", ""start_span"": 57, ""end_span"": 93, ""type"": ""Organism/Species""}, {""token"": ""infectious salmon anaemia virus"", ""start_span"": 98, ""end_span"": 129, ""type"": ""Organism/Species""}, {""token"": ""Atlantic salmon"", ""start_span"": 217, ""end_span"": 232, ""type"": ""Organism/Species""}]"	train
These arrays contain 13, 421 Atlantic salmon and 2, 576 rainbow trout cDNA features and have been successfully used for several previous rainbow trout gene expression studies [ 70 - 73].	Atlantic salmon,29,44,Organism/Species	rainbow trout,56,69,Organism/Species	rainbow trout,137,150,Organism/Species	"[{""token"": ""Atlantic salmon"", ""start_span"": 29, ""end_span"": 44, ""type"": ""Organism/Species""}, {""token"": ""rainbow trout"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Organism/Species""}, {""token"": ""rainbow trout"", ""start_span"": 137, ""end_span"": 150, ""type"": ""Organism/Species""}]"	train
Eosinophil and cytokine depletion: Guinea - pigs were injected i. p. with TRFK - 5 or with the irrelevant antibody ( rat IgG against total anti - human IgG) once, 2mg / animal, at the time of infection or at different intervals ( 1, 3, 12 or 17 days) thereafter.	Guinea - pigs,35,48,Organism/Species	rat,117,120,Organism/Species	human,146,151,Organism/Species	"[{""token"": ""Guinea - pigs"", ""start_span"": 35, ""end_span"": 48, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Organism/Species""}]"	train
25 have observed two peaks of eosinophilia in normal and athymic mice, and suggested that IL - 5 observed in the first peak was produced by cells other than CD4 T cells, since anti - CD4 and anti - CD3 mAb reduced only the second peak of eosinophilia in normal mice and slightly reduced the first peak of eosinophilia in both normal and nu / nu mice.	mice,65,69,Organism/Species	mice,261,265,Organism/Species	mice,345,349,Organism/Species	"[{""token"": ""mice"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 345, ""end_span"": 349, ""type"": ""Organism/Species""}]"	train
The P2Y2 receptor was initially characterized in cultured human RPE [ 31], with subsequent reports localizing transcript for P2Y1, P2Y2, P2Y4, and P2Y6 in the rat RPE / choroid [ 39] and for P2Y1 and P2Y12 receptors in ARPE - 19 cells [ 40], and functionally identifying a P2X receptor in rat RPE cells [ 41].	human,58,63,Organism/Species	rat,159,162,Organism/Species	rat,289,292,Organism/Species	"[{""token"": ""human"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 289, ""end_span"": 292, ""type"": ""Organism/Species""}]"	train
For example, the corn - smut fungus Ustilago maydis can exist saprophytically as haploid yeast - like cells, but needs to form a dikaryotic filamentous growth form in order to infect the host plant [ 23].	corn,17,21,Organism/Species	Ustilago maydis,36,51,Organism/Species	yeast,89,94,Organism/Species	"[{""token"": ""corn"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Organism/Species""}, {""token"": ""Ustilago maydis"", ""start_span"": 36, ""end_span"": 51, ""type"": ""Organism/Species""}, {""token"": ""yeast"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Organism/Species""}]"	train
There are other clusters representing proteins important for activities specific to filamentous fungi, such as homologues of Pro11 ( striatin) which regulates fruiting body formation in Sordaria macrospora [ 40], the vegetatible incompatibility protein HET - E - 1, which prevents the formation of heterokaryons between incompatible fungal strains in Podospora anserina [ 41], anucleate primary sterigmata protein A from Aspergillus nidulans, which is essential for nuclear migration and conidiophore development [ 42] and cytochrome P450 and polyketide synthase - encoding genes, both of which are involved in a number of secondary metabolic pathways including toxin biosynthesis [ 43].	Sordaria macrospora,186,205,Organism/Species	Podospora anserina,351,369,Organism/Species	Aspergillus nidulans,421,441,Organism/Species	"[{""token"": ""Sordaria macrospora"", ""start_span"": 186, ""end_span"": 205, ""type"": ""Organism/Species""}, {""token"": ""Podospora anserina"", ""start_span"": 351, ""end_span"": 369, ""type"": ""Organism/Species""}, {""token"": ""Aspergillus nidulans"", ""start_span"": 421, ""end_span"": 441, ""type"": ""Organism/Species""}]"	train
Cellular morphogenesis is known to be important for infection of the host plant by many phytopathogens, for example, in appressorium formation in Magnaporthe grisea [ 46] or the switch in the growth form of Ustilago maydis from yeast - like growth to filamentous invasive growth [ 47].	Magnaporthe grisea,146,164,Organism/Species	Ustilago maydis,207,222,Organism/Species	yeast,228,233,Organism/Species	"[{""token"": ""Magnaporthe grisea"", ""start_span"": 146, ""end_span"": 164, ""type"": ""Organism/Species""}, {""token"": ""Ustilago maydis"", ""start_span"": 207, ""end_span"": 222, ""type"": ""Organism/Species""}, {""token"": ""yeast"", ""start_span"": 228, ""end_span"": 233, ""type"": ""Organism/Species""}]"	train
H2O2 - producing copper oxidases have been shown to have roles in morphogenesis, in the corn - smut fungus Ustilago maydis for example, a glyoxal oxidase is required for filamentous growth and pathogenicity [ 87] and a galactose oxidase is involved in fruiting body formation in the gram - negative bacterium Stigmatella aurantiaca [ 88].	corn,88,92,Organism/Species	Ustilago maydis,107,122,Organism/Species	Stigmatella aurantiaca,309,331,Organism/Species	"[{""token"": ""corn"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Organism/Species""}, {""token"": ""Ustilago maydis"", ""start_span"": 107, ""end_span"": 122, ""type"": ""Organism/Species""}, {""token"": ""Stigmatella aurantiaca"", ""start_span"": 309, ""end_span"": 331, ""type"": ""Organism/Species""}]"	train
At 52 weeks of age, a three - way ANOVA revealed a significant interaction between strain and Hg ( p < 0. 05); strain - wise two - way ANOVAs revealed a significant effect of Hg on learning in MT - null mice of both sexes; these groups of mice showed significantly shorter ( less than half) latency times compared to control mice ( Figure 4B).	mice,203,207,Organism/Species	mice,239,243,Organism/Species	mice,325,329,Organism/Species	"[{""token"": ""mice"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 239, ""end_span"": 243, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 325, ""end_span"": 329, ""type"": ""Organism/Species""}]"	train
Although an example of a slow process is aging, 52 weeks of age might not be sufficiently old for a mouse to be considered aged in the physiologic sense because C57BL / 6 mice have a relatively long life span among mouse strains [ median survival of 27 - 31 months ( Gower and Lamberty 1993)] and a survival rate at 18 - 19 months as high as 90% ( Institute on Aging HP) ( National Institute on Aging 2008).	mouse,100,105,Organism/Species	mice,171,175,Organism/Species	mouse,215,220,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 100, ""end_span"": 105, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 171, ""end_span"": 175, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Organism/Species""}]"	train
FMs have been described in leprosy patients or M. avium - infected AIDS ( Acquired ImmunoDeficiency Syndrome) patients, and in chronic stages of M. tb infection in mice [ 4], [ 11], [ 12].	patients,35,43,Organism/Species	patients,110,118,Organism/Species	mice,164,168,Organism/Species	"[{""token"": ""patients"", ""start_span"": 35, ""end_span"": 43, ""type"": ""Organism/Species""}, {""token"": ""patients"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Organism/Species""}]"	train
All members of the complex ( e. g. M. tb, Mycobacterium africanum, Mycobacterium bovis and Mycobacterium microti) are able to synthesize the same combination of mycolic acids, i. e. cyclopropanated alpha - mycolic acids, ketomycolic and methoxymycolic acids [ 17], which are not synthesized by non - pathogenic mycobacterial species [ 43].	Mycobacterium africanum,42,65,Organism/Species	Mycobacterium bovis,67,86,Organism/Species	Mycobacterium microti,91,112,Organism/Species	"[{""token"": ""Mycobacterium africanum"", ""start_span"": 42, ""end_span"": 65, ""type"": ""Organism/Species""}, {""token"": ""Mycobacterium bovis"", ""start_span"": 67, ""end_span"": 86, ""type"": ""Organism/Species""}, {""token"": ""Mycobacterium microti"", ""start_span"": 91, ""end_span"": 112, ""type"": ""Organism/Species""}]"	train
Finally, we demonstrate that the same transcription factors and cellular markers seen in mouse and rat tissue are also present in the human hippocampus.	mouse,89,94,Organism/Species	rat,99,102,Organism/Species	human,134,139,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Organism/Species""}, {""token"": ""rat"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Organism/Species""}]"	train
When mouse DNA was digested with various restriction endonucleases and then probed with a 7 kb human chromosomal DNA segment which contains the human IL - 2 gene and its flanking region ( Fig. 1 lane 1 - 8, ref. 9.), single positive band appeared at lower but not at higher stringent condition for washing the filters ( see Figure legend).	mouse,5,10,Organism/Species	human,95,100,Organism/Species	human,144,149,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 5, ""end_span"": 10, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Organism/Species""}]"	train
Comparison of the mouse genomic IL - 2 sequence with mouse IL - 2 cDNA sequence revealed that, like the human gene, the gene is divided into four exons.	mouse,18,23,Organism/Species	mouse,53,58,Organism/Species	human,104,109,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Organism/Species""}]"	train
We have also determined the sequence of about 500 bp of 5 ' - flanking region of mouse IL - 2 gene, since ( i) promoter / regulatory sequences are located in this region in many other genes of eukaryotes and ( ii) this region appeared to contain sequences which show strongest cross - hybridization between human and mouse DNA around the IL - 2 gene ( Fig. 1).	mouse,81,86,Organism/Species	human,307,312,Organism/Species	mouse,317,322,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 307, ""end_span"": 312, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 317, ""end_span"": 322, ""type"": ""Organism/Species""}]"	train
kidney cells, mouse myeloma, Drosophila embryos and calf thymus	mouse,14,19,Organism/Species	Drosophila,29,39,Organism/Species	calf,52,56,Organism/Species	"[{""token"": ""mouse"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Organism/Species""}, {""token"": ""Drosophila"", ""start_span"": 29, ""end_span"": 39, ""type"": ""Organism/Species""}, {""token"": ""calf"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Organism/Species""}]"	train
