Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Dexamethasone ( Dex) - induced hypertension is characterized by endothelial dysfunction associated with nitric oxide ( NO) deficiency and increased superoxide ( O2 -) production.	Dexamethasone,0,13,Chemical/Drug	Dex,16,19,Chemical/Drug	nitric oxide,104,116,Chemical/Drug	NO,119,121,Chemical/Drug	superoxide,148,158,Chemical/Drug	O2 -,161,165,Chemical/Drug	"[{""token"": ""Dexamethasone"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""Dex"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 104, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 119, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 148, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""O2 -"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Chemical/Drug""}]"	train
Based on the finding that VPU and VPA could protect the animals against pilocarpine - induced seizure it is suggested that the reduction of inhibitory amino acid neurotransmitters was comparatively minor and offset by a pronounced reduction of glutamate and aspartate.	VPU,26,29,Chemical/Drug	VPA,34,37,Chemical/Drug	pilocarpine,72,83,Chemical/Drug	amino acid,151,161,Chemical/Drug	glutamate,244,253,Chemical/Drug	aspartate,258,267,Chemical/Drug	"[{""token"": ""VPU"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""VPA"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 72, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""amino acid"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 244, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 258, ""end_span"": 267, ""type"": ""Chemical/Drug""}]"	train
Therefore, like VPA, the finding that VPU could drastically reduce pilocarpine - induced increases in glutamate and aspartate should account, at least partly, for its anticonvulsant activity observed in pilocarpine - induced seizure in experimental animals.	VPA,16,19,Chemical/Drug	VPU,38,41,Chemical/Drug	pilocarpine,67,78,Chemical/Drug	glutamate,102,111,Chemical/Drug	aspartate,116,125,Chemical/Drug	pilocarpine,203,214,Chemical/Drug	"[{""token"": ""VPA"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""VPU"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 102, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 203, ""end_span"": 214, ""type"": ""Chemical/Drug""}]"	train
PURPOSE: The influence of an irreversible inhibitor of constitutive NO synthase ( L - NOArg; 1. 0 mg / kg ip), a relatively selective inhibitor of inducible NO synthase ( L - NIL; 1. 0 mg / kg ip) and a relatively specific inhibitor of neuronal NO synthase ( 7 - NI; 0. 1 mg / kg ip), on antihyperalgesic action of selective antagonists of B2 and B1 receptors: D - Arg - [ Hyp3, Thi5, D - Tic7, Oic8] bradykinin ( HOE 140; 70 nmol / kg ip) or des Arg10 HOE 140 ( 70 nmol / kg ip) respectively, in model of diabetic ( streptozotocin - induced) and toxic ( vincristine - induced) neuropathy was investigated.	NO,68,70,Chemical/Drug	NO,86,88,Chemical/Drug	NO,157,159,Chemical/Drug	bradykinin,401,411,Chemical/Drug	HOE 140,414,421,Chemical/Drug	des Arg10 HOE 140,443,460,Chemical/Drug	"[{""token"": ""NO"", ""start_span"": 68, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 86, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 157, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""bradykinin"", ""start_span"": 401, ""end_span"": 411, ""type"": ""Chemical/Drug""}, {""token"": ""HOE 140"", ""start_span"": 414, ""end_span"": 421, ""type"": ""Chemical/Drug""}, {""token"": ""des Arg10 HOE 140"", ""start_span"": 443, ""end_span"": 460, ""type"": ""Chemical/Drug""}]"	train
In streptozotocin - induced hyperalgesia, inducible NO synthase participates in pronociceptive activity of bradykinin, whereas in vincristine - induced hyperalgesia bradykinin seemed to activate neuronal NO synthase pathway.	streptozotocin,3,17,Chemical/Drug	NO,52,54,Chemical/Drug	bradykinin,107,117,Chemical/Drug	vincristine,130,141,Chemical/Drug	bradykinin,165,175,Chemical/Drug	NO,204,206,Chemical/Drug	"[{""token"": ""streptozotocin"", ""start_span"": 3, ""end_span"": 17, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 52, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""bradykinin"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""vincristine"", ""start_span"": 130, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""bradykinin"", ""start_span"": 165, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 204, ""end_span"": 206, ""type"": ""Chemical/Drug""}]"	train
Toxic peripheral neuropathy is still a significant limiting factor for chemotherapy with paclitaxel ( PAC), although glutamate and its closely related amino acid glutamine were claimed to ameliorate PAC neurotoxicity.	paclitaxel,89,99,Chemical/Drug	PAC,102,105,Chemical/Drug	glutamate,117,126,Chemical/Drug	amino acid,151,161,Chemical/Drug	glutamine,162,171,Chemical/Drug	PAC,199,202,Chemical/Drug	"[{""token"": ""paclitaxel"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""PAC"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""amino acid"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""glutamine"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""PAC"", ""start_span"": 199, ""end_span"": 202, ""type"": ""Chemical/Drug""}]"	train
A combination of 5 d of nelarabine ( AraG) with 5 d of etoposide ( VP) and cyclophosphamide ( CPM) and prophylactic intrathecal chemotherapy was used as salvage therapy in seven children with refractory or relapsed T - cell leukaemia or lymphoma.	nelarabine,24,34,Chemical/Drug	AraG,37,41,Chemical/Drug	etoposide,55,64,Chemical/Drug	VP,67,69,Chemical/Drug	cyclophosphamide,75,91,Chemical/Drug	CPM,94,97,Chemical/Drug	"[{""token"": ""nelarabine"", ""start_span"": 24, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""AraG"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""etoposide"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""VP"", ""start_span"": 67, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""cyclophosphamide"", ""start_span"": 75, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""CPM"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Chemical/Drug""}]"	train
Whether pentoxifylline inhibits dipyridamole - induced coronary hyperemia like other methylxanthines such as theophylline and should be stopped prior to dipyridamole - thallium - 201 imaging is unknown.	pentoxifylline,8,22,Chemical/Drug	dipyridamole,32,44,Chemical/Drug	methylxanthines,85,100,Chemical/Drug	theophylline,109,121,Chemical/Drug	dipyridamole,153,165,Chemical/Drug	thallium,168,176,Chemical/Drug	"[{""token"": ""pentoxifylline"", ""start_span"": 8, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""dipyridamole"", ""start_span"": 32, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""methylxanthines"", ""start_span"": 85, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""theophylline"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""dipyridamole"", ""start_span"": 153, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""thallium"", ""start_span"": 168, ""end_span"": 176, ""type"": ""Chemical/Drug""}]"	train
MPA, BCC, DMCM, and STR showed no inhibition of 3H - TBOB ( t - butyl bicyclo - orthobenzoate) binding at concentrations of 100 micron.	MPA,0,3,Chemical/Drug	BCC,5,8,Chemical/Drug	DMCM,10,14,Chemical/Drug	STR,20,23,Chemical/Drug	3H - TBOB,48,57,Chemical/Drug	t - butyl bicyclo - orthobenzoate,60,93,Chemical/Drug	"[{""token"": ""MPA"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""BCC"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Chemical/Drug""}, {""token"": ""DMCM"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""STR"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Chemical/Drug""}, {""token"": ""3H - TBOB"", ""start_span"": 48, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""t - butyl bicyclo - orthobenzoate"", ""start_span"": 60, ""end_span"": 93, ""type"": ""Chemical/Drug""}]"	train
In order to elucidate the role of the catecholaminergic system in the cataleptogenic effect of delta 9 - tetrahydrocannabinol ( THC), the effect of pretreatment with 6 - hydroxydopamine ( 6 - OHDA) or with desipramine and 6 - OHDA and lesions of the locus coeruleus were investigated in rats.	delta 9 - tetrahydrocannabinol,95,125,Chemical/Drug	THC,128,131,Chemical/Drug	6 - hydroxydopamine,166,185,Chemical/Drug	6 - OHDA,188,196,Chemical/Drug	desipramine,206,217,Chemical/Drug	6 - OHDA,222,230,Chemical/Drug	"[{""token"": ""delta 9 - tetrahydrocannabinol"", ""start_span"": 95, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""THC"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Chemical/Drug""}, {""token"": ""6 - hydroxydopamine"", ""start_span"": 166, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""6 - OHDA"", ""start_span"": 188, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""desipramine"", ""start_span"": 206, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""6 - OHDA"", ""start_span"": 222, ""end_span"": 230, ""type"": ""Chemical/Drug""}]"	train
Three months later the patient was exposed to a single dose of metoprolol, diltiazem, propafenone ( since he had received this drug in the past), and sparteine ( as a probe for the debrisoquine / sparteine type polymorphism of oxidative drug metabolism).	metoprolol,63,73,Chemical/Drug	diltiazem,75,84,Chemical/Drug	propafenone,86,97,Chemical/Drug	sparteine,150,159,Chemical/Drug	debrisoquine,181,193,Chemical/Drug	sparteine,196,205,Chemical/Drug	"[{""token"": ""metoprolol"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""diltiazem"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""propafenone"", ""start_span"": 86, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""sparteine"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""debrisoquine"", ""start_span"": 181, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""sparteine"", ""start_span"": 196, ""end_span"": 205, ""type"": ""Chemical/Drug""}]"	train
METHODS: Ninety patients classified as American Society of Anesthesiologists physical status I or II who were scheduled for short gynecologic procedures under spinal anesthesia were randomly allocated to receive 2. 5 ml 2% lidocaine in 7. 5% glucose, 2% prilocaine in 7. 5% glucose, or 0. 5% bupivacaine in 7. 5% glucose.	lidocaine,223,232,Chemical/Drug	glucose,242,249,Chemical/Drug	prilocaine,254,264,Chemical/Drug	glucose,274,281,Chemical/Drug	bupivacaine,292,303,Chemical/Drug	glucose,313,320,Chemical/Drug	"[{""token"": ""lidocaine"", ""start_span"": 223, ""end_span"": 232, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 242, ""end_span"": 249, ""type"": ""Chemical/Drug""}, {""token"": ""prilocaine"", ""start_span"": 254, ""end_span"": 264, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 274, ""end_span"": 281, ""type"": ""Chemical/Drug""}, {""token"": ""bupivacaine"", ""start_span"": 292, ""end_span"": 303, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 313, ""end_span"": 320, ""type"": ""Chemical/Drug""}]"	train
Trimipramine ( TRI), which shows a clinical antidepressant activity, is chemically related to imipramine but does not inhibit the reuptake of noradrenaline and 5 - hydroxytryptamine, nor does it induce beta - adrenergic down - regulation.	Trimipramine,0,12,Chemical/Drug	TRI,15,18,Chemical/Drug	antidepressant,44,58,Chemical/Drug	imipramine,94,104,Chemical/Drug	noradrenaline,142,155,Chemical/Drug	5 - hydroxytryptamine,160,181,Chemical/Drug	"[{""token"": ""Trimipramine"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""TRI"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""antidepressant"", ""start_span"": 44, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""imipramine"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""noradrenaline"", ""start_span"": 142, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""5 - hydroxytryptamine"", ""start_span"": 160, ""end_span"": 181, ""type"": ""Chemical/Drug""}]"	train
We conclude that the systemic toxicity of levobupivacaine is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine - induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or levobupivacaine.	levobupivacaine,42,57,Chemical/Drug	ropivacaine,90,101,Chemical/Drug	bupivacaine,106,117,Chemical/Drug	ropivacaine,162,173,Chemical/Drug	bupivacaine,264,275,Chemical/Drug	levobupivacaine,279,294,Chemical/Drug	"[{""token"": ""levobupivacaine"", ""start_span"": 42, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""ropivacaine"", ""start_span"": 90, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""bupivacaine"", ""start_span"": 106, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""ropivacaine"", ""start_span"": 162, ""end_span"": 173, ""type"": ""Chemical/Drug""}, {""token"": ""bupivacaine"", ""start_span"": 264, ""end_span"": 275, ""type"": ""Chemical/Drug""}, {""token"": ""levobupivacaine"", ""start_span"": 279, ""end_span"": 294, ""type"": ""Chemical/Drug""}]"	valid
The analogs tested were: 11 - ketopregnenolone sulphate ( an agent that is inactive at GABA ( A) Rs and NMDARs), epipregnanolone ( [ 3beta - hydroxy - 5beta - pregnan - 20 - one] sulphate, an inhibitor of both GABA ( A) Rs and NMDARs), and a newly synthesized ( -) PREGS enantiomer ( which is identical to PREGS in effects on GABA ( A) Rs and NMDARs).	11 - ketopregnenolone sulphate,25,55,Chemical/Drug	GABA,87,91,Chemical/Drug	GABA,210,214,Chemical/Drug	PREGS,265,270,Chemical/Drug	PREGS,306,311,Chemical/Drug	GABA,326,330,Chemical/Drug	"[{""token"": ""11 - ketopregnenolone sulphate"", ""start_span"": 25, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 210, ""end_span"": 214, ""type"": ""Chemical/Drug""}, {""token"": ""PREGS"", ""start_span"": 265, ""end_span"": 270, ""type"": ""Chemical/Drug""}, {""token"": ""PREGS"", ""start_span"": 306, ""end_span"": 311, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 326, ""end_span"": 330, ""type"": ""Chemical/Drug""}]"	valid
