Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
The muscarinic receptor antagonists atropine, 4 - diphenylacetoxy - N - methylpiperidine ( 4 - DAMP) ( ' M ( 1) / M ( 3) / M ( 5) - selective '), methoctramine ( ' M ( 2) - selective ') and pirenzepine ( ' M ( 1) - selective ') antagonized the tonic component of the electrical field stimulation - evoked contractile response more potently than the phasic component.	atropine,36,44,Chemical/Drug	4 - diphenylacetoxy - N - methylpiperidine,46,88,Chemical/Drug	4 - DAMP,91,99,Chemical/Drug	methoctramine,146,159,Chemical/Drug	pirenzepine,190,201,Chemical/Drug	"[{""token"": ""atropine"", ""start_span"": 36, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""4 - diphenylacetoxy - N - methylpiperidine"", ""start_span"": 46, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""4 - DAMP"", ""start_span"": 91, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""methoctramine"", ""start_span"": 146, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""pirenzepine"", ""start_span"": 190, ""end_span"": 201, ""type"": ""Chemical/Drug""}]"	train
Thirty male Sprague - Dawley rats were divided randomly into four treatment groups: saline, dexamethasone ( dex), allopurinol plus saline, and allopurinol plus dex.	dexamethasone,92,105,Chemical/Drug	dex,108,111,Chemical/Drug	allopurinol,114,125,Chemical/Drug	allopurinol,143,154,Chemical/Drug	dex,160,163,Chemical/Drug	"[{""token"": ""dexamethasone"", ""start_span"": 92, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""dex"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""allopurinol"", ""start_span"": 114, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""allopurinol"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""dex"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Chemical/Drug""}]"	train
Moreover, systemic lipopolysaccharide pretreatment ( 1 mg / kg) attenuated local methamphetamine infusion - produced dopamine and 3, 4 - dihydroxyphenylacetic acid depletions in the striatum, indicating that the protective effect of lipopolysaccharide is less likely due to interrupted peripheral distribution or metabolism of methamphetamine.	lipopolysaccharide,19,37,Chemical/Drug	methamphetamine,81,96,Chemical/Drug	dopamine,117,125,Chemical/Drug	lipopolysaccharide,233,251,Chemical/Drug	methamphetamine,327,342,Chemical/Drug	"[{""token"": ""lipopolysaccharide"", ""start_span"": 19, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""methamphetamine"", ""start_span"": 81, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 117, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""lipopolysaccharide"", ""start_span"": 233, ""end_span"": 251, ""type"": ""Chemical/Drug""}, {""token"": ""methamphetamine"", ""start_span"": 327, ""end_span"": 342, ""type"": ""Chemical/Drug""}]"	train
Laboratory evaluation revealed 66, 680 U / L creatine kinase, 93 mg / dL blood urea nitrogen, 4. 6 mg / dL creatinine, 1579 U / L aspartate aminotransferase, and 738 U / L alanine aminotransferase.	creatine,45,53,Chemical/Drug	blood urea nitrogen,73,92,Chemical/Drug	creatinine,107,117,Chemical/Drug	aspartate,130,139,Chemical/Drug	alanine,172,179,Chemical/Drug	"[{""token"": ""creatine"", ""start_span"": 45, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""blood urea nitrogen"", ""start_span"": 73, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""creatinine"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 130, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""alanine"", ""start_span"": 172, ""end_span"": 179, ""type"": ""Chemical/Drug""}]"	train
In vivo microdialysis demonstrated that an intraperitoneal administration of pilocarpine induced a pronounced increment of hippocampal glutamate and aspartate whereas no significant change was observed on the level of glycine and GABA.	pilocarpine,77,88,Chemical/Drug	glutamate,135,144,Chemical/Drug	aspartate,149,158,Chemical/Drug	glycine,218,225,Chemical/Drug	GABA,230,234,Chemical/Drug	"[{""token"": ""pilocarpine"", ""start_span"": 77, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 149, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""glycine"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 230, ""end_span"": 234, ""type"": ""Chemical/Drug""}]"	train
Pretreatment with either VPU ( 50 and 100 mg / kg) or VPA ( 300 and 600 mg / kg) completely abolished pilocarpine - evoked increases in extracellular glutamate and aspartate.	VPU,25,28,Chemical/Drug	VPA,54,57,Chemical/Drug	pilocarpine,102,113,Chemical/Drug	glutamate,150,159,Chemical/Drug	aspartate,164,173,Chemical/Drug	"[{""token"": ""VPU"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""VPA"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 164, ""end_span"": 173, ""type"": ""Chemical/Drug""}]"	train
Adult male albino rats, treated with ISO ( 200 mg / kg, s. c.) for 2 days at an interval of 24 h caused a significant ( P < 0. 05) elevation of heart weight, serum marker enzymes, lipid peroxidation and Ca + 2 ATPase level whereas there was a significant ( P < 0. 05) decrease in body weight, endogenous antioxidants, Na + / K + ATPase and Mg + 2 ATPase levels.	ISO,37,40,Chemical/Drug	Ca,203,205,Chemical/Drug	Na,318,320,Chemical/Drug	K,325,326,Chemical/Drug	Mg,340,342,Chemical/Drug	"[{""token"": ""ISO"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""Ca"", ""start_span"": 203, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 318, ""end_span"": 320, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 325, ""end_span"": 326, ""type"": ""Chemical/Drug""}, {""token"": ""Mg"", ""start_span"": 340, ""end_span"": 342, ""type"": ""Chemical/Drug""}]"	train
Analysis of neurotransmitter concentration in some brain regions on the test day showed that dopamine concentration of the vehicle / scopolamine group was significantly lower than that of the vehicle / vehicle group, but this phenomenon was reversed when s - limonene or s - perillyl alcohol were administered before the injection of scopolamine.	dopamine,93,101,Chemical/Drug	scopolamine,133,144,Chemical/Drug	s - limonene,255,267,Chemical/Drug	s - perillyl alcohol,271,291,Chemical/Drug	scopolamine,334,345,Chemical/Drug	"[{""token"": ""dopamine"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""scopolamine"", ""start_span"": 133, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""s - limonene"", ""start_span"": 255, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""s - perillyl alcohol"", ""start_span"": 271, ""end_span"": 291, ""type"": ""Chemical/Drug""}, {""token"": ""scopolamine"", ""start_span"": 334, ""end_span"": 345, ""type"": ""Chemical/Drug""}]"	train
Among them are glycine transporter - 1 ( GlyT1) inhibitors such as SSR103800, which indirectly enhance NMDA receptor function by increasing the glycine ( a co - agonist for the NMDA receptor) levels in the synapse.	glycine,15,22,Chemical/Drug	SSR103800,67,76,Chemical/Drug	NMDA,103,107,Chemical/Drug	glycine,144,151,Chemical/Drug	NMDA,177,181,Chemical/Drug	"[{""token"": ""glycine"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""SSR103800"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""glycine"", ""start_span"": 144, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Chemical/Drug""}]"	train
Adriamycinol, doxorubicin, adriamycinone, and tetrahydropyranyladriamycinol were the metabolites detected in plasma and the amount of doxorubicin was less than or equal to 10% of the total metabolites.	Adriamycinol,0,12,Chemical/Drug	doxorubicin,14,25,Chemical/Drug	adriamycinone,27,40,Chemical/Drug	tetrahydropyranyladriamycinol,46,75,Chemical/Drug	doxorubicin,134,145,Chemical/Drug	"[{""token"": ""Adriamycinol"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 14, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""adriamycinone"", ""start_span"": 27, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""tetrahydropyranyladriamycinol"", ""start_span"": 46, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 134, ""end_span"": 145, ""type"": ""Chemical/Drug""}]"	train
Amnesia produced by scopolamine and cycloheximide were reversed by morphine given 30 min before the test trial ( pre - test), and pre - test morphine also facilitated the memory retrieval in the animals administered naloxone during the training trial.	scopolamine,20,31,Chemical/Drug	cycloheximide,36,49,Chemical/Drug	morphine,67,75,Chemical/Drug	morphine,141,149,Chemical/Drug	naloxone,216,224,Chemical/Drug	"[{""token"": ""scopolamine"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""cycloheximide"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 141, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""naloxone"", ""start_span"": 216, ""end_span"": 224, ""type"": ""Chemical/Drug""}]"	train
