Sentence	entity_1	entity_2	entity_3	json	split
After recovery of blood pressure to control values, the extrusion of Na + from cardiac cells was normalized, as revealed by restoration of the ( Na, K) - ATPase activity.	Na,69,71,Chemical/Drug	Na,145,147,Chemical/Drug	K,149,150,Chemical/Drug	"[{""token"": ""Na"", ""start_span"": 69, ""end_span"": 71, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 145, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 149, ""end_span"": 150, ""type"": ""Chemical/Drug""}]"	train
It has been shown that bromocriptine - induced tachycardia, which persisted after adrenalectomy, is ( i) mediated by central dopamine D2 receptor activation and ( ii) reduced by 5 - day isoproterenol pretreatment, supporting therefore the hypothesis that this effect is dependent on sympathetic outflow to the heart.	bromocriptine,23,36,Chemical/Drug	dopamine,125,133,Chemical/Drug	isoproterenol,186,199,Chemical/Drug	"[{""token"": ""bromocriptine"", ""start_span"": 23, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""isoproterenol"", ""start_span"": 186, ""end_span"": 199, ""type"": ""Chemical/Drug""}]"	train
Bromocriptine - induced hypotension was unaffected by isoproterenol pretreatment, while tachycardia was reversed to significant bradycardia, an effect that was partly reduced by i. v. domperidone ( 0. 5 mg / kg).	Bromocriptine,0,13,Chemical/Drug	isoproterenol,54,67,Chemical/Drug	domperidone,184,195,Chemical/Drug	"[{""token"": ""Bromocriptine"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""isoproterenol"", ""start_span"": 54, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""domperidone"", ""start_span"": 184, ""end_span"": 195, ""type"": ""Chemical/Drug""}]"	train
In isolated perfused heart preparations from isoproterenol - pretreated rats, the isoproterenol - induced maximal increase in left ventricular systolic pressure was significantly reduced, compared with saline - pretreated rats ( the EC50 of the isoproterenol - induced increase in left ventricular systolic pressure was enhanced approximately 22 - fold).	isoproterenol,45,58,Chemical/Drug	isoproterenol,82,95,Chemical/Drug	isoproterenol,245,258,Chemical/Drug	"[{""token"": ""isoproterenol"", ""start_span"": 45, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""isoproterenol"", ""start_span"": 82, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""isoproterenol"", ""start_span"": 245, ""end_span"": 258, ""type"": ""Chemical/Drug""}]"	train
The epidemiological studies that assessed the risk of venous thromboembolism ( VTE) associated with newer oral contraceptives ( OC) did not distinguish between patterns of OC use, namely first - time users, repeaters and switchers.	oral contraceptives,106,125,Chemical/Drug	OC,128,130,Chemical/Drug	OC,172,174,Chemical/Drug	"[{""token"": ""oral contraceptives"", ""start_span"": 106, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""OC"", ""start_span"": 128, ""end_span"": 130, ""type"": ""Chemical/Drug""}, {""token"": ""OC"", ""start_span"": 172, ""end_span"": 174, ""type"": ""Chemical/Drug""}]"	train
Differential effects of systemically administered ketamine and lidocaine on dynamic and static hyperalgesia induced by intradermal capsaicin in humans.	ketamine,50,58,Chemical/Drug	lidocaine,63,72,Chemical/Drug	capsaicin,131,140,Chemical/Drug	"[{""token"": ""ketamine"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""lidocaine"", ""start_span"": 63, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""capsaicin"", ""start_span"": 131, ""end_span"": 140, ""type"": ""Chemical/Drug""}]"	train
We have examined the effect of systemic administration of ketamine and lidocaine on brush - evoked ( dynamic) pain and punctate - evoked ( static) hyperalgesia induced by capsaicin.	ketamine,58,66,Chemical/Drug	lidocaine,71,80,Chemical/Drug	capsaicin,171,180,Chemical/Drug	"[{""token"": ""ketamine"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""lidocaine"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""capsaicin"", ""start_span"": 171, ""end_span"": 180, ""type"": ""Chemical/Drug""}]"	train
Capsaicin 100 micrograms was injected intradermally on the volar forearm followed by an i. v. infusion of ketamine ( bolus 0. 1 mg kg - 1 over 10 min followed by infusion of 7 micrograms kg - 1 min - 1), lidocaine 5 mg kg - 1 or saline for 50 min.	Capsaicin,0,9,Chemical/Drug	ketamine,106,114,Chemical/Drug	lidocaine,204,213,Chemical/Drug	"[{""token"": ""Capsaicin"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""ketamine"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""lidocaine"", ""start_span"": 204, ""end_span"": 213, ""type"": ""Chemical/Drug""}]"	train
The fits ceased within 4 hours of administering intramuscular pyridoxine, suggesting an aetiology of pyridoxine deficiency secondary to isoniazid medication.	pyridoxine,62,72,Chemical/Drug	pyridoxine,101,111,Chemical/Drug	isoniazid,136,145,Chemical/Drug	"[{""token"": ""pyridoxine"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""pyridoxine"", ""start_span"": 101, ""end_span"": 111, ""type"": ""Chemical/Drug""}, {""token"": ""isoniazid"", ""start_span"": 136, ""end_span"": 145, ""type"": ""Chemical/Drug""}]"	train
Animal and clinical studies have suggested that N - methyl - D - aspartate ( NMDA) antagonists, such as ketamine, may be effective in improving opioid analgesia in difficult pain syndromes, such as neuropathic pain.	N - methyl - D - aspartate,48,74,Chemical/Drug	NMDA,77,81,Chemical/Drug	ketamine,104,112,Chemical/Drug	"[{""token"": ""N - methyl - D - aspartate"", ""start_span"": 48, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""ketamine"", ""start_span"": 104, ""end_span"": 112, ""type"": ""Chemical/Drug""}]"	train
Paclitaxel, cisplatin, and gemcitabine combination chemotherapy within a multidisciplinary therapeutic approach in metastatic nonsmall cell lung carcinoma.	Paclitaxel,0,10,Chemical/Drug	cisplatin,12,21,Chemical/Drug	gemcitabine,27,38,Chemical/Drug	"[{""token"": ""Paclitaxel"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 27, ""end_span"": 38, ""type"": ""Chemical/Drug""}]"	train
METHODS: The objective of this study was to determine the feasibility, response rate, and toxicity of a paclitaxel, cisplatin, and gemcitabine combination to treat metastatic NSCLC.	paclitaxel,104,114,Chemical/Drug	cisplatin,116,125,Chemical/Drug	gemcitabine,131,142,Chemical/Drug	"[{""token"": ""paclitaxel"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 131, ""end_span"": 142, ""type"": ""Chemical/Drug""}]"	train
Thirty - five consecutive chemotherapy - naive patients with Stage IV NSCLC and an Eastern Cooperative Oncology Group performance status of 0 - 2 were treated with a combination of paclitaxel ( 135 mg / m ( 2) given intravenously in 3 hours) on Day 1, cisplatin ( 120 mg / m ( 2) given intravenously in 6 hours) on Day 1, and gemcitabine ( 800 mg / m ( 2) given intravenously in 30 minutes) on Days 1 and 8, every 4 weeks.	paclitaxel,181,191,Chemical/Drug	cisplatin,252,261,Chemical/Drug	gemcitabine,326,337,Chemical/Drug	"[{""token"": ""paclitaxel"", ""start_span"": 181, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 252, ""end_span"": 261, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 326, ""end_span"": 337, ""type"": ""Chemical/Drug""}]"	train
After 154 courses of therapy, the median dose intensity was 131 mg / m ( 2) for paclitaxel ( 97. 3%), 117 mg / m ( 2) for cisplatin ( 97. 3%), and 1378 mg / m ( 2) for gemcitabine ( 86. 2%).	paclitaxel,80,90,Chemical/Drug	cisplatin,122,131,Chemical/Drug	gemcitabine,168,179,Chemical/Drug	"[{""token"": ""paclitaxel"", ""start_span"": 80, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 122, ""end_span"": 131, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 168, ""end_span"": 179, ""type"": ""Chemical/Drug""}]"	train
CONCLUSIONS: The combination of paclitaxel, cisplatin, and gemcitabine is well tolerated and shows high activity in metastatic NSCLC.	paclitaxel,32,42,Chemical/Drug	cisplatin,44,53,Chemical/Drug	gemcitabine,59,70,Chemical/Drug	"[{""token"": ""paclitaxel"", ""start_span"": 32, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 44, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""gemcitabine"", ""start_span"": 59, ""end_span"": 70, ""type"": ""Chemical/Drug""}]"	train
The authors present a 10 - year - old boy chronically treated with lisinopril, an angiotensin converting enzyme inhibitor, to control hypertension who developed hypotension following the addition of tizanidine, an alpha - 2 agonist, for the treatment of spasticity.	lisinopril,67,77,Chemical/Drug	angiotensin,82,93,Chemical/Drug	tizanidine,199,209,Chemical/Drug	"[{""token"": ""lisinopril"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""angiotensin"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""tizanidine"", ""start_span"": 199, ""end_span"": 209, ""type"": ""Chemical/Drug""}]"	train
Surprisingly, the first dose of 50 mg of losartan resulted in a sudden anuria, which lasted eight hours despite high - dose furosemide and amine infusion.	losartan,41,49,Chemical/Drug	furosemide,124,134,Chemical/Drug	amine,139,144,Chemical/Drug	"[{""token"": ""losartan"", ""start_span"": 41, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""furosemide"", ""start_span"": 124, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""amine"", ""start_span"": 139, ""end_span"": 144, ""type"": ""Chemical/Drug""}]"	train
The reduction of cyclosporine - or tacrolimus trough levels and the administration of calcium channel blockers led to relief of pain.	cyclosporine,17,29,Chemical/Drug	tacrolimus,35,45,Chemical/Drug	calcium,86,93,Chemical/Drug	"[{""token"": ""cyclosporine"", ""start_span"": 17, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""tacrolimus"", ""start_span"": 35, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 86, ""end_span"": 93, ""type"": ""Chemical/Drug""}]"	train
We measured the plasma level of brain natriuretic peptide ( BNP) to determine whether BNP might serve as a simple diagnostic indicator of anthracycline - induced cardiotoxicity in patients with acute leukemia treated with a daunorubicin ( DNR) - containing regimen.	anthracycline,138,151,Chemical/Drug	daunorubicin,224,236,Chemical/Drug	DNR,239,242,Chemical/Drug	"[{""token"": ""anthracycline"", ""start_span"": 138, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""daunorubicin"", ""start_span"": 224, ""end_span"": 236, ""type"": ""Chemical/Drug""}, {""token"": ""DNR"", ""start_span"": 239, ""end_span"": 242, ""type"": ""Chemical/Drug""}]"	train
Conformationally restricted analogs of BD1008 and an antisense oligodeoxynucleotide targeting sigma1 receptors produce anti - cocaine effects in mice.	BD1008,39,45,Chemical/Drug	oligodeoxynucleotide,63,83,Chemical/Drug	cocaine,126,133,Chemical/Drug	"[{""token"": ""BD1008"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""oligodeoxynucleotide"", ""start_span"": 63, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Chemical/Drug""}]"	train
Therefore, three novel sigma receptor ligands with antagonist activity were evaluated in Swiss Webster mice: BD1018 ( 3S - 1 - [ 2 - ( 3, 4 - dichlorophenyl) ethyl] - 1, 4 - diazabicyclo [ 4. 3. 0] nonane), BD1063 ( 1 - [ 2 - ( 3, 4 - dichlorophenyl) ethyl] - 4 - methylpiperazine), and LR132 ( 1R, 2S - ( +) - cis - N - [ 2 - ( 3, 4 - dichlorophenyl) ethyl] - 2 - ( 1 - pyrrolidinyl) cyclohexylamine).	BD1018,109,115,Chemical/Drug	BD1063,207,213,Chemical/Drug	LR132,287,292,Chemical/Drug	"[{""token"": ""BD1018"", ""start_span"": 109, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""BD1063"", ""start_span"": 207, ""end_span"": 213, ""type"": ""Chemical/Drug""}, {""token"": ""LR132"", ""start_span"": 287, ""end_span"": 292, ""type"": ""Chemical/Drug""}]"	train
The three compounds vary in their affinities for sigma2 receptors and exhibit negligible affinities for dopamine, opioid, GABA ( A) and NMDA receptors.	dopamine,104,112,Chemical/Drug	GABA,122,126,Chemical/Drug	NMDA,136,140,Chemical/Drug	"[{""token"": ""dopamine"", ""start_span"": 104, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Chemical/Drug""}]"	train
To further validate the hypothesis that the anti - cocaine effects of the novel ligands involved antagonism of sigma receptors, an antisense oligodeoxynucleotide against sigma1 receptors was also shown to significantly attenuate the convulsive and locomotor stimulatory effects of cocaine.	cocaine,51,58,Chemical/Drug	oligodeoxynucleotide,141,161,Chemical/Drug	cocaine,281,288,Chemical/Drug	"[{""token"": ""cocaine"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""oligodeoxynucleotide"", ""start_span"": 141, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 281, ""end_span"": 288, ""type"": ""Chemical/Drug""}]"	train
For compounds that have shown TDP in the clinic ( terfenadine, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man ( < 10 - fold) reflecting their limited safety margins.	terfenadine,50,61,Chemical/Drug	terodiline,63,73,Chemical/Drug	cisapride,75,84,Chemical/Drug	"[{""token"": ""terfenadine"", ""start_span"": 50, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""terodiline"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""cisapride"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical/Drug""}]"	train
To determine mitochondrial events from HAART in vivo, 8 - week - old hemizygous transgenic AIDS mice ( NL4 - 3Delta gag / pol; TG) and wild - type FVB / n littermates were treated with the HAART combination of zidovudine, lamivudine, and indinavir or vehicle control for 10 days or 35 days.	zidovudine,210,220,Chemical/Drug	lamivudine,222,232,Chemical/Drug	indinavir,238,247,Chemical/Drug	"[{""token"": ""zidovudine"", ""start_span"": 210, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""lamivudine"", ""start_span"": 222, ""end_span"": 232, ""type"": ""Chemical/Drug""}, {""token"": ""indinavir"", ""start_span"": 238, ""end_span"": 247, ""type"": ""Chemical/Drug""}]"	train
A Phase II trial of cisplatin plus WR - 2721 ( amifostine) for metastatic breast carcinoma: an Eastern Cooperative Oncology Group Study ( E8188).	cisplatin,20,29,Chemical/Drug	WR - 2721,35,44,Chemical/Drug	amifostine,47,57,Chemical/Drug	"[{""token"": ""cisplatin"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""WR - 2721"", ""start_span"": 35, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""amifostine"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Chemical/Drug""}]"	train
Amifostine subsequently was shown to protect normal tissues from the toxic effects of alkylating agents and cisplatin without decreasing the antitumor effect of the chemotherapy.	Amifostine,0,10,Chemical/Drug	alkylating agents,86,103,Chemical/Drug	cisplatin,108,117,Chemical/Drug	"[{""token"": ""Amifostine"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""alkylating agents"", ""start_span"": 86, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 108, ""end_span"": 117, ""type"": ""Chemical/Drug""}]"	train
Early trials of cisplatin and amifostine also suggested that the incidence and severity of cisplatin - induced nephrotoxicity, ototoxicity, and neuropathy were reduced.	cisplatin,16,25,Chemical/Drug	amifostine,30,40,Chemical/Drug	cisplatin,91,100,Chemical/Drug	"[{""token"": ""cisplatin"", ""start_span"": 16, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""amifostine"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 91, ""end_span"": 100, ""type"": ""Chemical/Drug""}]"	train
Bupropion is a monocyclic antidepressant structurally related to amphetamine.	Bupropion,0,9,Chemical/Drug	antidepressant,26,40,Chemical/Drug	amphetamine,65,76,Chemical/Drug	"[{""token"": ""Bupropion"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""antidepressant"", ""start_span"": 26, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Chemical/Drug""}]"	train
Puromycin aminonucleoside nephrosis was induced by single intraperitoneal injection of puromycin aminonucleoside ( PAN, 20 mg / 100g BW).	Puromycin aminonucleoside,0,25,Chemical/Drug	puromycin aminonucleoside,87,112,Chemical/Drug	PAN,115,118,Chemical/Drug	"[{""token"": ""Puromycin aminonucleoside"", ""start_span"": 0, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""puromycin aminonucleoside"", ""start_span"": 87, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""PAN"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Chemical/Drug""}]"	train
The combination inhibited intestinal transit similar to that produced by morphine regardless of the time of treatment, suggesting that metamizol did not potentiate morphine - induced constipation.	morphine,73,81,Chemical/Drug	metamizol,135,144,Chemical/Drug	morphine,164,172,Chemical/Drug	"[{""token"": ""morphine"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""metamizol"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Chemical/Drug""}]"	train
Animals were administered nicotine, carbachol, or neostigmine via timed tail vein infusion, and the latencies to onset of tremor and clonus were recorded and converted to threshold dose.	nicotine,26,34,Chemical/Drug	carbachol,36,45,Chemical/Drug	neostigmine,50,61,Chemical/Drug	"[{""token"": ""nicotine"", ""start_span"": 26, ""end_span"": 34, ""type"": ""Chemical/Drug""}, {""token"": ""carbachol"", ""start_span"": 36, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""neostigmine"", ""start_span"": 50, ""end_span"": 61, ""type"": ""Chemical/Drug""}]"	train
