Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Several structurally related metabolites of progesterone ( 3 alpha - hydroxy pregnane - 20 - ones) and deoxycorticosterone ( 3 alpha - hydroxy pregnane - 21 - diol - 20 - ones) and their 3 beta - epimers were evaluated for protective activity against pilocarpine -, kainic acid - and N - methyl - D - aspartate ( NMDA) - induced seizures in mice.	progesterone,44,56,Chemical/Drug	3 alpha - hydroxy pregnane - 20 - ones,59,97,Chemical/Drug	deoxycorticosterone,103,122,Chemical/Drug	3 alpha - hydroxy pregnane - 21 - diol - 20 - ones,125,175,Chemical/Drug	pilocarpine,251,262,Chemical/Drug	kainic acid,266,277,Chemical/Drug	N - methyl - D - aspartate,284,310,Chemical/Drug	NMDA,313,317,Chemical/Drug	"[{""token"": ""progesterone"", ""start_span"": 44, ""end_span"": 56, ""type"": ""Chemical/Drug""}, {""token"": ""3 alpha - hydroxy pregnane - 20 - ones"", ""start_span"": 59, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""deoxycorticosterone"", ""start_span"": 103, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""3 alpha - hydroxy pregnane - 21 - diol - 20 - ones"", ""start_span"": 125, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 251, ""end_span"": 262, ""type"": ""Chemical/Drug""}, {""token"": ""kainic acid"", ""start_span"": 266, ""end_span"": 277, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartate"", ""start_span"": 284, ""end_span"": 310, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 313, ""end_span"": 317, ""type"": ""Chemical/Drug""}]"	valid
Isoniazid significantly increased bradycardia after propranolol, pindolol, labetalol and atenolol, as well as after clonidine, but not after hexamethonium or carbachol.	Isoniazid,0,9,Chemical/Drug	propranolol,52,63,Chemical/Drug	pindolol,65,73,Chemical/Drug	labetalol,75,84,Chemical/Drug	atenolol,89,97,Chemical/Drug	clonidine,116,125,Chemical/Drug	hexamethonium,141,154,Chemical/Drug	carbachol,158,167,Chemical/Drug	"[{""token"": ""Isoniazid"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""propranolol"", ""start_span"": 52, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""pindolol"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""labetalol"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""atenolol"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""clonidine"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""hexamethonium"", ""start_span"": 141, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""carbachol"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}]"	valid
There was a significant difference among groups in glucose effectiveness ( F ( 30) = 4. 18; P =. 02) ( clozapine < olanzapine < risperidone) with significant differences between clozapine and risperidone ( t ( 30) = - 2. 59; P =. 02) and olanzapine and risperidone ( t ( 30) = - 2. 34, P =. 03).	glucose,51,58,Chemical/Drug	clozapine,103,112,Chemical/Drug	olanzapine,115,125,Chemical/Drug	risperidone,128,139,Chemical/Drug	clozapine,178,187,Chemical/Drug	risperidone,192,203,Chemical/Drug	olanzapine,238,248,Chemical/Drug	risperidone,253,264,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""clozapine"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 115, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 128, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""clozapine"", ""start_span"": 178, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 192, ""end_span"": 203, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 238, ""end_span"": 248, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 253, ""end_span"": 264, ""type"": ""Chemical/Drug""}]"	test
Among non - users of aspirin, the adjusted hazard ratios ( 95% confidence interval) of hospitalization for AMI / GI vs the acetaminophen ( with no aspirin) group were: rofecoxib 1. 27 ( 1. 13, 1. 42), celecoxib 0. 93 ( 0. 83, 1. 03), naproxen 1. 59 ( 1. 31, 1. 93), diclofenac 1. 17 ( 0. 99, 1. 38) and ibuprofen 1. 05 ( 0. 74, 1. 51).	aspirin,21,28,Chemical/Drug	acetaminophen,123,136,Chemical/Drug	aspirin,147,154,Chemical/Drug	rofecoxib,168,177,Chemical/Drug	celecoxib,201,210,Chemical/Drug	naproxen,234,242,Chemical/Drug	diclofenac,266,276,Chemical/Drug	ibuprofen,303,312,Chemical/Drug	"[{""token"": ""aspirin"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 123, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""aspirin"", ""start_span"": 147, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""rofecoxib"", ""start_span"": 168, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""celecoxib"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""naproxen"", ""start_span"": 234, ""end_span"": 242, ""type"": ""Chemical/Drug""}, {""token"": ""diclofenac"", ""start_span"": 266, ""end_span"": 276, ""type"": ""Chemical/Drug""}, {""token"": ""ibuprofen"", ""start_span"": 303, ""end_span"": 312, ""type"": ""Chemical/Drug""}]"	test
Comparative study: Endografine ( diatrizoate), Vasurix polyvidone ( acetrizoate), Dimer - X ( iocarmate) and Hexabrix ( ioxaglate) in hysterosalpingography.	Endografine,19,30,Chemical/Drug	diatrizoate,33,44,Chemical/Drug	Vasurix polyvidone,47,65,Chemical/Drug	acetrizoate,68,79,Chemical/Drug	Dimer - X,82,91,Chemical/Drug	iocarmate,94,103,Chemical/Drug	Hexabrix,109,117,Chemical/Drug	ioxaglate,120,129,Chemical/Drug	"[{""token"": ""Endografine"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""diatrizoate"", ""start_span"": 33, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""Vasurix polyvidone"", ""start_span"": 47, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""acetrizoate"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""Dimer - X"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""iocarmate"", ""start_span"": 94, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""Hexabrix"", ""start_span"": 109, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""ioxaglate"", ""start_span"": 120, ""end_span"": 129, ""type"": ""Chemical/Drug""}]"	test
There was no change in the levels of DA, norepinephrine ( NE), serotonin ( 5 - HT), or their metabolites in the arcuate nucleus ( AN), medial preoptic area ( MPA), caudate putamen ( CP), substantia nigra ( SN), and zona incerta ( ZI), except for a decrease in 5 - hydroxyindoleacetic acid ( 5 - HIAA) in the AN after 6 - months of hyperprolactinemia and an increase in DA concentrations in the AN after 9 - months of hyperprolactinemia.	DA,37,39,Chemical/Drug	norepinephrine,41,55,Chemical/Drug	NE,58,60,Chemical/Drug	serotonin,63,72,Chemical/Drug	5 - HT,75,81,Chemical/Drug	5 - hydroxyindoleacetic acid,260,288,Chemical/Drug	5 - HIAA,291,299,Chemical/Drug	DA,369,371,Chemical/Drug	"[{""token"": ""DA"", ""start_span"": 37, ""end_span"": 39, ""type"": ""Chemical/Drug""}, {""token"": ""norepinephrine"", ""start_span"": 41, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""NE"", ""start_span"": 58, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 63, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HT"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""5 - hydroxyindoleacetic acid"", ""start_span"": 260, ""end_span"": 288, ""type"": ""Chemical/Drug""}, {""token"": ""5 - HIAA"", ""start_span"": 291, ""end_span"": 299, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 369, ""end_span"": 371, ""type"": ""Chemical/Drug""}]"	test
This study assessed the ability of IH636 grape seed proanthocyanidin extract ( GSPE) to prevent acetaminophen ( AAP) - induced nephrotoxicity, amiodarone ( AMI) - induced lung toxicity, and doxorubicin ( DOX) - induced cardiotoxicity in mice.	IH636 grape seed proanthocyanidin extract,35,76,Chemical/Drug	GSPE,79,83,Chemical/Drug	acetaminophen,96,109,Chemical/Drug	AAP,112,115,Chemical/Drug	amiodarone,143,153,Chemical/Drug	AMI,156,159,Chemical/Drug	doxorubicin,190,201,Chemical/Drug	DOX,204,207,Chemical/Drug	"[{""token"": ""IH636 grape seed proanthocyanidin extract"", ""start_span"": 35, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""GSPE"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""acetaminophen"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""AAP"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""amiodarone"", ""start_span"": 143, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""AMI"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 190, ""end_span"": 201, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Chemical/Drug""}]"	train
Allopregnanolone ( 3alpha - hydroxy - 5alpha - pregnan - 20 - one), pregnanolone ( 3alpha - hydroxy - 5beta - pregnan - 20 - one) and ganaxolone ( a synthetic derivative of allopregnanolone 3alpha - hydroxy - 3beta - methyl - 5alpha - pregnan - 20 - one) were tested for their ability to suppress the expression ( anticonvulsant effect) and development ( antiepileptogenic effect) of cocaine - kindled seizures in male, Swiss - Webster mice.	Allopregnanolone,0,16,Chemical/Drug	3alpha - hydroxy - 5alpha - pregnan - 20 - one,19,65,Chemical/Drug	pregnanolone,68,80,Chemical/Drug	3alpha - hydroxy - 5beta - pregnan - 20 - one,83,128,Chemical/Drug	ganaxolone,134,144,Chemical/Drug	allopregnanolone,173,189,Chemical/Drug	3alpha - hydroxy - 3beta - methyl - 5alpha - pregnan - 20 - one,190,253,Chemical/Drug	cocaine,384,391,Chemical/Drug	"[{""token"": ""Allopregnanolone"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Chemical/Drug""}, {""token"": ""3alpha - hydroxy - 5alpha - pregnan - 20 - one"", ""start_span"": 19, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""pregnanolone"", ""start_span"": 68, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""3alpha - hydroxy - 5beta - pregnan - 20 - one"", ""start_span"": 83, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""ganaxolone"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""allopregnanolone"", ""start_span"": 173, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""3alpha - hydroxy - 3beta - methyl - 5alpha - pregnan - 20 - one"", ""start_span"": 190, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 384, ""end_span"": 391, ""type"": ""Chemical/Drug""}]"	train
The present study aimed to investigate the anticonvulsant activity as well as the effects on the level of hippocampal amino acid neurotransmitters ( glutamate, aspartate, glycine and GABA) of N - ( 2 - propylpentanoyl) urea ( VPU) in comparison to its parent compound, valproic acid ( VPA).	amino acid,118,128,Chemical/Drug	glutamate,149,158,Chemical/Drug	aspartate,160,169,Chemical/Drug	glycine,171,178,Chemical/Drug	GABA,183,187,Chemical/Drug	VPU,226,229,Chemical/Drug	valproic acid,269,282,Chemical/Drug	VPA,285,288,Chemical/Drug	"[{""token"": ""amino acid"", ""start_span"": 118, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 149, ""end_span"": 158, ""type"": ""Chemical/Drug""}, {""token"": ""aspartate"", ""start_span"": 160, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""glycine"", ""start_span"": 171, ""end_span"": 178, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 183, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""VPU"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Chemical/Drug""}, {""token"": ""valproic acid"", ""start_span"": 269, ""end_span"": 282, ""type"": ""Chemical/Drug""}, {""token"": ""VPA"", ""start_span"": 285, ""end_span"": 288, ""type"": ""Chemical/Drug""}]"	train
Skin tests were performed with benzylpenicilloyl - poly - L - lysine ( BPO - PLL), benzylpenicilloate, benzylpenicillin ( PG), ampicillin ( AMP), and AX.	benzylpenicilloyl - poly - L - lysine,31,68,Chemical/Drug	BPO - PLL,71,80,Chemical/Drug	benzylpenicilloate,83,101,Chemical/Drug	benzylpenicillin,103,119,Chemical/Drug	PG,122,124,Chemical/Drug	ampicillin,127,137,Chemical/Drug	AMP,140,143,Chemical/Drug	AX,150,152,Chemical/Drug	"[{""token"": ""benzylpenicilloyl - poly - L - lysine"", ""start_span"": 31, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""BPO - PLL"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""benzylpenicilloate"", ""start_span"": 83, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""benzylpenicillin"", ""start_span"": 103, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""PG"", ""start_span"": 122, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""ampicillin"", ""start_span"": 127, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""AMP"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Chemical/Drug""}, {""token"": ""AX"", ""start_span"": 150, ""end_span"": 152, ""type"": ""Chemical/Drug""}]"	train
In contrast, the protein abundances of Na ( +) / H ( +) exchanger type 3 ( NHE3), Na ( +) - K ( +) - 2Cl ( -) cotransporter ( BSC - 1), and thiazide - sensitive Na ( +) - Cl ( -) cotransporter ( TSC) were decreased.	Na,39,41,Chemical/Drug	H,49,50,Chemical/Drug	Na,82,84,Chemical/Drug	K,92,93,Chemical/Drug	2Cl,101,104,Chemical/Drug	thiazide,140,148,Chemical/Drug	Na,161,163,Chemical/Drug	Cl,171,173,Chemical/Drug	"[{""token"": ""Na"", ""start_span"": 39, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""H"", ""start_span"": 49, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 82, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""K"", ""start_span"": 92, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""2Cl"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""thiazide"", ""start_span"": 140, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 161, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""Cl"", ""start_span"": 171, ""end_span"": 173, ""type"": ""Chemical/Drug""}]"	train
Two studies evaluated quetiapine ( up to 800 mg / day) in combination with a mood stabilizer ( lithium or divalproex, QTP + Li / DVP) ( n = 196) compared to placebo and mood stabilizer ( PBO + Li / DVP) ( n = 203).	quetiapine,22,32,Chemical/Drug	lithium,95,102,Chemical/Drug	divalproex,106,116,Chemical/Drug	QTP,118,121,Chemical/Drug	Li,124,126,Chemical/Drug	DVP,129,132,Chemical/Drug	Li,193,195,Chemical/Drug	DVP,198,201,Chemical/Drug	"[{""token"": ""quetiapine"", ""start_span"": 22, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""lithium"", ""start_span"": 95, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""divalproex"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""QTP"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""Li"", ""start_span"": 124, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""DVP"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""Li"", ""start_span"": 193, ""end_span"": 195, ""type"": ""Chemical/Drug""}, {""token"": ""DVP"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Chemical/Drug""}]"	train
Coenzyme Q10 significantly compensated deficits in the antioxidant defense mechanisms ( reduced glutathione level and superoxide dismutase activity), suppressed lipid peroxidation, decreased the elevations of tumor necrosis factor - alpha, nitric oxide and platinum ion concentration, and attenuated the reductions of selenium and zinc ions in renal tissue resulted from cisplatin administration.	Coenzyme Q10,0,12,Chemical/Drug	reduced glutathione,88,107,Chemical/Drug	superoxide,118,128,Chemical/Drug	nitric oxide,240,252,Chemical/Drug	platinum,257,265,Chemical/Drug	selenium,318,326,Chemical/Drug	zinc,331,335,Chemical/Drug	cisplatin,371,380,Chemical/Drug	"[{""token"": ""Coenzyme Q10"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""reduced glutathione"", ""start_span"": 88, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 118, ""end_span"": 128, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 240, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""platinum"", ""start_span"": 257, ""end_span"": 265, ""type"": ""Chemical/Drug""}, {""token"": ""selenium"", ""start_span"": 318, ""end_span"": 326, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 331, ""end_span"": 335, ""type"": ""Chemical/Drug""}, {""token"": ""cisplatin"", ""start_span"": 371, ""end_span"": 380, ""type"": ""Chemical/Drug""}]"	train
Haloperidol - induced catalepsy was challenged with prior intracollicular microinjections of glutamate NMDA receptor antagonists, MK - 801 ( 15 or 30 mmol / 0. 5 microl) and AP7 ( 10 or 20 nmol / 0. 5 microl), or of the NMDA receptor agonist N - methyl - d - aspartate ( NMDA, 20 or 30 nmol / 0. 5 microl).	Haloperidol,0,11,Chemical/Drug	glutamate,93,102,Chemical/Drug	NMDA,103,107,Chemical/Drug	MK - 801,130,138,Chemical/Drug	AP7,174,177,Chemical/Drug	NMDA,220,224,Chemical/Drug	N - methyl - d - aspartate,242,268,Chemical/Drug	NMDA,271,275,Chemical/Drug	"[{""token"": ""Haloperidol"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 93, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""MK - 801"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""AP7"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - d - aspartate"", ""start_span"": 242, ""end_span"": 268, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Chemical/Drug""}]"	train
Both verapamil ( 10 mg / kg i. p.) and NH4Ac pretreatment enhanced morphine analgesia - and diazepam - induced muscular incoordination and antagonized amphetamine - induced motor activity, and neither verapamil nor NH4Ac affected the convulsant action of metrazol.	verapamil,5,14,Chemical/Drug	NH4Ac,39,44,Chemical/Drug	morphine,67,75,Chemical/Drug	diazepam,92,100,Chemical/Drug	amphetamine,151,162,Chemical/Drug	verapamil,201,210,Chemical/Drug	NH4Ac,215,220,Chemical/Drug	metrazol,255,263,Chemical/Drug	"[{""token"": ""verapamil"", ""start_span"": 5, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""NH4Ac"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""morphine"", ""start_span"": 67, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""diazepam"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""verapamil"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""NH4Ac"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""metrazol"", ""start_span"": 255, ""end_span"": 263, ""type"": ""Chemical/Drug""}]"	train
Ibuprofen, sulindac, mefenamic acid, and low dose meclofenamic acid increased the latency - to - onset in the flurothyl and / or PTZ models; the electroshock, picrotoxin and bicuculline models were not significantly affected by any of the pretreatment agents.	Ibuprofen,0,9,Chemical/Drug	sulindac,11,19,Chemical/Drug	mefenamic acid,21,35,Chemical/Drug	meclofenamic acid,50,67,Chemical/Drug	flurothyl,110,119,Chemical/Drug	PTZ,129,132,Chemical/Drug	picrotoxin,159,169,Chemical/Drug	bicuculline,174,185,Chemical/Drug	"[{""token"": ""Ibuprofen"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""sulindac"", ""start_span"": 11, ""end_span"": 19, ""type"": ""Chemical/Drug""}, {""token"": ""mefenamic acid"", ""start_span"": 21, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""meclofenamic acid"", ""start_span"": 50, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""flurothyl"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""PTZ"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""picrotoxin"", ""start_span"": 159, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""bicuculline"", ""start_span"": 174, ""end_span"": 185, ""type"": ""Chemical/Drug""}]"	train
Several structurally related metabolites of progesterone ( 3 alpha - hydroxy pregnane - 20 - ones) and deoxycorticosterone ( 3 alpha - hydroxy pregnane - 21 - diol - 20 - ones) and their 3 beta - epimers were evaluated for protective activity against pilocarpine -, kainic acid - and N - methyl - D - aspartate ( NMDA) - induced seizures in mice.	progesterone,44,56,Chemical/Drug	3 alpha - hydroxy pregnane - 20 - ones,59,97,Chemical/Drug	deoxycorticosterone,103,122,Chemical/Drug	3 alpha - hydroxy pregnane - 21 - diol - 20 - ones,125,175,Chemical/Drug	pilocarpine,251,262,Chemical/Drug	kainic acid,266,277,Chemical/Drug	N - methyl - D - aspartate,284,310,Chemical/Drug	NMDA,313,317,Chemical/Drug	"[{""token"": ""progesterone"", ""start_span"": 44, ""end_span"": 56, ""type"": ""Chemical/Drug""}, {""token"": ""3 alpha - hydroxy pregnane - 20 - ones"", ""start_span"": 59, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""deoxycorticosterone"", ""start_span"": 103, ""end_span"": 122, ""type"": ""Chemical/Drug""}, {""token"": ""3 alpha - hydroxy pregnane - 21 - diol - 20 - ones"", ""start_span"": 125, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 251, ""end_span"": 262, ""type"": ""Chemical/Drug""}, {""token"": ""kainic acid"", ""start_span"": 266, ""end_span"": 277, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartate"", ""start_span"": 284, ""end_span"": 310, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 313, ""end_span"": 317, ""type"": ""Chemical/Drug""}]"	train
Isoniazid significantly increased bradycardia after propranolol, pindolol, labetalol and atenolol, as well as after clonidine, but not after hexamethonium or carbachol.	Isoniazid,0,9,Chemical/Drug	propranolol,52,63,Chemical/Drug	pindolol,65,73,Chemical/Drug	labetalol,75,84,Chemical/Drug	atenolol,89,97,Chemical/Drug	clonidine,116,125,Chemical/Drug	hexamethonium,141,154,Chemical/Drug	carbachol,158,167,Chemical/Drug	"[{""token"": ""Isoniazid"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""propranolol"", ""start_span"": 52, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""pindolol"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""labetalol"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""atenolol"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""clonidine"", ""start_span"": 116, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""hexamethonium"", ""start_span"": 141, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""carbachol"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Chemical/Drug""}]"	train
