Sentence	entity_1	entity_2	entity_3	entity_4	json	split
We measured diazepam - induced anxiolysis with the elevated plus - maze test, diazepam - induced sedation by recording the vigilance states, and picrotoxin - and pentylenetetrazol - induced seizures after i. p. injections.	diazepam,12,20,Chemical/Drug	diazepam,78,86,Chemical/Drug	picrotoxin,145,155,Chemical/Drug	pentylenetetrazol,162,179,Chemical/Drug	"[{""token"": ""diazepam"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Chemical/Drug""}, {""token"": ""diazepam"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""picrotoxin"", ""start_span"": 145, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""pentylenetetrazol"", ""start_span"": 162, ""end_span"": 179, ""type"": ""Chemical/Drug""}]"	train
In vivo protection of dna damage associated apoptotic and necrotic cell deaths during acetaminophen - induced nephrotoxicity, amiodarone - induced lung toxicity and doxorubicin - induced cardiotoxicity by a novel IH636 grape seed proanthocyanidin extract.	acetaminophen,86,99,Chemical/Drug	amiodarone,126,136,Chemical/Drug	doxorubicin,165,176,Chemical/Drug	IH636 grape seed proanthocyanidin extract,213,254,Chemical/Drug	"[{""token"": ""acetaminophen"", ""start_span"": 86, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""amiodarone"", ""start_span"": 126, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 165, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""IH636 grape seed proanthocyanidin extract"", ""start_span"": 213, ""end_span"": 254, ""type"": ""Chemical/Drug""}]"	train
For the cytoprotection study, animals were orally gavaged 100 mg / Kg GSPE for 7 - 10 days followed by i. p. injections of organ specific three drugs ( AAP: 500 mg / Kg for 24 h; AMI: 50 mg / Kg / day for four days; DOX: 20 mg / Kg for 48 h).	GSPE,70,74,Chemical/Drug	AAP,152,155,Chemical/Drug	AMI,179,182,Chemical/Drug	DOX,216,219,Chemical/Drug	"[{""token"": ""GSPE"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""AAP"", ""start_span"": 152, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""AMI"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 216, ""end_span"": 219, ""type"": ""Chemical/Drug""}]"	train
Results indicate that GSPE preexposure prior to AAP, AMI and DOX, provided near complete protection in terms of serum chemistry changes ( ALT, BUN and CPK), and significantly reduced DNA fragmentation.	GSPE,22,26,Chemical/Drug	AAP,48,51,Chemical/Drug	AMI,53,56,Chemical/Drug	DOX,61,64,Chemical/Drug	"[{""token"": ""GSPE"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""AAP"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""AMI"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Chemical/Drug""}]"	train
Interestingly, all the drugs, such as, AAP, AMI and DOX induced apoptotic death in addition to necrosis in the respective organs which was very effectively blocked by GSPE.	AAP,39,42,Chemical/Drug	AMI,44,47,Chemical/Drug	DOX,52,55,Chemical/Drug	GSPE,167,171,Chemical/Drug	"[{""token"": ""AAP"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Chemical/Drug""}, {""token"": ""AMI"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""GSPE"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Chemical/Drug""}]"	train
Since AAP, AMI and DOX undergo biotransformation and are known to produce damaging radicals in vivo, the protection by GSPE may be linked to both inhibition of metabolism and / or detoxification of cytotoxic radicals.	AAP,6,9,Chemical/Drug	AMI,11,14,Chemical/Drug	DOX,19,22,Chemical/Drug	GSPE,119,123,Chemical/Drug	"[{""token"": ""AAP"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""AMI"", ""start_span"": 11, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""DOX"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""GSPE"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Chemical/Drug""}]"	train
In behavioral studies, pre - treatment of mice with BD1018, BD1063, or LR132 significantly attenuated cocaine - induced convulsions and lethality.	BD1018,52,58,Chemical/Drug	BD1063,60,66,Chemical/Drug	LR132,71,76,Chemical/Drug	cocaine,102,109,Chemical/Drug	"[{""token"": ""BD1018"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""BD1063"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Chemical/Drug""}, {""token"": ""LR132"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Chemical/Drug""}]"	train
In contrast to the protection provided by the putative antagonists, the well - characterized sigma receptor agonist di - o - tolylguanidine ( DTG) and the novel sigma receptor agonist BD1031 ( 3R - 1 - [ 2 - ( 3, 4 - dichlorophenyl) ethyl] - 1, 4 - diazabicyclo [ 4. 3. 0] nonane) each worsened the behavioral toxicity of cocaine.	di - o - tolylguanidine,116,139,Chemical/Drug	DTG,142,145,Chemical/Drug	BD1031,184,190,Chemical/Drug	cocaine,322,329,Chemical/Drug	"[{""token"": ""di - o - tolylguanidine"", ""start_span"": 116, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""DTG"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Chemical/Drug""}, {""token"": ""BD1031"", ""start_span"": 184, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 322, ""end_span"": 329, ""type"": ""Chemical/Drug""}]"	train
At doses where alone, they produced no significant effects on locomotion, BD1018, BD1063 and LR132 significantly attenuated the locomotor stimulatory effects of cocaine.	BD1018,74,80,Chemical/Drug	BD1063,82,88,Chemical/Drug	LR132,93,98,Chemical/Drug	cocaine,161,168,Chemical/Drug	"[{""token"": ""BD1018"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""BD1063"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""LR132"", ""start_span"": 93, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Chemical/Drug""}]"	train
The underlying mechanism of withdrawal - emergent RS in the present case may have been related to the pharmacological profile of risperidone, a serotonin - dopamine antagonist, suggesting the pathophysiologic influence of the serotonin system in the development of RS.	risperidone,129,140,Chemical/Drug	serotonin,144,153,Chemical/Drug	dopamine,156,164,Chemical/Drug	serotonin,226,235,Chemical/Drug	"[{""token"": ""risperidone"", ""start_span"": 129, ""end_span"": 140, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 144, ""end_span"": 153, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 156, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 226, ""end_span"": 235, ""type"": ""Chemical/Drug""}]"	train
Pharmacokinetic / pharmacodynamic assessment of the effects of E4031, cisapride, terfenadine and terodiline on monophasic action potential duration in dog.	E4031,63,68,Chemical/Drug	cisapride,70,79,Chemical/Drug	terfenadine,81,92,Chemical/Drug	terodiline,97,107,Chemical/Drug	"[{""token"": ""E4031"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""cisapride"", ""start_span"": 70, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""terfenadine"", ""start_span"": 81, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""terodiline"", ""start_span"": 97, ""end_span"": 107, ""type"": ""Chemical/Drug""}]"	train
Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, terodiline, cisapride and E4031.	terfenadine,78,89,Chemical/Drug	terodiline,91,101,Chemical/Drug	cisapride,103,112,Chemical/Drug	E4031,117,122,Chemical/Drug	"[{""token"": ""terfenadine"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""terodiline"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""cisapride"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""E4031"", ""start_span"": 117, ""end_span"": 122, ""type"": ""Chemical/Drug""}]"	train
These data indicate that the free ED50 in plasma for terfenadine ( 1. 9 nM), terodiline ( 76 nM), cisapride ( 11 nM) and E4031 ( 1. 9 nM) closely correlate with the free concentration in man causing QT effects.	terfenadine,53,64,Chemical/Drug	terodiline,77,87,Chemical/Drug	cisapride,98,107,Chemical/Drug	E4031,121,126,Chemical/Drug	"[{""token"": ""terfenadine"", ""start_span"": 53, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""terodiline"", ""start_span"": 77, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""cisapride"", ""start_span"": 98, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""E4031"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Chemical/Drug""}]"	train
Forty - nine percent of patients were pain free 2 h after rizatriptan, compared with 24. 3% treated with ergotamine / caffeine ( p < or = 0. 001), rizatriptan being superior within 1 h of treatment.	rizatriptan,58,69,Chemical/Drug	ergotamine,105,115,Chemical/Drug	caffeine,118,126,Chemical/Drug	rizatriptan,147,158,Chemical/Drug	"[{""token"": ""rizatriptan"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""ergotamine"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""caffeine"", ""start_span"": 118, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""rizatriptan"", ""start_span"": 147, ""end_span"": 158, ""type"": ""Chemical/Drug""}]"	train
CONCLUSION: This rat study demonstrated a synergistic nephrotoxic effect of CsA plus SRL, whereas FK506 plus SRL was better tolerated.	CsA,76,79,Chemical/Drug	SRL,85,88,Chemical/Drug	FK506,98,103,Chemical/Drug	SRL,109,112,Chemical/Drug	"[{""token"": ""CsA"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""SRL"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""FK506"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""SRL"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Chemical/Drug""}]"	train
BACKGROUND: Cyproterone acetate combined with ethinyl estradiol ( CPA / EE) is licensed in the UK for the treatment of women with acne and hirsutism and is also a treatment option for polycystic ovary syndrome ( PCOS).	Cyproterone acetate,12,31,Chemical/Drug	ethinyl estradiol,46,63,Chemical/Drug	CPA,66,69,Chemical/Drug	EE,72,74,Chemical/Drug	"[{""token"": ""Cyproterone acetate"", ""start_span"": 12, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""ethinyl estradiol"", ""start_span"": 46, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""CPA"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""EE"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Chemical/Drug""}]"	train
Rats were treated with the vehicle ( 2 mL / kg of distilled water and 5% w / v cellulose, 10 days), gum Arabic ( 2 mL / kg of a 10% w / v aqueous suspension of gum Arabic powder, orally for 10 days), or gum Arabic concomitantly with GM ( 80mg / kg / day intramuscularly, during the last six days of the treatment period).	gum Arabic,100,110,Chemical/Drug	gum Arabic,160,170,Chemical/Drug	gum Arabic,203,213,Chemical/Drug	GM,233,235,Chemical/Drug	"[{""token"": ""gum Arabic"", ""start_span"": 100, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""gum Arabic"", ""start_span"": 160, ""end_span"": 170, ""type"": ""Chemical/Drug""}, {""token"": ""gum Arabic"", ""start_span"": 203, ""end_span"": 213, ""type"": ""Chemical/Drug""}, {""token"": ""GM"", ""start_span"": 233, ""end_span"": 235, ""type"": ""Chemical/Drug""}]"	train
Nephrotoxicity was assessed by measuring the concentrations of creatinine and urea in the plasma and reduced glutathione ( GSH) in the kidney cortex, and by light microscopic examination of kidney sections.	creatinine,63,73,Chemical/Drug	urea,78,82,Chemical/Drug	glutathione,109,120,Chemical/Drug	GSH,123,126,Chemical/Drug	"[{""token"": ""creatinine"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""urea"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Chemical/Drug""}]"	train
Sub - chronic low dose gamma - vinyl GABA ( vigabatrin) inhibits cocaine - induced increases in nucleus accumbens dopamine.	gamma - vinyl GABA,23,41,Chemical/Drug	vigabatrin,44,54,Chemical/Drug	cocaine,65,72,Chemical/Drug	dopamine,114,122,Chemical/Drug	"[{""token"": ""gamma - vinyl GABA"", ""start_span"": 23, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""vigabatrin"", ""start_span"": 44, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 65, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Chemical/Drug""}]"	train
OBJECTIVES: Given its preclinical success for treating substance abuse and the increased risk of visual field defects ( VFD) associated with cumulative lifetime exposure, we explored the effects of sub - chronic low dose GVG on cocaine - induced increases in nucleus accumbens ( NAcc) dopamine ( DA).	GVG,221,224,Chemical/Drug	cocaine,228,235,Chemical/Drug	dopamine,285,293,Chemical/Drug	DA,296,298,Chemical/Drug	"[{""token"": ""GVG"", ""start_span"": 221, ""end_span"": 224, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 228, ""end_span"": 235, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 285, ""end_span"": 293, ""type"": ""Chemical/Drug""}, {""token"": ""DA"", ""start_span"": 296, ""end_span"": 298, ""type"": ""Chemical/Drug""}]"	train
When comparing all lithium treated versus non - lithium - treated groups, lithium caused a reduction in glomerular filtration rate ( GFR) without significant changes in effective renal plasma flow ( as determined by a marker secreted into the proximal tubules) or lithium clearance.	lithium,19,26,Chemical/Drug	lithium,48,55,Chemical/Drug	lithium,74,81,Chemical/Drug	lithium,264,271,Chemical/Drug	"[{""token"": ""lithium"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""lithium"", ""start_span"": 48, ""end_span"": 55, ""type"": ""Chemical/Drug""}, {""token"": ""lithium"", ""start_span"": 74, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""lithium"", ""start_span"": 264, ""end_span"": 271, ""type"": ""Chemical/Drug""}]"	train
Protection against amphetamine - induced neurotoxicity toward striatal dopamine neurons in rodents by LY274614, an excitatory amino acid antagonist.	amphetamine,19,30,Chemical/Drug	dopamine,71,79,Chemical/Drug	LY274614,102,110,Chemical/Drug	amino acid,126,136,Chemical/Drug	"[{""token"": ""amphetamine"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 71, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""LY274614"", ""start_span"": 102, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""amino acid"", ""start_span"": 126, ""end_span"": 136, ""type"": ""Chemical/Drug""}]"	train
LY274614, 3SR, 4aRS, 6SR, 8aRS - 6 - [ phosphonomethyl] decahydr oisoquinoline - 3 - carboxylic acid, has been described as a potent antagonist of the N - methyl - D - aspartate ( NMDA) subtype of glutamate receptor.	LY274614,0,8,Chemical/Drug	N - methyl - D - aspartate,151,177,Chemical/Drug	NMDA,180,184,Chemical/Drug	glutamate,197,206,Chemical/Drug	"[{""token"": ""LY274614"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical/Drug""}, {""token"": ""N - methyl - D - aspartate"", ""start_span"": 151, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""NMDA"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 197, ""end_span"": 206, ""type"": ""Chemical/Drug""}]"	train
A 10 mg / kg dose of LY274614 was effective in antagonizing the depletion of dopamine in the striatum, when given as long as 8 hr prior to amphetamine but not when given 24 hr prior to amphetamine.	LY274614,21,29,Chemical/Drug	dopamine,77,85,Chemical/Drug	amphetamine,139,150,Chemical/Drug	amphetamine,185,196,Chemical/Drug	"[{""token"": ""LY274614"", ""start_span"": 21, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""dopamine"", ""start_span"": 77, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 139, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""amphetamine"", ""start_span"": 185, ""end_span"": 196, ""type"": ""Chemical/Drug""}]"	train
NO - induced migraine attack: strong increase in plasma calcitonin gene - related peptide ( CGRP) concentration and negative correlation with platelet serotonin release.	NO,0,2,Chemical/Drug	calcitonin gene - related peptide,56,89,Chemical/Drug	CGRP,92,96,Chemical/Drug	serotonin,151,160,Chemical/Drug	"[{""token"": ""NO"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Chemical/Drug""}, {""token"": ""calcitonin gene - related peptide"", ""start_span"": 56, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""CGRP"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""serotonin"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Chemical/Drug""}]"	train
Tincture of Crataegus ( TCR), an alcoholic extract of the berries of hawthorn ( Crataegus oxycantha), is used in herbal and homeopathic medicine.	Tincture of Crataegus,0,21,Chemical/Drug	TCR,24,27,Chemical/Drug	alcoholic extract of the berries of hawthorn,33,77,Chemical/Drug	Crataegus oxycantha,80,99,Chemical/Drug	"[{""token"": ""Tincture of Crataegus"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Chemical/Drug""}, {""token"": ""TCR"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""alcoholic extract of the berries of hawthorn"", ""start_span"": 33, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""Crataegus oxycantha"", ""start_span"": 80, ""end_span"": 99, ""type"": ""Chemical/Drug""}]"	train
TCR prevented the isoproterenol - induced decrease in antioxidant enzymes in the heart and increased the rate of ADP - stimulated oxygen uptake and respiratory coupling ratio.	TCR,0,3,Chemical/Drug	isoproterenol,18,31,Chemical/Drug	ADP,113,116,Chemical/Drug	oxygen,130,136,Chemical/Drug	"[{""token"": ""TCR"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""isoproterenol"", ""start_span"": 18, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""ADP"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Chemical/Drug""}]"	train
