Sentence	entity_1	json	split
This observation has been noted previously in tetraploid chimeras, and is presumed to represent a small population of visceral endoderm cells that fail to be displaced by the definitive endoderm at earlier stages.	endoderm cells,127,141,Cell	"[{""token"": ""endoderm cells"", ""start_span"": 127, ""end_span"": 141, ""type"": ""Cell""}]"	train
The labyrinthine trophoblast layer of the placenta comprises both ECFP + and EYFP + cells.	cells,84,89,Cell	"[{""token"": ""cells"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Cell""}]"	train
( c) chimeric pancreas generated by aggregation of a morula hemizygous for the YC5 / EYFP transgene with CK6 / ECFP ES cells.	cells,119,124,Cell	"[{""token"": ""cells"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Cell""}]"	train
A non - fluorescent morula was aggregated with two clumps of ES cells, one carrying the CK6 / ECFP transgene ( ECFP +) and the other carrying the YC5 / EYFP transgene ( EYFP +).	cells,64,69,Cell	"[{""token"": ""cells"", ""start_span"": 64, ""end_span"": 69, ""type"": ""Cell""}]"	train
Note that unlike in heart and pancreas there appears to be more interspersed blue / cyan vs green / yellow fluorescence present in the liver, possibly reflecting greater cell intermingling during the genesis of this organ.	cell,170,174,Cell	"[{""token"": ""cell"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Cell""}]"	train
Since we were unable to obtain ES cells, embryos or mice with widespread expression of a RFP ( DsRed1) we conclude that this reporter is not developmentally neutral or that its expression cannot be sustained at levels high enough for detection, and as such is not as versatile as other gene - based fluorescent reporters.	cells,34,39,Cell	"[{""token"": ""cells"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Cell""}]"	train
Therefore it should be possible to use flow cytometry to isolate cells expressing either or both of the reporters from embryos or adult organs [ 14].	cells,65,70,Cell	"[{""token"": ""cells"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Cell""}]"	train
All 5 ' primers contain a Kozak consensus translation initiation site upstream of the ATG for increased translation efficiency in eukaryotic cells [ 17].	eukaryotic cells,130,146,Cell	"[{""token"": ""eukaryotic cells"", ""start_span"": 130, ""end_span"": 146, ""type"": ""Cell""}]"	train
To construct vectors driving ubiquitous transgene expression in ES cells and mice, the PCR amplified cDNAs were digested with EcoRI and inserted into the EcoRI sites of pCAGGS [ 18] to generate pCX - ECFP, pCX - EYFP and pCX - DsRed.	cells,67,72,Cell	"[{""token"": ""cells"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Cell""}]"	train
This promoter / enhancer combination has previously been shown to drive strong and widespread transgene expression in ES cells, embryos and adult mice [ 18, 19].	cells,121,126,Cell	"[{""token"": ""cells"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Cell""}]"	train
R1 ES cells [ 20] were maintained under standard culture conditions in the presence of LIF, as described previously [ 21].	cells,6,11,Cell	"[{""token"": ""cells"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Cell""}]"	train
20 mu g of SalI linearized pCX - ECFP, pCX - EYFP or pCX - DsRed1 was co - electroporated into 2 x 107 cells with 5 - 10 mu g of circular pPGKPuro [ 22].	cells,103,108,Cell	"[{""token"": ""cells"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Cell""}]"	train
Selection was applied 24 hours after electroporation and maintained for 5 days, thereafter cells were propagated in in the absence of selection.	cells,91,96,Cell	"[{""token"": ""cells"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Cell""}]"	train
Ears of Brn3c null mutants develop immature hair cells, identifiable only by certain molecular markers, and undergo apoptosis in neonates.	hair cells,44,54,Cell	"[{""token"": ""hair cells"", ""start_span"": 44, ""end_span"": 54, ""type"": ""Cell""}]"	train
1% of myosin VIIa - positive immature hair cells are present in the mutant cochlea, concentrated in the base.	hair cells,38,48,Cell	"[{""token"": ""hair cells"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Cell""}]"	train
Around 20% of immature hair cells exist in the mutant vestibular sensory epithelia.	hair cells,23,33,Cell	"[{""token"": ""hair cells"", ""start_span"": 23, ""end_span"": 33, ""type"": ""Cell""}]"	train
Even 6 months old mutant mice have some fibers to all vestibular sensory epithelia and many more to the cochlear apex which lacks MyoVIIa positive hair cells.	hair cells,147,157,Cell	"[{""token"": ""hair cells"", ""start_span"": 147, ""end_span"": 157, ""type"": ""Cell""}]"	train
Topologically organized central cochlea projections exist at least until P8, suggesting that functional hair cells are not required to establish such projections.	hair cells,104,114,Cell	"[{""token"": ""hair cells"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Cell""}]"	train
The limited expression of neurotrophins in the cochlea of Brn3c null mice suffices to support many sensory neurons, particularly in the cochlea, until birth.	sensory neurons,99,114,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 99, ""end_span"": 114, ""type"": ""Cell""}]"	train
The molecular nature of the long term survival of apical spiral neurons remains unclear.	neurons,64,71,Cell	"[{""token"": ""neurons"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Cell""}]"	train
Keywords: ear development, POU factors and hair cells, afferent ear innervation, efferent ear innervation	hair cells,43,53,Cell	"[{""token"": ""hair cells"", ""start_span"": 43, ""end_span"": 53, ""type"": ""Cell""}]"	train
Brn3c is a POU domain factor that is crucial for inner ear hair cell development.	hair cell,59,68,Cell	"[{""token"": ""hair cell"", ""start_span"": 59, ""end_span"": 68, ""type"": ""Cell""}]"	train
Targeted null Brn3c mutants have no mature hair cells [ 1, 2].	hair cells,43,53,Cell	"[{""token"": ""hair cells"", ""start_span"": 43, ""end_span"": 53, ""type"": ""Cell""}]"	train
Furthermore, these immature hair cells of Brn3c null mutants undergo apoptosis in neonates [ 3].	hair cells,28,38,Cell	"[{""token"": ""hair cells"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Cell""}]"	train
Data on various single and compound neurotrophin null mutants have shown that the loss of a specific neurotrophin leads to topologically restricted loss of sensory neurons in the embryonic ear [ 4, 5].	sensory neurons,156,171,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 156, ""end_span"": 171, ""type"": ""Cell""}]"	train
Such selective loss in Brn3c null mutants would therefore indicate reduction of a specific neurotrophin in immature hair cells.	hair cells,116,126,Cell	"[{""token"": ""hair cells"", ""start_span"": 116, ""end_span"": 126, ""type"": ""Cell""}]"	train
We report here long term retention of cochlear sensory neurons for at least 6 months, in particular in the cochlear apex, in Brn3c null mutant mice.	sensory neurons,47,62,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 47, ""end_span"": 62, ""type"": ""Cell""}]"	train
This retention of apical spiral neurons is also largely unrelated to neurotrophins which are known to be reduced in their expression in neonatal rodents [ 4].	neurons,32,39,Cell	"[{""token"": ""neurons"", ""start_span"": 32, ""end_span"": 39, ""type"": ""Cell""}]"	train
In contrast, null mutations of either NT - 3 or its receptor trkC result in loss of spiral neurons in the basal turn with formation of an inner spiral bundle of afferents extending to the basal tip.	neurons,91,98,Cell	"[{""token"": ""neurons"", ""start_span"": 91, ""end_span"": 98, ""type"": ""Cell""}]"	train
Thus, the size reduction in the vestibular sensory ganglion could be compatible with a loss of BDNF production in the immature hair cells.	hair cells,127,137,Cell	"[{""token"": ""hair cells"", ""start_span"": 127, ""end_span"": 137, ""type"": ""Cell""}]"	train
Note, however, the lack of orderly fiber outgrowth to the outer hair cells ( c, d).	outer hair cells,58,74,Cell	"[{""token"": ""outer hair cells"", ""start_span"": 58, ""end_span"": 74, ""type"": ""Cell""}]"	train
[ 3] of only a 29% loss of spiral sensory neurons at P4, our data show little difference in the pattern of innervation of the cochlea in P0 Brn3c null mutants ( Fig. 2c, 2d).	sensory neurons,34,49,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 34, ""end_span"": 49, ""type"": ""Cell""}]"	train
No selective loss of spiral neurons is observed in Brn3c null mutants in the basal turn, a feature of either NT - 3 or trkC loss [ 6, 9, 14].	neurons,28,35,Cell	"[{""token"": ""neurons"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Cell""}]"	train
These data suggest that the spiral sensory neurons develop qualitatively normal at least until P0 and therefore allow normal pathfinding of efferents.	sensory neurons,35,50,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 35, ""end_span"": 50, ""type"": ""Cell""}]"	train
These data suggest that fiber organization in the outer hair cell region is partly disrupted in Brn3c null mutant.	outer hair cell,50,65,Cell	"[{""token"": ""outer hair cell"", ""start_span"": 50, ""end_span"": 65, ""type"": ""Cell""}]"	train
No afferents can be traced to the three outer spiral bundles along outer hair cells of mutant littermates ( c, e).	outer hair cells,67,83,Cell	"[{""token"": ""outer hair cells"", ""start_span"": 67, ""end_span"": 83, ""type"": ""Cell""}]"	train
For example, all three rows of outer hair cells now receive both afferent and efferent innervation in the base of control littermates ( Fig. 3c).	outer hair cells,31,47,Cell	"[{""token"": ""outer hair cells"", ""start_span"": 31, ""end_span"": 47, ""type"": ""Cell""}]"	train
However, no fibers extend to the outer hair cell region in Brn3c null mutants ( Figs. 3d, 3e, 3f).	outer hair cell,33,48,Cell	"[{""token"": ""outer hair cell"", ""start_span"": 33, ""end_span"": 48, ""type"": ""Cell""}]"	train
In control animals there is dense innervation of inner hair cells, whereas Brn3c null mutants show a curious aggregation of fibers near focal spots around the habenula perforata.	inner hair cells,49,65,Cell	"[{""token"": ""inner hair cells"", ""start_span"": 49, ""end_span"": 65, ""type"": ""Cell""}]"	train
However, as in the base, afferents and efferents extend sparingly to the outer hair cell region.	outer hair cell,73,88,Cell	"[{""token"": ""outer hair cell"", ""start_span"": 73, ""end_span"": 88, ""type"": ""Cell""}]"	train
Immunocytochemical and histochemcial data show the presence of only a few immature hair cells in the cochlea ( Fig. 4), which amounted to about 1% ( Table 1).	hair cells,83,93,Cell	"[{""token"": ""hair cells"", ""start_span"": 83, ""end_span"": 93, ""type"": ""Cell""}]"	train
Not a single immature hair cell forms in the apex of the cochlea.	hair cell,22,31,Cell	"[{""token"": ""hair cell"", ""start_span"": 22, ""end_span"": 31, ""type"": ""Cell""}]"	train
In fact, the vestibular end organs show no overt morphological defect other than the reduced presence of these immature hair cells.	hair cells,120,130,Cell	"[{""token"": ""hair cells"", ""start_span"": 120, ""end_span"": 130, ""type"": ""Cell""}]"	train
Nerve fibers can be traced into the sensory epithelium of P0 and P8 Brn3c null mutants past the habenula perforata and there is a normal location of spiral sensory neurons in Rosenthal ' s canal in the apex of P8 Brn3c null mutants ( Fig. 3d, 3g).	sensory neurons,156,171,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 156, ""end_span"": 171, ""type"": ""Cell""}]"	train
The distribution of hair cells as identified with MyoVII immunocytochemistry is shown for 7 - day old whole mounted cochlea ( a - d) and the appearance of cytological differentiation is shown as revealed with epoxy resin sections in 7 - day old ( e - g) and 6 - month old ( h) control ( a, c, e) and Brn3c mutant cochleae ( b, d, f - h).	hair cells,20,30,Cell	"[{""token"": ""hair cells"", ""start_span"": 20, ""end_span"": 30, ""type"": ""Cell""}]"	train
No MyoVII positive immature hair cells exist in the apex.	hair cells,28,38,Cell	"[{""token"": ""hair cells"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Cell""}]"	train
Sections show the degree of differentiation of hair cells and their innervating fibers stained with tubulin immunocytochemistry ( arrow; e - h).	hair cells,47,57,Cell	"[{""token"": ""hair cells"", ""start_span"": 47, ""end_span"": 57, ""type"": ""Cell""}]"	train
Note the presence of a spiral capillary ( C) under the tunnel of Corti separating the inner and outer hair cells in the P7 wildtype ( e).	inner and outer hair cells,86,112,Cell	"[{""token"": ""inner and outer hair cells"", ""start_span"": 86, ""end_span"": 112, ""type"": ""Cell""}]"	train
Note that tubulin - positive fibers can be traced to the immature cells until 6 months ( h).	cells,66,71,Cell	"[{""token"": ""cells"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Cell""}]"	train
Only a few undifferentiated hair cells were detected by MyoVIIa immunostaining and only in the basal region of the cochlea.	hair cells,28,38,Cell	"[{""token"": ""hair cells"", ""start_span"": 28, ""end_span"": 38, ""type"": ""Cell""}]"	train
This does not exclude the possibility that even less differentiated hair cells may form in the apex.	hair cells,68,78,Cell	"[{""token"": ""hair cells"", ""start_span"": 68, ""end_span"": 78, ""type"": ""Cell""}]"	train
Qualitative comparable central projections are found in wildtype control littermates ( data not shown) and suggest that the central projection to cochlear nuclei is at least until P8 in mice not critically dependent on auditory information or other hair cell - mediated influences, in agreement with recent suggestions [ 5, 19].	hair cell,249,258,Cell	"[{""token"": ""hair cell"", ""start_span"": 249, ""end_span"": 258, ""type"": ""Cell""}]"	train
These data suggest that a crude cochleotopic projection can form independently of any signaling from the immature hair cells of the cochlea.	hair cells,114,124,Cell	"[{""token"": ""hair cells"", ""start_span"": 114, ""end_span"": 124, ""type"": ""Cell""}]"	train
Notably, there are still a number of fibers extending from the very few vestibular sensory neurons to the canal epithelia, in particular the horizontal canal ( Fig. 7a, 7b).	sensory neurons,83,98,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 83, ""end_span"": 98, ""type"": ""Cell""}]"	train
Comparable to control mice, there is some transcellular labeling with DiI to cells apparently contacted by the afferent fibers in the Brn3c null mutant utricle ( Fig. 7b).	cells,77,82,Cell	"[{""token"": ""cells"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Cell""}]"	train
Transcellular labeling with DiI ( b) suggest contacts between these afferents and immature hair cells.	hair cells,91,101,Cell	"[{""token"": ""hair cells"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Cell""}]"	train
However, spiral sensory neurons are present in Rosenthal ' s canal ( c, d) and fibers extend to the organ of Corti where they form longitudinal tracts in the immature epithelium.	sensory neurons,16,31,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 16, ""end_span"": 31, ""type"": ""Cell""}]"	train
Only an occasional fiber extends beyond the inner spiral bundle into the area of the outer hair cells ( Fig. 7d).	outer hair cells,85,101,Cell	"[{""token"": ""outer hair cells"", ""start_span"": 85, ""end_span"": 101, ""type"": ""Cell""}]"	train
Even at this late stage in maturation there are still numerous spiral neurons present in the apex ( Fig. 7c, 7d).	neurons,70,77,Cell	"[{""token"": ""neurons"", ""start_span"": 70, ""end_span"": 77, ""type"": ""Cell""}]"	train
In summary, these tracing data suggest that mature hair cells are not necessary to direct fiber outgrowth and to maintain some fibers at least up to 6 months in the apex of the cochlea.	hair cells,51,61,Cell	"[{""token"": ""hair cells"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Cell""}]"	train
This signal was very strong over hair cells of the P0 control animals ( Fig. 8b).	hair cells,33,43,Cell	"[{""token"": ""hair cells"", ""start_span"": 33, ""end_span"": 43, ""type"": ""Cell""}]"	train
In contrast, only a faint signal was detected in the Brn3c null mutant ( Fig. 8a) and the few silver grains were located predominantly over the area of the immature hair cells.	hair cells,165,175,Cell	"[{""token"": ""hair cells"", ""start_span"": 165, ""end_span"": 175, ""type"": ""Cell""}]"	train
The BDNF signal in the utricle was clearly centered on the hair cells in the control animal but some aggregation of silver grains appeared also in the Brn3c null mutants ( data not shown).	hair cells,59,69,Cell	"[{""token"": ""hair cells"", ""start_span"": 59, ""end_span"": 69, ""type"": ""Cell""}]"	train
Note the limited expression of BDNF in the basal turn of both wildtype and mutant littermates ( a, b) and the much stronger expression of NT - 3 in the apex over the region of the inner hair cells in both wildtype and control littermates ( c, d).	inner hair cells,180,196,Cell	"[{""token"": ""inner hair cells"", ""start_span"": 180, ""end_span"": 196, ""type"": ""Cell""}]"	train
NT - 3 expression persists at least until P8 in the apex of Brn3c null mice in an area that topologically compares to the inner hair cells of control animals ( e, f, arrows).	inner hair cells,122,138,Cell	"[{""token"": ""inner hair cells"", ""start_span"": 122, ""end_span"": 138, ""type"": ""Cell""}]"	train
Immature hair cells and limited expression of neurotrophins rescue afferent projection until P8	hair cells,9,19,Cell	"[{""token"": ""hair cells"", ""start_span"": 9, ""end_span"": 19, ""type"": ""Cell""}]"	train
The neurotrophins have long been implicated as the mediators for target mediated cell death.	cell,81,85,Cell	"[{""token"": ""cell"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Cell""}]"	train
In essence, this theory of regulation of neuronal connections via neurotrophic support implies that only limited quantities of neurotrophins are released by the target tissue to support only properly connected sensory neurons by providing only these with a critical amount of neurotrophins [ 21].	sensory neurons,210,225,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 210, ""end_span"": 225, ""type"": ""Cell""}]"	train
For example, in BDNF heterozygotic animals there is a small decrease in the number of sensory neurons in the ear [ 13] but no change in the overall pattern of innervation.	sensory neurons,86,101,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 86, ""end_span"": 101, ""type"": ""Cell""}]"	train
