Sentence	entity_1	entity_2	json	split
Note the sharp reduction to 1% in the cochlear immature hair cells ( bottom) whereas spiral sensory neurons ( SG) are only reduced by 50% ( top).	hair cells,56,66,Cell	sensory neurons,92,107,Cell	"[{""token"": ""hair cells"", ""start_span"": 56, ""end_span"": 66, ""type"": ""Cell""}, {""token"": ""sensory neurons"", ""start_span"": 92, ""end_span"": 107, ""type"": ""Cell""}]"	train
In contrast, 20% immature hair cells could be identified in vestibular sensory epithelia ( saccule has been selected; bottom) whereas only around 15% of the vestibular sensory neurons survive to this age ( VG; top).	hair cells,26,36,Cell	sensory neurons,168,183,Cell	"[{""token"": ""hair cells"", ""start_span"": 26, ""end_span"": 36, ""type"": ""Cell""}, {""token"": ""sensory neurons"", ""start_span"": 168, ""end_span"": 183, ""type"": ""Cell""}]"	train
However, these cells could not be clearly identified as immature hair cells based on their morphology.	cells,15,20,Cell	hair cells,65,75,Cell	"[{""token"": ""cells"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 65, ""end_span"": 75, ""type"": ""Cell""}]"	train
Note the prominent BDNF expression in the hair cell region ( HaC) of control canal ( b) and saccule ( d) and low levels of expression in the Brn3c null mice ( a, c) over immature hair cells ( iHC).	hair cell,42,51,Cell	hair cells,179,189,Cell	"[{""token"": ""hair cell"", ""start_span"": 42, ""end_span"": 51, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 179, ""end_span"": 189, ""type"": ""Cell""}]"	train
A strong BDNF signal was found over the hair cells of control animals and an occasional immature hair cell also showed a BDNF signal in the Brn3c null mutants.	hair cells,40,50,Cell	hair cell,97,106,Cell	"[{""token"": ""hair cells"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""hair cell"", ""start_span"": 97, ""end_span"": 106, ""type"": ""Cell""}]"	train
Since BDNF appears to be exclusively produced by hair cells [ 6, 7, 20], the lack of terminal differentiation of hair cells appears to be accompanied by only limited expression of BDNF, as is the case in the canal cristae ( Fig. 8).	hair cells,49,59,Cell	hair cells,113,123,Cell	"[{""token"": ""hair cells"", ""start_span"": 49, ""end_span"": 59, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 113, ""end_span"": 123, ""type"": ""Cell""}]"	train
This expression of NT - 3 in supporting cells in embryos and neonates may even preserve in Brn3c null mutants the numerous spiral sensory neurons in the apex of 8 - day old animals ( Figs. 3, 4).	supporting cells,29,45,Cell	sensory neurons,130,145,Cell	"[{""token"": ""supporting cells"", ""start_span"": 29, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""sensory neurons"", ""start_span"": 130, ""end_span"": 145, ""type"": ""Cell""}]"	train
Long term survival of apical sensory neurons is unrelated to differentiated hair cells and likely is independent of neurotrophins	sensory neurons,29,44,Cell	hair cells,76,86,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 29, ""end_span"": 44, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 76, ""end_span"": 86, ""type"": ""Cell""}]"	train
However, the apex of Brn3c null mutants, which retains most of the spiral neuron afferents at 6 - month, shows no formation of mature hair cells at any time surveyed here ( P0, P8, P10).	neuron afferents,74,90,Cell	hair cells,134,144,Cell	"[{""token"": ""neuron afferents"", ""start_span"": 74, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Cell""}]"	train
Formation of radial fibers that bring peripheral processes of spiral neurons to the organ of Corti seems to be rather normal, even in the apex of the cochlea which does not even develop immature hair cells recognizable by Myo VIIa.	neurons,69,76,Cell	hair cells,195,205,Cell	"[{""token"": ""neurons"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Cell""}, {""token"": ""hair cells"", ""start_span"": 195, ""end_span"": 205, ""type"": ""Cell""}]"	train
It has been shown that the differentiation of pillar cells depends on activation of Fgfr3 [ 26] by FGF ' s, probably Fgf8, a factor produced by developing and mature inner hair cells [ 18, 27].	pillar cells,46,58,Cell	inner hair cells,166,182,Cell	"[{""token"": ""pillar cells"", ""start_span"": 46, ""end_span"": 58, ""type"": ""Cell""}, {""token"": ""inner hair cells"", ""start_span"": 166, ""end_span"": 182, ""type"": ""Cell""}]"	train
To determine the number of hair cells or neurons in vestibular endorgans or sensory ganglia, serial sections were stained with Cresyl Violet and images were similarly acquired and scored.	hair cells,27,37,Cell	neurons,41,48,Cell	"[{""token"": ""hair cells"", ""start_span"": 27, ""end_span"": 37, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Cell""}]"	train
Only neurons or cells with a clear nucleus and nucleoli were counted and 4 - 6 samples were counted for each epithelium and ganglion.	neurons,5,12,Cell	cells,16,21,Cell	"[{""token"": ""neurons"", ""start_span"": 5, ""end_span"": 12, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 16, ""end_span"": 21, ""type"": ""Cell""}]"	train
Function, expression and localization of annexin A7 in platelets and red blood cells: Insights derived from an annexin A7 mutant mouse	platelets,55,64,Cell	red blood cells,69,84,Cell	"[{""token"": ""platelets"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""red blood cells"", ""start_span"": 69, ""end_span"": 84, ""type"": ""Cell""}]"	train
Recently the 47 kDa isoform has been identified in erythrocytes where it was proposed to be a key component in the process of the Ca2 + - dependent vesicle release, a process with which red blood cells might protect themselves against an attack by for example complement components.	erythrocytes,51,63,Cell	red blood cells,186,201,Cell	"[{""token"": ""erythrocytes"", ""start_span"": 51, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""red blood cells"", ""start_span"": 186, ""end_span"": 201, ""type"": ""Cell""}]"	train
The role of annexin A7 in red blood cells was addressed in erythrocytes from anxA7 - / - mice.	red blood cells,26,41,Cell	erythrocytes,59,71,Cell	"[{""token"": ""red blood cells"", ""start_span"": 26, ""end_span"": 41, ""type"": ""Cell""}, {""token"": ""erythrocytes"", ""start_span"": 59, ""end_span"": 71, ""type"": ""Cell""}]"	train
Instead, lack of annexin A7 led to an altered cell shape and increased osmotic resistance of red blood cells.	cell,46,50,Cell	red blood cells,93,108,Cell	"[{""token"": ""cell"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""red blood cells"", ""start_span"": 93, ""end_span"": 108, ""type"": ""Cell""}]"	train
In these cells its loss led to a slightly slower aggregation velocity which seems to be compensated by an increased number of platelets.	cells,9,14,Cell	platelets,126,135,Cell	"[{""token"": ""cells"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Cell""}]"	train
Red blood cells may represent an appropriate model to study the role of annexin A7 in cellular processes.	Red blood cells,0,15,Cell	cellular,86,94,Cell	"[{""token"": ""Red blood cells"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 86, ""end_span"": 94, ""type"": ""Cell""}]"	train
We have demonstrated the presence of both annexin A7 isoforms in red blood cells and the presence of the small isoform in platelets.	red blood cells,65,80,Cell	platelets,122,131,Cell	"[{""token"": ""red blood cells"", ""start_span"": 65, ""end_span"": 80, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 122, ""end_span"": 131, ""type"": ""Cell""}]"	train
In both cell types the loss of annexin A7 impairs cellular functions.	cell,8,12,Cell	cellular,50,58,Cell	"[{""token"": ""cell"", ""start_span"": 8, ""end_span"": 12, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Cell""}]"	train
Here we have focused on the analysis of red blood cells and platelets of the anxA7 - / - mutant.	red blood cells,40,55,Cell	platelets,60,69,Cell	"[{""token"": ""red blood cells"", ""start_span"": 40, ""end_span"": 55, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Cell""}]"	train
Red blood cells which lack the ability to vesiculate cause a disease with red blood cell destruction and haemoglobinuria [ 21].	Red blood cells,0,15,Cell	red blood cell,74,88,Cell	"[{""token"": ""Red blood cells"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Cell""}, {""token"": ""red blood cell"", ""start_span"": 74, ""end_span"": 88, ""type"": ""Cell""}]"	train
Expression of annexin A7 in human red blood cells ( 1) and human platelets ( 2).	red blood cells,34,49,Cell	platelets,65,74,Cell	"[{""token"": ""red blood cells"", ""start_span"": 34, ""end_span"": 49, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Cell""}]"	train
Both isoforms are detected in red blood cells, in platelets only the small isoform is present.	red blood cells,30,45,Cell	platelets,50,59,Cell	"[{""token"": ""red blood cells"", ""start_span"": 30, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Cell""}]"	train
As annexin A7 is a component of red blood cell vesicles we studied the consequences of the loss of the protein in the anxA7 - / - mouse for red blood cell morphology and osmotic resistance.	red blood cell,32,46,Cell	red blood cell,140,154,Cell	"[{""token"": ""red blood cell"", ""start_span"": 32, ""end_span"": 46, ""type"": ""Cell""}, {""token"": ""red blood cell"", ""start_span"": 140, ""end_span"": 154, ""type"": ""Cell""}]"	train
In a standard ' blood smear ' we did not note a deformation of the cells, however dark field microscopy revealed changes in shape and diameter of the anxA7 - / - red blood cells.	cells,67,72,Cell	red blood cells,162,177,Cell	"[{""token"": ""cells"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""red blood cells"", ""start_span"": 162, ""end_span"": 177, ""type"": ""Cell""}]"	train
It is measured as the sodium chloride concentration at which cellular lysis starts ( minimal resistance) up to a complete lysis ( maximal resistance) of the cells [ 33].	cellular,61,69,Cell	cells,157,162,Cell	"[{""token"": ""cellular"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Cell""}]"	train
The osmotic resistance of annexin A7 deficient red blood cells is significantly increased compared to wild type cells.	red blood cells,47,62,Cell	cells,112,117,Cell	"[{""token"": ""red blood cells"", ""start_span"": 47, ""end_span"": 62, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Cell""}]"	train
The minimal resistance value of knock out cells is observed in a 0. 60% NaCl solution versus 0. 65% for wild type cells.	cells,42,47,Cell	cells,114,119,Cell	"[{""token"": ""cells"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Cell""}]"	train
It is measured as a sodium chloride concentration in which cellular lysis starts ( minimal resistance) up to a complete lysis ( maximal resistance) of a red blood cell.	cellular,59,67,Cell	red blood cell,153,167,Cell	"[{""token"": ""cellular"", ""start_span"": 59, ""end_span"": 67, ""type"": ""Cell""}, {""token"": ""red blood cell"", ""start_span"": 153, ""end_span"": 167, ""type"": ""Cell""}]"	train
Therefore we tested the platelet function and performed aggregometry measurements with platelet rich plasma.	platelet,24,32,Cell	platelet,87,95,Cell	"[{""token"": ""platelet"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Cell""}, {""token"": ""platelet"", ""start_span"": 87, ""end_span"": 95, ""type"": ""Cell""}]"	train
Platelet activation is observed as a morphological change from the resting discoid state to activated spherical cells with pseudopods.	Platelet,0,8,Cell	cells,112,117,Cell	"[{""token"": ""Platelet"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Cell""}]"	train
In vitro the activated cells form aggregates recruiting additional cells in the solution thereby reducing its cloudiness.	cells,23,28,Cell	cells,67,72,Cell	"[{""token"": ""cells"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Cell""}]"	train
Analysis of the transmission values of aggregation curves after platelet activation by ristocetin addition ( von Willebrand cofactor) showed that both curves differed significantly at the time point of seven seconds after platelet initiation ( p = 0. 0287, n knock out = 16, n wild type = 15; Fig. 6).	platelet,64,72,Cell	platelet,222,230,Cell	"[{""token"": ""platelet"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""platelet"", ""start_span"": 222, ""end_span"": 230, ""type"": ""Cell""}]"	train
Furthermore we found that murine platelets responded immediately to the initiating chemical whereas human platelets have a lag phase [ 23].	platelets,33,42,Cell	platelets,106,115,Cell	"[{""token"": ""platelets"", ""start_span"": 33, ""end_span"": 42, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Cell""}]"	train
Platelet aggregation curves from platelet rich plasma of annexin A7 knock out and wild type mice.	Platelet,0,8,Cell	platelet,33,41,Cell	"[{""token"": ""Platelet"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""platelet"", ""start_span"": 33, ""end_span"": 41, ""type"": ""Cell""}]"	train
Murine platelets react immediately to the initiating chemical and show no lag phase like the normal human platelets.	platelets,7,16,Cell	platelets,106,115,Cell	"[{""token"": ""platelets"", ""start_span"": 7, ""end_span"": 16, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Cell""}]"	train
For comparison of the range of the platelet impairment slightly affected human platelets are shown as well ( von Willebrand syndrome).	platelet,35,43,Cell	platelets,79,88,Cell	"[{""token"": ""platelet"", ""start_span"": 35, ""end_span"": 43, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 79, ""end_span"": 88, ""type"": ""Cell""}]"	train
We showed the presence of the 51 kDa isoform as well, adding red blood cells to the list of cells that harbor this isoform.	red blood cells,61,76,Cell	cells,92,97,Cell	"[{""token"": ""red blood cells"", ""start_span"": 61, ""end_span"": 76, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Cell""}]"	train
[ 7] not only demonstrated the presence of annexin A7 in red blood cells, they also showed that annexin A7 and sorcin were enriched in membrane raft domains of nanovesicles formed from red blood cells in vitro.	red blood cells,57,72,Cell	red blood cells,185,200,Cell	"[{""token"": ""red blood cells"", ""start_span"": 57, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""red blood cells"", ""start_span"": 185, ""end_span"": 200, ""type"": ""Cell""}]"	train
Interestingly, in vesicles of red blood cells lacking annexin A7 the amount of sorcin is lowered, indicating that its localisation is affected by the loss of annexin A7 or its expression during red blood cell development was reduced.	red blood cells,30,45,Cell	red blood cell,194,208,Cell	"[{""token"": ""red blood cells"", ""start_span"": 30, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""red blood cell"", ""start_span"": 194, ""end_span"": 208, ""type"": ""Cell""}]"	train
In the platelet aggregation experiments the initial aggregation velocity was slightly, but significantly lower in platelets lacking annexin A7.	platelet,7,15,Cell	platelets,114,123,Cell	"[{""token"": ""platelet"", ""start_span"": 7, ""end_span"": 15, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 114, ""end_span"": 123, ""type"": ""Cell""}]"	train
Only in situations with severe physical injury, distinct environmental influences or additional platelet attributes like the platelet antigen polymorphism [ 53] differences might become apparent.	platelet,96,104,Cell	platelet,125,133,Cell	"[{""token"": ""platelet"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""platelet"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Cell""}]"	train
250 mu l adjusted platelets were prewarmed to 37 degrees C and used in the assay, and the aggregation process was started by adding 25 mu l of a prewarmed 16. 5 mg / ml ristocetin solution ( DiaMed Diagnostica, Bensheim, FRG; concentration in the assay: 1. 5 mg / ml), a reagent which worked reliably in our hands with mouse and human platelets.	platelets,18,27,Cell	platelets,335,344,Cell	"[{""token"": ""platelets"", ""start_span"": 18, ""end_span"": 27, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 335, ""end_span"": 344, ""type"": ""Cell""}]"	train
