Sentence	entity_1	entity_2	entity_3	json	split
This 12 - fold difference in numbers of expressing cells does not account for the almost 300 - fold difference in RNA levels observed by real - time PCR, implying that the transcript level per expressing cell for gene A is about 25 times higher than transcript level in each expressing cell for gene D.	cells,51,56,Cell	cell,204,208,Cell	cell,286,290,Cell	"[{""token"": ""cells"", ""start_span"": 51, ""end_span"": 56, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 286, ""end_span"": 290, ""type"": ""Cell""}]"	train
By analogy with an olfactory receptor deletion mutant [ 45], it is likely that most pseudogene - expressing neurons die or switch to express a different olfactory receptor gene, leaving a small number of pseudogene - expressing neurons in adult mice, but at greatly reduced levels compared to neurons expressing intact olfactory receptors.	neurons,108,115,Cell	neurons,228,235,Cell	neurons,293,300,Cell	"[{""token"": ""neurons"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 228, ""end_span"": 235, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 293, ""end_span"": 300, ""type"": ""Cell""}]"	train
ES cells ( 129 / SvEvTac - cell line) were electroporated with the linearized targeting vector DNA and cultured on sub - confluent embryonic fibroblasts.	cells,3,8,Cell	cell,27,31,Cell	fibroblasts,141,152,Cell	"[{""token"": ""cells"", ""start_span"": 3, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Cell""}, {""token"": ""fibroblasts"", ""start_span"": 141, ""end_span"": 152, ""type"": ""Cell""}]"	train
The extent of pendrin expression in spiral prominence cells and stria vascularis was determined by labeling KCNQ1, a K + channel that is expressed in strial marginal cells, and ZO - 1, a tight junction protein that labels basal cells and thereby delineates the boundaries of stria vascularis.	cells,54,59,Cell	cells,166,171,Cell	basal cells,222,233,Cell	"[{""token"": ""cells"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Cell""}, {""token"": ""basal cells"", ""start_span"": 222, ""end_span"": 233, ""type"": ""Cell""}]"	train
Dual labeling experiments demonstrated that pendrin is expressed in spindle - shaped cells, which are surface epithelial cells in stria vascularis adjacent to strial marginal cells near the borders of both the spiral prominence and Reissner ' s membrane ( Fig. 1c).	cells,85,90,Cell	epithelial cells,110,126,Cell	cells,175,180,Cell	"[{""token"": ""cells"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""epithelial cells"", ""start_span"": 110, ""end_span"": 126, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 175, ""end_span"": 180, ""type"": ""Cell""}]"	train
Dual labeling with KCNQ1 demonstrated that pendrin expression was clearly limited to vestibular transitional cells and did not extend to other non - sensory cells such as vestibular dark cells, which were clearly identified by the expression of KCNQ1 and KCNE1 in their apical membranes.	transitional cells,96,114,Cell	cells,157,162,Cell	vestibular dark cells,171,192,Cell	"[{""token"": ""transitional cells"", ""start_span"": 96, ""end_span"": 114, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Cell""}, {""token"": ""vestibular dark cells"", ""start_span"": 171, ""end_span"": 192, ""type"": ""Cell""}]"	train
The potential is generated across the basal cell barrier of stria vascularis by the K + channel KCNJ10 located in intermediate cells [ 24], which are connected to basal cells by a high density of gap junctions [ 25].	basal cell,38,48,Cell	cells,127,132,Cell	basal cells,163,174,Cell	"[{""token"": ""basal cell"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""basal cells"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Cell""}]"	train
Pendrin - expressing surface epithelial cells in the spiral prominence region are located in an area where basal cells, which are interconnected by tight junctions, form additional tight junctions with surface epithelial cells [ 29].	epithelial cells,29,45,Cell	basal cells,107,118,Cell	epithelial cells,210,226,Cell	"[{""token"": ""epithelial cells"", ""start_span"": 29, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""basal cells"", ""start_span"": 107, ""end_span"": 118, ""type"": ""Cell""}, {""token"": ""epithelial cells"", ""start_span"": 210, ""end_span"": 226, ""type"": ""Cell""}]"	train
Remarkably, these deposits are not only found in CNS neurons but are also abundant in non - neuronal cells outside of the nervous system.	CNS neurons,49,60,Cell	neuronal,92,100,Cell	cells,101,106,Cell	"[{""token"": ""CNS neurons"", ""start_span"": 49, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Cell""}]"	train
To generate a precise genetic, neuron - derived JNCL cell culture system, we immortalized granule neurons cultured from postnatal day 4 ( P4) cerebella of homozygous and heterozygous Cln3 Delta ex7 / 8 knock - in mice, and wild - type littermates.	neuron,31,37,Cell	cell,53,57,Cell	granule neurons,90,105,Cell	"[{""token"": ""neuron"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Cell""}, {""token"": ""granule neurons"", ""start_span"": 90, ""end_span"": 105, ""type"": ""Cell""}]"	train
Upon addition of neuronal differentiation cocktail, precursor cells became neuron - like in morphology and exhibited decreased nestin expression ( data not shown) and increased MAP2 and NeuN expression ( Fig. 1c, 1d), but not expression of the Purkinje marker, calbindin ( Fig. 1e).	neuronal,17,25,Cell	cells,62,67,Cell	neuron,75,81,Cell	"[{""token"": ""neuronal"", ""start_span"": 17, ""end_span"": 25, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Cell""}, {""token"": ""neuron"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Cell""}]"	train
Neuronal marker expression in CbCln3 + / + cells Characterization of CbCln3 + / + cells by immunofluorescence with marker antibodies is shown.	Neuronal,0,8,Cell	cells,43,48,Cell	cells,82,87,Cell	"[{""token"": ""Neuronal"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 82, ""end_span"": 87, ""type"": ""Cell""}]"	train
Upon stimulation with a differentiation cocktail ( see Methods), CbCln3 + / + cells achieved neuron - like morphology, with rounded cell bodies and extension of processes, and MAP2 ( c) and NeuN ( d) expression was increased.	cells,78,83,Cell	neuron,93,99,Cell	cell,132,136,Cell	"[{""token"": ""cells"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Cell""}, {""token"": ""neuron"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Cell""}]"	train
Intriguingly, Lamp1 and EEA1 immunocytochemical distribution were altered in homozygous CbCln3 Delta ex7 / 8 cells, with less perinuclear clustering than in wild - type cells, and Rab7 staining was frequently less intense in homozygous CbCln3 Delta ex7 / 8 cells ( Fig. 3).	cells,109,114,Cell	cells,169,174,Cell	cells,257,262,Cell	"[{""token"": ""cells"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 257, ""end_span"": 262, ""type"": ""Cell""}]"	train
Moreover, compared to wild - type or heterozygous cells, homozygous CbCln3 Delta ex7 / 8 cells had significantly reduced cellular ATP levels ( 1. 3 fold less, Fig. 8b) and exhibited reduced survival following hydrogen peroxide treatment ( ~ 50% of wild - type survival, Fig. 8c), suggesting impaired energy metabolism and oxidative stress response.	cells,50,55,Cell	cells,89,94,Cell	cellular,121,129,Cell	"[{""token"": ""cells"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Cell""}]"	train
In other studies, CLN3 / battenin protein localization has been reported to partially overlap with late endosomes and lysosomes in non - neuronal cells [ 7], and to lysosomes, synaptosomes [ 8] and endosomes [ 9, 25] in neurons.	neuronal,137,145,Cell	cells,146,151,Cell	neurons,220,227,Cell	"[{""token"": ""neuronal"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 220, ""end_span"": 227, ""type"": ""Cell""}]"	train
Cells were seeded into 4 - well chamber - slides ( Falcon) at a density of 5 x 104 cells per well for microscopy studies, or into 100 mm dishes ( Falcon) at a density of 5 x 105 cells per dish for protein extraction.	Cells,0,5,Cell	cells,83,88,Cell	cells,178,183,Cell	"[{""token"": ""Cells"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 178, ""end_span"": 183, ""type"": ""Cell""}]"	train
Rod spherules establish an invaginating synapse with rod bipolar dendrites and axonal endings of horizontal cells.	Rod,0,3,Cell	rod bipolar,53,64,Cell	horizontal cells,97,113,Cell	"[{""token"": ""Rod"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Cell""}, {""token"": ""rod bipolar"", ""start_span"": 53, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""horizontal cells"", ""start_span"": 97, ""end_span"": 113, ""type"": ""Cell""}]"	train
Crx has been implicated in three photoreceptor diseases that result in human blindness, cone - rod dystrophy2, Leber ' s congenital amaurosis, and retinitis pigmentosa ( for review, see [ 53]).	photoreceptor,33,46,Cell	cone,88,92,Cell	rod,95,98,Cell	"[{""token"": ""photoreceptor"", ""start_span"": 33, ""end_span"": 46, ""type"": ""Cell""}, {""token"": ""cone"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""rod"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Cell""}]"	train
Taken together, these latter results indicate a cell - autonomous defect in PGC - 1 alpha - / - hepatocytes that results in an inability to maintain cellular lipid balance in the context of increased delivery of lipid such as occurs with fasting.	cell,48,52,Cell	hepatocytes,96,107,Cell	cellular,149,157,Cell	"[{""token"": ""cell"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Cell""}, {""token"": ""hepatocytes"", ""start_span"": 96, ""end_span"": 107, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Cell""}]"	train
[ 8, 10] demonstrated roles for Annexin A7 in shape and osmotic resistance of red blood cells, platelet aggregation velocity, and in the velocity of spreading astrocytic Ca2 + - waves.	red blood cells,78,93,Cell	platelet,95,103,Cell	astrocytic,159,169,Cell	"[{""token"": ""red blood cells"", ""start_span"": 78, ""end_span"": 93, ""type"": ""Cell""}, {""token"": ""platelet"", ""start_span"": 95, ""end_span"": 103, ""type"": ""Cell""}, {""token"": ""astrocytic"", ""start_span"": 159, ""end_span"": 169, ""type"": ""Cell""}]"	train
( A) Phase contrast, embryo E5: The egg cylinder consists of an inner cell mass ( a) representing the ectoderm and an outer layer of endoderm cells ( b).	egg,36,39,Cell	cell,70,74,Cell	endoderm cells,133,147,Cell	"[{""token"": ""egg"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 70, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""endoderm cells"", ""start_span"": 133, ""end_span"": 147, ""type"": ""Cell""}]"	train
At E16 we observed the first prominent nuclear staining of Annexin A7 ( Fig. 3D, G) in cells of the intermediate zone ( Fig. 3I, oval), which contains neurons radially migrating towards the growing neopallium cortex [ 13, 14] and also glial cells forming the white matter of the adult cortex.	cells,87,92,Cell	neurons,151,158,Cell	glial cells,235,246,Cell	"[{""token"": ""cells"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 151, ""end_span"": 158, ""type"": ""Cell""}, {""token"": ""glial cells"", ""start_span"": 235, ""end_span"": 246, ""type"": ""Cell""}]"	train
4F demonstrates the presence of nuclear Annexin A7 in a neocortical neuron of the external granular layer ( layer II) and in an astrocytic cell of the neocortical molecular layer ( layer I) which additionally exhibits an intense signal in the cytoplasm and in cellular branches.	neuron,68,74,Cell	astrocytic cell,128,143,Cell	cellular,260,268,Cell	"[{""token"": ""neuron"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""astrocytic cell"", ""start_span"": 128, ""end_span"": 143, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 260, ""end_span"": 268, ""type"": ""Cell""}]"	train
In the stratum moleculare, which is poor in cell bodies of neurons, only a few dots appear which also correspond to nuclei of neurons.	cell,44,48,Cell	neurons,59,66,Cell	neurons,126,133,Cell	"[{""token"": ""cell"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 59, ""end_span"": 66, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Cell""}]"	train
Neurons that are generated prenatally in the proliferative ventricular layer of the neopallial cortex subsequently migrate through the intermediate zone to form the different cortical cell layers in a declining inside - out gradient of cell maturation.	Neurons,0,7,Cell	cell,184,188,Cell	cell,236,240,Cell	"[{""token"": ""Neurons"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Cell""}]"	train
Astrocytes, cerebellar Purkinje - cells and neocortical pyramidal neurons exhibited both, Annexin A7 in the cytosol and in the nuclei.	Astrocytes,0,10,Cell	Purkinje - cells,23,39,Cell	pyramidal neurons,56,73,Cell	"[{""token"": ""Astrocytes"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Cell""}, {""token"": ""Purkinje - cells"", ""start_span"": 23, ""end_span"": 39, ""type"": ""Cell""}, {""token"": ""pyramidal neurons"", ""start_span"": 56, ""end_span"": 73, ""type"": ""Cell""}]"	train
Neuronal differentiation is a protracted process during which newly generated neurons express distinct cellular and molecular programs at precise times during their maturation: long - distance axon outgrowth, subsequent terminal branching, and finally synaptogenesis.	Neuronal,0,8,Cell	neurons,78,85,Cell	cellular,103,111,Cell	"[{""token"": ""Neuronal"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Cell""}]"	train
Many important aspects of neuronal character appear to be acquired through the expression of transcription factors at progenitor cell stages, whereas others depend on expression immediately upon cell cycle exit [ 1].	neuronal,26,34,Cell	cell,129,133,Cell	cell,195,199,Cell	"[{""token"": ""neuronal"", ""start_span"": 26, ""end_span"": 34, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Cell""}]"	train
The differentiation of sensory neurons of dorsal root ganglia ( DRG) has been studied extensively with respect to inductive events that specify neuronal fate [ 2, 3], as well as the involvement of late target - derived neurotrophic factors in the control of neuronal survival [ 4].	sensory neurons,23,38,Cell	neuronal,144,152,Cell	neuronal,258,266,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 23, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 144, ""end_span"": 152, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 258, ""end_span"": 266, ""type"": ""Cell""}]"	train
The onset of some transcriptional programs in neurons, however, has also been shown to occur long after neurons exit the cell cycle.	neurons,46,53,Cell	neurons,104,111,Cell	cell,121,125,Cell	"[{""token"": ""neurons"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 104, ""end_span"": 111, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Cell""}]"	train
In vertebrates, peripheral neurotrophic signals have been shown to direct the onset of expression of the ETS transcription factors Er81 and Pea3 in DRG sensory neurons and motor neuron pools several days after these neurons have become post - mitotic [ 9, 13, 14, 15, 16].	sensory neurons,152,167,Cell	motor neuron,172,184,Cell	neurons,216,223,Cell	"[{""token"": ""sensory neurons"", ""start_span"": 152, ""end_span"": 167, ""type"": ""Cell""}, {""token"": ""motor neuron"", ""start_span"": 172, ""end_span"": 184, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 216, ""end_span"": 223, ""type"": ""Cell""}]"	train
To test the hypothesis that a temporal delay in the onset of transcriptional programs is crucial for the control of appropriate neuronal maturation, we studied the development of proprioceptive DRG neurons, since transcriptional effectors regulated by target - derived signals, as well as some of their downstream biological actions, have been identified for these neurons.	neuronal,128,136,Cell	neurons,198,205,Cell	neurons,365,372,Cell	"[{""token"": ""neuronal"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 365, ""end_span"": 372, ""type"": ""Cell""}]"	train
To determine whether neuronal survival of DRG neurons from TauEWS - Pea3 / + Isl1Cre / + embryos in the absence of neurotrophic support is sufficient to explain the observed neuronal outgrowth, we analyzed DRG isolated from mice mutant in the proapoptotic gene Bax [ 27].	neuronal,21,29,Cell	neurons,46,53,Cell	neuronal,174,182,Cell	"[{""token"": ""neuronal"", ""start_span"": 21, ""end_span"": 29, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 174, ""end_span"": 182, ""type"": ""Cell""}]"	train
Moreover, BrdU pulse - chase experiments ruled out the possibility that DRG neurons in TauEWS - Pea3 / + Isl1Cre / + embryos reenter the cell cycle ( no BrdU + / LacZ + cells, n = 3 embryos, analysis of > 50 sections each; Figure 6F and 6L).	neurons,76,83,Cell	cell,137,141,Cell	cells,169,174,Cell	"[{""token"": ""neurons"", ""start_span"": 76, ""end_span"": 83, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Cell""}]"	train
This temporally delayed and target - induced upregulation of ETS transcription factor expression several days after a neuronal lineage of a specific identity first emerges is not restricted to DRG sensory neurons, but is also found in motor neuron pools [ 13].	neuronal,118,126,Cell	sensory neurons,197,212,Cell	motor neuron,235,247,Cell	"[{""token"": ""neuronal"", ""start_span"": 118, ""end_span"": 126, ""type"": ""Cell""}, {""token"": ""sensory neurons"", ""start_span"": 197, ""end_span"": 212, ""type"": ""Cell""}, {""token"": ""motor neuron"", ""start_span"": 235, ""end_span"": 247, ""type"": ""Cell""}]"	train
Target - derived factors have also been implicated in controlling neuronal maturation of predetermined neurons in Drosophila, in which expression of members of the BMP family in the target region is essential for the induction of mature peptidergic properties in a subpopulation of neurons marked by the coordinate expression of the two transcription factors Apterous and Squeeze [ 11, 12].	neuronal,66,74,Cell	neurons,103,110,Cell	neurons,282,289,Cell	"[{""token"": ""neuronal"", ""start_span"": 66, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Cell""}, {""token"": ""neurons"", ""start_span"": 282, ""end_span"": 289, ""type"": ""Cell""}]"	train
ADAM22 ' s sequence similarity to other ADAMs suggests it to be an integrin binder and thus to have a role in cell - cell or cell - matrix interactions.	cell,110,114,Cell	cell,117,121,Cell	cell,125,129,Cell	"[{""token"": ""cell"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Cell""}]"	train
ADAMs are also involved in cell - cell or cell - matrix adhesion through their interaction with integrins or syndecans.	cell,27,31,Cell	cell,34,38,Cell	cell,42,46,Cell	"[{""token"": ""cell"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Cell""}]"	train
Although the cause of death in this mouse is unknown, for these phenotypes, impaired cell - cell or cell - matrix interactions in the nervous system caused by loss of ADAM23 may be responsible.	cell,85,89,Cell	cell,92,96,Cell	cell,100,104,Cell	"[{""token"": ""cell"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Cell""}]"	train
Despite the high level of expression of ADAM22 mRNAs in the cerebellar granule cells, granule cell layer was normally formed and Purkinje cell morphology ( calbindin - staining) of the mutant mouse looked intact ( Figs. 4A - D).	granule cells,71,84,Cell	granule cell,86,98,Cell	Purkinje cell,129,142,Cell	"[{""token"": ""granule cells"", ""start_span"": 71, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""granule cell"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Cell""}, {""token"": ""Purkinje cell"", ""start_span"": 129, ""end_span"": 142, ""type"": ""Cell""}]"	train
Because the CF mouse intestinal phenotype is characterized by an innate type immune response, with increases in mast cells and neutrophils, the genes that affect these cells are of special interest.	mast cells,112,122,Cell	neutrophils,127,138,Cell	cells,168,173,Cell	"[{""token"": ""mast cells"", ""start_span"": 112, ""end_span"": 122, ""type"": ""Cell""}, {""token"": ""neutrophils"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Cell""}]"	train
Because of the inflammation of the CF small intestine, and the possible effects of immune cells on mucus secretion, the genes in the identified regions which are involved in mast cell and neutrophil differentiation and behavior are of special interest as potential CF modifiers.	immune cells,83,95,Cell	mast cell,174,183,Cell	neutrophil,188,198,Cell	"[{""token"": ""immune cells"", ""start_span"": 83, ""end_span"": 95, ""type"": ""Cell""}, {""token"": ""mast cell"", ""start_span"": 174, ""end_span"": 183, ""type"": ""Cell""}, {""token"": ""neutrophil"", ""start_span"": 188, ""end_span"": 198, ""type"": ""Cell""}]"	train
