Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
TORC2 contains TOR2, AVO1 ( YOL078w), AVO2 ( YMR068w), AVO3 ( YER093c), and LST8.	TOR2,15,19,Gene_or_gene_product	AVO1,21,25,Gene_or_gene_product	YOL078w,28,35,Gene_or_gene_product	AVO2,38,42,Gene_or_gene_product	YMR068w,45,52,Gene_or_gene_product	AVO3,55,59,Gene_or_gene_product	YER093c,62,69,Gene_or_gene_product	LST8,76,80,Gene_or_gene_product	"[{""token"": ""TOR2"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""AVO1"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""YOL078w"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""AVO2"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""YMR068w"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""AVO3"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""YER093c"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""LST8"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}]"	valid
In our hands, ectopically expressed E2F1 also bound the unrelated HAT Tip60 and induced recruitment of five subunits of the Tip60 complex ( Tip60, TRRAP, p400, Tip48, and Tip49) to target promoters in vivo.	E2F1,36,40,Gene_or_gene_product	HAT,66,69,Gene_or_gene_product	Tip60,70,75,Gene_or_gene_product	Tip60,124,129,Gene_or_gene_product	TRRAP,147,152,Gene_or_gene_product	p400,154,158,Gene_or_gene_product	Tip48,160,165,Gene_or_gene_product	Tip49,171,176,Gene_or_gene_product	"[{""token"": ""E2F1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""HAT"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tip60"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tip60"", ""start_span"": 124, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRRAP"", ""start_span"": 147, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""p400"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tip48"", ""start_span"": 160, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tip49"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}]"	valid
Cip / Kip family protein p21, a cyclin - dependent kinase ( CDK) inhibitor, is directly transactivated by retinoic acid receptor alpha ( RARalpha) upon retinoic acid ( RA): RARalpha binding.	Cip,0,3,Gene_or_gene_product	Kip,6,9,Gene_or_gene_product	p21,25,28,Gene_or_gene_product	cyclin - dependent kinase,32,57,Gene_or_gene_product	CDK,60,63,Gene_or_gene_product	retinoic acid receptor alpha,106,134,Gene_or_gene_product	RARalpha,137,145,Gene_or_gene_product	RARalpha,173,181,Gene_or_gene_product	"[{""token"": ""Cip"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kip"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin - dependent kinase"", ""start_span"": 32, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""retinoic acid receptor alpha"", ""start_span"": 106, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""RARalpha"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""RARalpha"", ""start_span"": 173, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}]"	valid
GST - CsgA elicited more IL - 6 production than GST in bone marrow - derived macrophages from TLR2 + / + mice, while there was no difference in IL - 6 secretion between GST - CsgA and GST in macrophages from TLR2 - / - mice.	GST - CsgA,0,10,Gene_or_gene_product	IL - 6,25,31,Gene_or_gene_product	GST,48,51,Gene_or_gene_product	TLR2,94,98,Gene_or_gene_product	IL - 6,144,150,Gene_or_gene_product	GST - CsgA,169,179,Gene_or_gene_product	GST,184,187,Gene_or_gene_product	TLR2,208,212,Gene_or_gene_product	"[{""token"": ""GST - CsgA"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 25, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 144, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST - CsgA"", ""start_span"": 169, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}]"	test
HS and 4CP also induced an increase in Noxa and Puma mRNAs, transcripts of two known proapoptotic p53 target genes; however, these two teratogens did not induce significant increases in NOXA and PUMA proteins, suggesting that p53 does not activate the mitochondrial apoptotic pathway by transcriptionally upregulating the expression of NOXA and PUMA proteins.	Noxa,39,43,Gene_or_gene_product	Puma,48,52,Gene_or_gene_product	p53,98,101,Gene_or_gene_product	NOXA,186,190,Gene_or_gene_product	PUMA,195,199,Gene_or_gene_product	p53,226,229,Gene_or_gene_product	NOXA,336,340,Gene_or_gene_product	PUMA,345,349,Gene_or_gene_product	"[{""token"": ""Noxa"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""Puma"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""NOXA"", ""start_span"": 186, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""PUMA"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""NOXA"", ""start_span"": 336, ""end_span"": 340, ""type"": ""Gene_or_gene_product""}, {""token"": ""PUMA"", ""start_span"": 345, ""end_span"": 349, ""type"": ""Gene_or_gene_product""}]"	test
Furthermore, treatment of Xenopus laevis embryos with beta - arrestin morpholinos reduced the activation of endogenous beta - catenin, decreased the expression of the beta - catenin target gene, Xnr3, and blocked axis duplication induced by X - Wnt - 8, CK1epsilon, or DshDeltaDEP, but not by beta - catenin.	beta - arrestin,54,69,Gene_or_gene_product	beta - catenin,119,133,Gene_or_gene_product	beta - catenin,167,181,Gene_or_gene_product	Xnr3,195,199,Gene_or_gene_product	X - Wnt - 8,241,252,Gene_or_gene_product	CK1epsilon,254,264,Gene_or_gene_product	DshDeltaDEP,269,280,Gene_or_gene_product	beta - catenin,293,307,Gene_or_gene_product	"[{""token"": ""beta - arrestin"", ""start_span"": 54, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 119, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 167, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""Xnr3"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""X - Wnt - 8"", ""start_span"": 241, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}, {""token"": ""CK1epsilon"", ""start_span"": 254, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""DshDeltaDEP"", ""start_span"": 269, ""end_span"": 280, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 293, ""end_span"": 307, ""type"": ""Gene_or_gene_product""}]"	test
In response to insulin and nutrients, mTORC1, consisting of mTOR, raptor ( regulatory - associated protein of mTOR), and mLST8, is activated and phosphorylates eukaryotic initiation factor 4E - binding protein ( 4EBP) and p70 S6 kinase to promote protein synthesis and cell size.	insulin,15,22,Gene_or_gene_product	mTOR,38,42,Gene_or_gene_product	raptor,66,72,Gene_or_gene_product	regulatory - associated protein of mTOR,75,114,Gene_or_gene_product	mLST8,121,126,Gene_or_gene_product	eukaryotic initiation factor 4E - binding protein,160,209,Gene_or_gene_product	4EBP,212,216,Gene_or_gene_product	p70 S6 kinase,222,235,Gene_or_gene_product	"[{""token"": ""insulin"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""mTOR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 66, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""regulatory - associated protein of mTOR"", ""start_span"": 75, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""mLST8"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""eukaryotic initiation factor 4E - binding protein"", ""start_span"": 160, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""4EBP"", ""start_span"": 212, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}, {""token"": ""p70 S6 kinase"", ""start_span"": 222, ""end_span"": 235, ""type"": ""Gene_or_gene_product""}]"	test
Ran - binding protein in microtubule - organizing center ( RanBPM) has been reported to interact with the neurotrophin receptors p75NTR and TrkA, meanwhile p75NTR and TrkA can also interact with TRAF6.	Ran - binding protein in microtubule - organizing center,0,56,Gene_or_gene_product	RanBPM,59,65,Gene_or_gene_product	neurotrophin,106,118,Gene_or_gene_product	p75NTR,129,135,Gene_or_gene_product	TrkA,140,144,Gene_or_gene_product	p75NTR,156,162,Gene_or_gene_product	TrkA,167,171,Gene_or_gene_product	TRAF6,195,200,Gene_or_gene_product	"[{""token"": ""Ran - binding protein in microtubule - organizing center"", ""start_span"": 0, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""RanBPM"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""neurotrophin"", ""start_span"": 106, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""p75NTR"", ""start_span"": 129, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""TrkA"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""p75NTR"", ""start_span"": 156, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""TrkA"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 195, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}]"	test
In chromatin immunoprecipitation assay, TIP60 was primarily recruited to the IL - 6, IL - 8, C - IAP1, and XIAP promoters in TNF - alpha stimulation followed by acetylation of histones H3 and H4.	TIP60,40,45,Gene_or_gene_product	IL - 6,77,83,Gene_or_gene_product	IL - 8,85,91,Gene_or_gene_product	C - IAP1,93,101,Gene_or_gene_product	XIAP,107,111,Gene_or_gene_product	TNF - alpha,125,136,Gene_or_gene_product	histones H3,176,187,Gene_or_gene_product	H4,192,194,Gene_or_gene_product	"[{""token"": ""TIP60"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 77, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 8"", ""start_span"": 85, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""C - IAP1"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""XIAP"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 125, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""histones H3"", ""start_span"": 176, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 192, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}]"	test
The D - type cyclin - dependent kinases CDK4 and CDK6 are complexed with many small cellular proteins ( p14, p15, p16, p18, and p20).	D - type cyclin - dependent kinases,4,39,Gene_or_gene_product	CDK4,40,44,Gene_or_gene_product	CDK6,49,53,Gene_or_gene_product	p14,104,107,Gene_or_gene_product	p15,109,112,Gene_or_gene_product	p16,114,117,Gene_or_gene_product	p18,119,122,Gene_or_gene_product	p20,128,131,Gene_or_gene_product	"[{""token"": ""D - type cyclin - dependent kinases"", ""start_span"": 4, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK4"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK6"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""p14"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""p15"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""p18"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""p20"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"	test
By use of a yeast interaction screen to search for CDK6 - interacting proteins, we have also identified an 18 - kD human protein, p18, that is a homolog of the cyclin D - CDK4 inhibitors p16 ( INK4A / MTS1) and p14 ( MTS2 / INK4B).	CDK6,51,55,Gene_or_gene_product	p18,130,133,Gene_or_gene_product	p16,187,190,Gene_or_gene_product	INK4A,193,198,Gene_or_gene_product	MTS1,201,205,Gene_or_gene_product	p14,211,214,Gene_or_gene_product	MTS2,217,221,Gene_or_gene_product	INK4B,224,229,Gene_or_gene_product	"[{""token"": ""CDK6"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""p18"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""INK4A"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""MTS1"", ""start_span"": 201, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}, {""token"": ""p14"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""MTS2"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}, {""token"": ""INK4B"", ""start_span"": 224, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}]"	test
Distinct from the p21 / p27 family of CDK inhibitors that form ternary complexes with cyclin - CDKs, only binary complexes of p14, p16, and p18 were found in association with CDK4 and / or CDK6.	p21,18,21,Gene_or_gene_product	p27,24,27,Gene_or_gene_product	CDK,38,41,Gene_or_gene_product	p14,126,129,Gene_or_gene_product	p16,131,134,Gene_or_gene_product	p18,140,143,Gene_or_gene_product	CDK4,175,179,Gene_or_gene_product	CDK6,189,193,Gene_or_gene_product	"[{""token"": ""p21"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""p27"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""p14"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""p18"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK4"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK6"", ""start_span"": 189, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}]"	test
The putative catalytic domain of MAPKKK5 shows significant sequence homology to the kinase domains of the MAPKKK / MEKK level protein kinases from mouse MEKK2 and - 3, Drosophila melanogaster PK92B, Saccharomyces cerevisiae STE11, and Schizosaccharomyces pombe BYR2.	MAPKKK5,33,40,Gene_or_gene_product	MAPKKK,106,112,Gene_or_gene_product	MEKK,115,119,Gene_or_gene_product	MEKK2,153,158,Gene_or_gene_product	- 3,163,166,Gene_or_gene_product	PK92B,192,197,Gene_or_gene_product	STE11,224,229,Gene_or_gene_product	BYR2,261,265,Gene_or_gene_product	"[{""token"": ""MAPKKK5"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPKKK"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEKK"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEKK2"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 3"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""PK92B"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""STE11"", ""start_span"": 224, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""BYR2"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}]"	test
