Sentence	entity_1	entity_2	entity_3	json	split
Deletion of MAD1 or MAD2 did not affect steady - state nucleocytoplasmic distribution of a classical nuclear localization signal - containing reporter, a nuclear export signal - containing reporter, or Ran localization.	nucleocytoplasmic,55,72,Cellular_component	nuclear,101,108,Cellular_component	nuclear,154,161,Cellular_component	"[{""token"": ""nucleocytoplasmic"", ""start_span"": 55, ""end_span"": 72, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 101, ""end_span"": 108, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 154, ""end_span"": 161, ""type"": ""Cellular_component""}]"	train
The lack of importance of PLD1 signaling in RhoA - mediated cytoskeletal reorganization is further supported by the observation that PLD1 depletion using an shRNA approach and tetracycline - induced overexpression of the wild - type and the catalytically inactive mutant of PLD1 in stable cell lines do not alter stress fiber and focal adhesion formation.	cytoskeletal,60,72,Cellular_component	stress fiber,313,325,Cellular_component	focal adhesion,330,344,Cellular_component	"[{""token"": ""cytoskeletal"", ""start_span"": 60, ""end_span"": 72, ""type"": ""Cellular_component""}, {""token"": ""stress fiber"", ""start_span"": 313, ""end_span"": 325, ""type"": ""Cellular_component""}, {""token"": ""focal adhesion"", ""start_span"": 330, ""end_span"": 344, ""type"": ""Cellular_component""}]"	train
By contrast, cyclin B1 accumulates in the cytoplasm of interphase cells and only enters the nucleus at the beginning of mitosis, before nuclear lamina breakdown.	cytoplasm,42,51,Cellular_component	nucleus,92,99,Cellular_component	nuclear lamina,136,150,Cellular_component	"[{""token"": ""cytoplasm"", ""start_span"": 42, ""end_span"": 51, ""type"": ""Cellular_component""}, {""token"": ""nucleus"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Cellular_component""}, {""token"": ""nuclear lamina"", ""start_span"": 136, ""end_span"": 150, ""type"": ""Cellular_component""}]"	train
The spindle checkpoint delays anaphase onset until all chromosomes are correctly attached to microtubules.	spindle,4,11,Cellular_component	chromosomes,55,66,Cellular_component	microtubules,93,105,Cellular_component	"[{""token"": ""spindle"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Cellular_component""}, {""token"": ""chromosomes"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Cellular_component""}, {""token"": ""microtubules"", ""start_span"": 93, ""end_span"": 105, ""type"": ""Cellular_component""}]"	train
Ipl1 protein kinase ( Aurora B) is required to correct inappropriate kinetochore - microtubule attachments and for the response to lack of tension between sister kinetochores.	kinetochore,69,80,Cellular_component	microtubule,83,94,Cellular_component	kinetochores,162,174,Cellular_component	"[{""token"": ""kinetochore"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Cellular_component""}, {""token"": ""microtubule"", ""start_span"": 83, ""end_span"": 94, ""type"": ""Cellular_component""}, {""token"": ""kinetochores"", ""start_span"": 162, ""end_span"": 174, ""type"": ""Cellular_component""}]"	train
In skeletal muscle tissues and cells, the mTOR inhibitor rapamycin decreased the gene expression of the mitochondrial transcriptional regulators PGC - 1alpha, oestrogen - related receptor alpha and nuclear respiratory factors, resulting in a decrease in mitochondrial gene expression and oxygen consumption.	mitochondrial,104,117,Cellular_component	nuclear,198,205,Cellular_component	mitochondrial,254,267,Cellular_component	"[{""token"": ""mitochondrial"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Cellular_component""}, {""token"": ""mitochondrial"", ""start_span"": 254, ""end_span"": 267, ""type"": ""Cellular_component""}]"	train
The p38 activators MKK3 and MKK6 were present in both the nucleus and the cytoplasm, consistent with a role in activating p38 in the nucleus.	nucleus,58,65,Cellular_component	cytoplasm,74,83,Cellular_component	nucleus,133,140,Cellular_component	"[{""token"": ""nucleus"", ""start_span"": 58, ""end_span"": 65, ""type"": ""Cellular_component""}, {""token"": ""cytoplasm"", ""start_span"": 74, ""end_span"": 83, ""type"": ""Cellular_component""}, {""token"": ""nucleus"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Cellular_component""}]"	train
By use of phosphatase inhibitors and a type 1 protein phosphatase mutant ( glc7 - 10), we show that the microtubule binding activity, but not the centromeric DNA - binding activity, of the kinetochore complex is regulated by a balance between a protein kinase and the type 1 protein phosphatase ( PP1) encoded by the GLC7 gene.	microtubule,104,115,Cellular_component	centromeric,146,157,Cellular_component	kinetochore,189,200,Cellular_component	"[{""token"": ""microtubule"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Cellular_component""}, {""token"": ""centromeric"", ""start_span"": 146, ""end_span"": 157, ""type"": ""Cellular_component""}, {""token"": ""kinetochore"", ""start_span"": 189, ""end_span"": 200, ""type"": ""Cellular_component""}]"	valid
glc7 - 10 mutant cells exhibit low kinetochore - microtubule binding activity in vitro and a high frequency of chromosome loss in vivo.	kinetochore,35,46,Cellular_component	microtubule,49,60,Cellular_component	chromosome,111,121,Cellular_component	"[{""token"": ""kinetochore"", ""start_span"": 35, ""end_span"": 46, ""type"": ""Cellular_component""}, {""token"": ""microtubule"", ""start_span"": 49, ""end_span"": 60, ""type"": ""Cellular_component""}, {""token"": ""chromosome"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Cellular_component""}]"	valid
Here we show that SCF ( Cdc4) ubiquitylates Far1 in the nucleus, which in turn targets the multi - ubiquitylated protein to 26S proteasomes most likely located at the nuclear envelope.	nucleus,56,63,Cellular_component	26S proteasomes,124,139,Cellular_component	nuclear envelope,167,183,Cellular_component	"[{""token"": ""nucleus"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Cellular_component""}, {""token"": ""26S proteasomes"", ""start_span"": 124, ""end_span"": 139, ""type"": ""Cellular_component""}, {""token"": ""nuclear envelope"", ""start_span"": 167, ""end_span"": 183, ""type"": ""Cellular_component""}]"	valid
The core SCF subunits Cdc53, Hrt1 and Skp1 were distributed in the nucleus and the cytoplasm, whereas the F - box protein Cdc4 was exclusively nuclear.	nucleus,67,74,Cellular_component	cytoplasm,83,92,Cellular_component	nuclear,143,150,Cellular_component	"[{""token"": ""nucleus"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Cellular_component""}, {""token"": ""cytoplasm"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Cellular_component""}]"	valid
We found that NT2 cells, a neuronally committed human teratocarcinoma cell line, have abnormal ND10 characterized by low expression of the major ND10 component PML and no detectable expression of another major ND10 antigen, Sp100.	ND10,95,99,Cellular_component	ND10,145,149,Cellular_component	ND10,210,214,Cellular_component	"[{""token"": ""ND10"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Cellular_component""}, {""token"": ""ND10"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Cellular_component""}, {""token"": ""ND10"", ""start_span"": 210, ""end_span"": 214, ""type"": ""Cellular_component""}]"	valid
Phosphorylation of the chromosomal passenger protein Bir1 is required for localization of Ndc10 to the spindle during anaphase and full spindle elongation.	chromosomal,23,34,Cellular_component	spindle,103,110,Cellular_component	spindle,136,143,Cellular_component	"[{""token"": ""chromosomal"", ""start_span"": 23, ""end_span"": 34, ""type"": ""Cellular_component""}, {""token"": ""spindle"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Cellular_component""}, {""token"": ""spindle"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Cellular_component""}]"	valid
The middle region is not essential but is required to localize the inner kinetochore protein Ndc10 to the spindle during anaphase and to the midzone at telophase.	kinetochore,73,84,Cellular_component	spindle,106,113,Cellular_component	midzone,141,148,Cellular_component	"[{""token"": ""kinetochore"", ""start_span"": 73, ""end_span"": 84, ""type"": ""Cellular_component""}, {""token"": ""spindle"", ""start_span"": 106, ""end_span"": 113, ""type"": ""Cellular_component""}, {""token"": ""midzone"", ""start_span"": 141, ""end_span"": 148, ""type"": ""Cellular_component""}]"	valid
Mdr2 expression in SVs caused a time - and temperature - dependent enhancement of PC translocation to the inner leaflet of the membrane.	SVs,19,22,Cellular_component	inner leaflet,106,119,Cellular_component	membrane,127,135,Cellular_component	"[{""token"": ""SVs"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Cellular_component""}, {""token"": ""inner leaflet"", ""start_span"": 106, ""end_span"": 119, ""type"": ""Cellular_component""}, {""token"": ""membrane"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Cellular_component""}]"	valid
Full - length epimerase is predicted to have a type II transmembrane topology with a 17 - amino acid transmembrane domain and an 11 - amino acid cytoplasmic tail.	transmembrane,55,68,Cellular_component	transmembrane,101,114,Cellular_component	cytoplasmic,145,156,Cellular_component	"[{""token"": ""transmembrane"", ""start_span"": 55, ""end_span"": 68, ""type"": ""Cellular_component""}, {""token"": ""transmembrane"", ""start_span"": 101, ""end_span"": 114, ""type"": ""Cellular_component""}, {""token"": ""cytoplasmic"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Cellular_component""}]"	test
Human PIG - V encodes a 493 - amino acid, endoplasmic reticulum ( ER) resident protein with eight putative transmembrane regions.	endoplasmic reticulum,42,63,Cellular_component	ER,66,68,Cellular_component	transmembrane,107,120,Cellular_component	"[{""token"": ""endoplasmic reticulum"", ""start_span"": 42, ""end_span"": 63, ""type"": ""Cellular_component""}, {""token"": ""ER"", ""start_span"": 66, ""end_span"": 68, ""type"": ""Cellular_component""}, {""token"": ""transmembrane"", ""start_span"": 107, ""end_span"": 120, ""type"": ""Cellular_component""}]"	test
Homologue segregation during the first meiotic division requires the proper spatial regulation of sister chromatid cohesion and its dissolution along chromosome arms, but its protection at centromeric regions.	sister chromatid,98,114,Cellular_component	chromosome arms,150,165,Cellular_component	centromeric regions,189,208,Cellular_component	"[{""token"": ""sister chromatid"", ""start_span"": 98, ""end_span"": 114, ""type"": ""Cellular_component""}, {""token"": ""chromosome arms"", ""start_span"": 150, ""end_span"": 165, ""type"": ""Cellular_component""}, {""token"": ""centromeric regions"", ""start_span"": 189, ""end_span"": 208, ""type"": ""Cellular_component""}]"	test
The Trp53 tumor suppressor gene product ( p53) functions in the nucleus to regulate proapoptotic genes, whereas cytoplasmic p53 directly activates proapoptotic Bcl - 2 proteins to permeabilize mitochondria and initiate apoptosis.	nucleus,64,71,Cellular_component	cytoplasmic,112,123,Cellular_component	mitochondria,193,205,Cellular_component	"[{""token"": ""nucleus"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Cellular_component""}, {""token"": ""cytoplasmic"", ""start_span"": 112, ""end_span"": 123, ""type"": ""Cellular_component""}, {""token"": ""mitochondria"", ""start_span"": 193, ""end_span"": 205, ""type"": ""Cellular_component""}]"	test
Taken together, these data indicate that the nuclear p53 promotes PUMA expression, which then displaces cytoplasmic p53 from Bcl - x ( L), allowing p53 to induce mitochondrial permeabilization, thereby triggering apoptosis.	nuclear,45,52,Cellular_component	cytoplasmic,104,115,Cellular_component	mitochondrial,162,175,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Cellular_component""}, {""token"": ""cytoplasmic"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Cellular_component""}, {""token"": ""mitochondrial"", ""start_span"": 162, ""end_span"": 175, ""type"": ""Cellular_component""}]"	test
The LMV were free from contamination by other cellular organelles and basolateral membranes, as revealed by the negligible presence of either specific marker enzyme activity or characteristic immunogenic protein.	LMV,4,7,Cellular_component	cellular organelles,46,65,Cellular_component	basolateral membranes,70,91,Cellular_component	"[{""token"": ""LMV"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Cellular_component""}, {""token"": ""cellular organelles"", ""start_span"": 46, ""end_span"": 65, ""type"": ""Cellular_component""}, {""token"": ""basolateral membranes"", ""start_span"": 70, ""end_span"": 91, ""type"": ""Cellular_component""}]"	test
Presumably, this relocalization promotes the phosphorylation of nuclear targets critical for chromatin condensation and nuclear envelope breakdown.	nuclear,64,71,Cellular_component	chromatin,93,102,Cellular_component	nuclear envelope,120,136,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Cellular_component""}, {""token"": ""chromatin"", ""start_span"": 93, ""end_span"": 102, ""type"": ""Cellular_component""}, {""token"": ""nuclear envelope"", ""start_span"": 120, ""end_span"": 136, ""type"": ""Cellular_component""}]"	test
Both CRM1 binding and the ability to direct nuclear export were affected by mutation of these phosphorylation sites; thus, we propose that Cyclin B1 phosphorylation at the G2 / M transition prevents its interaction with CRM1, thereby reducing nuclear export and facilitating nuclear accumulation.	nuclear,44,51,Cellular_component	nuclear,243,250,Cellular_component	nuclear,275,282,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 243, ""end_span"": 250, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Cellular_component""}]"	test
