Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Given the difficulty of studying lethal developmental abnormalities in humans, it is of great potential utility to develop animal models of human birth defects, as the specific genetic abnormalities found in animal models can then be investigated in human populations.	humans,71,77,Organism	animal,123,129,Organism	human,140,145,Organism	animal,208,214,Organism	human,250,255,Organism	"[{""token"": ""humans"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Organism""}, {""token"": ""animal"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Organism""}, {""token"": ""animal"", ""start_span"": 208, ""end_span"": 214, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 250, ""end_span"": 255, ""type"": ""Organism""}]"	valid
Note that the amount of human E2 protein ( predicted MW ~ 54 Kd) in mice from Lines A and 525 A was variable but in many of the animals the amount was similar to the amount of mouse E2 ( MW = ~ 47 Kd) in control animals.	human,24,29,Organism	mice,68,72,Organism	animals,128,135,Organism	mouse,176,181,Organism	animals,212,219,Organism	"[{""token"": ""human"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Organism""}, {""token"": ""animals"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism""}, {""token"": ""animals"", ""start_span"": 212, ""end_span"": 219, ""type"": ""Organism""}]"	valid
Enzymes with sequences sharing over 80% identity have been found in the genomes of macaque, mouse, rat, dog, and cow.	macaque,83,90,Organism	mouse,92,97,Organism	rat,99,102,Organism	dog,104,107,Organism	cow,113,116,Organism	"[{""token"": ""macaque"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Organism""}, {""token"": ""dog"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Organism""}, {""token"": ""cow"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Organism""}]"	test
Closely related, although clearly distinct, enzymes are present in fish ( fugu and zebra), as well as in frogs ( Xenopus tropicalis).	fish,67,71,Organism	fugu,74,78,Organism	zebra,83,88,Organism	frogs,105,110,Organism	Xenopus tropicalis,113,131,Organism	"[{""token"": ""fish"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Organism""}, {""token"": ""fugu"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Organism""}, {""token"": ""zebra"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Organism""}, {""token"": ""frogs"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""Xenopus tropicalis"", ""start_span"": 113, ""end_span"": 131, ""type"": ""Organism""}]"	test
Sedolisin and its several variants ( e. g., kumamolisin, aorsin [ 9], and physarolisin [ 10]) have now been found in archaea, bacteria, fungi and amoebae, whereas the higher organisms seem to contain only variants of CLN2 [ 8].	archaea,117,124,Organism	bacteria,126,134,Organism	fungi,136,141,Organism	amoebae,146,153,Organism	organisms,174,183,Organism	"[{""token"": ""archaea"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Organism""}, {""token"": ""bacteria"", ""start_span"": 126, ""end_span"": 134, ""type"": ""Organism""}, {""token"": ""fungi"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Organism""}, {""token"": ""amoebae"", ""start_span"": 146, ""end_span"": 153, ""type"": ""Organism""}, {""token"": ""organisms"", ""start_span"": 174, ""end_span"": 183, ""type"": ""Organism""}]"	test
Primary antibodies and dilutions used were: goat anti - mouse MMP13, 1: 100 ( Chemicon International, Temecula, California, United States); rabbit anti - human SOX9, 1: 500 ( Morais da Silva et al. 1996); rabbit anti - phosphorylated - SOX9 ( SOX9. P), 1: 10 - 1: 250 ( Huang et al. 2000).	goat,44,48,Organism	mouse,56,61,Organism	rabbit,140,146,Organism	human,154,159,Organism	rabbit,205,211,Organism	"[{""token"": ""goat"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 154, ""end_span"": 159, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 205, ""end_span"": 211, ""type"": ""Organism""}]"	test
Sections were incubated with monoclonal S46 antibody ( gift of Dr. Stockdale) reactive to the spindle - specific slow - tonic myosin heavy chain isoform and developed by Vector mouse on mouse kit as described above, followed by rabbit anti - NF - M antibody ( Chemicon) and CY3 conjugated goat anti - rabbit antibody ( Chemicon) in a sequential double - labeling protocol.	mouse,177,182,Organism	mouse,186,191,Organism	rabbit,228,234,Organism	goat,289,293,Organism	rabbit,301,307,Organism	"[{""token"": ""mouse"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 186, ""end_span"": 191, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 228, ""end_span"": 234, ""type"": ""Organism""}, {""token"": ""goat"", ""start_span"": 289, ""end_span"": 293, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 301, ""end_span"": 307, ""type"": ""Organism""}]"	test
hAQP2, human AQP2; mAQP1, mouse AQP1; mAQP2, mouse AQP2; rAQP2, rat AQP2; xAQP2, Xenopus AQP2.	human,7,12,Organism	mouse,26,31,Organism	mouse,45,50,Organism	rat,64,67,Organism	Xenopus,81,88,Organism	"[{""token"": ""human"", ""start_span"": 7, ""end_span"": 12, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Organism""}, {""token"": ""Xenopus"", ""start_span"": 81, ""end_span"": 88, ""type"": ""Organism""}]"	test
The SAM domains of rat, human, chick and zebrafish mr - s protein are highly conserved and display 96%, 90%, 76% and 72% identity with the SAM domain of mouse mr - s protein.	rat,19,22,Organism	human,24,29,Organism	chick,31,36,Organism	zebrafish,41,50,Organism	mouse,153,158,Organism	"[{""token"": ""rat"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Organism""}, {""token"": ""chick"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Organism""}, {""token"": ""zebrafish"", ""start_span"": 41, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Organism""}]"	test
( D) Schematic comparison of the amino acid sequences for mouse, rat, human, chick and zebrafish mr - s proteins.	mouse,58,63,Organism	rat,65,68,Organism	human,70,75,Organism	chick,77,82,Organism	zebrafish,87,96,Organism	"[{""token"": ""mouse"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Organism""}, {""token"": ""chick"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Organism""}, {""token"": ""zebrafish"", ""start_span"": 87, ""end_span"": 96, ""type"": ""Organism""}]"	test
( F) Alignment of the C - terminal regions for mouse, rat, human, chick and zebrafish mr - s proteins.	mouse,47,52,Organism	rat,54,57,Organism	human,59,64,Organism	chick,66,71,Organism	zebrafish,76,85,Organism	"[{""token"": ""mouse"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Organism""}, {""token"": ""chick"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Organism""}, {""token"": ""zebrafish"", ""start_span"": 76, ""end_span"": 85, ""type"": ""Organism""}]"	test
