Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Human patients present with elevated levels of C6, C8, and C10: 1 acylcarnitines, as did the mutant mice; however, the predominant peak was C8 acylcarnitine in humans, whereas in the mouse it was C10: 1 acylcarnitine.	Human,0,5,Organism	mice,100,104,Organism	humans,160,166,Organism	mouse,183,188,Organism	"[{""token"": ""Human"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Organism""}, {""token"": ""humans"", ""start_span"": 160, ""end_span"": 166, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 183, ""end_span"": 188, ""type"": ""Organism""}]"	train
In comparisons with our experiences with the other mouse models for acyl - CoA dehydrogenase deficiencies, the overall phenotype of MCAD - / - mice is less severe than that found in LCAD - / - mice, yet more pronounced than the VLCAD - / - or SCAD - / - mouse models [ 16, 21, 22].	mouse,51,56,Organism	mice,143,147,Organism	mice,193,197,Organism	mouse,254,259,Organism	"[{""token"": ""mouse"", ""start_span"": 51, ""end_span"": 56, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 254, ""end_span"": 259, ""type"": ""Organism""}]"	train
Chimeric mice were subsequently backcrossed to B6 and 129P2 mice to produce gene - targeted mice AcadmtmUab1 / + ( MCAD + / -) and eventually AcadmtmUab1 / tm1Uab MCAD - / - ( B6; 129) mice.	mice,9,13,Organism	mice,60,64,Organism	mice,92,96,Organism	mice,185,189,Organism	"[{""token"": ""mice"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Organism""}]"	train
Mice were negative for mouse pathogens based on serological assays for ten different viruses, aerobic bacterial cultures of nasopharynx and cecum, examinations for endo - and ectoparasites, and histopathology of all major organs.	Mice,0,4,Organism	mouse,23,28,Organism	viruses,85,92,Organism	bacterial,102,111,Organism	"[{""token"": ""Mice"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Organism""}, {""token"": ""viruses"", ""start_span"": 85, ""end_span"": 92, ""type"": ""Organism""}, {""token"": ""bacterial"", ""start_span"": 102, ""end_span"": 111, ""type"": ""Organism""}]"	train
Results expressed as the mean +/- SD showed significant differences ( p < 0. 01) between 4 - month - old Sam68 + / + mice ( solid black) and 12 - month - old Sam68 + / + mice ( hatched black) but not between 4 - month - old Sam68 - / - mice ( solid white) and 12 - month - old Sam68 - / - mice ( stippled white).	mice,117,121,Organism	mice,170,174,Organism	mice,236,240,Organism	mice,289,293,Organism	"[{""token"": ""mice"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 289, ""end_span"": 293, ""type"": ""Organism""}]"	train
In the rotating rod test in this study, although the retention time of ADAM11 - deficient mice on the rod was not different from wild - type mice at 0 rpm ( stationary), ADAM11 - deficient mice fell more quickly from the rod than wild - type mice at 5, 10 and 15 rpm.	mice,90,94,Organism	mice,141,145,Organism	mice,189,193,Organism	mice,242,246,Organism	"[{""token"": ""mice"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 189, ""end_span"": 193, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Organism""}]"	train
A genome database search revealed orthologs of ADAM11, ADAM22 and ADAM23 genes to exist in vertebrates such as mammals, fish, and amphibians, but not in invertebrates.	vertebrates,91,102,Organism	mammals,111,118,Organism	fish,120,124,Organism	amphibians,130,140,Organism	"[{""token"": ""vertebrates"", ""start_span"": 91, ""end_span"": 102, ""type"": ""Organism""}, {""token"": ""mammals"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Organism""}, {""token"": ""fish"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Organism""}, {""token"": ""amphibians"", ""start_span"": 130, ""end_span"": 140, ""type"": ""Organism""}]"	train
To generate anti - human Pygo2 ( anti - hPygo2) and anti - mouse Pygo1 ( anti - mPygo1) polyclonal antibodies, we subcloned cDNA by PCR corresponding to amino - acid residues 80 - 327 of human Pygo 2 or amino - acid residues 76 - 263 of mouse Pygo1 into pGEX4T1 ( Amersham Health, Piscataway, NJ, USA).	human,19,24,Organism	mouse,59,64,Organism	human,187,192,Organism	mouse,237,242,Organism	"[{""token"": ""human"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 237, ""end_span"": 242, ""type"": ""Organism""}]"	train
Genes related to the sexual regulator Doublesex of Drosophila have been found to control sexual development in a wide variety of animals, ranging from roundworms to mammals.	Drosophila,51,61,Organism	animals,129,136,Organism	roundworms,151,161,Organism	mammals,165,172,Organism	"[{""token"": ""Drosophila"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Organism""}, {""token"": ""animals"", ""start_span"": 129, ""end_span"": 136, ""type"": ""Organism""}, {""token"": ""roundworms"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Organism""}, {""token"": ""mammals"", ""start_span"": 165, ""end_span"": 172, ""type"": ""Organism""}]"	train
Donkey anti - goat FITC ( Jackson ImmunoResearch Laboratories, http: / / www. jacksonimmuno. com) and donkey anti - rabbit Texas Red ( Jackson) were used at 1: 50 according to the manufacturer ' s instructions.	Donkey,0,6,Organism	goat,14,18,Organism	donkey,102,108,Organism	rabbit,116,122,Organism	"[{""token"": ""Donkey"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Organism""}, {""token"": ""goat"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Organism""}, {""token"": ""donkey"", ""start_span"": 102, ""end_span"": 108, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Organism""}]"	train
Interestingly, phylogenetic analysis of TRIP13 / Pch2p shows that the mammalian protein clusters more closely to plants than it does to the evolutionarily more closely related worms and flies ( Figure 1A; see Discussion).	mammalian,70,79,Organism	plants,113,119,Organism	worms,176,181,Organism	flies,186,191,Organism	"[{""token"": ""mammalian"", ""start_span"": 70, ""end_span"": 79, ""type"": ""Organism""}, {""token"": ""plants"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Organism""}, {""token"": ""worms"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism""}, {""token"": ""flies"", ""start_span"": 186, ""end_span"": 191, ""type"": ""Organism""}]"	train
All mice were obtained originally from The Jackson Laboratory ( Bar Harbor, Maine, United States), except the BA strain ( Stanford Veterinary Services Center, Stanford, California, United States), Hoxb6 - Cre transgenic mice ( kindly provided by M. Kuehn of the National Institutes of Health, Bethesda, Maryland, United States), mice carrying the R26R lacZ reporter allele ( kindly provided by P. Soriano, Fred Hutchinson Cancer Research Center, Seattle, Washington, United States), and C57BL / 6J ( B6) ae / ae mice ( kindly provided by L. Siracusa, Jefferson Medical College, Philadelphia, Pennsylvania, United States).	mice,4,8,Organism	mice,220,224,Organism	mice,329,333,Organism	mice,512,516,Organism	"[{""token"": ""mice"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 329, ""end_span"": 333, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 512, ""end_span"": 516, ""type"": ""Organism""}]"	valid
At the base of the chordate branch of life, a single TACC gene was identified in the genome of the urochordate Ciona intestinalis [ 11], and a partial TACC sequence from an analysis of the Halocynthia rortezi EST database [ 12].	chordate,19,27,Organism	urochordate,99,110,Organism	Ciona intestinalis,111,129,Organism	Halocynthia rortezi,189,208,Organism	"[{""token"": ""chordate"", ""start_span"": 19, ""end_span"": 27, ""type"": ""Organism""}, {""token"": ""urochordate"", ""start_span"": 99, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""Ciona intestinalis"", ""start_span"": 111, ""end_span"": 129, ""type"": ""Organism""}, {""token"": ""Halocynthia rortezi"", ""start_span"": 189, ""end_span"": 208, ""type"": ""Organism""}]"	valid
"Thus, if the TACC genes were duplicated at both events, we would expect to identify four TACC genes in the most "" primitive "" compact vertebrate genome sequenced to date, the pufferfish Takifugu rubripes, with three genes corresponding to the human TACC1 - 3, and, in keeping with the proposed model for genomic duplication of the chromosomal loci for the TACC genes ( discussed below), a possible fourth gene deriving from the TACC3 ancestor."	vertebrate,134,144,Organism	pufferfish,175,185,Organism	Takifugu rubripes,186,203,Organism	human,243,248,Organism	"[{""token"": ""vertebrate"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Organism""}, {""token"": ""pufferfish"", ""start_span"": 175, ""end_span"": 185, ""type"": ""Organism""}, {""token"": ""Takifugu rubripes"", ""start_span"": 186, ""end_span"": 203, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Organism""}]"	valid
This indicates that the RHAMM / TACC genes diverged after the protostome / deuterostome split 833 - 933 MYA, but prior to the echinodermata / urochordate divergence ( > 750 MYA).	protostome,62,72,Organism	deuterostome,75,87,Organism	echinodermata,126,139,Organism	urochordate,142,153,Organism	"[{""token"": ""protostome"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Organism""}, {""token"": ""deuterostome"", ""start_span"": 75, ""end_span"": 87, ""type"": ""Organism""}, {""token"": ""echinodermata"", ""start_span"": 126, ""end_span"": 139, ""type"": ""Organism""}, {""token"": ""urochordate"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Organism""}]"	valid
Recently, detailed analyses of the chromosomal regions containing the FGFR gene family in humans, mouse and the arthopod D. melanogaster have revealed the conservation of paralogous chromosomal segments between these organisms ( Fig. 2, [ 13], Table 1 [ see Additional file 1]).	humans,90,96,Organism	mouse,98,103,Organism	arthopod,112,120,Organism	organisms,217,226,Organism	"[{""token"": ""humans"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Organism""}, {""token"": ""arthopod"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Organism""}, {""token"": ""organisms"", ""start_span"": 217, ""end_span"": 226, ""type"": ""Organism""}]"	valid
Interestingly, these three clusters are located on different chromosomes in mouse and rat ( Fig. 2), further suggesting that this cluster of genes was transposed into this region after the primate / rodent divergence.	mouse,76,81,Organism	rat,86,89,Organism	primate,189,196,Organism	rodent,199,205,Organism	"[{""token"": ""mouse"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Organism""}, {""token"": ""primate"", ""start_span"": 189, ""end_span"": 196, ""type"": ""Organism""}, {""token"": ""rodent"", ""start_span"": 199, ""end_span"": 205, ""type"": ""Organism""}]"	valid
The genomic DNA sequences corresponding to the orthologous TACC genes of human, mouse, rat, pufferfish, C. intestinalis, D. melanogaster and C. elegans were extracted and analyzed by Genescan and BLAST to determine the genomic structure of each TACC gene.	human,73,78,Organism	mouse,80,85,Organism	rat,87,90,Organism	pufferfish,92,102,Organism	"[{""token"": ""human"", ""start_span"": 73, ""end_span"": 78, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""pufferfish"", ""start_span"": 92, ""end_span"": 102, ""type"": ""Organism""}]"	valid
In some cases, for rat and pufferfish, exons were added or modified based on the best similarity of translated peptides to the corresponding mouse and human proteins.	rat,19,22,Organism	pufferfish,27,37,Organism	mouse,141,146,Organism	human,151,156,Organism	"[{""token"": ""rat"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Organism""}, {""token"": ""pufferfish"", ""start_span"": 27, ""end_span"": 37, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 141, ""end_span"": 146, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Organism""}]"	valid
In the higher organisms, D. melanogaster, and the deuterostomes C. intestinalis to human, this feature is also encoded by the final exons of the gene ( five in D. melanogaster, seven in the deuterostome genes).	organisms,14,23,Organism	deuterostomes,50,63,Organism	human,83,88,Organism	deuterostome,190,202,Organism	"[{""token"": ""organisms"", ""start_span"": 14, ""end_span"": 23, ""type"": ""Organism""}, {""token"": ""deuterostomes"", ""start_span"": 50, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Organism""}, {""token"": ""deuterostome"", ""start_span"": 190, ""end_span"": 202, ""type"": ""Organism""}]"	valid
These repeats are not evident in the rabbit protein, or any other TACC protein, and may indicate that the rodent TACC3 has evolved distinct functions, as has already been noted for the amphibian Xenopus TACC3, maskin [ 8].	rabbit,37,43,Organism	rodent,106,112,Organism	amphibian,185,194,Organism	Xenopus,195,202,Organism	"[{""token"": ""rabbit"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Organism""}, {""token"": ""rodent"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Organism""}, {""token"": ""amphibian"", ""start_span"": 185, ""end_span"": 194, ""type"": ""Organism""}, {""token"": ""Xenopus"", ""start_span"": 195, ""end_span"": 202, ""type"": ""Organism""}]"	valid
It is possible that there are gene regulatory differences between mice and humans such that in human NR2E3 mutants, S - opsin shows a type I pattern of derepression rather than a type II as in seen in the rd7 mouse, and is therefore expressed in all of the hybrid photoreceptor cells.	mice,66,70,Organism	humans,75,81,Organism	human,95,100,Organism	mouse,209,214,Organism	"[{""token"": ""mice"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Organism""}, {""token"": ""humans"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 209, ""end_span"": 214, ""type"": ""Organism""}]"	valid
Furthermore, comparison of this animal model with human MSUD has shown some differences in the pathology of the disease [ 1], making this animal a less desirable model for the human disease.	animal,32,38,Organism	human,50,55,Organism	animal,138,144,Organism	human,176,181,Organism	"[{""token"": ""animal"", ""start_span"": 32, ""end_span"": 38, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Organism""}, {""token"": ""animal"", ""start_span"": 138, ""end_span"": 144, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism""}]"	valid
This transgene contains the tetracycline responsive hCMV * - 1 promoter [ consisting of the tetracycline responsive element ( TRE) and a minimal hCMV promoter] [ 25] from pTRE2 ( Clontech Inc., Mt. View, CA), a chimeric intron from pCI ( Promega) to increase message stability and expression [ 26, 27], a Kozak consensus sequence at the initiation codon to optimize translation [ 28], the human E2 cDNA which has been modified to contain a 4 x alanine linker followed by a c - myc epitope tag at the carboxy terminus to facilitate detection, and an SV40 late polyadenylation sequence from pCI for enhanced mRNA stability and translation.	hCMV,52,56,Organism	hCMV,145,149,Organism	human,389,394,Organism	SV40,549,553,Organism	"[{""token"": ""hCMV"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Organism""}, {""token"": ""hCMV"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 389, ""end_span"": 394, ""type"": ""Organism""}, {""token"": ""SV40"", ""start_span"": 549, ""end_span"": 553, ""type"": ""Organism""}]"	valid
In some of these transgenic mice, the level of human E2 was approximately equal to the amount of mouse E2 ( ~ 47 Kd) produced in liver of nontransgenic control mice.	mice,28,32,Organism	human,47,52,Organism	mouse,97,102,Organism	mice,160,164,Organism	"[{""token"": ""mice"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Organism""}]"	valid
Because of the phenotypic similarities of the rescue mice to the human patients, these genetically engineered mice represent a useful small animal model of the intermediate form of MSUD.	mice,53,57,Organism	human,65,70,Organism	mice,110,114,Organism	animal,140,146,Organism	"[{""token"": ""mice"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Organism""}, {""token"": ""animal"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Organism""}]"	valid
To generate Atrxnull mice by Cre - mediated recombination, the Atrxflox mice were crossed with mice harboring a transgene in which the Cre recombinase is expressed under the control of the regulatory elements of the mouse GATA - 1 gene ( GATA1 - cre) [ 14].	mice,21,25,Organism	mice,72,76,Organism	mice,95,99,Organism	mouse,216,221,Organism	"[{""token"": ""mice"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Organism""}]"	valid
Biotinylated secondary antibodies ( donkey anti - rabbit and goat anti - mouse IgG, 1: 250; Jackson ImmunoResearch, West Grove, Pennsylvania, United States), followed by the Vectastain Elite ABC kit ( Vector Laboratories) were used for detection.	donkey,36,42,Organism	rabbit,50,56,Organism	goat,61,65,Organism	mouse,73,78,Organism	"[{""token"": ""donkey"", ""start_span"": 36, ""end_span"": 42, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Organism""}, {""token"": ""goat"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 73, ""end_span"": 78, ""type"": ""Organism""}]"	valid
Following extensive washes ( in 6. 0 ml of PBS, three times), sections were incubated with appropriate secondary antibodies ( Alexa Fluor 555 goat anti - rabbit IgG and Alexa Fluor 488 goat anti - mouse IgG [ Invitrogen, http: / / www. invitrogen. com]) for 1 h at room temperature.	goat,142,146,Organism	rabbit,154,160,Organism	goat,185,189,Organism	mouse,197,202,Organism	"[{""token"": ""goat"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Organism""}, {""token"": ""rabbit"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Organism""}, {""token"": ""goat"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 197, ""end_span"": 202, ""type"": ""Organism""}]"	valid
A wild - type homozygous C57BL / 6J mouse ( A), a wild - type homozygous 129x1 / SvJ mouse ( B), an affected 129x1B6 mice homozygous for the 18 - bp deletion mutation ( C), and an unaffected mouse heterozygous for the 18 - bp deletion mutation ( D).	mouse,36,41,Organism	mouse,85,90,Organism	mice,117,121,Organism	mouse,191,196,Organism	"[{""token"": ""mouse"", ""start_span"": 36, ""end_span"": 41, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 191, ""end_span"": 196, ""type"": ""Organism""}]"	valid
A pairwise comparison of the human and mouse enzymes yields 88% identity and 94% similarity, considerably higher than the median 78. 5% identity reported for all identified mouse - human orthologs [ 13].	human,29,34,Organism	mouse,39,44,Organism	mouse,173,178,Organism	human,181,186,Organism	"[{""token"": ""human"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Organism""}]"	test
