Sentence	entity_1	entity_2	entity_3	json	split
CBSV was also detected in the perennial species Manihot glaziovii ( DNA - barcoded in this study) in Tanzania, which revealed the first virus reservoir other than cassava.	CBSV,0,4,Organism/Species	Manihot glaziovii,48,65,Organism/Species	cassava,163,170,Organism/Species	"[{""token"": ""CBSV"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Organism/Species""}, {""token"": ""Manihot glaziovii"", ""start_span"": 48, ""end_span"": 65, ""type"": ""Organism/Species""}, {""token"": ""cassava"", ""start_span"": 163, ""end_span"": 170, ""type"": ""Organism/Species""}]"	train
The method for detection of CBSV and UCBSV described in this study has important applications for plant quarantine, resistance breeding of cassava, and studies on epidemiology and control of CBSD in East Africa.	CBSV,28,32,Organism/Species	UCBSV,37,42,Organism/Species	cassava,139,146,Organism/Species	"[{""token"": ""CBSV"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Organism/Species""}, {""token"": ""UCBSV"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Organism/Species""}, {""token"": ""cassava"", ""start_span"": 139, ""end_span"": 146, ""type"": ""Organism/Species""}]"	train
The coat protein ( CP) gene of ORSV was cloned and expressed in Escherichia coli by using the pET - 32a expression vector, and the expression of recombinant protein was confirmed by Western blotting using anti - ORSV antibodies.	ORSV,31,35,Organism/Species	Escherichia coli,64,80,Organism/Species	ORSV,212,216,Organism/Species	"[{""token"": ""ORSV"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Organism/Species""}, {""token"": ""Escherichia coli"", ""start_span"": 64, ""end_span"": 80, ""type"": ""Organism/Species""}, {""token"": ""ORSV"", ""start_span"": 212, ""end_span"": 216, ""type"": ""Organism/Species""}]"	train
Newcastle disease virus ( NDV), an avian paramyxovirus, is an economically important disease of poultry globally.	Newcastle disease virus,0,23,Organism/Species	NDV,26,29,Organism/Species	poultry,96,103,Organism/Species	"[{""token"": ""Newcastle disease virus"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Organism/Species""}, {""token"": ""NDV"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Organism/Species""}, {""token"": ""poultry"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Organism/Species""}]"	train
Development and validation of a lateral flow immunoassay using colloidal gold for the identification of serotype - specific foot - and - mouth disease virus O, A and Asia 1.	foot - and - mouth disease virus O,124,158,Organism/Species	A,160,161,Organism/Species	Asia 1,166,172,Organism/Species	"[{""token"": ""foot - and - mouth disease virus O"", ""start_span"": 124, ""end_span"": 158, ""type"": ""Organism/Species""}, {""token"": ""A"", ""start_span"": 160, ""end_span"": 161, ""type"": ""Organism/Species""}, {""token"": ""Asia 1"", ""start_span"": 166, ""end_span"": 172, ""type"": ""Organism/Species""}]"	train
The diagnostic kit included three immunochromatographic strips of types O, A and Asia 1, and the type - specific results were confirmed by color on the test lines of the three strips.	O,72,73,Organism/Species	A,75,76,Organism/Species	Asia 1,81,87,Organism/Species	"[{""token"": ""O"", ""start_span"": 72, ""end_span"": 73, ""type"": ""Organism/Species""}, {""token"": ""A"", ""start_span"": 75, ""end_span"": 76, ""type"": ""Organism/Species""}, {""token"": ""Asia 1"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Organism/Species""}]"	train
The two fungal pathogens Blumeria graminis f. sp. tritici ( B. g. tritici) and hordei ( B. g. hordei) cause powdery mildew specifically in wheat or barley.	hordei,79,85,Organism/Species	wheat,139,144,Organism/Species	barley,148,154,Organism/Species	"[{""token"": ""hordei"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Organism/Species""}, {""token"": ""wheat"", ""start_span"": 139, ""end_span"": 144, ""type"": ""Organism/Species""}, {""token"": ""barley"", ""start_span"": 148, ""end_span"": 154, ""type"": ""Organism/Species""}]"	train
Modifications in the polymerase genes of a swine - like triple - reassortant influenza virus to generate live attenuated vaccines against 2009 pandemic H1N1 viruses.	swine,43,48,Organism/Species	influenza virus,77,92,Organism/Species	H1N1 viruses,152,164,Organism/Species	"[{""token"": ""swine"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Organism/Species""}, {""token"": ""influenza virus"", ""start_span"": 77, ""end_span"": 92, ""type"": ""Organism/Species""}, {""token"": ""H1N1 viruses"", ""start_span"": 152, ""end_span"": 164, ""type"": ""Organism/Species""}]"	train
Poliovirus ( PV) is a plus - strand RNA virus containing a genome that is a functional mRNA; thus, we investigated if PV antagonizes the processes that lead to formation of these structures.	Poliovirus,0,10,Organism/Species	PV,13,15,Organism/Species	PV,118,120,Organism/Species	"[{""token"": ""Poliovirus"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Organism/Species""}, {""token"": ""PV"", ""start_span"": 13, ""end_span"": 15, ""type"": ""Organism/Species""}, {""token"": ""PV"", ""start_span"": 118, ""end_span"": 120, ""type"": ""Organism/Species""}]"	train
In vivo, coapplication of UV - inactivated MV with NDV led to increased MV - specific antibody production in the presence and absence of passively transferred antibodies.	MV,43,45,Organism/Species	NDV,51,54,Organism/Species	MV,72,74,Organism/Species	"[{""token"": ""MV"", ""start_span"": 43, ""end_span"": 45, ""type"": ""Organism/Species""}, {""token"": ""NDV"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Organism/Species""}, {""token"": ""MV"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Organism/Species""}]"	train
To identify host endoribonucleases involved in degradation of Tomato bushy stunt virus ( TBSV) in a Saccharomyces cerevisiae model host, we tested eight known endoribonucleases.	Tomato bushy stunt virus,62,86,Organism/Species	TBSV,89,93,Organism/Species	Saccharomyces cerevisiae,100,124,Organism/Species	"[{""token"": ""Tomato bushy stunt virus"", ""start_span"": 62, ""end_span"": 86, ""type"": ""Organism/Species""}, {""token"": ""TBSV"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Organism/Species""}, {""token"": ""Saccharomyces cerevisiae"", ""start_span"": 100, ""end_span"": 124, ""type"": ""Organism/Species""}]"	train
Knocking down the NME1 homolog in Nicotiana benthamiana also led to decreased production of the cleaved TBSV RNA, suggesting that in plants, RNase MRP is involved in TBSV RNA degradation.	Nicotiana benthamiana,34,55,Organism/Species	TBSV,104,108,Organism/Species	TBSV,166,170,Organism/Species	"[{""token"": ""Nicotiana benthamiana"", ""start_span"": 34, ""end_span"": 55, ""type"": ""Organism/Species""}, {""token"": ""TBSV"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Organism/Species""}, {""token"": ""TBSV"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Organism/Species""}]"	train
While inhibitors of both Src and Abl family kinases, such as dasatinib ( BMS - 354825; Sprycel), are effective in limiting dissemination of VacV, VarV, and MPX in vitro, members of this class of drugs appear to have immunosuppressive effects in vivo that preclude their use as anti - infectives.	VacV,140,144,Organism/Species	VarV,146,150,Organism/Species	MPX,156,159,Organism/Species	"[{""token"": ""VacV"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Organism/Species""}, {""token"": ""VarV"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Organism/Species""}, {""token"": ""MPX"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Organism/Species""}]"	train
Replicative and transcriptional activities of hepatitis B virus in patients coinfected with hepatitis B and hepatitis delta viruses.	hepatitis B virus,46,63,Organism/Species	hepatitis B,92,103,Organism/Species	hepatitis delta viruses,108,131,Organism/Species	"[{""token"": ""hepatitis B virus"", ""start_span"": 46, ""end_span"": 63, ""type"": ""Organism/Species""}, {""token"": ""hepatitis B"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Organism/Species""}, {""token"": ""hepatitis delta viruses"", ""start_span"": 108, ""end_span"": 131, ""type"": ""Organism/Species""}]"	train
HDV - coinfected cases showed significantly lower median levels of serum HBV DNA ( - 5 log), intrahepatic relaxed - circular DNA ( - 2 log), and cccDNA ( - 2 log) than those of HBV - monoinfected cases.	HDV,0,3,Organism/Species	HBV,73,76,Organism/Species	HBV,177,180,Organism/Species	"[{""token"": ""HDV"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Organism/Species""}, {""token"": ""HBV"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Organism/Species""}, {""token"": ""HBV"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Organism/Species""}]"	train
* In light of the recent finding that Tuber melanosporum, the ectomycorrhizal ascomycete that produces the most highly prized black truffles, is a heterothallic species, we monitored the spatial distribution of strains with opposite mating types ( MAT) in a natural truffle ground and followed strain dynamics in artificially inoculated host plants grown under controlled conditions.	Tuber melanosporum,38,56,Organism/Species	black truffles,126,140,Organism/Species	truffle,266,273,Organism/Species	"[{""token"": ""Tuber melanosporum"", ""start_span"": 38, ""end_span"": 56, ""type"": ""Organism/Species""}, {""token"": ""black truffles"", ""start_span"": 126, ""end_span"": 140, ""type"": ""Organism/Species""}, {""token"": ""truffle"", ""start_span"": 266, ""end_span"": 273, ""type"": ""Organism/Species""}]"	train
In order to understand the spatial distribution of JA biosynthetic capacity in nodules of two actinorhizal species, Casaurina glauca and Datisca glomerata, and one legume, Medicago truncatula, we determined the localization of allene oxide cyclase ( AOC) which catalyses a committed step in JA biosynthesis.	Casaurina glauca,116,132,Organism/Species	Datisca glomerata,137,154,Organism/Species	Medicago truncatula,172,191,Organism/Species	"[{""token"": ""Casaurina glauca"", ""start_span"": 116, ""end_span"": 132, ""type"": ""Organism/Species""}, {""token"": ""Datisca glomerata"", ""start_span"": 137, ""end_span"": 154, ""type"": ""Organism/Species""}, {""token"": ""Medicago truncatula"", ""start_span"": 172, ""end_span"": 191, ""type"": ""Organism/Species""}]"	train
Poxviruses, including vaccinia virus ( VV) and ectromelia virus, encode multiple proteins that function in immune evasion.	vaccinia virus,22,36,Organism/Species	VV,39,41,Organism/Species	ectromelia virus,47,63,Organism/Species	"[{""token"": ""vaccinia virus"", ""start_span"": 22, ""end_span"": 36, ""type"": ""Organism/Species""}, {""token"": ""VV"", ""start_span"": 39, ""end_span"": 41, ""type"": ""Organism/Species""}, {""token"": ""ectromelia virus"", ""start_span"": 47, ""end_span"": 63, ""type"": ""Organism/Species""}]"	train
Using lentivirus - expressed short hairpin RNA ( shRNA) and competitive inhibitors, we show that Ad - induced IL - 1Beta release is dependent upon Toll - like receptor 9 ( TLR9) sensing of the Ad5 double - stranded DNA ( dsDNA) genome in human cell lines and primary monocyte - derived macrophages but not in mouse macrophages.	Ad5,193,196,Organism/Species	human,238,243,Organism/Species	mouse,309,314,Organism/Species	"[{""token"": ""Ad5"", ""start_span"": 193, ""end_span"": 196, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 238, ""end_span"": 243, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 309, ""end_span"": 314, ""type"": ""Organism/Species""}]"	train
We then compared the efficacies of vaccines bearing attenuated ( VRP ( 3014)) or wild - type VEE glycoproteins ( VRP ( 3000)) in young and aged mice within novel models of severe SARS - CoV pathogenesis.	VEE,93,96,Organism/Species	mice,144,148,Organism/Species	SARS - CoV,179,189,Organism/Species	"[{""token"": ""VEE"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Organism/Species""}, {""token"": ""SARS - CoV"", ""start_span"": 179, ""end_span"": 189, ""type"": ""Organism/Species""}]"	train
These results suggest that these VLPs are effective RSV vaccines in mice, in contrast to other nonreplicating RSV vaccine candidates.	RSV,52,55,Organism/Species	mice,68,72,Organism/Species	RSV,110,113,Organism/Species	"[{""token"": ""RSV"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Organism/Species""}, {""token"": ""RSV"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Organism/Species""}]"	train
Further, these cDNAs were used in combination with LASV cDNAs to successfully generate two recombinant Candid1 JUNV / LASV chimeric viruses ( via envelope glycoprotein [ GPC] exchange).	LASV,51,55,Organism/Species	JUNV,111,115,Organism/Species	LASV,118,122,Organism/Species	"[{""token"": ""LASV"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Organism/Species""}, {""token"": ""JUNV"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Organism/Species""}, {""token"": ""LASV"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Organism/Species""}]"	train
The switching of the JUNV and LASV G1 / G2 ectodomains within the Candid1 vaccine background did not alter the attenuated phenotype of the vaccine strain in a lethal mouse model.	JUNV,21,25,Organism/Species	LASV,30,34,Organism/Species	mouse,166,171,Organism/Species	"[{""token"": ""JUNV"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Organism/Species""}, {""token"": ""LASV"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Organism/Species""}, {""token"": ""mouse"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Organism/Species""}]"	train
Rfv3 is an autosomal dominant gene that influences the recovery of resistant mice from Friend retrovirus ( FV) infection by limiting viremia and promoting a more potent neutralizing antibody response.	mice,77,81,Organism/Species	Friend retrovirus,87,104,Organism/Species	FV,107,109,Organism/Species	"[{""token"": ""mice"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Organism/Species""}, {""token"": ""Friend retrovirus"", ""start_span"": 87, ""end_span"": 104, ""type"": ""Organism/Species""}, {""token"": ""FV"", ""start_span"": 107, ""end_span"": 109, ""type"": ""Organism/Species""}]"	train
The immunologic mechanisms underlying the faster progression of hepatitis C virus ( HCV) disease in the presence of human immunodeficiency virus ( HIV) coinfection are not clearly understood.	HCV,84,87,Organism/Species	human immunodeficiency virus,116,144,Organism/Species	HIV,147,150,Organism/Species	"[{""token"": ""HCV"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Organism/Species""}, {""token"": ""human immunodeficiency virus"", ""start_span"": 116, ""end_span"": 144, ""type"": ""Organism/Species""}, {""token"": ""HIV"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Organism/Species""}]"	train
We asked whether T - cell cross - reactivity between HCV and HIV could exist during HCV / HIV coinfection and affect pathogenesis.	HIV,61,64,Organism/Species	HCV,84,87,Organism/Species	HIV,90,93,Organism/Species	"[{""token"": ""HIV"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Organism/Species""}, {""token"": ""HIV"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Organism/Species""}]"	train
Our search for amino acid sequence homology between the HCV and HIV proteomes revealed two similar HLA - A2 - restricted epitopes, HIV - Gag ( SLYNTVATL [ HIV - SL9]) and HCV - NS5b ( ALYDVVSKL [ HCV - AL9]).	HIV,64,67,Organism/Species	HCV,171,174,Organism/Species	HCV,196,199,Organism/Species	"[{""token"": ""HIV"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 171, ""end_span"": 174, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Organism/Species""}]"	train
To explore the protection mechanisms in vivo, we primed mice with H1 and H3 influenza virus isolates and rechallenged them with a virus derived from the 2009 H1N1 A / CA / 04 / 09 virus, named CA / E3 / 09.	H1,66,68,Organism/Species	H3 influenza virus,73,91,Organism/Species	2009 H1N1 A / CA / 04 / 09 virus,153,185,Organism/Species	"[{""token"": ""H1"", ""start_span"": 66, ""end_span"": 68, ""type"": ""Organism/Species""}, {""token"": ""H3 influenza virus"", ""start_span"": 73, ""end_span"": 91, ""type"": ""Organism/Species""}, {""token"": ""2009 H1N1 A / CA / 04 / 09 virus"", ""start_span"": 153, ""end_span"": 185, ""type"": ""Organism/Species""}]"	train
We measured IFN - alpha, IFN - Beta, myxovirus resistance protein A ( MxA), human TRIM5alpha ( huTRIM5alpha), and TRIM22 mRNA levels in peripheral blood mononuclear cells ( PBMCs) of high - risk, HIV - 1 - uninfected participants and HIV - 1 - positive study participants.	human,76,81,Organism/Species	HIV - 1,196,203,Organism/Species	HIV - 1,234,241,Organism/Species	"[{""token"": ""human"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Organism/Species""}, {""token"": ""HIV - 1"", ""start_span"": 196, ""end_span"": 203, ""type"": ""Organism/Species""}, {""token"": ""HIV - 1"", ""start_span"": 234, ""end_span"": 241, ""type"": ""Organism/Species""}]"	train
Glucosinolates are plant secondary metabolites used in host plant recognition by insects specialized on Brassicaceae, such as the diamondback moth ( DBM), Plutella xylostella.	diamondback moth,130,146,Organism/Species	DBM,149,152,Organism/Species	Plutella xylostella,155,174,Organism/Species	"[{""token"": ""diamondback moth"", ""start_span"": 130, ""end_span"": 146, ""type"": ""Organism/Species""}, {""token"": ""DBM"", ""start_span"": 149, ""end_span"": 152, ""type"": ""Organism/Species""}, {""token"": ""Plutella xylostella"", ""start_span"": 155, ""end_span"": 174, ""type"": ""Organism/Species""}]"	train
* A rice mutant, Oryza sativa short postembryonic roots 1 ( Osspr1), has been characterized.	rice,4,8,Organism/Species	Oryza sativa short postembryonic roots 1,17,57,Organism/Species	Osspr1,60,66,Organism/Species	"[{""token"": ""rice"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Organism/Species""}, {""token"": ""Oryza sativa short postembryonic roots 1"", ""start_span"": 17, ""end_span"": 57, ""type"": ""Organism/Species""}, {""token"": ""Osspr1"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Organism/Species""}]"	train
The human adenovirus E4orf4 protein is toxic in both human tumor cells and Saccharomyces cerevisiae.	human,4,9,Organism/Species	human,53,58,Organism/Species	Saccharomyces cerevisiae,75,99,Organism/Species	"[{""token"": ""human"", ""start_span"": 4, ""end_span"": 9, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Organism/Species""}, {""token"": ""Saccharomyces cerevisiae"", ""start_span"": 75, ""end_span"": 99, ""type"": ""Organism/Species""}]"	train
Nicotiana benthamiana plants were infected with Potato virus X ( PVX) and exposed to oxidative [ either ultraviolet ( UV - C) or H2O2] stress.	Nicotiana benthamiana,0,21,Organism/Species	Potato virus X,48,62,Organism/Species	PVX,65,68,Organism/Species	"[{""token"": ""Nicotiana benthamiana"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Organism/Species""}, {""token"": ""Potato virus X"", ""start_span"": 48, ""end_span"": 62, ""type"": ""Organism/Species""}, {""token"": ""PVX"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Organism/Species""}]"	train
Importantly, we identified EF - 1alpha genes from two members of Filosa ( Paracercomonas marina and Paulinella chromatophora) and a member of the other subphylum Endomyxa ( Filoreta japonica).	Paracercomonas marina,74,95,Organism/Species	Paulinella chromatophora,100,124,Organism/Species	Filoreta japonica,173,190,Organism/Species	"[{""token"": ""Paracercomonas marina"", ""start_span"": 74, ""end_span"": 95, ""type"": ""Organism/Species""}, {""token"": ""Paulinella chromatophora"", ""start_span"": 100, ""end_span"": 124, ""type"": ""Organism/Species""}, {""token"": ""Filoreta japonica"", ""start_span"": 173, ""end_span"": 190, ""type"": ""Organism/Species""}]"	train
Moreover, Um Rco1 represents a subfamily of fungal enzymes likely involved in the degradation of stilbene compounds, as suggested by the cleavage of resveratrol by homologs from Aspergillus fumigatus, Chaetomium globosum and Botryotinia fuckeliana.	Aspergillus fumigatus,178,199,Organism/Species	Chaetomium globosum,201,220,Organism/Species	Botryotinia fuckeliana,225,247,Organism/Species	"[{""token"": ""Aspergillus fumigatus"", ""start_span"": 178, ""end_span"": 199, ""type"": ""Organism/Species""}, {""token"": ""Chaetomium globosum"", ""start_span"": 201, ""end_span"": 220, ""type"": ""Organism/Species""}, {""token"": ""Botryotinia fuckeliana"", ""start_span"": 225, ""end_span"": 247, ""type"": ""Organism/Species""}]"	train
Previous studies revealed that one species of methanogenic archaea, Methanocaldococcus jannaschii, is polyploid, while a second species, Methanothermobacter thermoautotrophicus, is diploid.	methanogenic archaea,46,66,Organism/Species	Methanocaldococcus jannaschii,68,97,Organism/Species	Methanothermobacter thermoautotrophicus,137,176,Organism/Species	"[{""token"": ""methanogenic archaea"", ""start_span"": 46, ""end_span"": 66, ""type"": ""Organism/Species""}, {""token"": ""Methanocaldococcus jannaschii"", ""start_span"": 68, ""end_span"": 97, ""type"": ""Organism/Species""}, {""token"": ""Methanothermobacter thermoautotrophicus"", ""start_span"": 137, ""end_span"": 176, ""type"": ""Organism/Species""}]"	train
To further investigate the distribution of ploidy in methanogenic archaea, species of two additional genera - Methanosarcina acetivorans and Methanococcus maripaludis - were investigated.	methanogenic archaea,53,73,Organism/Species	Methanosarcina acetivorans,110,136,Organism/Species	Methanococcus maripaludis,141,166,Organism/Species	"[{""token"": ""methanogenic archaea"", ""start_span"": 53, ""end_span"": 73, ""type"": ""Organism/Species""}, {""token"": ""Methanosarcina acetivorans"", ""start_span"": 110, ""end_span"": 136, ""type"": ""Organism/Species""}, {""token"": ""Methanococcus maripaludis"", ""start_span"": 141, ""end_span"": 166, ""type"": ""Organism/Species""}]"	train
