Sentence	entity_1	entity_2	entity_3	entity_4	json	split
These include hytrosaviruses detected in various tsetse fly species ( Glossina spp.), the narcissus bulb fly Merodon equestris and the house fly Musca domestica.	narcissus bulb fly,90,108,Organism/Species	Merodon equestris,109,126,Organism/Species	house fly,135,144,Organism/Species	Musca domestica,145,160,Organism/Species	"[{""token"": ""narcissus bulb fly"", ""start_span"": 90, ""end_span"": 108, ""type"": ""Organism/Species""}, {""token"": ""Merodon equestris"", ""start_span"": 109, ""end_span"": 126, ""type"": ""Organism/Species""}, {""token"": ""house fly"", ""start_span"": 135, ""end_span"": 144, ""type"": ""Organism/Species""}, {""token"": ""Musca domestica"", ""start_span"": 145, ""end_span"": 160, ""type"": ""Organism/Species""}]"	train
The diagnostic sensitivity of the LFI for FMDV serotypes O, A and Asia 1 was 88. 3% compared to 89. 7% obtained by the reference method of indirect - sandwich ELISA.	FMDV,42,46,Organism/Species	O,57,58,Organism/Species	A,60,61,Organism/Species	Asia 1,66,72,Organism/Species	"[{""token"": ""FMDV"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Organism/Species""}, {""token"": ""O"", ""start_span"": 57, ""end_span"": 58, ""type"": ""Organism/Species""}, {""token"": ""A"", ""start_span"": 60, ""end_span"": 61, ""type"": ""Organism/Species""}, {""token"": ""Asia 1"", ""start_span"": 66, ""end_span"": 72, ""type"": ""Organism/Species""}]"	train
In this study, we used extensive expressed sequence tag evidence obtained through 454 and Solexa next - generation sequencing to explore mtDNA transcription in male and female first instar larvae of Aedes aegypti and adults of Aedes aegypti, Anopheles gambiae, and Anopheles quadrimaculatus.	Aedes aegypti,199,212,Organism/Species	Aedes aegypti,227,240,Organism/Species	Anopheles gambiae,242,259,Organism/Species	Anopheles quadrimaculatus,265,290,Organism/Species	"[{""token"": ""Aedes aegypti"", ""start_span"": 199, ""end_span"": 212, ""type"": ""Organism/Species""}, {""token"": ""Aedes aegypti"", ""start_span"": 227, ""end_span"": 240, ""type"": ""Organism/Species""}, {""token"": ""Anopheles gambiae"", ""start_span"": 242, ""end_span"": 259, ""type"": ""Organism/Species""}, {""token"": ""Anopheles quadrimaculatus"", ""start_span"": 265, ""end_span"": 290, ""type"": ""Organism/Species""}]"	train
The present study has attempted to investigate the effects of the microRNAs ( miRNAs) encoded by Marek ' s disease virus 1 ( MDV1), a chicken herpesvirus causing acute T - cell lymphomas and solid visceral tumors in chickens, on anti - cancer drug - induced apoptosis and identify the targets of the miRNAs.	Marek ' s disease virus 1,97,122,Organism/Species	MDV1,125,129,Organism/Species	chicken,134,141,Organism/Species	chickens,216,224,Organism/Species	"[{""token"": ""Marek ' s disease virus 1"", ""start_span"": 97, ""end_span"": 122, ""type"": ""Organism/Species""}, {""token"": ""MDV1"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Organism/Species""}, {""token"": ""chicken"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Organism/Species""}, {""token"": ""chickens"", ""start_span"": 216, ""end_span"": 224, ""type"": ""Organism/Species""}]"	train
In order to provide such a stimulus, we generated a recombinant Newcastle disease virus ( NDV) expressing the MV hemagglutinin ( NDV - H).	Newcastle disease virus,64,87,Organism/Species	NDV,90,93,Organism/Species	MV,110,112,Organism/Species	NDV - H,129,136,Organism/Species	"[{""token"": ""Newcastle disease virus"", ""start_span"": 64, ""end_span"": 87, ""type"": ""Organism/Species""}, {""token"": ""NDV"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Organism/Species""}, {""token"": ""MV"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Organism/Species""}, {""token"": ""NDV - H"", ""start_span"": 129, ""end_span"": 136, ""type"": ""Organism/Species""}]"	train
We also show that the highly purified yeast RNase MRP cleaves the TBSV RNA in vitro, resulting in TBSV RNA degradation products similar in size to those observed in yeast cells.	yeast,38,43,Organism/Species	TBSV,66,70,Organism/Species	TBSV,98,102,Organism/Species	yeast,165,170,Organism/Species	"[{""token"": ""yeast"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Organism/Species""}, {""token"": ""TBSV"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Organism/Species""}, {""token"": ""TBSV"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Organism/Species""}, {""token"": ""yeast"", ""start_span"": 165, ""end_span"": 170, ""type"": ""Organism/Species""}]"	train
Here we demonstrate that the Poxviridae family members monkeypox virus ( MPX) and variola virus ( VarV) use conserved mechanisms for actin motility and extracellular enveloped virion ( EEV) release.	monkeypox virus,55,70,Organism/Species	MPX,73,76,Organism/Species	variola virus,82,95,Organism/Species	VarV,98,102,Organism/Species	"[{""token"": ""monkeypox virus"", ""start_span"": 55, ""end_span"": 70, ""type"": ""Organism/Species""}, {""token"": ""MPX"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Organism/Species""}, {""token"": ""variola virus"", ""start_span"": 82, ""end_span"": 95, ""type"": ""Organism/Species""}, {""token"": ""VarV"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Organism/Species""}]"	train
However, VLPs composed of the Newcastle disease virus ( NDV) nucleocapsid and membrane proteins and chimera proteins containing the ectodomains of RSV F and G proteins fused to the transmembrane and cytoplasmic domains of NDV F and HN proteins, respectively, were quantitatively prepared from avian cells.	Newcastle disease virus,30,53,Organism/Species	NDV,56,59,Organism/Species	RSV,147,150,Organism/Species	NDV,222,225,Organism/Species	"[{""token"": ""Newcastle disease virus"", ""start_span"": 30, ""end_span"": 53, ""type"": ""Organism/Species""}, {""token"": ""NDV"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Organism/Species""}, {""token"": ""RSV"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Organism/Species""}, {""token"": ""NDV"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Organism/Species""}]"	train
Upon RSV intranasal challenge of VLP - immunized mice, no enhanced lung pathology was observed, in contrast to the pathology observed in mice immunized with formalin - inactivated RSV.	RSV,5,8,Organism/Species	mice,49,53,Organism/Species	mice,137,141,Organism/Species	RSV,180,183,Organism/Species	"[{""token"": ""RSV"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Organism/Species""}, {""token"": ""mice"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Organism/Species""}, {""token"": ""RSV"", ""start_span"": 180, ""end_span"": 183, ""type"": ""Organism/Species""}]"	train
In 43 donors and 14 patients with chronic hepatitis C, the detectable rates for HCV IgM by both ELISA and the HCV anti - IgM detection reagents ( Huimin, Shenyang, China) were 100%, and the detectable rate for HCV IgG using an indirect HCV - antibody detection kit ( GWK, Beijing, China) was 98. 3%.	HCV,80,83,Organism/Species	HCV,110,113,Organism/Species	HCV,210,213,Organism/Species	HCV,236,239,Organism/Species	"[{""token"": ""HCV"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 210, ""end_span"": 213, ""type"": ""Organism/Species""}, {""token"": ""HCV"", ""start_span"": 236, ""end_span"": 239, ""type"": ""Organism/Species""}]"	train
Infection of maize ( Zea mays) plants with the corn smut fungus Ustilago maydis leads to the formation of large tumors on the stem, leaves and inflorescences.	maize,13,18,Organism/Species	Zea mays,21,29,Organism/Species	corn,47,51,Organism/Species	Ustilago maydis,64,79,Organism/Species	"[{""token"": ""maize"", ""start_span"": 13, ""end_span"": 18, ""type"": ""Organism/Species""}, {""token"": ""Zea mays"", ""start_span"": 21, ""end_span"": 29, ""type"": ""Organism/Species""}, {""token"": ""corn"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Organism/Species""}, {""token"": ""Ustilago maydis"", ""start_span"": 64, ""end_span"": 79, ""type"": ""Organism/Species""}]"	train
We evaluated the transcriptional expression and metabolic performance of ortholog substitution complementing a Sinorhizobium meliloti argC mutant with argC from Rhizobiales ( Agrobacterium tumefaciens, Rhizobium etli, and Mesorhizobium loti).	Sinorhizobium meliloti,111,133,Organism/Species	Agrobacterium tumefaciens,175,200,Organism/Species	Rhizobium etli,202,216,Organism/Species	Mesorhizobium loti,222,240,Organism/Species	"[{""token"": ""Sinorhizobium meliloti"", ""start_span"": 111, ""end_span"": 133, ""type"": ""Organism/Species""}, {""token"": ""Agrobacterium tumefaciens"", ""start_span"": 175, ""end_span"": 200, ""type"": ""Organism/Species""}, {""token"": ""Rhizobium etli"", ""start_span"": 202, ""end_span"": 216, ""type"": ""Organism/Species""}, {""token"": ""Mesorhizobium loti"", ""start_span"": 222, ""end_span"": 240, ""type"": ""Organism/Species""}]"	train
Staphylococcus aureus ClpC divergently regulates capsule via sae and codY in strain newman but activates capsule via codY in strain UAMS - 1 and in strain Newman with repaired saeS.	Staphylococcus aureus,0,21,Organism/Species	newman,84,90,Organism/Species	UAMS - 1,132,140,Organism/Species	Newman,155,161,Organism/Species	"[{""token"": ""Staphylococcus aureus"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Organism/Species""}, {""token"": ""newman"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Organism/Species""}, {""token"": ""UAMS - 1"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Organism/Species""}, {""token"": ""Newman"", ""start_span"": 155, ""end_span"": 161, ""type"": ""Organism/Species""}]"	train
Similarly, a 25 - year time series from a lake with both brown trout and Arctic charr showed that brown trout population growth rate depended on the interaction between ice breakup date and Arctic charr abundance.	brown trout,57,68,Organism/Species	Arctic charr,73,85,Organism/Species	brown trout,98,109,Organism/Species	Arctic charr,190,202,Organism/Species	"[{""token"": ""brown trout"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Organism/Species""}, {""token"": ""Arctic charr"", ""start_span"": 73, ""end_span"": 85, ""type"": ""Organism/Species""}, {""token"": ""brown trout"", ""start_span"": 98, ""end_span"": 109, ""type"": ""Organism/Species""}, {""token"": ""Arctic charr"", ""start_span"": 190, ""end_span"": 202, ""type"": ""Organism/Species""}]"	train
We examined whether flock size risk thresholds for attack rate, success rate or dilution differed, and therefore whether the strength of selection for group size differed for these three factors, using a system of redshank Tringa totanus flocks being hunted by Eurasian sparrowhawks Accipiter nisus.	redshank,214,222,Organism/Species	Tringa totanus,223,237,Organism/Species	Eurasian sparrowhawks,261,282,Organism/Species	Accipiter nisus,283,298,Organism/Species	"[{""token"": ""redshank"", ""start_span"": 214, ""end_span"": 222, ""type"": ""Organism/Species""}, {""token"": ""Tringa totanus"", ""start_span"": 223, ""end_span"": 237, ""type"": ""Organism/Species""}, {""token"": ""Eurasian sparrowhawks"", ""start_span"": 261, ""end_span"": 282, ""type"": ""Organism/Species""}, {""token"": ""Accipiter nisus"", ""start_span"": 283, ""end_span"": 298, ""type"": ""Organism/Species""}]"	train
In New Zealand, negative correlations between the presence of introduced brown trout ( Salmo trutta) and native parasite burdens of the native roundhead galaxias ( Galaxias anomalus) have been observed, suggesting that parasite dilution is occurring.	brown trout,73,84,Organism/Species	Salmo trutta,87,99,Organism/Species	roundhead galaxias,143,161,Organism/Species	Galaxias anomalus,164,181,Organism/Species	"[{""token"": ""brown trout"", ""start_span"": 73, ""end_span"": 84, ""type"": ""Organism/Species""}, {""token"": ""Salmo trutta"", ""start_span"": 87, ""end_span"": 99, ""type"": ""Organism/Species""}, {""token"": ""roundhead galaxias"", ""start_span"": 143, ""end_span"": 161, ""type"": ""Organism/Species""}, {""token"": ""Galaxias anomalus"", ""start_span"": 164, ""end_span"": 181, ""type"": ""Organism/Species""}]"	train
Rather, model exploration indicates parasite densities in galaxias are highly sensitive to galaxias predation on infected amphipods, and to relative abundances of galaxias and trout.	galaxias,58,66,Organism/Species	galaxias,91,99,Organism/Species	galaxias,163,171,Organism/Species	trout,176,181,Organism/Species	"[{""token"": ""galaxias"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Organism/Species""}, {""token"": ""galaxias"", ""start_span"": 91, ""end_span"": 99, ""type"": ""Organism/Species""}, {""token"": ""galaxias"", ""start_span"": 163, ""end_span"": 171, ""type"": ""Organism/Species""}, {""token"": ""trout"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism/Species""}]"	train
Hence, trout presence may instead reduce parasite burdens in galaxias by either reducing galaxias density or by altering galaxias foraging behaviour.	trout,7,12,Organism/Species	galaxias,61,69,Organism/Species	galaxias,89,97,Organism/Species	galaxias,121,129,Organism/Species	"[{""token"": ""trout"", ""start_span"": 7, ""end_span"": 12, ""type"": ""Organism/Species""}, {""token"": ""galaxias"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Organism/Species""}, {""token"": ""galaxias"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Organism/Species""}, {""token"": ""galaxias"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Organism/Species""}]"	train
Three abundant and widespread host species ( Tiaris bicolor, Coereba flaveola and Loxigilla noctis / barbadensis) were included in the study.	Tiaris bicolor,45,59,Organism/Species	Coereba flaveola,61,77,Organism/Species	Loxigilla noctis,82,98,Organism/Species	barbadensis,101,112,Organism/Species	"[{""token"": ""Tiaris bicolor"", ""start_span"": 45, ""end_span"": 59, ""type"": ""Organism/Species""}, {""token"": ""Coereba flaveola"", ""start_span"": 61, ""end_span"": 77, ""type"": ""Organism/Species""}, {""token"": ""Loxigilla noctis"", ""start_span"": 82, ""end_span"": 98, ""type"": ""Organism/Species""}, {""token"": ""barbadensis"", ""start_span"": 101, ""end_span"": 112, ""type"": ""Organism/Species""}]"	train
Helland and colleagues ( 2011) test whether this assumption is valid by evaluating whether ice cover affects competition between brown trout [ Salmo trutta ( L.)] and Arctic charr [ Salvelinus alpines ( L.)].	brown trout,129,140,Organism/Species	Salmo trutta,143,155,Organism/Species	Arctic charr,167,179,Organism/Species	Salvelinus alpines,182,200,Organism/Species	"[{""token"": ""brown trout"", ""start_span"": 129, ""end_span"": 140, ""type"": ""Organism/Species""}, {""token"": ""Salmo trutta"", ""start_span"": 143, ""end_span"": 155, ""type"": ""Organism/Species""}, {""token"": ""Arctic charr"", ""start_span"": 167, ""end_span"": 179, ""type"": ""Organism/Species""}, {""token"": ""Salvelinus alpines"", ""start_span"": 182, ""end_span"": 200, ""type"": ""Organism/Species""}]"	train
To get insight in the origin of baculovirus CPD photolyase ( phr) genes, homologues in the lepidopteran insects Chrysodeixis chalcites, Spodoptera exigua and Trichoplusia ni were identified and characterized.	baculovirus,32,43,Organism/Species	Chrysodeixis chalcites,112,134,Organism/Species	Spodoptera exigua,136,153,Organism/Species	Trichoplusia ni,158,173,Organism/Species	"[{""token"": ""baculovirus"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Organism/Species""}, {""token"": ""Chrysodeixis chalcites"", ""start_span"": 112, ""end_span"": 134, ""type"": ""Organism/Species""}, {""token"": ""Spodoptera exigua"", ""start_span"": 136, ""end_span"": 153, ""type"": ""Organism/Species""}, {""token"": ""Trichoplusia ni"", ""start_span"": 158, ""end_span"": 173, ""type"": ""Organism/Species""}]"	train
Hepatitis delta virus ( HDV) is a small, defective RNA virus that can infect only individuals who have hepatitis B virus ( HBV); worldwide more than 15 million people are co - infected.	Hepatitis delta virus,0,21,Organism/Species	HDV,24,27,Organism/Species	hepatitis B virus,103,120,Organism/Species	HBV,123,126,Organism/Species	"[{""token"": ""Hepatitis delta virus"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Organism/Species""}, {""token"": ""HDV"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Organism/Species""}, {""token"": ""hepatitis B virus"", ""start_span"": 103, ""end_span"": 120, ""type"": ""Organism/Species""}, {""token"": ""HBV"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Organism/Species""}]"	train
Alkaline phosphatase activity in T. vaporariorum was 1. 45 to 2. 53 - fold higher than that of the B - biotype when fed on tomato for 4 and 24 h, or switched from tomato to cotton and cabbage for the same durations.	tomato,123,129,Organism/Species	tomato,163,169,Organism/Species	cotton,173,179,Organism/Species	cabbage,184,191,Organism/Species	"[{""token"": ""tomato"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Organism/Species""}, {""token"": ""tomato"", ""start_span"": 163, ""end_span"": 169, ""type"": ""Organism/Species""}, {""token"": ""cotton"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Organism/Species""}, {""token"": ""cabbage"", ""start_span"": 184, ""end_span"": 191, ""type"": ""Organism/Species""}]"	train
Assessment of attractiveness of cassava as a roosting plant for the melon fly, Bactrocera cucurbitae, and the Oriental fruit fly, B. dorsalis.	cassava,32,39,Organism/Species	melon fly,68,77,Organism/Species	Bactrocera cucurbitae,79,100,Organism/Species	Oriental fruit fly,110,128,Organism/Species	"[{""token"": ""cassava"", ""start_span"": 32, ""end_span"": 39, ""type"": ""Organism/Species""}, {""token"": ""melon fly"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Organism/Species""}, {""token"": ""Bactrocera cucurbitae"", ""start_span"": 79, ""end_span"": 100, ""type"": ""Organism/Species""}, {""token"": ""Oriental fruit fly"", ""start_span"": 110, ""end_span"": 128, ""type"": ""Organism/Species""}]"	train
Here we tested the ability of FGSC 9935 to cause disease in the greater wax moth Galleria mellonella, an invertebrate model host that is widely used for the study of microbial human pathogens.	FGSC 9935,30,39,Organism/Species	greater wax moth,64,80,Organism/Species	Galleria mellonella,81,100,Organism/Species	human,176,181,Organism/Species	"[{""token"": ""FGSC 9935"", ""start_span"": 30, ""end_span"": 39, ""type"": ""Organism/Species""}, {""token"": ""greater wax moth"", ""start_span"": 64, ""end_span"": 80, ""type"": ""Organism/Species""}, {""token"": ""Galleria mellonella"", ""start_span"": 81, ""end_span"": 100, ""type"": ""Organism/Species""}, {""token"": ""human"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism/Species""}]"	train
Recently, genes coding for odorant receptors ( ORs) OR6, OR14, OR15 and OR16 have been genetically associated with species - specific male response to female pheromone blends in Heliothis virescens ( Hv) and Heliothis subflexa ( Hs).	Heliothis virescens,178,197,Organism/Species	Hv,200,202,Organism/Species	Heliothis subflexa,208,226,Organism/Species	Hs,229,231,Organism/Species	"[{""token"": ""Heliothis virescens"", ""start_span"": 178, ""end_span"": 197, ""type"": ""Organism/Species""}, {""token"": ""Hv"", ""start_span"": 200, ""end_span"": 202, ""type"": ""Organism/Species""}, {""token"": ""Heliothis subflexa"", ""start_span"": 208, ""end_span"": 226, ""type"": ""Organism/Species""}, {""token"": ""Hs"", ""start_span"": 229, ""end_span"": 231, ""type"": ""Organism/Species""}]"	valid
The ability or inability to bind jacalin thus correlated with the presence of the serine - threonine - rich stretch in the SIVmac and SIVsm gp120s and the absence of such stretches in the SIVcpz and HIV - 1 gp120s.	SIVmac,123,129,Organism/Species	SIVsm,134,139,Organism/Species	SIVcpz,188,194,Organism/Species	HIV - 1,199,206,Organism/Species	"[{""token"": ""SIVmac"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Organism/Species""}, {""token"": ""SIVsm"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Organism/Species""}, {""token"": ""SIVcpz"", ""start_span"": 188, ""end_span"": 194, ""type"": ""Organism/Species""}, {""token"": ""HIV - 1"", ""start_span"": 199, ""end_span"": 206, ""type"": ""Organism/Species""}]"	valid
