Sentence	entity_1	json	split
With HL60 cells loss of the 55 kDa Glut - 1 band was observed and a band of 45 kDa appeared.	Glut - 1,35,43,Gene_or_gene_product	"[{""token"": ""Glut - 1"", ""start_span"": 35, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}]"	train
These results suggest that in leukemic cells N - glycosylation of Glut - 1 plays an important role in maintaining its structure and functional integration.	Glut - 1,66,74,Gene_or_gene_product	"[{""token"": ""Glut - 1"", ""start_span"": 66, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}]"	train
Immunohistochemical analysis of nm23 - H1 gene product in node - positive lung cancer and lymph nodes.	nm23 - H1,32,41,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 32, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}]"	train
The nm23 - H1 gene product has been considered as an anti - metastatic protein and the level of its expression has been reported to correlate inversely with metastatic potential in some cancers.	nm23 - H1,4,13,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 4, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}]"	train
However, the expression of nm23 - H1 gene product in the metastatic sites have not been studied in detail.	nm23 - H1,27,36,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 27, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}]"	train
We examined the expression of nm23 - H1 gene product in surgically resected 46 pairs of primary lung cancers and metastatic lymph nodes by immunohistochemistry.	nm23 - H1,30,39,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 30, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
The positive staining of nm23 - H1 gene product in primary cancers and metastatic lymph nodes were observed in 56. 5 and 67. 4%, respectively.	nm23 - H1,25,34,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 25, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}]"	train
The heterogeneity of nm23 - H1 gene product expression between primary cancers and metastatic lymph nodes was observed in 41. 3%.	nm23 - H1,21,30,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 21, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}]"	train
No correlations were found between the nm23 - H1 gene product expression in lung cancers and the patients survival.	nm23 - H1,39,48,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 39, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}]"	train
No significant association was also observed between nm23 - H1 gene product expression in lymph nodes and the patients survival.	nm23 - H1,53,62,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 53, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}]"	train
There was, furthermore, no correlation between the heterogeneity of nm23 - H1 gene product expression and the patients survival.	nm23 - H1,68,77,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}]"	train
In conclusion, the level of nm23 - H1 gene product expression does not significantly reveal prognostic value in node - positive lung cancers.	nm23 - H1,28,37,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 28, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}]"	train
Expression of nm23 - H1 gene product in metastatic lymph nodes was also unrelated to patients survival.	nm23 - H1,14,23,Gene_or_gene_product	"[{""token"": ""nm23 - H1"", ""start_span"": 14, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}]"	train
Bradycardia - induced coronary angiogenesis is dependent on vascular endothelial growth factor.	vascular endothelial growth factor,60,94,Gene_or_gene_product	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 60, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}]"	train
After 1 week of treatment, before an increase in capillary length density, VEGF mRNA increased greater than 2 - fold and then declined to control levels after 3 weeks of treatment.	VEGF,75,79,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}]"	train
VEGF protein was higher in alinidine - treated rats than in controls after 2 weeks and increased further after 3 weeks of treatment.	VEGF,0,4,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}]"	train
Injection of VEGF - neutralizing antibodies over a 2 - week period completely blocked alinidine - stimulated angiogenesis.	VEGF,13,17,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}]"	train
In contrast, bFGF mRNA was not altered by alinidine treatment.	bFGF,13,17,Gene_or_gene_product	"[{""token"": ""bFGF"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}]"	train
These data suggest that VEGF plays a key role in the angiogenic response that occurs with chronic bradycardia.	VEGF,24,28,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}]"	train
The mechanism underlying this VEGF - associated angiogenesis may be an increase in stretch due to enhanced diastolic filling.	VEGF,30,34,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}]"	train
Increased serum levels of vascular endothelial growth factor in patients with renal cell carcinoma.	vascular endothelial growth factor,26,60,Gene_or_gene_product	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 26, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}]"	train
s - VEGF in peripheral blood samples was analyzed in 40 RCC patients and 40 patients without cancer ( controls) using a sandwich enzyme - linked immunoassay.	VEGF,4,8,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}]"	train
s - VEGF was also measured before, 4 and 8 weeks after nephrectomy in 11 patients.	VEGF,4,8,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}]"	train
There were significant differences in s - VEGF between the RCC patients and the controls ( 207. 3 + / - 32. 9 vs. 71. 5 + / - 9. 1 pg / ml, mean + / - SE) ( P less than 0. 005), between the tumor - bearing renal veins and the contralateral ones ( P less than 0. 01), between the pre - and post - nephrectomy situations ( P less than 0. 01) and among the various parameters of tumor status such as tumor extent ( P less than 0. 001) and existence of metastasis ( P less than 0. 001).	VEGF,42,46,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}]"	train
s - VEGF significantly correlated with the tumor volume obtained by a three - dimensional measurement ( r = 0. 802, P less than 0. 0001).	VEGF,4,8,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}]"	train
The sensitivity and specificity of s - VEGF at the cut - off level of 100 pg / ml, as determined by the receiver - operating - characteristics curve, were 80. 0% and 72. 5%, respectively.	VEGF,39,43,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}]"	train
PURPOSE: Clinical studies have demonstrated that intensive insulin therapy causes a transient worsening of retinopathy.	insulin,59,66,Gene_or_gene_product	"[{""token"": ""insulin"", ""start_span"": 59, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}]"	train
The mechanisms underlying the initial insulin - induced deterioration of retinal status in patients with diabetes remain unknown.	insulin,38,45,Gene_or_gene_product	"[{""token"": ""insulin"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}]"	train
Treated animals also displayed a 2. 4 - fold reduction of tumor vascular endothelial growth factor mRNA levels.	vascular endothelial growth factor,64,98,Gene_or_gene_product	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 64, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}]"	train
Taken together, our data indicate that in VHL disease, therapy directed at inhibition of constitutively expressed VEGF induction of angiogenesis by VHL tumors may constitute an effective medical treatment.	VEGF,114,118,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}]"	train
The latent membrane protein LMP1 of Epstein - Barr virus ( EBV) is often present in EBV - associated malignancies including nasopharyngeal carcinoma and Hodgkin ' s lymphoma.	LMP1,28,32,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}]"	train
Previous work demonstrates that the LMP1 gene of EBV is sufficient to transform certain established rodent fibroblast cell lines and to induce the tumorigenicity of some human epithelial cell lines.	LMP1,36,40,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}]"	train
In addition, LMP1 plays pleiotropic roles in cell growth arrest, differentiation, and apoptosis, depending on the background of the target cells.	LMP1,13,17,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}]"	train
With this retrovirus, LMP1 was shown to stimulate the proliferation of primary mouse embryonic fibroblasts ( MEF cells).	LMP1,22,26,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}]"	train
Our results provide the first evidence of the abilities of the LMP1 gene, acting alone, to effectively induce the proliferation of primary MEF cells and of its cooperativity with another cellular oncogene in transforming primary cells.	LMP1,63,67,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}]"	train
The effect of ATX secretion on in vitro cell motility was variable.	ATX,14,17,Gene_or_gene_product	"[{""token"": ""ATX"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}]"	train
This difference in invasiveness was not caused by differences in gelatinase production, which was constant within each group of transfectants.	gelatinase,65,75,Gene_or_gene_product	"[{""token"": ""gelatinase"", ""start_span"": 65, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}]"	train
In vivo studies with athymic nude mice demonstrated that injection of atx - transfected NIH3T3 cells resulted in a weak tumorigenic capacity with few experimental metastases.	atx,70,73,Gene_or_gene_product	"[{""token"": ""atx"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}]"	train
Thus, ATX appears to augment cellular characteristics necessary for tumor aggressiveness.	ATX,6,9,Gene_or_gene_product	"[{""token"": ""ATX"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}]"	train
Oncogenic epidermal growth factor receptor mutants with tandem duplication: gene structure and effects on receptor function.	epidermal growth factor receptor,10,42,Gene_or_gene_product	"[{""token"": ""epidermal growth factor receptor"", ""start_span"": 10, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}]"	train
We have previously characterized the structure of a gene in A - 172 human glioma cells that encodes a 190 - kDa EGFR mutant with tandem duplication of the tyrosine kinase ( TK) and calcium - mediated internalization ( CAIN) domains.	EGFR,112,116,Gene_or_gene_product	"[{""token"": ""EGFR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}]"	train
Involved introns contain homology to recombination signal sequence ( RSS) heptamers present in the V ( D) J region of the T lymphocyte receptor gene.	T lymphocyte receptor,122,143,Gene_or_gene_product	"[{""token"": ""T lymphocyte receptor"", ""start_span"": 122, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}]"	train
High - affinity binding is reduced in EGFR. TDM / 18 - 26, although the t1 / 2 of receptor internalization is not prolonged.	EGFR,38,42,Gene_or_gene_product	"[{""token"": ""EGFR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}]"	train
Vascular proliferation and enhanced expression of endothelial nitric oxide synthase in human peritoneum exposed to long - term peritoneal dialysis.	endothelial nitric oxide synthase,50,83,Gene_or_gene_product	"[{""token"": ""endothelial nitric oxide synthase"", ""start_span"": 50, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}]"	train
NOS activities were measured by the L - citrulline assay in peritoneal biopsies from seven control subjects, eight uremic patients immediately before the onset of PD, and 13 uremic patients on short - term ( less than 18 mo, n = 6) or long - term ( greater than 18 mo, n = 7) PD.	NOS,0,3,Gene_or_gene_product	"[{""token"": ""NOS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}]"	train
Peritoneal NOS activity is increased fivefold in long - term PD patients compared with control subjects.	NOS,11,14,Gene_or_gene_product	"[{""token"": ""NOS"", ""start_span"": 11, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}]"	train
In uremic patients, NOS activity is positively correlated with the duration of PD.	NOS,20,23,Gene_or_gene_product	"[{""token"": ""NOS"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}]"	train
The biologic relevance of increased NOS in long - term PD was demonstrated by enhanced nitrotyrosine immunoreactivity and a significant increase in vascular density and endothelial area in the peritoneum.	NOS,36,39,Gene_or_gene_product	"[{""token"": ""NOS"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
In the latter, VEGF colocalized with the advanced glycation end product pentosidine deposits.	VEGF,15,19,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}]"	train
They also support the implication of local advanced glycation end product deposits and liberation of VEGF in that process.	VEGF,101,105,Gene_or_gene_product	"[{""token"": ""VEGF"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}]"	train
The neuroblastoma cells have a significant decrease in Fas ligand.	Fas ligand,55,65,Gene_or_gene_product	"[{""token"": ""Fas ligand"", ""start_span"": 55, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}]"	train
Finally, Bcl - 2 is significantly increased in the neuroblastoma cells cultured in the conditioned media.	Bcl - 2,9,16,Gene_or_gene_product	"[{""token"": ""Bcl - 2"", ""start_span"": 9, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}]"	train
Neoplastic transformation by Notch requires nuclear localization.	Notch,29,34,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}]"	train
Notch proteins are plasma membrane - spanning receptors that mediate important cell fate decisions such as differentiation, proliferation, and apoptosis.	Notch,0,5,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}]"	train
The mechanism of Notch signaling remains poorly understood.	Notch,17,22,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}]"	train
However, it is clear that the Notch signaling pathway mediates its effects through intercellular contact between neighboring cells.	Notch,30,35,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}]"	train
Following proteolysis, it is thought that the intracellular portion of Notch ( N ( ic)) translocates to the nucleus, where it is involved in regulating gene expression.	Notch,71,76,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}]"	train
Several Notch genes have clearly been shown to be proto - oncogenes in mammalian cells.	Notch,8,13,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 8, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}]"	train
Activation of Notch proto - oncogenes has been associated with tumorigenesis in several human and other mammalian cancers.	Notch,14,19,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}]"	train
Transforming alleles of Notch direct the expression of truncated proteins that primarily consist of N ( ic) and are not tethered to the plasma membrane.	Notch,24,29,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}]"	train
However, the mechanism by which Notch oncoproteins ( generically termed here as N ( ic)) induce neoplastic transformation is not known.	Notch,32,37,Gene_or_gene_product	"[{""token"": ""Notch"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}]"	train
Previously we demonstrated that N1 ( ic) and N2 ( ic) could transform E1A immortalized baby rat kidney cells ( RKE) in vitro.	E1A,70,73,Gene_or_gene_product	"[{""token"": ""E1A"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}]"	train
In addition, we define the minimal domain of N1 ( ic) required to induce transformation and present evidence that transformation of RKE cells by N1 ( ic) is likely to be through a CBF1 - independent pathway.	CBF1,180,184,Gene_or_gene_product	"[{""token"": ""CBF1"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}]"	train
These effects of alpha - MSH may have important regulatory functions in extracellular matrix composition, wound healing, or angiogenesis.	alpha - MSH,17,28,Gene_or_gene_product	"[{""token"": ""alpha - MSH"", ""start_span"": 17, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}]"	train
CD40 expression on human lung cancer correlates with metastatic spread.	CD40,0,4,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}]"	train
However, a statistically significant correlation was found between the surface expression of CD40 and the metastatic spread of the tumor.	CD40,93,97,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}]"	train
In this study, 14 of 18 lung cancer cell lines ( 78%) expressed CD40 on their surface.	CD40,64,68,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}]"	train
All of the 4 tumors that were CD40 - negative, were stage I tumors, without any evidence of regional or distant metastasis.	CD40,30,34,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}]"	train
Of the 14 tumors that expressed CD40, all but 1 ( 93%) had either nodal or systemic metastasis at the time of diagnosis.	CD40,32,36,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}]"	train
CONCLUSIONS: These results suggest that CD40 expression on lung cancer may play a role in metastatic spread, and also may serve as a prognostic marker and an indicator of advanced disease.	CD40,40,44,Gene_or_gene_product	"[{""token"": ""CD40"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}]"	train
Recently serum S - 100beta has shown promise as a tumour marker in melanoma; however, its use as a prognostic marker in the advanced stage needs to be confirmed.	S - 100beta,15,26,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 15, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}]"	train
The differences in IL - 12 levels were unremarkable.	IL - 12,19,26,Gene_or_gene_product	"[{""token"": ""IL - 12"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}]"	train
Using univariate analysis, the S - 100beta level and metastatic profile were found to be statistically significant prognostic factors for survival.	S - 100beta,31,42,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}]"	train
S - 100beta is also an independent prognostic marker.	S - 100beta,0,11,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}]"	train
Pretreatment IL levels were not associated with outcome.	IL,13,15,Gene_or_gene_product	"[{""token"": ""IL"", ""start_span"": 13, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}]"	train
In this study, we sought to investigate in more detail the role of caspase - 3 in apoptotic processes in cultured cells and in cell - free extracts of breast cancer cells.	caspase - 3,67,78,Gene_or_gene_product	"[{""token"": ""caspase - 3"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}]"	train
Reconstitution of MCF - 7 cells by stable transfection of CASP - 3 cDNA restores all these defects and results in an extensive apoptosis after cisplatin treatment.	CASP - 3,58,66,Gene_or_gene_product	"[{""token"": ""CASP - 3"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}]"	train
Vasodilator - stimulated phosphoprotein is involved in stress - fiber and membrane ruffle formation in endothelial cells.	Vasodilator - stimulated phosphoprotein,0,39,Gene_or_gene_product	"[{""token"": ""Vasodilator - stimulated phosphoprotein"", ""start_span"": 0, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
However, the cellular functions of VASP are not known.	VASP,35,39,Gene_or_gene_product	"[{""token"": ""VASP"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
In this study, we have expressed wild - type and mutant forms of VASP in endothelial cells to determine in what aspects of cytoskeletal behavior this protein participates.	VASP,65,69,Gene_or_gene_product	"[{""token"": ""VASP"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}]"	train
Expression of wild - type VASP induces marked membrane ruffling and formation of prominent stress fibers in bovine aortic endothelial cells.	VASP,26,30,Gene_or_gene_product	"[{""token"": ""VASP"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}]"	train
These data provide a mechanism whereby VASP can influence endothelial migration and organization during capillary formation and modulate vascular permeability via effects on endothelial cell contractility.	VASP,39,43,Gene_or_gene_product	"[{""token"": ""VASP"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}]"	train
Urokinase receptor: a molecular organizer in cellular communication.	Urokinase receptor,0,18,Gene_or_gene_product	"[{""token"": ""Urokinase receptor"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}]"	train
The formation of functional units with these various proteins allows the uPAR to mediate the focused proteolysis required for cell migration and invasion and to contribute both directly and indirectly to cell adhesive processes in a non - proteolytic fashion.	uPAR,73,77,Gene_or_gene_product	"[{""token"": ""uPAR"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}]"	train
RESULTS: Cell clones expressing elevated levels of p75 showed a high degree of apoptosis even in 10% serum - supplemented medium.	p75,51,54,Gene_or_gene_product	"[{""token"": ""p75"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}]"	train
The level of apoptosis correlated directly with the expression level of the receptor, indicating that p75 may activate the cell death program directly.	p75,102,105,Gene_or_gene_product	"[{""token"": ""p75"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}]"	train
RNA damage and inhibition of neoplastic endothelial cell growth: effects of human and amphibian ribonucleases.	ribonucleases,96,109,Gene_or_gene_product	"[{""token"": ""ribonucleases"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}]"	train
To this end, two candidate anti - angiogenic RNA - damaging agents, onconase and ( - 4) rhEDN, were screened for their effects on endothelial cell proliferation using three distinct types of endothelial cells in culture: HPV - 16 E6 / E7 - immortalized human umbilical vein endothelial cells ( HUVECs), a Kras - transformed HPV - 16 E6 / E7 HUVEC ( Rhim et al., Carcinogenesis 4, 673 - 681, 1998), and primary HUVECs.	Kras,305,309,Gene_or_gene_product	"[{""token"": ""Kras"", ""start_span"": 305, ""end_span"": 309, ""type"": ""Gene_or_gene_product""}]"	train
Recombinant EBV containing LMP1 with TES2 deleted induces a limited proliferation of B cells.	LMP1,27,31,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}]"	train
IL - 12 inhibition of endothelial cell functions and angiogenesis depends on lymphocyte - endothelial cell cross - talk.	IL - 12,0,7,Gene_or_gene_product	"[{""token"": ""IL - 12"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}]"	train
Although in vivo studies have shown that such inhibition stems from complex interactions of immune cells and the production of IFN - gamma and other downstream angiostatic chemokines, the mechanisms involved are still poorly defined.	IFN - gamma,127,138,Gene_or_gene_product	"[{""token"": ""IFN - gamma"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}]"	train
Here we show that IL - 12 activates an anti - angiogenic program in Con A - activated mouse spleen cells ( activated spc) or human PBMC ( activated PBMC).	IL - 12,18,25,Gene_or_gene_product	"[{""token"": ""IL - 12"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}]"	train
We used neutralizing Abs to show that the IFN - inducible protein - 10 and monokine - induced by IFN - gamma chemokines are pivotal in inducing these effects.	IFN - inducible protein - 10,42,70,Gene_or_gene_product	"[{""token"": ""IFN - inducible protein - 10"", ""start_span"": 42, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}]"	train
To observe the influence of fungus polysaccharides compounds ( FPC) in inducing human liver cancer cell Bel - 7402 apoptosis in cell cultivating in vitro, the authors analyzed tumor inhibitive gene P53 expression in Bel - 7402 apoptosis by applying double immuno - marker.	P53,198,201,Gene_or_gene_product	"[{""token"": ""P53"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Gene_or_gene_product""}]"	train
