Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Further analysis reveals that although LMP1 ( TRADD) promotes cell growth, it does not prevent the eventual onset of senescence and the expression of tumor suppressor p16 ( Ink4a).	LMP1,39,43,Gene_or_gene_product	TRADD,46,51,Gene_or_gene_product	p16,167,170,Gene_or_gene_product	Ink4a,173,178,Gene_or_gene_product	"[{""token"": ""LMP1"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRADD"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""p16"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ink4a"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Gene_or_gene_product""}]"	train
The soluble factors they release in its presence arrest the cycle of endothelial cells ( EC), inhibit in vitro angiogenesis, negatively modulate the production of matrix metalloproteinase - 9, and the ability of EC to adhere to vitronectin and up - regulate ICAM - 1 and VCAM - 1 expression.	matrix metalloproteinase - 9,163,191,Gene_or_gene_product	vitronectin,228,239,Gene_or_gene_product	ICAM - 1,258,266,Gene_or_gene_product	VCAM - 1,271,279,Gene_or_gene_product	"[{""token"": ""matrix metalloproteinase - 9"", ""start_span"": 163, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}, {""token"": ""vitronectin"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Gene_or_gene_product""}, {""token"": ""ICAM - 1"", ""start_span"": 258, ""end_span"": 266, ""type"": ""Gene_or_gene_product""}, {""token"": ""VCAM - 1"", ""start_span"": 271, ""end_span"": 279, ""type"": ""Gene_or_gene_product""}]"	train
To explore the mechanisms underlying Evi - 1 - induced oncogenesis, we investigated whether Evi - 1 affects the signaling of transforming growth factor beta ( TGF - beta), which inhibits proliferation of a wide range of cell types and is one of the most studied growth regulatory factors.	Evi - 1,37,44,Gene_or_gene_product	Evi - 1,92,99,Gene_or_gene_product	transforming growth factor beta,125,156,Gene_or_gene_product	TGF - beta,159,169,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi - 1"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""transforming growth factor beta"", ""start_span"": 125, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 159, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"	train
Through this domain, Evi - 1 physically interacts with Smad3, an intracellular mediator of TGF - beta signaling, thereby suppressing the transcriptional activity of Smad3.	Evi - 1,21,28,Gene_or_gene_product	Smad3,55,60,Gene_or_gene_product	TGF - beta,91,101,Gene_or_gene_product	Smad3,165,170,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smad3"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smad3"", ""start_span"": 165, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}]"	train
Evi - 1 associates with CtBP1 through one of the CtBP - binding consensus motifs within the region from amino acid 544 to 607, and this association is required for the efficient inhibition of TGF - beta signaling.	Evi - 1,0,7,Gene_or_gene_product	CtBP1,24,29,Gene_or_gene_product	CtBP,49,53,Gene_or_gene_product	TGF - beta,192,202,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""CtBP1"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""CtBP"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 192, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"	train
Antibodies to PA - 1 dose - dependently, and significantly, inhibited the invasive and migratory potential of human HT1080 fibrosarcoma cells, as did an antibody to uPA and the plasmin inhibitor aprotinin.	PA - 1,14,20,Gene_or_gene_product	uPA,165,168,Gene_or_gene_product	plasmin,177,184,Gene_or_gene_product	aprotinin,195,204,Gene_or_gene_product	"[{""token"": ""PA - 1"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasmin"", ""start_span"": 177, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""aprotinin"", ""start_span"": 195, ""end_span"": 204, ""type"": ""Gene_or_gene_product""}]"	train
The non - invasive human melanoma cell line, IF6, which does not express uPA, provided further confirmation of PAI - 1 and uPA ' s role as, upon transfection with uPA, this cell line attained an invasive phenotype, which was again attenuated by MAI - 12.	uPA,73,76,Gene_or_gene_product	PAI - 1,111,118,Gene_or_gene_product	uPA,123,126,Gene_or_gene_product	uPA,163,166,Gene_or_gene_product	"[{""token"": ""uPA"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""PAI - 1"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""uPA"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}]"	train
Thus, SPARC, previously characterized as an inhibitor of platelet - derived growth factor binding to its receptor, also antagonizes smooth muscle cell proliferation mediated by monomeric collagen at the level of cyclin - dependent kinase - 2 activity.	SPARC,6,11,Gene_or_gene_product	platelet - derived growth factor,57,89,Gene_or_gene_product	collagen,187,195,Gene_or_gene_product	cyclin - dependent kinase - 2,212,241,Gene_or_gene_product	"[{""token"": ""SPARC"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - derived growth factor"", ""start_span"": 57, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""collagen"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin - dependent kinase - 2"", ""start_span"": 212, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"	train
Vascular endothelial growth factor ( VEGF) is a major regulator of angiogenesis that binds to tyrosine kinase receptors Flt - 1 and KDR.	Vascular endothelial growth factor,0,34,Gene_or_gene_product	VEGF,37,41,Gene_or_gene_product	Flt - 1,120,127,Gene_or_gene_product	KDR,132,135,Gene_or_gene_product	"[{""token"": ""Vascular endothelial growth factor"", ""start_span"": 0, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""Flt - 1"", ""start_span"": 120, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}]"	train
VEGF - A ( 165), B, C, Flt - 1, and KDR were analyzed.	B,17,18,Gene_or_gene_product	C,20,21,Gene_or_gene_product	Flt - 1,23,30,Gene_or_gene_product	KDR,36,39,Gene_or_gene_product	"[{""token"": ""B"", ""start_span"": 17, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""C"", ""start_span"": 20, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""Flt - 1"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
To determine if hypoxic activation of these stress activated protein kinases regulated HIF - 1alpha and VEGF expression, we assayed JNK1 and p38 activity in squamous cell carcinoma ( SCC) lines grown under normoxic or hypoxic conditions.	HIF - 1alpha,87,99,Gene_or_gene_product	VEGF,104,108,Gene_or_gene_product	JNK1,132,136,Gene_or_gene_product	p38,141,144,Gene_or_gene_product	"[{""token"": ""HIF - 1alpha"", ""start_span"": 87, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK1"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}]"	train
Overexpression of JNK1 or p38 was sufficient to induce HIF - 1alpha and VEGF expression.	JNK1,18,22,Gene_or_gene_product	p38,26,29,Gene_or_gene_product	HIF - 1alpha,55,67,Gene_or_gene_product	VEGF,72,76,Gene_or_gene_product	"[{""token"": ""JNK1"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1alpha"", ""start_span"": 55, ""end_span"": 67, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}]"	train
T - antigen - mediated sensitization occurred independently of retinoblastoma protein or p53 and p300 binding.	T - antigen,0,11,Gene_or_gene_product	retinoblastoma protein,63,85,Gene_or_gene_product	p53,89,92,Gene_or_gene_product	p300,97,101,Gene_or_gene_product	"[{""token"": ""T - antigen"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}, {""token"": ""retinoblastoma protein"", ""start_span"": 63, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""p300"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}]"	train
Dietary CLA decreased serum levels of vascular endothelial growth factor ( VEGF) and whole mammary gland levels of VEGF and its receptor Flk - 1.	vascular endothelial growth factor,38,72,Gene_or_gene_product	VEGF,75,79,Gene_or_gene_product	VEGF,115,119,Gene_or_gene_product	Flk - 1,137,144,Gene_or_gene_product	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 38, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""Flk - 1"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}]"	train
Homeostasis of the extracellular matrix is a delicate balance between degradation and remodeling, the balance being maintained by the interaction of activated matrix metalloproteinases ( MMPs) and specific tissue inhibitors of matrix metalloproteinases ( TIMPs).	matrix metalloproteinases,159,184,Gene_or_gene_product	MMPs,187,191,Gene_or_gene_product	tissue inhibitors of matrix metalloproteinases,206,252,Gene_or_gene_product	TIMPs,255,260,Gene_or_gene_product	"[{""token"": ""matrix metalloproteinases"", ""start_span"": 159, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMPs"", ""start_span"": 187, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}, {""token"": ""tissue inhibitors of matrix metalloproteinases"", ""start_span"": 206, ""end_span"": 252, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIMPs"", ""start_span"": 255, ""end_span"": 260, ""type"": ""Gene_or_gene_product""}]"	train
Although DU145 prostate cancer cells are resistant to exogenously applied Fas agonist CH - 11 ( anti - Fas monoclonal antibody), Fas - resistance can be overcome using a FasL expressing adenovirus ( AdGFPFasL ( TET)) [ Hyer et al., Molecular Therapy, 2000; 2: 348 - 58 ( ref. 12)].	Fas,74,77,Gene_or_gene_product	Fas,103,106,Gene_or_gene_product	Fas,129,132,Gene_or_gene_product	FasL,170,174,Gene_or_gene_product	"[{""token"": ""Fas"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""FasL"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Gene_or_gene_product""}]"	train
The anti - apoptotic protein c - FLIP ( cellular Flice - like inhibitory protein), which has been shown to inhibit Fas - mediated apoptosis at the DISC, was down - regulated following AdGFPFasL ( TET) treatment prompting us to investigate its role in inhibiting CH - 11 - induced cell death.	c - FLIP,29,37,Gene_or_gene_product	cellular Flice - like inhibitory protein,40,80,Gene_or_gene_product	Fas,115,118,Gene_or_gene_product	DISC,147,151,Gene_or_gene_product	"[{""token"": ""c - FLIP"", ""start_span"": 29, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular Flice - like inhibitory protein"", ""start_span"": 40, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""DISC"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}]"	train
These data suggest that c - FLIP may play a critical role in regulating Fas - mediated apoptosis in prostate cancer cells and that modulation of c - FLIP may enhance Fas signaling based therapies.	c - FLIP,24,32,Gene_or_gene_product	Fas,72,75,Gene_or_gene_product	c - FLIP,145,153,Gene_or_gene_product	Fas,166,169,Gene_or_gene_product	"[{""token"": ""c - FLIP"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - FLIP"", ""start_span"": 145, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"	train
p53 and PCNA status do not appear to influence topo I expression, and topo I has no apparent association with the acquisition of a metastatic phenotype.	p53,0,3,Gene_or_gene_product	PCNA,8,12,Gene_or_gene_product	topo I,47,53,Gene_or_gene_product	topo I,70,76,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""PCNA"", ""start_span"": 8, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""topo I"", ""start_span"": 47, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""topo I"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}]"	train
METHODS: This review discusses our current understanding of the mechanisms of TGF - beta signaling, focusing on the roles of TGF - beta in regulation of vascular wall cells and on the regulation of TGF - beta superfamily signals by inhibitory Smads.	TGF - beta,78,88,Gene_or_gene_product	TGF - beta,125,135,Gene_or_gene_product	TGF - beta,198,208,Gene_or_gene_product	Smads,243,248,Gene_or_gene_product	"[{""token"": ""TGF - beta"", ""start_span"": 78, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 125, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 198, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""Smads"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}]"	train
To determine whether changes in angiogenesis are responsible for the decrease in progesterone synthesis, we measured hemoglobin and CD34 levels in luteinized ovaries following injection of COX inhibitors and measured the relative frequency of cells positive for platelet - endothelial cell adhesion molecule as a specific marker for endothelial cells.	hemoglobin,117,127,Gene_or_gene_product	CD34,132,136,Gene_or_gene_product	COX,189,192,Gene_or_gene_product	platelet - endothelial cell adhesion molecule,262,307,Gene_or_gene_product	"[{""token"": ""hemoglobin"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD34"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""COX"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - endothelial cell adhesion molecule"", ""start_span"": 262, ""end_span"": 307, ""type"": ""Gene_or_gene_product""}]"	train
BACKGROUND & # 38; OBJECTIVE: It has been proved that Epstein - Barr virus ( EBV) latent membrane protein 1 ( EBV - LMP1) can induce the expression of matrix metalloproteinase - 9 ( MMP - 9).	latent membrane protein 1,82,107,Gene_or_gene_product	LMP1,116,120,Gene_or_gene_product	matrix metalloproteinase - 9,151,179,Gene_or_gene_product	MMP - 9,182,189,Gene_or_gene_product	"[{""token"": ""latent membrane protein 1"", ""start_span"": 82, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""LMP1"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""matrix metalloproteinase - 9"", ""start_span"": 151, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 182, ""end_span"": 189, ""type"": ""Gene_or_gene_product""}]"	train
The p53 and VEGF staining statuses were coincident in only 21% of the tumors, and no significant correlation was found between p53 and VEGF statuses.	p53,4,7,Gene_or_gene_product	VEGF,12,16,Gene_or_gene_product	p53,127,130,Gene_or_gene_product	VEGF,135,139,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 127, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}]"	train
