Sentence	entity_1	entity_2	entity_3	json	split
Overproduction of human Myt1 kinase induces a G2 cell cycle delay by interfering with the intracellular trafficking of Cdc2 - cyclin B1 complexes.	Myt1,24,28,Gene_or_gene_product	intracellular,90,103,Cellular_component	Cdc2 - cyclin B1,119,135,Complex	"[{""token"": ""Myt1"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""intracellular"", ""start_span"": 90, ""end_span"": 103, ""type"": ""Cellular_component""}, {""token"": ""Cdc2 - cyclin B1"", ""start_span"": 119, ""end_span"": 135, ""type"": ""Complex""}]"	train
Myt1 mutants lacking this domain no longer bound cyclin B1 and did not efficiently phosphorylate Cdc2 - cyclin B1 complexes in vitro.	Myt1,0,4,Gene_or_gene_product	cyclin B1,49,58,Gene_or_gene_product	Cdc2 - cyclin B1,97,113,Complex	"[{""token"": ""Myt1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin B1"", ""start_span"": 49, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc2 - cyclin B1"", ""start_span"": 97, ""end_span"": 113, ""type"": ""Complex""}]"	train
Taken together, these results suggest that MAO A and B have distinctly different roles in monoamine metabolism.	MAO A,43,48,Gene_or_gene_product	B,53,54,Gene_or_gene_product	monoamine,90,99,Chemical	"[{""token"": ""MAO A"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""B"", ""start_span"": 53, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""monoamine"", ""start_span"": 90, ""end_span"": 99, ""type"": ""Chemical""}]"	train
In C. elegans, the proteins MOM - 4 and LIT - 1 regulate Wnt signalling to polarize responding cells during embryogenesis.	MOM - 4,28,35,Gene_or_gene_product	LIT - 1,40,47,Gene_or_gene_product	Wnt,57,60,Gene_or_gene_product	"[{""token"": ""MOM - 4"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""LIT - 1"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}]"	train
These results raise the possibility that TAK1 and NLK are also involved in Wnt signalling in mammalian cells.	TAK1,41,45,Gene_or_gene_product	NLK,50,53,Gene_or_gene_product	Wnt,75,78,Gene_or_gene_product	"[{""token"": ""TAK1"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""NLK"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}]"	train
Ser - 241 lies in the activation loop of the PDK1 kinase domain between subdomains VII and VIII in the equivalent position to the site that PDK1 phosphorylates on its protein kinase substrates.	Ser - 241,0,9,Chemical	PDK1,45,49,Gene_or_gene_product	PDK1,140,144,Gene_or_gene_product	"[{""token"": ""Ser - 241"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""PDK1"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDK1"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}]"	train
PDK1 expressed in bacteria was active and phosphorylated at Ser - 241, suggesting that PDK1 can phosphorylate itself at this site, leading to its own activation.	PDK1,0,4,Gene_or_gene_product	Ser - 241,60,69,Chemical	PDK1,87,91,Gene_or_gene_product	"[{""token"": ""PDK1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser - 241"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""PDK1"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}]"	train
Post - translational acetylation of histone H4 N - terminal tail in chromatin has been associated with several nuclear processes including transcription.	histone H4,36,46,Gene_or_gene_product	chromatin,68,77,Cellular_component	nuclear,111,118,Cellular_component	"[{""token"": ""histone H4"", ""start_span"": 36, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""chromatin"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Cellular_component""}]"	train
We report the purification and characterization of a native multisubunit complex ( NuA4) from yeast that acetylates nucleosomal histone H4.	NuA4,83,87,Complex	nucleosomal,116,127,Cellular_component	histone H4,128,138,Gene_or_gene_product	"[{""token"": ""NuA4"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Complex""}, {""token"": ""nucleosomal"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Cellular_component""}, {""token"": ""histone H4"", ""start_span"": 128, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}]"	train
All four conserved lysines of histone H4 can be acetylated by NuA4.	lysines,19,26,Chemical	histone H4,30,40,Gene_or_gene_product	NuA4,62,66,Complex	"[{""token"": ""lysines"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Chemical""}, {""token"": ""histone H4"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""NuA4"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Complex""}]"	train
Antibodies against Esa1p specifically immunoprecipitate NuA4 activity whereas the complex purified from a temperature - sensitive esa1 mutant loses its acetyltransferase activity at the restrictive temperature.	Esa1p,19,24,Gene_or_gene_product	NuA4,56,60,Complex	esa1,130,134,Gene_or_gene_product	"[{""token"": ""Esa1p"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""NuA4"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Complex""}, {""token"": ""esa1"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	train
We then show that nuclear entry of MAPK through a nuclear pore occurs via two distinct mechanisms.	nuclear,18,25,Cellular_component	MAPK,35,39,Gene_or_gene_product	nuclear pore,50,62,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Cellular_component""}, {""token"": ""MAPK"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear pore"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Cellular_component""}]"	train
The structures of apo unphosphorylated ERK2, a related MAP kinase, and apo phosphorylated ERK2 have also been determined.	ERK2,39,43,Gene_or_gene_product	MAP kinase,55,65,Gene_or_gene_product	ERK2,90,94,Gene_or_gene_product	"[{""token"": ""ERK2"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAP kinase"", ""start_span"": 55, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""ERK2"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}]"	train
P38gamma residue phosphoryl - Thr183 forms hydrogen bonds with five basic amino acids, and these interactions induce an interdomain rotation.	P38gamma,0,8,Gene_or_gene_product	Thr183,30,36,Chemical	hydrogen,43,51,Chemical	"[{""token"": ""P38gamma"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""Thr183"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""hydrogen"", ""start_span"": 43, ""end_span"": 51, ""type"": ""Chemical""}]"	train
The yeast transcription factor Ace2p regulates expression of the chitinase gene CTS1 in a cell cycle - dependent manner.	Ace2p,31,36,Gene_or_gene_product	chitinase,65,74,Gene_or_gene_product	CTS1,80,84,Gene_or_gene_product	"[{""token"": ""Ace2p"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""chitinase"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""CTS1"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}]"	train
Using a version of Ace2p tagged with a c - myc epitope, we show that the protein is excluded from the nucleus of cells during most phases of the mitotic cell cycle.	Ace2p,19,24,Gene_or_gene_product	c - myc,39,46,Gene_or_gene_product	nucleus,102,109,Cellular_component	"[{""token"": ""Ace2p"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - myc"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Cellular_component""}]"	train
There are two transcripts from the mdm2 gene that differ only in their 5 ' leaders: a long form ( L - mdm2) and a short form ( S - mdm2) that arise from the use of different promoters.	mdm2,35,39,Gene_or_gene_product	L - mdm2,98,106,Gene_or_gene_product	S - mdm2,127,135,Gene_or_gene_product	"[{""token"": ""mdm2"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""L - mdm2"", ""start_span"": 98, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""S - mdm2"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Gene_or_gene_product""}]"	train
Interleukin - 10 signaling blocks inhibitor of kappaB kinase activity and nuclear factor kappaB DNA binding.	Interleukin - 10,0,16,Gene_or_gene_product	inhibitor of kappaB kinase,34,60,Complex	nuclear factor kappaB,74,95,Complex	"[{""token"": ""Interleukin - 10"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""inhibitor of kappaB kinase"", ""start_span"": 34, ""end_span"": 60, ""type"": ""Complex""}, {""token"": ""nuclear factor kappaB"", ""start_span"": 74, ""end_span"": 95, ""type"": ""Complex""}]"	train
Interleukin - 10 ( IL - 10) is a pleiotropic cytokine that controls inflammatory processes by suppressing the production of proinflammatory cytokines which are known to be transcriptionally controlled by NF - kappaB.	Interleukin - 10,0,16,Gene_or_gene_product	IL - 10,19,26,Gene_or_gene_product	NF - kappaB,204,215,Complex	"[{""token"": ""Interleukin - 10"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 10"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 204, ""end_span"": 215, ""type"": ""Complex""}]"	train
Incubation of oocytes expressing either transporter with phorbol 12 - myristate 13 - acetate ( PMA) inhibited ascorbate transport activity.	phorbol 12 - myristate 13 - acetate,57,92,Chemical	PMA,95,98,Chemical	ascorbate,110,119,Chemical	"[{""token"": ""phorbol 12 - myristate 13 - acetate"", ""start_span"": 57, ""end_span"": 92, ""type"": ""Chemical""}, {""token"": ""PMA"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Chemical""}, {""token"": ""ascorbate"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical""}]"	train
PDK1 homologs activate the Pkc1 - mitogen - activated protein kinase pathway in yeast.	PDK1,0,4,Gene_or_gene_product	Pkc1,27,31,Gene_or_gene_product	mitogen - activated protein kinase,34,68,Gene_or_gene_product	"[{""token"": ""PDK1"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pkc1"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 34, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}]"	train
Our study suggests that oligosaccharides with N - unsubstituted glucosamine are precursors for sulfation by 3 - OST - 3A.	oligosaccharides,24,40,Chemical	glucosamine,64,75,Chemical	3 - OST - 3A,108,120,Gene_or_gene_product	"[{""token"": ""oligosaccharides"", ""start_span"": 24, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""glucosamine"", ""start_span"": 64, ""end_span"": 75, ""type"": ""Chemical""}, {""token"": ""3 - OST - 3A"", ""start_span"": 108, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}]"	train
Hereditary multiple exostoses, a dominantly inherited genetic disorder characterized by multiple cartilaginous tumors, is caused by mutations in members of the EXT gene family, EXT1 or EXT2.	EXT,160,163,Gene_or_gene_product	EXT1,177,181,Gene_or_gene_product	EXT2,185,189,Gene_or_gene_product	"[{""token"": ""EXT"", ""start_span"": 160, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""EXT1"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""EXT2"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Gene_or_gene_product""}]"	train
Here, by testing a cell line with a specific defect in EXT1 in in vivo and in vitro assays, we show that EXT2 does not harbor significant glycosyltransferase activity in the absence of EXT1.	EXT1,55,59,Gene_or_gene_product	EXT2,105,109,Gene_or_gene_product	EXT1,185,189,Gene_or_gene_product	"[{""token"": ""EXT1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""EXT2"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""EXT1"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Gene_or_gene_product""}]"	train
Instead, it appears that EXT1 and EXT2 form a hetero - oligomeric complex in vivo that leads to the accumulation of both proteins in the Golgi apparatus.	EXT1,25,29,Gene_or_gene_product	EXT2,34,38,Gene_or_gene_product	Golgi apparatus,137,152,Cellular_component	"[{""token"": ""EXT1"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""EXT2"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""Golgi apparatus"", ""start_span"": 137, ""end_span"": 152, ""type"": ""Cellular_component""}]"	train
Nuclear sequestration of the exchange factor Cdc24 by Far1 regulates cell polarity during yeast mating.	Nuclear,0,7,Cellular_component	Cdc24,45,50,Gene_or_gene_product	Far1,54,58,Gene_or_gene_product	"[{""token"": ""Nuclear"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Cellular_component""}, {""token"": ""Cdc24"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""Far1"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}]"	train
In contrast, in response to mating pheromones, the Far1 - Cdc24 complex is exported from the nucleus by Msn5.	Far1 - Cdc24,51,63,Complex	nucleus,93,100,Cellular_component	Msn5,104,108,Gene_or_gene_product	"[{""token"": ""Far1 - Cdc24"", ""start_span"": 51, ""end_span"": 63, ""type"": ""Complex""}, {""token"": ""nucleus"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Cellular_component""}, {""token"": ""Msn5"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}]"	train
Either degradation of Far1 or its nuclear export by Msn5 was sufficient for cell growth, suggesting that the two mechanisms are redundant for cell viability.	Far1,22,26,Gene_or_gene_product	nuclear,34,41,Cellular_component	Msn5,52,56,Gene_or_gene_product	"[{""token"": ""Far1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Cellular_component""}, {""token"": ""Msn5"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}]"	train
Taken together, our results indicate that Far1 functions as a nuclear anchor for Cdc24.	Far1,42,46,Gene_or_gene_product	nuclear,62,69,Cellular_component	Cdc24,81,86,Gene_or_gene_product	"[{""token"": ""Far1"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Cellular_component""}, {""token"": ""Cdc24"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}]"	train
Since Gb3 / CD77 synthase initiates the synthesis of globo series glycolipids, the isolation of this cDNA will make possible further investigations into the function of its important series of glycolipids.	Gb3 / CD77 synthase,6,25,Gene_or_gene_product	glycolipids,66,77,Chemical	glycolipids,193,204,Chemical	"[{""token"": ""Gb3 / CD77 synthase"", ""start_span"": 6, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""glycolipids"", ""start_span"": 66, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""glycolipids"", ""start_span"": 193, ""end_span"": 204, ""type"": ""Chemical""}]"	train
Acetylation of E2F - 1 in vitro and in vivo markedly increases its binding affinity for a consensus E2F DNA - binding site, which is paralleled by enhanced transactivation of an E2F - responsive promoter.	E2F - 1,15,22,Gene_or_gene_product	E2F,100,103,Gene_or_gene_product	E2F,178,181,Gene_or_gene_product	"[{""token"": ""E2F - 1"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}]"	train
Acetylation of E2F - 1 can be reversed by histone deacetylase - 1, indicating that reversible acetylation is a mechanism for regulation also of non - histone proteins.	E2F - 1,15,22,Gene_or_gene_product	histone deacetylase - 1,42,65,Gene_or_gene_product	histone,150,157,Gene_or_gene_product	"[{""token"": ""E2F - 1"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone deacetylase - 1"", ""start_span"": 42, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone"", ""start_span"": 150, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}]"	train
Bruton ' s tyrosine kinase is required for activation of IkappaB kinase and nuclear factor kappaB in response to B cell receptor engagement.	Bruton ' s tyrosine kinase,0,26,Gene_or_gene_product	IkappaB kinase,57,71,Complex	nuclear factor kappaB,76,97,Complex	"[{""token"": ""Bruton ' s tyrosine kinase"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB kinase"", ""start_span"": 57, ""end_span"": 71, ""type"": ""Complex""}, {""token"": ""nuclear factor kappaB"", ""start_span"": 76, ""end_span"": 97, ""type"": ""Complex""}]"	train
In vivo and in vitro studies indicate that the BTK protein is essential for B cell survival, cell cycle progression, and proliferation in response to B cell antigen receptor ( BCR) stimulation.	BTK,47,50,Gene_or_gene_product	B cell antigen receptor,150,173,Complex	BCR,176,179,Complex	"[{""token"": ""BTK"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""B cell antigen receptor"", ""start_span"": 150, ""end_span"": 173, ""type"": ""Complex""}, {""token"": ""BCR"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Complex""}]"	train
We now demonstrate that a null mutation in btk known to cause the xid phenotype prevents BCR - induced activation of NF - kappaB.	btk,43,46,Gene_or_gene_product	BCR,89,92,Complex	NF - kappaB,117,128,Complex	"[{""token"": ""btk"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCR"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Complex""}, {""token"": ""NF - kappaB"", ""start_span"": 117, ""end_span"": 128, ""type"": ""Complex""}]"	train
NF - kappaB ( nuclear factor - kappaB) is a collective name for inducible dimeric transcription factors composed of members of the Rel family of DNA - binding proteins that recognize a common sequence motif.	NF - kappaB,0,11,Complex	nuclear factor - kappaB,14,37,Complex	Rel,131,134,Gene_or_gene_product	"[{""token"": ""NF - kappaB"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Complex""}, {""token"": ""nuclear factor - kappaB"", ""start_span"": 14, ""end_span"": 37, ""type"": ""Complex""}, {""token"": ""Rel"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}]"	train
NF - kappaB is normally sequestered in the cytoplasm of nonstimulated cells and consequently must be translocated into the nucleus to function.	NF - kappaB,0,11,Complex	cytoplasm,43,52,Cellular_component	nucleus,123,130,Cellular_component	"[{""token"": ""NF - kappaB"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Complex""}, {""token"": ""cytoplasm"", ""start_span"": 43, ""end_span"": 52, ""type"": ""Cellular_component""}, {""token"": ""nucleus"", ""start_span"": 123, ""end_span"": 130, ""type"": ""Cellular_component""}]"	train
Recently, considerable progress has been made in understanding the details of the signaling pathways that regulate NF - kappaB activity, particularly those responding to the proinflammatory cytokines tumor necrosis factor - alpha and interleukin - 1.	NF - kappaB,115,126,Complex	tumor necrosis factor - alpha,200,229,Gene_or_gene_product	interleukin - 1,234,249,Gene_or_gene_product	"[{""token"": ""NF - kappaB"", ""start_span"": 115, ""end_span"": 126, ""type"": ""Complex""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 200, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1"", ""start_span"": 234, ""end_span"": 249, ""type"": ""Gene_or_gene_product""}]"	train
NHEK induced to differentiate in vitro by high calcium exposure show induction of p73 delta and downregulation of all isoforms of p63.	calcium,47,54,Chemical	p73 delta,82,91,Gene_or_gene_product	p63,130,133,Gene_or_gene_product	"[{""token"": ""calcium"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Chemical""}, {""token"": ""p73 delta"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""p63"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}]"	train
Translocation of Akt / PKB to the nucleus of osteoblast - like MC3T3 - E1 cells exposed to proliferative growth factors.	Akt,17,20,Gene_or_gene_product	PKB,23,26,Gene_or_gene_product	nucleus,34,41,Cellular_component	"[{""token"": ""Akt"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Cellular_component""}]"	train
