Sentence	entity_1	entity_2	entity_3	json	split
Age at presentation, time of ictus after intoxication, Hunt and Hess grade of subarachnoid hemorrhage, size of the aneurysm, location of the aneurysm, and the Glasgow Outcome Scale score were assessed and compared.	subarachnoid hemorrhage,78,101,Disease/Disorder	aneurysm,115,123,Disease/Disorder	aneurysm,141,149,Disease/Disorder	"[{""token"": ""subarachnoid hemorrhage"", ""start_span"": 78, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""aneurysm"", ""start_span"": 115, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""aneurysm"", ""start_span"": 141, ""end_span"": 149, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND AND PURPOSE: The Intravenous Nimodipine West European Stroke Trial ( INWEST) found a correlation between nimodipine - induced reduction in blood pressure ( BP) and an unfavorable outcome in acute stroke.	Stroke,65,71,Disease/Disorder	reduction in blood pressure,137,164,Disease/Disorder	acute stroke,201,213,Disease/Disorder	"[{""token"": ""Stroke"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Disease/Disorder""}, {""token"": ""reduction in blood pressure"", ""start_span"": 137, ""end_span"": 164, ""type"": ""Disease/Disorder""}, {""token"": ""acute stroke"", ""start_span"": 201, ""end_span"": 213, ""type"": ""Disease/Disorder""}]"	train
Patients with a DBP reduction of > or = 20% in the high - dose group had a significantly increased adjusted OR for the compound outcome variable death or dependency ( Barthel Index < 60) ( n / N = 25 / 26, OR 10. 16, 95% CI 1. 02 to 101. 74) and death alone ( n / N = 9 / 26, OR 4. 336, 95% CI 1. 131 16. 619) compared with all placebo patients ( n / N = 62 / 92 and 14 / 92, respectively).	DBP reduction,16,29,Disease/Disorder	death,145,150,Disease/Disorder	death,246,251,Disease/Disorder	"[{""token"": ""DBP reduction"", ""start_span"": 16, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""death"", ""start_span"": 145, ""end_span"": 150, ""type"": ""Disease/Disorder""}, {""token"": ""death"", ""start_span"": 246, ""end_span"": 251, ""type"": ""Disease/Disorder""}]"	train
METHODS: One hundred and fourteen children ( average age, 5. 3 years; range, twelve months to ten years and ten months) who underwent closed reduction of an isolated fracture or dislocation in the emergency department at a level - I trauma center were prospectively evaluated.	fracture,166,174,Disease/Disorder	dislocation,178,189,Disease/Disorder	trauma,233,239,Disease/Disorder	"[{""token"": ""fracture"", ""start_span"": 166, ""end_span"": 174, ""type"": ""Disease/Disorder""}, {""token"": ""dislocation"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Disease/Disorder""}, {""token"": ""trauma"", ""start_span"": 233, ""end_span"": 239, ""type"": ""Disease/Disorder""}]"	train
The average score according to the Children ' s Hospital of Eastern Ontario Pain Scale was 6. 4 points ( range, 5 to 10 points), reflecting minimal or no pain during fracture reduction.	Pain,76,80,Disease/Disorder	pain,154,158,Disease/Disorder	fracture,166,174,Disease/Disorder	"[{""token"": ""Pain"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Disease/Disorder""}, {""token"": ""pain"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Disease/Disorder""}, {""token"": ""fracture"", ""start_span"": 166, ""end_span"": 174, ""type"": ""Disease/Disorder""}]"	train
Seizure end points included latency to forelimb or hindlimb clonus, latency to clonic running seizure and latency to jumping bouncing seizure.	Seizure,0,7,Disease/Disorder	seizure,94,101,Disease/Disorder	seizure,134,141,Disease/Disorder	"[{""token"": ""Seizure"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Disease/Disorder""}, {""token"": ""seizure"", ""start_span"": 94, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""seizure"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Disease/Disorder""}]"	train
The authors present a 10 - year - old boy chronically treated with lisinopril, an angiotensin converting enzyme inhibitor, to control hypertension who developed hypotension following the addition of tizanidine, an alpha - 2 agonist, for the treatment of spasticity.	hypertension,134,146,Disease/Disorder	hypotension,161,172,Disease/Disorder	spasticity,254,264,Disease/Disorder	"[{""token"": ""hypertension"", ""start_span"": 134, ""end_span"": 146, ""type"": ""Disease/Disorder""}, {""token"": ""hypotension"", ""start_span"": 161, ""end_span"": 172, ""type"": ""Disease/Disorder""}, {""token"": ""spasticity"", ""start_span"": 254, ""end_span"": 264, ""type"": ""Disease/Disorder""}]"	train
RESULTS: A 25 - year - old woman with Graves ' disease had a febrile illness and evidence of pericarditis, which was confirmed by biopsy.	Graves ' disease,38,54,Disease/Disorder	febrile illness,61,76,Disease/Disorder	pericarditis,93,105,Disease/Disorder	"[{""token"": ""Graves ' disease"", ""start_span"": 38, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""febrile illness"", ""start_span"": 61, ""end_span"": 76, ""type"": ""Disease/Disorder""}, {""token"": ""pericarditis"", ""start_span"": 93, ""end_span"": 105, ""type"": ""Disease/Disorder""}]"	train
We report the case of a 70 - year - old hypertensive man with a solitary kidney and chronic renal insufficiency who developed two episodes of transient anuria after losartan administration.	hypertensive,40,52,Disease/Disorder	chronic renal insufficiency,84,111,Disease/Disorder	anuria,152,158,Disease/Disorder	"[{""token"": ""hypertensive"", ""start_span"": 40, ""end_span"": 52, ""type"": ""Disease/Disorder""}, {""token"": ""chronic renal insufficiency"", ""start_span"": 84, ""end_span"": 111, ""type"": ""Disease/Disorder""}, {""token"": ""anuria"", ""start_span"": 152, ""end_span"": 158, ""type"": ""Disease/Disorder""}]"	train
This study assessed the ability of IH636 grape seed proanthocyanidin extract ( GSPE) to prevent acetaminophen ( AAP) - induced nephrotoxicity, amiodarone ( AMI) - induced lung toxicity, and doxorubicin ( DOX) - induced cardiotoxicity in mice.	nephrotoxicity,127,141,Disease/Disorder	lung toxicity,171,184,Disease/Disorder	cardiotoxicity,219,233,Disease/Disorder	"[{""token"": ""nephrotoxicity"", ""start_span"": 127, ""end_span"": 141, ""type"": ""Disease/Disorder""}, {""token"": ""lung toxicity"", ""start_span"": 171, ""end_span"": 184, ""type"": ""Disease/Disorder""}, {""token"": ""cardiotoxicity"", ""start_span"": 219, ""end_span"": 233, ""type"": ""Disease/Disorder""}]"	train
"In addition to renal allografts with TG, we also examined grafts with acute rejection, recurrent glomerulonephritis, chronic allograft nephropathy and stable grafts ( "" protocol biopsies "")."	TG,37,39,Disease/Disorder	glomerulonephritis,97,115,Disease/Disorder	chronic allograft nephropathy,117,146,Disease/Disorder	"[{""token"": ""TG"", ""start_span"": 37, ""end_span"": 39, ""type"": ""Disease/Disorder""}, {""token"": ""glomerulonephritis"", ""start_span"": 97, ""end_span"": 115, ""type"": ""Disease/Disorder""}, {""token"": ""chronic allograft nephropathy"", ""start_span"": 117, ""end_span"": 146, ""type"": ""Disease/Disorder""}]"	train
Mild PTCR in allografts without TG did not predict renal failure or significant proteinuria after follow - up periods of between 3 months and 1 year.	TG,32,34,Disease/Disorder	renal failure,51,64,Disease/Disorder	proteinuria,80,91,Disease/Disorder	"[{""token"": ""TG"", ""start_span"": 32, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""renal failure"", ""start_span"": 51, ""end_span"": 64, ""type"": ""Disease/Disorder""}, {""token"": ""proteinuria"", ""start_span"": 80, ""end_span"": 91, ""type"": ""Disease/Disorder""}]"	train
Torsades de pointes ( TDP) is a potentially fatal ventricular tachycardia associated with increases in QT interval and monophasic action potential duration ( MAPD).	Torsades de pointes,0,19,Disease/Disorder	TDP,22,25,Disease/Disorder	ventricular tachycardia,50,73,Disease/Disorder	"[{""token"": ""Torsades de pointes"", ""start_span"": 0, ""end_span"": 19, ""type"": ""Disease/Disorder""}, {""token"": ""TDP"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Disease/Disorder""}, {""token"": ""ventricular tachycardia"", ""start_span"": 50, ""end_span"": 73, ""type"": ""Disease/Disorder""}]"	train
Patients aged 18 years or older treated with prochlorperazine for headache, nausea, or vomiting were eligible for inclusion.	headache,66,74,Disease/Disorder	nausea,76,82,Disease/Disorder	vomiting,87,95,Disease/Disorder	"[{""token"": ""headache"", ""start_span"": 66, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 76, ""end_span"": 82, ""type"": ""Disease/Disorder""}, {""token"": ""vomiting"", ""start_span"": 87, ""end_span"": 95, ""type"": ""Disease/Disorder""}]"	train
Akathisia was defined as either a spontaneous report of restlessness or agitation or a change of 2 or more in the patient - reported akathisia rating scale and a change of at least 1 in the investigator - observed akathisia rating scale.	agitation,72,81,Disease/Disorder	akathisia,133,142,Disease/Disorder	akathisia,214,223,Disease/Disorder	"[{""token"": ""agitation"", ""start_span"": 72, ""end_span"": 81, ""type"": ""Disease/Disorder""}, {""token"": ""akathisia"", ""start_span"": 133, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""akathisia"", ""start_span"": 214, ""end_span"": 223, ""type"": ""Disease/Disorder""}]"	train
Early trials of cisplatin and amifostine also suggested that the incidence and severity of cisplatin - induced nephrotoxicity, ototoxicity, and neuropathy were reduced.	nephrotoxicity,111,125,Disease/Disorder	ototoxicity,127,138,Disease/Disorder	neuropathy,144,154,Disease/Disorder	"[{""token"": ""nephrotoxicity"", ""start_span"": 111, ""end_span"": 125, ""type"": ""Disease/Disorder""}, {""token"": ""ototoxicity"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""neuropathy"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Disease/Disorder""}]"	train
This retrospective study examines the incidence and treatment of ESRD and chronic renal failure ( CRF) in OLTX patients.	ESRD,65,69,Disease/Disorder	chronic renal failure,74,95,Disease/Disorder	CRF,98,101,Disease/Disorder	"[{""token"": ""ESRD"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""chronic renal failure"", ""start_span"": 74, ""end_span"": 95, ""type"": ""Disease/Disorder""}, {""token"": ""CRF"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Disease/Disorder""}]"	train
RESULTS: At 13 years after OLTX, the incidence of severe renal dysfunction was 18. 1% ( CRF 8. 6% and ESRD 9. 5%).	renal dysfunction,57,74,Disease/Disorder	CRF,88,91,Disease/Disorder	ESRD,102,106,Disease/Disorder	"[{""token"": ""renal dysfunction"", ""start_span"": 57, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""CRF"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Disease/Disorder""}, {""token"": ""ESRD"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Disease/Disorder""}]"	train
Compared with control patients, CRF and ESRD patients had higher preoperative serum creatinine levels, a greater percentage of patients with hepatorenal syndrome, higher percentage requirement for dialysis in the first 3 months postoperatively, and a higher 1 - year serum creatinine.	CRF,32,35,Disease/Disorder	ESRD,40,44,Disease/Disorder	hepatorenal syndrome,141,161,Disease/Disorder	"[{""token"": ""CRF"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Disease/Disorder""}, {""token"": ""ESRD"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Disease/Disorder""}, {""token"": ""hepatorenal syndrome"", ""start_span"": 141, ""end_span"": 161, ""type"": ""Disease/Disorder""}]"	train
Patients developing ESRD had a 6 - year survival after onset of ESRD of 27% for the patients receiving hemodialysis versus 71. 4% for the patients developing ESRD who subsequently received kidney transplants.	ESRD,20,24,Disease/Disorder	ESRD,64,68,Disease/Disorder	ESRD,158,162,Disease/Disorder	"[{""token"": ""ESRD"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Disease/Disorder""}, {""token"": ""ESRD"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""ESRD"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Disease/Disorder""}]"	train
Sequential observations of exencephaly and subsequent morphological changes by mouse exo utero development system: analysis of the mechanism of transformation from exencephaly to anencephaly.	exencephaly,27,38,Disease/Disorder	exencephaly,164,175,Disease/Disorder	anencephaly,179,190,Disease/Disorder	"[{""token"": ""exencephaly"", ""start_span"": 27, ""end_span"": 38, ""type"": ""Disease/Disorder""}, {""token"": ""exencephaly"", ""start_span"": 164, ""end_span"": 175, ""type"": ""Disease/Disorder""}, {""token"": ""anencephaly"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Disease/Disorder""}]"	train
It was found that the transformation of exencephalic tissue was not simply size - dependent, and all cases of anencephaly at E18. 5 resulted from embryos with a large amount of exencephalic tissue at E13. 5.	exencephalic,40,52,Disease/Disorder	anencephaly,110,121,Disease/Disorder	exencephalic,177,189,Disease/Disorder	"[{""token"": ""exencephalic"", ""start_span"": 40, ""end_span"": 52, ""type"": ""Disease/Disorder""}, {""token"": ""anencephaly"", ""start_span"": 110, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""exencephalic"", ""start_span"": 177, ""end_span"": 189, ""type"": ""Disease/Disorder""}]"	train
Common features included tachycardia, drowsiness, hallucinations and convulsions.	tachycardia,25,36,Disease/Disorder	hallucinations,50,64,Disease/Disorder	convulsions,69,80,Disease/Disorder	"[{""token"": ""tachycardia"", ""start_span"": 25, ""end_span"": 36, ""type"": ""Disease/Disorder""}, {""token"": ""hallucinations"", ""start_span"": 50, ""end_span"": 64, ""type"": ""Disease/Disorder""}, {""token"": ""convulsions"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Disease/Disorder""}]"	train
Tissues were analyzed at 0, 5, 7, 11, 21, 45, 80 and 126 days after PAN injection so as to include both the acute phase of proteinuria associated with foot process effacement ( days 5 - 11) and the chronic phase of proteinuria associated with glomerulosclerosis ( days 45 - 126).	proteinuria,123,134,Disease/Disorder	proteinuria,215,226,Disease/Disorder	glomerulosclerosis,243,261,Disease/Disorder	"[{""token"": ""proteinuria"", ""start_span"": 123, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""proteinuria"", ""start_span"": 215, ""end_span"": 226, ""type"": ""Disease/Disorder""}, {""token"": ""glomerulosclerosis"", ""start_span"": 243, ""end_span"": 261, ""type"": ""Disease/Disorder""}]"	train
The most common adverse events ( incidence > or = 5% in one group) after rizatriptan and ergotamine / caffeine, respectively, were dizziness ( 6. 7 and 5. 3%), nausea ( 4. 2 and 8. 5%) and somnolence ( 5. 5 and 2. 3%).	dizziness,131,140,Disease/Disorder	nausea,160,166,Disease/Disorder	somnolence,189,199,Disease/Disorder	"[{""token"": ""dizziness"", ""start_span"": 131, ""end_span"": 140, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 160, ""end_span"": 166, ""type"": ""Disease/Disorder""}, {""token"": ""somnolence"", ""start_span"": 189, ""end_span"": 199, ""type"": ""Disease/Disorder""}]"	train
By understanding the underlying mechanism of absence epilepsy, we can avoid the inappropriate use of anticonvulsants in children with epilepsy and prevent drug - induced absence seizures.	absence epilepsy,45,61,Disease/Disorder	epilepsy,134,142,Disease/Disorder	absence seizures,170,186,Disease/Disorder	"[{""token"": ""absence epilepsy"", ""start_span"": 45, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""epilepsy"", ""start_span"": 134, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""absence seizures"", ""start_span"": 170, ""end_span"": 186, ""type"": ""Disease/Disorder""}]"	train
This study shows that prenatal dexamethasone in rats results in a reduction in glomerular number, glomerulosclerosis, and hypertension when administered at specific points during gestation.	reduction in glomerular number,66,96,Disease/Disorder	glomerulosclerosis,98,116,Disease/Disorder	hypertension,122,134,Disease/Disorder	"[{""token"": ""reduction in glomerular number"", ""start_span"": 66, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""glomerulosclerosis"", ""start_span"": 98, ""end_span"": 116, ""type"": ""Disease/Disorder""}, {""token"": ""hypertension"", ""start_span"": 122, ""end_span"": 134, ""type"": ""Disease/Disorder""}]"	train
The morphological analysis of the kidneys included a semi - quantitative scoring system analysing the degree of striped fibrosis, subcapsular fibrosis and the number of basophilic tubules, plus an additional stereological analysis of the total grade of fibrosis in the cortex stained with Sirius Red.	fibrosis,120,128,Disease/Disorder	fibrosis,142,150,Disease/Disorder	fibrosis,253,261,Disease/Disorder	"[{""token"": ""fibrosis"", ""start_span"": 120, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""fibrosis"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Disease/Disorder""}, {""token"": ""fibrosis"", ""start_span"": 253, ""end_span"": 261, ""type"": ""Disease/Disorder""}]"	train
We investigated the diagnostic value of cTnI and cTnT for the diagnosis of myocardial damage in a rat model of doxorubicin ( DOX) - induced cardiomyopathy, and we examined the relationship between serial cTnI and cTnT with the development of cardiac disorders monitored by echocardiography and histological examinations in this model.	myocardial damage,75,92,Disease/Disorder	cardiomyopathy,140,154,Disease/Disorder	cardiac disorders,242,259,Disease/Disorder	"[{""token"": ""myocardial damage"", ""start_span"": 75, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""cardiomyopathy"", ""start_span"": 140, ""end_span"": 154, ""type"": ""Disease/Disorder""}, {""token"": ""cardiac disorders"", ""start_span"": 242, ""end_span"": 259, ""type"": ""Disease/Disorder""}]"	train
STUDY OBJECTIVE: To evaluate the frequency of venous thromboembolism ( VTE) in patients with advanced androgen - independent prostate cancer who were treated with docetaxel alone or in combination with thalidomide.	venous thromboembolism,46,68,Disease/Disorder	VTE,71,74,Disease/Disorder	prostate cancer,125,140,Disease/Disorder	"[{""token"": ""venous thromboembolism"", ""start_span"": 46, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""VTE"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""prostate cancer"", ""start_span"": 125, ""end_span"": 140, ""type"": ""Disease/Disorder""}]"	train
OBJECTIVES: Given its preclinical success for treating substance abuse and the increased risk of visual field defects ( VFD) associated with cumulative lifetime exposure, we explored the effects of sub - chronic low dose GVG on cocaine - induced increases in nucleus accumbens ( NAcc) dopamine ( DA).	substance abuse,55,70,Disease/Disorder	visual field defects,97,117,Disease/Disorder	VFD,120,123,Disease/Disorder	"[{""token"": ""substance abuse"", ""start_span"": 55, ""end_span"": 70, ""type"": ""Disease/Disorder""}, {""token"": ""visual field defects"", ""start_span"": 97, ""end_span"": 117, ""type"": ""Disease/Disorder""}, {""token"": ""VFD"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Disease/Disorder""}]"	train
Amount of bleeding and hematoma size in the collagenase - induced intracerebral hemorrhage rat model.	bleeding,10,18,Disease/Disorder	hematoma,23,31,Disease/Disorder	intracerebral hemorrhage,66,90,Disease/Disorder	"[{""token"": ""bleeding"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Disease/Disorder""}, {""token"": ""hematoma"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Disease/Disorder""}, {""token"": ""intracerebral hemorrhage"", ""start_span"": 66, ""end_span"": 90, ""type"": ""Disease/Disorder""}]"	train
The aggravated risk on intracerebral hemorrhage ( ICH) with drugs used for stroke patients should be estimated carefully.	intracerebral hemorrhage,23,47,Disease/Disorder	ICH,50,53,Disease/Disorder	stroke,75,81,Disease/Disorder	"[{""token"": ""intracerebral hemorrhage"", ""start_span"": 23, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""ICH"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Disease/Disorder""}, {""token"": ""stroke"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Disease/Disorder""}]"	train
In ICH intrastriatally induced by 0. 014 - unit, 0. 070 - unit, and 0. 350 - unit collagenase, the amount of bleeding was measured using a hemoglobin assay developed in the present study and was compared with the morphologically determined hematoma volume.	ICH,3,6,Disease/Disorder	bleeding,109,117,Disease/Disorder	hematoma,240,248,Disease/Disorder	"[{""token"": ""ICH"", ""start_span"": 3, ""end_span"": 6, ""type"": ""Disease/Disorder""}, {""token"": ""bleeding"", ""start_span"": 109, ""end_span"": 117, ""type"": ""Disease/Disorder""}, {""token"": ""hematoma"", ""start_span"": 240, ""end_span"": 248, ""type"": ""Disease/Disorder""}]"	train
The blood amounts and hematoma volumes were significantly correlated, and the hematoma induced by 0. 014 - unit collagenase was adequate to detect ICH deterioration.	hematoma,22,30,Disease/Disorder	hematoma,78,86,Disease/Disorder	ICH,147,150,Disease/Disorder	"[{""token"": ""hematoma"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Disease/Disorder""}, {""token"": ""hematoma"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""ICH"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Disease/Disorder""}]"	train
Data suggest that this sensitive hemoglobin assay is useful for ICH detection, and that a model with a small ICH induced with a low - dose collagenase should be used for evaluation of drugs that may affect ICH.	ICH,64,67,Disease/Disorder	ICH,109,112,Disease/Disorder	ICH,206,209,Disease/Disorder	"[{""token"": ""ICH"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""ICH"", ""start_span"": 109, ""end_span"": 112, ""type"": ""Disease/Disorder""}, {""token"": ""ICH"", ""start_span"": 206, ""end_span"": 209, ""type"": ""Disease/Disorder""}]"	train
Estrogens protect ovariectomized rats from hippocampal injury induced by kainic acid - induced status epilepticus ( SE).	hippocampal injury,43,61,Disease/Disorder	status epilepticus,95,113,Disease/Disorder	SE,116,118,Disease/Disorder	"[{""token"": ""hippocampal injury"", ""start_span"": 43, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""status epilepticus"", ""start_span"": 95, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""SE"", ""start_span"": 116, ""end_span"": 118, ""type"": ""Disease/Disorder""}]"	train
