Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
Three yr after transplantation she developed renal Fanconi syndrome with severe metabolic acidosis, hypophosphatemia, glycosuria, and aminoaciduria.	renal Fanconi syndrome,45,67,Disease/Disorder	metabolic acidosis,80,98,Disease/Disorder	hypophosphatemia,100,116,Disease/Disorder	glycosuria,118,128,Disease/Disorder	aminoaciduria,134,147,Disease/Disorder	"[{""token"": ""renal Fanconi syndrome"", ""start_span"": 45, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""metabolic acidosis"", ""start_span"": 80, ""end_span"": 98, ""type"": ""Disease/Disorder""}, {""token"": ""hypophosphatemia"", ""start_span"": 100, ""end_span"": 116, ""type"": ""Disease/Disorder""}, {""token"": ""glycosuria"", ""start_span"": 118, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""aminoaciduria"", ""start_span"": 134, ""end_span"": 147, ""type"": ""Disease/Disorder""}]"	train
However, OD was significantly higher in all patients with thrombosis ( n = 48, 1. 34 + / - 0. 89), including isolated - HIT patients who later developed thrombosis within 30 d ( n = 8, 1. 84 + / - 0. 64) as compared to isolated - HIT patients who did not develop thrombosis ( 0. 96 + / - 0. 75; P = 0. 011 and P = 0. 008).	thrombosis,58,68,Disease/Disorder	HIT,120,123,Disease/Disorder	thrombosis,153,163,Disease/Disorder	HIT,230,233,Disease/Disorder	thrombosis,263,273,Disease/Disorder	"[{""token"": ""thrombosis"", ""start_span"": 58, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""HIT"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""thrombosis"", ""start_span"": 153, ""end_span"": 163, ""type"": ""Disease/Disorder""}, {""token"": ""HIT"", ""start_span"": 230, ""end_span"": 233, ""type"": ""Disease/Disorder""}, {""token"": ""thrombosis"", ""start_span"": 263, ""end_span"": 273, ""type"": ""Disease/Disorder""}]"	train
Doxorubicin treatment resulted in heavy proteinuria ( > 100 mg protein / mg crea) in 15 / 44 of sgk1 ( + / +) and 15 / 44 of sgk1 ( - / -) mice leading to severe nephrotic syndrome with ascites, lipidemia, and hypoalbuminemia in both genotypes.	proteinuria,40,51,Disease/Disorder	nephrotic syndrome,162,180,Disease/Disorder	ascites,186,193,Disease/Disorder	lipidemia,195,204,Disease/Disorder	hypoalbuminemia,210,225,Disease/Disorder	"[{""token"": ""proteinuria"", ""start_span"": 40, ""end_span"": 51, ""type"": ""Disease/Disorder""}, {""token"": ""nephrotic syndrome"", ""start_span"": 162, ""end_span"": 180, ""type"": ""Disease/Disorder""}, {""token"": ""ascites"", ""start_span"": 186, ""end_span"": 193, ""type"": ""Disease/Disorder""}, {""token"": ""lipidemia"", ""start_span"": 195, ""end_span"": 204, ""type"": ""Disease/Disorder""}, {""token"": ""hypoalbuminemia"", ""start_span"": 210, ""end_span"": 225, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND: Direct thrombin inhibitors ( DTIs) provide an alternative method of anticoagulation for patients with a history of heparin - induced thrombocytopenia ( HIT) or HIT with thrombosis ( HITT) undergoing cardiopulmonary bypass ( CPB).	thrombocytopenia,145,161,Disease/Disorder	HIT,164,167,Disease/Disorder	HIT,172,175,Disease/Disorder	thrombosis,181,191,Disease/Disorder	HITT,194,198,Disease/Disorder	"[{""token"": ""thrombocytopenia"", ""start_span"": 145, ""end_span"": 161, ""type"": ""Disease/Disorder""}, {""token"": ""HIT"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""HIT"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Disease/Disorder""}, {""token"": ""thrombosis"", ""start_span"": 181, ""end_span"": 191, ""type"": ""Disease/Disorder""}, {""token"": ""HITT"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Disease/Disorder""}]"	train
Uni - and multivariate analyses were used to test the influence of the clinical variables: age, sex, stroke, myocardiopathy ( MP), duration of the test, mitral regurgitation ( MR) and the MZ dose.	stroke,101,107,Disease/Disorder	myocardiopathy,109,123,Disease/Disorder	MP,126,128,Disease/Disorder	mitral regurgitation,153,173,Disease/Disorder	MR,176,178,Disease/Disorder	"[{""token"": ""stroke"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Disease/Disorder""}, {""token"": ""myocardiopathy"", ""start_span"": 109, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""MP"", ""start_span"": 126, ""end_span"": 128, ""type"": ""Disease/Disorder""}, {""token"": ""mitral regurgitation"", ""start_span"": 153, ""end_span"": 173, ""type"": ""Disease/Disorder""}, {""token"": ""MR"", ""start_span"": 176, ""end_span"": 178, ""type"": ""Disease/Disorder""}]"	train
CNS complications included posterior reversible leukoencephalopathy syndrome ( n = 10), stroke ( n = 5), temporal lobe epilepsy ( n = 2), high - dose methotrexate toxicity ( n = 2), syndrome of inappropriate antidiuretic hormone secretion ( n = 1), and other unclassified events ( n = 7).	leukoencephalopathy,48,67,Disease/Disorder	stroke,88,94,Disease/Disorder	temporal lobe epilepsy,105,127,Disease/Disorder	toxicity,163,171,Disease/Disorder	inappropriate antidiuretic hormone secretion,194,238,Disease/Disorder	"[{""token"": ""leukoencephalopathy"", ""start_span"": 48, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""stroke"", ""start_span"": 88, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""temporal lobe epilepsy"", ""start_span"": 105, ""end_span"": 127, ""type"": ""Disease/Disorder""}, {""token"": ""toxicity"", ""start_span"": 163, ""end_span"": 171, ""type"": ""Disease/Disorder""}, {""token"": ""inappropriate antidiuretic hormone secretion"", ""start_span"": 194, ""end_span"": 238, ""type"": ""Disease/Disorder""}]"	train
Acute normal tissue toxicities ( i. e., leukopenia and thrombocytopenia) and late normal tissue toxicities ( i. e., myocardial and kidney injury) were evaluated by functional / physiological assays and by morphological techniques.	toxicities,20,30,Disease/Disorder	leukopenia,40,50,Disease/Disorder	thrombocytopenia,55,71,Disease/Disorder	toxicities,96,106,Disease/Disorder	myocardial and kidney injury,116,144,Disease/Disorder	"[{""token"": ""toxicities"", ""start_span"": 20, ""end_span"": 30, ""type"": ""Disease/Disorder""}, {""token"": ""leukopenia"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Disease/Disorder""}, {""token"": ""thrombocytopenia"", ""start_span"": 55, ""end_span"": 71, ""type"": ""Disease/Disorder""}, {""token"": ""toxicities"", ""start_span"": 96, ""end_span"": 106, ""type"": ""Disease/Disorder""}, {""token"": ""myocardial and kidney injury"", ""start_span"": 116, ""end_span"": 144, ""type"": ""Disease/Disorder""}]"	train
RESULTS: Clomipramine exposure in immature rats produced significant behavioral and biochemical changes that include enhanced anxiety ( elevated plus maze and marble burying), behavioral inflexibility ( perseveration in the spontaneous alternation task and impaired reversal learning), working memory impairment ( e. g., win - shift paradigm), hoarding, and corticostriatal dysfunction.	anxiety,126,133,Disease/Disorder	behavioral inflexibility,176,200,Disease/Disorder	memory impairment,294,311,Disease/Disorder	hoarding,344,352,Disease/Disorder	corticostriatal dysfunction,358,385,Disease/Disorder	"[{""token"": ""anxiety"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Disease/Disorder""}, {""token"": ""behavioral inflexibility"", ""start_span"": 176, ""end_span"": 200, ""type"": ""Disease/Disorder""}, {""token"": ""memory impairment"", ""start_span"": 294, ""end_span"": 311, ""type"": ""Disease/Disorder""}, {""token"": ""hoarding"", ""start_span"": 344, ""end_span"": 352, ""type"": ""Disease/Disorder""}, {""token"": ""corticostriatal dysfunction"", ""start_span"": 358, ""end_span"": 385, ""type"": ""Disease/Disorder""}]"	train
The most commonly reported toxic effects of capecitabine are diarrhea, nausea, vomiting, stomatitis and hand - foot syndrome.	diarrhea,61,69,Disease/Disorder	nausea,71,77,Disease/Disorder	vomiting,79,87,Disease/Disorder	stomatitis,89,99,Disease/Disorder	hand - foot syndrome,104,124,Disease/Disorder	"[{""token"": ""diarrhea"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""nausea"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""vomiting"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Disease/Disorder""}, {""token"": ""stomatitis"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Disease/Disorder""}, {""token"": ""hand - foot syndrome"", ""start_span"": 104, ""end_span"": 124, ""type"": ""Disease/Disorder""}]"	train
After detailing the course of events, we discuss the role of paradoxical coronary spasm and hypotension - mediated myocardial ischemia occurring downstream to significant coronary arterial stenosis in the pathophysiology of acute coronary insufficiency.	spasm,82,87,Disease/Disorder	hypotension,92,103,Disease/Disorder	myocardial ischemia,115,134,Disease/Disorder	coronary arterial stenosis,171,197,Disease/Disorder	acute coronary insufficiency,224,252,Disease/Disorder	"[{""token"": ""spasm"", ""start_span"": 82, ""end_span"": 87, ""type"": ""Disease/Disorder""}, {""token"": ""hypotension"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Disease/Disorder""}, {""token"": ""myocardial ischemia"", ""start_span"": 115, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""coronary arterial stenosis"", ""start_span"": 171, ""end_span"": 197, ""type"": ""Disease/Disorder""}, {""token"": ""acute coronary insufficiency"", ""start_span"": 224, ""end_span"": 252, ""type"": ""Disease/Disorder""}]"	train
Hypersensitivity to carbamazepine presenting with a leukemoid reaction, eosinophilia, erythroderma, and renal failure.	Hypersensitivity,0,16,Disease/Disorder	leukemoid reaction,52,70,Disease/Disorder	eosinophilia,72,84,Disease/Disorder	erythroderma,86,98,Disease/Disorder	renal failure,104,117,Disease/Disorder	"[{""token"": ""Hypersensitivity"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""leukemoid reaction"", ""start_span"": 52, ""end_span"": 70, ""type"": ""Disease/Disorder""}, {""token"": ""eosinophilia"", ""start_span"": 72, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""erythroderma"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Disease/Disorder""}, {""token"": ""renal failure"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Disease/Disorder""}]"	train
Formation of these plugs was probably due to extensive tumor necrosis at the level of the walls of the major uterine veins, which resulted in an open exchange of tumor plugs to the vascular spaces; decrease in tumor tissue coherence secondary to chemotherapy may have further contributed to the formation of tumor emboli.	tumor,55,60,Disease/Disorder	necrosis,61,69,Disease/Disorder	tumor,162,167,Disease/Disorder	tumor,210,215,Disease/Disorder	tumor,308,313,Disease/Disorder	"[{""token"": ""tumor"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Disease/Disorder""}, {""token"": ""necrosis"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""tumor"", ""start_span"": 162, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""tumor"", ""start_span"": 210, ""end_span"": 215, ""type"": ""Disease/Disorder""}, {""token"": ""tumor"", ""start_span"": 308, ""end_span"": 313, ""type"": ""Disease/Disorder""}]"	train
The relationship of arthritis and sexual dysfunction was investigated among 169 patients with rheumatoid arthritis, osteoarthritis and spondyloarthropathy, 130 of whom were pair - matched to controls.	arthritis,20,29,Disease/Disorder	sexual dysfunction,34,52,Disease/Disorder	rheumatoid arthritis,94,114,Disease/Disorder	osteoarthritis,116,130,Disease/Disorder	spondyloarthropathy,135,154,Disease/Disorder	"[{""token"": ""arthritis"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""sexual dysfunction"", ""start_span"": 34, ""end_span"": 52, ""type"": ""Disease/Disorder""}, {""token"": ""rheumatoid arthritis"", ""start_span"": 94, ""end_span"": 114, ""type"": ""Disease/Disorder""}, {""token"": ""osteoarthritis"", ""start_span"": 116, ""end_span"": 130, ""type"": ""Disease/Disorder""}, {""token"": ""spondyloarthropathy"", ""start_span"": 135, ""end_span"": 154, ""type"": ""Disease/Disorder""}]"	train
An allergic reaction consisting of angioneurotic edema secondary to continuous infusion 5 - fluorouracil occurred in a patient with recurrent carcinoma of the oral cavity, cirrhosis, and cisplatin - induced impaired renal function.	allergic reaction,3,20,Disease/Disorder	angioneurotic edema,35,54,Disease/Disorder	carcinoma of the oral cavity,142,170,Disease/Disorder	cirrhosis,172,181,Disease/Disorder	impaired renal function,207,230,Disease/Disorder	"[{""token"": ""allergic reaction"", ""start_span"": 3, ""end_span"": 20, ""type"": ""Disease/Disorder""}, {""token"": ""angioneurotic edema"", ""start_span"": 35, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""carcinoma of the oral cavity"", ""start_span"": 142, ""end_span"": 170, ""type"": ""Disease/Disorder""}, {""token"": ""cirrhosis"", ""start_span"": 172, ""end_span"": 181, ""type"": ""Disease/Disorder""}, {""token"": ""impaired renal function"", ""start_span"": 207, ""end_span"": 230, ""type"": ""Disease/Disorder""}]"	train
Anticoagulant - induced femoral nerve palsy represents the most common form of warfarin - induced peripheral neuropathy; it is characterized by severe pain in the inguinal region, varying degrees of motor and sensory impairment, and flexure contracture of the involved extremity.	femoral nerve palsy,24,43,Disease/Disorder	peripheral neuropathy,98,119,Disease/Disorder	pain,151,155,Disease/Disorder	motor and sensory impairment,199,227,Disease/Disorder	contracture,241,252,Disease/Disorder	"[{""token"": ""femoral nerve palsy"", ""start_span"": 24, ""end_span"": 43, ""type"": ""Disease/Disorder""}, {""token"": ""peripheral neuropathy"", ""start_span"": 98, ""end_span"": 119, ""type"": ""Disease/Disorder""}, {""token"": ""pain"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Disease/Disorder""}, {""token"": ""motor and sensory impairment"", ""start_span"": 199, ""end_span"": 227, ""type"": ""Disease/Disorder""}, {""token"": ""contracture"", ""start_span"": 241, ""end_span"": 252, ""type"": ""Disease/Disorder""}]"	train
We have reported a case of acute oliguric renal failure with hyperkalemia in a patient with cirrhosis, ascites, and cor pulmonale after indomethacin therapy.	renal failure,42,55,Disease/Disorder	hyperkalemia,61,73,Disease/Disorder	cirrhosis,92,101,Disease/Disorder	ascites,103,110,Disease/Disorder	cor pulmonale,116,129,Disease/Disorder	"[{""token"": ""renal failure"", ""start_span"": 42, ""end_span"": 55, ""type"": ""Disease/Disorder""}, {""token"": ""hyperkalemia"", ""start_span"": 61, ""end_span"": 73, ""type"": ""Disease/Disorder""}, {""token"": ""cirrhosis"", ""start_span"": 92, ""end_span"": 101, ""type"": ""Disease/Disorder""}, {""token"": ""ascites"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Disease/Disorder""}, {""token"": ""cor pulmonale"", ""start_span"": 116, ""end_span"": 129, ""type"": ""Disease/Disorder""}]"	train
