Sentence	entity_1	json	split
Illumina TruSeq DNA PCR - free libraries were prepared for DNA extracts according to the manufacturers protocol and subjected to paired - end sequencing on either an Illumina HiSeq 2000 platform ( v4 chemistry, 2by150bp; day 522 sample) or an Illumina MiSeq platform ( v3 chemistry, 2by250bp; day 784 sample).	paired - end,129,141,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 129, ""end_span"": 141, ""type"": ""Library_construction_method""}]"	train
Amplicon Sequence Processing and Analyses Paired - end raw reads obtained from Illumina were processed using the MetaAmp online pipeline ( Dong et al., 2017).	Paired - end,42,54,Library_construction_method	"[{""token"": ""Paired - end"", ""start_span"": 42, ""end_span"": 54, ""type"": ""Library_construction_method""}]"	train
High - quality paired - end reads from each metagenome were assembled individually or combined ( coassembly) using IDBA - ud with a minimum contig size of 250 bp ( Peng etal. 2012).	paired - end,15,27,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 15, ""end_span"": 27, ""type"": ""Library_construction_method""}]"	train
DNA and RNA from the second sample were sequenced on the Illumina HiSeq 2000 platform to generate 125bp paired - end reads ( 180bp mean insert size) at greater sequencing depth.	paired - end,104,116,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 104, ""end_span"": 116, ""type"": ""Library_construction_method""}]"	train
Indexed amplicons were then pooled in equimolar amounts and sequenced using Illuminas v3 600 - cycle ( paired - end) reagent kit on a MiSeq benchtop sequencer ( Illumina Inc., San Diego, CA, USA).	paired - end,103,115,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 103, ""end_span"": 115, ""type"": ""Library_construction_method""}]"	train
Sequencing yielded 144 million, 132 million, and 180 million paired - end reads of 2 100 bp for Lake Baixio, Lake Preto, and Manacapuru Great Lake, respectively.	paired - end,61,73,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 61, ""end_span"": 73, ""type"": ""Library_construction_method""}]"	train
A final concentration of 8pM denatured DNA was sequenced on an Illumina MiSeq instrument with the MiSeq reagent v3 kit chemistry with a paired - end, 2 300 - bp cycle run.	paired - end,136,148,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 136, ""end_span"": 148, ""type"": ""Library_construction_method""}]"	train
To support paired ends sequencing on MiSeq, the amplification primers were adapted from Caporaso et al. ( 2011) to include nine extra bases in the adapter region of both forward and reverse amplification primers and a pad region to avoid primer - dimer formation.	paired ends,11,22,Library_construction_method	"[{""token"": ""paired ends"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Library_construction_method""}]"	train
Metagenomic assembly and binning Raw paired - end reads from the MiSeq and HiSeq platforms were initially filtered using Sickle v1. 33 ( ref.	paired - end,37,49,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Library_construction_method""}]"	train
The metatranscriptome was sequenced on an Illumina MiSeq sequencer using 2100bp PE reads.	PE,80,82,Library_construction_method	"[{""token"": ""PE"", ""start_span"": 80, ""end_span"": 82, ""type"": ""Library_construction_method""}]"	train
The vaginal microbiota composition and structure were characterized as previously published ( 67) by amplification of the V3 - V4 regions of the 16S rRNA gene and by sequencing of the bar - coded amplicons on an Illumina MiSeq instrument using the 300 - bp paired - end read protocol as recommended by the manufacturer ( Illumina, San Diego, CA).	paired - end,257,269,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 257, ""end_span"": 269, ""type"": ""Library_construction_method""}]"	train
Sequencing was performed on Illumina MiSeq platform using a 2300bp paired end protocol, according to the manufacturers instructions ( Illumina, San Diego, CA).	paired end,67,77,Library_construction_method	"[{""token"": ""paired end"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Library_construction_method""}]"	train
ALOHA surface seawater Illumina paired - end reads 13, 294, 194 8, 629, 462 14, 035, 332 Contigs assembled 1, 771, 587 1, 341, 086 444, 296 Weighted - average contig length ( N50a) 315 bp 301 bp 539 bp Contigs annotated to KO 454, 684 290, 117 330, 104 Contigs annotated (%) 25. 7 21. 6 74. 3 Counts mapped to KO 6, 446, 495 3, 743, 920 3, 669, 469 Counts mapped to KO of known functionb 3, 664, 674 2, 116, 212 2, 550, 585 Genomes per million genesb, c 417 ( 478) 423 ( 476) 823 KO of known function (%) 56. 8 ( 57. 9) 56. 5 ( 59. 6) 69. 5 Trichodesmium samples were collected 23 Mar 2014; seawater sample was collected 30 July 2015.	paired - end,32,44,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 32, ""end_span"": 44, ""type"": ""Library_construction_method""}]"	train
Sequencing was performed on an Illumina MiSeq platform at Laragen, Inc. Culver City, CA, and data processing [ joining paired ends, trimming sequences, chimera checking, 97% operational taxonomic unit ( OTU) - picking, and taxonomic assignment] were performed as previously described ( Case et al., 2015).	paired ends,119,130,Library_construction_method	"[{""token"": ""paired ends"", ""start_span"": 119, ""end_span"": 130, ""type"": ""Library_construction_method""}]"	train
Replicates from day and night samples on consecutive days were pooled to make 4 libraries ( 08N, 08D, 09N, and 09D; see Table1), which were sequenced on 25% of an Illumina HiSeq 2500 platform rapid lane ( paired - end, 150 - bp reads) at the HudsonAlpha Institute for Biotechnology.	paired - end,205,217,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 205, ""end_span"": 217, ""type"": ""Library_construction_method""}]"	train
DNA extraction, 16S rDNA amplification, and amplicon sequencing Bacterial genomic DNA was isolated and purified with the QiaAmp Mini DNAIsolation Kit ( Qiagen, Hilden, Germany), as described previously. 11 Library preparation was performed with two rounds of amplification following the 16S metagenomics sequencing library preparation guide ( Part # 15044223 Rev. B, Illumina GmbH, Munich, Germany). 11 Up to 96 libraries were normalized and pooled for an Illumina MiSeq sequencing run using the Illumina MiSeq Reagent Kit version ( v.) 3 with marginally overlapping 300bp pairedend reads.	pairedend,573,582,Library_construction_method	"[{""token"": ""pairedend"", ""start_span"": 573, ""end_span"": 582, ""type"": ""Library_construction_method""}]"	train
The metagenomes were sequenced using Illumina Hiseq - 4000 ( 150 bp, paired - end read) ( Macrogen, Seoul, Korea).	paired - end,69,81,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 69, ""end_span"": 81, ""type"": ""Library_construction_method""}]"	train
PCR products were normalized for quantity using the SequalPrep Normalization kit ( ThermoFisher # A10510 - 01) and sequenced using the Illumina MiSeq platform using 2x250 paired - end reads.	paired - end,171,183,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 171, ""end_span"": 183, ""type"": ""Library_construction_method""}]"	train
All the RNA samples were sequenced single - end ( 75bp) using NextSeq 500 system ( Illumina, San Diego, CA).	single - end,35,47,Library_construction_method	"[{""token"": ""single - end"", ""start_span"": 35, ""end_span"": 47, ""type"": ""Library_construction_method""}]"	train
The resulting purified PCR product was sequenced using the 300PE ( paired - end) MiSeq protocol on an Illumina Miseq system at the Department of Geosciences, University of Calgary.	paired - end,67,79,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 67, ""end_span"": 79, ""type"": ""Library_construction_method""}]"	train
Briefly, paired - end reads were trimmed of adapter sequences, barcodes, and primers prior to assembly, followed by discarding low quality reads and singletons.	paired - end,9,21,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 9, ""end_span"": 21, ""type"": ""Library_construction_method""}]"	train
Paired - end reads pairs were assembled to reconstruct the complete Probio _ Uni / Probio _ Rev amplicons.	Paired - end,0,12,Library_construction_method	"[{""token"": ""Paired - end"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Library_construction_method""}]"	train
16S rRNA and nifH gene amplicons were pooled to equimolar concentrations, cleaned using both the UltraClean PCR ( MoBio) and AMPure XP Bead cleanup kits, and sequenced at Oregon State University using MiSeq Standard v. 3, 2 300 bp paired - end sequencing.	paired - end,231,243,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 231, ""end_span"": 243, ""type"": ""Library_construction_method""}]"	train
Samples were pooled and sequenced on one lane of an Illumina HiSeq2500 in Rapid Run mode with the 150PE ( 300 cycle) kit at HudsonAlpha Genomic Services Lab ( Huntsville, AL).	150PE,98,103,Library_construction_method	"[{""token"": ""150PE"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Library_construction_method""}]"	train
The majority of 16S rRNA gene paired - end reads were merged and screened for quality, retaining sequences between 245 and 254 bp with no ambiguities using mothur ( Schloss et al., 2009).	paired - end,30,42,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 30, ""end_span"": 42, ""type"": ""Library_construction_method""}]"	train
Purified amplicons were pooled in equimolar quantities and sequenced on an Illumina Miseq benchtop sequencer using paired - end 250 - bp kits at the Cincinnati Childrens Hospital DNA Core facility.	paired - end,115,127,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 115, ""end_span"": 127, ""type"": ""Library_construction_method""}]"	train
Data Processing The paired - end reads were merged using USERCH v. 9. 0. 2132 ( Edgar, 2013).	paired - end,20,32,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 20, ""end_span"": 32, ""type"": ""Library_construction_method""}]"	train
16S rRNA marker gene sequencing Illumina 16S rRNA amplicon libraries were generated and sequenced at BaseClear BV ( Leiden, The Netherlands) on an Illumina MiSeq paired - end 300 system.	paired - end,162,174,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 162, ""end_span"": 174, ""type"": ""Library_construction_method""}]"	train
We used qPCR ( Kapa Biosystems) to quantify the amplicon pool, and one Illumina MiSeq 500cycle paired - end run to sequence each pool of 96 libraries.	paired - end,95,107,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 95, ""end_span"": 107, ""type"": ""Library_construction_method""}]"	train
Automated cluster generation and paired - end sequencing with dual index reads were performed in a single run with a read length of 2300bp.	paired - end,33,45,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 33, ""end_span"": 45, ""type"": ""Library_construction_method""}]"	train
To determine the bacterial community structures for the different conditions, DNA was sequenced using the Illumina MiSeq platform at the Microbiome Analysis Laboratory ( http: / / krajmalnik. environmentalbiotechnology. org / microbiome - lab. html, Arizona State University, Tempe), using Bacterial primers 515F and 806R, which amplify the V4 hyper - variable regions of the 16S rRNA gene [ 42], and paired - end, 150bp reads ( 2150 mode).	paired - end,401,413,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 401, ""end_span"": 413, ""type"": ""Library_construction_method""}]"	train
Whole Metagenome Shotgun Sequencing and Analyses Fecal samples were used for WMS sequencing, with 150 - bp paired - end reads ( 2 150), across 12 lanes of an Illumina HiSeq 4000 platform.	paired - end,107,119,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 107, ""end_span"": 119, ""type"": ""Library_construction_method""}]"	train
Amplicons from all samples were mixed to obtain equal mass concentrations in the final results, then were sent out to Sangon Co., Ltd. ( Shanghai, China) for small - fragment library construction and pair - end sequencing using the Illumina MiSeq sequencing system ( Illumina, Albany, NY, USA).	pair - end,200,210,Library_construction_method	"[{""token"": ""pair - end"", ""start_span"": 200, ""end_span"": 210, ""type"": ""Library_construction_method""}]"	train
Paired end reads, each 250 nucleotides in length, were produced using the Illumina MiSeq Reagent Kit v2 ( 500 - cycles).	Paired end,0,10,Library_construction_method	"[{""token"": ""Paired end"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Library_construction_method""}]"	train
All sequences were filtered to truncate the paired reads to 150 nt and eliminate reads with quality values < 2.	paired reads,44,56,Library_construction_method	"[{""token"": ""paired reads"", ""start_span"": 44, ""end_span"": 56, ""type"": ""Library_construction_method""}]"	train
The quantified libraries were then prepared for sequencing on an Illumina HiSeq 2000 sequencing platform utilizing a TruSeq paired - end cluster kit ( v3) and Illuminas cBot instrument to generate a clustered flow cell for sequencing.	paired - end,124,136,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 124, ""end_span"": 136, ""type"": ""Library_construction_method""}]"	train
The sample libraries were sequenced on a Miseq platform using a v2 reagent cartridge for a 2 250 bp paired - end format.	paired - end,100,112,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Library_construction_method""}]"	train
Sequencing ( 300bp, paired - end modus) was done on an Illumina MiSeq using V3 Chemistry ( Illumina).	paired - end,20,32,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 20, ""end_span"": 32, ""type"": ""Library_construction_method""}]"	train
Paired - end reads were merged with FLASH ( Magoc and Salzberg, 2011) and then mapped to reference sets using BLASTX, again with an E - value of 0. 001 as the threshold.	Paired - end,0,12,Library_construction_method	"[{""token"": ""Paired - end"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Library_construction_method""}]"	train
The pooled libraries, with a 15% phiX spike - in, were loaded on to a MiSeq v3 flow cell, and sequenced using an Illumina MiSeq sequencer, with paired - end 300 base reads.	paired - end,144,156,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 144, ""end_span"": 156, ""type"": ""Library_construction_method""}]"	train
Paired - end sequencing was performed on an Illumina MiSeq system.	Paired - end,0,12,Library_construction_method	"[{""token"": ""Paired - end"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Library_construction_method""}]"	train
Sequencing was performed on the Illumina MiSeq v2 platform, and paired - end reads of 175b in length in each direction were generated.	paired - end,64,76,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 64, ""end_span"": 76, ""type"": ""Library_construction_method""}]"	train
NGS libraries were constructed by using the Nextera XT kit ( Illumina, San Diego, CA), followed by 161 - bp, single - end sequencing on an Illumina MiSeq instrument.	single - end,109,121,Library_construction_method	"[{""token"": ""single - end"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Library_construction_method""}]"	train
Samples were sequenced on an Illumina MiSeq using a v. 3 MiSeq Reagent Kit and a 2 300 bp paired - end protocol.	paired - end,90,102,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 90, ""end_span"": 102, ""type"": ""Library_construction_method""}]"	train
The paired end reads were collected by using PANDAseq, and Raw FASTQ files were obtained from the Illumina MiSeq49.	paired end,4,14,Library_construction_method	"[{""token"": ""paired end"", ""start_span"": 4, ""end_span"": 14, ""type"": ""Library_construction_method""}]"	train
Final library size distribution was validated and indexed, and the libraries from paired ends were pooled and size - selected at 320 bp + / - 5% using Calipers XT instrument giving an average insert size of approximately 200 bp.	paired ends,82,93,Library_construction_method	"[{""token"": ""paired ends"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Library_construction_method""}]"	train
Sequencing was performed using Illuminas v3, 600 - cycle ( paired - end) reagent kit on a MiSeq benchtop sequencer ( Illumina, Inc., San Diego, CA, United States).	paired - end,59,71,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 59, ""end_span"": 71, ""type"": ""Library_construction_method""}]"	train
Paired - end libraries were filtered to contain only read pairs with perfectly matching barcodes, and those barcodes were used to demultiplex reads by sample.	Paired - end,0,12,Library_construction_method	"[{""token"": ""Paired - end"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Library_construction_method""}]"	train
The V4 region of the 16S rRNA gene was amplified from the DNA extracts with PCR, using primers SDArch0519aS15 and SDBact0785aA21 ( Klindworth etal., 2013) modified for paired end sequencing on Illumina MiSeq with the protocol of Kozich, Westcott, Baxter, Highlander, and Schloss ( 2013).	paired end,168,178,Library_construction_method	"[{""token"": ""paired end"", ""start_span"": 168, ""end_span"": 178, ""type"": ""Library_construction_method""}]"	train
Libraries were then sequenced on the Illumina HiSeq 2500 sequencing platform utilizing a TruSeq Rapid paired - end 404 cluster kit.	paired - end,102,114,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 102, ""end_span"": 114, ""type"": ""Library_construction_method""}]"	train
The sample DNA was sequenced using an Illumina MiSeq desktop sequencer ( 2300bp paired - end run, San Diego, CA) according to standard protocols.	paired - end,80,92,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 80, ""end_span"": 92, ""type"": ""Library_construction_method""}]"	train
The indexed amplicons were purified and size selected using AMPure XP beads ( Beckman - Coulter, Brea, CA, USA) before sequencing on an Illumina Miseq ( Illumina) with the 600 cycle V3 chemistry ( 300 bp paired - end reads).	paired - end,204,216,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 204, ""end_span"": 216, ""type"": ""Library_construction_method""}]"	train
For each sequenced library, adaptors were removed with Trimmomatic ( 97) v. 0. 27 ( parameters: ILLUMINACLIP:: 2: 40: 15) and paired - end reads were then joined with PANDAseq ( 98) v. 2. 4 ( parameters: - F 6 t 0. 32).	paired - end,126,138,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 126, ""end_span"": 138, ""type"": ""Library_construction_method""}]"	train
Single - end massively parallel pyrosequencing was carried out in multiplex on a 454 GS at the Sackler Institute for Comparative Genomics, American Museum of Natural History, New York, NY, USA.	Single - end,0,12,Library_construction_method	"[{""token"": ""Single - end"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Library_construction_method""}]"	train
Library therefore was prepared according to the manufacturer ' s instructions and sequenced using the v3 chemistry with 2300bp paired end.	paired end,127,137,Library_construction_method	"[{""token"": ""paired end"", ""start_span"": 127, ""end_span"": 137, ""type"": ""Library_construction_method""}]"	train
Amplicons of expected length were confirmed on a 1% agarose gel, purified using the Agencourt AMPure XP magnetic bead system ( Beckman Coulter), and sequenced using the 300PE ( paired - end) MiSeq protocol at the Department of Biological Sciences, University of Calgary.	paired - end,177,189,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 177, ""end_span"": 189, ""type"": ""Library_construction_method""}]"	train
In details, denoising was performed through the following steps: ( i) merging together the forward and reverse reads using the PEAR Illumina paired - end read merger ( Zhang et al., 2014); ( ii) grouping reads ( having an average quality higher than 25) by using the USEARCH ( Edgar, 2010) algorithm ( prefix dereplication) into clusters ( 4% dissimilarity among sequences of the same cluster), so that each sequence of shorter length to the centroid sequence must be a 100% match to the centroid sequence for the length of the sequence; ( iv) Operational Taxonomic Unit ( OTU) selection by using the UPARSE OTU selection algorithm ( Edgar, 2013).	paired - end,141,153,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 141, ""end_span"": 153, ""type"": ""Library_construction_method""}]"	train
Scaffold integrity was validated via two independent indicators of scaffold integrity: ( i) level and uniformity of read depth in sub - regions and ( ii) mate - pair support.	mate - pair,154,165,Library_construction_method	"[{""token"": ""mate - pair"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Library_construction_method""}]"	train
Sequencing of the amplified V3V4 region libraries was performed using a MiSeq next - generation sequencer ( Illumina) with 2250 nt paired - end technology ( PE), using the v2 Illumina kit.	paired - end,131,143,Library_construction_method	"[{""token"": ""paired - end"", ""start_span"": 131, ""end_span"": 143, ""type"": ""Library_construction_method""}]"	train
