Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Although sequences of the slo gene and the scpC gene were identical among clinically isolated non - invasive and severe invasive GAS ( data not shown), Figure 5A shows that the slo and the scpC genes were expressed in the severe invasive GAS greater in extent than those in the non - invasive GAS.	non - invasive,94,108,Organism	invasive GAS,120,132,Organism	invasive GAS,229,241,Organism	non - invasive GAS,278,296,Organism	"[{""token"": ""non - invasive"", ""start_span"": 94, ""end_span"": 108, ""type"": ""Organism""}, {""token"": ""invasive GAS"", ""start_span"": 120, ""end_span"": 132, ""type"": ""Organism""}, {""token"": ""invasive GAS"", ""start_span"": 229, ""end_span"": 241, ""type"": ""Organism""}, {""token"": ""non - invasive GAS"", ""start_span"": 278, ""end_span"": 296, ""type"": ""Organism""}]"	train
The regulator component VicR is essential in Bacillus subtilis [ 2], Staphylococcus aureus [ 3], and Streptococcus pneumoniae [ 4 - 5] but appears not to be essential in Streptococcus pyogenes [ 6].	Bacillus subtilis,45,62,Organism	Staphylococcus aureus,69,90,Organism	Streptococcus pneumoniae,101,125,Organism	Streptococcus pyogenes,170,192,Organism	"[{""token"": ""Bacillus subtilis"", ""start_span"": 45, ""end_span"": 62, ""type"": ""Organism""}, {""token"": ""Staphylococcus aureus"", ""start_span"": 69, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""Streptococcus pneumoniae"", ""start_span"": 101, ""end_span"": 125, ""type"": ""Organism""}, {""token"": ""Streptococcus pyogenes"", ""start_span"": 170, ""end_span"": 192, ""type"": ""Organism""}]"	train
To unravel how micro - environmental signals are processed and integrated into coordinated action, we constructed in - frame non - polar deletions of 83 regulators inferred to play a role in Salmonella enteriditis Typhimurium ( STM) virulence and tested them in three virulence assays ( intraperitoneal [ i. p.], and intragastric [ i. g.] infection in BALB / c mice, and persistence in 129X1 / SvJ mice).	Salmonella enteriditis Typhimurium,191,225,Organism	STM,228,231,Organism	BALB / c mice,352,365,Organism	129X1 / SvJ mice,386,402,Organism	"[{""token"": ""Salmonella enteriditis Typhimurium"", ""start_span"": 191, ""end_span"": 225, ""type"": ""Organism""}, {""token"": ""STM"", ""start_span"": 228, ""end_span"": 231, ""type"": ""Organism""}, {""token"": ""BALB / c mice"", ""start_span"": 352, ""end_span"": 365, ""type"": ""Organism""}, {""token"": ""129X1 / SvJ mice"", ""start_span"": 386, ""end_span"": 402, ""type"": ""Organism""}]"	train
Salmonella enteriditis serotype Typhimurium ( referred to simply as Salmonella or Typhimurium below) is a paradigm for understanding intracellular pathogenesis because of its established genetics and simple and inexpensive animal model - the mouse.	Salmonella enteriditis serotype Typhimurium,0,43,Organism	Salmonella,68,78,Organism	Typhimurium,82,93,Organism	mouse,242,247,Organism	"[{""token"": ""Salmonella enteriditis serotype Typhimurium"", ""start_span"": 0, ""end_span"": 43, ""type"": ""Organism""}, {""token"": ""Salmonella"", ""start_span"": 68, ""end_span"": 78, ""type"": ""Organism""}, {""token"": ""Typhimurium"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 242, ""end_span"": 247, ""type"": ""Organism""}]"	train
More important, rv2623 was also shown to be up - regulated when the tubercle bacillus is internalized by human and mouse macrophages [ 10], [ 38] as well as in the lungs of mice with persistent M. tuberculosis infection [ 11].	tubercle bacillus,68,85,Organism	human,105,110,Organism	mouse,115,120,Organism	mice,173,177,Organism	"[{""token"": ""tubercle bacillus"", ""start_span"": 68, ""end_span"": 85, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Organism""}]"	train
Arthropod - borne transmission of bacterial pathogens is somewhat rare but has evolved in a phylogenetically diverse group that includes the rickettsiae, Borrelia spirochetes, and the gram - negative bacteria Francisella tularensis and Yersinia pestis, the plague bacillus.	rickettsiae,141,152,Organism	Borrelia spirochetes,154,174,Organism	Francisella tularensis,209,231,Organism	Yersinia pestis,236,251,Organism	"[{""token"": ""rickettsiae"", ""start_span"": 141, ""end_span"": 152, ""type"": ""Organism""}, {""token"": ""Borrelia spirochetes"", ""start_span"": 154, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""Francisella tularensis"", ""start_span"": 209, ""end_span"": 231, ""type"": ""Organism""}, {""token"": ""Yersinia pestis"", ""start_span"": 236, ""end_span"": 251, ""type"": ""Organism""}]"	train
On average, the mice challenged with Y. pestis DeltayitR - infected fleas, both those that developed disease and those that did not, received a higher cumulative number of bites from blocked fleas than the mice challenged with Y. pestis - infected fleas, but this difference was not statistically significant ( Fig. 5).	mice,16,20,Organism	fleas,68,73,Organism	mice,206,210,Organism	fleas,248,253,Organism	"[{""token"": ""mice"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Organism""}, {""token"": ""fleas"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Organism""}, {""token"": ""fleas"", ""start_span"": 248, ""end_span"": 253, ""type"": ""Organism""}]"	train
While both proteins cleaved human IgG efficiently, only a small fraction of horse IgG was cleaved by either protein ( Fig. 4B), suggesting that SeMac or GAS Mac cannot digest all subgroups of horse IgG.	human,28,33,Organism	horse,76,81,Organism	GAS,153,156,Organism	horse,192,197,Organism	"[{""token"": ""human"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Organism""}, {""token"": ""horse"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Organism""}, {""token"": ""GAS"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Organism""}, {""token"": ""horse"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Organism""}]"	train
Background Streptococcus suis serotype 2 ( S. suis 2, SS2) has evolved into a highly infectious entity, which caused the two recent large - scale outbreaks of human SS2 epidemic in China, and is characterized by a toxic shock - like syndrome.	Streptococcus suis serotype 2,11,40,Organism	SS2,54,57,Organism	human,159,164,Organism	SS2,165,168,Organism	"[{""token"": ""Streptococcus suis serotype 2"", ""start_span"": 11, ""end_span"": 40, ""type"": ""Organism""}, {""token"": ""SS2"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Organism""}, {""token"": ""SS2"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Organism""}]"	valid
Furthermore, the mutants TB0260s ( hypothetical, PA0260) and TB5479s ( gltP - like) had a significant reduction in swimming motility ( Table 1) whereas the mutants TB2588s ( araC - like) and TB3080s ( hypothetical) had a significant reduction in swarming motility ( Table 1).	TB0260s,25,32,Organism	TB5479s,61,68,Organism	TB2588s,164,171,Organism	TB3080s,191,198,Organism	"[{""token"": ""TB0260s"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Organism""}, {""token"": ""TB5479s"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Organism""}, {""token"": ""TB2588s"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Organism""}, {""token"": ""TB3080s"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Organism""}]"	valid
To ensure that the cheB2 gene in the TB strain is located in a cluster similar to the che2 cluster described for the PAO1 or PA14 strains, we further analyzed the corresponding TB chromosomal region.	TB,37,39,Organism	PAO1,117,121,Organism	PA14,125,129,Organism	TB,177,179,Organism	"[{""token"": ""TB"", ""start_span"": 37, ""end_span"": 39, ""type"": ""Organism""}, {""token"": ""PAO1"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Organism""}, {""token"": ""PA14"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Organism""}, {""token"": ""TB"", ""start_span"": 177, ""end_span"": 179, ""type"": ""Organism""}]"	valid
The cheB2 mutant ( TB0173s) showed a significantly attenuated virulence during respiratory tract infection of mice as compared to the parental strain TB and the complemented strain TB0173sp2B2.	TB0173s,19,26,Organism	mice,110,114,Organism	TB,150,152,Organism	TB0173sp2B2,181,192,Organism	"[{""token"": ""TB0173s"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Organism""}, {""token"": ""TB"", ""start_span"": 150, ""end_span"": 152, ""type"": ""Organism""}, {""token"": ""TB0173sp2B2"", ""start_span"": 181, ""end_span"": 192, ""type"": ""Organism""}]"	valid
MALDI - TOF analysis of tryptic fragments of the 51 - kDa band identified this protein as a homolog of the previously characterized Apr proteases from Pseudomonas spp., Prt proteases from Erwinia spp. and Photorhabdus spp., and serralysins from Serratia spp.	Pseudomonas,151,162,Organism	Erwinia,188,195,Organism	Photorhabdus,205,217,Organism	Serratia,245,253,Organism	"[{""token"": ""Pseudomonas"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Organism""}, {""token"": ""Erwinia"", ""start_span"": 188, ""end_span"": 195, ""type"": ""Organism""}, {""token"": ""Photorhabdus"", ""start_span"": 205, ""end_span"": 217, ""type"": ""Organism""}, {""token"": ""Serratia"", ""start_span"": 245, ""end_span"": 253, ""type"": ""Organism""}]"	test
However, many, if not most, strains of these species are harmless commensals, with some enterococci being marketed in Europe to alleviate symptoms of irritable bowel syndrome and recurrent chronic sinusitis or bronchitis ( Cylactin ( R) and Fargo688 ( R) ( E. faecium) and Symbioflor 1 ( E. faecalis)).	enterococci,88,99,Organism	Cylactin,223,231,Organism	Fargo688,241,249,Organism	Symbioflor 1,273,285,Organism	"[{""token"": ""enterococci"", ""start_span"": 88, ""end_span"": 99, ""type"": ""Organism""}, {""token"": ""Cylactin"", ""start_span"": 223, ""end_span"": 231, ""type"": ""Organism""}, {""token"": ""Fargo688"", ""start_span"": 241, ""end_span"": 249, ""type"": ""Organism""}, {""token"": ""Symbioflor 1"", ""start_span"": 273, ""end_span"": 285, ""type"": ""Organism""}]"	test
OG1RF _ 0186 ( corresponding to EF2505 of V583) has four repeats compared to seven in V583, and OG1RF _ 0165 ( corresponding to EF2224 of V583) has eight repeats compared to five in V583.	V583,42,46,Organism	V583,86,90,Organism	V583,138,142,Organism	V583,182,186,Organism	"[{""token"": ""V583"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Organism""}, {""token"": ""V583"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Organism""}]"	test
Streptococcus pyogenes ( group A streptococcus; GAS) is a Gram - positive, human - specific pathogen responsible for over 500, 000 deaths each year [ 1].	Streptococcus pyogenes,0,22,Organism	group A streptococcus,25,46,Organism	GAS,48,51,Organism	human,75,80,Organism	"[{""token"": ""Streptococcus pyogenes"", ""start_span"": 0, ""end_span"": 22, ""type"": ""Organism""}, {""token"": ""group A streptococcus"", ""start_span"": 25, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""GAS"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 75, ""end_span"": 80, ""type"": ""Organism""}]"	test
A study utilizing a zebrafish intramuscular infection model with serotype M5 GAS showed that inactivation of RopB resulted in decreased virulence [ 30], whereas a study utilizing a murine intraperitoneal infection model with serotype M49 GAS showed that inactivation of RopB resulted in increased virulence [ 27].	zebrafish,20,29,Organism	M5 GAS,74,80,Organism	murine,181,187,Organism	M49 GAS,234,241,Organism	"[{""token"": ""zebrafish"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Organism""}, {""token"": ""M5 GAS"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Organism""}, {""token"": ""murine"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Organism""}, {""token"": ""M49 GAS"", ""start_span"": 234, ""end_span"": 241, ""type"": ""Organism""}]"	test
The well characterized strain 5448 and its isogenic mutant 5448R -, containing the ropB allele from 5628, were further included to examine the effect of this allelic variation in a well - characterized virulent strain of GAS.	5448,30,34,Organism	5448R -,59,66,Organism	5628,100,104,Organism	GAS,221,224,Organism	"[{""token"": ""5448"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Organism""}, {""token"": ""5448R -"", ""start_span"": 59, ""end_span"": 66, ""type"": ""Organism""}, {""token"": ""5628"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Organism""}, {""token"": ""GAS"", ""start_span"": 221, ""end_span"": 224, ""type"": ""Organism""}]"	test
The two strains containing a truncated RopB ( 5628 and 5448R -) demonstrated similarly reduced virulence compared to the two strains containing a full - length RopB ( 5628R + and 5448) ( Fig. 4B), confirming that inactivation of RopB results in decreased virulence in systemic infection.	5628,46,50,Organism	5448R -,55,62,Organism	5628R +,167,174,Organism	5448,179,183,Organism	"[{""token"": ""5628"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""5448R -"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Organism""}, {""token"": ""5628R +"", ""start_span"": 167, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""5448"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Organism""}]"	test
Entomopathogenic Gram - negative enterobacteria Photorhabdus and Xenorhabdus form symbioses with the entomopathogenic nematodes Heterorhabditis and Steinernema, respectively [ 1].	Photorhabdus,48,60,Organism	Xenorhabdus,65,76,Organism	Heterorhabditis,128,143,Organism	Steinernema,148,159,Organism	"[{""token"": ""Photorhabdus"", ""start_span"": 48, ""end_span"": 60, ""type"": ""Organism""}, {""token"": ""Xenorhabdus"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Organism""}, {""token"": ""Heterorhabditis"", ""start_span"": 128, ""end_span"": 143, ""type"": ""Organism""}, {""token"": ""Steinernema"", ""start_span"": 148, ""end_span"": 159, ""type"": ""Organism""}]"	test
For transcriptional profiling, we followed a cyclic, two - color design and performed 28 oligonucleotide microarray hybridization experiments representing technical and biological replicates of the four cell states under investigation: WT grown in vitro ( WT - vitro), WT grown in vivo ( WT - vivo), AP grown in vitro ( AP - vitro), and AP grown in vivo ( AP - vivo), Fig.	AP,300,302,Organism	AP,320,322,Organism	AP,337,339,Organism	AP,356,358,Organism	"[{""token"": ""AP"", ""start_span"": 300, ""end_span"": 302, ""type"": ""Organism""}, {""token"": ""AP"", ""start_span"": 320, ""end_span"": 322, ""type"": ""Organism""}, {""token"": ""AP"", ""start_span"": 337, ""end_span"": 339, ""type"": ""Organism""}, {""token"": ""AP"", ""start_span"": 356, ""end_span"": 358, ""type"": ""Organism""}]"	test
