Sentence	entity_1	entity_2	json	split
In P. aeruginosa, resistance to CAPs is inducible by the PhoPQ and PmrAB TCSs, both of which are activated independently in response to limiting Mg2 + [ 43] - [ 46].	CAPs,32,36,Chemical	Mg2 +,145,150,Chemical	"[{""token"": ""CAPs"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""Mg2 +"", ""start_span"": 145, ""end_span"": 150, ""type"": ""Chemical""}]"	train
Under conditions of limiting magnesium, PhoP and PmrA bind to the promoter of the CAP resistance operon PA3552 - PA3559 ( arnBCADTEF - ugd) and induce its expression [ 45] - [ 47].	magnesium,29,38,Chemical	CAP,82,85,Chemical	"[{""token"": ""magnesium"", ""start_span"": 29, ""end_span"": 38, ""type"": ""Chemical""}, {""token"": ""CAP"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Chemical""}]"	train
The PhoPQ and PmrAB regulatory systems are well studied in planktonic cultures and have been shown to induce modest resistance to CAPs ( 8 - fold) under low Mg2 + conditions [ 45].	CAPs,130,134,Chemical	Mg2 +,157,162,Chemical	"[{""token"": ""CAPs"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""Mg2 +"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Chemical""}]"	train
Propidium iodide ( PI) stains extracellular DNA and DNA in dead cells.	Propidium iodide,0,16,Chemical	PI,19,21,Chemical	"[{""token"": ""Propidium iodide"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Chemical""}, {""token"": ""PI"", ""start_span"": 19, ""end_span"": 21, ""type"": ""Chemical""}]"	train
PI staining was observed in cells exposed to DNA and EDTA, confirming that this treatment was lethal ( Fig 2B).	PI,0,2,Chemical	EDTA,53,57,Chemical	"[{""token"": ""PI"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Chemical""}]"	train
Buffer treated control cells showed intense green staining with syto9 ( indicating viability) and a lack of PI staining ( indicating no dead / dying cells or DNA release) ( Fig S1).	syto9,64,69,Chemical	PI,108,110,Chemical	"[{""token"": ""syto9"", ""start_span"": 64, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""PI"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Chemical""}]"	train
To determine if extracellular DNA imposes Mg2 + limitation, we measured the gene expression of a chromosomally encoded transcriptional lux ( bioluminescence) fusion to PA3553, as a measure of the CAP resistance operon expression in planktonic cultures.	Mg2 +,42,47,Chemical	CAP,196,199,Chemical	"[{""token"": ""Mg2 +"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""CAP"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Chemical""}]"	train
DNA was also visualized ( PI stained) as a mesh - like DNA matrix in 1 day - old peg - adhered biofilm monolayers ( Fig 5B), which resembled the thread - like projections of genomic DNA observed in DNA or EDTA - lysed cells ( Fig 2B).	PI,26,28,Chemical	EDTA,205,209,Chemical	"[{""token"": ""PI"", ""start_span"": 26, ""end_span"": 28, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Chemical""}]"	train
At sub - lethal concentrations, extracellular DNA imposes a cation limitation that leads to induction of PA3553 ( Fig 4A), which can be repressed by excess Mg2 + ( Fig 4B), indicating that P. aeruginosa senses Mg2 +.	Mg2 +,156,161,Chemical	Mg2 +,210,215,Chemical	"[{""token"": ""Mg2 +"", ""start_span"": 156, ""end_span"": 161, ""type"": ""Chemical""}, {""token"": ""Mg2 +"", ""start_span"": 210, ""end_span"": 215, ""type"": ""Chemical""}]"	train
The P. aeruginosa PhoQ sensor kinase protein has been shown to bind to and be repressed by Mg2 + and Ca2 + cations [ 63], [ 64].	Mg2 +,91,96,Chemical	Ca2 +,101,106,Chemical	"[{""token"": ""Mg2 +"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""Ca2 +"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Chemical""}]"	train
DNA induces resistance to CAPs and aminoglycosides	CAPs,26,30,Chemical	aminoglycosides,35,50,Chemical	"[{""token"": ""CAPs"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Chemical""}, {""token"": ""aminoglycosides"", ""start_span"": 35, ""end_span"": 50, ""type"": ""Chemical""}]"	train
The MBEC values of biofilms supplemented with extracellular DNA were 8 and 64 - fold more CAP and aminoglycoside resistant than biofilms without exogenous DNA, respectively ( Table 1).	CAP,90,93,Chemical	aminoglycoside,98,112,Chemical	"[{""token"": ""CAP"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""aminoglycoside"", ""start_span"": 98, ""end_span"": 112, ""type"": ""Chemical""}]"	train
DNA - enriched biofilms were dramatically more resistant than planktonic cultures, up to 256 - fold, and this resistance phenotype to CAPs and aminoglycosides was also observed in planktonic cultures supplemented with DNA.	CAPs,134,138,Chemical	aminoglycosides,143,158,Chemical	"[{""token"": ""CAPs"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Chemical""}, {""token"": ""aminoglycosides"", ""start_span"": 143, ""end_span"": 158, ""type"": ""Chemical""}]"	train
The MIC values for polymyxin B and gentamicin are equal to 1 microg / ml and 2 microg / ml, respectively, using the standard microbroth dilution method for antimicrobial susceptibility testing ( National Committee on Clinical Laboratory Standards ( NCCLS) protocol) ( data not shown).	polymyxin B,19,30,Chemical	gentamicin,35,45,Chemical	"[{""token"": ""polymyxin B"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Chemical""}, {""token"": ""gentamicin"", ""start_span"": 35, ""end_span"": 45, ""type"": ""Chemical""}]"	train
Thus, depending on the method used to determine the MIC ( CBD or NCCLS protocol), DNA - enriched biofilms can be up to 2560 - fold more polymyxin B resistant and up to 640 - fold more aminoglycoside resistant than planktonic cultures.	polymyxin B,136,147,Chemical	aminoglycoside,184,198,Chemical	"[{""token"": ""polymyxin B"", ""start_span"": 136, ""end_span"": 147, ""type"": ""Chemical""}, {""token"": ""aminoglycoside"", ""start_span"": 184, ""end_span"": 198, ""type"": ""Chemical""}]"	train
PA3553:: lux had no significant DNA - induced CAP resistance in biofilm or planktonic cultures, confirming that these genes are essential for CAP resistance in the presence of extracellular DNA ( Table 1).	CAP,46,49,Chemical	CAP,142,145,Chemical	"[{""token"": ""CAP"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Chemical""}, {""token"": ""CAP"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Chemical""}]"	train
Magnesium limitation has long been known as an in vitro signal that induces resistance to CAPs in P. aeruginosa [ 59].	Magnesium,0,9,Chemical	CAPs,90,94,Chemical	"[{""token"": ""Magnesium"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""CAPs"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Chemical""}]"	train
In S. typhimurium, PhoPQ regulates multiple LPS modifications that decrease the OM permeability to membrane cationic dyes, bile salts and antibiotics, including gentamicin [ 67].	LPS,44,47,Chemical	gentamicin,161,171,Chemical	"[{""token"": ""LPS"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""gentamicin"", ""start_span"": 161, ""end_span"": 171, ""type"": ""Chemical""}]"	train
We report here that DNA - induces aminoglycoside resistance in P. aeruginosa biofilms, and this resistance is partially dependent on the LPS modification operon PA3552 - PA3559.	aminoglycoside,34,48,Chemical	LPS,137,140,Chemical	"[{""token"": ""aminoglycoside"", ""start_span"": 34, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Chemical""}]"	train
The aminoarabinose modification likely blocks the self - promoted uptake of aminoglycosides, which normally bind and displace cations that crosslink adjacent LPS molecules [ 68].	aminoglycosides,76,91,Chemical	LPS,158,161,Chemical	"[{""token"": ""aminoglycosides"", ""start_span"": 76, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Chemical""}]"	train
In principle, cation chelation by DNA is similar to another recently identified host defense mechanism, where the Mn2 + and Zn2 + metal chelation properties of the host innate - immune protein calprotectin was shown to limit Staphylococcus aureus growth in tissue abscesses [ 71].	Mn2 +,114,119,Chemical	Zn2 +,124,129,Chemical	"[{""token"": ""Mn2 +"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""Zn2 +"", ""start_span"": 124, ""end_span"": 129, ""type"": ""Chemical""}]"	train
Therefore, it appears that there are multiple environmental signals in the CF lung that can induce the expression the PA3552 - PA3559 operon, which may explain why many P. aeruginosa CF isolates show LPS modifications such as aminoarabinose addition to lipid A [ 78].	LPS,200,203,Chemical	lipid A,253,260,Chemical	"[{""token"": ""LPS"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Chemical""}, {""token"": ""lipid A"", ""start_span"": 253, ""end_span"": 260, ""type"": ""Chemical""}]"	train
As many P. aeruginosa strains isolated from the CF lung overproduce the negatively charged EPS alginate, we hypothesized that alginate may also be a relevant in vivo signal inducing expression of the PA3552 - PA3559 operon.	EPS alginate,91,103,Chemical	alginate,126,134,Chemical	"[{""token"": ""EPS alginate"", ""start_span"": 91, ""end_span"": 103, ""type"": ""Chemical""}, {""token"": ""alginate"", ""start_span"": 126, ""end_span"": 134, ""type"": ""Chemical""}]"	train
The vector pGRV has two genes aad and cmR for selections with spectinomycin and chloramphenicol, respectively.	spectinomycin,62,75,Chemical	chloramphenicol,80,95,Chemical	"[{""token"": ""spectinomycin"", ""start_span"": 62, ""end_span"": 75, ""type"": ""Chemical""}, {""token"": ""chloramphenicol"", ""start_span"": 80, ""end_span"": 95, ""type"": ""Chemical""}]"	train
Single crossover between one flanking fragment in pGRV - DeltavicK and the homologous region in the genome would lead to the insertion of the whole plasmid into S. equi genome, resulting in strains resistant to both spectinomycin and chloramphenicol.	spectinomycin,216,229,Chemical	chloramphenicol,234,249,Chemical	"[{""token"": ""spectinomycin"", ""start_span"": 216, ""end_span"": 229, ""type"": ""Chemical""}, {""token"": ""chloramphenicol"", ""start_span"": 234, ""end_span"": 249, ""type"": ""Chemical""}]"	train
The colonies on spectinomycin agar plates were tested for resistance to chloramphenicol.	spectinomycin,16,29,Chemical	chloramphenicol,72,87,Chemical	"[{""token"": ""spectinomycin"", ""start_span"": 16, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""chloramphenicol"", ""start_span"": 72, ""end_span"": 87, ""type"": ""Chemical""}]"	train
Three putative DeltavicK strains, which were spectinomycin - resistant and chloramphenicol - sensitive, were obtained.	spectinomycin,45,58,Chemical	chloramphenicol,75,90,Chemical	"[{""token"": ""spectinomycin"", ""start_span"": 45, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""chloramphenicol"", ""start_span"": 75, ""end_span"": 90, ""type"": ""Chemical""}]"	train
Biochemical analysis of purified Rv2623 suggested that this mycobacterial USP binds ATP, and the 2. 9 - A - resolution crystal structure revealed that Rv2623 engages ATP in a novel nucleotide - binding pocket.	ATP,84,87,Chemical	ATP,166,169,Chemical	"[{""token"": ""ATP"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Chemical""}]"	train
Together, the results indicate that i) M. tuberculosis Rv2623 regulates mycobacterial growth in vitro and in vivo, and ii) Rv2623 is required for the entry of the tubercle bacillus into the chronic phase of infection in the host; in addition, iii) Rv2623 binds ATP; and iv) the growth - regulatory attribute of this USP is dependent on its ATP - binding activity.	ATP,261,264,Chemical	ATP,340,343,Chemical	"[{""token"": ""ATP"", ""start_span"": 261, ""end_span"": 264, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 340, ""end_span"": 343, ""type"": ""Chemical""}]"	train
Nitric oxide ( NO) produced by infected macrophages and relative hypoxia are signals likely to be encountered within tuberculous lesions that are believed, based on in vitro studies, to promote latency by prompting the M. tuberculosis dormancy response.	Nitric oxide,0,12,Chemical	NO,15,17,Chemical	"[{""token"": ""Nitric oxide"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical""}, {""token"": ""NO"", ""start_span"": 15, ""end_span"": 17, ""type"": ""Chemical""}]"	train
The present study reveals that: i) deletion of rv2623 confers hypervirulence on the tubercle bacillus in animal models, suggesting that expression of Rv2623 may be conducive to the establishment of persistence in vivo; ii) overexpression of Rv2623 results in growth retardation of recipient strains in vitro, further supporting a growth - regulatory role; iii) Rv2623 binds ATP; and finally, through mutagenesis study guided by crystallographic analysis of Rv2623 ( the first such study for a tandem - domain USP), we show that iv) the growth - regulating attribute of this M. tuberculosis USP is linked to its ATP - binding capacity.	ATP,374,377,Chemical	ATP,611,614,Chemical	"[{""token"": ""ATP"", ""start_span"": 374, ""end_span"": 377, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 611, ""end_span"": 614, ""type"": ""Chemical""}]"	train
An HPLC - based examination of supernatants from boiled samples of His6 - Rv2623 demonstrated that His6 - Rv2623 co - purifies with both ATP and ADP ( Figure 5).	ATP,137,140,Chemical	ADP,145,148,Chemical	"[{""token"": ""ATP"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Chemical""}, {""token"": ""ADP"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Chemical""}]"	train
Analysis of E. coli - expressed Rv2623 using nano ESI mass spectrometry also demonstrated that an ATP - saturated form of dimeric Rv2623 ( composed of 2 bound ATP molecules per monomer) constitutes at least half of the purified sample ( data not shown).	ATP,98,101,Chemical	ATP,159,162,Chemical	"[{""token"": ""ATP"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Chemical""}]"	train
Measurement of the binding stoichiometry, which comprised HPLC - based quantification of adenine nucleotides from the boiled supernatant and spectral analysis of heat denatured Rv2623 following reconstitution in 6 M guanidine - HCl, yields 1. 4 + / - 0. 2 nucleotide equivalents / monomer with an overall content of 86 + / - 4% ATP ( 14 + / - 4% ADP).	guanidine - HCl,216,231,Chemical	ATP,328,331,Chemical	"[{""token"": ""guanidine - HCl"", ""start_span"": 216, ""end_span"": 231, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 328, ""end_span"": 331, ""type"": ""Chemical""}]"	train
