Sentence	entity_1	entity_2	entity_3	entity_4	json	split
This study has provided substantial biochemical and structural evidence that M. tuberculosis Rv2623 is a bona fide nucleotide - binding USP: i) E. coli - expressed His6 - Rv2623 co - purifies with tightly bound ATP and ADP; ii) analysis of the 2. 9 A - resolution Rv2623 crystal structure, the first molecular model of a tandem - type USP, reveals four ATP - bound nucleotide - binding pockets; and iii) point mutations ( D15E, G117A) within the conserved L1 ( D15E) and beta4 ( G117A) regions of the structure, which were predicted to disrupt nucleotide - binding, yielded mutant proteins with attenuated ATP - binding capacity.	ATP,211,214,Chemical	ADP,219,222,Chemical	ATP,353,356,Chemical	ATP,606,609,Chemical	"[{""token"": ""ATP"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Chemical""}, {""token"": ""ADP"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 353, ""end_span"": 356, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 606, ""end_span"": 609, ""type"": ""Chemical""}]"	train
The degradation of these amino acids gives rise to L - glutamate and the TCA cycle intermediates succinate, formate, and alpha - ketoglutarate.	TCA,73,76,Chemical	succinate,97,106,Chemical	formate,108,115,Chemical	alpha - ketoglutarate,121,142,Chemical	"[{""token"": ""TCA"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""succinate"", ""start_span"": 97, ""end_span"": 106, ""type"": ""Chemical""}, {""token"": ""formate"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Chemical""}, {""token"": ""alpha - ketoglutarate"", ""start_span"": 121, ""end_span"": 142, ""type"": ""Chemical""}]"	train
The gabD gene functions to produce succinate from both GABA and hydroxyphenylacetate ( HPA), an aromatic degradation product of Tyr and Phe; and the HPA transport ( hpaX) and catabolism ( hpaCBIFHDE) genes of Y. pestis were also highly upregulated in the flea gut ( Table S1, Fig. 2).	succinate,35,44,Chemical	GABA,55,59,Chemical	hydroxyphenylacetate,64,84,Chemical	HPA,87,90,Chemical	"[{""token"": ""succinate"", ""start_span"": 35, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""GABA"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Chemical""}, {""token"": ""hydroxyphenylacetate"", ""start_span"": 64, ""end_span"": 84, ""type"": ""Chemical""}, {""token"": ""HPA"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Chemical""}]"	train
Upregulation of the actP and acs genes in the flea, which direct the uptake of acetate and its conversion to acetyl - CoA, also suggests that insufficient acetyl - CoA is produced by glycolysis to potentiate the TCA cycle.	acetate,79,86,Chemical	acetyl - CoA,109,121,Chemical	acetyl - CoA,155,167,Chemical	TCA,212,215,Chemical	"[{""token"": ""acetate"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""acetyl - CoA"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Chemical""}, {""token"": ""acetyl - CoA"", ""start_span"": 155, ""end_span"": 167, ""type"": ""Chemical""}, {""token"": ""TCA"", ""start_span"": 212, ""end_span"": 215, ""type"": ""Chemical""}]"	train
In contrast to hexose uptake systems, Y. pestis genes that encode permeases for the pentoses ribose, xylose, and arabinose were induced in the flea gut.	hexose,15,21,Chemical	pentoses ribose,84,99,Chemical	xylose,101,107,Chemical	arabinose,113,122,Chemical	"[{""token"": ""hexose"", ""start_span"": 15, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""pentoses ribose"", ""start_span"": 84, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""xylose"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Chemical""}, {""token"": ""arabinose"", ""start_span"": 113, ""end_span"": 122, ""type"": ""Chemical""}]"	train
We determined that Chelex 100 was effective at chelating iron because expression of the pmrA - independent iron - repressed iroA gene ( Hall and Foster, 1996) was induced to higher levels in cultures treated with Chelex 100 ( Fig. 2D).	Chelex 100,19,29,Chemical	iron,57,61,Chemical	iron,107,111,Chemical	Chelex 100,213,223,Chemical	"[{""token"": ""Chelex 100"", ""start_span"": 19, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""Chelex 100"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Chemical""}]"	valid
The effects of various carbon sources on the expression of hilE and hilD were studied with two Mlc regulon - inducing sugars, glucose and mannose, and two Mlc regulon - non - inducing carbohydrates, arabinose and glycerol.	glucose,126,133,Chemical	mannose,138,145,Chemical	arabinose,199,208,Chemical	glycerol,213,221,Chemical	"[{""token"": ""glucose"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""mannose"", ""start_span"": 138, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""arabinose"", ""start_span"": 199, ""end_span"": 208, ""type"": ""Chemical""}, {""token"": ""glycerol"", ""start_span"": 213, ""end_span"": 221, ""type"": ""Chemical""}]"	valid
The glucose present in DLB ( LB broth diluted 1: 5) decreased hilA expression 2. 5 - fold, as compared to DLB without glucose, while lactose and arabinose had little effect on hilA expression ( 45).	glucose,4,11,Chemical	glucose,118,125,Chemical	lactose,133,140,Chemical	arabinose,145,154,Chemical	"[{""token"": ""glucose"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Chemical""}, {""token"": ""glucose"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Chemical""}, {""token"": ""lactose"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Chemical""}, {""token"": ""arabinose"", ""start_span"": 145, ""end_span"": 154, ""type"": ""Chemical""}]"	valid
Among the loci exhibiting high z - scores after chi - phage selection were the rfa and mdo gene clusters responsible for the structural assembly of lipopolysaccharides ( LPS) and osmoregulated periplasmic glucans ( OPG).	lipopolysaccharides,148,167,Chemical	LPS,170,173,Chemical	osmoregulated periplasmic glucans,179,212,Chemical	OPG,215,218,Chemical	"[{""token"": ""lipopolysaccharides"", ""start_span"": 148, ""end_span"": 167, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Chemical""}, {""token"": ""osmoregulated periplasmic glucans"", ""start_span"": 179, ""end_span"": 212, ""type"": ""Chemical""}, {""token"": ""OPG"", ""start_span"": 215, ""end_span"": 218, ""type"": ""Chemical""}]"	test
To determine the role of the Rcs signaling pathway in LPS / OPG mediated repression of motility, we disrupted each of the components of the Rcs system in most of our LPS and OPG mutants.	LPS,54,57,Chemical	OPG,60,63,Chemical	LPS,166,169,Chemical	OPG,174,177,Chemical	"[{""token"": ""LPS"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Chemical""}, {""token"": ""OPG"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Chemical""}, {""token"": ""OPG"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Chemical""}]"	test
Both OPG and LPS mutants showed decreased sensitivity to chi - phage, and the decrease in sensitivity was eliminated by introducing DeltarcsF deletions, indicating that OPG and LPS are not directly required for chi - phage infection ( Figures 5B - D).	OPG,5,8,Chemical	LPS,13,16,Chemical	OPG,169,172,Chemical	LPS,177,180,Chemical	"[{""token"": ""OPG"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Chemical""}, {""token"": ""OPG"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Chemical""}]"	test
In P. temperata, pchC, a gene involved in the biogenesis of pyochelin type of siderophore [ 61], was upregulated indicating the importance of iron, whereas a siderophore - independent zinc ion transport system encoded by gene znuA [ 62] was induced in X. koppenhoeferi indicating the importance of zinc.	pyochelin,60,69,Chemical	iron,142,146,Chemical	zinc,184,188,Chemical	zinc,298,302,Chemical	"[{""token"": ""pyochelin"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Chemical""}, {""token"": ""zinc"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Chemical""}, {""token"": ""zinc"", ""start_span"": 298, ""end_span"": 302, ""type"": ""Chemical""}]"	test
Finally, the last gene that was up - regulated in our study and identified in another in vivo study is nanE, which codes for a putative N - acetylmannosamine - 6 - phosphate 2 - epimerase, an enzyme involved in the use of N - acetylneuraminate and N - acetylmannosamine as carbon sources [ 35].	N - acetylmannosamine - 6 - phosphate,136,173,Chemical	N - acetylneuraminate,222,243,Chemical	N - acetylmannosamine,248,269,Chemical	carbon,273,279,Chemical	"[{""token"": ""N - acetylmannosamine - 6 - phosphate"", ""start_span"": 136, ""end_span"": 173, ""type"": ""Chemical""}, {""token"": ""N - acetylneuraminate"", ""start_span"": 222, ""end_span"": 243, ""type"": ""Chemical""}, {""token"": ""N - acetylmannosamine"", ""start_span"": 248, ""end_span"": 269, ""type"": ""Chemical""}, {""token"": ""carbon"", ""start_span"": 273, ""end_span"": 279, ""type"": ""Chemical""}]"	test
In bacteria, Fur down - regulates the transcription of genes involved in iron - acquisition and iron homeostasis in bacterial cells, and its action is directly linked to the amount of available iron, as it requires Fe2 + as a cofactor [ 41].	iron,73,77,Chemical	iron,96,100,Chemical	iron,194,198,Chemical	Fe2 +,215,220,Chemical	"[{""token"": ""iron"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Chemical""}, {""token"": ""Fe2 +"", ""start_span"": 215, ""end_span"": 220, ""type"": ""Chemical""}]"	test
