Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
The results showed that 6 - OHDA significantly reduced the passive avoidance memory performance, non - enzymatic ( total thiol) and enzymatic [ glutathione peroxidase ( GPx)] antioxidant contents and increased the level of malondialdehyde ( MDA) in the hippocampus and striatum of vehicle - treated group as compared to sham - operated rats.	6 - OHDA,24,32,Chemical/Drug	thiol,121,126,Chemical/Drug	glutathione,144,155,Chemical/Drug	malondialdehyde,223,238,Chemical/Drug	MDA,241,244,Chemical/Drug	"[{""token"": ""6 - OHDA"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""thiol"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 223, ""end_span"": 238, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 241, ""end_span"": 244, ""type"": ""Chemical/Drug""}]"	train
While most of the research has focused on free phytosterols and phytosteryl esters of fatty acids, few researches reported on phytosteryl phenolates, the esters of phytosterols with phenolic acids.	phytosterols,47,59,Chemical/Drug	phytosteryl esters of fatty acids,64,97,Chemical/Drug	phytosteryl phenolates,126,148,Chemical/Drug	phytosterols,164,176,Chemical/Drug	phenolic acids,182,196,Chemical/Drug	"[{""token"": ""phytosterols"", ""start_span"": 47, ""end_span"": 59, ""type"": ""Chemical/Drug""}, {""token"": ""phytosteryl esters of fatty acids"", ""start_span"": 64, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""phytosteryl phenolates"", ""start_span"": 126, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""phytosterols"", ""start_span"": 164, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""phenolic acids"", ""start_span"": 182, ""end_span"": 196, ""type"": ""Chemical/Drug""}]"	train
The analytical results clarified that the mono - thiol adduct of methyl caffeate and the mono - and di - thiol adducts of methyl dihydrocaffeate contributed to the synergism in the antioxidant activity of both caffeates.	thiol,49,54,Chemical/Drug	methyl caffeate,65,80,Chemical/Drug	thiol,105,110,Chemical/Drug	methyl dihydrocaffeate,122,144,Chemical/Drug	caffeates,210,219,Chemical/Drug	"[{""token"": ""thiol"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""methyl caffeate"", ""start_span"": 65, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""thiol"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""methyl dihydrocaffeate"", ""start_span"": 122, ""end_span"": 144, ""type"": ""Chemical/Drug""}, {""token"": ""caffeates"", ""start_span"": 210, ""end_span"": 219, ""type"": ""Chemical/Drug""}]"	train
The ratio of total saturated over total unsaturated fatty acids ( SFAs / UFAs) or caprylic acid ( C8: 0) over UFAs could be useful markers to determine the degree of oxidation.	unsaturated fatty acids,40,63,Chemical/Drug	SFAs,66,70,Chemical/Drug	UFAs,73,77,Chemical/Drug	caprylic acid,82,95,Chemical/Drug	UFAs,110,114,Chemical/Drug	"[{""token"": ""unsaturated fatty acids"", ""start_span"": 40, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""SFAs"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""UFAs"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""caprylic acid"", ""start_span"": 82, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""UFAs"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Chemical/Drug""}]"	train
Bioactive compounds present in ethanolic extracts from 18 macroalgae of the Portuguese coast were analysed by gas chromatography - mass spectrometry ( GC - MS), leading to the characterization of 14 compounds: proline, phloroglucinol, mannitol, 8 fatty acids and 3 sterols.	proline,210,217,Chemical/Drug	phloroglucinol,219,233,Chemical/Drug	mannitol,235,243,Chemical/Drug	fatty acids,247,258,Chemical/Drug	sterols,265,272,Chemical/Drug	"[{""token"": ""proline"", ""start_span"": 210, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""phloroglucinol"", ""start_span"": 219, ""end_span"": 233, ""type"": ""Chemical/Drug""}, {""token"": ""mannitol"", ""start_span"": 235, ""end_span"": 243, ""type"": ""Chemical/Drug""}, {""token"": ""fatty acids"", ""start_span"": 247, ""end_span"": 258, ""type"": ""Chemical/Drug""}, {""token"": ""sterols"", ""start_span"": 265, ""end_span"": 272, ""type"": ""Chemical/Drug""}]"	train
Thus, this study examined glial - fibrillary acidic protein ( GFAP) and CD11b protein expression in striata of animals administered saline or a neurotoxic regimen of METH on post - natal days 60 and / or 90 ( Saline: Saline, Saline: METH, METH: Saline, METH: METH).	METH,166,170,Chemical/Drug	METH,233,237,Chemical/Drug	METH,239,243,Chemical/Drug	METH,253,257,Chemical/Drug	METH,259,263,Chemical/Drug	"[{""token"": ""METH"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Chemical/Drug""}, {""token"": ""METH"", ""start_span"": 233, ""end_span"": 237, ""type"": ""Chemical/Drug""}, {""token"": ""METH"", ""start_span"": 239, ""end_span"": 243, ""type"": ""Chemical/Drug""}, {""token"": ""METH"", ""start_span"": 253, ""end_span"": 257, ""type"": ""Chemical/Drug""}, {""token"": ""METH"", ""start_span"": 259, ""end_span"": 263, ""type"": ""Chemical/Drug""}]"	train
The aim of this study was to investigate the protective role of rutin ( RUT, 30 mg / kg) and selenium ( Se, 0. 15 ppm) alone or in combination against Cd ( 200 ppm) - induced lipid peroxidation, steroidogenesis and changes in antioxidant defence system in the rat testes.	rutin,64,69,Chemical/Drug	RUT,72,75,Chemical/Drug	selenium,93,101,Chemical/Drug	Se,104,106,Chemical/Drug	Cd,151,153,Chemical/Drug	"[{""token"": ""rutin"", ""start_span"": 64, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""RUT"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""selenium"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 104, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 151, ""end_span"": 153, ""type"": ""Chemical/Drug""}]"	train
Treatment with RUT and Se reversed Cd - induced alterations of antioxidant defence system and significantly prevented Cd - induced testes damage and depletion of plasma and testicular Se levels.	RUT,15,18,Chemical/Drug	Se,23,25,Chemical/Drug	Cd,35,37,Chemical/Drug	Cd,118,120,Chemical/Drug	Se,184,186,Chemical/Drug	"[{""token"": ""RUT"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 23, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 35, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 118, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""Se"", ""start_span"": 184, ""end_span"": 186, ""type"": ""Chemical/Drug""}]"	train
Our calculations indicate that each nona - BDE may degrade to form three kinds of octa - BDE products via the pi sigma * ( 5Br) state, whereas only one kind of octa - BDEs can be formed via the pi sigma * ( 4Br) state.	nona - BDE,36,46,Chemical/Drug	octa - BDE,82,92,Chemical/Drug	5Br,123,126,Chemical/Drug	octa - BDEs,160,171,Chemical/Drug	4Br,207,210,Chemical/Drug	"[{""token"": ""nona - BDE"", ""start_span"": 36, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""octa - BDE"", ""start_span"": 82, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""5Br"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""octa - BDEs"", ""start_span"": 160, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""4Br"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Chemical/Drug""}]"	train
The thermosensitive - mucoadhesive ondansetron liquid suppository ( tmOLS) was developed to enhance patient compliance and bioavailability in high - risk patients receiving highly emetogenic therapy and having difficulty in swallowing, The thermosensitive - mucoadhesive liquid suppository bases were formulated using poloxamers ( P407 and P188) and hydroxypropylmethyl cellulose ( HPMC).	ondansetron,35,46,Chemical/Drug	poloxamers,318,328,Chemical/Drug	P407,331,335,Chemical/Drug	P188,340,344,Chemical/Drug	hydroxypropylmethyl,350,369,Chemical/Drug	"[{""token"": ""ondansetron"", ""start_span"": 35, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""poloxamers"", ""start_span"": 318, ""end_span"": 328, ""type"": ""Chemical/Drug""}, {""token"": ""P407"", ""start_span"": 331, ""end_span"": 335, ""type"": ""Chemical/Drug""}, {""token"": ""P188"", ""start_span"": 340, ""end_span"": 344, ""type"": ""Chemical/Drug""}, {""token"": ""hydroxypropylmethyl"", ""start_span"": 350, ""end_span"": 369, ""type"": ""Chemical/Drug""}]"	train
Results: Inhibition of immunophilins by tacrolimus ( FK506) and sirolimus ( rapamycin) reduced Ca2 + entry in platelets from healthy donors and DM2 patients.	tacrolimus,40,50,Chemical/Drug	FK506,53,58,Chemical/Drug	sirolimus,64,73,Chemical/Drug	rapamycin,76,85,Chemical/Drug	Ca2 +,95,100,Chemical/Drug	"[{""token"": ""tacrolimus"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""FK506"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""sirolimus"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""rapamycin"", ""start_span"": 76, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""Ca2 +"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Chemical/Drug""}]"	train
However, compounds 6g and 6f with benzothiazole moiety ( 12. 5 and 25 mu g / ml) showed promising activity against Escherichia coli compared to ampicillin; compounds 6d, 6j bearing triazole and morpholine, respectively, showed promising antitubercular activity ( 25 mu g / ml) compared to rifampicin.	benzothiazole,34,47,Chemical/Drug	ampicillin,144,154,Chemical/Drug	triazole,181,189,Chemical/Drug	morpholine,194,204,Chemical/Drug	rifampicin,289,299,Chemical/Drug	"[{""token"": ""benzothiazole"", ""start_span"": 34, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""ampicillin"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""triazole"", ""start_span"": 181, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""morpholine"", ""start_span"": 194, ""end_span"": 204, ""type"": ""Chemical/Drug""}, {""token"": ""rifampicin"", ""start_span"": 289, ""end_span"": 299, ""type"": ""Chemical/Drug""}]"	train
Pristimerin suppressed not only the generation of nitric oxide ( NO) and prostaglandin E2, but also the expression of inducible NO synthase and cyclooxygenase - 2 induced by lipopolysacharide ( LPS) in murine macrophage RAW264. 7 cells.	Pristimerin,0,11,Chemical/Drug	nitric oxide,50,62,Chemical/Drug	NO,65,67,Chemical/Drug	prostaglandin E2,73,89,Chemical/Drug	NO,128,130,Chemical/Drug	"[{""token"": ""Pristimerin"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""nitric oxide"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 65, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""prostaglandin E2"", ""start_span"": 73, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""NO"", ""start_span"": 128, ""end_span"": 130, ""type"": ""Chemical/Drug""}]"	train
The fixed - dose combination of emtricitabine ( FTC) 200 mg and tenofovir disoproxil fumarate ( TDF) 300 mg ( Truvada ( ( R))), administered orally once daily, is widely used as part of first - line regimens for the treatment of HIV - 1 infection.	emtricitabine,32,45,Chemical/Drug	FTC,48,51,Chemical/Drug	tenofovir disoproxil fumarate,64,93,Chemical/Drug	TDF,96,99,Chemical/Drug	Truvada,110,117,Chemical/Drug	"[{""token"": ""emtricitabine"", ""start_span"": 32, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""FTC"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""tenofovir disoproxil fumarate"", ""start_span"": 64, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""TDF"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Chemical/Drug""}, {""token"": ""Truvada"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Chemical/Drug""}]"	train
The arylsulfanylpyrazolo and aryloxanylpyrazolone scaffolds previously were reported to inhibit Cu / Zn superoxide dismutase 1 dependent protein aggregation and to extend survival in the ALS mouse model.	arylsulfanylpyrazolo,4,24,Chemical/Drug	aryloxanylpyrazolone,29,49,Chemical/Drug	Cu,96,98,Chemical/Drug	Zn,101,103,Chemical/Drug	superoxide,104,114,Chemical/Drug	"[{""token"": ""arylsulfanylpyrazolo"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""aryloxanylpyrazolone"", ""start_span"": 29, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 96, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 101, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Chemical/Drug""}]"	train
Proton - transferred 1: 1 salts of [ H - dppz] [ Hca] and [ H - dppz] [ Hba] ( H2ca = chloranilic acid, H2ba = bromanilic acid) were found to host room - temperature ferroelectricity with a spontaneous polarization of 3 - 4 mu C / cm ( 2) along the hydrogen - bonded chains.	H2ca,79,83,Chemical/Drug	chloranilic acid,86,102,Chemical/Drug	H2ba,104,108,Chemical/Drug	bromanilic acid,111,126,Chemical/Drug	hydrogen,249,257,Chemical/Drug	"[{""token"": ""H2ca"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""chloranilic acid"", ""start_span"": 86, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""H2ba"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""bromanilic acid"", ""start_span"": 111, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 249, ""end_span"": 257, ""type"": ""Chemical/Drug""}]"	train
The amino acid histidine ( His) has a number of unique roles that can dictate function in proteins, and these roles are typically conferred through noncovalent interactions that depend on the protonation state of His ' s 4 - substituted imidazole ring.	amino acid,4,14,Chemical/Drug	histidine,15,24,Chemical/Drug	His,27,30,Chemical/Drug	His,213,216,Chemical/Drug	4 - substituted imidazole,221,246,Chemical/Drug	"[{""token"": ""amino acid"", ""start_span"": 4, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""histidine"", ""start_span"": 15, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""His"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""His"", ""start_span"": 213, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""4 - substituted imidazole"", ""start_span"": 221, ""end_span"": 246, ""type"": ""Chemical/Drug""}]"	train
The main chemical constituents identified by the liquid chromatography - tandem mass spectrometry ( LC - ESI - MSMS) were found to be iridoid glucosides ( iridoids and secoiridoids), xanthones and flavonoids.	iridoid glucosides,134,152,Chemical/Drug	iridoids,155,163,Chemical/Drug	secoiridoids,168,180,Chemical/Drug	xanthones,183,192,Chemical/Drug	flavonoids,197,207,Chemical/Drug	"[{""token"": ""iridoid glucosides"", ""start_span"": 134, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""iridoids"", ""start_span"": 155, ""end_span"": 163, ""type"": ""Chemical/Drug""}, {""token"": ""secoiridoids"", ""start_span"": 168, ""end_span"": 180, ""type"": ""Chemical/Drug""}, {""token"": ""xanthones"", ""start_span"": 183, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""flavonoids"", ""start_span"": 197, ""end_span"": 207, ""type"": ""Chemical/Drug""}]"	train
Additionally, vitamin absorption was assessed in male Sprague - Dawley rats randomized in the following treatment groups: IV administration of 0. 1mg / kg vitamin D3 and 1mg / kg vitamin K1, and a single - dose gavage of 1mg / kg vitamin D3 and 5mg / kg of vitamin K1 in peanut oil with various doses of NSAS slurry, 2% NSAS - fortified diet, or 50mg / kg stigmastanol.	vitamin D3,155,165,Chemical/Drug	vitamin K1,179,189,Chemical/Drug	vitamin D3,230,240,Chemical/Drug	vitamin K1,257,267,Chemical/Drug	stigmastanol,356,368,Chemical/Drug	"[{""token"": ""vitamin D3"", ""start_span"": 155, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""vitamin K1"", ""start_span"": 179, ""end_span"": 189, ""type"": ""Chemical/Drug""}, {""token"": ""vitamin D3"", ""start_span"": 230, ""end_span"": 240, ""type"": ""Chemical/Drug""}, {""token"": ""vitamin K1"", ""start_span"": 257, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""stigmastanol"", ""start_span"": 356, ""end_span"": 368, ""type"": ""Chemical/Drug""}]"	train
A series of novel oleanane - type pentacyclic triterpenoids bearing a boronate ester moiety at C3 have been synthesized by palladium - catalyzed cross - coupling of bis ( pinacolato) diboron with vinyl triflates, in the presence of base, and these compounds were fully characterized by 1D and 2D NMR techniques.	oleanane,18,26,Chemical/Drug	triterpenoids,46,59,Chemical/Drug	boronate ester,70,84,Chemical/Drug	palladium,123,132,Chemical/Drug	vinyl triflates,196,211,Chemical/Drug	"[{""token"": ""oleanane"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""triterpenoids"", ""start_span"": 46, ""end_span"": 59, ""type"": ""Chemical/Drug""}, {""token"": ""boronate ester"", ""start_span"": 70, ""end_span"": 84, ""type"": ""Chemical/Drug""}, {""token"": ""palladium"", ""start_span"": 123, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""vinyl triflates"", ""start_span"": 196, ""end_span"": 211, ""type"": ""Chemical/Drug""}]"	train
The levels of malondialdehyde ( MDA), superoxide dismutase ( SOD) and glutathione ( GSH) were estimated in liver homogenates.	malondialdehyde,14,29,Chemical/Drug	MDA,32,35,Chemical/Drug	superoxide,38,48,Chemical/Drug	glutathione,70,81,Chemical/Drug	GSH,84,87,Chemical/Drug	"[{""token"": ""malondialdehyde"", ""start_span"": 14, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""MDA"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Chemical/Drug""}, {""token"": ""superoxide"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 70, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Chemical/Drug""}]"	train
Sham - operated rats received oral vehicle only; OVX animals were randomized to receive vehicle, RSG, alendronate ( ALN) or RSG plus ALN for 12 weeks.	RSG,97,100,Chemical/Drug	alendronate,102,113,Chemical/Drug	ALN,116,119,Chemical/Drug	RSG,124,127,Chemical/Drug	ALN,133,136,Chemical/Drug	"[{""token"": ""RSG"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""alendronate"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Chemical/Drug""}, {""token"": ""ALN"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""RSG"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""ALN"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Chemical/Drug""}]"	train
Silver nanoparticles ( AgNPs) stabilized by polyguanidino oxanorbornenes ( PG) at 5 and 25 kDa and polyamino oxanorbornenes ( PA) at 3 and 15 kDa have been synthesized by the reduction of silver ions with NaBH4 in aqueous solutions at ambient temperature.	Silver,0,6,Chemical/Drug	polyguanidino oxanorbornenes,44,72,Chemical/Drug	polyamino oxanorbornenes,99,123,Chemical/Drug	silver,188,194,Chemical/Drug	NaBH4,205,210,Chemical/Drug	"[{""token"": ""Silver"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical/Drug""}, {""token"": ""polyguanidino oxanorbornenes"", ""start_span"": 44, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""polyamino oxanorbornenes"", ""start_span"": 99, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""silver"", ""start_span"": 188, ""end_span"": 194, ""type"": ""Chemical/Drug""}, {""token"": ""NaBH4"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Chemical/Drug""}]"	train
Ligand combinations able to induce ER - HLD transcriptional activity include the agonists 17 beta - estradiol or conjugated estrogens with the antagonists tamoxifen, raloxifene, bazedoxifene, or fulvestrant.	17 beta - estradiol,90,109,Chemical/Drug	tamoxifen,155,164,Chemical/Drug	raloxifene,166,176,Chemical/Drug	bazedoxifene,178,190,Chemical/Drug	fulvestrant,195,206,Chemical/Drug	"[{""token"": ""17 beta - estradiol"", ""start_span"": 90, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""tamoxifen"", ""start_span"": 155, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""raloxifene"", ""start_span"": 166, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""bazedoxifene"", ""start_span"": 178, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""fulvestrant"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Chemical/Drug""}]"	train
Interestingly, the isoxazoline binding site is directly coupled to the avermectin GABA / glutamate chloride channel activator site.	isoxazoline,19,30,Chemical/Drug	avermectin,71,81,Chemical/Drug	GABA,82,86,Chemical/Drug	glutamate,89,98,Chemical/Drug	chloride,99,107,Chemical/Drug	"[{""token"": ""isoxazoline"", ""start_span"": 19, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""avermectin"", ""start_span"": 71, ""end_span"": 81, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 89, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""chloride"", ""start_span"": 99, ""end_span"": 107, ""type"": ""Chemical/Drug""}]"	train
Surprisingly, MF plus ethanol significantly elevated protein expression of medium - chain acyl - CoA dehydrogenase ( MCAD), long - chain acyl - CoA dehydrogenase ( LCAD) and very long chain acyl - CoA dehydrogenase but did not significantly affect mRNA expression of other proteins involved in beta - oxidation and fatty acid synthesis.	ethanol,22,29,Chemical/Drug	acyl - CoA,90,100,Chemical/Drug	acyl - CoA,137,147,Chemical/Drug	acyl - CoA,190,200,Chemical/Drug	fatty acid,315,325,Chemical/Drug	"[{""token"": ""ethanol"", ""start_span"": 22, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""acyl - CoA"", ""start_span"": 90, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""acyl - CoA"", ""start_span"": 137, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""acyl - CoA"", ""start_span"": 190, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""fatty acid"", ""start_span"": 315, ""end_span"": 325, ""type"": ""Chemical/Drug""}]"	train
Olanzapine and its precursor desmethyl - Olanzapine were synthesized from malononitrile, propionaldehyde, 1 - fluoro - 2 - nitrobenzene, and substituted piperazine in 4, 4, 5, and 5 steps with 35%, 32%, 26%, and 32% overall chemical yield, respectively.	Olanzapine,0,10,Chemical/Drug	malononitrile,74,87,Chemical/Drug	propionaldehyde,89,104,Chemical/Drug	1 - fluoro - 2 - nitrobenzene,106,135,Chemical/Drug	piperazine,153,163,Chemical/Drug	"[{""token"": ""Olanzapine"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""malononitrile"", ""start_span"": 74, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""propionaldehyde"", ""start_span"": 89, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""1 - fluoro - 2 - nitrobenzene"", ""start_span"": 106, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""piperazine"", ""start_span"": 153, ""end_span"": 163, ""type"": ""Chemical/Drug""}]"	train
Glycosylated haemoglobin, lipid profile, plasma and colonic active ( GLP - 1) ( 7 - 36) amide, mRNA expression of proglucagon GLP - 1, plasma and pancreatic insulin, histology of pancreata and biomarkers of oxidative stress ( superoxidase dismutase, reduced glutathione, malondialdehyde, glutathione peroxidase, glutathione S transferase) were measured after 8week.	amide,88,93,Chemical/Drug	glutathione,258,269,Chemical/Drug	malondialdehyde,271,286,Chemical/Drug	glutathione,288,299,Chemical/Drug	glutathione,312,323,Chemical/Drug	"[{""token"": ""amide"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 258, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""malondialdehyde"", ""start_span"": 271, ""end_span"": 286, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 288, ""end_span"": 299, ""type"": ""Chemical/Drug""}, {""token"": ""glutathione"", ""start_span"": 312, ""end_span"": 323, ""type"": ""Chemical/Drug""}]"	train
In acute study, the rats were divided into I - glucose ( 2. 5g / kg, p. o.), II - sitagliptin ( 5mg / kg, p. o.), III - l - glutamine ( 250mg / kg, p. o.), IV - l - glutamine ( 500mg / kg, p. o.) and V - l - glutamine ( 1000mg / kg, p. o.).	glucose,47,54,Chemical/Drug	sitagliptin,82,93,Chemical/Drug	l - glutamine,120,133,Chemical/Drug	l - glutamine,161,174,Chemical/Drug	l - glutamine,204,217,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""sitagliptin"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""l - glutamine"", ""start_span"": 120, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""l - glutamine"", ""start_span"": 161, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""l - glutamine"", ""start_span"": 204, ""end_span"": 217, ""type"": ""Chemical/Drug""}]"	train
l - glutamine decreased plasma glucose, increased plasma and pancreatic insulin, increased plasma and colonic active GLP - 1 ( 7 - 36) amide secretion as well as decreased oxidative stress in streptozotocin - nicotinamide induced diabetic rats.	l - glutamine,0,13,Chemical/Drug	glucose,31,38,Chemical/Drug	amide,135,140,Chemical/Drug	streptozotocin,192,206,Chemical/Drug	nicotinamide,209,221,Chemical/Drug	"[{""token"": ""l - glutamine"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""amide"", ""start_span"": 135, ""end_span"": 140, ""type"": ""Chemical/Drug""}, {""token"": ""streptozotocin"", ""start_span"": 192, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""nicotinamide"", ""start_span"": 209, ""end_span"": 221, ""type"": ""Chemical/Drug""}]"	train
