Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
The formulation approaches used were as follows: ( a) an inclusion complex with hydroxypropyl - beta - cyclodextrin ( HP - beta - CD), ( b) a solid dispersion with Soluplus ( R), a new highly water soluble polyvinyl caprolactam - polyvinyl acetate - polyethylene glycol graft copolymer and ( c) a ternary inclusion complex with both HP - beta - CD and Soluplus ( R).	hydroxypropyl - beta - cyclodextrin,80,115,Chemical/Drug	HP - beta - CD,118,132,Chemical/Drug	Soluplus,164,172,Chemical/Drug	polyvinyl caprolactam,206,227,Chemical/Drug	polyvinyl acetate,230,247,Chemical/Drug	polyethylene glycol,250,269,Chemical/Drug	HP - beta - CD,333,347,Chemical/Drug	Soluplus,352,360,Chemical/Drug	"[{""token"": ""hydroxypropyl - beta - cyclodextrin"", ""start_span"": 80, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 118, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""Soluplus"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""polyvinyl caprolactam"", ""start_span"": 206, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""polyvinyl acetate"", ""start_span"": 230, ""end_span"": 247, ""type"": ""Chemical/Drug""}, {""token"": ""polyethylene glycol"", ""start_span"": 250, ""end_span"": 269, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 333, ""end_span"": 347, ""type"": ""Chemical/Drug""}, {""token"": ""Soluplus"", ""start_span"": 352, ""end_span"": 360, ""type"": ""Chemical/Drug""}]"	valid
Compared to other carbon - ( e. g., Vulcan XC - 72R) supported Pd and Pt, the resultant graphene - Pd and Pt composites exhibit better electrocatalytic activity and long - term stability toward alcohol electrooxidation.	carbon,18,24,Chemical/Drug	Vulcan XC - 72R,36,51,Chemical/Drug	Pd,63,65,Chemical/Drug	Pt,70,72,Chemical/Drug	graphene,88,96,Chemical/Drug	Pd,99,101,Chemical/Drug	Pt,106,108,Chemical/Drug	alcohol,194,201,Chemical/Drug	"[{""token"": ""carbon"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""Vulcan XC - 72R"", ""start_span"": 36, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 63, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""Pt"", ""start_span"": 70, ""end_span"": 72, ""type"": ""Chemical/Drug""}, {""token"": ""graphene"", ""start_span"": 88, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 99, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""Pt"", ""start_span"": 106, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""alcohol"", ""start_span"": 194, ""end_span"": 201, ""type"": ""Chemical/Drug""}]"	valid
Valacyclovir P ( eff) was significantly reduced by the dipeptide glycylsarcosine and the aminocephalosporin cefadroxil, but not by the amino acids l - valine or l - histidine, the organic acid p - aminohippurate, or the organic base tetraethylammonium ( all at 25 mM).	Valacyclovir,0,12,Chemical/Drug	glycylsarcosine,65,80,Chemical/Drug	aminocephalosporin cefadroxil,89,118,Chemical/Drug	amino acids,135,146,Chemical/Drug	l - valine,147,157,Chemical/Drug	l - histidine,161,174,Chemical/Drug	p - aminohippurate,193,211,Chemical/Drug	tetraethylammonium,233,251,Chemical/Drug	"[{""token"": ""Valacyclovir"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Chemical/Drug""}, {""token"": ""glycylsarcosine"", ""start_span"": 65, ""end_span"": 80, ""type"": ""Chemical/Drug""}, {""token"": ""aminocephalosporin cefadroxil"", ""start_span"": 89, ""end_span"": 118, ""type"": ""Chemical/Drug""}, {""token"": ""amino acids"", ""start_span"": 135, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""l - valine"", ""start_span"": 147, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""l - histidine"", ""start_span"": 161, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""p - aminohippurate"", ""start_span"": 193, ""end_span"": 211, ""type"": ""Chemical/Drug""}, {""token"": ""tetraethylammonium"", ""start_span"": 233, ""end_span"": 251, ""type"": ""Chemical/Drug""}]"	valid
The discriminative stimulus effects of rac - BHFF were not antagonized by the GABA ( B) receptor antagonist 3 - aminopropyl ( diethoxymethyl) phosphinic acid ( CGP35348) but were attenuated by the less efficacious GABA ( B) receptor - positive modulator 2, 6 - di - tert - butyl - 4 - ( 3 - hydroxy - 2, 2 - dimethylpropyl) phenol ( CGP7930), suggesting the possibility that rac - BHFF produces its discriminative stimulus effects by directly activating GABA ( B2) subunits of GABA ( B) receptors.	rac - BHFF,39,49,Chemical/Drug	GABA,78,82,Chemical/Drug	CGP35348,160,168,Chemical/Drug	GABA,214,218,Chemical/Drug	CGP7930,333,340,Chemical/Drug	rac - BHFF,375,385,Chemical/Drug	GABA,454,458,Chemical/Drug	GABA,477,481,Chemical/Drug	"[{""token"": ""rac - BHFF"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""CGP35348"", ""start_span"": 160, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 214, ""end_span"": 218, ""type"": ""Chemical/Drug""}, {""token"": ""CGP7930"", ""start_span"": 333, ""end_span"": 340, ""type"": ""Chemical/Drug""}, {""token"": ""rac - BHFF"", ""start_span"": 375, ""end_span"": 385, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 454, ""end_span"": 458, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 477, ""end_span"": 481, ""type"": ""Chemical/Drug""}]"	valid
Herbicide - induced variations in cellular components determined changes in cellular carbon: nitrogen ( C: N) and chlorophyll: carbon ( Chl: C) ratios.	carbon,85,91,Chemical/Drug	nitrogen,93,101,Chemical/Drug	C,104,105,Chemical/Drug	N,107,108,Chemical/Drug	chlorophyll,114,125,Chemical/Drug	carbon,127,133,Chemical/Drug	Chl,136,139,Chemical/Drug	C,141,142,Chemical/Drug	"[{""token"": ""carbon"", ""start_span"": 85, ""end_span"": 91, ""type"": ""Chemical/Drug""}, {""token"": ""nitrogen"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 104, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 107, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""chlorophyll"", ""start_span"": 114, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""carbon"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""Chl"", ""start_span"": 136, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 141, ""end_span"": 142, ""type"": ""Chemical/Drug""}]"	valid
The analysis of medium polarity constituents led to the isolation of several glycosides, such as flavonoids, i. e. scutellarein derivatives; phenylethanoids, i. e. verbascoside; and iridoids, i. e. melittoside and 5 - allosyloxy - aucubin, besides the diterpene siderol.	flavonoids,97,107,Chemical/Drug	scutellarein,115,127,Chemical/Drug	phenylethanoids,141,156,Chemical/Drug	verbascoside,164,176,Chemical/Drug	iridoids,182,190,Chemical/Drug	melittoside,198,209,Chemical/Drug	5 - allosyloxy - aucubin,214,238,Chemical/Drug	siderol,262,269,Chemical/Drug	"[{""token"": ""flavonoids"", ""start_span"": 97, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""scutellarein"", ""start_span"": 115, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""phenylethanoids"", ""start_span"": 141, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""verbascoside"", ""start_span"": 164, ""end_span"": 176, ""type"": ""Chemical/Drug""}, {""token"": ""iridoids"", ""start_span"": 182, ""end_span"": 190, ""type"": ""Chemical/Drug""}, {""token"": ""melittoside"", ""start_span"": 198, ""end_span"": 209, ""type"": ""Chemical/Drug""}, {""token"": ""5 - allosyloxy - aucubin"", ""start_span"": 214, ""end_span"": 238, ""type"": ""Chemical/Drug""}, {""token"": ""siderol"", ""start_span"": 262, ""end_span"": 269, ""type"": ""Chemical/Drug""}]"	valid
E2 and its active metabolites, estrone and estriol have a characteristic phenolic A ring, unlike progesterone, testosterone, cortisol and aldosterone, which have an A ring containing a C3 - ketone, a Delta ( 4) bond and a C19 methyl group.	estrone,31,38,Chemical/Drug	estriol,43,50,Chemical/Drug	progesterone,97,109,Chemical/Drug	testosterone,111,123,Chemical/Drug	cortisol,125,133,Chemical/Drug	aldosterone,138,149,Chemical/Drug	ketone,190,196,Chemical/Drug	methyl,226,232,Chemical/Drug	"[{""token"": ""estrone"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""estriol"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Chemical/Drug""}, {""token"": ""progesterone"", ""start_span"": 97, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""testosterone"", ""start_span"": 111, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""cortisol"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""aldosterone"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""ketone"", ""start_span"": 190, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""methyl"", ""start_span"": 226, ""end_span"": 232, ""type"": ""Chemical/Drug""}]"	valid
The presence or absence of three types of intramolecular H - bonds, namely O... H - N, N... H - N and O... H - C that leave noticeable signatures in the IR spectra, play crucial roles in influencing the geometry of the peptide planes and in determining the energetics of the dipeptides.	H,57,58,Chemical/Drug	O,75,76,Chemical/Drug	H - N,80,85,Chemical/Drug	N,87,88,Chemical/Drug	H - N,92,97,Chemical/Drug	O,102,103,Chemical/Drug	H - C,107,112,Chemical/Drug	dipeptides,275,285,Chemical/Drug	"[{""token"": ""H"", ""start_span"": 57, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 75, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""H - N"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""N"", ""start_span"": 87, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""H - N"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 102, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""H - C"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""dipeptides"", ""start_span"": 275, ""end_span"": 285, ""type"": ""Chemical/Drug""}]"	valid
By controlling the applied charge, the morphology of these hybrid nanostructures was altered from CdTe nanoparticles on SWNTs to SWNT / CdTe core / shell nanostructures and the composition of the CdTe nanoparticles was altered from Te - rich ( 29 at% Cd) to Cd - rich ( 79 at% Cd) CdTe by adjusting the deposition potential.	CdTe,98,102,Chemical/Drug	CdTe,136,140,Chemical/Drug	CdTe,196,200,Chemical/Drug	Te,232,234,Chemical/Drug	Cd,251,253,Chemical/Drug	Cd,258,260,Chemical/Drug	Cd,277,279,Chemical/Drug	CdTe,281,285,Chemical/Drug	"[{""token"": ""CdTe"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""CdTe"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Chemical/Drug""}, {""token"": ""CdTe"", ""start_span"": 196, ""end_span"": 200, ""type"": ""Chemical/Drug""}, {""token"": ""Te"", ""start_span"": 232, ""end_span"": 234, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 251, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 258, ""end_span"": 260, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 277, ""end_span"": 279, ""type"": ""Chemical/Drug""}, {""token"": ""CdTe"", ""start_span"": 281, ""end_span"": 285, ""type"": ""Chemical/Drug""}]"	valid
The 8 - oxo - GDP thus formed can be converted to 8 - oxo - GTP because nucleoside - diphosphate kinase and adenylate kinase, both of which catalyze the conversion of GDP to GTP, do not discriminate 8 - oxo - GDP from normal GDP.	8 - oxo - GDP,4,17,Chemical/Drug	8 - oxo - GTP,50,63,Chemical/Drug	nucleoside - diphosphate,72,96,Chemical/Drug	adenylate,108,117,Chemical/Drug	GDP,167,170,Chemical/Drug	GTP,174,177,Chemical/Drug	8 - oxo - GDP,199,212,Chemical/Drug	GDP,225,228,Chemical/Drug	"[{""token"": ""8 - oxo - GDP"", ""start_span"": 4, ""end_span"": 17, ""type"": ""Chemical/Drug""}, {""token"": ""8 - oxo - GTP"", ""start_span"": 50, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""nucleoside - diphosphate"", ""start_span"": 72, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""adenylate"", ""start_span"": 108, ""end_span"": 117, ""type"": ""Chemical/Drug""}, {""token"": ""GDP"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Chemical/Drug""}, {""token"": ""GTP"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""8 - oxo - GDP"", ""start_span"": 199, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""GDP"", ""start_span"": 225, ""end_span"": 228, ""type"": ""Chemical/Drug""}]"	valid
Mesocrystals of Li - Mn - O compounds, such as LiMn2O4, Li2MnO3, and LiMnO2 - Li2MnO3, consisting of oriented nanoscale units were selectively produced under hydrothermal conditions from biomimetically prepared MnCO3 mesocrystals.	Li,16,18,Chemical/Drug	Mn,21,23,Chemical/Drug	O,26,27,Chemical/Drug	LiMn2O4,47,54,Chemical/Drug	Li2MnO3,56,63,Chemical/Drug	LiMnO2,69,75,Chemical/Drug	Li2MnO3,78,85,Chemical/Drug	MnCO3,211,216,Chemical/Drug	"[{""token"": ""Li"", ""start_span"": 16, ""end_span"": 18, ""type"": ""Chemical/Drug""}, {""token"": ""Mn"", ""start_span"": 21, ""end_span"": 23, ""type"": ""Chemical/Drug""}, {""token"": ""O"", ""start_span"": 26, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""LiMn2O4"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""Li2MnO3"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""LiMnO2"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""Li2MnO3"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""MnCO3"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Chemical/Drug""}]"	valid
Thus, pH - sensitive polyvinylpyrrolidone - poly ( acrylic acid) ( PVP / PAAc) nanogels prepared by gamma radiation - induced polymerization of acrylic acid ( AAc) in an aqueous solution of polyvinylpyrrolidone ( PVP) as a template polymer were used to encapsulate pilocarpine.	polyvinylpyrrolidone,21,41,Chemical/Drug	PVP,67,70,Chemical/Drug	PAAc,73,77,Chemical/Drug	acrylic acid,144,156,Chemical/Drug	AAc,159,162,Chemical/Drug	polyvinylpyrrolidone,190,210,Chemical/Drug	PVP,213,216,Chemical/Drug	pilocarpine,265,276,Chemical/Drug	"[{""token"": ""polyvinylpyrrolidone"", ""start_span"": 21, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""PVP"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""PAAc"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""acrylic acid"", ""start_span"": 144, ""end_span"": 156, ""type"": ""Chemical/Drug""}, {""token"": ""AAc"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Chemical/Drug""}, {""token"": ""polyvinylpyrrolidone"", ""start_span"": 190, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""PVP"", ""start_span"": 213, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""pilocarpine"", ""start_span"": 265, ""end_span"": 276, ""type"": ""Chemical/Drug""}]"	valid
Lipophilic groups with different steric bulk were introduced at the 5 - position of the bicyclic scaffold ( R5 = Me, Ph, CH2Ph), and different acyl and carbamoyl moieties ( R7) were appended on the 7 - amino group, as well as a para - methoxy group inserted on the 2 - phenyl ring.	Me,113,115,Chemical/Drug	Ph,117,119,Chemical/Drug	CH2Ph,121,126,Chemical/Drug	acyl,143,147,Chemical/Drug	carbamoyl,152,161,Chemical/Drug	7 - amino,198,207,Chemical/Drug	para - methoxy,228,242,Chemical/Drug	2 - phenyl,265,275,Chemical/Drug	"[{""token"": ""Me"", ""start_span"": 113, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""Ph"", ""start_span"": 117, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""CH2Ph"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""acyl"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""carbamoyl"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""7 - amino"", ""start_span"": 198, ""end_span"": 207, ""type"": ""Chemical/Drug""}, {""token"": ""para - methoxy"", ""start_span"": 228, ""end_span"": 242, ""type"": ""Chemical/Drug""}, {""token"": ""2 - phenyl"", ""start_span"": 265, ""end_span"": 275, ""type"": ""Chemical/Drug""}]"	valid
P450 1B1 is well - known to oxidize many carcinogenic PAHs, and we found that several PAHs ( i. e., 7, 12 - dimethylbenz [ a] anthracene, 7, 12 - dimethylbenz [ a] anthracene - 5, 6 - diol, benzo [ c] phenanthrene, fluoranthene, fluoranthene - 2, 3 - diol, 5 - methylchrysene, benz [ a] pyrene - 4, 5 - diol, benzo [ a] pyrene - 7, 8 - diol, 1 - nitropyrene, 2 - aminoanthracene, 2 - aminofluorene, and 2 - acetylaminofluorene) interacted with P450 1B1, producing Reverse Type I binding spectra.	PAHs,54,58,Chemical/Drug	PAHs,86,90,Chemical/Drug	fluoranthene,215,227,Chemical/Drug	5 - methylchrysene,257,275,Chemical/Drug	1 - nitropyrene,342,357,Chemical/Drug	2 - aminoanthracene,359,378,Chemical/Drug	2 - aminofluorene,380,397,Chemical/Drug	2 - acetylaminofluorene,403,426,Chemical/Drug	"[{""token"": ""PAHs"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Chemical/Drug""}, {""token"": ""PAHs"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Chemical/Drug""}, {""token"": ""fluoranthene"", ""start_span"": 215, ""end_span"": 227, ""type"": ""Chemical/Drug""}, {""token"": ""5 - methylchrysene"", ""start_span"": 257, ""end_span"": 275, ""type"": ""Chemical/Drug""}, {""token"": ""1 - nitropyrene"", ""start_span"": 342, ""end_span"": 357, ""type"": ""Chemical/Drug""}, {""token"": ""2 - aminoanthracene"", ""start_span"": 359, ""end_span"": 378, ""type"": ""Chemical/Drug""}, {""token"": ""2 - aminofluorene"", ""start_span"": 380, ""end_span"": 397, ""type"": ""Chemical/Drug""}, {""token"": ""2 - acetylaminofluorene"", ""start_span"": 403, ""end_span"": 426, ""type"": ""Chemical/Drug""}]"	valid
We observed changes in FA composition that predominantly involved increases in FA methyl esters ( FAMEs), mono - and poly - unsaturated FA ( MUFA and PUFA) and a decrease in n - 3 / n - 6 PUFA ratio by both PFOA and PFOS.	FA methyl esters,79,95,Chemical/Drug	FAMEs,98,103,Chemical/Drug	mono - and poly - unsaturated FA,106,138,Chemical/Drug	MUFA,141,145,Chemical/Drug	PUFA,150,154,Chemical/Drug	PUFA,188,192,Chemical/Drug	PFOA,207,211,Chemical/Drug	PFOS,216,220,Chemical/Drug	"[{""token"": ""FA methyl esters"", ""start_span"": 79, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""FAMEs"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""mono - and poly - unsaturated FA"", ""start_span"": 106, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""MUFA"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Chemical/Drug""}, {""token"": ""PUFA"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""PUFA"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""PFOA"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Chemical/Drug""}, {""token"": ""PFOS"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Chemical/Drug""}]"	valid
The absorptions of SubPz ( Al, Ga) are redshifted or blueshifted with respect to SubPz ( B) depending on the nature of the R substituents of the molecule, whereas the absorptions of SubPc ( Al, Ga) structures are redshifted and with smaller energy gaps with respect to SubPc ( B) for all kinds of R substituents.	SubPz,19,24,Chemical/Drug	Al,27,29,Chemical/Drug	Ga,31,33,Chemical/Drug	SubPz,81,86,Chemical/Drug	SubPc,182,187,Chemical/Drug	Al,190,192,Chemical/Drug	Ga,194,196,Chemical/Drug	SubPc,269,274,Chemical/Drug	"[{""token"": ""SubPz"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 27, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""Ga"", ""start_span"": 31, ""end_span"": 33, ""type"": ""Chemical/Drug""}, {""token"": ""SubPz"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""SubPc"", ""start_span"": 182, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 190, ""end_span"": 192, ""type"": ""Chemical/Drug""}, {""token"": ""Ga"", ""start_span"": 194, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""SubPc"", ""start_span"": 269, ""end_span"": 274, ""type"": ""Chemical/Drug""}]"	valid
Epimerization of isosorbide in water ( pH 8) at 220 degrees C, under 40 bar of hydrogen, and using a Ru / C catalyst ( 5% Ru) for 2 h results in a thermodynamic equilibrium mixture containing 55% isoidide, 40% isosorbide, and 5% isomannide.	isosorbide,17,27,Chemical/Drug	hydrogen,79,87,Chemical/Drug	Ru,101,103,Chemical/Drug	C,106,107,Chemical/Drug	Ru,122,124,Chemical/Drug	isoidide,196,204,Chemical/Drug	isosorbide,210,220,Chemical/Drug	isomannide,229,239,Chemical/Drug	"[{""token"": ""isosorbide"", ""start_span"": 17, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Chemical/Drug""}, {""token"": ""Ru"", ""start_span"": 101, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""C"", ""start_span"": 106, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""Ru"", ""start_span"": 122, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""isoidide"", ""start_span"": 196, ""end_span"": 204, ""type"": ""Chemical/Drug""}, {""token"": ""isosorbide"", ""start_span"": 210, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""isomannide"", ""start_span"": 229, ""end_span"": 239, ""type"": ""Chemical/Drug""}]"	valid
Metal concentrations ( Ag, As, Cd, Cu, Hg, Ni, Pb, and Zn) were also concurrently determined in these species.	Ag,23,25,Chemical/Drug	As,27,29,Chemical/Drug	Cd,31,33,Chemical/Drug	Cu,35,37,Chemical/Drug	Hg,39,41,Chemical/Drug	Ni,43,45,Chemical/Drug	Pb,47,49,Chemical/Drug	Zn,55,57,Chemical/Drug	"[{""token"": ""Ag"", ""start_span"": 23, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""As"", ""start_span"": 27, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""Cd"", ""start_span"": 31, ""end_span"": 33, ""type"": ""Chemical/Drug""}, {""token"": ""Cu"", ""start_span"": 35, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""Hg"", ""start_span"": 39, ""end_span"": 41, ""type"": ""Chemical/Drug""}, {""token"": ""Ni"", ""start_span"": 43, ""end_span"": 45, ""type"": ""Chemical/Drug""}, {""token"": ""Pb"", ""start_span"": 47, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""Zn"", ""start_span"": 55, ""end_span"": 57, ""type"": ""Chemical/Drug""}]"	valid
The main classes of phytoestrogens are flavonoids ( flavonols, flavanones), isoflavonoids ( isoflavones, coumestans), lignans, stilbenoids as well as miscellaneous chemical groups abundant in several edible and / or medicinal plants, belonging mostly to the Leguminosae family.	flavonoids,39,49,Chemical/Drug	flavonols,52,61,Chemical/Drug	flavanones,63,73,Chemical/Drug	isoflavonoids,76,89,Chemical/Drug	isoflavones,92,103,Chemical/Drug	coumestans,105,115,Chemical/Drug	lignans,118,125,Chemical/Drug	stilbenoids,127,138,Chemical/Drug	"[{""token"": ""flavonoids"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""flavonols"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""flavanones"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""isoflavonoids"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""isoflavones"", ""start_span"": 92, ""end_span"": 103, ""type"": ""Chemical/Drug""}, {""token"": ""coumestans"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""lignans"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""stilbenoids"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Chemical/Drug""}]"	valid
Eight ARBs are clinically available [ azilsartan, candesartan, eprosartan, irbesartan, losartan, olmesartan, telmisartan, valsartan].	azilsartan,38,48,Chemical/Drug	candesartan,50,61,Chemical/Drug	eprosartan,63,73,Chemical/Drug	irbesartan,75,85,Chemical/Drug	losartan,87,95,Chemical/Drug	olmesartan,97,107,Chemical/Drug	telmisartan,109,120,Chemical/Drug	valsartan,122,131,Chemical/Drug	"[{""token"": ""azilsartan"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""candesartan"", ""start_span"": 50, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""eprosartan"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""irbesartan"", ""start_span"": 75, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""losartan"", ""start_span"": 87, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""olmesartan"", ""start_span"": 97, ""end_span"": 107, ""type"": ""Chemical/Drug""}, {""token"": ""telmisartan"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""valsartan"", ""start_span"": 122, ""end_span"": 131, ""type"": ""Chemical/Drug""}]"	valid
