Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Apigenin - 7 - O - glucoside, 8 - hydroxycirsimaritin and cirsimaritin were furthermore identified in N. crassifolia ethyl acetate - soluble fraction.	Apigenin - 7 - O - glucoside,0,28,Chemical/Drug	8 - hydroxycirsimaritin,30,53,Chemical/Drug	cirsimaritin,58,70,Chemical/Drug	ethyl acetate,117,130,Chemical/Drug	"[{""token"": ""Apigenin - 7 - O - glucoside"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Chemical/Drug""}, {""token"": ""8 - hydroxycirsimaritin"", ""start_span"": 30, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""cirsimaritin"", ""start_span"": 58, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""ethyl acetate"", ""start_span"": 117, ""end_span"": 130, ""type"": ""Chemical/Drug""}]"	train
Changes in anion concentration can be monitored rapidly, accurately and with high spatial resolution using optical emission spectroscopy and microscopy, facilitating the measurement of anions such as bicarbonate, lactate, citrate and urate in a variety of bio - fluids.	bicarbonate,200,211,Chemical/Drug	lactate,213,220,Chemical/Drug	citrate,222,229,Chemical/Drug	urate,234,239,Chemical/Drug	"[{""token"": ""bicarbonate"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Chemical/Drug""}, {""token"": ""lactate"", ""start_span"": 213, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""citrate"", ""start_span"": 222, ""end_span"": 229, ""type"": ""Chemical/Drug""}, {""token"": ""urate"", ""start_span"": 234, ""end_span"": 239, ""type"": ""Chemical/Drug""}]"	train
In this study, to comparison between iodide dosimetry and terephthalic acid dosimetry, efficacy of sonication parameters in reactive radical production has been considered by iodide and terephthalic acid dosimetries.	iodide,37,43,Chemical/Drug	terephthalic acid,58,75,Chemical/Drug	iodide,175,181,Chemical/Drug	terephthalic acid,186,203,Chemical/Drug	"[{""token"": ""iodide"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Chemical/Drug""}, {""token"": ""terephthalic acid"", ""start_span"": 58, ""end_span"": 75, ""type"": ""Chemical/Drug""}, {""token"": ""iodide"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""terephthalic acid"", ""start_span"": 186, ""end_span"": 203, ""type"": ""Chemical/Drug""}]"	train
The DHPG induced current was concentration dependent ( EC ( 50) = 1. 4 mu M), was reduced by the mGlu1 antagonist CPCCOEt ( 100 mu M), and was further reduced by CPCCOEt in combination with the mGlu5 antagonist MPEP ( 10 mu M).	DHPG,4,8,Chemical/Drug	CPCCOEt,114,121,Chemical/Drug	CPCCOEt,162,169,Chemical/Drug	antagonist MPEP,200,215,Chemical/Drug	"[{""token"": ""DHPG"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Chemical/Drug""}, {""token"": ""CPCCOEt"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""CPCCOEt"", ""start_span"": 162, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""antagonist MPEP"", ""start_span"": 200, ""end_span"": 215, ""type"": ""Chemical/Drug""}]"	train
The glutamate transport blocker TBOA ( 30 mu M) also produced an inward current, however, this was largely abolished by CNQX ( 10 mu M) plus AP5 ( 25 mu M).	glutamate,4,13,Chemical/Drug	TBOA,32,36,Chemical/Drug	CNQX,120,124,Chemical/Drug	AP5,141,144,Chemical/Drug	"[{""token"": ""glutamate"", ""start_span"": 4, ""end_span"": 13, ""type"": ""Chemical/Drug""}, {""token"": ""TBOA"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""CNQX"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""AP5"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Chemical/Drug""}]"	train
The main compounds were: rosmarinic acid, caffeic acid, lithospermic acid and salvianolic acid C.	rosmarinic acid,25,40,Chemical/Drug	caffeic acid,42,54,Chemical/Drug	lithospermic acid,56,73,Chemical/Drug	salvianolic acid C,78,96,Chemical/Drug	"[{""token"": ""rosmarinic acid"", ""start_span"": 25, ""end_span"": 40, ""type"": ""Chemical/Drug""}, {""token"": ""caffeic acid"", ""start_span"": 42, ""end_span"": 54, ""type"": ""Chemical/Drug""}, {""token"": ""lithospermic acid"", ""start_span"": 56, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""salvianolic acid C"", ""start_span"": 78, ""end_span"": 96, ""type"": ""Chemical/Drug""}]"	train
The extracts showed a good AA, particularly high for the decoction ( 142 - 283 micro mol TE g ( - 1) DW; TE, Trolox equivalent) and ethanol maceration extract ( 214 - 364 micro mol TE g ( - 1) DW) when determined by DPPH and ferric reducing antioxidant power test, respectively.	Trolox,109,115,Chemical/Drug	ethanol,132,139,Chemical/Drug	DPPH,216,220,Chemical/Drug	ferric,225,231,Chemical/Drug	"[{""token"": ""Trolox"", ""start_span"": 109, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""ethanol"", ""start_span"": 132, ""end_span"": 139, ""type"": ""Chemical/Drug""}, {""token"": ""DPPH"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Chemical/Drug""}, {""token"": ""ferric"", ""start_span"": 225, ""end_span"": 231, ""type"": ""Chemical/Drug""}]"	train
The same potency ranking was observed for morphology and gene expression ( MEHP > MBzP > MBuP > MMP).	MEHP,75,79,Chemical/Drug	MBzP,82,86,Chemical/Drug	MBuP,89,93,Chemical/Drug	MMP,96,99,Chemical/Drug	"[{""token"": ""MEHP"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""MBzP"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""MBuP"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Chemical/Drug""}, {""token"": ""MMP"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Chemical/Drug""}]"	train
In this study, the in vivo effects of a purified saponin mixture ( PSM), obtained from Astragalus corniculatus Bieb., were investigated using two in vivo hepatotoxicity models based on liver damage caused by paracetamol ( PC) and carbon tetrachloride ( CCl4).	saponin,49,56,Chemical/Drug	paracetamol,208,219,Chemical/Drug	carbon tetrachloride,230,250,Chemical/Drug	CCl4,253,257,Chemical/Drug	"[{""token"": ""saponin"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Chemical/Drug""}, {""token"": ""paracetamol"", ""start_span"": 208, ""end_span"": 219, ""type"": ""Chemical/Drug""}, {""token"": ""carbon tetrachloride"", ""start_span"": 230, ""end_span"": 250, ""type"": ""Chemical/Drug""}, {""token"": ""CCl4"", ""start_span"": 253, ""end_span"": 257, ""type"": ""Chemical/Drug""}]"	train
Three new diarylbutane lignans, named 9 - acetyl - 9 ' - pentadecanoil - dihydroclusin ( 1), 2, 3 - demethoxy - secoisolintetralin monoacetate ( 4) and dihydroclusin monoacetate ( 5), have been isolated from the resin of Bursera fagaroides, together with two known ones, 2, 3 - demethoxy - secoisolintetralin diacetate ( 2) and dihydroclusin diacetate ( 3).	diarylbutane lignans,10,30,Chemical/Drug	9 - acetyl - 9 ' - pentadecanoil - dihydroclusin,38,86,Chemical/Drug	dihydroclusin monoacetate,152,177,Chemical/Drug	dihydroclusin diacetate,328,351,Chemical/Drug	"[{""token"": ""diarylbutane lignans"", ""start_span"": 10, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""9 - acetyl - 9 ' - pentadecanoil - dihydroclusin"", ""start_span"": 38, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""dihydroclusin monoacetate"", ""start_span"": 152, ""end_span"": 177, ""type"": ""Chemical/Drug""}, {""token"": ""dihydroclusin diacetate"", ""start_span"": 328, ""end_span"": 351, ""type"": ""Chemical/Drug""}]"	train
Consistent with these effects, glucose tolerance improved, and glucose - stimulated serum insulin levels increased in biotin - supplemented mice, without changes in fasting glucose levels or insulin tolerance.	glucose,31,38,Chemical/Drug	glucose,63,70,Chemical/Drug	biotin,118,124,Chemical/Drug	glucose,173,180,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 63, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""biotin"", ""start_span"": 118, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 173, ""end_span"": 180, ""type"": ""Chemical/Drug""}]"	train
Thus, the biochemical in vitro effects of PKM zeta inhibitors correspond with their intracellular effects, and ZIP and chelerythrine, together with scrambled ZIP and staurosporine as controls, are effective tools to examine the function of PKM zeta in neurons.	ZIP,111,114,Chemical/Drug	chelerythrine,119,132,Chemical/Drug	ZIP,158,161,Chemical/Drug	staurosporine,166,179,Chemical/Drug	"[{""token"": ""ZIP"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Chemical/Drug""}, {""token"": ""chelerythrine"", ""start_span"": 119, ""end_span"": 132, ""type"": ""Chemical/Drug""}, {""token"": ""ZIP"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""staurosporine"", ""start_span"": 166, ""end_span"": 179, ""type"": ""Chemical/Drug""}]"	train
The effect of Ach, SNP and ISO on the CBF perfusion unit was that of the increase for the fenofibrate - treated group.	Ach,14,17,Chemical/Drug	SNP,19,22,Chemical/Drug	ISO,27,30,Chemical/Drug	fenofibrate,90,101,Chemical/Drug	"[{""token"": ""Ach"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Chemical/Drug""}, {""token"": ""SNP"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""ISO"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Chemical/Drug""}, {""token"": ""fenofibrate"", ""start_span"": 90, ""end_span"": 101, ""type"": ""Chemical/Drug""}]"	train
The study showed that fenofibrate did not attenuate increased blood pressure induced by PE, AII and ET1 but caused enhanced vasodilation by Ach, SNP and ISO.	fenofibrate,22,33,Chemical/Drug	Ach,140,143,Chemical/Drug	SNP,145,148,Chemical/Drug	ISO,153,156,Chemical/Drug	"[{""token"": ""fenofibrate"", ""start_span"": 22, ""end_span"": 33, ""type"": ""Chemical/Drug""}, {""token"": ""Ach"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Chemical/Drug""}, {""token"": ""SNP"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Chemical/Drug""}, {""token"": ""ISO"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Chemical/Drug""}]"	train
Rat liver S9 exhibited a very low amide hydrolysis capacity and no formation of GSH conjugates when supplemented with NADPH and GSH.	amide,34,39,Chemical/Drug	GSH,80,83,Chemical/Drug	NADPH,118,123,Chemical/Drug	GSH,128,131,Chemical/Drug	"[{""token"": ""amide"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""NADPH"", ""start_span"": 118, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""GSH"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Chemical/Drug""}]"	train
RVT reduced the number of colon adenomas in BaP + RVT - treated mice significantly compared to that in mice that received BaP alone.	RVT,0,3,Chemical/Drug	BaP,44,47,Chemical/Drug	RVT,50,53,Chemical/Drug	BaP,122,125,Chemical/Drug	"[{""token"": ""RVT"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""BaP"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Chemical/Drug""}, {""token"": ""RVT"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Chemical/Drug""}, {""token"": ""BaP"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Chemical/Drug""}]"	train
The specific effects of glucose deprivation on oxidative pentose phosphate cycle ( OPPC) function, thiol homeostasis, protein function and cell survival remain unclear due to lack of a glucose - sensitive chemical probe.	glucose,24,31,Chemical/Drug	pentose phosphate,57,74,Chemical/Drug	thiol,99,104,Chemical/Drug	glucose,185,192,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Chemical/Drug""}, {""token"": ""pentose phosphate"", ""start_span"": 57, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""thiol"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 185, ""end_span"": 192, ""type"": ""Chemical/Drug""}]"	train
The intramolecular thione - thiol tautomerism and intermolecular double proton transfer reaction of the hydrogen - bonded thione and thiol dimers in the title triazole compound were studied at the B3LYP level of theory using 6 - 311 + + G ( d, p) basis function.	thione - thiol,19,33,Chemical/Drug	hydrogen,104,112,Chemical/Drug	thione and thiol dimers,122,145,Chemical/Drug	triazole,159,167,Chemical/Drug	"[{""token"": ""thione - thiol"", ""start_span"": 19, ""end_span"": 33, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 104, ""end_span"": 112, ""type"": ""Chemical/Drug""}, {""token"": ""thione and thiol dimers"", ""start_span"": 122, ""end_span"": 145, ""type"": ""Chemical/Drug""}, {""token"": ""triazole"", ""start_span"": 159, ""end_span"": 167, ""type"": ""Chemical/Drug""}]"	train
The exposure of nano - WC significantly decreased current amplitudes of the current - voltage curves of I ( Na) from - 50 to + 50 mV, shifted the steady - state activation and inactivation curves of I ( Na) negatively and delayed the recovery of I ( Na) from inactivation state.	WC,23,25,Chemical/Drug	Na,108,110,Chemical/Drug	Na,203,205,Chemical/Drug	Na,250,252,Chemical/Drug	"[{""token"": ""WC"", ""start_span"": 23, ""end_span"": 25, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 108, ""end_span"": 110, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 203, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""Na"", ""start_span"": 250, ""end_span"": 252, ""type"": ""Chemical/Drug""}]"	train
The oriented high - particle - density GdOCl nanoplatelet thin films are possible candidates for phosphor applications, which is illustrated by the green emission from a Tb - doped GdOCl thin film on indium tin oxide ( ITO) - coated glass.	GdOCl,39,44,Chemical/Drug	Tb - doped GdOCl,170,186,Chemical/Drug	indium tin oxide,200,216,Chemical/Drug	ITO,219,222,Chemical/Drug	"[{""token"": ""GdOCl"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""Tb - doped GdOCl"", ""start_span"": 170, ""end_span"": 186, ""type"": ""Chemical/Drug""}, {""token"": ""indium tin oxide"", ""start_span"": 200, ""end_span"": 216, ""type"": ""Chemical/Drug""}, {""token"": ""ITO"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Chemical/Drug""}]"	train
Based on the evidences, two novel nanosized analogues of methionine ( Anionic Linear Globular Dendrimer G ( 2), a biodigredabale anionic linear globular - Methionin, and DTPA - Methionine ( 1) conjugates) were synthesized and labeled with ( 99m) Tc and used in tumor imaging / therapy in vitro and in vivo.	methionine,57,67,Chemical/Drug	Methionin,155,164,Chemical/Drug	DTPA,170,174,Chemical/Drug	Methionine,177,187,Chemical/Drug	"[{""token"": ""methionine"", ""start_span"": 57, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""Methionin"", ""start_span"": 155, ""end_span"": 164, ""type"": ""Chemical/Drug""}, {""token"": ""DTPA"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Chemical/Drug""}, {""token"": ""Methionine"", ""start_span"": 177, ""end_span"": 187, ""type"": ""Chemical/Drug""}]"	train
Based on the present study ( 99m) Tc - Dendrimer G ( 2) - Methionin or 99mTc - DTPA - ( Methionine) ( 1) have potentials to be used in tumor molecular imaging as well as cancer therapy in future.	Methionin,58,67,Chemical/Drug	99mTc,71,76,Chemical/Drug	DTPA,79,83,Chemical/Drug	Methionine,88,98,Chemical/Drug	"[{""token"": ""Methionin"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Chemical/Drug""}, {""token"": ""99mTc"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Chemical/Drug""}, {""token"": ""DTPA"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""Methionine"", ""start_span"": 88, ""end_span"": 98, ""type"": ""Chemical/Drug""}]"	train
In order to investigate the factors contributing to the glucose - lowering effect of vildagliptin, we analyzed the results of the oral glucose tolerance test together with several clinical parameters in Japanese patients with type 2 diabetes before and after 24 weeks of treatment with vildagliptin.	glucose,56,63,Chemical/Drug	vildagliptin,85,97,Chemical/Drug	glucose,135,142,Chemical/Drug	vildagliptin,286,298,Chemical/Drug	"[{""token"": ""glucose"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Chemical/Drug""}, {""token"": ""vildagliptin"", ""start_span"": 85, ""end_span"": 97, ""type"": ""Chemical/Drug""}, {""token"": ""glucose"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""vildagliptin"", ""start_span"": 286, ""end_span"": 298, ""type"": ""Chemical/Drug""}]"	train
In both pentylenetetrazole and kainate seizure models, alpha - asarone suppressed epileptic activity of mice by prolonging the latency to clonic and tonic seizures and reducing the mortality as well as the susceptibility to seizure in vivo presumably dependent on the activation of GABA ( A) receptors.	pentylenetetrazole,8,26,Chemical/Drug	kainate,31,38,Chemical/Drug	alpha - asarone,55,70,Chemical/Drug	GABA,282,286,Chemical/Drug	"[{""token"": ""pentylenetetrazole"", ""start_span"": 8, ""end_span"": 26, ""type"": ""Chemical/Drug""}, {""token"": ""kainate"", ""start_span"": 31, ""end_span"": 38, ""type"": ""Chemical/Drug""}, {""token"": ""alpha - asarone"", ""start_span"": 55, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 282, ""end_span"": 286, ""type"": ""Chemical/Drug""}]"	train
N - substituted 2 - hydroxyiminoacetamid alkylamines were identified as best reactivators and reactivation kinetics of the lead oximes, RS41A and RS194B, were analyzed in detail.	N - substituted 2 - hydroxyiminoacetamid alkylamines,0,52,Chemical/Drug	oximes,128,134,Chemical/Drug	RS41A,136,141,Chemical/Drug	RS194B,146,152,Chemical/Drug	"[{""token"": ""N - substituted 2 - hydroxyiminoacetamid alkylamines"", ""start_span"": 0, ""end_span"": 52, ""type"": ""Chemical/Drug""}, {""token"": ""oximes"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""RS41A"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""RS194B"", ""start_span"": 146, ""end_span"": 152, ""type"": ""Chemical/Drug""}]"	train
Compared to reference pyridinium reactivators, 2PAM and MMB4, molecular recognition of RS41A reflected in its Kox constant was compromised by an order of magnitude on average for different OP - hAChE conjugates, without significant differences in the first order maximal phosphorylation rate constant k2.	pyridinium,22,32,Chemical/Drug	2PAM,47,51,Chemical/Drug	MMB4,56,60,Chemical/Drug	RS41A,87,92,Chemical/Drug	"[{""token"": ""pyridinium"", ""start_span"": 22, ""end_span"": 32, ""type"": ""Chemical/Drug""}, {""token"": ""2PAM"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Chemical/Drug""}, {""token"": ""MMB4"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Chemical/Drug""}, {""token"": ""RS41A"", ""start_span"": 87, ""end_span"": 92, ""type"": ""Chemical/Drug""}]"	train
Our objective was to identify common mechanism ( s) among OP - AChE conjugates of phosphates, phosphonates and phosphoramidates that result in resistance to oxime reactivation.	phosphates,82,92,Chemical/Drug	phosphonates,94,106,Chemical/Drug	phosphoramidates,111,127,Chemical/Drug	oxime,157,162,Chemical/Drug	"[{""token"": ""phosphates"", ""start_span"": 82, ""end_span"": 92, ""type"": ""Chemical/Drug""}, {""token"": ""phosphonates"", ""start_span"": 94, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""phosphoramidates"", ""start_span"": 111, ""end_span"": 127, ""type"": ""Chemical/Drug""}, {""token"": ""oxime"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Chemical/Drug""}]"	train
