Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	entity_9	json	split
Results from phase - solubility studies showed that rutin formed 1: 1 stoichiometric inclusion complexes with HP - alpha - CD, beta - CD, HP - beta - CD and HP - gamma - CD; the complexes formed with HP - gamma - CD and HP - beta - CD had the greatest stability constants, followed by beta - CD and HP - alpha - CD.	rutin,52,57,Chemical/Drug	HP - alpha - CD,110,125,Chemical/Drug	beta - CD,127,136,Chemical/Drug	HP - beta - CD,138,152,Chemical/Drug	HP - gamma - CD,157,172,Chemical/Drug	HP - gamma - CD,200,215,Chemical/Drug	HP - beta - CD,220,234,Chemical/Drug	beta - CD,285,294,Chemical/Drug	HP - alpha - CD,299,314,Chemical/Drug	"[{""token"": ""rutin"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""HP - alpha - CD"", ""start_span"": 110, ""end_span"": 125, ""type"": ""Chemical/Drug""}, {""token"": ""beta - CD"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 138, ""end_span"": 152, ""type"": ""Chemical/Drug""}, {""token"": ""HP - gamma - CD"", ""start_span"": 157, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""HP - gamma - CD"", ""start_span"": 200, ""end_span"": 215, ""type"": ""Chemical/Drug""}, {""token"": ""HP - beta - CD"", ""start_span"": 220, ""end_span"": 234, ""type"": ""Chemical/Drug""}, {""token"": ""beta - CD"", ""start_span"": 285, ""end_span"": 294, ""type"": ""Chemical/Drug""}, {""token"": ""HP - alpha - CD"", ""start_span"": 299, ""end_span"": 314, ""type"": ""Chemical/Drug""}]"	valid
The new Al / Pd Janus microspheres - prepared by depositing a Pd layer on one side of Al microparticles - are propelled efficiently by the thrust of hydrogen bubbles generated from different reactions of Al in strong acidic and alkaline environments, and by an oxygen bubble thrust produced at their partial Pd coating in hydrogen peroxide media.	Al,8,10,Chemical/Drug	Pd,13,15,Chemical/Drug	Pd,62,64,Chemical/Drug	Al,86,88,Chemical/Drug	hydrogen,149,157,Chemical/Drug	Al,204,206,Chemical/Drug	oxygen,261,267,Chemical/Drug	Pd,308,310,Chemical/Drug	hydrogen peroxide,322,339,Chemical/Drug	"[{""token"": ""Al"", ""start_span"": 8, ""end_span"": 10, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 13, ""end_span"": 15, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 62, ""end_span"": 64, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 86, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""Al"", ""start_span"": 204, ""end_span"": 206, ""type"": ""Chemical/Drug""}, {""token"": ""oxygen"", ""start_span"": 261, ""end_span"": 267, ""type"": ""Chemical/Drug""}, {""token"": ""Pd"", ""start_span"": 308, ""end_span"": 310, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen peroxide"", ""start_span"": 322, ""end_span"": 339, ""type"": ""Chemical/Drug""}]"	valid
Adenosine levels and receptor - mediated effects of adenosine are regulated by intracellular ATP consumption, cellular release of ATP, metabolism of extracellular ATP ( and other adenine nucleotides), adenosine influx, adenosine efflux and adenosine metabolism.	Adenosine,0,9,Chemical/Drug	adenosine,52,61,Chemical/Drug	ATP,93,96,Chemical/Drug	ATP,130,133,Chemical/Drug	ATP,163,166,Chemical/Drug	adenine nucleotides,179,198,Chemical/Drug	adenosine,201,210,Chemical/Drug	adenosine,219,228,Chemical/Drug	adenosine,240,249,Chemical/Drug	"[{""token"": ""Adenosine"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""ATP"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""adenine nucleotides"", ""start_span"": 179, ""end_span"": 198, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 219, ""end_span"": 228, ""type"": ""Chemical/Drug""}, {""token"": ""adenosine"", ""start_span"": 240, ""end_span"": 249, ""type"": ""Chemical/Drug""}]"	valid
LPV ( 50 micro M), RTV ( 5 micro M), and LPV / r ( 5 and 50 micro M / 5 micro M) significantly decreased the accumulation of total measured endogenous bile acids ( TCA, glycocholic acid, taurochenodeoxycholi acid, glycochenodeoxycholi acid, and alpha / beta - tauromuricholic acid) in SCRH.	LPV,0,3,Chemical/Drug	RTV,19,22,Chemical/Drug	LPV,41,44,Chemical/Drug	bile acids,151,161,Chemical/Drug	TCA,164,167,Chemical/Drug	glycocholic acid,169,185,Chemical/Drug	taurochenodeoxycholi acid,187,212,Chemical/Drug	glycochenodeoxycholi acid,214,239,Chemical/Drug	alpha / beta - tauromuricholic acid,245,280,Chemical/Drug	"[{""token"": ""LPV"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Chemical/Drug""}, {""token"": ""RTV"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""LPV"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Chemical/Drug""}, {""token"": ""bile acids"", ""start_span"": 151, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""TCA"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""glycocholic acid"", ""start_span"": 169, ""end_span"": 185, ""type"": ""Chemical/Drug""}, {""token"": ""taurochenodeoxycholi acid"", ""start_span"": 187, ""end_span"": 212, ""type"": ""Chemical/Drug""}, {""token"": ""glycochenodeoxycholi acid"", ""start_span"": 214, ""end_span"": 239, ""type"": ""Chemical/Drug""}, {""token"": ""alpha / beta - tauromuricholic acid"", ""start_span"": 245, ""end_span"": 280, ""type"": ""Chemical/Drug""}]"	valid
Dithiolethione and its NSAID and other chimeras such as, L - DOPA, sildenafil, aspirin, diclofenac, naproxen, ibuprofen, indomethacin, and mesalamine have also been reviewed in detail.	Dithiolethione,0,14,Chemical/Drug	L - DOPA,57,65,Chemical/Drug	sildenafil,67,77,Chemical/Drug	aspirin,79,86,Chemical/Drug	diclofenac,88,98,Chemical/Drug	naproxen,100,108,Chemical/Drug	ibuprofen,110,119,Chemical/Drug	indomethacin,121,133,Chemical/Drug	mesalamine,139,149,Chemical/Drug	"[{""token"": ""Dithiolethione"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Chemical/Drug""}, {""token"": ""L - DOPA"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Chemical/Drug""}, {""token"": ""sildenafil"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Chemical/Drug""}, {""token"": ""aspirin"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Chemical/Drug""}, {""token"": ""diclofenac"", ""start_span"": 88, ""end_span"": 98, ""type"": ""Chemical/Drug""}, {""token"": ""naproxen"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Chemical/Drug""}, {""token"": ""ibuprofen"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical/Drug""}, {""token"": ""indomethacin"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Chemical/Drug""}, {""token"": ""mesalamine"", ""start_span"": 139, ""end_span"": 149, ""type"": ""Chemical/Drug""}]"	valid
Several brain metabolites can be measured by the means of ( 1) H MRS: N - acetylaspartate ( NAA), choline containing compounds ( Cho), myo - inositol ( mI) and glutamate ( Glu), glutamine ( Gln) and GABA ( together as Glx complex or separately).	N - acetylaspartate,70,89,Chemical/Drug	NAA,92,95,Chemical/Drug	choline,98,105,Chemical/Drug	myo - inositol,135,149,Chemical/Drug	glutamate,160,169,Chemical/Drug	Glu,172,175,Chemical/Drug	glutamine,178,187,Chemical/Drug	Gln,190,193,Chemical/Drug	GABA,199,203,Chemical/Drug	"[{""token"": ""N - acetylaspartate"", ""start_span"": 70, ""end_span"": 89, ""type"": ""Chemical/Drug""}, {""token"": ""NAA"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Chemical/Drug""}, {""token"": ""choline"", ""start_span"": 98, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""myo - inositol"", ""start_span"": 135, ""end_span"": 149, ""type"": ""Chemical/Drug""}, {""token"": ""glutamate"", ""start_span"": 160, ""end_span"": 169, ""type"": ""Chemical/Drug""}, {""token"": ""Glu"", ""start_span"": 172, ""end_span"": 175, ""type"": ""Chemical/Drug""}, {""token"": ""glutamine"", ""start_span"": 178, ""end_span"": 187, ""type"": ""Chemical/Drug""}, {""token"": ""Gln"", ""start_span"": 190, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""GABA"", ""start_span"": 199, ""end_span"": 203, ""type"": ""Chemical/Drug""}]"	valid
The content of eight biogenic amines ( putrescine, cadaverine, spermidine, spermine, histamine, tyramine, tryptamine and phenylethylamine) were determined.	amines,30,36,Chemical/Drug	putrescine,39,49,Chemical/Drug	cadaverine,51,61,Chemical/Drug	spermidine,63,73,Chemical/Drug	spermine,75,83,Chemical/Drug	histamine,85,94,Chemical/Drug	tyramine,96,104,Chemical/Drug	tryptamine,106,116,Chemical/Drug	phenylethylamine,121,137,Chemical/Drug	"[{""token"": ""amines"", ""start_span"": 30, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""putrescine"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""cadaverine"", ""start_span"": 51, ""end_span"": 61, ""type"": ""Chemical/Drug""}, {""token"": ""spermidine"", ""start_span"": 63, ""end_span"": 73, ""type"": ""Chemical/Drug""}, {""token"": ""spermine"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""histamine"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""tyramine"", ""start_span"": 96, ""end_span"": 104, ""type"": ""Chemical/Drug""}, {""token"": ""tryptamine"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""phenylethylamine"", ""start_span"": 121, ""end_span"": 137, ""type"": ""Chemical/Drug""}]"	valid
The major difference among the new CO - RMs tested was that three compounds ( CORM - 307, CORM - 308 and CORM - 314) were soluble in dimethylsulfoxide ( DMSO), whereas a fourth one ( CORM - 319) was rendered water - soluble by reacting the iron - carbonyl with hydrogen tetrafluoroborate.	CO,35,37,Chemical/Drug	CORM - 307,78,88,Chemical/Drug	CORM - 308,90,100,Chemical/Drug	CORM - 314,105,115,Chemical/Drug	dimethylsulfoxide,133,150,Chemical/Drug	DMSO,153,157,Chemical/Drug	CORM - 319,183,193,Chemical/Drug	iron - carbonyl,240,255,Chemical/Drug	hydrogen tetrafluoroborate,261,287,Chemical/Drug	"[{""token"": ""CO"", ""start_span"": 35, ""end_span"": 37, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 307"", ""start_span"": 78, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 308"", ""start_span"": 90, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 314"", ""start_span"": 105, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""dimethylsulfoxide"", ""start_span"": 133, ""end_span"": 150, ""type"": ""Chemical/Drug""}, {""token"": ""DMSO"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Chemical/Drug""}, {""token"": ""CORM - 319"", ""start_span"": 183, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""iron - carbonyl"", ""start_span"": 240, ""end_span"": 255, ""type"": ""Chemical/Drug""}, {""token"": ""hydrogen tetrafluoroborate"", ""start_span"": 261, ""end_span"": 287, ""type"": ""Chemical/Drug""}]"	valid
The masau fruit is therefore a good potential source of carbohydrates, proteins and micronutrients, such as calcium, potassium, sodium, phosphorous, copper, iron, Vitamin C and zinc.	carbohydrates,56,69,Chemical/Drug	calcium,108,115,Chemical/Drug	potassium,117,126,Chemical/Drug	sodium,128,134,Chemical/Drug	phosphorous,136,147,Chemical/Drug	copper,149,155,Chemical/Drug	iron,157,161,Chemical/Drug	Vitamin C,163,172,Chemical/Drug	zinc,177,181,Chemical/Drug	"[{""token"": ""carbohydrates"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""calcium"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""potassium"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical/Drug""}, {""token"": ""sodium"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Chemical/Drug""}, {""token"": ""phosphorous"", ""start_span"": 136, ""end_span"": 147, ""type"": ""Chemical/Drug""}, {""token"": ""copper"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Chemical/Drug""}, {""token"": ""iron"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Chemical/Drug""}, {""token"": ""Vitamin C"", ""start_span"": 163, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""zinc"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Chemical/Drug""}]"	valid
Examination of three retinoid X receptor ( RXR) agonists [ Targretin ( TRG), UAB30, and 4 - methyl - UAB30 ( 4 - Me - UAB30)] showed that all inhibited mammary cancer in rodents and two ( TRG and 4 - Me - UAB30) strikingly increased serum triglyceride levels.	retinoid,21,29,Chemical/Drug	Targretin,59,68,Chemical/Drug	TRG,71,74,Chemical/Drug	UAB30,77,82,Chemical/Drug	4 - methyl - UAB30,88,106,Chemical/Drug	4 - Me - UAB30,109,123,Chemical/Drug	TRG,188,191,Chemical/Drug	4 - Me - UAB30,196,210,Chemical/Drug	triglyceride,239,251,Chemical/Drug	"[{""token"": ""retinoid"", ""start_span"": 21, ""end_span"": 29, ""type"": ""Chemical/Drug""}, {""token"": ""Targretin"", ""start_span"": 59, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""TRG"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Chemical/Drug""}, {""token"": ""UAB30"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Chemical/Drug""}, {""token"": ""4 - methyl - UAB30"", ""start_span"": 88, ""end_span"": 106, ""type"": ""Chemical/Drug""}, {""token"": ""4 - Me - UAB30"", ""start_span"": 109, ""end_span"": 123, ""type"": ""Chemical/Drug""}, {""token"": ""TRG"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Chemical/Drug""}, {""token"": ""4 - Me - UAB30"", ""start_span"": 196, ""end_span"": 210, ""type"": ""Chemical/Drug""}, {""token"": ""triglyceride"", ""start_span"": 239, ""end_span"": 251, ""type"": ""Chemical/Drug""}]"	valid
Cells were exposed for 24h to various concentrations ( from 0. 1 pM to 1 mM) of atrazine ( ATR), diethylstilbestrol ( DES), para - nonylphenol ( p - NP), resveratrol ( RES) and 17 beta - estradiol ( E2) and assayed for cell viability and human beta - Chorionic Gonadotropin ( beta - hCG) secretion.	atrazine,80,88,Chemical/Drug	ATR,91,94,Chemical/Drug	diethylstilbestrol,97,115,Chemical/Drug	DES,118,121,Chemical/Drug	para - nonylphenol,124,142,Chemical/Drug	p - NP,145,151,Chemical/Drug	resveratrol,154,165,Chemical/Drug	RES,168,171,Chemical/Drug	17 beta - estradiol,177,196,Chemical/Drug	"[{""token"": ""atrazine"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""ATR"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Chemical/Drug""}, {""token"": ""diethylstilbestrol"", ""start_span"": 97, ""end_span"": 115, ""type"": ""Chemical/Drug""}, {""token"": ""DES"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Chemical/Drug""}, {""token"": ""para - nonylphenol"", ""start_span"": 124, ""end_span"": 142, ""type"": ""Chemical/Drug""}, {""token"": ""p - NP"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Chemical/Drug""}, {""token"": ""resveratrol"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Chemical/Drug""}, {""token"": ""RES"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Chemical/Drug""}, {""token"": ""17 beta - estradiol"", ""start_span"": 177, ""end_span"": 196, ""type"": ""Chemical/Drug""}]"	valid
The synthesis and reversible addition - fragmentation chain transfer ( RAFT) polymerization of amino acid - based chiral monomers, namely Boc - L - leucine methacryloyloxyethyl ester ( Boc - L - Leu - HEMA, 1a), Boc - L - leucine acryloyloxyethyl ester ( Boc - L - Leu - HEA, 1b), Boc - L - isoleucine methacryloyloxyethyl ester ( Boc - L - Ile - HEMA, 1c), and Boc - L - isoleucine acryloyloxyethyl ester ( Boc - L - Ile - HEA, 1d), are reported.	amino acid,95,105,Chemical/Drug	Boc - L - leucine methacryloyloxyethyl ester,138,182,Chemical/Drug	Boc - L - Leu - HEMA,185,205,Chemical/Drug	Boc - L - leucine acryloyloxyethyl ester,212,252,Chemical/Drug	Boc - L - Leu - HEA,255,274,Chemical/Drug	Boc - L - isoleucine methacryloyloxyethyl ester,281,328,Chemical/Drug	Boc - L - Ile - HEMA,331,351,Chemical/Drug	Boc - L - isoleucine acryloyloxyethyl ester,362,405,Chemical/Drug	Boc - L - Ile - HEA,408,427,Chemical/Drug	"[{""token"": ""amino acid"", ""start_span"": 95, ""end_span"": 105, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - leucine methacryloyloxyethyl ester"", ""start_span"": 138, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Leu - HEMA"", ""start_span"": 185, ""end_span"": 205, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - leucine acryloyloxyethyl ester"", ""start_span"": 212, ""end_span"": 252, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Leu - HEA"", ""start_span"": 255, ""end_span"": 274, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - isoleucine methacryloyloxyethyl ester"", ""start_span"": 281, ""end_span"": 328, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Ile - HEMA"", ""start_span"": 331, ""end_span"": 351, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - isoleucine acryloyloxyethyl ester"", ""start_span"": 362, ""end_span"": 405, ""type"": ""Chemical/Drug""}, {""token"": ""Boc - L - Ile - HEA"", ""start_span"": 408, ""end_span"": 427, ""type"": ""Chemical/Drug""}]"	valid
We found that three out of the twelve stemofoline derivatives including OH - A1, NH - B6 and NH - D6 showed commitment efficiency to increase sensitivity to doxorubicin, vinblastine and paclitaxel in KB - V1 cells and increase sensitivity to doxorubicin, and paclitaxel in K562 / Adr cells whereas the effects have not been seen in their parental sensitive cancer cell lines ( KB - 3 - 1 and K562).	stemofoline,38,49,Chemical/Drug	OH - A1,72,79,Chemical/Drug	NH - B6,81,88,Chemical/Drug	NH - D6,93,100,Chemical/Drug	doxorubicin,157,168,Chemical/Drug	vinblastine,170,181,Chemical/Drug	paclitaxel,186,196,Chemical/Drug	doxorubicin,242,253,Chemical/Drug	paclitaxel,259,269,Chemical/Drug	"[{""token"": ""stemofoline"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Chemical/Drug""}, {""token"": ""OH - A1"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Chemical/Drug""}, {""token"": ""NH - B6"", ""start_span"": 81, ""end_span"": 88, ""type"": ""Chemical/Drug""}, {""token"": ""NH - D6"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 157, ""end_span"": 168, ""type"": ""Chemical/Drug""}, {""token"": ""vinblastine"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Chemical/Drug""}, {""token"": ""paclitaxel"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Chemical/Drug""}, {""token"": ""doxorubicin"", ""start_span"": 242, ""end_span"": 253, ""type"": ""Chemical/Drug""}, {""token"": ""paclitaxel"", ""start_span"": 259, ""end_span"": 269, ""type"": ""Chemical/Drug""}]"	valid
Among all the aroma compounds, 9 key ones were identified in all samples, including ethyl 2 - methylbutanoate, butyl acetate, 1 - butanol, ethyl hexanoate, 1 - hexanol, butanoic acid, beta - damascenone, hexanoic acid, and octanoic acid.	ethyl 2 - methylbutanoate,84,109,Chemical/Drug	butyl acetate,111,124,Chemical/Drug	1 - butanol,126,137,Chemical/Drug	ethyl hexanoate,139,154,Chemical/Drug	1 - hexanol,156,167,Chemical/Drug	butanoic acid,169,182,Chemical/Drug	beta - damascenone,184,202,Chemical/Drug	hexanoic acid,204,217,Chemical/Drug	octanoic acid,223,236,Chemical/Drug	"[{""token"": ""ethyl 2 - methylbutanoate"", ""start_span"": 84, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""butyl acetate"", ""start_span"": 111, ""end_span"": 124, ""type"": ""Chemical/Drug""}, {""token"": ""1 - butanol"", ""start_span"": 126, ""end_span"": 137, ""type"": ""Chemical/Drug""}, {""token"": ""ethyl hexanoate"", ""start_span"": 139, ""end_span"": 154, ""type"": ""Chemical/Drug""}, {""token"": ""1 - hexanol"", ""start_span"": 156, ""end_span"": 167, ""type"": ""Chemical/Drug""}, {""token"": ""butanoic acid"", ""start_span"": 169, ""end_span"": 182, ""type"": ""Chemical/Drug""}, {""token"": ""beta - damascenone"", ""start_span"": 184, ""end_span"": 202, ""type"": ""Chemical/Drug""}, {""token"": ""hexanoic acid"", ""start_span"": 204, ""end_span"": 217, ""type"": ""Chemical/Drug""}, {""token"": ""octanoic acid"", ""start_span"": 223, ""end_span"": 236, ""type"": ""Chemical/Drug""}]"	valid
Two new phenolic glycosides, linamarin gallate ( 1) and walsuraside B ( 2), together with nine known compounds, catechin ( 3), epicatechin ( 4), epicatechin 3 - O - gallate ( 5), epicatechin 3 - O - ( 3 - O - methyl) gallate ( 6), epicatechin 3 - O - ( 3, 5 - O - dimethyl) gallate ( 7), epicatechin 3 - O - ( 3, 4, 5 - O - trimethyl) gallate ( 8), quercetin 3 - O - beta - d - glucopyranoside ( 9), rutin ( 10), and peltatoside ( 11), were isolated from the leafy twigs of Nigerian mistletoe Loranthus micranthus ( Linn.) parasitic on Hevea brasiliensis.	phenolic glycosides,8,27,Chemical/Drug	linamarin gallate,29,46,Chemical/Drug	walsuraside B,56,69,Chemical/Drug	catechin,112,120,Chemical/Drug	epicatechin,127,138,Chemical/Drug	epicatechin 3 - O - gallate,145,172,Chemical/Drug	quercetin 3 - O - beta - d - glucopyranoside,349,393,Chemical/Drug	rutin,400,405,Chemical/Drug	peltatoside,417,428,Chemical/Drug	"[{""token"": ""phenolic glycosides"", ""start_span"": 8, ""end_span"": 27, ""type"": ""Chemical/Drug""}, {""token"": ""linamarin gallate"", ""start_span"": 29, ""end_span"": 46, ""type"": ""Chemical/Drug""}, {""token"": ""walsuraside B"", ""start_span"": 56, ""end_span"": 69, ""type"": ""Chemical/Drug""}, {""token"": ""catechin"", ""start_span"": 112, ""end_span"": 120, ""type"": ""Chemical/Drug""}, {""token"": ""epicatechin"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Chemical/Drug""}, {""token"": ""epicatechin 3 - O - gallate"", ""start_span"": 145, ""end_span"": 172, ""type"": ""Chemical/Drug""}, {""token"": ""quercetin 3 - O - beta - d - glucopyranoside"", ""start_span"": 349, ""end_span"": 393, ""type"": ""Chemical/Drug""}, {""token"": ""rutin"", ""start_span"": 400, ""end_span"": 405, ""type"": ""Chemical/Drug""}, {""token"": ""peltatoside"", ""start_span"": 417, ""end_span"": 428, ""type"": ""Chemical/Drug""}]"	valid
In order to elucidate the differences between the in vivo and in vitro pharmacological characteristics of CPZ, we used a radioreceptor assay to measure the anti - D2 activity and the anti - 5 - HT2A activity of CPZ and five major metabolites of CPZ, and compared the results to the anti - D2 activity and anti - 5 - HT2A activity of risperidone, zotepine, perospirone, the major metabolites of each of these drugs, and olanzapine, bromperidol, and haloperidol.	CPZ,106,109,Chemical/Drug	CPZ,211,214,Chemical/Drug	CPZ,245,248,Chemical/Drug	risperidone,333,344,Chemical/Drug	zotepine,346,354,Chemical/Drug	perospirone,356,367,Chemical/Drug	olanzapine,419,429,Chemical/Drug	bromperidol,431,442,Chemical/Drug	haloperidol,448,459,Chemical/Drug	"[{""token"": ""CPZ"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Chemical/Drug""}, {""token"": ""CPZ"", ""start_span"": 211, ""end_span"": 214, ""type"": ""Chemical/Drug""}, {""token"": ""CPZ"", ""start_span"": 245, ""end_span"": 248, ""type"": ""Chemical/Drug""}, {""token"": ""risperidone"", ""start_span"": 333, ""end_span"": 344, ""type"": ""Chemical/Drug""}, {""token"": ""zotepine"", ""start_span"": 346, ""end_span"": 354, ""type"": ""Chemical/Drug""}, {""token"": ""perospirone"", ""start_span"": 356, ""end_span"": 367, ""type"": ""Chemical/Drug""}, {""token"": ""olanzapine"", ""start_span"": 419, ""end_span"": 429, ""type"": ""Chemical/Drug""}, {""token"": ""bromperidol"", ""start_span"": 431, ""end_span"": 442, ""type"": ""Chemical/Drug""}, {""token"": ""haloperidol"", ""start_span"": 448, ""end_span"": 459, ""type"": ""Chemical/Drug""}]"	valid
The known compounds were characterised as n - tetracosane, beta - sitosteryl stearate, eicosanoic acid, stigmasterol, beta - sitosterol, racemosol, octacosyl ferulate, de - O - methyl racemosol, lupeol and 1, 7, 8, 12b - tetrahydro - 2, 2, 4 - trimethyl - 2H - benzo [ 6, 7] cyclohepta [ 1, 2, 3 - de] [ 1] benzopyran - 5, 10, 11 triol on the basis of spectroscopic data comparison with the literature value.	n - tetracosane,42,57,Chemical/Drug	beta - sitosteryl stearate,59,85,Chemical/Drug	eicosanoic acid,87,102,Chemical/Drug	stigmasterol,104,116,Chemical/Drug	beta - sitosterol,118,135,Chemical/Drug	racemosol,137,146,Chemical/Drug	octacosyl ferulate,148,166,Chemical/Drug	de - O - methyl racemosol,168,193,Chemical/Drug	lupeol,195,201,Chemical/Drug	"[{""token"": ""n - tetracosane"", ""start_span"": 42, ""end_span"": 57, ""type"": ""Chemical/Drug""}, {""token"": ""beta - sitosteryl stearate"", ""start_span"": 59, ""end_span"": 85, ""type"": ""Chemical/Drug""}, {""token"": ""eicosanoic acid"", ""start_span"": 87, ""end_span"": 102, ""type"": ""Chemical/Drug""}, {""token"": ""stigmasterol"", ""start_span"": 104, ""end_span"": 116, ""type"": ""Chemical/Drug""}, {""token"": ""beta - sitosterol"", ""start_span"": 118, ""end_span"": 135, ""type"": ""Chemical/Drug""}, {""token"": ""racemosol"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Chemical/Drug""}, {""token"": ""octacosyl ferulate"", ""start_span"": 148, ""end_span"": 166, ""type"": ""Chemical/Drug""}, {""token"": ""de - O - methyl racemosol"", ""start_span"": 168, ""end_span"": 193, ""type"": ""Chemical/Drug""}, {""token"": ""lupeol"", ""start_span"": 195, ""end_span"": 201, ""type"": ""Chemical/Drug""}]"	valid
