Sentence	entity_1	json	split
Changes in the actin cytoskeleton, controlled by H - ras61L - mediated activation of the Rac / Rho pathway, as well as PI 3 - kinase activation, can also occur in the absence of C - terminal lipid modifications.	H - ras61L,49,59,Protein	"[{""token"": ""H - ras61L"", ""start_span"": 49, ""end_span"": 59, ""type"": ""Protein""}]"	train
To investigate the membrane pore structure of Cyt2Aa1 toxin from Bacillus thuringiensis, 14 single - cysteine substitutions of the toxin were constructed.	Cyt2Aa1,46,53,Protein	"[{""token"": ""Cyt2Aa1"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Protein""}]"	train
Five of these mutants ( L172C, V186C, L189C, E214C and L220C) yielded characteristic products when processed by proteinase K; other mutants were degraded by this enzyme.	proteinase K,112,124,Protein	"[{""token"": ""proteinase K"", ""start_span"": 112, ""end_span"": 124, ""type"": ""Protein""}]"	train
Digestion of membrane - bound labelled toxin with proteinase K did not cause a significant decrease in emission intensity from any of the labelled mutants.	proteinase K,50,62,Protein	"[{""token"": ""proteinase K"", ""start_span"": 50, ""end_span"": 62, ""type"": ""Protein""}]"	train
In contrast, a marked decrease in emission intensity was observed when membrane - bound labelled wild - type toxin was digested with proteinase K.	proteinase K,133,145,Protein	"[{""token"": ""proteinase K"", ""start_span"": 133, ""end_span"": 145, ""type"": ""Protein""}]"	train
Association of prenylated proteins with the plasma membrane and the inner nuclear membrane is mediated by the same membrane - targeting motifs.	inner nuclear membrane,68,90,Protein	"[{""token"": ""inner nuclear membrane"", ""start_span"": 68, ""end_span"": 90, ""type"": ""Protein""}]"	train
The presence of an extra cysteine residue ( as a potential palmitoylation site) and a basic cluster in conjunction with the CaaX motif function as secondary targeting signals responsible for the stable membrane association of lamin B3b in Xenopus eggs.	lamin B3b,226,235,Protein	"[{""token"": ""lamin B3b"", ""start_span"": 226, ""end_span"": 235, ""type"": ""Protein""}]"	train
TcRho1, a farnesylated Rho family homologue from Trypanosoma cruzi: cloning, trans - splicing, and prenylation studies.	TcRho1,0,6,Protein	"[{""token"": ""TcRho1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}]"	train
The cloned Rho protein, TcRho1, shares approximately 40% homology with other members of the Rho family.	TcRho1,24,30,Protein	"[{""token"": ""TcRho1"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Protein""}]"	train
Southern blot analysis revealed that TcRHO1 is a single copy gene per haploid genome, and Northern blot assays showed a transcript of 1200 nucleotides in length.	TcRHO1,37,43,Protein	"[{""token"": ""TcRHO1"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Protein""}]"	train
Mapping the 5 ' - untranslated region of TcRHO1 transcripts revealed at least five different transcripts derived from differential trans - splicing.	TcRHO1,41,47,Protein	"[{""token"": ""TcRHO1"", ""start_span"": 41, ""end_span"": 47, ""type"": ""Protein""}]"	train
Three of the five transcripts contain the trans - splicing site within the coding region of the TcRHO1 gene.	TcRHO1,96,102,Protein	"[{""token"": ""TcRHO1"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Protein""}]"	train
TcRho1 also contains the C - terminal sequence CQLF ( CAAX motif), which is predicted to direct post - translation prenylation of the cysteine residue.	TcRho1,0,6,Protein	"[{""token"": ""TcRho1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}]"	train
Thiopalmitoylation of myelin proteolipid protein epitopes enhances immunogenicity and encephalitogenicity.	myelin proteolipid protein,22,48,Protein	"[{""token"": ""myelin proteolipid protein"", ""start_span"": 22, ""end_span"": 48, ""type"": ""Protein""}]"	train
The aim of this study was to determine whether thioacylated PLP peptides, as occur in the native protein, are more immunogenic than their nonacylated counterparts, and whether thioacylation influences the development of autoreactivity and experimental autoimmune encephalomyelitis.	PLP,60,63,Protein	"[{""token"": ""PLP"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}]"	train
The results show that in comparison with nonacylated peptides, thioacylated PLP lipopeptides can induce greater T cell and Ab responses to both the acylated and nonacylated peptides.	PLP,76,79,Protein	"[{""token"": ""PLP"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}]"	train
Therefore, the lability and the site of the linkage between the peptide and fatty acid may be important for induction of encephalitogenic CD4 + T cells.	CD4,138,141,Protein	"[{""token"": ""CD4"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Protein""}]"	train
The COP9 signalosome has similarity to the lid of the 19S regulatory particle of the 26S proteasome and has recently been shown to interact with SCF - type E3 ubiquitin ligases.	ubiquitin,159,168,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 159, ""end_span"": 168, ""type"": ""Protein""}]"	train
To explore the involvement of the Rho and Rac GTPases in lovastatin - mediated effects, changes in distribution of Rho and Rac GTPases were analyzed by Western blot analysis, and the effects of C3 - exoenzyme on lovastatin - induced cytoskeletal changes were evaluated by immunocytochemical analysis.	C3 - exoenzyme,194,208,Protein	"[{""token"": ""C3 - exoenzyme"", ""start_span"": 194, ""end_span"": 208, ""type"": ""Protein""}]"	train
Treatment of cells with C3 - exoenzyme ( a Rho GTPase - specific inhibitor), however, abolished the geranylgeranyl - supplementation - induced recovery from the morphologic and cytoskeletal effects of lovastatin.	C3 - exoenzyme,24,38,Protein	"[{""token"": ""C3 - exoenzyme"", ""start_span"": 24, ""end_span"": 38, ""type"": ""Protein""}]"	train
Such a deleterious effect was correlated with a post - translational modification of MR, as demonstrated by an increased level of receptor carbonylation.	MR,85,87,Protein	"[{""token"": ""MR"", ""start_span"": 85, ""end_span"": 87, ""type"": ""Protein""}]"	train
When isolated rat pancreatic islets are treated with 16. 7 mM glucose, a time - dependent potentiation ( TDP) of insulin release occurs that can be detected by subsequent treatment with 50 mM KCl.	insulin,113,120,Protein	"[{""token"": ""insulin"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Protein""}]"	train
Sumoylation of topoisomerase I is involved in its partitioning between nucleoli and nucleoplasm and its clearing from nucleoli in response to camptothecin.	topoisomerase I,15,30,Protein	"[{""token"": ""topoisomerase I"", ""start_span"": 15, ""end_span"": 30, ""type"": ""Protein""}]"	train
Expression and characterization of recombinant vitamin K - dependent gamma - glutamyl carboxylase from an invertebrate, Conus textile.	vitamin K - dependent gamma - glutamyl carboxylase,47,97,Protein	"[{""token"": ""vitamin K - dependent gamma - glutamyl carboxylase"", ""start_span"": 47, ""end_span"": 97, ""type"": ""Protein""}]"	train
The marine snail Conus is the sole invertebrate wherein both the vitamin K - dependent carboxylase and its product, gamma - carboxyglutamic acid, have been identified.	vitamin K - dependent carboxylase,65,98,Protein	"[{""token"": ""vitamin K - dependent carboxylase"", ""start_span"": 65, ""end_span"": 98, ""type"": ""Protein""}]"	train
To examine its biosynthesis of gamma - carboxyglutamic acid, we studied the carboxylase from Conus venom ducts.	carboxylase,76,87,Protein	"[{""token"": ""carboxylase"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Protein""}]"	train
The carboxylase cDNA from Conus textile has an ORF that encodes a 811 - amino - acid protein which exhibits sequence similarity to the vertebrate carboxylases, with 41% identity and approximately 60% sequence similarity to the bovine carboxylase.	carboxylase,4,15,Protein	"[{""token"": ""carboxylase"", ""start_span"": 4, ""end_span"": 15, ""type"": ""Protein""}]"	train
Expression of this cDNA in COS cells or insect cells yielded vitamin K - dependent carboxylase activity and vitamin K - dependent epoxidase activity.	vitamin K - dependent carboxylase,61,94,Protein	"[{""token"": ""vitamin K - dependent carboxylase"", ""start_span"": 61, ""end_span"": 94, ""type"": ""Protein""}]"	train
The recombinant carboxylase has a molecular mass of approximately 130 kDa.	carboxylase,16,27,Protein	"[{""token"": ""carboxylase"", ""start_span"": 16, ""end_span"": 27, ""type"": ""Protein""}]"	train
The Km values for peptides based on the sequence of the conotoxin epsilon - TxIX and two precursor analogs containing 12 or 29 amino acids of the propeptide region are 565 micro m, 75 micro m and 74 micro m, respectively.	conotoxin epsilon - TxIX,56,80,Protein	"[{""token"": ""conotoxin epsilon - TxIX"", ""start_span"": 56, ""end_span"": 80, ""type"": ""Protein""}]"	train
The recombinant Conus carboxylase, in the absence of endogenous substrates, is stimulated up to fivefold by vertebrate propeptides but not by Conus propeptides.	carboxylase,22,33,Protein	"[{""token"": ""carboxylase"", ""start_span"": 22, ""end_span"": 33, ""type"": ""Protein""}]"	train
These results suggest two propeptide - binding sites in the carboxylase, one that binds the Conus and vertebrate propeptides and is required for substrate binding, and the other that binds only the vertebrate propeptide and is required for enzyme stimulation.	carboxylase,60,71,Protein	"[{""token"": ""carboxylase"", ""start_span"": 60, ""end_span"": 71, ""type"": ""Protein""}]"	train
Because cholesterol is a product of this pathway, HMG - CoA reductase inhibitors ( statins) are used to treat hypercholesterolemia.	HMG - CoA reductase,50,69,Protein	"[{""token"": ""HMG - CoA reductase"", ""start_span"": 50, ""end_span"": 69, ""type"": ""Protein""}]"	train
Similar experiments also indicate that ABI3 is auxin inducible in lateral root primordia.	ABI3,39,43,Protein	"[{""token"": ""ABI3"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Protein""}]"	train
The COP9 signalosome interacts with SCF UFO and participates in Arabidopsis flower development.	UFO,40,43,Protein	"[{""token"": ""UFO"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Protein""}]"	train
This region includes a histidine residue ( H519 in Xanthomonas sp. and H265 and H271 in the Pseudomonas strains, respectively) that is essential for activity in CCPs and that is also conserved in other bacterial oxidases.	CCPs,161,165,Protein	"[{""token"": ""CCPs"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Protein""}]"	train
Blast analysis confirmed the relatedness of the 70 kDa protein to heme - containing oxidases and suggested that it is a member of a new family of relatively large ( approximately 500 to approximately 1000 amino acids) extracellular proteins with so far unknown function being only far related in amino acid sequence to P. denitrificans and P. aeruginosa CCPs.	CCPs,354,358,Protein	"[{""token"": ""CCPs"", ""start_span"": 354, ""end_span"": 358, ""type"": ""Protein""}]"	train
High affinity for farnesyltransferase and alternative prenylation contribute individually to K - Ras4B resistance to farnesyltransferase inhibitors.	K - Ras4B,93,102,Protein	"[{""token"": ""K - Ras4B"", ""start_span"": 93, ""end_span"": 102, ""type"": ""Protein""}]"	train
In addition to bypassing FTI blockade through geranylgeranylation, K - Ras4B resistance to FTIs may also result from its higher affinity for farnesyltransferase.	K - Ras4B,67,76,Protein	"[{""token"": ""K - Ras4B"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Protein""}]"	train
The polybasic domain alone increases the affinity of Ras for farnesyltransferase, implying independent roles for each K - Ras4B sequence element in FTI resistance.	K - Ras4B,118,127,Protein	"[{""token"": ""K - Ras4B"", ""start_span"": 118, ""end_span"": 127, ""type"": ""Protein""}]"	train
Csn2 also interacts with and regulates a subset of nuclear hormone receptors and is considered a novel corepressor.	Csn2,0,4,Protein	"[{""token"": ""Csn2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}]"	train
We report that targeted disruption of Csn2 in mice caused arrest of embryo development at the peri - implantation stage.	Csn2,38,42,Protein	"[{""token"": ""Csn2"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}]"	train
There is considerable disagreement as to whether Nedd8 cleavage underlies all of the COP9 signalosome ' s numerous cellular and phenotypic effects.	Nedd8,49,54,Protein	"[{""token"": ""Nedd8"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Protein""}]"	train
However, the mechanism ( s) involved in the regulation of the NEDD8 ligation pathway remains elusive.	NEDD8,62,67,Protein	"[{""token"": ""NEDD8"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Protein""}]"	train
Rac GTPase instructs nuclear factor - kappaB activation by conveying the SCF complex and IkBalpha to the ruffling membranes.	IkBalpha,89,97,Protein	"[{""token"": ""IkBalpha"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Protein""}]"	train
Recently, Cullin - 1 has been reported to form a complex with the activated Rac GTPase.	Cullin - 1,10,20,Protein	"[{""token"": ""Cullin - 1"", ""start_span"": 10, ""end_span"": 20, ""type"": ""Protein""}]"	train
Here, we show that the specific activation of the Rac GTPase, besides directing its own positioning, induces the relocalization of the SCF component Cullin - 1 to the ruffling membranes.	Cullin - 1,149,159,Protein	"[{""token"": ""Cullin - 1"", ""start_span"": 149, ""end_span"": 159, ""type"": ""Protein""}]"	train
The SCF substrate IkBalpha was also directed to the ruffling membranes in a Rac - dependent way.	IkBalpha,18,26,Protein	"[{""token"": ""IkBalpha"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Protein""}]"	train
The novelty of these findings is in respect to the demonstration that the correct positioning at the ruffling membranes is crucial for the subsequent series of events that leads to IkBalpha proteasomal degradation and the resultant activation of NF - kappaB.	IkBalpha,181,189,Protein	"[{""token"": ""IkBalpha"", ""start_span"": 181, ""end_span"": 189, ""type"": ""Protein""}]"	train
PIASy contains two transcriptional repression domains, RD1 and RD2.	PIASy,0,5,Protein	"[{""token"": ""PIASy"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}]"	train
PIAS proteins possess small ubiquitin - related modifier ( SUMO) E3 ligase activity.	ubiquitin,28,37,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 28, ""end_span"": 37, ""type"": ""Protein""}]"	train
Expression of the neddylation - defective pVHL in RCC cells, while restoring the regulation of HIF, failed to promote the differentiated morphology in a three - dimensional growth assay and was insufficient to suppress the formation of tumors in SCID mice.	pVHL,42,46,Protein	"[{""token"": ""pVHL"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}]"	train
The binding of Pdc induces a conformational change in the beta - propeller structure of Gbetagamma, creating a pocket between blades 6 and 7.	Pdc,15,18,Protein	"[{""token"": ""Pdc"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Protein""}]"	train
It has been proposed that the isoprenyl group of Gbetagamma inserts into this pocket, stabilizing the Pdc. Gbetagamma structure and decreasing the affinity of the complex for the lipid bilayer.	Pdc,102,105,Protein	"[{""token"": ""Pdc"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}]"	train
Molecular modeling of the binding energy of the Pdc. Gbeta ( 1) gamma ( 2) complex required insertion of the geranylgeranyl group into the prenyl pocket in order to accurately predict the effects of prenyl pocket amino acid substitutions.	Pdc,48,51,Protein	"[{""token"": ""Pdc"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Protein""}]"	train
These results support the structural model in which the prenyl group escapes contact with the aqueous milieu by inserting into the prenyl pocket and stabilizing the Pdc - binding conformation of Gbetagamma.	Pdc,165,168,Protein	"[{""token"": ""Pdc"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Protein""}]"	train
Their localization requires the activity of Vps34, suggesting that phosphatidylinositol ( 3) phosphate may be essential for their function.	Vps34,44,49,Protein	"[{""token"": ""Vps34"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Protein""}]"	train
Effect of the statin atorvastatin on intracellular signalling by the prostacyclin receptor in vitro and in vivo.	prostacyclin receptor,69,90,Protein	"[{""token"": ""prostacyclin receptor"", ""start_span"": 69, ""end_span"": 90, ""type"": ""Protein""}]"	train
The aim of the current study was to investigate the effect of the hydroxy methyl glutaryl co - enzyme A reductase inhibitor atorvastatin on signalling and function of the IP expressed in mammalian whole cells and in platelets isolated from patients undergoing therapeutic intervention with atorvastatin.	IP,171,173,Protein	"[{""token"": ""IP"", ""start_span"": 171, ""end_span"": 173, ""type"": ""Protein""}]"	train
Novel role of ARF6 in vascular endothelial growth factor - induced signaling and angiogenesis.	ARF6,14,18,Protein	"[{""token"": ""ARF6"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Protein""}]"	train
The small GTPase ARF6 is involved in membrane trafficking and cell motility; however, its roles in VEGF signaling and physiological responses in ECs are unknown.	ARF6,17,21,Protein	"[{""token"": ""ARF6"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Protein""}]"	train
ARF6 ( T27N) significantly inhibits both VEGF - induced responses.	ARF6,0,4,Protein	"[{""token"": ""ARF6"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}]"	train
Immunofluorescence studies show that activated VEGFR2 and phosphocaveolin colocalize at focal complexes / adhesions after VEGF stimulation.	VEGFR2,47,53,Protein	"[{""token"": ""VEGFR2"", ""start_span"": 47, ""end_span"": 53, ""type"": ""Protein""}]"	train
Moreover, ARF6 expression is markedly upregulated in association with an increase in capillary density in a mouse hindlimb ischemia model of angiogenesis.	ARF6,10,14,Protein	"[{""token"": ""ARF6"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Protein""}]"	train
Thus, ARF6 is involved in the temporal - spatial organization of caveolae / lipid rafts - and ROS - dependent VEGF signaling in ECs as well as in angiogenesis in vivo.	ARF6,6,10,Protein	"[{""token"": ""ARF6"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Protein""}]"	train
To date, however, hGBP - 1 has never been associated with a specific intracellular compartment.	hGBP - 1,18,26,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Protein""}]"	train
Here we present evidence that hGBP - 1 can associate with the Golgi apparatus.	hGBP - 1,30,38,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 30, ""end_span"": 38, ""type"": ""Protein""}]"	train
Redistribution from the cytosol to the Golgi was observed by immunofluorescence and subcellular fractionation after aluminum fluoride treatment, suggesting that it occurs when hGBP - 1 is in its GTP - bound state.	hGBP - 1,176,184,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 176, ""end_span"": 184, ""type"": ""Protein""}]"	train
The C589S mutant of hGBP - 1, which cannot be farnesylated, and the previously uncharacterized R48P mutant, which cannot bind GTP, both failed to localize to the Golgi.	hGBP - 1,20,28,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 20, ""end_span"": 28, ""type"": ""Protein""}]"	train
These two mutants had a dominant - negative effect, preventing endogenous wild - type hGBP - 1 from efficiently redistributing after aluminum fluoride treatment.	hGBP - 1,86,94,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 86, ""end_span"": 94, ""type"": ""Protein""}]"	train
Finally, two nonhydrolyzing mutants of hGBP - 1, corresponding to active mutants of Ras family proteins, failed to constitutively associate with the Golgi; we propose three possible explanations for this surprising result.	hGBP - 1,39,47,Protein	"[{""token"": ""hGBP - 1"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Protein""}]"	train
How the activity of SIP1 is regulated still remains unclear.	SIP1,20,24,Protein	"[{""token"": ""SIP1"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}]"	train
Here we show in vivo and in vitro that SIP1 is covalently modified by sumoylation at two conserved sites, Lys391 and Lys866.	SIP1,39,43,Protein	"[{""token"": ""SIP1"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Protein""}]"	train
Sumoylation of SIP1 does not affect its subcellular localization, but regulates its transcriptional activity.	SIP1,15,19,Protein	"[{""token"": ""SIP1"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Protein""}]"	train
Thus SIP1 sumoylation regulates its transcriptional activity in a promoter context - dependent manner and may represent an important intervention target to modulate EMT in tumorigenesis.	SIP1,5,9,Protein	"[{""token"": ""SIP1"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Protein""}]"	train
In atorvastatin - treated NRCM, a second band of Ggamma3 with a lower apparent molecular weight appeared in cytosol and particulate fractions that was absent in vehicle - treated NRCM, but also seen after GGTI - 298, a geranylgeranyl transferase inhibitor.	Ggamma3,49,56,Protein	"[{""token"": ""Ggamma3"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Protein""}]"	train
PCSK9 is the ninth member of the proprotein convertase ( PC) family.	PCSK9,0,5,Protein	"[{""token"": ""PCSK9"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}]"	train
The exact mechanism of action of PCSK9 is not clear, although it is known to enhance the intracellular degradation of the low density lipoprotein ( LDL) receptor in acidic compartments, likely the endosomes / lysosomes.	PCSK9,33,38,Protein	"[{""token"": ""PCSK9"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Protein""}]"	train
We analyzed the post - translational modifications of PCSK9 and show that it is sulfated within its prosegment at Tyr38.	PCSK9,54,59,Protein	"[{""token"": ""PCSK9"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Protein""}]"	train
We also examined the susceptibility of PCSK9 to proteolytic cleavage by the other members of the PC family.	PCSK9,39,44,Protein	"[{""token"": ""PCSK9"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}]"	train
The latter may reduce the lifetime of this proteinase and its ability to degrade the cell - surface LDL receptor, thereby regulating the levels of circulating LDL cholesterol.	LDL receptor,100,112,Protein	"[{""token"": ""LDL receptor"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Protein""}]"	train
Ubiquitin and the enzymes that act on it, although conserved and essential in eukaryotes, have not been well studied in parasites, despite sequencing of several parasite genomes.	Ubiquitin,0,9,Protein	"[{""token"": ""Ubiquitin"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Protein""}]"	train
Several putative ubiquitin hydrolases have been identified in Plasmodium falciparum based on sequence homology alone, with no evidence of expression or function.	ubiquitin,17,26,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 17, ""end_span"": 26, ""type"": ""Protein""}]"	train
Here we identify the first deubiquitinating enzyme in P. falciparum, PfUCH54, by its activity.	PfUCH54,69,76,Protein	"[{""token"": ""PfUCH54"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Protein""}]"	train
This activity is absent from mammalian homologues of PfUCH54.	PfUCH54,53,60,Protein	"[{""token"": ""PfUCH54"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Protein""}]"	train
Transport and assembly of gag proteins into Moloney murine leukemia virus.	gag,26,29,Protein	"[{""token"": ""gag"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Protein""}]"	train
Analysis indicated that the amino - terminal two - thirds of the gag matrix domain is essential for targeting of proteins to the plasma membrane; mutant proteins localized to the cytoplasm or were trapped on intracellular membranes.	gag,65,68,Protein	"[{""token"": ""gag"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Protein""}]"	train
Mutations through most of the coding region of the gag capsid domain generated proteins which were released from cells in membrane vesicles but not in virions.	gag,51,54,Protein	"[{""token"": ""gag"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Protein""}]"	train
In contrast, linker insertions into p12gag or carboxy - terminal portions of the matrix or capsid coding regions did not affect assembly of fusion proteins into virus particles.	p12gag,36,42,Protein	"[{""token"": ""p12gag"", ""start_span"": 36, ""end_span"": 42, ""type"": ""Protein""}]"	train
