Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
In this issue of Neuron, Tesco et al. show that during apoptosis caspase - 3 cleaves the adaptor protein GGA3, which is required for BACE lysosomal degradation, consequently stabilizing BACE and elevating Abeta generation.	caspase - 3,65,76,Protein	GGA3,105,109,Protein	BACE,133,137,Protein	BACE,186,190,Protein	Abeta,205,210,Protein	"[{""token"": ""caspase - 3"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""GGA3"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""BACE"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""BACE"", ""start_span"": 186, ""end_span"": 190, ""type"": ""Protein""}, {""token"": ""Abeta"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Protein""}]"	train
To test our hypothesis, we purified APP - containing vesicles from human neuroblastoma SH - SY5Y cells, and we showed that Mint2 / 3 are specifically enriched and that Mint3 and APP are present in the same vesicles.	APP,36,39,Protein	Mint2,123,128,Protein	3,131,132,Protein	Mint3,168,173,Protein	APP,178,181,Protein	"[{""token"": ""APP"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""Mint2"", ""start_span"": 123, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 131, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""Mint3"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""APP"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Protein""}]"	train
Additional evidence supporting an obligate role for Mint3 in traffic of APP from the trans - Golgi network to the plasma membrane include the observations that depletion of Mint3 by small interference RNA ( siRNA) or mutation of the Mint binding domain of APP changes the export route of APP from the basolateral to the endosomal / lysosomal sorting route.	Mint3,52,57,Protein	APP,72,75,Protein	Mint3,173,178,Protein	APP,256,259,Protein	APP,288,291,Protein	"[{""token"": ""Mint3"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""APP"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""Mint3"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""APP"", ""start_span"": 256, ""end_span"": 259, ""type"": ""Protein""}, {""token"": ""APP"", ""start_span"": 288, ""end_span"": 291, ""type"": ""Protein""}]"	train
Canonical Wnt signaling is initiated by binding of Wnt proteins to members of the Frizzled family and subsequent complex formation with lipoprotein receptor - related proteins 5 / 6 ( LRP5 / 6).	Frizzled,82,90,Protein	lipoprotein receptor - related proteins 5,136,177,Protein	6,180,181,Protein	LRP5,184,188,Protein	6,191,192,Protein	"[{""token"": ""Frizzled"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""lipoprotein receptor - related proteins 5"", ""start_span"": 136, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""6"", ""start_span"": 180, ""end_span"": 181, ""type"": ""Protein""}, {""token"": ""LRP5"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""6"", ""start_span"": 191, ""end_span"": 192, ""type"": ""Protein""}]"	train
Although biochemical studies with human CAND1 suggested that CAND1 plays a negative regulatory role by sequestering CUL1 and preventing SCF complex assembly, genetic studies in Arabidopsis have shown that cand1 mutants exhibit reduced SCF activity, demonstrating that CAND1 is required for optimal SCF function in vivo.	CAND1,40,45,Protein	CAND1,61,66,Protein	CUL1,116,120,Protein	cand1,205,210,Protein	CAND1,268,273,Protein	"[{""token"": ""CAND1"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""cand1"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 268, ""end_span"": 273, ""type"": ""Protein""}]"	train
Here, using the SCF ( TIR1) complex of the Arabidopsis auxin response pathway, we test the SCF cycling model with Arabidopsis mutant derivatives of CAND1 and CUL1 that have opposing effects on the CAND1 - CUL1 interaction.	TIR1,22,26,Protein	CAND1,148,153,Protein	CUL1,158,162,Protein	CAND1,197,202,Protein	CUL1,205,209,Protein	"[{""token"": ""TIR1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 148, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 197, ""end_span"": 202, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Protein""}]"	train
Recent work identified 23 putative palmitoyl transferases containing a conserved DHHC domain in mammalian cells, and here we show that palmitoylation of CSP is enhanced specifically by co - expression of the Golgi - localized palmitoyl transferases DHHC3, DHHC7, DHHC15, or DHHC17.	CSP,153,156,Protein	DHHC3,249,254,Protein	DHHC7,256,261,Protein	DHHC15,263,269,Protein	DHHC17,274,280,Protein	"[{""token"": ""CSP"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""DHHC3"", ""start_span"": 249, ""end_span"": 254, ""type"": ""Protein""}, {""token"": ""DHHC7"", ""start_span"": 256, ""end_span"": 261, ""type"": ""Protein""}, {""token"": ""DHHC15"", ""start_span"": 263, ""end_span"": 269, ""type"": ""Protein""}, {""token"": ""DHHC17"", ""start_span"": 274, ""end_span"": 280, ""type"": ""Protein""}]"	train
RanBP2 and SENP3 function in a mitotic SUMO2 / 3 conjugation - deconjugation cycle on Borealin.	RanBP2,0,6,Protein	SENP3,11,16,Protein	SUMO2,39,44,Protein	3,47,48,Protein	Borealin,86,94,Protein	"[{""token"": ""RanBP2"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""SENP3"", ""start_span"": 11, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""SUMO2"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 47, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""Borealin"", ""start_span"": 86, ""end_span"": 94, ""type"": ""Protein""}]"	train
Moreover, the SUMO isopeptidase SENP3 is a specific interaction partner of Borealin and catalyzes the removal of SUMO2 / 3 from Borealin.	SENP3,32,37,Protein	Borealin,75,83,Protein	SUMO2,113,118,Protein	3,121,122,Protein	Borealin,128,136,Protein	"[{""token"": ""SENP3"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""Borealin"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""SUMO2"", ""start_span"": 113, ""end_span"": 118, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 121, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""Borealin"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Protein""}]"	train
These data thus delineate a mitotic SUMO2 / 3 conjugation - deconjugation cycle of Borealin and further assign a regulatory function of RanBP2 and SENP3 in the mitotic SUMO pathway.	SUMO2,36,41,Protein	3,44,45,Protein	Borealin,83,91,Protein	RanBP2,136,142,Protein	SENP3,147,152,Protein	"[{""token"": ""SUMO2"", ""start_span"": 36, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 44, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""Borealin"", ""start_span"": 83, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""RanBP2"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""SENP3"", ""start_span"": 147, ""end_span"": 152, ""type"": ""Protein""}]"	train
Finally, we provide evidence that the SUMO - targeted ubiquitin ligase RNF4 mediates heat - shock - inducible ubiquitination of PARP - 1, regulates the stability of PARP - 1, and, like PIASy, is a positive regulator of HSP70. 1 gene activity.	ubiquitin,54,63,Protein	RNF4,71,75,Protein	PARP - 1,128,136,Protein	PARP - 1,165,173,Protein	PIASy,185,190,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""RNF4"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""PARP - 1"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""PARP - 1"", ""start_span"": 165, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""PIASy"", ""start_span"": 185, ""end_span"": 190, ""type"": ""Protein""}]"	train
We find that PSD - 95 is highly stable within the spine, more so than other PSD - associated proteins such as CaMKIIalpha, CaMKIIbeta, GluR2, and Stargazin.	PSD - 95,13,21,Protein	CaMKIIalpha,110,121,Protein	CaMKIIbeta,123,133,Protein	GluR2,135,140,Protein	Stargazin,146,155,Protein	"[{""token"": ""PSD - 95"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""CaMKIIalpha"", ""start_span"": 110, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""CaMKIIbeta"", ""start_span"": 123, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""GluR2"", ""start_span"": 135, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""Stargazin"", ""start_span"": 146, ""end_span"": 155, ""type"": ""Protein""}]"	train
cand - 1 mutants share with cul - 1 and lin - 23 mutants the phenotypes of supernumerary seam cell divisions, defective alae formation, and the accumulation of the SCF ( LIN - 23) target the glutamate receptor GLR - 1.	cand - 1,0,8,Protein	cul - 1,28,35,Protein	lin - 23,40,48,Protein	LIN - 23,170,178,Protein	GLR - 1,210,217,Protein	"[{""token"": ""cand - 1"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""cul - 1"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""lin - 23"", ""start_span"": 40, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""LIN - 23"", ""start_span"": 170, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""GLR - 1"", ""start_span"": 210, ""end_span"": 217, ""type"": ""Protein""}]"	train
Streptokinase binds to this zymogen - substrate complex to create the ternary plasminogen - S - streptokinase complex, which then slowly converts to an acylated plasminogen - streptokinase form.	Streptokinase,0,13,Protein	plasminogen,78,89,Protein	streptokinase,96,109,Protein	plasminogen,161,172,Protein	streptokinase,175,188,Protein	"[{""token"": ""Streptokinase"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""plasminogen"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""streptokinase"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""plasminogen"", ""start_span"": 161, ""end_span"": 172, ""type"": ""Protein""}, {""token"": ""streptokinase"", ""start_span"": 175, ""end_span"": 188, ""type"": ""Protein""}]"	train
We found that lplA null mutants displayed no growth defects unless combined with lipA ( lipoate synthesis) or lipB mutations and that overexpression of wild - type LplA suppressed lipB null mutations.	lplA,14,18,Protein	lipA,81,85,Protein	lipB,110,114,Protein	LplA,164,168,Protein	lipB,180,184,Protein	"[{""token"": ""lplA"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""lipA"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""lipB"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""LplA"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""lipB"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Protein""}]"	train
As for the interaction with Goalpha and adenylyl cyclase, predominantly geranylgeranylated beta1 gamma1S74L was less effective than geranylgeranylated beta1 gamma2 purified from bovine brain.	Goalpha,28,35,Protein	beta1,91,96,Protein	gamma1S74L,97,107,Protein	beta1,151,156,Protein	gamma2,157,163,Protein	"[{""token"": ""Goalpha"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""beta1"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""gamma1S74L"", ""start_span"": 97, ""end_span"": 107, ""type"": ""Protein""}, {""token"": ""beta1"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""gamma2"", ""start_span"": 157, ""end_span"": 163, ""type"": ""Protein""}]"	train
Yap1p is constitutively nuclear in a crm1 mutant, and Crm1p binds to a nuclear export sequence ( NES) - like sequence in Yap1p in the presence of RanGTP.	Yap1p,0,5,Protein	crm1,37,41,Protein	Crm1p,54,59,Protein	Yap1p,121,126,Protein	RanGTP,146,152,Protein	"[{""token"": ""Yap1p"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""crm1"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""Crm1p"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""Yap1p"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Protein""}, {""token"": ""RanGTP"", ""start_span"": 146, ""end_span"": 152, ""type"": ""Protein""}]"	train
In akr1Delta cells, Yck2p is mislocalized, showing a diffuse cytoplasmic localization identical to that seen for a Yck2p mutant that lacks the C - terminal Cys - Cys, indicating a likely Akr1p requirement for the lipid modification of Yck2p, for prenylation, or possibly for palmitoylation.	akr1Delta,3,12,Protein	Yck2p,20,25,Protein	Yck2p,115,120,Protein	Akr1p,187,192,Protein	Yck2p,235,240,Protein	"[{""token"": ""akr1Delta"", ""start_span"": 3, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""Akr1p"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Protein""}]"	valid
Altogether, these results suggest that PARP - 1 participates in the p53 response following irradiation, resides upstream of p53 and indirectly modulates the level of phosphorylation of key substrates in this pathway while treatment with MNU results in an enhanced p53 - mediated response in parp - 1 - null cells.	PARP - 1,39,47,Protein	p53,68,71,Protein	p53,124,127,Protein	p53,264,267,Protein	parp - 1,291,299,Protein	"[{""token"": ""PARP - 1"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 291, ""end_span"": 299, ""type"": ""Protein""}]"	valid
The SUMO ubiquitin - protein isopeptide ligase family member Miz1 / PIASxbeta / Siz2 is a transcriptional cofactor for TFII - I.	ubiquitin,9,18,Protein	Miz1,61,65,Protein	PIASxbeta,68,77,Protein	Siz2,80,84,Protein	TFII - I,119,127,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 9, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""Miz1"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""PIASxbeta"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""Siz2"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Protein""}]"	valid
Finally, ectopically expressed Miz1 / mPIASxbeta augments the transcriptional activity of TFII - I and relieves the repression exerted by a mutant hMusTRD1 / BEN that co - localized with TFII - I in the nucleus.	Miz1,31,35,Protein	mPIASxbeta,38,48,Protein	TFII - I,90,98,Protein	hMusTRD1 / BEN,147,161,Protein	TFII - I,187,195,Protein	"[{""token"": ""Miz1"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""mPIASxbeta"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 90, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""hMusTRD1 / BEN"", ""start_span"": 147, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Protein""}]"	valid
Here we demonstrate that p120 ( E4F) interacts with HDAC1 in vivo and in vitro, and that E4F - mediated transcriptional repression is alleviated by the HDAC inhibitor trichostatin A or by overexpressing Gam1.	p120,25,29,Protein	E4F,32,35,Protein	HDAC1,52,57,Protein	E4F,89,92,Protein	Gam1,203,207,Protein	"[{""token"": ""p120"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""E4F"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""E4F"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""Gam1"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Protein""}]"	valid
By producing a series of truncation mutants that remove segments of the N - terminal region, and monitoring the ability of each mutant to co - precipitate TG1, function as a TG1 substrate, or functionally localize with TG1 in cells, we show that the TIG3 domain that interacts with TG1 is located within a TIG3 segment spanning amino acids 112 - 164.	TG1,155,158,Protein	TG1,174,177,Protein	TIG3,250,254,Protein	TG1,282,285,Protein	TIG3,306,310,Protein	"[{""token"": ""TG1"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""TG1"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""TIG3"", ""start_span"": 250, ""end_span"": 254, ""type"": ""Protein""}, {""token"": ""TG1"", ""start_span"": 282, ""end_span"": 285, ""type"": ""Protein""}, {""token"": ""TIG3"", ""start_span"": 306, ""end_span"": 310, ""type"": ""Protein""}]"	valid
Cul - 1 is modified by neddylation, a post - translational modification that grafts ubiquitin - like Nedd8 / Rub1 residues and controls Cul - 1 activity.	Cul - 1,0,7,Protein	ubiquitin,84,93,Protein	Nedd8,101,106,Protein	Rub1,109,113,Protein	Cul - 1,136,143,Protein	"[{""token"": ""Cul - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 84, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""Nedd8"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""Rub1"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""Cul - 1"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Protein""}]"	valid
Significantly, in non - opisthokont lineages, Rsp5p or c - Cbl, the E3 ubiquitin ligases acting on endocytic cargo, are absent but Uba1 class genes are present and are required for cell viability and ISG65 ubiquitylation.	Rsp5p,46,51,Protein	c - Cbl,55,62,Protein	ubiquitin,71,80,Protein	Uba1,131,135,Protein	ISG65,200,205,Protein	"[{""token"": ""Rsp5p"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""c - Cbl"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""Uba1"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""ISG65"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Protein""}]"	valid
