Sentence	entity_1	json	split
The putative tumor suppressors EXT1 and EXT2 form a stable complex that accumulates in the Golgi apparatus and catalyzes the synthesis of heparan sulfate.	heparan sulfate,138,153,Chemical	"[{""token"": ""heparan sulfate"", ""start_span"": 138, ""end_span"": 153, ""type"": ""Chemical""}]"	train
The proteins encoded by these genes, EXT1 and EXT2, are endoplasmic reticulum - localized type II transmembrane glycoproteins that possess or are tightly associated with glycosyltransferase activities involved in the polymerization of heparan sulfate.	heparan sulfate,235,250,Chemical	"[{""token"": ""heparan sulfate"", ""start_span"": 235, ""end_span"": 250, ""type"": ""Chemical""}]"	train
Here we show that Cdc24, the guanine - nucleotide exchange factor for the yeast GTPase Cdc42, is sequestered in the cell nucleus by Far1.	guanine,29,36,Chemical	"[{""token"": ""guanine"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Chemical""}]"	train
Molecular cloning of globotriaosylceramide / CD77 synthase, a glycosyltransferase that initiates the synthesis of globo series glycosphingolipids.	glycosphingolipids,127,145,Chemical	"[{""token"": ""glycosphingolipids"", ""start_span"": 127, ""end_span"": 145, ""type"": ""Chemical""}]"	train
The expression cloning of a cDNA for globotriaosylceramide ( Gb3) / CD77 synthase ( alpha1, 4 - galactosyltransferase) was achieved using an anti - Gb3 antibody and mouse L cells as a recipient cell line for the transfection.	Gb3,61,64,Chemical	"[{""token"": ""Gb3"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Chemical""}]"	train
Acetylation occurs at three conserved lysine residues located at the N - terminal boundary of their DNA binding domains.	lysine,38,44,Chemical	"[{""token"": ""lysine"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Chemical""}]"	train
Mechanism of reaction of myeloperoxidase with nitrite.	nitrite,46,53,Chemical	"[{""token"": ""nitrite"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Chemical""}]"	train
At 15 degrees C the rate of formation of the low spin MPO - nitrite complex is ( 2. 5 + / - 0. 2) x 10 ( 4) m ( - 1) s ( - 1) at pH 7 and ( 2. 2 + / - 0. 7) x 10 ( 6) m ( - 1) s ( - 1) at pH 5.	nitrite,60,67,Chemical	"[{""token"": ""nitrite"", ""start_span"": 60, ""end_span"": 67, ""type"": ""Chemical""}]"	train
The dissociation constant of nitrite bound to the native enzyme is 2. 3 + / - 0. 1 mm at pH 7 and 31. 3 + / - 0. 5 micrometer at pH 5.	nitrite,29,36,Chemical	"[{""token"": ""nitrite"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Chemical""}]"	train
Nitrite is oxidized by two one - electron steps in the MPO peroxidase cycle.	Nitrite,0,7,Chemical	"[{""token"": ""Nitrite"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical""}]"	train
NHEK induced to differentiate in vitro by high calcium exposure show induction of p73 delta and downregulation of all isoforms of p63.	calcium,47,54,Chemical	"[{""token"": ""calcium"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Chemical""}]"	train
Enzyme translocation was blocked by the specific PI3K inhibitor, LY294002, as well as cell entry into S - phase.	LY294002,65,73,Chemical	"[{""token"": ""LY294002"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Chemical""}]"	train
Confocal microscopy showed an evident increase in immunostaining intensity in the nuclear interior after growth factor treatment but no changes in the subcellular distribution of Akt / PKB when a LY294002 pre - treatment was administered to the cells.	LY294002,196,204,Chemical	"[{""token"": ""LY294002"", ""start_span"": 196, ""end_span"": 204, ""type"": ""Chemical""}]"	train
Characterization of a cDNA encoding a novel human Golgi alpha 1, 2 - mannosidase ( IC) involved in N - glycan biosynthesis.	N - glycan,99,109,Chemical	"[{""token"": ""N - glycan"", ""start_span"": 99, ""end_span"": 109, ""type"": ""Chemical""}]"	train
alpha1, 2 - Mannosidase IC sequentially hydrolyzes the alpha1, 2 - linked mannose residues of [ ( 3) H] mannose - labeled Man ( 9) GlcNAc to form [ ( 3) H] Man ( 6) GlcNAc and a small amount of [ ( 3) H] Man ( 5) GlcNAc.	mannose,74,81,Chemical	"[{""token"": ""mannose"", ""start_span"": 74, ""end_span"": 81, ""type"": ""Chemical""}]"	train
The order of mannose removal was determined by separating oligosaccharide isomers formed from pyridylaminated Man ( 9) GlcNAc ( 2) by high performance liquid chromatography.	mannose,13,20,Chemical	"[{""token"": ""mannose"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Chemical""}]"	train
This residue is the mannose cleaved from Man ( 9) GlcNAc ( 2) by the endoplasmic reticulum alpha1, 2 - mannosidase I to form Man ( 8) GlcNAc ( 2) isomer B.	mannose,20,27,Chemical	"[{""token"": ""mannose"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Chemical""}]"	train
The order of mannose hydrolysis from either pyridylaminated Man ( 9) GlcNAc ( 2) or Man ( 8) GlcNAc ( 2) isomer B differs from that previously reported for mammalian Golgi alpha1, 2 - mannosidases IA and IB.	mannose,13,20,Chemical	"[{""token"": ""mannose"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Chemical""}]"	train
Following exposure to diverse pro - inflammatory signals ( e. g. TNF alpha, IL1, LPS) various signal transduction cascades are initiated converging on the I kappa B kinase ( IKK).	LPS,81,84,Chemical	"[{""token"": ""LPS"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Chemical""}]"	train
Tyrosine phosphorylation of TLR2 is required for assembly of a multiprotein complex that is necessary for subsequent NF - kappa B transcriptional activity.	Tyrosine,0,8,Chemical	"[{""token"": ""Tyrosine"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical""}]"	train
p53 - independent upregulation of KILLER / DR5 TRAIL receptor expression by glucocorticoids and interferon - gamma.	glucocorticoids,76,91,Chemical	"[{""token"": ""glucocorticoids"", ""start_span"": 76, ""end_span"": 91, ""type"": ""Chemical""}]"	train
In contrast, betulinic acid, a novel chemotherapeutic compound, induced apoptosis and KILLER / DR5 mRNA in melanoma and glioblastoma cells through a p53 - independent mechanism.	betulinic acid,13,27,Chemical	"[{""token"": ""betulinic acid"", ""start_span"": 13, ""end_span"": 27, ""type"": ""Chemical""}]"	train
Here we describe the expression of glutathione S - transferase ( GST) - eEF - 2K fusion protein and the identification of two serine residues that are phosphorylated by PKA in vitro.	serine,126,132,Chemical	"[{""token"": ""serine"", ""start_span"": 126, ""end_span"": 132, ""type"": ""Chemical""}]"	train
Our data demonstrate an important role for the phosphorylation of Ser - 499 in the activation of eEF - 2K by PKA and the inhibition of protein synthesis.	Ser - 499,66,75,Chemical	"[{""token"": ""Ser - 499"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Chemical""}]"	train
Ser ( 60), Thr ( 64), and Thr ( 68) are the major sites in Spc110p phosphorylated by Mps1p in vitro, and alanine substitution at these sites abolishes the mitosis - specific isoform in vivo.	alanine,105,112,Chemical	"[{""token"": ""alanine"", ""start_span"": 105, ""end_span"": 112, ""type"": ""Chemical""}]"	train
Cdc25A is a tyrosine phosphatase that is involved in the regulation of the G1 / S phase transition by activating cyclin E / Cdk2 and cyclin A / Cdk2 complexes through removal of inhibitory phosphorylations.	tyrosine,12,20,Chemical	"[{""token"": ""tyrosine"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Chemical""}]"	train
We have previously shown that human dermal endothelial cells ( HMEC) express TLR4, but very little TLR2, and respond to LPS, but not to Mycobacterium tuberculosis 19 - kDa lipoprotein, unless transfected with TLR2.	LPS,120,123,Chemical	"[{""token"": ""LPS"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Chemical""}]"	train
Collectively, these findings suggest that there is functional interaction between TLR2 and TLR6 in the cellular response to STF and OspA - L in addition to S. epidermidis ( PSM) Ags, and that engagement of TLR2 triggers a signaling cascade, which shares the IL - 1R signaling molecules, similar to the TLR4 - LPS signaling cascade.	LPS,309,312,Chemical	"[{""token"": ""LPS"", ""start_span"": 309, ""end_span"": 312, ""type"": ""Chemical""}]"	train
Inhibition of promyelocytic leukemia ( PML) / retinoic acid receptor - alpha and PML expression in acute promyelocytic leukemia cells by anti - PML peptide nucleic acid.	peptide nucleic acid,148,168,Chemical	"[{""token"": ""peptide nucleic acid"", ""start_span"": 148, ""end_span"": 168, ""type"": ""Chemical""}]"	train
Concomitantly, a substantial reduction ( > 90%) of the expression of PML / RARalpha was observed when all of the three PNAs were used together.	PNAs,119,123,Chemical	"[{""token"": ""PNAs"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Chemical""}]"	train
These results show that it is possible to deliver PNA into hematopoietic cells and obtain specific gene inhibition, and they suggest that a growth inhibitory effect on acute promyelocytic leukemia cells can be obtained through the block of PML / RARalpha and PML expression.	PNA,50,53,Chemical	"[{""token"": ""PNA"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Chemical""}]"	train
( 14) C - Fatty acid incorporation studies indicated that acyl - CoAs produced by MACS1 and Sa protein are utilized mainly for oxidation.	acyl - CoAs,58,69,Chemical	"[{""token"": ""acyl - CoAs"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Chemical""}]"	train
PIG - S and PIG - T, essential for GPI anchor attachment to proteins, form a complex with GAA1 and GPI8.	GPI,35,38,Chemical	"[{""token"": ""GPI"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Chemical""}]"	train
During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with a substrate protein.	carbonyl,66,74,Chemical	"[{""token"": ""carbonyl"", ""start_span"": 66, ""end_span"": 74, ""type"": ""Chemical""}]"	train
Activation requires phosphorylation of threonine 210 by an upstream kinase as well as a distinct step mediated by the Snf4 subunit.	threonine 210,39,52,Chemical	"[{""token"": ""threonine 210"", ""start_span"": 39, ""end_span"": 52, ""type"": ""Chemical""}]"	train
The yeast Snf1 kinase and its metazoan orthologues, the AMP - activated protein kinases, are activated in response to nutrient limitation.	AMP,56,59,Chemical	"[{""token"": ""AMP"", ""start_span"": 56, ""end_span"": 59, ""type"": ""Chemical""}]"	train
Activation requires the phosphorylation of a conserved threonine residue in the activation loop of the catalytic subunit.	threonine,55,64,Chemical	"[{""token"": ""threonine"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Chemical""}]"	train
A phosphopeptide antibody was generated that specifically recognizes Snf1 protein that is phosphorylated in its activation loop on threonine 210.	threonine 210,131,144,Chemical	"[{""token"": ""threonine 210"", ""start_span"": 131, ""end_span"": 144, ""type"": ""Chemical""}]"	train
Cells lacking the Reg1 protein, a regulatory subunit for the Glc7 phosphatase, showed constitutive phosphorylation of Snf1 threonine 210.	threonine 210,123,136,Chemical	"[{""token"": ""threonine 210"", ""start_span"": 123, ""end_span"": 136, ""type"": ""Chemical""}]"	train
Exposure of cells to high concentrations of sodium chloride also induced phosphorylation of Snf1.	sodium chloride,44,59,Chemical	"[{""token"": ""sodium chloride"", ""start_span"": 44, ""end_span"": 59, ""type"": ""Chemical""}]"	train
Phosphatidic acid - mediated mitogenic activation of mTOR signaling.	Phosphatidic acid,0,17,Chemical	"[{""token"": ""Phosphatidic acid"", ""start_span"": 0, ""end_span"": 17, ""type"": ""Chemical""}]"	train
In our study, mitogenic stimulation of mammalian cells led to a phospholipase D - dependent accumulation of cellular PA, which was required for activation of mTOR downstream effectors.	PA,117,119,Chemical	"[{""token"": ""PA"", ""start_span"": 117, ""end_span"": 119, ""type"": ""Chemical""}]"	train
The involvement of PA in mTOR signaling reveals an important function of this lipid in signal transduction and protein synthesis, as well as a direct link between mTOR and mitogens.	PA,19,21,Chemical	"[{""token"": ""PA"", ""start_span"": 19, ""end_span"": 21, ""type"": ""Chemical""}]"	train
Furthermore, these studies suggest a potential mechanism for the in vivo actions of the immunosuppressant rapamycin.	rapamycin,106,115,Chemical	"[{""token"": ""rapamycin"", ""start_span"": 106, ""end_span"": 115, ""type"": ""Chemical""}]"	train
In addition, we show for the first time that Tollip is a bona fide substrate for IRAK and is phosphorylated by IRAK upon stimulation with lipopolysaccharide or IL - 1.	lipopolysaccharide,138,156,Chemical	"[{""token"": ""lipopolysaccharide"", ""start_span"": 138, ""end_span"": 156, ""type"": ""Chemical""}]"	train
The inflammatory effect of cHSP60 was heat labile, thus excluding a role of contaminating LPS, and was blocked by specific anti - chlamydial HSP60 mAb.	LPS,90,93,Chemical	"[{""token"": ""LPS"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Chemical""}]"	train
Carnitine biosynthesis in mammals.	Carnitine,0,9,Chemical	"[{""token"": ""Carnitine"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}]"	train
Carnitine is probably present in all animal species, and in numerous micro - organisms and plants.	Carnitine,0,9,Chemical	"[{""token"": ""Carnitine"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}]"	train
In mammals, carnitine homoeostasis is maintained by endogenous synthesis, absorption from dietary sources and efficient tubular reabsorption by the kidney.	carnitine,12,21,Chemical	"[{""token"": ""carnitine"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Chemical""}]"	train
This review aims to cover the current knowledge of the enzymological, molecular, metabolic and regulatory aspects of mammalian carnitine biosynthesis, with an emphasis on the human and rat.	carnitine,127,136,Chemical	"[{""token"": ""carnitine"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Chemical""}]"	train
Using an antiserum directed against Lys36 methylation in H3, we show that Set2, via its SET domain, is responsible for methylation at this site in vivo.	Lys36,36,41,Chemical	"[{""token"": ""Lys36"", ""start_span"": 36, ""end_span"": 41, ""type"": ""Chemical""}]"	train
These results suggest that Set2 and methylation at H3 Lys36 play a role in the repression of gene transcription.	Lys36,54,59,Chemical	"[{""token"": ""Lys36"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Chemical""}]"	train
The terminal components of this cascade, two PGE ( 2) synthases ( PGES), have very recently been identified as glutathione - dependent proteins.	glutathione,111,122,Chemical	"[{""token"": ""glutathione"", ""start_span"": 111, ""end_span"": 122, ""type"": ""Chemical""}]"	train
The induction of both enzymes occurs at the pretranslational level, is the consequence of enhanced gene promoter activities, and can be blocked by dexamethasone ( 10 nm).	dexamethasone,147,160,Chemical	"[{""token"": ""dexamethasone"", ""start_span"": 147, ""end_span"": 160, ""type"": ""Chemical""}]"	train
SC58125, a PGHS - 2 - selective inhibitor, could attenuate the induction of mPGES, suggesting a dependence of this enzyme on PGHS - 2 activity.	SC58125,0,7,Chemical	"[{""token"": ""SC58125"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical""}]"	train
Regulation of interleukin - 1 - and lipopolysaccharide - induced NF - kappaB activation by alternative splicing of MyD88.	lipopolysaccharide,36,54,Chemical	"[{""token"": ""lipopolysaccharide"", ""start_span"": 36, ""end_span"": 54, ""type"": ""Chemical""}]"	train
MyD88 ( S) is mainly expressed in the spleen and can be induced in monocytes upon LPS treatment.	LPS,82,85,Chemical	"[{""token"": ""LPS"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Chemical""}]"	train
In contrast, MyD88 ( S) behaves as a dominant - negative inhibitor of IL - 1 - and LPS -, but not TNF - induced, NF - kappaB activation.	LPS,83,86,Chemical	"[{""token"": ""LPS"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Chemical""}]"	train
Moreover, the regulated expression and antagonistic activity of MyD88 ( S) suggest an important role for alternative splicing of MyD88 in the regulation of the cellular response to IL - 1 and LPS.	LPS,192,195,Chemical	"[{""token"": ""LPS"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Chemical""}]"	train
The mitogen - and stress - induced phosphorylation of CREB at Ser133 has been linked to the transcription of several immediate early genes, including c - fos, junB, and egr1.	Ser133,62,68,Chemical	"[{""token"": ""Ser133"", ""start_span"": 62, ""end_span"": 68, ""type"": ""Chemical""}]"	train
Eukaryotic cell cycle progression is controlled by the ordered action of cyclin - dependent kinases, activation of which occurs through the binding of the cyclin to the Cdk followed by phosphorylation of a conserved threonine in the T - loop of the Cdk by Cdk - activating kinase ( CAK).	threonine,216,225,Chemical	"[{""token"": ""threonine"", ""start_span"": 216, ""end_span"": 225, ""type"": ""Chemical""}]"	train
The first step involves the rapid association between the PSTAIRE helix of Cdk2 and helices 3 and 5 of the cyclin to yield an intermediate complex in which the threonine in the T - loop is not accessible for phosphorylation.	threonine,160,169,Chemical	"[{""token"": ""threonine"", ""start_span"": 160, ""end_span"": 169, ""type"": ""Chemical""}]"	train
The simultaneous initiation of proapoptotic signaling by yersiniae infection or LPS treatment results in macrophage apoptosis.	LPS,80,83,Chemical	"[{""token"": ""LPS"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Chemical""}]"	train
Dominant - negative myeloid differentiation factor 88 ( MyD88) or IL - 1R - associated kinase ( IRAK) 2 diminished LPS - induced apoptosis in YopP - transfected macrophages, suggesting implication of MyD88 and IRAK2 in signaling cell death.	LPS,115,118,Chemical	"[{""token"": ""LPS"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Chemical""}]"	train
In contrast, dominant - negative IRAK1 and TNFR - associated factor 6 ( TRAF6) did not provide protection, but augmented LPS - mediated apoptosis in the absence of YopP, which indicates roles of IRAK1 and TRAF6 in the antiapoptotic signal relay of the NF - kappa B cascade.	LPS,121,124,Chemical	"[{""token"": ""LPS"", ""start_span"": 121, ""end_span"": 124, ""type"": ""Chemical""}]"	train
Yersiniae - and LPS - dependent cell death were substantially attenuated by a specific caspase - 8 inhibitory peptide or by dominant negative Fas - associated death domain protein ( FADD).	LPS,16,19,Chemical	"[{""token"": ""LPS"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical""}]"	train
Glycosylphosphatidylinositol - anchored mucin - like glycoproteins from Trypanosoma cruzi trypomastigotes ( tGPI - mucins) activate macrophages in vitro to produce proinflammatory cytokines, chemokines, and nitric oxide.	nitric oxide,207,219,Chemical	"[{""token"": ""nitric oxide"", ""start_span"": 207, ""end_span"": 219, ""type"": ""Chemical""}]"	train
[ Study of the effects of quercetin on PML gene and protein expression and localization in leukemia cells].	quercetin,26,35,Chemical	"[{""token"": ""quercetin"", ""start_span"": 26, ""end_span"": 35, ""type"": ""Chemical""}]"	train
Apoptosis was found in each cell line after treatment with quercetin.	quercetin,59,68,Chemical	"[{""token"": ""quercetin"", ""start_span"": 59, ""end_span"": 68, ""type"": ""Chemical""}]"	train
( 2) After treatment with ATRA, the fusion protein disappeared and PML protein resumed in NB4 cells, while in HL - 60 and K562 cells there was no difference from control cells.	ATRA,26,30,Chemical	"[{""token"": ""ATRA"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Chemical""}]"	train
After treatment with quercetin, the fusion protein disappeared in NB4 cells, then degraded, and so did in HL - 60 cells and K562 cells.	quercetin,21,30,Chemical	"[{""token"": ""quercetin"", ""start_span"": 21, ""end_span"": 30, ""type"": ""Chemical""}]"	train
Homeostatic control of uridine and the role of uridine phosphorylase: a biological and clinical update.	uridine,23,30,Chemical	"[{""token"": ""uridine"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Chemical""}]"	train
The biological effects of uridine have been associated with the regulation of the cardio - circulatory system, at the reproduction level, with both peripheral and central nervous system modulation and with the functionality of the respiratory system.	uridine,26,33,Chemical	"[{""token"": ""uridine"", ""start_span"": 26, ""end_span"": 33, ""type"": ""Chemical""}]"	train
We have recently completed several studies designed to define the mechanisms regulating UPase expression and better characterize the multiple biological effects of uridine.	uridine,164,171,Chemical	"[{""token"": ""uridine"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Chemical""}]"	train
Specifically, wortmannin ( an inhibitor of phosphatidylinositol 3 kinase [ PI3] - kinases including DNA - PK) interferes with CpG - dependent cell activation, and DNA - PK knockout ( KO) mice fail to respond to CpG stimulation.	wortmannin,14,24,Chemical	"[{""token"": ""wortmannin"", ""start_span"": 14, ""end_span"": 24, ""type"": ""Chemical""}]"	train
Current studies establish that wortmannin actually inhibits the uptake and colocalization of CpG DNA with toll - like receptor ( TLR) - 9 in endocytic vesicles, thereby preventing CpG - induced activation of the NF - kappaB signaling cascade.	wortmannin,31,41,Chemical	"[{""token"": ""wortmannin"", ""start_span"": 31, ""end_span"": 41, ""type"": ""Chemical""}]"	train
These results support a model in which CpG signaling is mediated through TLR - 9 but not DNA - PK, and suggest that wortmannin - sensitive member ( s) of the PI3 - kinase family play a critical role in shuttling CpG DNA to TLR - 9.	wortmannin,116,126,Chemical	"[{""token"": ""wortmannin"", ""start_span"": 116, ""end_span"": 126, ""type"": ""Chemical""}]"	train
In addition, rapamycin inhibited the ability of CLIP - 170 to bind to MTs.	rapamycin,13,22,Chemical	"[{""token"": ""rapamycin"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Chemical""}]"	train
eIF4A is an ATP - dependent RNA helicase needed to unwind 5 ' mRNA secondary structure.	ATP,12,15,Chemical	"[{""token"": ""ATP"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Chemical""}]"	train
Among others, the NF - kappa B - dependent zinc finger protein A20 is involved in the negative feedback regulation of NF - kappa B activation in response to tumor necrosis factor ( TNF).	zinc,43,47,Chemical	"[{""token"": ""zinc"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Chemical""}]"	train
Firstly, we identify a new phosphorylation site in its C terminus ( S101).	S101,68,72,Chemical	"[{""token"": ""S101"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Chemical""}]"	train
A second C - terminal site, S112, directly affects binding of 4E - BP1 to eIF4E without influencing phosphorylation of other sites.	S112,28,32,Chemical	"[{""token"": ""S112"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Chemical""}]"	train
Thirdly, a conserved C - terminal motif influences phosphorylation of multiple residues, including rapamycin - insensitive sites.	rapamycin,99,108,Chemical	"[{""token"": ""rapamycin"", ""start_span"": 99, ""end_span"": 108, ""type"": ""Chemical""}]"	train
