Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
The sympathoneural neurotransmitter norepinephrine ( NE) is deaminated to 3, 4 - dihydroxymandelaldehyde ( DHMAL) and subsequently converted to either 3, 4 - dihydroxymandelic acid ( DHMA) or 3, 4 - dihydroxyphenylglycol ( DHPG).	norepinephrine,36,50,Chemical	NE,53,55,Chemical	DHMAL,107,112,Chemical	DHMA,183,187,Chemical	DHPG,223,227,Chemical	"[{""token"": ""norepinephrine"", ""start_span"": 36, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""NE"", ""start_span"": 53, ""end_span"": 55, ""type"": ""Chemical""}, {""token"": ""DHMAL"", ""start_span"": 107, ""end_span"": 112, ""type"": ""Chemical""}, {""token"": ""DHMA"", ""start_span"": 183, ""end_span"": 187, ""type"": ""Chemical""}, {""token"": ""DHPG"", ""start_span"": 223, ""end_span"": 227, ""type"": ""Chemical""}]"	valid
The monophosphates of araC and dFdC were shown to be phosphorylated with similar efficiency as dCMP and CMP.	monophosphates,4,18,Chemical	araC,22,26,Chemical	dFdC,31,35,Chemical	dCMP,95,99,Chemical	CMP,104,107,Chemical	"[{""token"": ""monophosphates"", ""start_span"": 4, ""end_span"": 18, ""type"": ""Chemical""}, {""token"": ""araC"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Chemical""}, {""token"": ""dFdC"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Chemical""}, {""token"": ""dCMP"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""CMP"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Chemical""}]"	valid
Protein kinase C ( PKC), a family of related serine - threonine kinases, is a key player in the cellular responses mediated by the second messenger diacylglycerol ( DAG) and the phorbol ester tumor promoters.	serine,45,51,Chemical	threonine,54,63,Chemical	diacylglycerol,148,162,Chemical	DAG,165,168,Chemical	phorbol ester,178,191,Chemical	"[{""token"": ""serine"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""threonine"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""diacylglycerol"", ""start_span"": 148, ""end_span"": 162, ""type"": ""Chemical""}, {""token"": ""DAG"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Chemical""}, {""token"": ""phorbol ester"", ""start_span"": 178, ""end_span"": 191, ""type"": ""Chemical""}]"	valid
Dietary heme iron is an important nutritional source of iron in carnivores and omnivores that is more readily absorbed than non - heme iron derived from vegetables and grain.	heme,8,12,Chemical	iron,13,17,Chemical	iron,56,60,Chemical	heme,130,134,Chemical	iron,135,139,Chemical	"[{""token"": ""heme"", ""start_span"": 8, ""end_span"": 12, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Chemical""}, {""token"": ""heme"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Chemical""}]"	valid
Inability to form tetramers in human p53 proteins reduced site - specific N - terminal phosphorylation at S6, S9 and S46 and reduced C - terminal phosphorylation and acetylation at S315 and K382 respectively.	S6,106,108,Chemical	S9,110,112,Chemical	S46,117,120,Chemical	S315,181,185,Chemical	K382,190,194,Chemical	"[{""token"": ""S6"", ""start_span"": 106, ""end_span"": 108, ""type"": ""Chemical""}, {""token"": ""S9"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Chemical""}, {""token"": ""S46"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Chemical""}, {""token"": ""S315"", ""start_span"": 181, ""end_span"": 185, ""type"": ""Chemical""}, {""token"": ""K382"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Chemical""}]"	valid
To test whether organic anion transport is coupled to HCO3 - extrusion, we compared the rates of taurocholate - dependent HCO3 - efflux from alkali - loaded noninduced and induced cells.	organic anion,16,29,Chemical	HCO3 -,54,60,Chemical	taurocholate,97,109,Chemical	HCO3 -,122,128,Chemical	alkali,141,147,Chemical	"[{""token"": ""organic anion"", ""start_span"": 16, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""HCO3 -"", ""start_span"": 54, ""end_span"": 60, ""type"": ""Chemical""}, {""token"": ""taurocholate"", ""start_span"": 97, ""end_span"": 109, ""type"": ""Chemical""}, {""token"": ""HCO3 -"", ""start_span"": 122, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""alkali"", ""start_span"": 141, ""end_span"": 147, ""type"": ""Chemical""}]"	valid
Also, the mutation of Ser - 111, which has been proposed to serve as a necessary priming site for the phosphorylation of other sites in PHAS - I, did not affect the phosphorylation of Thr - 36 / 45, Ser - 64, or Thr - 69.	Ser - 111,22,31,Chemical	Thr - 36,184,192,Chemical	45,195,197,Chemical	Ser - 64,199,207,Chemical	Thr - 69,212,220,Chemical	"[{""token"": ""Ser - 111"", ""start_span"": 22, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""Thr - 36"", ""start_span"": 184, ""end_span"": 192, ""type"": ""Chemical""}, {""token"": ""45"", ""start_span"": 195, ""end_span"": 197, ""type"": ""Chemical""}, {""token"": ""Ser - 64"", ""start_span"": 199, ""end_span"": 207, ""type"": ""Chemical""}, {""token"": ""Thr - 69"", ""start_span"": 212, ""end_span"": 220, ""type"": ""Chemical""}]"	test
Rapamycin - mediated inactivation of TIF - IA is caused by hypophosphorylation of Se 44 ( S44) and hyperphosphorylation of Se 199 ( S199).	Rapamycin,0,9,Chemical	Se 44,82,87,Chemical	S44,90,93,Chemical	Se 199,123,129,Chemical	S199,132,136,Chemical	"[{""token"": ""Rapamycin"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""Se 44"", ""start_span"": 82, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""S44"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Chemical""}, {""token"": ""Se 199"", ""start_span"": 123, ""end_span"": 129, ""type"": ""Chemical""}, {""token"": ""S199"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Chemical""}]"	test
Mangiferin, similar to the other known antioxidants, NAC and PDTC, inhibits TNF - induced reactive oxygen intermediate ( ROI) generation.	Mangiferin,0,10,Chemical	NAC,53,56,Chemical	PDTC,61,65,Chemical	reactive oxygen intermediate,90,118,Chemical	ROI,121,124,Chemical	"[{""token"": ""Mangiferin"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Chemical""}, {""token"": ""NAC"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""PDTC"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Chemical""}, {""token"": ""reactive oxygen intermediate"", ""start_span"": 90, ""end_span"": 118, ""type"": ""Chemical""}, {""token"": ""ROI"", ""start_span"": 121, ""end_span"": 124, ""type"": ""Chemical""}]"	test
Piceatannol prevents lipopolysaccharide ( LPS) - induced nitric oxide ( NO) production and nuclear factor ( NF) - kappaB activation by inhibiting IkappaB kinase ( IKK).	Piceatannol,0,11,Chemical	lipopolysaccharide,21,39,Chemical	LPS,42,45,Chemical	nitric oxide,57,69,Chemical	NO,72,74,Chemical	"[{""token"": ""Piceatannol"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical""}, {""token"": ""lipopolysaccharide"", ""start_span"": 21, ""end_span"": 39, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Chemical""}, {""token"": ""nitric oxide"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Chemical""}, {""token"": ""NO"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Chemical""}]"	test
The effect of piceatannol on lipopolysaccharide ( LPS) - induced nitric oxide ( NO) production was examined.	piceatannol,14,25,Chemical	lipopolysaccharide,29,47,Chemical	LPS,50,53,Chemical	nitric oxide,65,77,Chemical	NO,80,82,Chemical	"[{""token"": ""piceatannol"", ""start_span"": 14, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""lipopolysaccharide"", ""start_span"": 29, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Chemical""}, {""token"": ""nitric oxide"", ""start_span"": 65, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""NO"", ""start_span"": 80, ""end_span"": 82, ""type"": ""Chemical""}]"	test
Here, we use precursor ion scanning MS to identify five previously unknown sites in MSK1: Thr630, Ser647, Ser657, Ser695 and Thr700.	Thr630,90,96,Chemical	Ser647,98,104,Chemical	Ser657,106,112,Chemical	Ser695,114,120,Chemical	Thr700,125,131,Chemical	"[{""token"": ""Thr630"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""Ser647"", ""start_span"": 98, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""Ser657"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Chemical""}, {""token"": ""Ser695"", ""start_span"": 114, ""end_span"": 120, ""type"": ""Chemical""}, {""token"": ""Thr700"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Chemical""}]"	test
Since the optimal pH for processing was between 7 and 8, and E - 64 ( a cysteine protease inhibitor) and leupeptin ( a serine and cysteine protease inhibitor) both inhibited this processing by cell lysates, we hypothesized that a calcium - activated neutral protease, CANP, might be responsible for this processing.	E - 64,61,67,Chemical	cysteine,72,80,Chemical	leupeptin,105,114,Chemical	serine,119,125,Chemical	cysteine,130,138,Chemical	"[{""token"": ""E - 64"", ""start_span"": 61, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""cysteine"", ""start_span"": 72, ""end_span"": 80, ""type"": ""Chemical""}, {""token"": ""leupeptin"", ""start_span"": 105, ""end_span"": 114, ""type"": ""Chemical""}, {""token"": ""serine"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Chemical""}, {""token"": ""cysteine"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Chemical""}]"	test
Cloning and functional expression of a cDNA encoding a mammalian sodium - dependent vitamin transporter mediating the uptake of pantothenate, biotin, and lipoate.	sodium,65,71,Chemical	vitamin,84,91,Chemical	pantothenate,128,140,Chemical	biotin,142,148,Chemical	lipoate,154,161,Chemical	"[{""token"": ""sodium"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Chemical""}, {""token"": ""vitamin"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""pantothenate"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Chemical""}, {""token"": ""biotin"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""lipoate"", ""start_span"": 154, ""end_span"": 161, ""type"": ""Chemical""}]"	test
Previous studies have shown that a Na + - dependent transport system is responsible for the transplacental transfer of the vitamins pantothenate and biotin and the essential metabolite lipoate.	Na +,35,39,Chemical	vitamins,123,131,Chemical	pantothenate,132,144,Chemical	biotin,149,155,Chemical	lipoate,185,192,Chemical	"[{""token"": ""Na +"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Chemical""}, {""token"": ""vitamins"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Chemical""}, {""token"": ""pantothenate"", ""start_span"": 132, ""end_span"": 144, ""type"": ""Chemical""}, {""token"": ""biotin"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Chemical""}, {""token"": ""lipoate"", ""start_span"": 185, ""end_span"": 192, ""type"": ""Chemical""}]"	test
