Sentence	entity_1	entity_2	entity_3	entity_4	json	split
To quantify these apparent cognate interactions we measured the formation of NK - DC conjugates and compared them to conjugates formed by NK cells and tumor targets.	NK,77,79,Anatomy	DC,82,84,Anatomy	NK cells,138,146,Anatomy	tumor,151,156,Anatomy	"[{""token"": ""NK"", ""start_span"": 77, ""end_span"": 79, ""type"": ""Anatomy""}, {""token"": ""DC"", ""start_span"": 82, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""NK cells"", ""start_span"": 138, ""end_span"": 146, ""type"": ""Anatomy""}, {""token"": ""tumor"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Anatomy""}]"	train
Cultured iDCs were incubated for 48 h, alone ( A - C), or with NK cells at the following ratios ( NK / DC), 1: 5 ( D - F), 1: 1 ( G - I), and 5: 1 ( J - L).	iDCs,9,13,Anatomy	NK cells,63,71,Anatomy	NK,98,100,Anatomy	DC,103,105,Anatomy	"[{""token"": ""iDCs"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Anatomy""}, {""token"": ""NK cells"", ""start_span"": 63, ""end_span"": 71, ""type"": ""Anatomy""}, {""token"": ""NK"", ""start_span"": 98, ""end_span"": 100, ""type"": ""Anatomy""}, {""token"": ""DC"", ""start_span"": 103, ""end_span"": 105, ""type"": ""Anatomy""}]"	train
Activated / cultured NK cell - induced DC maturation is dependent on cell - to - cell contact and endogenous TNF - alpha production.	NK cell,21,28,Anatomy	DC,39,41,Anatomy	cell,69,73,Anatomy	cell,81,85,Anatomy	"[{""token"": ""NK cell"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Anatomy""}, {""token"": ""DC"", ""start_span"": 39, ""end_span"": 41, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Anatomy""}]"	train
Strong similarity between CCN3 and Sonic Hedgehog was observed for the expression pattern in axial structure ( notochord and floor plate), in which the left - right asymmetrical pattern in the node area is also conserved ( Fig. 1b).	axial structure,93,108,Anatomy	notochord,111,120,Anatomy	floor plate,125,136,Anatomy	node area,193,202,Anatomy	"[{""token"": ""axial structure"", ""start_span"": 93, ""end_span"": 108, ""type"": ""Anatomy""}, {""token"": ""notochord"", ""start_span"": 111, ""end_span"": 120, ""type"": ""Anatomy""}, {""token"": ""floor plate"", ""start_span"": 125, ""end_span"": 136, ""type"": ""Anatomy""}, {""token"": ""node area"", ""start_span"": 193, ""end_span"": 202, ""type"": ""Anatomy""}]"	train
In chicken embryo, differentiating endothelial cells in the ventral part of blood islands express CCN3 from the initial stage ( Fig. 1e).	embryo,11,17,Anatomy	endothelial cells,35,52,Anatomy	ventral part,60,72,Anatomy	blood islands,76,89,Anatomy	"[{""token"": ""embryo"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Anatomy""}, {""token"": ""endothelial cells"", ""start_span"": 35, ""end_span"": 52, ""type"": ""Anatomy""}, {""token"": ""ventral part"", ""start_span"": 60, ""end_span"": 72, ""type"": ""Anatomy""}, {""token"": ""blood islands"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Anatomy""}]"	train
Individual movement of dorsiflexion, palmar flexion, supination, pronation and radial - ulnar deviation were all significantly better in the dorsiflexed - immobilized group as compared with the palmar flexed immobilized group.	palmar,37,43,Anatomy	radial,79,85,Anatomy	ulnar,88,93,Anatomy	palmar,194,200,Anatomy	"[{""token"": ""palmar"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Anatomy""}, {""token"": ""radial"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Anatomy""}, {""token"": ""ulnar"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Anatomy""}, {""token"": ""palmar"", ""start_span"": 194, ""end_span"": 200, ""type"": ""Anatomy""}]"	train
Histological evaluation was done by a pathologist who was blinded to the experimental groups, and it was based on the intensity of mononuclear and polymorphonuclear infiltrates in the lamina propria, crypt dilation, cellular destruction and mucosal ulceration.	lamina propria,184,198,Anatomy	crypt,200,205,Anatomy	cellular,216,224,Anatomy	mucosal,241,248,Anatomy	"[{""token"": ""lamina propria"", ""start_span"": 184, ""end_span"": 198, ""type"": ""Anatomy""}, {""token"": ""crypt"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Anatomy""}, {""token"": ""cellular"", ""start_span"": 216, ""end_span"": 224, ""type"": ""Anatomy""}, {""token"": ""mucosal"", ""start_span"": 241, ""end_span"": 248, ""type"": ""Anatomy""}]"	train
In a first experiment, we searched for differences in glomerular ultrastructure and peripheral neurogenesis between WT and STOP null mice: a first group of 24 mice, 3 - to 6 - month - old, was used for ultrastructural study of the OBs; a second group of 13 animals was used to analyse proliferation and apoptosis in the OE and VNE on paraffin sections in 3 - month - old mice.	glomerular,54,64,Anatomy	OE,320,322,Anatomy	VNE,327,330,Anatomy	paraffin sections,334,351,Anatomy	"[{""token"": ""glomerular"", ""start_span"": 54, ""end_span"": 64, ""type"": ""Anatomy""}, {""token"": ""OE"", ""start_span"": 320, ""end_span"": 322, ""type"": ""Anatomy""}, {""token"": ""VNE"", ""start_span"": 327, ""end_span"": 330, ""type"": ""Anatomy""}, {""token"": ""paraffin sections"", ""start_span"": 334, ""end_span"": 351, ""type"": ""Anatomy""}]"	train
Taken together, it seems plausible that motivational reward processes in the caudate enhance preparatory activation in subcortical as well as in cortical nodes of the oculomotor network.	caudate,77,84,Anatomy	subcortical,119,130,Anatomy	cortical nodes,145,159,Anatomy	oculomotor network,167,185,Anatomy	"[{""token"": ""caudate"", ""start_span"": 77, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""subcortical"", ""start_span"": 119, ""end_span"": 130, ""type"": ""Anatomy""}, {""token"": ""cortical nodes"", ""start_span"": 145, ""end_span"": 159, ""type"": ""Anatomy""}, {""token"": ""oculomotor network"", ""start_span"": 167, ""end_span"": 185, ""type"": ""Anatomy""}]"	train
These results suggest that reward - processing networks and oculomotor - control networks in the brain are connected in such a way ( presumably with the dorsal striatum as a common nexus) that reward anticipation can facilitate oculomotor control and alleviate the deficiencies experienced by healthy seniors and PD patients.	oculomotor - control networks,60,89,Anatomy	brain,97,102,Anatomy	dorsal striatum,153,168,Anatomy	oculomotor,228,238,Anatomy	"[{""token"": ""oculomotor - control networks"", ""start_span"": 60, ""end_span"": 89, ""type"": ""Anatomy""}, {""token"": ""brain"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Anatomy""}, {""token"": ""dorsal striatum"", ""start_span"": 153, ""end_span"": 168, ""type"": ""Anatomy""}, {""token"": ""oculomotor"", ""start_span"": 228, ""end_span"": 238, ""type"": ""Anatomy""}]"	train
Acute treatment with milnacipran results in increased synaptic concentrations of NE but decreased firing of the NE neurons of the locus coeruleus due to increased stimulation of the somatodendritic alpha2 - adrenergic autoreceptors.	synaptic,54,62,Anatomy	NE neurons,112,122,Anatomy	locus coeruleus,130,145,Anatomy	somatodendritic,182,197,Anatomy	"[{""token"": ""synaptic"", ""start_span"": 54, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""NE neurons"", ""start_span"": 112, ""end_span"": 122, ""type"": ""Anatomy""}, {""token"": ""locus coeruleus"", ""start_span"": 130, ""end_span"": 145, ""type"": ""Anatomy""}, {""token"": ""somatodendritic"", ""start_span"": 182, ""end_span"": 197, ""type"": ""Anatomy""}]"	train
Jarred foods with vegetables, meats, and desserts may contain added fat from a variety of sources: vegetable oils, cow milk butter, or cream.	vegetables,18,28,Anatomy	meats,30,35,Anatomy	vegetable oils,99,113,Anatomy	milk,119,123,Anatomy	"[{""token"": ""vegetables"", ""start_span"": 18, ""end_span"": 28, ""type"": ""Anatomy""}, {""token"": ""meats"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Anatomy""}, {""token"": ""vegetable oils"", ""start_span"": 99, ""end_span"": 113, ""type"": ""Anatomy""}, {""token"": ""milk"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Anatomy""}]"	train
LPP ( OR = 2. 36; p < 0. 001) was reported to be highly expressed in small intestinal mucosa and may have a structural role at sites of cell adhesion in maintaining cell shape and motility [ 7].	small intestinal mucosa,69,92,Anatomy	sites,127,132,Anatomy	cell,136,140,Anatomy	cell,165,169,Anatomy	"[{""token"": ""small intestinal mucosa"", ""start_span"": 69, ""end_span"": 92, ""type"": ""Anatomy""}, {""token"": ""sites"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Anatomy""}]"	train
It attenuates the signaling activity of G - proteins, blocking the homing of Intra Epithelial Lymphocytes ( IELs), and it is specifically expressed both in human small intestinal mucosa and in murine IELs, key players in the development of human CD villous atrophy [ 7], [ 17].	Intra Epithelial Lymphocytes,77,105,Anatomy	IELs,108,112,Anatomy	small intestinal mucosa,162,185,Anatomy	IELs,200,204,Anatomy	"[{""token"": ""Intra Epithelial Lymphocytes"", ""start_span"": 77, ""end_span"": 105, ""type"": ""Anatomy""}, {""token"": ""IELs"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Anatomy""}, {""token"": ""small intestinal mucosa"", ""start_span"": 162, ""end_span"": 185, ""type"": ""Anatomy""}, {""token"": ""IELs"", ""start_span"": 200, ""end_span"": 204, ""type"": ""Anatomy""}]"	train
The results indicate that tumor tissue of RCC liberates VEGF into the systemic blood flow and that s - VEGF is a possible marker for RCC.	tumor tissue,26,38,Anatomy	RCC,42,45,Anatomy	blood,79,84,Anatomy	RCC,133,136,Anatomy	"[{""token"": ""tumor tissue"", ""start_span"": 26, ""end_span"": 38, ""type"": ""Anatomy""}, {""token"": ""RCC"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Anatomy""}, {""token"": ""blood"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""RCC"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Anatomy""}]"	train
Obstructive nephropathy is one of the most important causes of renal failure in infants and children, while polycystic kidney disease ( PKD) is a major cause of renal failure in the adult population.	renal,63,68,Anatomy	polycystic,108,118,Anatomy	kidney,119,125,Anatomy	renal,161,166,Anatomy	"[{""token"": ""renal"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Anatomy""}, {""token"": ""polycystic"", ""start_span"": 108, ""end_span"": 118, ""type"": ""Anatomy""}, {""token"": ""kidney"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Anatomy""}, {""token"": ""renal"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Anatomy""}]"	train
Ciprofloxacin mediated cell growth inhibition, S / G2 - M cell cycle arrest, and apoptosis in a human transitional cell carcinoma of the bladder cell line.	cell,23,27,Anatomy	cell,58,62,Anatomy	transitional cell carcinoma,102,129,Anatomy	bladder cell line,137,154,Anatomy	"[{""token"": ""cell"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""transitional cell carcinoma"", ""start_span"": 102, ""end_span"": 129, ""type"": ""Anatomy""}, {""token"": ""bladder cell line"", ""start_span"": 137, ""end_span"": 154, ""type"": ""Anatomy""}]"	train
Our experimental data confirm previous studies showing the in vitro cell growth inhibition of the transitional cell carcinoma of the bladder cell line HTB9 and further showed the induction of cell cycle arrest at the S / G2 - M checkpoints.	cell,68,72,Anatomy	transitional cell carcinoma,98,125,Anatomy	bladder cell line HTB9,133,155,Anatomy	cell,192,196,Anatomy	"[{""token"": ""cell"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Anatomy""}, {""token"": ""transitional cell carcinoma"", ""start_span"": 98, ""end_span"": 125, ""type"": ""Anatomy""}, {""token"": ""bladder cell line HTB9"", ""start_span"": 133, ""end_span"": 155, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Anatomy""}]"	train
After the completion of skin development, angiogenesis, i. e., the growth of new capillaries from pre - existing blood vessels, is held to occur in the skin only under pathologic conditions.	skin,24,28,Anatomy	capillaries,81,92,Anatomy	blood vessels,113,126,Anatomy	skin,152,156,Anatomy	"[{""token"": ""skin"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Anatomy""}, {""token"": ""capillaries"", ""start_span"": 81, ""end_span"": 92, ""type"": ""Anatomy""}, {""token"": ""blood vessels"", ""start_span"": 113, ""end_span"": 126, ""type"": ""Anatomy""}, {""token"": ""skin"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Anatomy""}]"	train
This study uses quantitative histomorphometry and double - immunohistologic detection techniques for the demarcation of proliferating endothelial cells, to show that synchronized hair follicle cycling in adolescent C57BL / 6 mice is associated with substantial angiogenesis, and that inhibiting angiogenesis in vivo by the intraperitoneal application of a fumagillin derivative retards experimentally induced anagen development in these mice.	endothelial cells,134,151,Anatomy	hair follicle,179,192,Anatomy	intraperitoneal,323,338,Anatomy	anagen,409,415,Anatomy	"[{""token"": ""endothelial cells"", ""start_span"": 134, ""end_span"": 151, ""type"": ""Anatomy""}, {""token"": ""hair follicle"", ""start_span"": 179, ""end_span"": 192, ""type"": ""Anatomy""}, {""token"": ""intraperitoneal"", ""start_span"": 323, ""end_span"": 338, ""type"": ""Anatomy""}, {""token"": ""anagen"", ""start_span"": 409, ""end_span"": 415, ""type"": ""Anatomy""}]"	train
The findings suggest that elevated serum levels of S - 100beta, IL - 6 and IL - 10 reflect concurrent liver or bone metastases in melanoma.	serum,35,40,Anatomy	liver,102,107,Anatomy	bone metastases,111,126,Anatomy	melanoma,130,138,Anatomy	"[{""token"": ""serum"", ""start_span"": 35, ""end_span"": 40, ""type"": ""Anatomy""}, {""token"": ""liver"", ""start_span"": 102, ""end_span"": 107, ""type"": ""Anatomy""}, {""token"": ""bone metastases"", ""start_span"": 111, ""end_span"": 126, ""type"": ""Anatomy""}, {""token"": ""melanoma"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Anatomy""}]"	train
TEL, a putative tumor suppressor, modulates cell growth and cell morphology of ras - transformed cells while repressing the transcription of stromelysin - 1.	tumor,16,21,Anatomy	cell,44,48,Anatomy	cell,60,64,Anatomy	cells,97,102,Anatomy	"[{""token"": ""tumor"", ""start_span"": 16, ""end_span"": 21, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 97, ""end_span"": 102, ""type"": ""Anatomy""}]"	train
In this study, we sought to investigate in more detail the role of caspase - 3 in apoptotic processes in cultured cells and in cell - free extracts of breast cancer cells.	cells,114,119,Anatomy	cell,127,131,Anatomy	extracts,139,147,Anatomy	breast cancer cells,151,170,Anatomy	"[{""token"": ""cells"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Anatomy""}, {""token"": ""extracts"", ""start_span"": 139, ""end_span"": 147, ""type"": ""Anatomy""}, {""token"": ""breast cancer cells"", ""start_span"": 151, ""end_span"": 170, ""type"": ""Anatomy""}]"	train
We present evidence that apoptosis of caspase - 3 - deficient MCF - 7 breast cancer cells is defective in response to cisplatin treatment, as determined by chromatin condensation, nuclear fragmentation, DNA fragmentation, and release of cytochrome c from the mitochondria.	caspase - 3 - deficient MCF - 7 breast cancer cells,38,89,Anatomy	chromatin,156,165,Anatomy	nuclear,180,187,Anatomy	mitochondria,259,271,Anatomy	"[{""token"": ""caspase - 3 - deficient MCF - 7 breast cancer cells"", ""start_span"": 38, ""end_span"": 89, ""type"": ""Anatomy""}, {""token"": ""chromatin"", ""start_span"": 156, ""end_span"": 165, ""type"": ""Anatomy""}, {""token"": ""nuclear"", ""start_span"": 180, ""end_span"": 187, ""type"": ""Anatomy""}, {""token"": ""mitochondria"", ""start_span"": 259, ""end_span"": 271, ""type"": ""Anatomy""}]"	train
Vasodilator - stimulated phosphoprotein ( VASP) is highly expressed in vascular endothelial cells, where it has been implicated in cellular reorganization during angiogenesis, as well as in endothelial retraction and changes in vessel permeability.	vascular endothelial cells,71,97,Anatomy	cellular,131,139,Anatomy	endothelial,190,201,Anatomy	vessel,228,234,Anatomy	"[{""token"": ""vascular endothelial cells"", ""start_span"": 71, ""end_span"": 97, ""type"": ""Anatomy""}, {""token"": ""cellular"", ""start_span"": 131, ""end_span"": 139, ""type"": ""Anatomy""}, {""token"": ""endothelial"", ""start_span"": 190, ""end_span"": 201, ""type"": ""Anatomy""}, {""token"": ""vessel"", ""start_span"": 228, ""end_span"": 234, ""type"": ""Anatomy""}]"	train
These data provide a mechanism whereby VASP can influence endothelial migration and organization during capillary formation and modulate vascular permeability via effects on endothelial cell contractility.	endothelial,58,69,Anatomy	capillary,104,113,Anatomy	vascular,137,145,Anatomy	endothelial cell,174,190,Anatomy	"[{""token"": ""endothelial"", ""start_span"": 58, ""end_span"": 69, ""type"": ""Anatomy""}, {""token"": ""capillary"", ""start_span"": 104, ""end_span"": 113, ""type"": ""Anatomy""}, {""token"": ""vascular"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Anatomy""}, {""token"": ""endothelial cell"", ""start_span"": 174, ""end_span"": 190, ""type"": ""Anatomy""}]"	train
Here we show that IL - 12 activates an anti - angiogenic program in Con A - activated mouse spleen cells ( activated spc) or human PBMC ( activated PBMC).	spleen cells,92,104,Anatomy	spc,117,120,Anatomy	PBMC,131,135,Anatomy	PBMC,148,152,Anatomy	"[{""token"": ""spleen cells"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Anatomy""}, {""token"": ""spc"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Anatomy""}, {""token"": ""PBMC"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Anatomy""}, {""token"": ""PBMC"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Anatomy""}]"	train
To observe the influence of fungus polysaccharides compounds ( FPC) in inducing human liver cancer cell Bel - 7402 apoptosis in cell cultivating in vitro, the authors analyzed tumor inhibitive gene P53 expression in Bel - 7402 apoptosis by applying double immuno - marker.	liver cancer cell Bel - 7402,86,114,Anatomy	cell,128,132,Anatomy	tumor,176,181,Anatomy	Bel - 7402,216,226,Anatomy	"[{""token"": ""liver cancer cell Bel - 7402"", ""start_span"": 86, ""end_span"": 114, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Anatomy""}, {""token"": ""tumor"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Anatomy""}, {""token"": ""Bel - 7402"", ""start_span"": 216, ""end_span"": 226, ""type"": ""Anatomy""}]"	train
Here we studied the effects of cell morphology on the migration of bovine aortic ECs by culturing cells on micropatterned strips of collagen matrix ( 60 -, 30 -, and 15 - microm wide).	cell,31,35,Anatomy	aortic ECs,74,84,Anatomy	cells,98,103,Anatomy	matrix,141,147,Anatomy	"[{""token"": ""cell"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Anatomy""}, {""token"": ""aortic ECs"", ""start_span"": 74, ""end_span"": 84, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Anatomy""}, {""token"": ""matrix"", ""start_span"": 141, ""end_span"": 147, ""type"": ""Anatomy""}]"	train
The present study provides direct evidence on the role of cell morphology in EC migration, and will help us to understand the mechanisms of EC migration during angiogenesis and wound healing.	cell,58,62,Anatomy	EC,77,79,Anatomy	EC,140,142,Anatomy	wound,177,182,Anatomy	"[{""token"": ""cell"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""EC"", ""start_span"": 77, ""end_span"": 79, ""type"": ""Anatomy""}, {""token"": ""EC"", ""start_span"": 140, ""end_span"": 142, ""type"": ""Anatomy""}, {""token"": ""wound"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Anatomy""}]"	train
The interval between primary surgery and the appearance of gastric cancer in the remnant stomach was significantly shorter in the RSCM group than in the RSCB group.	gastric cancer,59,73,Anatomy	remnant stomach,81,96,Anatomy	RSCM,130,134,Anatomy	RSCB,153,157,Anatomy	"[{""token"": ""gastric cancer"", ""start_span"": 59, ""end_span"": 73, ""type"": ""Anatomy""}, {""token"": ""remnant stomach"", ""start_span"": 81, ""end_span"": 96, ""type"": ""Anatomy""}, {""token"": ""RSCM"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Anatomy""}, {""token"": ""RSCB"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Anatomy""}]"	train
