Sentence	entity_1	json	split
The patient was hospitalized with fever and was started on IV antibiotics and daily G - CSF for four days after which his WBC count normalized.	WBC,122,125,Anatomy	"[{""token"": ""WBC"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Anatomy""}]"	train
After three courses with no clinical benefit he developed a skin rash that prompted discontinuation.	skin,60,64,Anatomy	"[{""token"": ""skin"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Anatomy""}]"	train
Thereafter his clinical course has been satisfactory with continuous and progressive regression of KS lesions ( Figure 3).	KS lesions,99,109,Anatomy	"[{""token"": ""KS lesions"", ""start_span"": 99, ""end_span"": 109, ""type"": ""Anatomy""}]"	train
His serum creatinine has remained under 1. 6 mg / dl and he has not developed new infectious episodes.	serum,4,9,Anatomy	"[{""token"": ""serum"", ""start_span"": 4, ""end_span"": 9, ""type"": ""Anatomy""}]"	train
C2C12 cells grown in 8 - chamber slides ( Nunc) were fixed in 4% PFA / PBS for 10 min and permeabilized in 0. 1% Triton X - 100 for 20 min.	C2C12 cells,0,11,Anatomy	"[{""token"": ""C2C12 cells"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Anatomy""}]"	train
The fixed and permeabilized cells were blocked in PBS containing 3% BSA ( Jackson ImmunoResearch Laboratories) and incubated overnight at 4degreesC with primary antibodies in blocking solution.	cells,28,33,Anatomy	"[{""token"": ""cells"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Anatomy""}]"	train
1 - 4 - mum sections were cut with a glass knife.	sections,12,20,Anatomy	"[{""token"": ""sections"", ""start_span"": 12, ""end_span"": 20, ""type"": ""Anatomy""}]"	train
For cytology, the sections were stained with toluidine blue.	sections,18,26,Anatomy	"[{""token"": ""sections"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Anatomy""}]"	train
Teratocarcinomas were fixed in Bouin fixative, embedded in Paraplast, and the sections were stained with hematoxylin and eosin.	sections,78,86,Anatomy	"[{""token"": ""sections"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Anatomy""}]"	train
Therefore, we used TNF - alpha production as a readout for DC stimulation in our culture system.	DC,59,61,Anatomy	"[{""token"": ""DC"", ""start_span"": 59, ""end_span"": 61, ""type"": ""Anatomy""}]"	train
After culture the supernatants were removed and analyzed by ELISA for TNF - alpha or IL - 12 p40.	supernatants,18,30,Anatomy	"[{""token"": ""supernatants"", ""start_span"": 18, ""end_span"": 30, ""type"": ""Anatomy""}]"	train
LPS concentrations used were: 0, 10, and 1, 000 ng / ml ( DCs alone only).	DCs,58,61,Anatomy	"[{""token"": ""DCs"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Anatomy""}]"	train
LPS concentrations used were: 0 ng / ml ( *); 20 ng / ml ( *); 50 ng / ml ( ^); and 1, 000 ng / ml - LPS ( *) ( DCs alone only).	DCs,112,115,Anatomy	"[{""token"": ""DCs"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Anatomy""}]"	train
The results are representative of four experiments performed with activated NK cells.	NK cells,76,84,Anatomy	"[{""token"": ""NK cells"", ""start_span"": 76, ""end_span"": 84, ""type"": ""Anatomy""}]"	train
Moreover, addition of blocking reagents for CD80, CD86, CD154, CD95, CD11a, CD50, IL - 12, IFN - gamma, IFN - alpha, or IFN - beta had no effect on the NK - induced maturation ( data not shown).	NK,152,154,Anatomy	"[{""token"": ""NK"", ""start_span"": 152, ""end_span"": 154, ""type"": ""Anatomy""}]"	train
1 and the histograms are shown for DCs cultured in the presence ( C, F, I, and L) or absence ( B, E, H, and K) of 1 ng / ml of LPS.	DCs,35,38,Anatomy	"[{""token"": ""DCs"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Anatomy""}]"	train
CD86 staining of the DC subset was performed as in Figs.	DC,21,23,Anatomy	"[{""token"": ""DC"", ""start_span"": 21, ""end_span"": 23, ""type"": ""Anatomy""}]"	train
Most interestingly, transgenic RB plants did not show total immunity to late blight, but instead showed a marked delay in both onset of symptoms and development of lesions.	lesions,164,171,Anatomy	"[{""token"": ""lesions"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Anatomy""}]"	train
Based on the uterine weight, we determined seven unsuccessful OVXs.	uterine,13,20,Anatomy	"[{""token"": ""uterine"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Anatomy""}]"	train
The OVX group without treatment showed large changes in structural parameters, indicating the development of OVX - induced bone loss ( Figs. 1 and 2).	bone,123,127,Anatomy	"[{""token"": ""bone"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Anatomy""}]"	train
Average percentage change in structural parameters in the metaphyseal proximal tibia and upper standard deviation for all groups at all time points.	tibia,79,84,Anatomy	"[{""token"": ""tibia"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Anatomy""}]"	train
Images show typical trabecular bone loss due to OVX in the metaphysis.	trabecular bone,20,35,Anatomy	"[{""token"": ""trabecular bone"", ""start_span"": 20, ""end_span"": 35, ""type"": ""Anatomy""}]"	train
Green line shows the analyzed metaphyseal bone	bone,42,46,Anatomy	"[{""token"": ""bone"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Anatomy""}]"	train
Indexing was consistent with a primitive orthorhombic lattice, with unit - cell parameters a = 43. 53, b = 121. 30, c = 143. 75 A.	cell,75,79,Anatomy	"[{""token"": ""cell"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Anatomy""}]"	train
Characteristics of cases with childhood leukaemia ( n = 162) and matched controls ( n = 2125), all registered within 3 months of birth	childhood leukaemia,30,49,Anatomy	"[{""token"": ""childhood leukaemia"", ""start_span"": 30, ""end_span"": 49, ""type"": ""Anatomy""}]"	train
Detection of Nipah virus antibody among bat serum samples collected from 10 provinces in China, 2004 - 2007 *	serum samples,44,57,Anatomy	"[{""token"": ""serum samples"", ""start_span"": 44, ""end_span"": 57, ""type"": ""Anatomy""}]"	train
Recipients of bone marrow transplants were pre - irradiated with a total dose of 10. 2 Gy ( two doses of 5. 1 Gy, 3 h apart).	bone marrow,14,25,Anatomy	"[{""token"": ""bone marrow"", ""start_span"": 14, ""end_span"": 25, ""type"": ""Anatomy""}]"	train
Sealant application criteria for molar fissures	molar,33,38,Anatomy	"[{""token"": ""molar"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Anatomy""}]"	train
The cut - off level was defined as the mean optical density of the seronegative samples plus 3 standard deviations shown as a line on the graphs in Fig.	samples,80,87,Anatomy	"[{""token"": ""samples"", ""start_span"": 80, ""end_span"": 87, ""type"": ""Anatomy""}]"	train
The same set of samples were analysed on BSA alone and these values were subtracted from the peptide - BSA conjugate readings and the corrected absorbance readings were plotted individually for our new peptides Eb1 - 4 and H1 in Fig.	samples,16,23,Anatomy	"[{""token"": ""samples"", ""start_span"": 16, ""end_span"": 23, ""type"": ""Anatomy""}]"	train
We compared the ability of our panel of peptide mimotopes to be recognised by antibodies in the same set of seropositive samples in Fig.	samples,121,128,Anatomy	"[{""token"": ""samples"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Anatomy""}]"	train
Of the peptides identified from polyclonal sera Eb1, Gp125 and F1 had the highest sensitivity ( 94%).	sera,43,47,Anatomy	"[{""token"": ""sera"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Anatomy""}]"	train
Human serum ( n = 40) previously analysed using a diagnostic test for VCA IgM was allowed to react with the peptides and the bound IgM antibodies were detected using anti - human IgM HRP.	serum,6,11,Anatomy	"[{""token"": ""serum"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Anatomy""}]"	train
The absorbance readings for 1 ( positive), 2 ( negative) and putative cross - reactive sera for 3 ( Parvo), 4 ( HSV), 5 ( CMV) and 6 ( RF) are plotted for ( A) Eb1, ( B) Eb2, ( C) Eb3, ( D) Eb4, ( E) H1 and ( F) BSA, respectively.	sera,87,91,Anatomy	"[{""token"": ""sera"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Anatomy""}]"	train
Comparison of the reactivities of our panel of mimotopes Eb1 - 4, H1, F1 and Gp125 conjugated to BSA with EBV IgM - positive sera ( n = 16) absorbance values are plotted and the cut - off levels are depicted by a horizontal line in ( A).	sera,125,129,Anatomy	"[{""token"": ""sera"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Anatomy""}]"	train
( B) Summary of the false - negative results from the 5 / 16 serum samples seropositive for IgM EBV and the overall sensitivity for each mimotope for diagnosis of EBV IgM antibodies.	serum samples,61,74,Anatomy	"[{""token"": ""serum samples"", ""start_span"": 61, ""end_span"": 74, ""type"": ""Anatomy""}]"	train
We also considered which seropositive EBV samples contained antibodies that did not recognise the panel of peptides, i. e. false - negative readings, listed in Fig.	samples,42,49,Anatomy	"[{""token"": ""samples"", ""start_span"": 42, ""end_span"": 49, ""type"": ""Anatomy""}]"	train
The antibodies in serum 1 ( s1) were unreactive with all of the peptides identified in this study, s2 was not reactive with Eb3, Eb4 and H1 and s3 was unreactive with H1.	serum,18,23,Anatomy	"[{""token"": ""serum"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Anatomy""}]"	train
Gp125 and F1 that were selected in our previous study were recognised by s1, 2 and 3; however, two different serum samples ( s4 and 5) did not recognise F1 or Gp125, respectively.	serum samples,109,122,Anatomy	"[{""token"": ""serum samples"", ""start_span"": 109, ""end_span"": 122, ""type"": ""Anatomy""}]"	train
Therefore, a combination of Eb1 peptide F1 and Gp125 peptides could be recognised by antibodies present in all this set of EBV clinical samples resulting in 100% sensitivity.	samples,136,143,Anatomy	"[{""token"": ""samples"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Anatomy""}]"	train
For the samples defined as EBV - seronegative, there were no readings above the cut - off level and therefore no false positives, resulting in 100% specificity.	samples,8,15,Anatomy	"[{""token"": ""samples"", ""start_span"": 8, ""end_span"": 15, ""type"": ""Anatomy""}]"	train
In addition, there were no absorbance readings above the cut - off levels for the potentially cross - reactive serum samples, inferring that the peptides identified in this study have high specificity for EBV antibodies.	serum samples,111,124,Anatomy	"[{""token"": ""serum samples"", ""start_span"": 111, ""end_span"": 124, ""type"": ""Anatomy""}]"	train
Ten of these hairpins also include a conserved sequence of Aeh1 phage late promoter element ( TATAAATA), which was recently shown to inhibit the translation of a gene - fracturing endonuclease gene, by sequestering its ribosome binding site ( 22, 23).	ribosome,219,227,Anatomy	"[{""token"": ""ribosome"", ""start_span"": 219, ""end_span"": 227, ""type"": ""Anatomy""}]"	train
Efficacy of MMF in current immunosuppressive regimens after kidney transplantation	kidney,60,66,Anatomy	"[{""token"": ""kidney"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Anatomy""}]"	train
Subsequent genotyping of three nonsynonymous SNPs, A1103G, G1156A and G1258A in two independent panels of British families showed a significant association between SNP G1258A ( Glu420Lys) and atopy, atopic dermatitis, elevated serum IgE levels and asthma [ 10].	serum,227,232,Anatomy	"[{""token"": ""serum"", ""start_span"": 227, ""end_span"": 232, ""type"": ""Anatomy""}]"	train
Electrophoretic mobility shift assay confirmed that the A to G substitution at - 206 significantly reduced the binding efficiency of nuclear proteins to this element.	nuclear,133,140,Anatomy	"[{""token"": ""nuclear"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Anatomy""}]"	train
Mitochondrial DNA haplogroup frequencies were calculated by counting from the observed genotypes.	Mitochondrial,0,13,Anatomy	"[{""token"": ""Mitochondrial"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Anatomy""}]"	train
Reverse transcription was performed using 0. 2 mug of total RNA from muscle of 10 week - old and 19 month - old C57Bl6 mice ( five animals per group), a Core kit ( RT - RTCK - 03, Eurogentec) according to manufacturer ' s instruction and a mix of random primers ( 9 mers) and oligodT.	muscle,69,75,Anatomy	"[{""token"": ""muscle"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Anatomy""}]"	train
Expression of CCN3 in axial structure becomes visible in the presegmentation stage and reaches to the highest level at the beginning of somitogenesis ( HH stage 7, Fig. 1a).	axial structure,22,37,Anatomy	"[{""token"": ""axial structure"", ""start_span"": 22, ""end_span"": 37, ""type"": ""Anatomy""}]"	train
Among them, Serrate1, a ligand of Notch is unique because its expression is apparently a right deviated pattern in the node area ( Fig. 1c).	node area,119,128,Anatomy	"[{""token"": ""node area"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Anatomy""}]"	train
The expression of CCN3 in axial structure was followed by the presomitic mesoderm although it is diminished ( Sakamoto et al. 2002).	axial structure,26,41,Anatomy	"[{""token"": ""axial structure"", ""start_span"": 26, ""end_span"": 41, ""type"": ""Anatomy""}]"	train
Expression of mRNA in early stage chicken embryo; CCN3 ( a), Sonic Hedgehog ( b) and Serrate1 ( c) at the beginning stage of somitogenesis ( Hamburger and Hamilton ( HH) Stage 7).	embryo,42,48,Anatomy	"[{""token"": ""embryo"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Anatomy""}]"	train
Arrowheads indicate Hensen ' s node.	Hensen ' s node,20,35,Anatomy	"[{""token"": ""Hensen ' s node"", ""start_span"": 20, ""end_span"": 35, ""type"": ""Anatomy""}]"	train
Demonstrates the schematic view of tissue organization at this stage ( d).	tissue,35,41,Anatomy	"[{""token"": ""tissue"", ""start_span"": 35, ""end_span"": 41, ""type"": ""Anatomy""}]"	train
There is accumulating evidence of CCN3 commitment to hematopoiesis and therefore we investigated the CCN3 expression in extraembryonic tissues.	extraembryonic tissues,120,142,Anatomy	"[{""token"": ""extraembryonic tissues"", ""start_span"": 120, ""end_span"": 142, ""type"": ""Anatomy""}]"	train
Grip strength recovery with subjective assessment was better in the dorsiflexed group ( 77%) as compared to the palmar flexed group ( 23%).	palmar,112,118,Anatomy	"[{""token"": ""palmar"", ""start_span"": 112, ""end_span"": 118, ""type"": ""Anatomy""}]"	train
Ninety - one per cent of patients in the dorsiflexed group had excellent to good results as compared to 66% in the palmar flexed group.	palmar,115,121,Anatomy	"[{""token"": ""palmar"", ""start_span"": 115, ""end_span"": 121, ""type"": ""Anatomy""}]"	train
Cell line and culture	Cell line,0,9,Anatomy	"[{""token"": ""Cell line"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Anatomy""}]"	train
After achieving optimal blood glucose control, 16 subjects were randomized to exenatide with or without daclizumab.	blood,24,29,Anatomy	"[{""token"": ""blood"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Anatomy""}]"	train
Endogenous insulin production was determined by repeatedly measuring serum C - peptide.	serum,69,74,Anatomy	"[{""token"": ""serum"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Anatomy""}]"	train
Patients were classified into 3 groups; an obese group whose body mass index ( BMI) was > the 95th percentile, an overweight group whose BMI was > the 85th percentile but less than the 95th percentile, and a normal group whose BMI was below the 85th percentile.	body,61,65,Anatomy	"[{""token"": ""body"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Anatomy""}]"	train
Trabeculectomy should be considered in all patients, when the ' target IOP ' is not achieved with glaucoma medications and if the expected rate of visual loss could affect the patient during their lifetime.	glaucoma,98,106,Anatomy	"[{""token"": ""glaucoma"", ""start_span"": 98, ""end_span"": 106, ""type"": ""Anatomy""}]"	train
Many patients can discontinue glaucoma medications after surgery.	glaucoma,30,38,Anatomy	"[{""token"": ""glaucoma"", ""start_span"": 30, ""end_span"": 38, ""type"": ""Anatomy""}]"	train
After the ablation procedure, all patients received anti - arrhythmic treatment for at least 1 month to protect against early recurrences and continued oral anticoagulation for a minimum of 2 months to maintain an international normalized ratio between 2. 0 and 3. 0.	oral,152,156,Anatomy	"[{""token"": ""oral"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Anatomy""}]"	train
Arrhythmia recurrence was defined as a documented AF or atrial flutter episode of > 30 s.	atrial,56,62,Anatomy	"[{""token"": ""atrial"", ""start_span"": 56, ""end_span"": 62, ""type"": ""Anatomy""}]"	train
Arrhythmic episodes within the first 3 months after the CPVA ( healing period) were not considered in the evaluation of final success rates because they are often described as transient recurrences related to atrial inflammatory processes following RF lesions. 26	atrial,209,215,Anatomy	"[{""token"": ""atrial"", ""start_span"": 209, ""end_span"": 215, ""type"": ""Anatomy""}]"	train
Refractive outcomes have become an increasingly important part of cataract surgery and the limbal relaxing incision ( LRI) has been shown to be a safe and effective procedure to reduce astigmatism [ 1 - 4].	limbal,91,97,Anatomy	"[{""token"": ""limbal"", ""start_span"": 91, ""end_span"": 97, ""type"": ""Anatomy""}]"	train
Currently, ophthalmic surgeons have only two material choices for knives to perform limbal relaxing incision, diamond and metal.	limbal,84,90,Anatomy	"[{""token"": ""limbal"", ""start_span"": 84, ""end_span"": 90, ""type"": ""Anatomy""}]"	train
Electrostatic interaction energies between the SNARE complex and fusing membranes.	membranes,72,81,Anatomy	"[{""token"": ""membranes"", ""start_span"": 72, ""end_span"": 81, ""type"": ""Anatomy""}]"	train
Interaction free energies are then calculated for ( E) a series of SNARE motif C - terminus separation distances and ( F) different lipid compositions of the membranes.	membranes,158,167,Anatomy	"[{""token"": ""membranes"", ""start_span"": 158, ""end_span"": 167, ""type"": ""Anatomy""}]"	train
V ( circles): Interaction energies between the SNARE complex and the v - membrane.	v - membrane,69,81,Anatomy	"[{""token"": ""v - membrane"", ""start_span"": 69, ""end_span"": 81, ""type"": ""Anatomy""}]"	train
T ( squares): Interaction energies between SNARE and the t - membrane.	t - membrane,57,69,Anatomy	"[{""token"": ""t - membrane"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Anatomy""}]"	train
Despite the potential of not capturing rare or very low abundance bacterial ribotypes, the DGGE analysis used in this study indicated similar results of captured bacterial ribotypes and tentative bacterial species replacement in unhealthy corals to that of less replicated studies using other non - culture based techniques ( e. g. [ 3], [ 54], [ 69]; Figure 4).	culture,299,306,Anatomy	"[{""token"": ""culture"", ""start_span"": 299, ""end_span"": 306, ""type"": ""Anatomy""}]"	train
In addition, the comparisons of healthy and diseased Acropora hyacinthus samples showed that bacterial communities can change dramatically in diseased individuals.	communities,103,114,Anatomy	"[{""token"": ""communities"", ""start_span"": 103, ""end_span"": 114, ""type"": ""Anatomy""}]"	train
However the community profiles across the samples taken from diseased coral colonies were inconsistent and not indicative of a single bacterial causative agent.	community,12,21,Anatomy	"[{""token"": ""community"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Anatomy""}]"	train
RT - PCR analysis of total RNA from A. obliqua testis.	testis,47,53,Anatomy	"[{""token"": ""testis"", ""start_span"": 47, ""end_span"": 53, ""type"": ""Anatomy""}]"	train
However, according to the current model, inositol imported from the environment is utilized primarily in bulk phosphatidylinositol ( red and yellow phospholipid) production via a phosphatidylinositol synthase ( PIS) localized to the Golgi complex.	Golgi complex,233,246,Anatomy	"[{""token"": ""Golgi complex"", ""start_span"": 233, ""end_span"": 246, ""type"": ""Anatomy""}]"	train
The de novo - synthesized inositol is believed to be utilized mostly for GPI production because the IMPase that dephosphorylates inositol 3 - phosphate to inositol is localized to the ER, where GPI synthesis occurs.	ER,184,186,Anatomy	"[{""token"": ""ER"", ""start_span"": 184, ""end_span"": 186, ""type"": ""Anatomy""}]"	train
Clinically - based proteomics has a large potential for the development of strategies which aim to alleviate risk associated with cardiac disease.	cardiac,130,137,Anatomy	"[{""token"": ""cardiac"", ""start_span"": 130, ""end_span"": 137, ""type"": ""Anatomy""}]"	train
Recently, this approach was utilized to ascertain whether Cardiac Troponin I ( CTN I) or Creatine Kinase - Myoglobin ( CK - MB) could be used as short - term or long - term markers of risk associated with cardiac surgery [ 12].	cardiac,205,212,Anatomy	"[{""token"": ""cardiac"", ""start_span"": 205, ""end_span"": 212, ""type"": ""Anatomy""}]"	train
Large nodular hepatic flexure lesions as seen on Colonoscopy.	nodular hepatic flexure lesions,6,37,Anatomy	"[{""token"": ""nodular hepatic flexure lesions"", ""start_span"": 6, ""end_span"": 37, ""type"": ""Anatomy""}]"	train
Fifty - five percent of diabetics were offered an ACE inhibitor within 3 months of the notation of proteinuria unless contraindicated.	proteinuria,99,110,Anatomy	"[{""token"": ""proteinuria"", ""start_span"": 99, ""end_span"": 110, ""type"": ""Anatomy""}]"	train
While 32% of diabetes patients were on diet regimen only, 58% used oral hypoglycaemic agents and diet only, and another 10% took insulin.	oral,67,71,Anatomy	"[{""token"": ""oral"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Anatomy""}]"	train
During the 3 - years study period, 75 - 79% of Aboriginal patients took oral hypoglycaemic agents, and 4 - 7% used insulin.	oral,72,76,Anatomy	"[{""token"": ""oral"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Anatomy""}]"	train
The pedigree of a Korean family with macular dystrophy demonstrating the characteristics of an autosomal dominant inheritance trait.	macular,37,44,Anatomy	"[{""token"": ""macular"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Anatomy""}]"	train
Afterwards, it was cut into small fragments, dehydrated through an ethanol series ( 70% - 100%), cleared in xylol and embedded in paraffin.	fragments,34,43,Anatomy	"[{""token"": ""fragments"", ""start_span"": 34, ""end_span"": 43, ""type"": ""Anatomy""}]"	train
Wrist Extension Dynasplint.	Wrist,0,5,Anatomy	"[{""token"": ""Wrist"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Anatomy""}]"	train
All subjects who received a renal transplant from January 2005 to December 2007 were invited to participate, and those who agreed and signed consent forms were enrolled in the study.	renal transplant,28,44,Anatomy	"[{""token"": ""renal transplant"", ""start_span"": 28, ""end_span"": 44, ""type"": ""Anatomy""}]"	train
Graft biopsy tissue was obtained pretransplant and at the time of all biopsies performed post - transplant.	Graft biopsy tissue,0,19,Anatomy	"[{""token"": ""Graft biopsy tissue"", ""start_span"": 0, ""end_span"": 19, ""type"": ""Anatomy""}]"	train
Samples from cases, controls, and comparators were treated identically.	Samples,0,7,Anatomy	"[{""token"": ""Samples"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Anatomy""}]"	train
All rejection episodes were diagnosed by conventional clinical and laboratory parameters, confirmed by biopsy, and graded according to the Banff 97 working classification of renal allograft pathology ( 28).	renal allograft,174,189,Anatomy	"[{""token"": ""renal allograft"", ""start_span"": 174, ""end_span"": 189, ""type"": ""Anatomy""}]"	train
Banff categories 2 and 4 ( antibody - mediated or acute / active cellular rejection) were considered significant.	cellular,65,73,Anatomy	"[{""token"": ""cellular"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Anatomy""}]"	train
Category 3 ( borderline change) was only considered significant if associated with graft dysfunction and treated for rejection.	graft,83,88,Anatomy	"[{""token"": ""graft"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Anatomy""}]"	train
Effect of the deletion of IRE1alpha on the liver.	liver,43,48,Anatomy	"[{""token"": ""liver"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Anatomy""}]"	train
( B) Comparison of the serum AST and ALT levels between the IRE1alpha CKO mice and the control mice.	serum,23,28,Anatomy	"[{""token"": ""serum"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Anatomy""}]"	train
( C) Quantitative PCR analysis of lipid synthesis genes in the liver of mice fed normal or high - fructose feed.	liver,63,68,Anatomy	"[{""token"": ""liver"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Anatomy""}]"	train
The vegetation seems located just above the tricuspid septal valve without causing obstruction on it.	tricuspid septal valve,44,66,Anatomy	"[{""token"": ""tricuspid septal valve"", ""start_span"": 44, ""end_span"": 66, ""type"": ""Anatomy""}]"	train
Histology of the lung	lung,17,21,Anatomy	"[{""token"": ""lung"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Anatomy""}]"	train
After excision, the lung was immersed in a fresh fixative for 2 h.	lung,20,24,Anatomy	"[{""token"": ""lung"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Anatomy""}]"	train
Data collection: CrystalClear ( Rigaku / MSC, 2005 >); cell refinement: CrystalClear; data reduction: CrystalClear; program ( s) used to solve structure: SHELXS97 ( Sheldrick, 2008 >); program ( s) used to refine structure: SHELXL97 ( Sheldrick, 2008 >); molecular graphics: ORTEPII ( Johnson, 1976 >); software used to prepare material for publication: SHELXL97.	cell,55,59,Anatomy	"[{""token"": ""cell"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Anatomy""}]"	train
Decline was evident on several oculomotor parameters and most pronounced on antisaccade onset latencies.	oculomotor,31,41,Anatomy	"[{""token"": ""oculomotor"", ""start_span"": 31, ""end_span"": 41, ""type"": ""Anatomy""}]"	train
As compared to the young group, elderly and PD patients exhibited slightly, but not significantly more premature eye movements.	eye,113,116,Anatomy	"[{""token"": ""eye"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Anatomy""}]"	train
