Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
A clone of NIH3T3 transformant ( H - 3), obtained by transfecting genomic DNA of a human colon carcinoma cell line, contains human K - ras oncogene and yields metastatic pulmonary nodules after intravenous injection of the cells into nude mice.	clone,2,7,Anatomy	NIH3T3 transformant,11,30,Anatomy	H - 3,33,38,Anatomy	colon carcinoma cell line,89,114,Anatomy	metastatic pulmonary nodules,159,187,Anatomy	intravenous,194,205,Anatomy	cells,223,228,Anatomy	"[{""token"": ""clone"", ""start_span"": 2, ""end_span"": 7, ""type"": ""Anatomy""}, {""token"": ""NIH3T3 transformant"", ""start_span"": 11, ""end_span"": 30, ""type"": ""Anatomy""}, {""token"": ""H - 3"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Anatomy""}, {""token"": ""colon carcinoma cell line"", ""start_span"": 89, ""end_span"": 114, ""type"": ""Anatomy""}, {""token"": ""metastatic pulmonary nodules"", ""start_span"": 159, ""end_span"": 187, ""type"": ""Anatomy""}, {""token"": ""intravenous"", ""start_span"": 194, ""end_span"": 205, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 223, ""end_span"": 228, ""type"": ""Anatomy""}]"	train
The most frequent sites of metastases are the lung and lymph nodes, followed by the bones and liver, while duodenal involvement is rare.	sites,18,23,Anatomy	metastases,27,37,Anatomy	lung,46,50,Anatomy	lymph nodes,55,66,Anatomy	bones,84,89,Anatomy	liver,94,99,Anatomy	duodenal,107,115,Anatomy	"[{""token"": ""sites"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Anatomy""}, {""token"": ""metastases"", ""start_span"": 27, ""end_span"": 37, ""type"": ""Anatomy""}, {""token"": ""lung"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Anatomy""}, {""token"": ""lymph nodes"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Anatomy""}, {""token"": ""bones"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Anatomy""}, {""token"": ""liver"", ""start_span"": 94, ""end_span"": 99, ""type"": ""Anatomy""}, {""token"": ""duodenal"", ""start_span"": 107, ""end_span"": 115, ""type"": ""Anatomy""}]"	train
RESULTS: Opticin was immunolocalised to the basal cell surface and basement membrane material of the non - pigmented CBE in nine donor eyes as well as four hyperplastic lesions of the CBE ( Fuchs ' s adenoma).	basal cell surface,44,62,Anatomy	basement membrane material,67,93,Anatomy	non - pigmented CBE,101,120,Anatomy	eyes,135,139,Anatomy	hyperplastic lesions,156,176,Anatomy	CBE,184,187,Anatomy	Fuchs ' s adenoma,190,207,Anatomy	"[{""token"": ""basal cell surface"", ""start_span"": 44, ""end_span"": 62, ""type"": ""Anatomy""}, {""token"": ""basement membrane material"", ""start_span"": 67, ""end_span"": 93, ""type"": ""Anatomy""}, {""token"": ""non - pigmented CBE"", ""start_span"": 101, ""end_span"": 120, ""type"": ""Anatomy""}, {""token"": ""eyes"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Anatomy""}, {""token"": ""hyperplastic lesions"", ""start_span"": 156, ""end_span"": 176, ""type"": ""Anatomy""}, {""token"": ""CBE"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Anatomy""}, {""token"": ""Fuchs ' s adenoma"", ""start_span"": 190, ""end_span"": 207, ""type"": ""Anatomy""}]"	train
Vascular development is dependent on various growth factors and certain modifiers critical for providing arterial or venous identity, interaction with the surrounding stroma and tissues, hierarchic network formation, and recruitment of pericytes.	Vascular,0,8,Anatomy	arterial,105,113,Anatomy	venous,117,123,Anatomy	stroma,167,173,Anatomy	tissues,178,185,Anatomy	hierarchic network,187,205,Anatomy	pericytes,236,245,Anatomy	"[{""token"": ""Vascular"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Anatomy""}, {""token"": ""arterial"", ""start_span"": 105, ""end_span"": 113, ""type"": ""Anatomy""}, {""token"": ""venous"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Anatomy""}, {""token"": ""stroma"", ""start_span"": 167, ""end_span"": 173, ""type"": ""Anatomy""}, {""token"": ""tissues"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Anatomy""}, {""token"": ""hierarchic network"", ""start_span"": 187, ""end_span"": 205, ""type"": ""Anatomy""}, {""token"": ""pericytes"", ""start_span"": 236, ""end_span"": 245, ""type"": ""Anatomy""}]"	train
Acquired molecular abnormalities ( mutations or chromosomal translocations) of the RUNX1 transcription factor gene are frequent in acute myeloblastic leukemias ( AMLs) and in therapy - related myelodysplastic syndromes, but rarely in acute lymphoblastic leukemias ( ALLs) and chronic myelogenous leukemias ( CMLs).	chromosomal,48,59,Anatomy	acute myeloblastic leukemias,131,159,Anatomy	AMLs,162,166,Anatomy	acute lymphoblastic leukemias,234,263,Anatomy	ALLs,266,270,Anatomy	chronic myelogenous leukemias,276,305,Anatomy	CMLs,308,312,Anatomy	"[{""token"": ""chromosomal"", ""start_span"": 48, ""end_span"": 59, ""type"": ""Anatomy""}, {""token"": ""acute myeloblastic leukemias"", ""start_span"": 131, ""end_span"": 159, ""type"": ""Anatomy""}, {""token"": ""AMLs"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Anatomy""}, {""token"": ""acute lymphoblastic leukemias"", ""start_span"": 234, ""end_span"": 263, ""type"": ""Anatomy""}, {""token"": ""ALLs"", ""start_span"": 266, ""end_span"": 270, ""type"": ""Anatomy""}, {""token"": ""chronic myelogenous leukemias"", ""start_span"": 276, ""end_span"": 305, ""type"": ""Anatomy""}, {""token"": ""CMLs"", ""start_span"": 308, ""end_span"": 312, ""type"": ""Anatomy""}]"	train
Opinions on 3 areas were sought: pulp therapy for cariously involved primary teeth; indirect pulp treatment ( IPT) for cariously involved immature permanent teeth; and innovative treatment options including pulpal revascularization and regeneration.	pulp,33,37,Anatomy	cariously,50,59,Anatomy	teeth,77,82,Anatomy	pulp,93,97,Anatomy	cariously,119,128,Anatomy	teeth,157,162,Anatomy	pulpal,207,213,Anatomy	"[{""token"": ""pulp"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Anatomy""}, {""token"": ""cariously"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Anatomy""}, {""token"": ""teeth"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Anatomy""}, {""token"": ""pulp"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Anatomy""}, {""token"": ""cariously"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Anatomy""}, {""token"": ""teeth"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Anatomy""}, {""token"": ""pulpal"", ""start_span"": 207, ""end_span"": 213, ""type"": ""Anatomy""}]"	train
METHOD: Wild - type and phosphatase - inactive ( C124A) PTEN plasmids were transfected into ovarian epithelial cancer A2780 cells, and their effects on cell apoptosis, cell proliferation, cell migration and cell invasion were analyzed by flow cytometry analysis, TUNEL assay, MTT assay, wound - healing assay and transwell assay.	plasmids,61,69,Anatomy	ovarian epithelial cancer A2780 cells,92,129,Anatomy	cell,152,156,Anatomy	cell,168,172,Anatomy	cell,188,192,Anatomy	cell,207,211,Anatomy	wound,287,292,Anatomy	"[{""token"": ""plasmids"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Anatomy""}, {""token"": ""ovarian epithelial cancer A2780 cells"", ""start_span"": 92, ""end_span"": 129, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Anatomy""}, {""token"": ""wound"", ""start_span"": 287, ""end_span"": 292, ""type"": ""Anatomy""}]"	train
To identify a suitable donor cell population for gene therapy applications to the central nervous system, primary fibroblasts isolated from skin biopsies and maintained in culture are employed as autologous cells for intracerebral grafting within the adult rat striatum.	donor cell population,23,44,Anatomy	central nervous system,82,104,Anatomy	fibroblasts,114,125,Anatomy	skin biopsies,140,153,Anatomy	cells,207,212,Anatomy	intracerebral,217,230,Anatomy	striatum,261,269,Anatomy	"[{""token"": ""donor cell population"", ""start_span"": 23, ""end_span"": 44, ""type"": ""Anatomy""}, {""token"": ""central nervous system"", ""start_span"": 82, ""end_span"": 104, ""type"": ""Anatomy""}, {""token"": ""fibroblasts"", ""start_span"": 114, ""end_span"": 125, ""type"": ""Anatomy""}, {""token"": ""skin biopsies"", ""start_span"": 140, ""end_span"": 153, ""type"": ""Anatomy""}, {""token"": ""cells"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Anatomy""}, {""token"": ""intracerebral"", ""start_span"": 217, ""end_span"": 230, ""type"": ""Anatomy""}, {""token"": ""striatum"", ""start_span"": 261, ""end_span"": 269, ""type"": ""Anatomy""}]"	train
The angiogenic potency of adipose tissue was not related to its localization ( with an angiogenic stimulation in 60% of SAT samples and 61% of VAT samples) or to adipocyte size or inflammatory infiltrate assessed in adipose samples before the graft on CAM.	adipose tissue,26,40,Anatomy	SAT samples,120,131,Anatomy	VAT samples,143,154,Anatomy	adipocyte,162,171,Anatomy	adipose samples,216,231,Anatomy	graft,243,248,Anatomy	CAM,252,255,Anatomy	"[{""token"": ""adipose tissue"", ""start_span"": 26, ""end_span"": 40, ""type"": ""Anatomy""}, {""token"": ""SAT samples"", ""start_span"": 120, ""end_span"": 131, ""type"": ""Anatomy""}, {""token"": ""VAT samples"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Anatomy""}, {""token"": ""adipocyte"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Anatomy""}, {""token"": ""adipose samples"", ""start_span"": 216, ""end_span"": 231, ""type"": ""Anatomy""}, {""token"": ""graft"", ""start_span"": 243, ""end_span"": 248, ""type"": ""Anatomy""}, {""token"": ""CAM"", ""start_span"": 252, ""end_span"": 255, ""type"": ""Anatomy""}]"	train
SREBP activation decreased as ECs migration slowed; ( 2) Coincidental with SREBP activation, mRNA expression of its target genes such as low density lipoprotein receptor, HMG - CoA reductase, and fatty acid synthase also increased in migrating ECs population as detected by real - time PCR; ( 3) Migration induced SREBP activation in ECs was inhibited by SREBP - acting protein RNAi and pharmacologically by 25 - hydroxycholesterol; ( 4) Inhibition of SREBP led to decreased ECs migration in various models; ( 5) Cells genetically deficient in SREBP - acting protein, S1P, or S2P, phenotypically exhibited impaired migration; ( 6) SREBP inhibition in ECs suppressed the activity of small GTPase Cdc42, a key molecule for ECs motility.	ECs,30,33,Anatomy	ECs,244,247,Anatomy	ECs,334,337,Anatomy	ECs,475,478,Anatomy	Cells,513,518,Anatomy	ECs,651,654,Anatomy	ECs,721,724,Anatomy	"[{""token"": ""ECs"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Anatomy""}, {""token"": ""ECs"", ""start_span"": 244, ""end_span"": 247, ""type"": ""Anatomy""}, {""token"": ""ECs"", ""start_span"": 334, ""end_span"": 337, ""type"": ""Anatomy""}, {""token"": ""ECs"", ""start_span"": 475, ""end_span"": 478, ""type"": ""Anatomy""}, {""token"": ""Cells"", ""start_span"": 513, ""end_span"": 518, ""type"": ""Anatomy""}, {""token"": ""ECs"", ""start_span"": 651, ""end_span"": 654, ""type"": ""Anatomy""}, {""token"": ""ECs"", ""start_span"": 721, ""end_span"": 724, ""type"": ""Anatomy""}]"	train
Based on our results, we hypothesize that FGFR2 ( +) - TFs might provide cancer cells with a suitable microenvironment via secretion of proteins that could promote cancer development and progression through stimulation of cancer cell proliferation, induction of angiogenesis, inhibition of cell adhesion, enhancement of cell mobility, and promotion of the epithelial - mesenchymal transition.	cancer cells,73,85,Anatomy	cancer,164,170,Anatomy	cancer cell,222,233,Anatomy	cell,290,294,Anatomy	cell,320,324,Anatomy	epithelial,356,366,Anatomy	mesenchymal,369,380,Anatomy	"[{""token"": ""cancer cells"", ""start_span"": 73, ""end_span"": 85, ""type"": ""Anatomy""}, {""token"": ""cancer"", ""start_span"": 164, ""end_span"": 170, ""type"": ""Anatomy""}, {""token"": ""cancer cell"", ""start_span"": 222, ""end_span"": 233, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 290, ""end_span"": 294, ""type"": ""Anatomy""}, {""token"": ""cell"", ""start_span"": 320, ""end_span"": 324, ""type"": ""Anatomy""}, {""token"": ""epithelial"", ""start_span"": 356, ""end_span"": 366, ""type"": ""Anatomy""}, {""token"": ""mesenchymal"", ""start_span"": 369, ""end_span"": 380, ""type"": ""Anatomy""}]"	train
The quaternary benzo [ c] phenanthridine alkaloid sanguinarine inhibits the proliferation of cancerous cells from different origins, including lung, breast, pancreatic and colon, but nothing is known of its effects on osteosarcoma, a primary malignant bone tumour.	cancerous cells,93,108,Anatomy	lung,143,147,Anatomy	breast,149,155,Anatomy	pancreatic,157,167,Anatomy	colon,172,177,Anatomy	osteosarcoma,218,230,Anatomy	primary malignant bone tumour,234,263,Anatomy	"[{""token"": ""cancerous cells"", ""start_span"": 93, ""end_span"": 108, ""type"": ""Anatomy""}, {""token"": ""lung"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Anatomy""}, {""token"": ""breast"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Anatomy""}, {""token"": ""pancreatic"", ""start_span"": 157, ""end_span"": 167, ""type"": ""Anatomy""}, {""token"": ""colon"", ""start_span"": 172, ""end_span"": 177, ""type"": ""Anatomy""}, {""token"": ""osteosarcoma"", ""start_span"": 218, ""end_span"": 230, ""type"": ""Anatomy""}, {""token"": ""primary malignant bone tumour"", ""start_span"": 234, ""end_span"": 263, ""type"": ""Anatomy""}]"	valid
Between 1968 and 1984, 78 patients ( mean age 43, range 14 to 65 years) underwent combined aortic, mitral and tricuspid surgery ( 22 triple valve replacements, 56 aortic valve replacements with tricuspid conservative surgery and mitral valve replacement ( N = 48), or commissuroplasty ( N = 8).	aortic,91,97,Anatomy	mitral,99,105,Anatomy	tricuspid,110,119,Anatomy	triple valve,133,145,Anatomy	aortic valve,163,175,Anatomy	tricuspid,194,203,Anatomy	mitral valve,229,241,Anatomy	"[{""token"": ""aortic"", ""start_span"": 91, ""end_span"": 97, ""type"": ""Anatomy""}, {""token"": ""mitral"", ""start_span"": 99, ""end_span"": 105, ""type"": ""Anatomy""}, {""token"": ""tricuspid"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Anatomy""}, {""token"": ""triple valve"", ""start_span"": 133, ""end_span"": 145, ""type"": ""Anatomy""}, {""token"": ""aortic valve"", ""start_span"": 163, ""end_span"": 175, ""type"": ""Anatomy""}, {""token"": ""tricuspid"", ""start_span"": 194, ""end_span"": 203, ""type"": ""Anatomy""}, {""token"": ""mitral valve"", ""start_span"": 229, ""end_span"": 241, ""type"": ""Anatomy""}]"	valid
H4IIEC3 ( H4), a differentiated rat hepatoma line and H5, its dedifferentiated subclone, were investigated as proliferating spheroids and as implanted subcutaneous tumors in juvenile rats.	H4IIEC3,0,7,Anatomy	H4,10,12,Anatomy	hepatoma line,36,49,Anatomy	H5,54,56,Anatomy	subclone,79,87,Anatomy	spheroids,124,133,Anatomy	subcutaneous tumors,151,170,Anatomy	"[{""token"": ""H4IIEC3"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Anatomy""}, {""token"": ""H4"", ""start_span"": 10, ""end_span"": 12, ""type"": ""Anatomy""}, {""token"": ""hepatoma line"", ""start_span"": 36, ""end_span"": 49, ""type"": ""Anatomy""}, {""token"": ""H5"", ""start_span"": 54, ""end_span"": 56, ""type"": ""Anatomy""}, {""token"": ""subclone"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Anatomy""}, {""token"": ""spheroids"", ""start_span"": 124, ""end_span"": 133, ""type"": ""Anatomy""}, {""token"": ""subcutaneous tumors"", ""start_span"": 151, ""end_span"": 170, ""type"": ""Anatomy""}]"	valid
