Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
The reaction was started by the addition of purified brain hexokinase I ( 0. 24 mu g) ( gift from J. Wilson) to 1. 0 ml of reaction mixture containing 0. 05 M Tris - HCl ( pH 8. 5), 7. 4 mM MgCl2, 6. 6 mM ATP, 0. 65 mM NADP, 11. 1 mM monothioglycerol, and 1 unit of glucose 6 - phosphate dehydrogenase.	Tris,159,163,Chemical	HCl,166,169,Chemical	MgCl2,190,195,Chemical	ATP,205,208,Chemical	NADP,219,223,Chemical	glucose 6 - phosphate,266,287,Chemical	"[{""token"": ""Tris"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Chemical""}, {""token"": ""MgCl2"", ""start_span"": 190, ""end_span"": 195, ""type"": ""Chemical""}, {""token"": ""ATP"", ""start_span"": 205, ""end_span"": 208, ""type"": ""Chemical""}, {""token"": ""NADP"", ""start_span"": 219, ""end_span"": 223, ""type"": ""Chemical""}, {""token"": ""glucose 6 - phosphate"", ""start_span"": 266, ""end_span"": 287, ""type"": ""Chemical""}]"	train
The putative di - leucine ( L - L - X - X) motif at the C - terminus, which may act as a late endosomal / lysosomal targeting signal, is also conserved [ 9].	leucine,18,25,Chemical	L,28,29,Chemical	L,32,33,Chemical	X,36,37,Chemical	X,40,41,Chemical	C,56,57,Chemical	"[{""token"": ""leucine"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Chemical""}, {""token"": ""L"", ""start_span"": 28, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""L"", ""start_span"": 32, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""X"", ""start_span"": 36, ""end_span"": 37, ""type"": ""Chemical""}, {""token"": ""X"", ""start_span"": 40, ""end_span"": 41, ""type"": ""Chemical""}, {""token"": ""C"", ""start_span"": 56, ""end_span"": 57, ""type"": ""Chemical""}]"	valid
Amplification was performed in a 25 - mu l volume containing 15 mM Tris - HCl ( pH 8. 3), 50 mM KCl, 2. 5 mM MgCl2, 0. 2 mM dNTP, 0. 2 mu M of each primer, and 1. 25 U of AmpliTaq Gold ( Applied Biosystems, Foster City, California, United States).	Tris,67,71,Chemical	HCl,74,77,Chemical	KCl,96,99,Chemical	MgCl2,109,114,Chemical	dNTP,124,128,Chemical	Gold,180,184,Chemical	"[{""token"": ""Tris"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""KCl"", ""start_span"": 96, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""MgCl2"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Chemical""}, {""token"": ""dNTP"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""Gold"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Chemical""}]"	valid
Thick sections were fixed in 2% ( w / v) paraformaldehyde and 2% glutaraldehyde ( v / v) in 0. 1 M sodium cacodylate buffer pH 7. 2 at RT for 24 hrs then washed several times in Tris buffered saline ( 0. 5 M Tris, 150 mM NaCl, pH 7. 4).	sodium,99,105,Chemical	cacodylate,106,116,Chemical	Tris,178,182,Chemical	buffered,183,191,Chemical	Tris,208,212,Chemical	NaCl,221,225,Chemical	"[{""token"": ""sodium"", ""start_span"": 99, ""end_span"": 105, ""type"": ""Chemical""}, {""token"": ""cacodylate"", ""start_span"": 106, ""end_span"": 116, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Chemical""}, {""token"": ""buffered"", ""start_span"": 183, ""end_span"": 191, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 221, ""end_span"": 225, ""type"": ""Chemical""}]"	test
Although in the current model the distance between its carboxylate and the nitrogen of the N - terminus of the modeled substrate is about 6 A, these two groups could be brought into hydrogen - bonding range by some allowed changes in the torsion angles of the protein.	carboxylate,55,66,Chemical	nitrogen,75,83,Chemical	N,91,92,Chemical	groups,153,159,Chemical	hydrogen,182,190,Chemical	protein,260,267,Chemical	"[{""token"": ""carboxylate"", ""start_span"": 55, ""end_span"": 66, ""type"": ""Chemical""}, {""token"": ""nitrogen"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Chemical""}, {""token"": ""N"", ""start_span"": 91, ""end_span"": 92, ""type"": ""Chemical""}, {""token"": ""groups"", ""start_span"": 153, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""hydrogen"", ""start_span"": 182, ""end_span"": 190, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 260, ""end_span"": 267, ""type"": ""Chemical""}]"	test
We constructed a hetero - bubble ( Bub66 / T - G - rich) in which one strand is T - rich ( same as Bub66 / T - rich) and the other strand is G - rich ( same as Bub66 / G - rich) ( 13), and helicase assays were conducted with increasing amount of Mcm4 / 6 / 7.	T,43,44,Chemical	G,47,48,Chemical	T,80,81,Chemical	T,107,108,Chemical	G,141,142,Chemical	G,168,169,Chemical	"[{""token"": ""T"", ""start_span"": 43, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""G"", ""start_span"": 47, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""T"", ""start_span"": 80, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""T"", ""start_span"": 107, ""end_span"": 108, ""type"": ""Chemical""}, {""token"": ""G"", ""start_span"": 141, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""G"", ""start_span"": 168, ""end_span"": 169, ""type"": ""Chemical""}]"	test
Given that neuronal circuits underlying odor discrimination, as well as olfactory memory, rely on properties of fast excitatory neurotransmission mediated by alpha - amino - 3 - hydroxy - 5 - methyl - 4 - isoxazolepropionate receptors ( AMPARs), we sought to alter, by genetic means, the specific functional contribution of alpha - amino - 3 - hydroxy - 5 - methyl - 4 - isoxazolepropionate ( AMPA) channels containing the dominant subunit GluR - B.	amino,166,171,Chemical	hydroxy,178,185,Chemical	methyl,192,198,Chemical	amino,332,337,Chemical	hydroxy,344,351,Chemical	methyl,358,364,Chemical	"[{""token"": ""amino"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Chemical""}, {""token"": ""hydroxy"", ""start_span"": 178, ""end_span"": 185, ""type"": ""Chemical""}, {""token"": ""methyl"", ""start_span"": 192, ""end_span"": 198, ""type"": ""Chemical""}, {""token"": ""amino"", ""start_span"": 332, ""end_span"": 337, ""type"": ""Chemical""}, {""token"": ""hydroxy"", ""start_span"": 344, ""end_span"": 351, ""type"": ""Chemical""}, {""token"": ""methyl"", ""start_span"": 358, ""end_span"": 364, ""type"": ""Chemical""}]"	test
( B and C) Nine GluR - B Delta FB ( red) and nine GluRB2lox littermate controls ( black) were trained for successive odor discrimination tasks on 1% AA versus 1% EB ( 400 trials), 0. 4% Cin / 0. 6% Eu versus 0. 6% Cin / 0. 4% Eu ( 400 trials) and 1% Pel versus 1% Val.	Cin,186,189,Chemical	Eu,198,200,Chemical	Cin,214,217,Chemical	Eu,226,228,Chemical	Pel,250,253,Chemical	Val,264,267,Chemical	"[{""token"": ""Cin"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""Eu"", ""start_span"": 198, ""end_span"": 200, ""type"": ""Chemical""}, {""token"": ""Cin"", ""start_span"": 214, ""end_span"": 217, ""type"": ""Chemical""}, {""token"": ""Eu"", ""start_span"": 226, ""end_span"": 228, ""type"": ""Chemical""}, {""token"": ""Pel"", ""start_span"": 250, ""end_span"": 253, ""type"": ""Chemical""}, {""token"": ""Val"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Chemical""}]"	test
SLC39 proteins are members of the Zrt - and Irt - like protein ( ZIP) family of metal ion transporters that transport, with no known exception, metal ion substrates across cellular membranes into the cytoplasm ( 43, 44).	proteins,6,14,Chemical	protein,55,62,Chemical	metal,80,85,Chemical	ion,86,89,Chemical	metal,144,149,Chemical	ion,150,153,Chemical	"[{""token"": ""proteins"", ""start_span"": 6, ""end_span"": 14, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""metal"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Chemical""}, {""token"": ""ion"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Chemical""}, {""token"": ""metal"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Chemical""}, {""token"": ""ion"", ""start_span"": 150, ""end_span"": 153, ""type"": ""Chemical""}]"	test
Besides genes related to the glutathione pathway, several other stress - related genes were upregulated upon cadmium exposure, including genes for thioredoxin reductase 1 ( Txnrd1), one of the reducing enzymes of the antioxidant thioredoxin ( 46); KDEL endoplasmic reticulum protein retention receptor 2 ( Kdelr2) participating in ER stress response ( 47); and the anti - apoptotic Bcl2 - associated athanogene 3 ( Bag3) involved in stress - induced apoptosis ( 48).	glutathione,29,40,Chemical	cadmium,109,116,Chemical	thioredoxin,147,158,Chemical	antioxidant,217,228,Chemical	thioredoxin,229,240,Chemical	protein,275,282,Chemical	"[{""token"": ""glutathione"", ""start_span"": 29, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""cadmium"", ""start_span"": 109, ""end_span"": 116, ""type"": ""Chemical""}, {""token"": ""thioredoxin"", ""start_span"": 147, ""end_span"": 158, ""type"": ""Chemical""}, {""token"": ""antioxidant"", ""start_span"": 217, ""end_span"": 228, ""type"": ""Chemical""}, {""token"": ""thioredoxin"", ""start_span"": 229, ""end_span"": 240, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Chemical""}]"	test
After 20 min, slides were washed with ammonia water before being individually developed with 100 mu l of developer ( 20 ml of 37% formaldehyde, 100 ml of distilled water, 50 mu l of concentrated nitric acid, and 0. 5 g of citric acid) added to 50 ml of titrated silver nitrate solution.	ammonia water,38,51,Chemical	formaldehyde,130,142,Chemical	water,164,169,Chemical	nitric acid,195,206,Chemical	citric acid,222,233,Chemical	silver nitrate,262,276,Chemical	"[{""token"": ""ammonia water"", ""start_span"": 38, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""formaldehyde"", ""start_span"": 130, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""water"", ""start_span"": 164, ""end_span"": 169, ""type"": ""Chemical""}, {""token"": ""nitric acid"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Chemical""}, {""token"": ""citric acid"", ""start_span"": 222, ""end_span"": 233, ""type"": ""Chemical""}, {""token"": ""silver nitrate"", ""start_span"": 262, ""end_span"": 276, ""type"": ""Chemical""}]"	test
Slides holding 10 - mu m paraffin sections were washed twice in distilled water, then immersed for 5 min in a 0. 25% potassium permanganate solution, followed by 5 min in a 1% potassium metabisulfate / 1% oxalic acid solution.	water,74,79,Chemical	potassium,117,126,Chemical	permanganate,127,139,Chemical	potassium,176,185,Chemical	metabisulfate,186,199,Chemical	oxalic acid,205,216,Chemical	"[{""token"": ""water"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Chemical""}, {""token"": ""potassium"", ""start_span"": 117, ""end_span"": 126, ""type"": ""Chemical""}, {""token"": ""permanganate"", ""start_span"": 127, ""end_span"": 139, ""type"": ""Chemical""}, {""token"": ""potassium"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Chemical""}, {""token"": ""metabisulfate"", ""start_span"": 186, ""end_span"": 199, ""type"": ""Chemical""}, {""token"": ""oxalic acid"", ""start_span"": 205, ""end_span"": 216, ""type"": ""Chemical""}]"	test
PCR amplification for the markers was performed in a final volume of 10 mu l in a 96 - well V - bottom microtiter plate using 20 ng DNA, 10 mM KCl, 20 mM Tris - HCl, 10 mM ( NH4) 2SO4, 2 mM MgCl2, 0. 1% Triton X - 100, pH 8. 8 ( New England BioLabs Inc., Ipswich, MA, USA), 3 mu M ( 10 pmol) each primer, 2 mM dNTPs ( Advanced Biotechnologies, Epsom, Surrey, UK) and 0. 25 U Taq DNA Polymerase ( New England BioLabs Inc.).	KCl,143,146,Chemical	Tris,154,158,Chemical	HCl,161,164,Chemical	NH4,174,177,Chemical	MgCl2,190,195,Chemical	dNTPs,310,315,Chemical	"[{""token"": ""KCl"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Chemical""}, {""token"": ""NH4"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Chemical""}, {""token"": ""MgCl2"", ""start_span"": 190, ""end_span"": 195, ""type"": ""Chemical""}, {""token"": ""dNTPs"", ""start_span"": 310, ""end_span"": 315, ""type"": ""Chemical""}]"	test
Although the N - terminus 400 aa mr - s protein weakly activates lacZ transcription with the same N - terminus portion, a much stronger activation of lacZ expression was observed with a C - terminus portion encoding the 391 - 542 aa stretch of mr - s ( Fig. 4B, full x C, C x C).	N,13,14,Chemical	aa,30,32,Chemical	protein,40,47,Chemical	N,98,99,Chemical	C,186,187,Chemical	aa,230,232,Chemical	"[{""token"": ""N"", ""start_span"": 13, ""end_span"": 14, ""type"": ""Chemical""}, {""token"": ""aa"", ""start_span"": 30, ""end_span"": 32, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""N"", ""start_span"": 98, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""C"", ""start_span"": 186, ""end_span"": 187, ""type"": ""Chemical""}, {""token"": ""aa"", ""start_span"": 230, ""end_span"": 232, ""type"": ""Chemical""}]"	test
Proteins were then boiled for 5 min in SDS sample buffer ( 1% SDS, 1 mM Tris [ pH 6. 8], 40 mM DTT, 4% glycerol, 0. 01% pyronine Y).	Proteins,0,8,Chemical	SDS,39,42,Chemical	SDS,62,65,Chemical	Tris,72,76,Chemical	DTT,95,98,Chemical	glycerol,103,111,Chemical	"[{""token"": ""Proteins"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""SDS"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Chemical""}, {""token"": ""SDS"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Chemical""}, {""token"": ""Tris"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""DTT"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Chemical""}, {""token"": ""glycerol"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Chemical""}]"	test
In addition to this specific chromatin assembly activity, CAF - 1 interacts with several proteins present in heterochromatin, including heterochromatin protein 1 ( HP1) and MBD1, a methyl - CpG binding domain protein that recruits histone deacetylase and repressive histone methyltransferase activities [ 13 - 15].	proteins,89,97,Chemical	protein,152,159,Chemical	methyl,181,187,Chemical	protein,209,216,Chemical	histone,231,238,Chemical	histone,266,273,Chemical	"[{""token"": ""proteins"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""methyl"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Chemical""}, {""token"": ""histone"", ""start_span"": 231, ""end_span"": 238, ""type"": ""Chemical""}, {""token"": ""histone"", ""start_span"": 266, ""end_span"": 273, ""type"": ""Chemical""}]"	test
Briefly, sections were incubated for 1 h at 37 degrees C with 75 mu l of mixture solution consisting of 0. 5 mu l of terminal deoxynucleotide transferase, 1 mu l of biotin - 16 - dUTP, 7. 5 mu l of CoCl2, 15 mu l of 5 x terminal deoxynucleotide transferase buffer, and 51 mu l of distilled water.	deoxynucleotide,126,141,Chemical	biotin,165,171,Chemical	dUTP,179,183,Chemical	CoCl2,198,203,Chemical	deoxynucleotide,229,244,Chemical	water,290,295,Chemical	"[{""token"": ""deoxynucleotide"", ""start_span"": 126, ""end_span"": 141, ""type"": ""Chemical""}, {""token"": ""biotin"", ""start_span"": 165, ""end_span"": 171, ""type"": ""Chemical""}, {""token"": ""dUTP"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Chemical""}, {""token"": ""CoCl2"", ""start_span"": 198, ""end_span"": 203, ""type"": ""Chemical""}, {""token"": ""deoxynucleotide"", ""start_span"": 229, ""end_span"": 244, ""type"": ""Chemical""}, {""token"": ""water"", ""start_span"": 290, ""end_span"": 295, ""type"": ""Chemical""}]"	test
