Sentence	entity_1	entity_2	entity_3	json	split
The soluble factors they release in its presence arrest the cycle of endothelial cells ( EC), inhibit in vitro angiogenesis, negatively modulate the production of matrix metalloproteinase - 9, and the ability of EC to adhere to vitronectin and up - regulate ICAM - 1 and VCAM - 1 expression.	endothelial cells,69,86,Cell	EC,89,91,Cell	EC,212,214,Cell	"[{""token"": ""endothelial cells"", ""start_span"": 69, ""end_span"": 86, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 89, ""end_span"": 91, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 212, ""end_span"": 214, ""type"": ""Cell""}]"	train
Experiments with nu / nu mice, nonobese diabetic - SCID mice, or activated spc enriched in specific cell subpopulations demonstrated that CD4 ( +), CD8 ( +), and NK cells are all needed to mediate the full anti - angiogenetic effect of IL - 12.	spc,75,78,Cell	cell,100,104,Cell	NK cells,162,170,Cell	"[{""token"": ""spc"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""NK cells"", ""start_span"": 162, ""end_span"": 170, ""type"": ""Cell""}]"	train
To observe the influence of fungus polysaccharides compounds ( FPC) in inducing human liver cancer cell Bel - 7402 apoptosis in cell cultivating in vitro, the authors analyzed tumor inhibitive gene P53 expression in Bel - 7402 apoptosis by applying double immuno - marker.	liver cancer cell Bel - 7402,86,114,Cell	cell,128,132,Cell	Bel - 7402,216,226,Cell	"[{""token"": ""liver cancer cell Bel - 7402"", ""start_span"": 86, ""end_span"": 114, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""Bel - 7402"", ""start_span"": 216, ""end_span"": 226, ""type"": ""Cell""}]"	train
Here we studied the effects of cell morphology on the migration of bovine aortic ECs by culturing cells on micropatterned strips of collagen matrix ( 60 -, 30 -, and 15 - microm wide).	cell,31,35,Cell	aortic ECs,74,84,Cell	cells,98,103,Cell	"[{""token"": ""cell"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Cell""}, {""token"": ""aortic ECs"", ""start_span"": 74, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Cell""}]"	train
Vinculin staining showed that the leading edge of ECs on 15 - microm wide strips had focal adhesions that were oriented with their lamellipodial protrusion and the direction of cell migration; this arrangement of the focal adhesions may promote EC migration.	ECs,50,53,Cell	cell,177,181,Cell	EC,245,247,Cell	"[{""token"": ""ECs"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 177, ""end_span"": 181, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 245, ""end_span"": 247, ""type"": ""Cell""}]"	train
The present study provides direct evidence on the role of cell morphology in EC migration, and will help us to understand the mechanisms of EC migration during angiogenesis and wound healing.	cell,58,62,Cell	EC,77,79,Cell	EC,140,142,Cell	"[{""token"": ""cell"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 77, ""end_span"": 79, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 140, ""end_span"": 142, ""type"": ""Cell""}]"	train
The non - invasive human melanoma cell line, IF6, which does not express uPA, provided further confirmation of PAI - 1 and uPA ' s role as, upon transfection with uPA, this cell line attained an invasive phenotype, which was again attenuated by MAI - 12.	melanoma cell line,25,43,Cell	IF6,45,48,Cell	cell line,173,182,Cell	"[{""token"": ""melanoma cell line"", ""start_span"": 25, ""end_span"": 43, ""type"": ""Cell""}, {""token"": ""IF6"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""cell line"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Cell""}]"	train
We also report that SPARC arrests monomeric collagen - supported smooth muscle cell proliferation in the late G1 - phase of the cell cycle in the absence of an effect on cell shape or on levels of cyclin - dependent kinase inhibitors.	smooth muscle cell,65,83,Cell	cell,128,132,Cell	cell,170,174,Cell	"[{""token"": ""smooth muscle cell"", ""start_span"": 65, ""end_span"": 83, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Cell""}]"	train
Transformation of primary cells in cultures requires both overcoming growth arrest by stimulating the cell cycle and blocking cell death activities presumably activated by oncogene - mediated hyperproliferation signals.	cells,26,31,Cell	cell,102,106,Cell	cell,126,130,Cell	"[{""token"": ""cells"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Cell""}]"	train
In addition to direct effects on mammary epithelial cells, including decreased proliferation and induction of apoptosis, CLA may exert its effects indirectly by inhibiting the differentiation of mammary stromal cells to an endothelial cell type.	mammary epithelial cells,33,57,Cell	mammary stromal cells,195,216,Cell	endothelial cell type,223,244,Cell	"[{""token"": ""mammary epithelial cells"", ""start_span"": 33, ""end_span"": 57, ""type"": ""Cell""}, {""token"": ""mammary stromal cells"", ""start_span"": 195, ""end_span"": 216, ""type"": ""Cell""}, {""token"": ""endothelial cell type"", ""start_span"": 223, ""end_span"": 244, ""type"": ""Cell""}]"	train
However, recent works demonstrate that Brn - 3a expression is not restricted to neuronal cells, as its activity was detected also in cancer cells of non - neuronal nature.	neuronal cells,80,94,Cell	cancer cells,133,145,Cell	neuronal,155,163,Cell	"[{""token"": ""neuronal cells"", ""start_span"": 80, ""end_span"": 94, ""type"": ""Cell""}, {""token"": ""cancer cells"", ""start_span"": 133, ""end_span"": 145, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 155, ""end_span"": 163, ""type"": ""Cell""}]"	train
Roles of cell adhesion molecules in tumor angiogenesis induced by cotransplantation of cancer and endothelial cells to nude rats.	cell,9,13,Cell	cancer,87,93,Cell	endothelial cells,98,115,Cell	"[{""token"": ""cell"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Cell""}, {""token"": ""cancer"", ""start_span"": 87, ""end_span"": 93, ""type"": ""Cell""}, {""token"": ""endothelial cells"", ""start_span"": 98, ""end_span"": 115, ""type"": ""Cell""}]"	train
The A431 cells exhibited typical in vitro cell adhesion to the endothelial F - 2 cells.	A431 cells,4,14,Cell	cell,42,46,Cell	endothelial F - 2 cells,63,86,Cell	"[{""token"": ""A431 cells"", ""start_span"": 4, ""end_span"": 14, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Cell""}, {""token"": ""endothelial F - 2 cells"", ""start_span"": 63, ""end_span"": 86, ""type"": ""Cell""}]"	train
Prolonged culture led to the implantation of cancer cells into the monolayer of the F - 2 cells, which was mediated mainly by alpha ( 3) beta ( 1) - integrin.	cancer cells,45,57,Cell	monolayer,67,76,Cell	F - 2 cells,84,95,Cell	"[{""token"": ""cancer cells"", ""start_span"": 45, ""end_span"": 57, ""type"": ""Cell""}, {""token"": ""monolayer"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Cell""}, {""token"": ""F - 2 cells"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Cell""}]"	train
Functional studies by ectopically constitutive expression of Dss1 in JB6 Cl 41 - 5a preneoplastic cells strongly increased focus formation and proliferation of these cells and enhanced efficiency of neoplastic transformation of the cells in soft agar.	JB6 Cl 41 - 5a preneoplastic cells,69,103,Cell	cells,166,171,Cell	cells,232,237,Cell	"[{""token"": ""JB6 Cl 41 - 5a preneoplastic cells"", ""start_span"": 69, ""end_span"": 103, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 232, ""end_span"": 237, ""type"": ""Cell""}]"	train
Inhibition of glucose metabolism enhanced killing of myeloid leukemia U937, cervical carcinoma HeLa, and breast carcinoma MCF - 7 cells upon death receptor ligation.	myeloid leukemia U937,53,74,Cell	cervical carcinoma HeLa,76,99,Cell	breast carcinoma MCF - 7 cells,105,135,Cell	"[{""token"": ""myeloid leukemia U937"", ""start_span"": 53, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""cervical carcinoma HeLa"", ""start_span"": 76, ""end_span"": 99, ""type"": ""Cell""}, {""token"": ""breast carcinoma MCF - 7 cells"", ""start_span"": 105, ""end_span"": 135, ""type"": ""Cell""}]"	train
It involves endothelial cell activation, basal membrane degradation, leukocyte invasion, proliferation of vascular cells, neointima formation ( in most species studied), and changes of the extracellular matrix.	endothelial cell,12,28,Cell	leukocyte,69,78,Cell	vascular cells,106,120,Cell	"[{""token"": ""endothelial cell"", ""start_span"": 12, ""end_span"": 28, ""type"": ""Cell""}, {""token"": ""leukocyte"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Cell""}, {""token"": ""vascular cells"", ""start_span"": 106, ""end_span"": 120, ""type"": ""Cell""}]"	train
Fluorescence - activated cell sorter analysis showed that isolated tumor ECs have suppressed levels of intercellular adhesion molecule 1 as compared with ECs from normal mouse tissues.	cell,25,29,Cell	tumor ECs,67,76,Cell	ECs,154,157,Cell	"[{""token"": ""cell"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Cell""}, {""token"": ""tumor ECs"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Cell""}, {""token"": ""ECs"", ""start_span"": 154, ""end_span"": 157, ""type"": ""Cell""}]"	train
Cell - matrix adhesion assay showed that the adhesive ability of CNE1 - GL with the matrix ( mean A value: 1. 2508 + / - 0. 0711) was higher than that of CNE1 cell ( mean A value: 0. 9519 + / - 0. 068) ( P < 0. 001).	Cell,0,4,Cell	CNE1 - GL,65,74,Cell	CNE1 cell,154,163,Cell	"[{""token"": ""Cell"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Cell""}, {""token"": ""CNE1 - GL"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""CNE1 cell"", ""start_span"": 154, ""end_span"": 163, ""type"": ""Cell""}]"	train
However, co - culture of these cancer cells with stromal or osteoblastic cells induced RANKL mRNA expression and decreased OPG mRNA expression.	cancer cells,31,43,Cell	stromal,49,56,Cell	osteoblastic cells,60,78,Cell	"[{""token"": ""cancer cells"", ""start_span"": 31, ""end_span"": 43, ""type"": ""Cell""}, {""token"": ""stromal"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Cell""}, {""token"": ""osteoblastic cells"", ""start_span"": 60, ""end_span"": 78, ""type"": ""Cell""}]"	train
IGF - 1 - transfected cells demonstrated greater cell proliferation, stimulated angiogenesis, and decreased caspase - 3 activity after simulated ischemia and reperfusion ( P less than 0. 05 for all groups compared with vector or cell controls).	cells,22,27,Cell	cell,49,53,Cell	cell,229,233,Cell	"[{""token"": ""cells"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 229, ""end_span"": 233, ""type"": ""Cell""}]"	train
Hence, GM - CSF and IL - 3 enhance the intracellular metabolism of ara - C and its incorporation into the DNA of leukemic cells leading to a higher antileukemic activity of ara - C on clonogenic leukemic cells ( CFU - L).	leukemic cells,113,127,Cell	clonogenic leukemic cells,184,209,Cell	CFU - L,212,219,Cell	"[{""token"": ""leukemic cells"", ""start_span"": 113, ""end_span"": 127, ""type"": ""Cell""}, {""token"": ""clonogenic leukemic cells"", ""start_span"": 184, ""end_span"": 209, ""type"": ""Cell""}, {""token"": ""CFU - L"", ""start_span"": 212, ""end_span"": 219, ""type"": ""Cell""}]"	train
To identify the underlying mechanism involved in such growth - factor / serum independent growth of Galpha ( 12) QL - transformed NIH3T3, we carried out a two - dimensional differential proteome analysis of Galpha ( 12) QL - transformed NIH3T3 cells and cells expressing vector control.	NIH3T3,130,136,Cell	NIH3T3 cells,237,249,Cell	cells,254,259,Cell	"[{""token"": ""NIH3T3"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Cell""}, {""token"": ""NIH3T3 cells"", ""start_span"": 237, ""end_span"": 249, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 254, ""end_span"": 259, ""type"": ""Cell""}]"	train
With regard to differentiation, hypoxic cells lost their neuronal / neuroendocrine features and gained marker gene expression associated with an immature, neural crest - like phenotype.	hypoxic cells,32,45,Cell	neuronal,57,65,Cell	neuroendocrine,68,82,Cell	"[{""token"": ""hypoxic cells"", ""start_span"": 32, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""neuronal"", ""start_span"": 57, ""end_span"": 65, ""type"": ""Cell""}, {""token"": ""neuroendocrine"", ""start_span"": 68, ""end_span"": 82, ""type"": ""Cell""}]"	train
Human cervical cancer cells ( CaSki and SiHa) were injected into the flanks of nude mice.	cervical cancer cells,6,27,Cell	CaSki,30,35,Cell	SiHa,40,44,Cell	"[{""token"": ""cervical cancer cells"", ""start_span"": 6, ""end_span"": 27, ""type"": ""Cell""}, {""token"": ""CaSki"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Cell""}, {""token"": ""SiHa"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Cell""}]"	train
Domain 5 ( D5) of cleaved high molecular weight kininogen ( HKa) inhibits angiogenesis in vivo and endothelial cell migration in vitro, but the cell signaling pathways involved in HKa and D5 inhibition of endothelial cell migration are incompletely delineated.	endothelial cell,99,115,Cell	cell,144,148,Cell	endothelial cell,205,221,Cell	"[{""token"": ""endothelial cell"", ""start_span"": 99, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Cell""}, {""token"": ""endothelial cell"", ""start_span"": 205, ""end_span"": 221, ""type"": ""Cell""}]"	train
HKa and D5 inhibit bovine pulmonary artery endothelial cell ( BPAE) or human umbilical vein endothelial cell chemotaxis in the modified - Boyden chamber in response toVEGF or S1P.	pulmonary artery endothelial cell,26,59,Cell	BPAE,62,66,Cell	human umbilical vein endothelial cell,71,108,Cell	"[{""token"": ""pulmonary artery endothelial cell"", ""start_span"": 26, ""end_span"": 59, ""type"": ""Cell""}, {""token"": ""BPAE"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Cell""}, {""token"": ""human umbilical vein endothelial cell"", ""start_span"": 71, ""end_span"": 108, ""type"": ""Cell""}]"	train
We show that LRP - 1 deficiency in murine embryonic fibroblasts ( MEFs) is associated with increased levels of type III collagen and pigment epithelium - derived factor, which accumulate in the substratum surrounding cells.	embryonic fibroblasts,42,63,Cell	MEFs,66,70,Cell	cells,217,222,Cell	"[{""token"": ""embryonic fibroblasts"", ""start_span"": 42, ""end_span"": 63, ""type"": ""Cell""}, {""token"": ""MEFs"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 217, ""end_span"": 222, ""type"": ""Cell""}]"	train
To directly address whether pericyte dysfunction increases the metastatic potential of solid tumors, we studied beta cell tumorigenesis in primary pericyte - deficient Pdgfb ( ret / ret) mice.	pericyte,28,36,Cell	beta cell,112,121,Cell	pericyte,147,155,Cell	"[{""token"": ""pericyte"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Cell""}, {""token"": ""beta cell"", ""start_span"": 112, ""end_span"": 121, ""type"": ""Cell""}, {""token"": ""pericyte"", ""start_span"": 147, ""end_span"": 155, ""type"": ""Cell""}]"	train
This resulted in beta tumor cell metastases in distant organs and local lymph nodes, demonstrating a role for pericytes in limiting tumor cell metastasis.	beta tumor cell,17,32,Cell	pericytes,110,119,Cell	tumor cell,132,142,Cell	"[{""token"": ""beta tumor cell"", ""start_span"": 17, ""end_span"": 32, ""type"": ""Cell""}, {""token"": ""pericytes"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Cell""}, {""token"": ""tumor cell"", ""start_span"": 132, ""end_span"": 142, ""type"": ""Cell""}]"	train
Another interesting cell type is the endothelial progenitor cell ( EPC), whose numbers increase in the presence of vascular damage.	cell,20,24,Cell	endothelial progenitor cell,37,64,Cell	EPC,67,70,Cell	"[{""token"": ""cell"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Cell""}, {""token"": ""endothelial progenitor cell"", ""start_span"": 37, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""EPC"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Cell""}]"	train
This review will summarize the current position of CECs, EPCs and EMPs in cell biology terms, with particular emphasis on their relationship to malignant disease.	CECs,51,55,Cell	EPCs,57,61,Cell	cell,74,78,Cell	"[{""token"": ""CECs"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Cell""}, {""token"": ""EPCs"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Cell""}]"	train
Differential mechanisms of radiosensitization by 2 - deoxy - D - glucose in the monolayers and multicellular spheroids of a human glioma cell line.	monolayers,80,90,Cell	multicellular spheroids,95,118,Cell	glioma cell line,130,146,Cell	"[{""token"": ""monolayers"", ""start_span"": 80, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""multicellular spheroids"", ""start_span"": 95, ""end_span"": 118, ""type"": ""Cell""}, {""token"": ""glioma cell line"", ""start_span"": 130, ""end_span"": 146, ""type"": ""Cell""}]"	train
Under these conditions, 2 - DG drastically enhanced the radiation - induced cell death of spheroids ( by 2 - 3 folds); while a 40% increase was observed in monolayer cells.	cell,76,80,Cell	spheroids,90,99,Cell	monolayer cells,156,171,Cell	"[{""token"": ""cell"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 90, ""end_span"": 99, ""type"": ""Cell""}, {""token"": ""monolayer cells"", ""start_span"": 156, ""end_span"": 171, ""type"": ""Cell""}]"	train
Although the Bcl - 2 and Bax levels were significantly higher in spheroids, Bcl - 2 / Bax ratio was similar in monolayers and spheroids.	spheroids,65,74,Cell	monolayers,111,121,Cell	spheroids,126,135,Cell	"[{""token"": ""spheroids"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""monolayers"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 126, ""end_span"": 135, ""type"": ""Cell""}]"	train
2 - DG did not induce a significant cell cycle delay in monolayers, while a transient G ( 2) delay was apparent in spheroids.	cell,36,40,Cell	monolayers,56,66,Cell	spheroids,115,124,Cell	"[{""token"": ""cell"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Cell""}, {""token"": ""monolayers"", ""start_span"": 56, ""end_span"": 66, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 115, ""end_span"": 124, ""type"": ""Cell""}]"	train
The role of SWAP - 70 in oncogenic transformation of mouse embryo fibroblasts ( MEFs) by v - Src was examined by use of MEFs defective in SWAP - 70.	embryo fibroblasts,59,77,Cell	MEFs,80,84,Cell	MEFs,120,124,Cell	"[{""token"": ""embryo fibroblasts"", ""start_span"": 59, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""MEFs"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Cell""}, {""token"": ""MEFs"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Cell""}]"	train
v - Src morphologically transformed MEFs lacking SWAP - 70, but growth of the transformed cells in culture was slower than that of cells supplemented with exogenous SWAP - 70.	MEFs,36,40,Cell	cells,90,95,Cell	cells,131,136,Cell	"[{""token"": ""MEFs"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 90, ""end_span"": 95, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Cell""}]"	train
The v - Src - transformed MEFs deficient in SWAP - 70 were unable to grow in soft agar while those expressing SWAP70 readily formed colonies, suggesting that SWAP - 70 is required for anchorage independent growth of v - Src transformed MEFs.	MEFs,26,30,Cell	colonies,132,140,Cell	MEFs,236,240,Cell	"[{""token"": ""MEFs"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Cell""}, {""token"": ""colonies"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Cell""}, {""token"": ""MEFs"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Cell""}]"	train
Recent studies using avian retrovirus - mediated introduction of oncogenes into a small subset of somatic mammary cells suggest that polyoma middle T antigen ( PyMT) may also preferentially transform stem / progenitor cells.	somatic mammary cells,98,119,Cell	stem,200,204,Cell	progenitor cells,207,223,Cell	"[{""token"": ""somatic mammary cells"", ""start_span"": 98, ""end_span"": 119, ""type"": ""Cell""}, {""token"": ""stem"", ""start_span"": 200, ""end_span"": 204, ""type"": ""Cell""}, {""token"": ""progenitor cells"", ""start_span"": 207, ""end_span"": 223, ""type"": ""Cell""}]"	train
Whether more differentiated cells may also be transformed by particular oncogenes is actively debated; it is presently unclear whether stem cells or differentiated mammary cells are more susceptible to transformation by individual oncogenes.	cells,28,33,Cell	stem cells,135,145,Cell	mammary cells,164,177,Cell	"[{""token"": ""cells"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Cell""}, {""token"": ""stem cells"", ""start_span"": 135, ""end_span"": 145, ""type"": ""Cell""}, {""token"": ""mammary cells"", ""start_span"": 164, ""end_span"": 177, ""type"": ""Cell""}]"	train
We tested this using HT - 1080, NCI, and Shac fibrosarcoma - derived cell lines and anthrax lethal toxin ( LeTx), a bacterial toxin that inactivates MKKs.	HT - 1080,21,30,Cell	NCI,32,35,Cell	Shac fibrosarcoma - derived cell lines,41,79,Cell	"[{""token"": ""HT - 1080"", ""start_span"": 21, ""end_span"": 30, ""type"": ""Cell""}, {""token"": ""NCI"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Cell""}, {""token"": ""Shac fibrosarcoma - derived cell lines"", ""start_span"": 41, ""end_span"": 79, ""type"": ""Cell""}]"	train
