Sentence	entity_1	entity_2	entity_3	entity_4	json	split
This collection of reviews at the front - edge of scientific knowledge focuses on host - tumor cell interactions, the disastrous consequences they can produce and approaches the ways to break up these cellular conspiracies, to leave the tumor cells unattended and vulnerable.	host,82,86,Cell	tumor cell,89,99,Cell	cellular,201,209,Cell	tumor cells,237,248,Cell	"[{""token"": ""host"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Cell""}, {""token"": ""tumor cell"", ""start_span"": 89, ""end_span"": 99, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 201, ""end_span"": 209, ""type"": ""Cell""}, {""token"": ""tumor cells"", ""start_span"": 237, ""end_span"": 248, ""type"": ""Cell""}]"	train
OBJECTIVES: To compare the proteomic expression profile between an Epstein - Barr virus - associated NPC cell line ( C666 - 1) and a normal NP cell line ( NP69).	NPC cell line,101,114,Cell	C666 - 1,117,125,Cell	NP cell line,140,152,Cell	NP69,155,159,Cell	"[{""token"": ""NPC cell line"", ""start_span"": 101, ""end_span"": 114, ""type"": ""Cell""}, {""token"": ""C666 - 1"", ""start_span"": 117, ""end_span"": 125, ""type"": ""Cell""}, {""token"": ""NP cell line"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Cell""}, {""token"": ""NP69"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Cell""}]"	train
After confirming the results in agar - processed cell lines, annexin II and beta ( 2) - tubulin expression were found to be lower in tumor cells than in adjacent normal epithelial cells in 100% and 90% of the patients ' specimens, respectively.	cell lines,49,59,Cell	tumor cells,133,144,Cell	normal epithelial cells,162,185,Cell	specimens,220,229,Cell	"[{""token"": ""cell lines"", ""start_span"": 49, ""end_span"": 59, ""type"": ""Cell""}, {""token"": ""tumor cells"", ""start_span"": 133, ""end_span"": 144, ""type"": ""Cell""}, {""token"": ""normal epithelial cells"", ""start_span"": 162, ""end_span"": 185, ""type"": ""Cell""}, {""token"": ""specimens"", ""start_span"": 220, ""end_span"": 229, ""type"": ""Cell""}]"	train
FM - MSC and BM - MSC both expressed major histocompatibility complex ( MHC) class I but not MHC class II antigens and did not elicit allogeneic lymphocyte proliferation in mixed lymphocyte culture.	FM - MSC,0,8,Cell	BM - MSC,13,21,Cell	lymphocyte,145,155,Cell	lymphocyte,179,189,Cell	"[{""token"": ""FM - MSC"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""BM - MSC"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Cell""}, {""token"": ""lymphocyte"", ""start_span"": 145, ""end_span"": 155, ""type"": ""Cell""}, {""token"": ""lymphocyte"", ""start_span"": 179, ""end_span"": 189, ""type"": ""Cell""}]"	train
Three weeks after injection, blood perfusion and capillary density were significantly higher in the FM - MSC and BM - MSC groups than in the phosphate - buffered saline group, and allogeneic FM - MSC and BM - MSC were still observed.	FM - MSC,100,108,Cell	BM - MSC,113,121,Cell	FM - MSC,191,199,Cell	BM - MSC,204,212,Cell	"[{""token"": ""FM - MSC"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Cell""}, {""token"": ""BM - MSC"", ""start_span"": 113, ""end_span"": 121, ""type"": ""Cell""}, {""token"": ""FM - MSC"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Cell""}, {""token"": ""BM - MSC"", ""start_span"": 204, ""end_span"": 212, ""type"": ""Cell""}]"	train
In nonischemic hind limb tissues, allogeneic FM - MSC and BM - MSC injection were associated with a comparatively small amount of T lymphocyte infiltration, compared with the injection of allogeneic splenic lymphocytes.	FM - MSC,45,53,Cell	BM - MSC,58,66,Cell	T lymphocyte,130,142,Cell	splenic lymphocytes,199,218,Cell	"[{""token"": ""FM - MSC"", ""start_span"": 45, ""end_span"": 53, ""type"": ""Cell""}, {""token"": ""BM - MSC"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Cell""}, {""token"": ""T lymphocyte"", ""start_span"": 130, ""end_span"": 142, ""type"": ""Cell""}, {""token"": ""splenic lymphocytes"", ""start_span"": 199, ""end_span"": 218, ""type"": ""Cell""}]"	train
To identify a suitable donor cell population for gene therapy applications to the central nervous system, primary fibroblasts isolated from skin biopsies and maintained in culture are employed as autologous cells for intracerebral grafting within the adult rat striatum.	donor cell population,23,44,Cell	fibroblasts,114,125,Cell	culture,172,179,Cell	cells,207,212,Cell	"[{""token"": ""donor cell population"", ""start_span"": 23, ""end_span"": 44, ""type"": ""Cell""}, {""token"": ""fibroblasts"", ""start_span"": 114, ""end_span"": 125, ""type"": ""Cell""}, {""token"": ""culture"", ""start_span"": 172, ""end_span"": 179, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Cell""}]"	train
We used a cellular model of tumor invasion to investigate the effect of activated platelets on the human ovarian cancer cell line, SKOV3.	cellular,10,18,Cell	platelets,82,91,Cell	ovarian cancer cell line,105,129,Cell	SKOV3,131,136,Cell	"[{""token"": ""cellular"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Cell""}, {""token"": ""platelets"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Cell""}, {""token"": ""ovarian cancer cell line"", ""start_span"": 105, ""end_span"": 129, ""type"": ""Cell""}, {""token"": ""SKOV3"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Cell""}]"	train
Activated platelets enhance SKOV3 human ovarian cancer cell invasion through Matrigel and increase the amount of uPA and VEGF secreted into SKOV3 cell conditioned medium.	platelets,10,19,Cell	SKOV3,28,33,Cell	ovarian cancer cell,40,59,Cell	SKOV3 cell,140,150,Cell	"[{""token"": ""platelets"", ""start_span"": 10, ""end_span"": 19, ""type"": ""Cell""}, {""token"": ""SKOV3"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Cell""}, {""token"": ""ovarian cancer cell"", ""start_span"": 40, ""end_span"": 59, ""type"": ""Cell""}, {""token"": ""SKOV3 cell"", ""start_span"": 140, ""end_span"": 150, ""type"": ""Cell""}]"	train
We found that silencing RASSF1C mRNA in breast cancer cell lines ( MDA - MB231 and T47D) caused a small but significant decrease in cell proliferation.	breast cancer cell lines,40,64,Cell	MDA - MB231,67,78,Cell	T47D,83,87,Cell	cell,132,136,Cell	"[{""token"": ""breast cancer cell lines"", ""start_span"": 40, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""MDA - MB231"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Cell""}, {""token"": ""T47D"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Cell""}]"	train
Conversely, inducible over - expression of RASSF1C in breast cancer cells ( MDA - MB231 and T47D) resulted in a small increase in cell proliferation.	breast cancer cells,54,73,Cell	MDA - MB231,76,87,Cell	T47D,92,96,Cell	cell,130,134,Cell	"[{""token"": ""breast cancer cells"", ""start_span"": 54, ""end_span"": 73, ""type"": ""Cell""}, {""token"": ""MDA - MB231"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Cell""}, {""token"": ""T47D"", ""start_span"": 92, ""end_span"": 96, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Cell""}]"	train
Chicken embryo fibroblasts and hamster BHK cells transformed by Rous sarcoma virus ( RSV) release in their culture media growth factors which enhance markedly anchorage - independent colony formation in gelified medium, at the restrictive temperature ( 41 degrees 5 C), of chicken embryo fibroblasts ( CEF) infected by RSV mutants with a ts mutation of the src gene.	embryo fibroblasts,8,26,Cell	hamster BHK cells,31,48,Cell	embryo fibroblasts,281,299,Cell	CEF,302,305,Cell	"[{""token"": ""embryo fibroblasts"", ""start_span"": 8, ""end_span"": 26, ""type"": ""Cell""}, {""token"": ""hamster BHK cells"", ""start_span"": 31, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""embryo fibroblasts"", ""start_span"": 281, ""end_span"": 299, ""type"": ""Cell""}, {""token"": ""CEF"", ""start_span"": 302, ""end_span"": 305, ""type"": ""Cell""}]"	train
9E3 / CEF4 was slightly mitogenic for CEF, causing a doubling of [ 3H] thymidine uptake when added to serum - starved CEF. 9E3 / CEF4 was found associated not only with the cell and in the culture medium of Rous sarcoma virus - transformed CEF but also with the extracellular matrix.	CEF,6,9,Cell	CEF,38,41,Cell	cell,173,177,Cell	CEF,240,243,Cell	"[{""token"": ""CEF"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Cell""}, {""token"": ""CEF"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Cell""}, {""token"": ""CEF"", ""start_span"": 240, ""end_span"": 243, ""type"": ""Cell""}]"	train
When a confluent monolayer of human umbilical vein endothelial cell line, ECV304, was denuded, ECV304 at the wound edge expressed Ets - 1.	monolayer,17,26,Cell	human umbilical vein endothelial cell line,30,72,Cell	ECV304,74,80,Cell	ECV304,95,101,Cell	"[{""token"": ""monolayer"", ""start_span"": 17, ""end_span"": 26, ""type"": ""Cell""}, {""token"": ""human umbilical vein endothelial cell line"", ""start_span"": 30, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""ECV304"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Cell""}, {""token"": ""ECV304"", ""start_span"": 95, ""end_span"": 101, ""type"": ""Cell""}]"	train
Hck - mediated cellular transformation of murine fibroblasts is reverted by ectopic expression of a membrane - anchored allele of Cbl as assessed by the cellular morphology, suppression of anchorage independent growth, and an overall reduction in the total tyrosine phosphorylation levels within the cells.	cellular,15,23,Cell	fibroblasts,49,60,Cell	cellular,153,161,Cell	cells,300,305,Cell	"[{""token"": ""cellular"", ""start_span"": 15, ""end_span"": 23, ""type"": ""Cell""}, {""token"": ""fibroblasts"", ""start_span"": 49, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 153, ""end_span"": 161, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 300, ""end_span"": 305, ""type"": ""Cell""}]"	valid
Single cell transplants showed that a common precursor contributes to both the hemopoietic and endothelial lineages, thus demonstrating the presence of an adult hemangioblast.	cell,7,11,Cell	hemopoietic,79,90,Cell	endothelial lineages,95,115,Cell	hemangioblast,161,174,Cell	"[{""token"": ""cell"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Cell""}, {""token"": ""hemopoietic"", ""start_span"": 79, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""endothelial lineages"", ""start_span"": 95, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""hemangioblast"", ""start_span"": 161, ""end_span"": 174, ""type"": ""Cell""}]"	valid
By ruling out cell fusion, we clearly demonstrate the existence of an adult hemangioblast, but the differentiation of marrow stem cells toward the endothelial lineage is an extremely rare event.	cell,14,18,Cell	hemangioblast,76,89,Cell	marrow stem cells,118,135,Cell	endothelial lineage,147,166,Cell	"[{""token"": ""cell"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Cell""}, {""token"": ""hemangioblast"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""marrow stem cells"", ""start_span"": 118, ""end_span"": 135, ""type"": ""Cell""}, {""token"": ""endothelial lineage"", ""start_span"": 147, ""end_span"": 166, ""type"": ""Cell""}]"	valid
We defined the role of c - Myc in cancer cell sensitivity to vinblastine ( VLB) using human colon cancer cells: LoVo wild - type or transfected with a plasmid containing the human c - myc gene in antisense orientation ( LoVo - mycANS).	cancer cell,34,45,Cell	colon cancer cells,92,110,Cell	LoVo,112,116,Cell	LoVo - mycANS,220,233,Cell	"[{""token"": ""cancer cell"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""colon cancer cells"", ""start_span"": 92, ""end_span"": 110, ""type"": ""Cell""}, {""token"": ""LoVo"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Cell""}, {""token"": ""LoVo - mycANS"", ""start_span"": 220, ""end_span"": 233, ""type"": ""Cell""}]"	valid
H4 cells formed tight, round spheroids whereas H5 cells formed loose, grape - like structures.	H4 cells,0,8,Cell	spheroids,29,38,Cell	H5 cells,47,55,Cell	grape - like structures,70,93,Cell	"[{""token"": ""H4 cells"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 29, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""H5 cells"", ""start_span"": 47, ""end_span"": 55, ""type"": ""Cell""}, {""token"": ""grape - like structures"", ""start_span"": 70, ""end_span"": 93, ""type"": ""Cell""}]"	valid
Syndecan - 1 is a cell surface proteoglycan that has been implicated in a number of cellular functions including cell - cell adhesion, cell - matrix anchorage and growth factor presentation for signalling receptors.	cellular,84,92,Cell	cell,113,117,Cell	cell,120,124,Cell	cell,135,139,Cell	"[{""token"": ""cellular"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}]"	valid
In order to better understand the coordinated regulation of cell - cell and cell - matrix interactions during malignant transformation, we have studied the expression of syndecan - 1 in malignant mammary tumor cells genetically manipulated for E - cadherin expression.	cell,60,64,Cell	cell,67,71,Cell	cell,76,80,Cell	malignant mammary tumor cells,186,215,Cell	"[{""token"": ""cell"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Cell""}, {""token"": ""malignant mammary tumor cells"", ""start_span"": 186, ""end_span"": 215, ""type"": ""Cell""}]"	valid
Metastasis - associated 5T4 antigen disrupts cell - cell contacts and induces cellular motility in epithelial cells.	cell,45,49,Cell	cell,52,56,Cell	cellular,78,86,Cell	epithelial cells,99,115,Cell	"[{""token"": ""cell"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Cell""}, {""token"": ""epithelial cells"", ""start_span"": 99, ""end_span"": 115, ""type"": ""Cell""}]"	valid
Transfection of full - length 5T4 cDNA into epithelial cells alters cell - cell contacts and cellular motility.	epithelial cells,44,60,Cell	cell,68,72,Cell	cell,75,79,Cell	cellular,93,101,Cell	"[{""token"": ""epithelial cells"", ""start_span"": 44, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Cell""}]"	valid
In transfected MDCK canine kidney epithelial cells, 5T4 over - expression also results in increased motility, but disruption of cell - cell contacts, either by culturing cells in low calcium medium or by addition of HGF / SF, is needed.	MDCK canine kidney epithelial cells,15,50,Cell	cell,128,132,Cell	cell,135,139,Cell	cells,170,175,Cell	"[{""token"": ""MDCK canine kidney epithelial cells"", ""start_span"": 15, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 170, ""end_span"": 175, ""type"": ""Cell""}]"	valid
The in vitro expression of FAK and its level of phosphorylation appear to be related to several physiological phenomena, including cell spreading, cell differentiation, cell locomotion and cell death.	cell,131,135,Cell	cell,147,151,Cell	cell,169,173,Cell	cell,189,193,Cell	"[{""token"": ""cell"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 189, ""end_span"": 193, ""type"": ""Cell""}]"	valid
Both PLD1 - and PLD2 - mediated cell cycle distributions in stable cell lines revealed an increased fraction of cells in the S phase compared with control cells.	cell,32,36,Cell	cell lines,67,77,Cell	cells,112,117,Cell	cells,155,160,Cell	"[{""token"": ""cell"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Cell""}, {""token"": ""cell lines"", ""start_span"": 67, ""end_span"": 77, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 155, ""end_span"": 160, ""type"": ""Cell""}]"	test
In cell culture, the compound 317615 2HCl, a potent inhibitor of VEGF - stimulated HUVEC proliferation, was not very effective against MX - 1 breast cancer cells ( IC50 = 8. 1 microM) or SKOV - 3 ovarian carcinoma cells ( IC50 = 9. 5 microM).	cell,3,7,Cell	HUVEC,83,88,Cell	MX - 1 breast cancer cells,135,161,Cell	SKOV - 3 ovarian carcinoma cells,187,219,Cell	"[{""token"": ""cell"", ""start_span"": 3, ""end_span"": 7, ""type"": ""Cell""}, {""token"": ""HUVEC"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Cell""}, {""token"": ""MX - 1 breast cancer cells"", ""start_span"": 135, ""end_span"": 161, ""type"": ""Cell""}, {""token"": ""SKOV - 3 ovarian carcinoma cells"", ""start_span"": 187, ""end_span"": 219, ""type"": ""Cell""}]"	test
"In this study, using the human colon cancer cell line HCT116, we find that established HCT116 / IGF1 - R transfectants exhibit a more aggressive transformed phenotype than the parental cell line, as demonstrated by their higher proliferation rate in response to IGF1, higher degree of anchorage - independent growth, resistance to serum deprivation - induced apoptosis, and higher migratory capability in a monolayer "" wounding assay. "" When injected into nude mice, HCT116 / IGF1 - R transfectants were highly invasive and produced distant metastases, whereas the parental cell did not."	colon cancer cell line HCT116,31,60,Cell	parental cell line,176,194,Cell	monolayer,407,416,Cell	parental cell,565,578,Cell	"[{""token"": ""colon cancer cell line HCT116"", ""start_span"": 31, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""parental cell line"", ""start_span"": 176, ""end_span"": 194, ""type"": ""Cell""}, {""token"": ""monolayer"", ""start_span"": 407, ""end_span"": 416, ""type"": ""Cell""}, {""token"": ""parental cell"", ""start_span"": 565, ""end_span"": 578, ""type"": ""Cell""}]"	test
