Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
That PmrB is likely to sense changes in pH directly is supported by three findings: ( i) the mild acid pH - dependent activation of the PmrA - regulated gene pbgP was dramatically reduced in a strain lacking pmrB ( Fig. 3), ( ii) the periplasmic domain of PmrB was necessary for activation of pbgP under mild acid conditions ( Fig. 5), and ( iii) single amino acid substitutions in conserved histidine and glutamic acid residues located in the periplasmic domain of PmrB abolished its ability to stimulate pbgP transcription at pH 5. 8 ( Fig. 6).	PmrB,5,9,Protein	PmrA,136,140,Protein	pbgP,158,162,Protein	pmrB,208,212,Protein	PmrB,256,260,Protein	pbgP,293,297,Protein	PmrB,466,470,Protein	pbgP,506,510,Protein	"[{""token"": ""PmrB"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 158, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""pmrB"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 256, ""end_span"": 260, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 293, ""end_span"": 297, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 466, ""end_span"": 470, ""type"": ""Protein""}, {""token"": ""pbgP"", ""start_span"": 506, ""end_span"": 510, ""type"": ""Protein""}]"	valid
However, the effects of Mlc on hilD expression and bacterial invasiveness were not seen in the hilE mutant, and hilE expression was increased in the mlc mutant, which suggests that Mlc exerts positive effects on the expression of SPI1 genes by reducing the expression of HilE, which is known to down - regulate the expression of SPI1 genes through direct interaction with HilD.	Mlc,24,27,Protein	hilD,31,35,Protein	hilE,95,99,Protein	hilE,112,116,Protein	mlc,149,152,Protein	Mlc,181,184,Protein	HilE,271,275,Protein	HilD,372,376,Protein	"[{""token"": ""Mlc"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""mlc"", ""start_span"": 149, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""Mlc"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Protein""}, {""token"": ""HilE"", ""start_span"": 271, ""end_span"": 275, ""type"": ""Protein""}, {""token"": ""HilD"", ""start_span"": 372, ""end_span"": 376, ""type"": ""Protein""}]"	valid
These mutants were TB2588s ( araC - like, PA2588, p < 0. 001), TB4380s ( colS - like, PA4380, p < 0. 001), TB3080s ( hypothetical, PA3080, p < 0. 01), TB2769s ( hypothetical, PA2769, p < 0. 05) and TB5479s ( gltP - like, PA5479, p < 0. 05).	araC,29,33,Protein	PA2588,42,48,Protein	colS,73,77,Protein	PA4380,86,92,Protein	PA3080,131,137,Protein	PA2769,175,181,Protein	gltP,208,212,Protein	PA5479,221,227,Protein	"[{""token"": ""araC"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""PA2588"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""colS"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""PA4380"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""PA3080"", ""start_span"": 131, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""PA2769"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Protein""}, {""token"": ""gltP"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""PA5479"", ""start_span"": 221, ""end_span"": 227, ""type"": ""Protein""}]"	valid
In contrast, while mutants of the chemotaxis sensory network were in high abundance after the chemotaxis selection, insertional mutants of cheA, cheB, cheR, cheW, tap, tar, trg, and tsr were in low abundance after exposure to chi - phage.	cheA,139,143,Protein	cheB,145,149,Protein	cheR,151,155,Protein	cheW,157,161,Protein	tap,163,166,Protein	tar,168,171,Protein	trg,173,176,Protein	tsr,182,185,Protein	"[{""token"": ""cheA"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""cheB"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""cheR"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""cheW"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""tap"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""tar"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Protein""}, {""token"": ""trg"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""tsr"", ""start_span"": 182, ""end_span"": 185, ""type"": ""Protein""}]"	test
Likewise, three observations suggest that the EAL domain in YegE is inactive and that this protein functions primarily as a DGC: ( 1) deletion of YegE enhances motility of the DeltayhjH strain ( Figure 6F); ( 2) the amino acid sequence of the EAL domain in YegE is not consistent with an enzymatically active form ( Figure S10); and ( 3) YegE contains an intact GGDEF motif ( data not shown).	EAL,46,49,Protein	YegE,60,64,Protein	YegE,146,150,Protein	DeltayhjH,176,185,Protein	EAL,243,246,Protein	YegE,257,261,Protein	YegE,338,342,Protein	GGDEF,362,367,Protein	"[{""token"": ""EAL"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""DeltayhjH"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""EAL"", ""start_span"": 243, ""end_span"": 246, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 257, ""end_span"": 261, ""type"": ""Protein""}, {""token"": ""YegE"", ""start_span"": 338, ""end_span"": 342, ""type"": ""Protein""}, {""token"": ""GGDEF"", ""start_span"": 362, ""end_span"": 367, ""type"": ""Protein""}]"	test
We found that deletion of yfiN strongly suppresses the swarming defect of the DeltayfiR strain, indicating that yfiR is genetically upstream of yfiN, and that YfiR may regulate the DGC activity of YfiN ' s GGDEF output domain by interacting with the HAMP sensory input domain ( Figure 7).	yfiN,26,30,Protein	DeltayfiR,78,87,Protein	yfiR,112,116,Protein	yfiN,144,148,Protein	YfiR,159,163,Protein	YfiN,197,201,Protein	GGDEF,206,211,Protein	HAMP,250,254,Protein	"[{""token"": ""yfiN"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""DeltayfiR"", ""start_span"": 78, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""yfiR"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""yfiN"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""YfiR"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""YfiN"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""GGDEF"", ""start_span"": 206, ""end_span"": 211, ""type"": ""Protein""}, {""token"": ""HAMP"", ""start_span"": 250, ""end_span"": 254, ""type"": ""Protein""}]"	test
Also, in place of EF3153, EF3154, and EF3155 ( which share 70% similarity among themselves), were found non - distantly related homologues, OG1RF _ 0209 and OG1RF _ 0210, which share 60 - 80% similarity with EF3153, EF3154, and EF3155.	EF3153,18,24,Protein	EF3154,26,32,Protein	EF3155,38,44,Protein	OG1RF _ 0209,140,152,Protein	OG1RF _ 0210,157,169,Protein	EF3153,208,214,Protein	EF3154,216,222,Protein	EF3155,228,234,Protein	"[{""token"": ""EF3153"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""EF3154"", ""start_span"": 26, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""EF3155"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0209"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0210"", ""start_span"": 157, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""EF3153"", ""start_span"": 208, ""end_span"": 214, ""type"": ""Protein""}, {""token"": ""EF3154"", ""start_span"": 216, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""EF3155"", ""start_span"": 228, ""end_span"": 234, ""type"": ""Protein""}]"	test
It is interesting to note that this region contains: a putative adhesin protein gene ( OG1RF _ 0039) at one end of the fragment; homologues of 14 Tn916 - associated genes ( Tn916 _ 2 to Tn916 _ 12, Tn916 _ 18 and Tn916 _ 19, with an average of 70% similarity); and a gene encoding a putative integrase ( OG1RF _ 0088) at the other end - these three features are also present in Tn5386 in E. faecium D344R [ 46].	OG1RF _ 0039,87,99,Protein	Tn916,146,151,Protein	Tn916 _ 2,173,182,Protein	Tn916 _ 12,186,196,Protein	Tn916 _ 18,198,208,Protein	Tn916 _ 19,213,223,Protein	OG1RF _ 0088,304,316,Protein	Tn5386,378,384,Protein	"[{""token"": ""OG1RF _ 0039"", ""start_span"": 87, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""Tn916"", ""start_span"": 146, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""Tn916 _ 2"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""Tn916 _ 12"", ""start_span"": 186, ""end_span"": 196, ""type"": ""Protein""}, {""token"": ""Tn916 _ 18"", ""start_span"": 198, ""end_span"": 208, ""type"": ""Protein""}, {""token"": ""Tn916 _ 19"", ""start_span"": 213, ""end_span"": 223, ""type"": ""Protein""}, {""token"": ""OG1RF _ 0088"", ""start_span"": 304, ""end_span"": 316, ""type"": ""Protein""}, {""token"": ""Tn5386"", ""start_span"": 378, ""end_span"": 384, ""type"": ""Protein""}]"	test
Genes from the maltose operon, involved in the uptake and catabolism of maltose [ 56], were up - regulated: the genes malP, malK, malF, malG, malQ and a malM homolog ( APL _ 1234) were actively transcribed in the host ( average fold increase of 3. 1), and gene lamB1, which codes for a maltoporin, showed a 5. 14 fold change in the only hybridization in which the reporter wasn ' t manually flagged because of signal saturation.	malP,118,122,Protein	malK,124,128,Protein	malG,136,140,Protein	malQ,142,146,Protein	malM,153,157,Protein	APL _ 1234,168,178,Protein	lamB1,261,266,Protein	maltoporin,286,296,Protein	"[{""token"": ""malP"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""malK"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""malG"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""malQ"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""malM"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""APL _ 1234"", ""start_span"": 168, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""lamB1"", ""start_span"": 261, ""end_span"": 266, ""type"": ""Protein""}, {""token"": ""maltoporin"", ""start_span"": 286, ""end_span"": 296, ""type"": ""Protein""}]"	test
Upregulated gene sets in AP vs. WT bacteria in vitro included Mga locus genes ( e. g., sic, emm, scp); hyaluronic acid capsule - encoding genes ( hasABC); and genes encoding the toxins SpeA, SclA, SLO, and the streptodornase Sda1 ( Fig. 2, Fig. S2, and Table 3).	sic,87,90,Protein	emm,92,95,Protein	scp,97,100,Protein	hasABC,146,152,Protein	SpeA,185,189,Protein	SclA,191,195,Protein	SLO,197,200,Protein	Sda1,225,229,Protein	"[{""token"": ""sic"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""emm"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""scp"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""hasABC"", ""start_span"": 146, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""SpeA"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Protein""}, {""token"": ""SclA"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Protein""}, {""token"": ""SLO"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Protein""}, {""token"": ""Sda1"", ""start_span"": 225, ""end_span"": 229, ""type"": ""Protein""}]"	test
