Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	json	split
Examples identified are Txp40, a 40 kD insecticidal toxin [ 69], the nematicidal toxin ( Xnp2) first described in X. bovienii ( accession number AJ296651. 1), galA ( plu0840) similar to the enterotoxin Ast of Aeromonas hydrophila which is involved in carbohydrate transport and metabolism [ 70], and two dermonecrotizing toxin - ( dnt -) like factors ( plu2400 and plu2420).	Txp40,24,29,Protein	Xnp2,89,93,Protein	galA,159,163,Protein	plu0840,166,173,Protein	plu2400,353,360,Protein	plu2420,365,372,Protein	"[{""token"": ""Txp40"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""Xnp2"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""galA"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""plu0840"", ""start_span"": 166, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""plu2400"", ""start_span"": 353, ""end_span"": 360, ""type"": ""Protein""}, {""token"": ""plu2420"", ""start_span"": 365, ""end_span"": 372, ""type"": ""Protein""}]"	train
Further invasin genes of Y. enterocolitica with counterparts in P. luminescens are ysaV ( ye3546 / plu3761) and invF ( ye3549 / plu3775).	ysaV,83,87,Protein	ye3546,90,96,Protein	plu3761,99,106,Protein	invF,112,116,Protein	ye3549,119,125,Protein	plu3775,128,135,Protein	"[{""token"": ""ysaV"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""ye3546"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""plu3761"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""ye3549"", ""start_span"": 119, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""plu3775"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Protein""}]"	train
Y. enterocolitica genes not present in P. luminescens are ye1873 encoding the adhesin YadA which is maximally expressed at 37degreesC, and the invasin genes invE, ysaH, ye3550, and ye3555.	ye1873,58,64,Protein	YadA,86,90,Protein	invE,157,161,Protein	ysaH,163,167,Protein	ye3550,169,175,Protein	ye3555,181,187,Protein	"[{""token"": ""ye1873"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""YadA"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""invE"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""ysaH"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Protein""}, {""token"": ""ye3550"", ""start_span"": 169, ""end_span"": 175, ""type"": ""Protein""}, {""token"": ""ye3555"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Protein""}]"	train
Furthermore, we found homologues of the Y. enterocolitica low - calcium - response genes ( lcrH, lcrV, and lrcD) in P. luminescens ( plu3757, plu3758, sctV) which further supports this hypothesis.	lcrH,91,95,Protein	lcrV,97,101,Protein	lrcD,107,111,Protein	plu3757,133,140,Protein	plu3758,142,149,Protein	sctV,151,155,Protein	"[{""token"": ""lcrH"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""lcrV"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""lrcD"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""plu3757"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""plu3758"", ""start_span"": 142, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""sctV"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Protein""}]"	train
Further metabolic genes common to both pathogens are dctA responsible for transport of C4 - dicarboxylates across the membrane, the UhpABC regulatory system controlling the hexose phosphate transport by UhpT, and the three Mg2 + transport systems CorA, MgtA and MgtB.	dctA,53,57,Protein	UhpABC,132,138,Protein	UhpT,203,207,Protein	CorA,247,251,Protein	MgtA,253,257,Protein	MgtB,262,266,Protein	"[{""token"": ""dctA"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""UhpABC"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""UhpT"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""CorA"", ""start_span"": 247, ""end_span"": 251, ""type"": ""Protein""}, {""token"": ""MgtA"", ""start_span"": 253, ""end_span"": 257, ""type"": ""Protein""}, {""token"": ""MgtB"", ""start_span"": 262, ""end_span"": 266, ""type"": ""Protein""}]"	train
We now show a direct and previously unrecognized link between functional loss of a factor CsrS of two - component sensor / regulator system ( CsrS / CsrR: also known as CovS / CovR) and escape from killing by PMN via inducing necrosis to them and digesting IL - 8, a PMN - attracting chemokine.	CsrS,90,94,Protein	CsrS,142,146,Protein	CsrR,149,153,Protein	CovS,169,173,Protein	CovR,176,180,Protein	IL - 8,257,263,Protein	"[{""token"": ""CsrS"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""CsrS"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""CsrR"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""CovS"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""CovR"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 257, ""end_span"": 263, ""type"": ""Protein""}]"	train
Under conditions of limiting magnesium, PhoP and PmrA bind to the promoter of the CAP resistance operon PA3552 - PA3559 ( arnBCADTEF - ugd) and induce its expression [ 45] - [ 47].	PhoP,40,44,Protein	PmrA,49,53,Protein	PA3552,104,110,Protein	PA3559,113,119,Protein	arnBCADTEF,122,132,Protein	ugd,135,138,Protein	"[{""token"": ""PhoP"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""PmrA"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PA3552"", ""start_span"": 104, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""PA3559"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""arnBCADTEF"", ""start_span"": 122, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""ugd"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Protein""}]"	train
Furthermore, SsrB could complement all three deletions DeltassrB, DeltassrA, and DeltassrA / ssrB ( Figure 7B), suggesting that over - expression of SsrB may compensate for differences in phosphorylation that normally play a role in regulation [ 52].	SsrB,13,17,Protein	DeltassrB,55,64,Protein	DeltassrA,66,75,Protein	DeltassrA,81,90,Protein	ssrB,93,97,Protein	SsrB,149,153,Protein	"[{""token"": ""SsrB"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""DeltassrB"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""DeltassrA"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""DeltassrA"", ""start_span"": 81, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""ssrB"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""SsrB"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Protein""}]"	train
Of those, the sensor / response regulator hybrid GacS and PA4197 ( BfiS) were found to be phosphorylated as soon as 8 hr following attachment, and PA2096 and PA4101 ( BfmR) following 24 hr of surface - associated growth ( Table 1).	GacS,49,53,Protein	PA4197,58,64,Protein	BfiS,67,71,Protein	PA2096,147,153,Protein	PA4101,158,164,Protein	BfmR,167,171,Protein	"[{""token"": ""GacS"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""BfiS"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA2096"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 158, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Protein""}]"	train
However, phosphorylation of both GacS and PA4197 was detected in DeltaPA4101 mutant biofilms, indicating that PA4101 phosphorylation may occur downstream of GacS and PA4197.	GacS,33,37,Protein	PA4197,42,48,Protein	DeltaPA4101,65,76,Protein	PA4101,110,116,Protein	GacS,157,161,Protein	PA4197,166,172,Protein	"[{""token"": ""GacS"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""DeltaPA4101"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 110, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""GacS"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 166, ""end_span"": 172, ""type"": ""Protein""}]"	train
Inactivation of BfiS, BfmR, and MifR ( PA4197, PA4101, PA5511, respectively) did not affect initial attachment to polystyrene compared to wild type biofilms as revealed by the crystal violet microtiter plate assay and confirmed by microscopy ( not shown).	BfiS,16,20,Protein	BfmR,22,26,Protein	MifR,32,36,Protein	PA4197,39,45,Protein	PA4101,47,53,Protein	PA5511,55,61,Protein	"[{""token"": ""BfiS"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 47, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}]"	train
Based on qualitative and quantitative analyses, BfiS ( PA4197) and BfmR ( PA4101) mutant biofilm architecture appeared to be the result of arrested biofilm formation following initial attachment, while inactivation of MifR ( PA5511) coincided with biofilms impaired in microcolony formation at the maturation - 1 stage.	BfiS,48,52,Protein	PA4197,55,61,Protein	BfmR,67,71,Protein	PA4101,74,80,Protein	MifR,218,222,Protein	PA5511,225,231,Protein	"[{""token"": ""BfiS"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 225, ""end_span"": 231, ""type"": ""Protein""}]"	train
Our observations indicated that BfiS ( PA4197), BfmR ( PA4101) and MifR ( PA5511) are essential in the stage - specific development of P. aeruginosa biofilm formation.	BfiS,32,36,Protein	PA4197,39,45,Protein	BfmR,48,52,Protein	PA4101,55,61,Protein	MifR,67,71,Protein	PA5511,74,80,Protein	"[{""token"": ""BfiS"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""PA4197"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""BfmR"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""PA4101"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""MifR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""PA5511"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}]"	train
Despite being genetically disconnected from SPI - 2, SrcA is integrated functionally with this system by binding to the T3SS ATPase, SsaN, and providing chaperone activity towards two important effectors, SseL ( STM2287) and PipB2 ( STM2780), necessary for immune escape and cell - to - cell transmission.	SrcA,53,57,Protein	SsaN,133,137,Protein	SseL,205,209,Protein	STM2287,212,219,Protein	PipB2,225,230,Protein	STM2780,233,240,Protein	"[{""token"": ""SrcA"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""SsaN"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""SseL"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Protein""}, {""token"": ""STM2287"", ""start_span"": 212, ""end_span"": 219, ""type"": ""Protein""}, {""token"": ""PipB2"", ""start_span"": 225, ""end_span"": 230, ""type"": ""Protein""}, {""token"": ""STM2780"", ""start_span"": 233, ""end_span"": 240, ""type"": ""Protein""}]"	train
Because homologs of the yidE, cpxP, tibA ( yapL), cupA fimbriae, and pspABC genes were upregulated in the flea and have been shown to be involved in biofilm formation in other bacteria [ 23], [ 27], [ 28], [ 29], we made a series of Y. pestis strains containing deletions of these loci.	yidE,24,28,Protein	cpxP,30,34,Protein	tibA,36,40,Protein	yapL,43,47,Protein	cupA fimbriae,50,63,Protein	pspABC,69,75,Protein	"[{""token"": ""yidE"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""cpxP"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""tibA"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""yapL"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""cupA fimbriae"", ""start_span"": 50, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""pspABC"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Protein""}]"	train
Ten genes related with carbon metabolism ( pckA and fumB among others) were up - regulated in the bvrR mutant, and denitrification genes ( nirK, norC and nosZ) were also regulated.	pckA,43,47,Protein	fumB,52,56,Protein	bvrR,98,102,Protein	nirK,139,143,Protein	norC,145,149,Protein	nosZ,154,158,Protein	"[{""token"": ""pckA"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""fumB"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""nirK"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""norC"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""nosZ"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Protein""}]"	train
Later studies demonstrated that the BvrR / BvrS system regulates transcription of at least two major outer membrane proteins, Omp22 ( Omp3b) and Omp25a ( Omp3a).	BvrR,36,40,Protein	BvrS,43,47,Protein	Omp22,126,131,Protein	Omp3b,134,139,Protein	Omp25a,145,151,Protein	Omp3a,154,159,Protein	"[{""token"": ""BvrR"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""BvrS"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""Omp22"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Protein""}, {""token"": ""Omp3b"", ""start_span"": 134, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""Omp25a"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""Omp3a"", ""start_span"": 154, ""end_span"": 159, ""type"": ""Protein""}]"	train
Cell envelope modulation It is well know that the transcription of omp25a y omp22 genes is under the control of the BvrR / BvrS system, and that bvrR / bvrS mutants have increased amount of underacylated lipid A species in the LPS [ 2], [ 3].	omp25a,67,73,Protein	omp22,76,81,Protein	BvrR,116,120,Protein	BvrS,123,127,Protein	bvrR,145,149,Protein	bvrS,152,156,Protein	"[{""token"": ""omp25a"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""omp22"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""BvrR"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""BvrS"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""bvrS"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Protein""}]"	train
Ten of these genes, including malK, malG, malF, malE and an iclR regulator, were down - regulated suggesting that the complete operon was negatively regulated in the bvrR mutant.	malK,30,34,Protein	malG,36,40,Protein	malF,42,46,Protein	malE,48,52,Protein	iclR,60,64,Protein	bvrR,166,170,Protein	"[{""token"": ""malK"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""malG"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""malF"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""malE"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""iclR"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""bvrR"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Protein""}]"	train
The nitrite reductase gene ( nirK, BAB2 _ 0943) was down regulated and the nitric oxide and nitrous oxide reductases genes ( nor C, BAB2 _ 0955; nosZ, BAB2 _ 0928) were up regulated.	nirK,29,33,Protein	BAB2 _ 0943,35,46,Protein	nor C,125,130,Protein	BAB2 _ 0955,132,143,Protein	nosZ,145,149,Protein	BAB2 _ 0928,151,162,Protein	"[{""token"": ""nirK"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0943"", ""start_span"": 35, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""nor C"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0955"", ""start_span"": 132, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""nosZ"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""BAB2 _ 0928"", ""start_span"": 151, ""end_span"": 162, ""type"": ""Protein""}]"	train
