Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Increased expression of IFNgamma - induced IP - 10 mRNA following the differentiation of U937 cells was mediated largely by augmented transcriptional activity of the gene and was related to differentiation - dependent changes of the proteins bound to IFN stimulus response element ( ISRE) and kB sites, suggesting that these nuclear proteins may determine the IP - 10 mRNA inducibility by IFNgamma.	IFNgamma,24,32,Protein	IP - 10,43,50,Protein	IP - 10,360,367,Protein	IFNgamma,389,397,Protein	"[{""token"": ""IFNgamma"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""IP - 10"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""IP - 10"", ""start_span"": 360, ""end_span"": 367, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 389, ""end_span"": 397, ""type"": ""Protein""}]"	train
Efforts to pinpoint the exact site of action and specificity of HePTP in the signaling cascade revealed that HePTP acts directly on the mitogen - activated protein ( MAP) kinases Erk1 and 2 and consequently reduces the magnitude and duration of their catalytic activation in intact T cells.	HePTP,64,69,Protein	HePTP,109,114,Protein	Erk1,179,183,Protein	2,188,189,Protein	"[{""token"": ""HePTP"", ""start_span"": 64, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""HePTP"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""Erk1"", ""start_span"": 179, ""end_span"": 183, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 188, ""end_span"": 189, ""type"": ""Protein""}]"	train
After tyrosine phosphorylation by src and possibly syk protein tyrosine kinases SIT recruits the SH2 domain - containing tyrosine phosphatase SHP2 via an immunoreceptor tyrosine - based inhibition motif.	src,34,37,Protein	syk,51,54,Protein	SIT,80,83,Protein	SHP2,142,146,Protein	"[{""token"": ""src"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""syk"", ""start_span"": 51, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""SIT"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""SHP2"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Protein""}]"	train
However, binding of SHP2 to SIT is not required for inhibition of NF - AT induction, suggesting that SIT not only regulates NF - AT activity but also controls NF - AT unrelated pathways of T cell activation involving SHP2.	SHP2,20,24,Protein	SIT,28,31,Protein	SIT,101,104,Protein	SHP2,217,221,Protein	"[{""token"": ""SHP2"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""SIT"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""SIT"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""SHP2"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Protein""}]"	train
GrpL can be coimmunoprecipitated with SLP - 76 but not with Sos1 or Sos2 from Jurkat cell lysates.	GrpL,0,4,Protein	SLP - 76,38,46,Protein	Sos1,60,64,Protein	Sos2,68,72,Protein	"[{""token"": ""GrpL"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""SLP - 76"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""Sos1"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""Sos2"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Protein""}]"	train
In contrast, Grb2 can be coimmunoprecipitated with Sos1 and Sos2 but not with SLP - 76.	Grb2,13,17,Protein	Sos1,51,55,Protein	Sos2,60,64,Protein	SLP - 76,78,86,Protein	"[{""token"": ""Grb2"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""Sos1"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""Sos2"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""SLP - 76"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Protein""}]"	train
Moreover, tyrosine - phosphorylated LAT / pp36 / 38 in detergent lysates prepared from anti - CD3 stimulated T cells associated with Grb2 but not GrpL.	LAT,36,39,Protein	pp36 / 38,42,51,Protein	Grb2,133,137,Protein	GrpL,146,150,Protein	"[{""token"": ""LAT"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""pp36 / 38"", ""start_span"": 42, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""Grb2"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""GrpL"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}]"	train
A functional role of the GrpL - SLP - 76 complex is suggested by the ability of GrpL to act alone or in concert with SLP - 76 to augment NF - AT activation in Jurkat T cells.	GrpL,25,29,Protein	SLP - 76,32,40,Protein	GrpL,80,84,Protein	SLP - 76,117,125,Protein	"[{""token"": ""GrpL"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""SLP - 76"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""GrpL"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""SLP - 76"", ""start_span"": 117, ""end_span"": 125, ""type"": ""Protein""}]"	train
However, although Wnt signals are known to inhibit the activity of the negative regulatory protein kinase glycogen synthase kinase - 3beta ( GSK - 3beta), resulting in increased levels of beta - catenin, we find no evidence for involvement of GSK - 3beta in Tcf - mediated transcription in T cells.	glycogen synthase kinase - 3beta,106,138,Protein	GSK - 3beta,141,152,Protein	beta - catenin,188,202,Protein	GSK - 3beta,243,254,Protein	"[{""token"": ""glycogen synthase kinase - 3beta"", ""start_span"": 106, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""GSK - 3beta"", ""start_span"": 141, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""beta - catenin"", ""start_span"": 188, ""end_span"": 202, ""type"": ""Protein""}, {""token"": ""GSK - 3beta"", ""start_span"": 243, ""end_span"": 254, ""type"": ""Protein""}]"	train
Reporter luciferase gene vectors containing the human gamma 3 ECS were used to transfect CL - 01 cells, which have been shown to undergo Smu - - > S gamma 3 DNA recombination, upon engagement of CD40 by CD40 ligand ( CD40L) and exposure to IL - 4.	CD40,195,199,Protein	CD40 ligand,203,214,Protein	CD40L,217,222,Protein	IL - 4,240,246,Protein	"[{""token"": ""CD40"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Protein""}, {""token"": ""CD40 ligand"", ""start_span"": 203, ""end_span"": 214, ""type"": ""Protein""}, {""token"": ""CD40L"", ""start_span"": 217, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""IL - 4"", ""start_span"": 240, ""end_span"": 246, ""type"": ""Protein""}]"	train
Targeted mutational analysis demonstrated that a tandem NF - kappa B / Rel binding motif is critical for the gamma 3 ECS responsiveness to both CD40L and IL - 4, while a STAT - 6 - binding site is additionally required for IL - 4 inducibility.	CD40L,144,149,Protein	IL - 4,154,160,Protein	STAT - 6,170,178,Protein	IL - 4,223,229,Protein	"[{""token"": ""CD40L"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""IL - 4"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""STAT - 6"", ""start_span"": 170, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""IL - 4"", ""start_span"": 223, ""end_span"": 229, ""type"": ""Protein""}]"	train
Transient transfection of endothelial cells with ICAM - 1 promoter luciferase reporter gene ( ICAM - 1LUC) constructs indicated that deletion of upstream NF - kappa B site ( - 533 bases from translation start site) had no effect on thrombin responsiveness, whereas mutation / deletion of downstream NF - kappa B site ( - 223 bases from the translation start site) prevented the activation of ICAM - 1 promoter, indicating that the downstream NF - kappa B site is critical for thrombin inducibility.	ICAM - 1,49,57,Protein	thrombin,232,240,Protein	ICAM - 1,392,400,Protein	thrombin,476,484,Protein	"[{""token"": ""ICAM - 1"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 232, ""end_span"": 240, ""type"": ""Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 392, ""end_span"": 400, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 476, ""end_span"": 484, ""type"": ""Protein""}]"	train
Gel supershift assays demonstrated that thrombin induced binding of NF - kappa Bp65 ( Rel A) to downstream NF - kappa B site of the ICAM - 1 promoter.	thrombin,40,48,Protein	Bp65,79,83,Protein	Rel A,86,91,Protein	ICAM - 1,132,140,Protein	"[{""token"": ""thrombin"", ""start_span"": 40, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""Bp65"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""Rel A"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Protein""}]"	train
Thrombin receptor activation peptide, a 14 - amino - acid peptide representing the new NH2 terminus of proteolytically activated receptor - 1, mimicked thrombin ' s action in inducing ICAM - 1 expression.	Thrombin receptor,0,17,Protein	proteolytically activated receptor - 1,103,141,Protein	thrombin,152,160,Protein	ICAM - 1,184,192,Protein	"[{""token"": ""Thrombin receptor"", ""start_span"": 0, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""proteolytically activated receptor - 1"", ""start_span"": 103, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 152, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 184, ""end_span"": 192, ""type"": ""Protein""}]"	train
CTLA - 4 ligation inhibited CD3 / CD28 - induced IL - 2 mRNA accumulation by inhibiting IL - 2 transcription, which appears to be mediated in part through decreasing NF - AT accumulation in the nuclei.	CTLA - 4,0,8,Protein	CD28,34,38,Protein	IL - 2,49,55,Protein	IL - 2,88,94,Protein	"[{""token"": ""CTLA - 4"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""CD28"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 49, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 88, ""end_span"": 94, ""type"": ""Protein""}]"	train
These results indicate that CTLA - 4 signaling inhibits events early in T cell activation both at IL - 2 transcription and at the level of IL - 2 - independent events of the cell cycle, and does not simply oppose CD28 - mediated costimulation.	CTLA - 4,28,36,Protein	IL - 2,98,104,Protein	IL - 2,139,145,Protein	CD28,213,217,Protein	"[{""token"": ""CTLA - 4"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 98, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 139, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""CD28"", ""start_span"": 213, ""end_span"": 217, ""type"": ""Protein""}]"	train
This NF - kappaB binding complex is composed of transcriptionally active p65 ( RelA) / p50 heterodimers and results primarily from the targeted degradation of IkappaB - alpha, an inhibitor that sequesters Rel / kappaB in the cytoplasm.	p65,73,76,Protein	RelA,79,83,Protein	p50,87,90,Protein	IkappaB - alpha,159,174,Protein	"[{""token"": ""p65"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""RelA"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 87, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""IkappaB - alpha"", ""start_span"": 159, ""end_span"": 174, ""type"": ""Protein""}]"	train
We provide evidence here that virtually all human CD34 ( +) bone marrow cells express NF - kappaB that can be activated by exposure to phorbol 12 - myristate 13 - acetate and a variety of cytokines, eg, tumor necrosis factor alpha, interleukin - 3, and granulocyte - macrophage colony - stimulating factor.	CD34,50,54,Protein	tumor necrosis factor alpha,203,230,Protein	interleukin - 3,232,247,Protein	granulocyte - macrophage colony - stimulating factor,253,305,Protein	"[{""token"": ""CD34"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""tumor necrosis factor alpha"", ""start_span"": 203, ""end_span"": 230, ""type"": ""Protein""}, {""token"": ""interleukin - 3"", ""start_span"": 232, ""end_span"": 247, ""type"": ""Protein""}, {""token"": ""granulocyte - macrophage colony - stimulating factor"", ""start_span"": 253, ""end_span"": 305, ""type"": ""Protein""}]"	train
In late stages of erythroid maturation, GPA was upregulated, whereas CD34, c - kit, PU. 1, and GATA - 2 were barely or not detected.	GPA,40,43,Protein	CD34,69,73,Protein	c - kit,75,82,Protein	GATA - 2,95,103,Protein	"[{""token"": ""GPA"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""CD34"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""c - kit"", ""start_span"": 75, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""GATA - 2"", ""start_span"": 95, ""end_span"": 103, ""type"": ""Protein""}]"	train
In addition, competitive single - cell RT - PCR was used to assay CD34 mRNA transcripts in sibling CD34 ( +) CD38 ( -) cells differentiating in unilineage erythroid cultures: this analysis allowed us to semiquantitate the gradual downmodulation of CD34 mRNA from progenitor cells through their differentiating erythroid progeny.	CD34,66,70,Protein	CD34,99,103,Protein	CD38,109,113,Protein	CD34,248,252,Protein	"[{""token"": ""CD34"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""CD34"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""CD38"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""CD34"", ""start_span"": 248, ""end_span"": 252, ""type"": ""Protein""}]"	train
As HSF1 can function as both an activator of heat shock genes and a repressor of non - heat shock genes such as IL1B and c - fos, we have examined the potential role of HSF1 in the effects of NSAIDs on gene expression in a human monocytic cell line THP - 1.	HSF1,3,7,Protein	IL1B,112,116,Protein	c - fos,121,128,Protein	HSF1,169,173,Protein	"[{""token"": ""HSF1"", ""start_span"": 3, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""IL1B"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""c - fos"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""HSF1"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Protein""}]"	train
Cell surface expression of Jagged1 in c - Rel - expressing cell monolayers led to a functional interaction with lymphocytes expressing the Notch1 / TAN - 1 receptor.	Jagged1,27,34,Protein	c - Rel,38,45,Protein	Notch1,139,145,Protein	TAN - 1,148,155,Protein	"[{""token"": ""Jagged1"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""c - Rel"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""Notch1"", ""start_span"": 139, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""TAN - 1"", ""start_span"": 148, ""end_span"": 155, ""type"": ""Protein""}]"	train
Transcriptional control of the IL - 5 gene by human helper T cells: IL - 5 synthesis is regulated independently from IL - 2 or IL - 4 synthesis.	IL - 5,31,37,Protein	IL - 5,68,74,Protein	IL - 2,117,123,Protein	IL - 4,127,133,Protein	"[{""token"": ""IL - 5"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""IL - 5"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""IL - 4"", ""start_span"": 127, ""end_span"": 133, ""type"": ""Protein""}]"	train
RESULTS: A human IL - 5 promoter / enhancer - luciferase gene construct, pIL - 5 ( - 511) Luc, was transcribed on activation of IL - 5 - producing T - cell clones, but not IL - 5 - nonproducing clones.	IL - 5,17,23,Protein	luciferase,46,56,Protein	IL - 5,74,80,Protein	IL - 5,128,134,Protein	"[{""token"": ""IL - 5"", ""start_span"": 17, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""luciferase"", ""start_span"": 46, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""IL - 5"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""IL - 5"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Protein""}]"	train
Excess beta - catenin can squelch reporter gene activation by LEF - 1 - beta - catenin complexes but not activation by the transcription factor VP16.	beta - catenin,7,21,Protein	LEF - 1,62,69,Protein	beta - catenin,72,86,Protein	VP16,144,148,Protein	"[{""token"": ""beta - catenin"", ""start_span"": 7, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""LEF - 1"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""beta - catenin"", ""start_span"": 72, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""VP16"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}]"	train
