Sentence	entity_1	entity_2	json	split
Here we show that IL - 12 activates an anti - angiogenic program in Con A - activated mouse spleen cells ( activated spc) or human PBMC ( activated PBMC).	mouse,86,91,Organism	human,125,130,Organism	"[{""token"": ""mouse"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 125, ""end_span"": 130, ""type"": ""Organism""}]"	train
Experiments with nu / nu mice, nonobese diabetic - SCID mice, or activated spc enriched in specific cell subpopulations demonstrated that CD4 ( +), CD8 ( +), and NK cells are all needed to mediate the full anti - angiogenetic effect of IL - 12.	nu / nu mice,17,29,Organism	nonobese diabetic - SCID mice,31,60,Organism	"[{""token"": ""nu / nu mice"", ""start_span"": 17, ""end_span"": 29, ""type"": ""Organism""}, {""token"": ""nonobese diabetic - SCID mice"", ""start_span"": 31, ""end_span"": 60, ""type"": ""Organism""}]"	train
Relationship of p53 and Helicobacter pylori to clinicopathological features of human remnant stomach cancer after gastric surgery for primary gastric cancer.	Helicobacter pylori,24,43,Organism	human,79,84,Organism	"[{""token"": ""Helicobacter pylori"", ""start_span"": 24, ""end_span"": 43, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Organism""}]"	train
This study suggests that the expression of HSP27 is frequently promoted in patients with oral squamous cell carcinoma and should be considered an independent prognostic factor of oral squamous cell carcinoma patients.	patients,75,83,Organism	patients,208,216,Organism	"[{""token"": ""patients"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Organism""}]"	train
METHODS: Tumor biopsy specimens and serum were obtained from 37 neuroblastoma patients; adrenal biopsy sections and sera of 7 normal children served as controls.	patients,78,86,Organism	children,133,141,Organism	"[{""token"": ""patients"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Organism""}, {""token"": ""children"", ""start_span"": 133, ""end_span"": 141, ""type"": ""Organism""}]"	train
To address this, the Severe Chronic Neutropenia International Registry ( SCNIR) used its large database of chronic neutropenia patients treated with G - CSF to determine the incidence of malignant myeloid transformation in the two disorders, and its relationship to treatment and to other patient characteristics.	patients,127,135,Organism	patient,289,296,Organism	"[{""token"": ""patients"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Organism""}, {""token"": ""patient"", ""start_span"": 289, ""end_span"": 296, ""type"": ""Organism""}]"	train
The simian virus 40 ( SV40) large tumor ( T) antigen is sufficient to transform cells in cultures and induce tumors in experimental animals.	simian virus 40,4,19,Organism	SV40,22,26,Organism	"[{""token"": ""simian virus 40"", ""start_span"": 4, ""end_span"": 19, ""type"": ""Organism""}, {""token"": ""SV40"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Organism""}]"	train
Roles of cell adhesion molecules mediating the interaction of cancer and endothelial cells in tumor angiogenesis were investigated using new in vitro and in vivo model systems with a cultured murine endothelial cell line ( F - 2) and human cultured epidermoid cancer cells ( A431).	murine,192,198,Organism	human,234,239,Organism	"[{""token"": ""murine"", ""start_span"": 192, ""end_span"": 198, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 234, ""end_span"": 239, ""type"": ""Organism""}]"	train
Bee venom induces apoptosis and inhibits expression of cyclooxygenase - 2 mRNA in human lung cancer cell line NCI - H1299.	Bee,0,3,Organism	human,82,87,Organism	"[{""token"": ""Bee"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 82, ""end_span"": 87, ""type"": ""Organism""}]"	train
Leukocyte rolling, i. e., the step preceding adhesion, was not influenced by the presence of a tumor in nude mice, but was down - regulated in immune - competent C57Bl / 6 mice.	nude mice,104,113,Organism	C57Bl / 6 mice,162,176,Organism	"[{""token"": ""nude mice"", ""start_span"": 104, ""end_span"": 113, ""type"": ""Organism""}, {""token"": ""C57Bl / 6 mice"", ""start_span"": 162, ""end_span"": 176, ""type"": ""Organism""}]"	train
[ Effects of Epstein - Barr virus latent membrane protein 1 ( EBV - LMP1) on related factors of metastasis of nasopharyngeal carcinoma cell line CNE1].	Epstein - Barr virus,13,33,Organism	EBV,62,65,Organism	"[{""token"": ""Epstein - Barr virus"", ""start_span"": 13, ""end_span"": 33, ""type"": ""Organism""}, {""token"": ""EBV"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Organism""}]"	train
Truncated galectin - 3 inhibits tumor growth and metastasis in orthotopic nude mouse model of human breast cancer.	nude mouse,74,84,Organism	human,94,99,Organism	"[{""token"": ""nude mouse"", ""start_span"": 74, ""end_span"": 84, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 94, ""end_span"": 99, ""type"": ""Organism""}]"	train
EXPERIMENTAL DESIGN: Recombinant human galectin - 3 was produced in Escherichia coli from which galectin - 3C was derived by collagenase enzyme digestion.	human,33,38,Organism	Escherichia coli,68,84,Organism	"[{""token"": ""human"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Organism""}, {""token"": ""Escherichia coli"", ""start_span"": 68, ""end_span"": 84, ""type"": ""Organism""}]"	train
CONCLUSIONS: Galectin - 3C is not overtly toxic, and is efficacious in reducing metastases and tumor volumes and weights in primary tumors in an orthotopic nude mouse model of human breast cancer.	nude mouse,156,166,Organism	human,176,181,Organism	"[{""token"": ""nude mouse"", ""start_span"": 156, ""end_span"": 166, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism""}]"	train
Experimental Design: Human umbilical vein and dermal microvascular endothelial cells were infected with replication - deficient adenoviruses encoding survivin ( pAd - Survivin), green fluorescent protein ( pAd - GFP), or a phosphorylation - defective survivin Thr ( 34) - - > Ala ( pAd - T34A) dominant negative mutant.	Human,21,26,Organism	adenoviruses,128,140,Organism	"[{""token"": ""Human"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Organism""}, {""token"": ""adenoviruses"", ""start_span"": 128, ""end_span"": 140, ""type"": ""Organism""}]"	train
Aqueous humor was collected at cataract surgery from 19 diabetic patients and from 13 age - and sex - matched normoglycemic controls.	patients,65,73,Organism	controls,124,132,Organism	"[{""token"": ""patients"", ""start_span"": 65, ""end_span"": 73, ""type"": ""Organism""}, {""token"": ""controls"", ""start_span"": 124, ""end_span"": 132, ""type"": ""Organism""}]"	train
In seven diabetic patients with proliferative retinopathy, the most profound finding was a significant decrease of the PEDF level ( mean value: 237 ng / ml), whereas VEGF levels were comparable to diabetic patients without proliferation ( mean value: 3153; p = 0. 003).	patients,18,26,Organism	patients,206,214,Organism	"[{""token"": ""patients"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 206, ""end_span"": 214, ""type"": ""Organism""}]"	train
In order to elucidate a mechanism for cancer - induced osteoclastogenesis, cells from a human breast cancer line, MDA - MB - 231, were directly co - cultured with ST2, MC3T3 - E1, or with primary mouse calvarial cells.	human,88,93,Organism	mouse,196,201,Organism	"[{""token"": ""human"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Organism""}]"	train
We investigated here whether 6 popular antitumor compounds modify the cytotoxic activity of NaF against human squamous cell carcinoma ( HSC - 2) and human promyelocytic leukemia ( HL - 60) cell lines.	human,104,109,Organism	human,149,154,Organism	"[{""token"": ""human"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Organism""}]"	train
In mice, xenografts of human glioblastoma U87MG, which has decreased expression of ING4, grow significantly faster and have higher vascular volume fractions than control tumours.	mice,3,7,Organism	human,23,28,Organism	"[{""token"": ""mice"", ""start_span"": 3, ""end_span"": 7, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Organism""}]"	train
However many human carcinomas overexpress TGFbeta1 and this is associated with poor patient prognosis and increased frequency of metastasis.	human,13,18,Organism	patient,84,91,Organism	"[{""token"": ""human"", ""start_span"": 13, ""end_span"": 18, ""type"": ""Organism""}, {""token"": ""patient"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Organism""}]"	train
This metastatic ability was enhanced remarkably after in vivo tumor growth ( subcutaneous tumor formation in nude mice) accompanied by increased mRNA expression and gene amplification of the human - derived K - ras oncogene, while it declined gradually as the passage number increased in vitro, with corresponding decreases of gene amplification and mRNA expression.	nude mice,109,118,Organism	human,191,196,Organism	"[{""token"": ""nude mice"", ""start_span"": 109, ""end_span"": 118, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 191, ""end_span"": 196, ""type"": ""Organism""}]"	train
After removal of fibroblasts by exposure to G - 418, the tumor cells exhibited increased metastatic ability and human K - ras oncogene mRNA, suggesting an intimate interaction between H - 3 cells and fibroblasts influencing the function of transfected human K - ras oncogene.	human,112,117,Organism	human,252,257,Organism	"[{""token"": ""human"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 252, ""end_span"": 257, ""type"": ""Organism""}]"	train
Bovine lactoferrin, a multifunctional glycoprotein, has been shown to strongly inhibit development of azoxymethane ( AOM) - induced rat colon tumors.	Bovine,0,6,Organism	rat,132,135,Organism	"[{""token"": ""Bovine"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Organism""}]"	train
To investigate this possibility, we studied the influence of bovine lactoferrin on Fas - mediated apoptosis with regard to expression of Fas, activation of caspase - 8 and caspase - 3, and DNA fragmentation in the colon mucosa of AOM - treated rats.	bovine,61,67,Organism	rats,244,248,Organism	"[{""token"": ""bovine"", ""start_span"": 61, ""end_span"": 67, ""type"": ""Organism""}, {""token"": ""rats"", ""start_span"": 244, ""end_span"": 248, ""type"": ""Organism""}]"	train
We show here that p10, which arises from the use of an alternative splice donor site within intron 1, is conserved in the mouse genome and is widely expressed in mouse tissues.	mouse,122,127,Organism	mouse,162,167,Organism	"[{""token"": ""mouse"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 162, ""end_span"": 167, ""type"": ""Organism""}]"	train
Thalidomide and angiostatin inhibit tumor growth in a murine xenograft model of human cervical cancer.	murine,54,60,Organism	human,80,85,Organism	"[{""token"": ""murine"", ""start_span"": 54, ""end_span"": 60, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Organism""}]"	train
Human cervical cancer cells ( CaSki and SiHa) were injected into the flanks of nude mice.	Human,0,5,Organism	nude mice,79,88,Organism	"[{""token"": ""Human"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Organism""}, {""token"": ""nude mice"", ""start_span"": 79, ""end_span"": 88, ""type"": ""Organism""}]"	train
BACKGROUND: The effects of a rectified semi - sinewave signal ( 15 mT amplitude, 120 pulses per second, EMF Therapeutics, Inc.) ( TEMF) alone and in combination with gamma irradiation ( IR) therapy in nude mice bearing a human MDA MB231 breast cancer xenograft were tested.	nude mice,201,210,Organism	human,221,226,Organism	"[{""token"": ""nude mice"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 221, ""end_span"": 226, ""type"": ""Organism""}]"	train
Mice that received either IR or TEMF had significantly fewer lung metastatic sites and slower tumor growth than did untreated mice.	Mice,0,4,Organism	mice,126,130,Organism	"[{""token"": ""Mice"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Organism""}]"	train
For distraction of the human mandible in elderly patients, a distraction rate of 0. 5 mm / day seems beneficial.	human,23,28,Organism	patients,49,57,Organism	"[{""token"": ""human"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Organism""}]"	train
Mutant mice lacking both cyclin - dependent kinase ( CDK) inhibitors p18 ( Ink4c) and p27 ( Kip1) develop a tumor spectrum reminiscent of human multiple endocrine neoplasia ( MEN) syndromes.	mice,7,11,Organism	human,138,143,Organism	"[{""token"": ""mice"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 138, ""end_span"": 143, ""type"": ""Organism""}]"	train
Punica granatum ( pomegranate) and its potential for prevention and treatment of inflammation and cancer.	Punica granatum,0,15,Organism	pomegranate,18,29,Organism	"[{""token"": ""Punica granatum"", ""start_span"": 0, ""end_span"": 15, ""type"": ""Organism""}, {""token"": ""pomegranate"", ""start_span"": 18, ""end_span"": 29, ""type"": ""Organism""}]"	train
The last 7 years have seen over seven times as many publications indexed by Medline dealing with pomegranate and Punica granatum than in all the years preceding them.	pomegranate,97,108,Organism	Punica granatum,113,128,Organism	"[{""token"": ""pomegranate"", ""start_span"": 97, ""end_span"": 108, ""type"": ""Organism""}, {""token"": ""Punica granatum"", ""start_span"": 113, ""end_span"": 128, ""type"": ""Organism""}]"	train
The pomegranate tree, Punica granatum, especially its fruit, possesses a vast ethnomedical history and represents a phytochemical reservoir of heuristic medicinal value.	pomegranate,4,15,Organism	Punica granatum,22,37,Organism	"[{""token"": ""pomegranate"", ""start_span"": 4, ""end_span"": 15, ""type"": ""Organism""}, {""token"": ""Punica granatum"", ""start_span"": 22, ""end_span"": 37, ""type"": ""Organism""}]"	train
Here we show that recombinant human prothrombin kringle - 2 ( rk - 2) inhibited bovine capillary endothelial cell migration with an IC ( 50) ( concentration for half maximal inhibition) of 38 nM and inhibited adhesion to extracellular matrix ( ECM) proteins.	human,30,35,Organism	bovine,80,86,Organism	"[{""token"": ""human"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Organism""}, {""token"": ""bovine"", ""start_span"": 80, ""end_span"": 86, ""type"": ""Organism""}]"	train
To understand the molecular pathway in Hoxa9 / Meis1 - induced leukemogenesis, retroviral insertional mutagenesis was applied using retrovirus - mediated gene transfer.	retroviral,79,89,Organism	retrovirus,132,142,Organism	"[{""token"": ""retroviral"", ""start_span"": 79, ""end_span"": 89, ""type"": ""Organism""}, {""token"": ""retrovirus"", ""start_span"": 132, ""end_span"": 142, ""type"": ""Organism""}]"	train
The present study used JB6 P + mouse epidermal cells and AP - 1 - luciferase reporter transgenic mice to identify whether exposure to Cum - OOH caused activation of AP - 1, oxidative stress, depletion of antioxidants and tumor formation during two - stage carcinogenesis.	mouse,31,36,Organism	mice,97,101,Organism	"[{""token"": ""mouse"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Organism""}]"	train
Papilloma formation was observed in both the DMBA - TPA - and DMBA - Cum - OOH - exposed animals, whereas skin carcinomas were found only in the DMBA - Cum - OOH - treated mice.	animals,89,96,Organism	mice,172,176,Organism	"[{""token"": ""animals"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Organism""}]"	train
John ' s wort ( Hypericum perforatum), has emerged as key player not only in the antidepressant activity of the plant but also as an inhibitor of bacteria lymphocyte and tumor cell proliferation, and matrix proteinases.	John ' s wort,0,13,Organism	Hypericum perforatum,16,36,Organism	"[{""token"": ""John ' s wort"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Organism""}, {""token"": ""Hypericum perforatum"", ""start_span"": 16, ""end_span"": 36, ""type"": ""Organism""}]"	train
METHODS: We assessed antiapoptotic and proapoptotic markers in vascular and perivascular cells in lung biopsy samples from 18 patients with CHD, 7 with reversible and 11 with irreversible PHT, and 6 control patients.	patients,126,134,Organism	patients,207,215,Organism	"[{""token"": ""patients"", ""start_span"": 126, ""end_span"": 134, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 207, ""end_span"": 215, ""type"": ""Organism""}]"	train
Tsg101 is upregulated in a subset of invasive human breast cancers and its targeted overexpression in transgenic mice reveals weak oncogenic properties for mammary cancer initiation.	human,46,51,Organism	transgenic mice,102,117,Organism	"[{""token"": ""human"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Organism""}, {""token"": ""transgenic mice"", ""start_span"": 102, ""end_span"": 117, ""type"": ""Organism""}]"	train
A validated assay in human fat tissue is needed to study the role of angiogenesis in human obesity.	human,21,26,Organism	human,85,90,Organism	"[{""token"": ""human"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Organism""}]"	train
METHODS: Human fat tissue fragments from surgery were placed in 96 - well plates, embedded in fibrin thrombin clot and overlaid with cell culture media containing 20% fetal bovine serum.	Human,9,14,Organism	bovine,173,179,Organism	"[{""token"": ""Human"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Organism""}, {""token"": ""bovine"", ""start_span"": 173, ""end_span"": 179, ""type"": ""Organism""}]"	train
CONCLUSION: This angiogenesis assay based on human fat tissue uses three - dimensionally intact human tissue.	human,45,50,Organism	human,96,101,Organism	"[{""token"": ""human"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Organism""}]"	train
Recent studies using avian retrovirus - mediated introduction of oncogenes into a small subset of somatic mammary cells suggest that polyoma middle T antigen ( PyMT) may also preferentially transform stem / progenitor cells.	avian retrovirus,21,37,Organism	polyoma,133,140,Organism	"[{""token"": ""avian retrovirus"", ""start_span"": 21, ""end_span"": 37, ""type"": ""Organism""}, {""token"": ""polyoma"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Organism""}]"	train
Suppression of lung tumor growth and metastasis in mice by adeno - associated virus - mediated expression of vasostatin.	mice,51,55,Organism	adeno - associated virus,59,83,Organism	"[{""token"": ""mice"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Organism""}, {""token"": ""adeno - associated virus"", ""start_span"": 59, ""end_span"": 83, ""type"": ""Organism""}]"	train
The therapeutic efficacy of rAAV2 / 5 - VAS was determined by monitoring tumor volume, survival rate, and degree of neovascularization after treatment in these models.	rAAV2,28,33,Organism	5 - VAS,36,43,Organism	"[{""token"": ""rAAV2"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Organism""}, {""token"": ""5 - VAS"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Organism""}]"	train
In the orthotopic xenograft model, rAAV2 / 5 - VAS suppressed metastasis of A549 tumors to mediastinal lymph nodes and contralateral lung.	rAAV2,35,40,Organism	5 - VAS,43,50,Organism	"[{""token"": ""rAAV2"", ""start_span"": 35, ""end_span"": 40, ""type"": ""Organism""}, {""token"": ""5 - VAS"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Organism""}]"	train
A 4. 0 kb mRNA of the murine UFO homolog is expressed in a variety of different mouse tissues.	murine,22,28,Organism	mouse,80,85,Organism	"[{""token"": ""murine"", ""start_span"": 22, ""end_span"": 28, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Organism""}]"	train
MMTV - cre - mediated fur inactivation concomitant with PLAG1 proto - oncogene activation delays salivary gland tumorigenesis in mice.	MMTV,0,4,Organism	mice,129,133,Organism	"[{""token"": ""MMTV"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Organism""}]"	train
FM - MSC or BM - MSC obtained from Lewis rats were injected into a MHC - mismatched August - Copenhagen - Irish rat model of hind limb ischemia.	rats,41,45,Organism	rat,112,115,Organism	"[{""token"": ""rats"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Organism""}, {""token"": ""rat"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Organism""}]"	train
RESEARCH DESIGN AND METHODS: Adipose tissue samples from visceral ( VAT) and subcutaneous ( SAT) sites, obtained from 36 obese patients ( mean BMI 46. 5 kg / m ( 2)) during bariatric surgery, were layered on chick chorioallantoic membrane ( CAM).	patients,127,135,Organism	chick,208,213,Organism	"[{""token"": ""patients"", ""start_span"": 127, ""end_span"": 135, ""type"": ""Organism""}, {""token"": ""chick"", ""start_span"": 208, ""end_span"": 213, ""type"": ""Organism""}]"	train
A connection between CAM and adipose tissue vessels was evidenced by immunohistochemistry, with recruitment of both avian and human endothelial cells.	avian,116,121,Organism	human,126,131,Organism	"[{""token"": ""avian"", ""start_span"": 116, ""end_span"": 121, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Organism""}]"	train
We investigated the presence of COUP - TFII in human colorectal cancer tissues and adjacent normal tissues from 95 primary colorectal cancer patients by immunohistochemistry.	human,47,52,Organism	patients,141,149,Organism	"[{""token"": ""human"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 141, ""end_span"": 149, ""type"": ""Organism""}]"	train
Semaphorin 7A ( Sema7A) is a membrane - linked semaphorin that is expressed by human keratinocytes, and we have shown that Sema7A binds to human melanocytes through beta1 - integrins and the Plexin C1 receptor.	human,79,84,Organism	human,139,144,Organism	"[{""token"": ""human"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 139, ""end_span"": 144, ""type"": ""Organism""}]"	train
RESULTS: The average fibrinogen levels in patients with pancreatic carcinoma, ( 476. 21 + / - 142. 05) mg / dl, were significantly higher than in patients with cholangiolithiasis, ( 403. 28 + / - 126. 41) mg / dl ( P < 0. 05).	patients,42,50,Organism	patients,146,154,Organism	"[{""token"": ""patients"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Organism""}]"	train
In patients with pancreatic carcinoma, the levels of fibrinogen in the group with jaundice were significantly higher than in patients without jaundice ( P < 0. 05).	patients,3,11,Organism	patients,125,133,Organism	"[{""token"": ""patients"", ""start_span"": 3, ""end_span"": 11, ""type"": ""Organism""}, {""token"": ""patients"", ""start_span"": 125, ""end_span"": 133, ""type"": ""Organism""}]"	train
Chronic inflammation is a common underlying condition for human tumor development, accounting for approximately 20% of human cancers.	human,58,63,Organism	human,119,124,Organism	"[{""token"": ""human"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Organism""}]"	train
Bmi - 1 transgenic mice were born with enlarged lateral ventricles and a minority developed idiopathic hydrocephalus as adults, but none of the transgenic mice formed detectable CNS tumors, even when aged.	mice,19,23,Organism	mice,155,159,Organism	"[{""token"": ""mice"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Organism""}, {""token"": ""mice"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Organism""}]"	train
METHODOLOGY / PRINCIPAL FINDINGS: Gene expression was analyzed by quantitative RT - PCR on islets isolated from 10 - week - old diabetic GK and control Wistar rats.	GK,137,139,Organism	Wistar rats,152,163,Organism	"[{""token"": ""GK"", ""start_span"": 137, ""end_span"": 139, ""type"": ""Organism""}, {""token"": ""Wistar rats"", ""start_span"": 152, ""end_span"": 163, ""type"": ""Organism""}]"	train
In addition, these clones also exhibit aggressive tumorigenic phenotypes in vivo with short latency in tumor formation in both immunodeficient and syngeneic mice.	immunodeficient,127,142,Organism	syngeneic mice,147,161,Organism	"[{""token"": ""immunodeficient"", ""start_span"": 127, ""end_span"": 142, ""type"": ""Organism""}, {""token"": ""syngeneic mice"", ""start_span"": 147, ""end_span"": 161, ""type"": ""Organism""}]"	train
