Sentence	entity_1	json	split
The absence of functional C7 activity could not be accounted for on the basis of an inhibitor.	absence of functional C7,4,28,Disease/Disorder	"[{""token"": ""absence of functional C7"", ""start_span"": 4, ""end_span"": 28, ""type"": ""Disease/Disorder""}]"	train
HLA histocompatibility typing of the family members did not demonstrate evidence for genetic linkage of C7 deficiency with the major histocompatibility loci.	C7 deficiency,104,117,Disease/Disorder	"[{""token"": ""C7 deficiency"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Disease/Disorder""}]"	train
This study was carried out to further evaluate this risk among patients with CHH and their first - degree relatives.	CHH,77,80,Disease/Disorder	"[{""token"": ""CHH"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Disease/Disorder""}]"	train
STUDY DESIGN One hundred twenty - two patients with CHH were identified through 2 countrywide epidemiologic surveys in 1974 and in 1986.	CHH,52,55,Disease/Disorder	"[{""token"": ""CHH"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Disease/Disorder""}]"	train
This cohort underwent follow - up for cancer incidence through the Finnish Cancer Registry to the end of 1995.	cancer,38,44,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Disease/Disorder""}]"	train
In addition, a significant excess risk of basal cell carcinoma was seen ( standardized incidence ratio 35, 95% confidence interval 7. 2 to 102).	basal cell carcinoma,42,62,Disease/Disorder	"[{""token"": ""basal cell carcinoma"", ""start_span"": 42, ""end_span"": 62, ""type"": ""Disease/Disorder""}]"	train
Genotype and phenotype in patients with dihydropyrimidine dehydrogenase deficiency.	dihydropyrimidine dehydrogenase deficiency,40,82,Disease/Disorder	"[{""token"": ""dihydropyrimidine dehydrogenase deficiency"", ""start_span"": 40, ""end_span"": 82, ""type"": ""Disease/Disorder""}]"	train
Dihydropyrimidine dehydrogenase ( DPD) deficiency is an autosomal recessive disease characterised by thymine - uraciluria in homozygous deficient patients and has been associated with a variable clinical phenotype.	autosomal recessive disease,56,83,Disease/Disorder	"[{""token"": ""autosomal recessive disease"", ""start_span"": 56, ""end_span"": 83, ""type"": ""Disease/Disorder""}]"	train
Analysis of the prevalence of the various mutations among DPD patients has shown that the G - - > A point mutation in the invariant splice donor site is by far the most common ( 52%), whereas the other six mutations are less frequently observed.	DPD,58,61,Disease/Disorder	"[{""token"": ""DPD"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Disease/Disorder""}]"	train
We have identified a male patient with BFLS - like features and a duplication, 46, Y, dup ( X) ( q26q28), inherited from his phenotypically normal mother.	BFLS,39,43,Disease/Disorder	"[{""token"": ""BFLS"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Disease/Disorder""}]"	train
Inherited mutations in the E - cadherin gene ( CDH1) were described recently in three Maori kindreds with familial gastric cancer.	familial gastric cancer,106,129,Disease/Disorder	"[{""token"": ""familial gastric cancer"", ""start_span"": 106, ""end_span"": 129, ""type"": ""Disease/Disorder""}]"	train
Therefore, we screened eight familial gastric cancer kindreds of British and Irish origin for germline CDH1 mutations, by SSCP analysis of all 16 exons and flanking sequences.	familial gastric cancer,29,52,Disease/Disorder	"[{""token"": ""familial gastric cancer"", ""start_span"": 29, ""end_span"": 52, ""type"": ""Disease/Disorder""}]"	train
We have confirmed that germline mutations in the CDH1 gene cause familial gastric cancer in non - Maori populations.	familial gastric cancer,65,88,Disease/Disorder	"[{""token"": ""familial gastric cancer"", ""start_span"": 65, ""end_span"": 88, ""type"": ""Disease/Disorder""}]"	train
However, only a minority of familial gastric cancers can be accounted for by CDH1 mutations.	gastric cancers,37,52,Disease/Disorder	"[{""token"": ""gastric cancers"", ""start_span"": 37, ""end_span"": 52, ""type"": ""Disease/Disorder""}]"	train
Thus, CDH1 should be investigated as a cause of inherited susceptibility to both gastric and colorectal cancers.	gastric and colorectal cancers,81,111,Disease/Disorder	"[{""token"": ""gastric and colorectal cancers"", ""start_span"": 81, ""end_span"": 111, ""type"": ""Disease/Disorder""}]"	train
DDS patients are constitutionally heterozygous for exonic point mutations in WT1, which include mutations predicted to truncate the protein within the C - terminal zinc finger ( ZF) region.	DDS,0,3,Disease/Disorder	"[{""token"": ""DDS"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Disease/Disorder""}]"	train
However, the mutant WT1 ( tmT396) protein accounted for only 5% of WT1 in both heterozygous embryonic stem cells and the WT.	WT,20,22,Disease/Disorder	"[{""token"": ""WT"", ""start_span"": 20, ""end_span"": 22, ""type"": ""Disease/Disorder""}]"	train
Mechanism of increased iron absorption in murine model of hereditary hemochromatosis: increased duodenal expression of the iron transporter DMT1.	hereditary hemochromatosis,58,84,Disease/Disorder	"[{""token"": ""hereditary hemochromatosis"", ""start_span"": 58, ""end_span"": 84, ""type"": ""Disease/Disorder""}]"	train
We recently reported that HFE, the protein defective in HH, was physically associated with the transferrin receptor ( TfR) in duodenal crypt cells and proposed that mutations in HFE attenuate the uptake of transferrin - bound iron from plasma by duodenal crypt cells, leading to up - regulation of transporters for dietary iron.	HH,56,58,Disease/Disorder	"[{""token"": ""HH"", ""start_span"": 56, ""end_span"": 58, ""type"": ""Disease/Disorder""}]"	train
The positive control for DMT1 up - regulation was a murine model of dietary iron deficiency that demonstrated greatly increased levels of duodenal DMT1 ( IRE) mRNA.	dietary iron deficiency,68,91,Disease/Disorder	"[{""token"": ""dietary iron deficiency"", ""start_span"": 68, ""end_span"": 91, ""type"": ""Disease/Disorder""}]"	train
Neurophysiologic follow - up of long - term dietary treatment in adult - onset adrenoleukodystrophy.	adrenoleukodystrophy,79,99,Disease/Disorder	"[{""token"": ""adrenoleukodystrophy"", ""start_span"": 79, ""end_span"": 99, ""type"": ""Disease/Disorder""}]"	train
METHODS Eight patients with adult - onset ALD underwent clinical examination, brain and spine MRI, and SEP and MEP studies before and after 3 years of Lorenzos oil dietary therapy.	ALD,42,45,Disease/Disorder	"[{""token"": ""ALD"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Disease/Disorder""}]"	train
Three of these patients had pure spinal SEP abnormalities and in the remaining two patients SEPs showed signs of involvement of both the spinal and cerebral somatosensory tracts.	spinal SEP abnormalities,33,57,Disease/Disorder	"[{""token"": ""spinal SEP abnormalities"", ""start_span"": 33, ""end_span"": 57, ""type"": ""Disease/Disorder""}]"	train
After treatment, the three patients with pure spinal abnormalities showed clinical and neurophysiologic worsening, whereas the two patients with a more advanced stage of disease ( exhibited by SEPs) showed substantially unchanged clinical and neurophysiologic features.	spinal abnormalities,46,66,Disease/Disorder	"[{""token"": ""spinal abnormalities"", ""start_span"": 46, ""end_span"": 66, ""type"": ""Disease/Disorder""}]"	train
CONCLUSIONS Lorenzos oil therapy had no effect on patients with evidence of inflammatory brain lesions.	inflammatory brain lesions,76,102,Disease/Disorder	"[{""token"": ""inflammatory brain lesions"", ""start_span"": 76, ""end_span"": 102, ""type"": ""Disease/Disorder""}]"	train
GCH1 mutation in a patient with adult - onset oromandibular dystonia.	oromandibular dystonia,46,68,Disease/Disorder	"[{""token"": ""oromandibular dystonia"", ""start_span"": 46, ""end_span"": 68, ""type"": ""Disease/Disorder""}]"	train
Nineteen of the detected mutations were presumed to be novel, thus emphasizing the heterogeneity of the mutational spectrum in Korean FAP patients.	FAP,134,137,Disease/Disorder	"[{""token"": ""FAP"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Disease/Disorder""}]"	train
Molecular epidemiology of C9 deficiency heterozygotes with an Arg95Stop mutation of the C9 gene in Japan.	C9 deficiency,26,39,Disease/Disorder	"[{""token"": ""C9 deficiency"", ""start_span"": 26, ""end_span"": 39, ""type"": ""Disease/Disorder""}]"	train
An estimated frequency ( 0. 12%) of complete C9 deficiency due to homozygous Arg95Stop mutation was consistent with frequencies determined by serological studies	C9 deficiency,45,58,Disease/Disorder	"[{""token"": ""C9 deficiency"", ""start_span"": 45, ""end_span"": 58, ""type"": ""Disease/Disorder""}]"	train
The hereditary hemochromatosis protein, HFE, specifically regulates transferrin - mediated iron uptake in HeLa cells.	hereditary hemochromatosis,4,30,Disease/Disorder	"[{""token"": ""hereditary hemochromatosis"", ""start_span"": 4, ""end_span"": 30, ""type"": ""Disease/Disorder""}]"	train
These results also have implications for the understanding of cellular iron homeostasis in organs such as the liver, pancreas, heart, and spleen that are iron loaded in hereditary hemochromatotic individuals lacking functional HFE.	hereditary hemochromatotic,169,195,Disease/Disorder	"[{""token"": ""hereditary hemochromatotic"", ""start_span"": 169, ""end_span"": 195, ""type"": ""Disease/Disorder""}]"	train
Mutation and haplotype studies of familial Mediterranean fever reveal new ancestral relationships and evidence for a high carrier frequency with reduced penetrance in the Ashkenazi Jewish population.	familial Mediterranean fever,34,62,Disease/Disorder	"[{""token"": ""familial Mediterranean fever"", ""start_span"": 34, ""end_span"": 62, ""type"": ""Disease/Disorder""}]"	train
The FMF gene ( MEFV) was cloned recently, and four missense mutations were identified.	FMF,4,7,Disease/Disorder	"[{""token"": ""FMF"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Disease/Disorder""}]"	train
Consistent with another recent report, the E148Q mutation was observed in patients of several ethnicities and on multiple microsatellite haplotypes, but haplotype data indicate an ancestral relationships between non - Jewish Italian and Ashkenazi Jewish patients with FMF and other affected populations.	FMF,268,271,Disease/Disorder	"[{""token"": ""FMF"", ""start_span"": 268, ""end_span"": 271, ""type"": ""Disease/Disorder""}]"	train
Nevertheless, E148Q helps account for recessive inheritance in an Ashkenazi family previously reported as an unusual case of dominantly inherited FMF.	FMF,146,149,Disease/Disorder	"[{""token"": ""FMF"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Disease/Disorder""}]"	train
Autoimmune lymphoproliferative syndrome with defective Fas: genotype influences penetrance.	Autoimmune lymphoproliferative syndrome,0,39,Disease/Disorder	"[{""token"": ""Autoimmune lymphoproliferative syndrome"", ""start_span"": 0, ""end_span"": 39, ""type"": ""Disease/Disorder""}]"	train
Of 17 unique APT1 mutations in unrelated ALPS probands, 12 ( 71%) occurred in exons 7 - 9, which encode the intracellular portion of Fas.	ALPS,41,45,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Disease/Disorder""}]"	train
Two missense Fas variants, not restricted to patients with ALPS, were identified.	ALPS,59,63,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Disease/Disorder""}]"	train
Among the ALPS - associated Fas mutants, dominant inhibition of apoptosis was much more pronounced in mutants affecting the intracellular, versus extracellular, portion of the Fas receptor.	ALPS,10,14,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Disease/Disorder""}]"	train
Mutations causing disruption of the intracellular Fas death domain also showed a higher penetrance of ALPS phenotype features in mutation - bearing relatives.	ALPS,102,106,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 102, ""end_span"": 106, ""type"": ""Disease/Disorder""}]"	train
Significant ALPS - related morbidity occurred in 44% of relatives with intracellular mutations, versus 0% of relatives with extracellular mutations.	ALPS,12,16,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Disease/Disorder""}]"	train
Thus, the location of mutations within APT1 strongly influences the development and the severity of ALPS.	ALPS,100,104,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Disease/Disorder""}]"	train
Multicentric origin of hemochromatosis gene ( HFE) mutations.	hemochromatosis,23,38,Disease/Disorder	"[{""token"": ""hemochromatosis"", ""start_span"": 23, ""end_span"": 38, ""type"": ""Disease/Disorder""}]"	train
In northwestern Europe, > 80% of GH patients are homozygous for one mutation, the substitution of tyrosine for cysteine at position 282 ( C282Y) in the unprocessed protein.	GH,33,35,Disease/Disorder	"[{""token"": ""GH"", ""start_span"": 33, ""end_span"": 35, ""type"": ""Disease/Disorder""}]"	train
In a proportion of GH patients, two mutations are present, C282Y and H63D.	GH,19,21,Disease/Disorder	"[{""token"": ""GH"", ""start_span"": 19, ""end_span"": 21, ""type"": ""Disease/Disorder""}]"	train
We have retrospectively analyzed 837 random anonymized dried blood spot ( DBS) samples from neonatal screening programs in Scandinavia for mutations in HFE, the candidate gene for hemochromatosis.	hemochromatosis,180,195,Disease/Disorder	"[{""token"": ""hemochromatosis"", ""start_span"": 180, ""end_span"": 195, ""type"": ""Disease/Disorder""}]"	train
Identification of the mutation in the alkaptonuria mouse model.	alkaptonuria,38,50,Disease/Disorder	"[{""token"": ""alkaptonuria"", ""start_span"": 38, ""end_span"": 50, ""type"": ""Disease/Disorder""}]"	train
The present results provide evidence that mutations in PDS cause both syndromic and non - syndromic hearing loss..	syndromic and non - syndromic hearing loss,70,112,Disease/Disorder	"[{""token"": ""syndromic and non - syndromic hearing loss"", ""start_span"": 70, ""end_span"": 112, ""type"": ""Disease/Disorder""}]"	train
Mutational analysis and genotype - phenotype correlation of 29 unrelated Japanese patients with X - linked adrenoleukodystrophy.	X - linked adrenoleukodystrophy,96,127,Disease/Disorder	"[{""token"": ""X - linked adrenoleukodystrophy"", ""start_span"": 96, ""end_span"": 127, ""type"": ""Disease/Disorder""}]"	train
OBJECTIVES To conduct mutational analyses in 29 Japanese patients with ALD from 29 unrelated families, to obtain knowledge of the spectrum of mutations in this gene, and to study genotype - phenotype correlations in Japanese patients.	ALD,71,74,Disease/Disorder	"[{""token"": ""ALD"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Disease/Disorder""}]"	train
We conducted detailed mutational analyses of 29 unrelated Japanese patients with ALD by genomic Southern blot analysis and direct nucleotide sequence analysis of reverse transcriptase - polymerase chain reaction products derived from total RNA that was extracted from cultured skin fibroblasts, lymphoblastoid cells, or peripheral blood leukocytes.	ALD,81,84,Disease/Disorder	"[{""token"": ""ALD"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Disease/Disorder""}]"	train
RESULTS Three patients with adult - onset cerebral ALD were identified as having large genomic rearrangements.	cerebral ALD,42,54,Disease/Disorder	"[{""token"": ""cerebral ALD"", ""start_span"": 42, ""end_span"": 54, ""type"": ""Disease/Disorder""}]"	train
The remaining 26 patients were identified as having 21 independent mutations, including 12 novel mutations resulting in small nucleotide alterations in the ALD gene.	ALD,156,159,Disease/Disorder	"[{""token"": ""ALD"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Disease/Disorder""}]"	train
A common human skin tumour is caused by activating mutations in beta - catenin.	skin tumour,15,26,Disease/Disorder	"[{""token"": ""skin tumour"", ""start_span"": 15, ""end_span"": 26, ""type"": ""Disease/Disorder""}]"	train
One of the target genes for beta - catenin / TCF encodes c - MYC, explaining why constitutive activation of the WNT pathway can lead to cancer, particularly in the colon.	cancer,136,142,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Disease/Disorder""}]"	train
Given that the skin of these adult mice also exhibits signs of de novo hair - follicle morphogenesis, we wondered whether human pilomatricomas might originate from hair matrix cells and whether they might possess beta - catenin - stabilizing mutations.	pilomatricomas,128,142,Disease/Disorder	"[{""token"": ""pilomatricomas"", ""start_span"": 128, ""end_span"": 142, ""type"": ""Disease/Disorder""}]"	train
Here, we explore the cell origin and aetiology of this common human skin tumour.	skin tumour,68,79,Disease/Disorder	"[{""token"": ""skin tumour"", ""start_span"": 68, ""end_span"": 79, ""type"": ""Disease/Disorder""}]"	train
At least 75% of these tumours possess mutations affecting the amino - terminal segment, normally involved in phosphorylation - dependent, ubiquitin - mediated degradation of the protein.	tumours,22,29,Disease/Disorder	"[{""token"": ""tumours"", ""start_span"": 22, ""end_span"": 29, ""type"": ""Disease/Disorder""}]"	train
This percentage of CTNNB1 mutations is greater than in all other human tumours examined thus far, and directly implicates beta - catenin / LEF misregulation as the major cause of hair matrix cell tumorigenesis in humans..	tumours,71,78,Disease/Disorder	"[{""token"": ""tumours"", ""start_span"": 71, ""end_span"": 78, ""type"": ""Disease/Disorder""}]"	train
The Pendred syndrome gene encodes a chloride - iodide transport protein.	Pendred syndrome,4,20,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 4, ""end_span"": 20, ""type"": ""Disease/Disorder""}]"	train
Our results demonstrate that pendrin functions as a transporter of chloride and iodide, but not sulfate, and may provide insight into thyroid physiology and the pathophysiology of Pendred syndrome..	Pendred syndrome,180,196,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 180, ""end_span"": 196, ""type"": ""Disease/Disorder""}]"	train
The HFE candidate gene encoding an HLA class I - like protein involved in HH was identified in 1996.	HH,74,76,Disease/Disorder	"[{""token"": ""HH"", ""start_span"": 74, ""end_span"": 76, ""type"": ""Disease/Disorder""}]"	train
8% of HH chromosomes that were neither C282Y nor H63D.	HH,6,8,Disease/Disorder	"[{""token"": ""HH"", ""start_span"": 6, ""end_span"": 8, ""type"": ""Disease/Disorder""}]"	train
Germline BRCA1 alterations in a population - based series of ovarian cancer cases.	ovarian cancer,61,75,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 61, ""end_span"": 75, ""type"": ""Disease/Disorder""}]"	train
To achieve this, we determined the prevalence of BRCA1 alterations in a population - based series of consecutive ovarian cancer cases.	ovarian cancer,113,127,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 113, ""end_span"": 127, ""type"": ""Disease/Disorder""}]"	train
This is the first population - based ovarian cancer study reporting BRCA1 alterations derived from a comprehensive screen of the entire coding region.	ovarian cancer,37,51,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 37, ""end_span"": 51, ""type"": ""Disease/Disorder""}]"	train
One hundred and seven ovarian cancer cases were analyzed for BRCA1 alterations using the RNase mismatch cleavage assay followed by direct sequencing.	ovarian cancer,22,36,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 22, ""end_span"": 36, ""type"": ""Disease/Disorder""}]"	train
Both patients had a family history of breast or ovarian cancer.	breast or ovarian cancer,38,62,Disease/Disorder	"[{""token"": ""breast or ovarian cancer"", ""start_span"": 38, ""end_span"": 62, ""type"": ""Disease/Disorder""}]"	train
Several novel as well as previously reported uncharacterized variants were also identified, some of which were associated with a family history of cancer.	cancer,147,153,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Disease/Disorder""}]"	train
The frequency distribution of common polymorphisms was determined in the 91 Caucasian cancer cases in this series and 24 sister controls using allele - specific amplification.	cancer,86,92,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 86, ""end_span"": 92, ""type"": ""Disease/Disorder""}]"	train
In summary, our data suggest a role for some uncharacterized variants and rare forms of polymorphisms in determining ovarian cancer risk, and highlight the necessity to screen for missense alterations as well as truncating mutations in this population.	ovarian cancer,117,131,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 117, ""end_span"": 131, ""type"": ""Disease/Disorder""}]"	train
By using transient and stable overexpression of human cDNAs encoding ALDP and its closest relative ALDRP, we could restore the impaired peroxisomal beta - oxidation in fibroblasts of X - ALD patients.	X - ALD,183,190,Disease/Disorder	"[{""token"": ""X - ALD"", ""start_span"": 183, ""end_span"": 190, ""type"": ""Disease/Disorder""}]"	train
These results suggest that a correction of the biochemical defect in X - ALD could be possible by drug - induced overexpression or ectopic expression of ALDRP..	X - ALD,69,76,Disease/Disorder	"[{""token"": ""X - ALD"", ""start_span"": 69, ""end_span"": 76, ""type"": ""Disease/Disorder""}]"	train
However, a defective G2 - M checkpoint in these cells is accompanied by extensive chromosomal abnormalities.	chromosomal abnormalities,82,107,Disease/Disorder	"[{""token"": ""chromosomal abnormalities"", ""start_span"": 82, ""end_span"": 107, ""type"": ""Disease/Disorder""}]"	train
Mutant fibroblasts contain multiple, functional centrosomes, which lead to unequal chromosome segregation, abnormal nuclear division, and aneuploidy.	aneuploidy,138,148,Disease/Disorder	"[{""token"": ""aneuploidy"", ""start_span"": 138, ""end_span"": 148, ""type"": ""Disease/Disorder""}]"	train
We show that local or global alterations in the structure of the cytoplasmic death domain from nine independent ALPS CD95 death - domain mutations result in a failure to bind the FADD / MORT1 signaling protein.	ALPS,112,116,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Disease/Disorder""}]"	train
Despite heterozygosity for the abnormal allele, lymphocytes from ALPS patients showed markedly decreased FADD association and a loss of caspase recruitment and activation after CD95 crosslinking.	ALPS,65,69,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Disease/Disorder""}]"	train
These data suggest that intracytoplasmic CD95 mutations in ALPS impair apoptosis chiefly by disrupting death - domain interactions with the signaling protein FADD / MORT1..	ALPS,59,63,Disease/Disorder	"[{""token"": ""ALPS"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Disease/Disorder""}]"	train
Herein we describe haplotype and mutational analyses of HGO in seven new AKU pedigrees.	AKU,73,76,Disease/Disorder	"[{""token"": ""AKU"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Disease/Disorder""}]"	train
Fabry disease: identification of novel alpha - galactosidase A mutations and molecular carrier detection by use of fluorescent chemical cleavage of mismatches.	Fabry disease,0,13,Disease/Disorder	"[{""token"": ""Fabry disease"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Disease/Disorder""}]"	train
While demonstration of alpha - galactosidase deficiency in leukocytes is diagnostic in affected males, enzymatic detection of female carriers is often inconclusive, due to random X - chromosomal inactivation, underlining the need of molecular investigations for accurate genetic counseling.	alpha - galactosidase deficiency,23,55,Disease/Disorder	"[{""token"": ""alpha - galactosidase deficiency"", ""start_span"": 23, ""end_span"": 55, ""type"": ""Disease/Disorder""}]"	train
Prenatal diagnosis by FISH in a family with Pelizaeus - Merzbacher disease caused by duplication of PLP gene.	Pelizaeus - Merzbacher disease,44,74,Disease/Disorder	"[{""token"": ""Pelizaeus - Merzbacher disease"", ""start_span"": 44, ""end_span"": 74, ""type"": ""Disease/Disorder""}]"	train
A diagnosis of Pelizaeus - Merzbacher disease ( MIM 312080) was made in a young boy.	Pelizaeus - Merzbacher disease,15,45,Disease/Disorder	"[{""token"": ""Pelizaeus - Merzbacher disease"", ""start_span"": 15, ""end_span"": 45, ""type"": ""Disease/Disorder""}]"	train
The proband was found to carry the duplication, thus confirming the diagnosis of Pelizaeus Merzbacher disease, but neither the aunt nor the fetus carried a duplication..	Pelizaeus Merzbacher disease,81,109,Disease/Disorder	"[{""token"": ""Pelizaeus Merzbacher disease"", ""start_span"": 81, ""end_span"": 109, ""type"": ""Disease/Disorder""}]"	train
Dominant negative effect of the APC1309 mutation: a possible explanation for genotype - phenotype correlations in familial adenomatous polyposis.	familial adenomatous polyposis,114,144,Disease/Disorder	"[{""token"": ""familial adenomatous polyposis"", ""start_span"": 114, ""end_span"": 144, ""type"": ""Disease/Disorder""}]"	train
The severity of the disease correlates with the position of the inherited APC mutation ( genotype - phenotype correlation).	APC,74,77,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Disease/Disorder""}]"	train
Loss of APC function was recently shown to result in enhanced beta - catenin - / Tcf - mediated transcription in colon epithelial cells.	APC,8,11,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 8, ""end_span"": 11, ""type"": ""Disease/Disorder""}]"	train
Germ - line mutations in the BRCA1 tumor - suppressor gene are associated with an increased susceptibility to breast and ovarian cancer.	breast and ovarian cancer,110,135,Disease/Disorder	"[{""token"": ""breast and ovarian cancer"", ""start_span"": 110, ""end_span"": 135, ""type"": ""Disease/Disorder""}]"	train
Combined genetic deficiency of C6 and C7 in man.	Combined genetic deficiency of C6 and C7,0,40,Disease/Disorder	"[{""token"": ""Combined genetic deficiency of C6 and C7"", ""start_span"": 0, ""end_span"": 40, ""type"": ""Disease/Disorder""}]"	train
By routine screening of sera, a subject was discovered who showed a sub - total deficiency of C6 and C7.	sub - total deficiency of C6 and C7,68,103,Disease/Disorder	"[{""token"": ""sub - total deficiency of C6 and C7"", ""start_span"": 68, ""end_span"": 103, ""type"": ""Disease/Disorder""}]"	train
No clinical disease was associated with this deficiency which was transmitted through the subjects family as a single genetic characteristic, the C6 deficiency being associated with a silent allele at the structural locus.	C6 deficiency,146,159,Disease/Disorder	"[{""token"": ""C6 deficiency"", ""start_span"": 146, ""end_span"": 159, ""type"": ""Disease/Disorder""}]"	train
Changes at P183 of emerin weaken its protein - protein interactions resulting in X - linked Emery - Dreifuss muscular dystrophy.	X - linked Emery - Dreifuss muscular dystrophy,81,127,Disease/Disorder	"[{""token"": ""X - linked Emery - Dreifuss muscular dystrophy"", ""start_span"": 81, ""end_span"": 127, ""type"": ""Disease/Disorder""}]"	train
Mutations spanning the emerin gene have been identified in patients with EDMD.	EDMD,73,77,Disease/Disorder	"[{""token"": ""EDMD"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Disease/Disorder""}]"	train
