Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
He showed short stature, obesity, mild developmental delay, cryptorchidism, and some mild dysmorphic features.	short stature,10,23,Disease/Disorder	obesity,25,32,Disease/Disorder	developmental delay,39,58,Disease/Disorder	cryptorchidism,60,74,Disease/Disorder	dysmorphic features,90,109,Disease/Disorder	"[{""token"": ""short stature"", ""start_span"": 10, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""obesity"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""developmental delay"", ""start_span"": 39, ""end_span"": 58, ""type"": ""Disease/Disorder""}, {""token"": ""cryptorchidism"", ""start_span"": 60, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""dysmorphic features"", ""start_span"": 90, ""end_span"": 109, ""type"": ""Disease/Disorder""}]"	train
These results suggest that rhabdoid tumors, choroid plexus carcinomas and a subset of medulloblastomas and cPNETs share common pathways of oncogenesis related to hSNF5 / INI1 alteration and that hSNF5 / INI1 mutations define a genetically homogeneous family of highly aggressive cancers mainly occurring in young children and frequently, but not always, exhibiting a rhabdoid phenotype	rhabdoid tumors,27,42,Disease/Disorder	choroid plexus carcinomas,44,69,Disease/Disorder	medulloblastomas,86,102,Disease/Disorder	cancers,279,286,Disease/Disorder	rhabdoid,367,375,Disease/Disorder	"[{""token"": ""rhabdoid tumors"", ""start_span"": 27, ""end_span"": 42, ""type"": ""Disease/Disorder""}, {""token"": ""choroid plexus carcinomas"", ""start_span"": 44, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""medulloblastomas"", ""start_span"": 86, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""cancers"", ""start_span"": 279, ""end_span"": 286, ""type"": ""Disease/Disorder""}, {""token"": ""rhabdoid"", ""start_span"": 367, ""end_span"": 375, ""type"": ""Disease/Disorder""}]"	train
Spinocerebellar ataxia type - 3 or Machado - Joseph disease ( SCA3 / MJD) is a member of the CAG / polyglutamine repeat disease family.	Spinocerebellar ataxia type - 3,0,31,Disease/Disorder	Machado - Joseph disease,35,59,Disease/Disorder	SCA3,62,66,Disease/Disorder	MJD,69,72,Disease/Disorder	CAG / polyglutamine repeat disease,93,127,Disease/Disorder	"[{""token"": ""Spinocerebellar ataxia type - 3"", ""start_span"": 0, ""end_span"": 31, ""type"": ""Disease/Disorder""}, {""token"": ""Machado - Joseph disease"", ""start_span"": 35, ""end_span"": 59, ""type"": ""Disease/Disorder""}, {""token"": ""SCA3"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""MJD"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Disease/Disorder""}, {""token"": ""CAG / polyglutamine repeat disease"", ""start_span"": 93, ""end_span"": 127, ""type"": ""Disease/Disorder""}]"	train
Ataxia - telangiectasia is a rare genetic disorder associated with immune deficiency, chromosome instability, and a predisposition to lymphoid malignancy.	Ataxia - telangiectasia,0,23,Disease/Disorder	genetic disorder,34,50,Disease/Disorder	immune deficiency,67,84,Disease/Disorder	chromosome instability,86,108,Disease/Disorder	lymphoid malignancy,134,153,Disease/Disorder	"[{""token"": ""Ataxia - telangiectasia"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""genetic disorder"", ""start_span"": 34, ""end_span"": 50, ""type"": ""Disease/Disorder""}, {""token"": ""immune deficiency"", ""start_span"": 67, ""end_span"": 84, ""type"": ""Disease/Disorder""}, {""token"": ""chromosome instability"", ""start_span"": 86, ""end_span"": 108, ""type"": ""Disease/Disorder""}, {""token"": ""lymphoid malignancy"", ""start_span"": 134, ""end_span"": 153, ""type"": ""Disease/Disorder""}]"	train
Papillon - Lefevre syndrome ( PLS) is an autosomal recessive disorder characterised by palmoplantar hyperkeratosis and severe early onset periodontitis that results in the premature loss of the primary and secondary dentitions.	Papillon - Lefevre syndrome,0,27,Disease/Disorder	PLS,30,33,Disease/Disorder	autosomal recessive disorder,41,69,Disease/Disorder	palmoplantar hyperkeratosis,87,114,Disease/Disorder	periodontitis,138,151,Disease/Disorder	"[{""token"": ""Papillon - Lefevre syndrome"", ""start_span"": 0, ""end_span"": 27, ""type"": ""Disease/Disorder""}, {""token"": ""PLS"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal recessive disorder"", ""start_span"": 41, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""palmoplantar hyperkeratosis"", ""start_span"": 87, ""end_span"": 114, ""type"": ""Disease/Disorder""}, {""token"": ""periodontitis"", ""start_span"": 138, ""end_span"": 151, ""type"": ""Disease/Disorder""}]"	train
The present results question the sensitivity of the perchlorate test for the diagnosis of Pendred syndrome and support the use of a molecular analysis of the PDS gene in the assessment of individuals with severe to profound congenital hearing loss associated with inner ear morphological anomaly even in the absence of a thyroid goiter..	Pendred syndrome,90,106,Disease/Disorder	PDS,158,161,Disease/Disorder	congenital hearing loss,224,247,Disease/Disorder	inner ear morphological anomaly,264,295,Disease/Disorder	thyroid goiter,321,335,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 90, ""end_span"": 106, ""type"": ""Disease/Disorder""}, {""token"": ""PDS"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Disease/Disorder""}, {""token"": ""congenital hearing loss"", ""start_span"": 224, ""end_span"": 247, ""type"": ""Disease/Disorder""}, {""token"": ""inner ear morphological anomaly"", ""start_span"": 264, ""end_span"": 295, ""type"": ""Disease/Disorder""}, {""token"": ""thyroid goiter"", ""start_span"": 321, ""end_span"": 335, ""type"": ""Disease/Disorder""}]"	train
Impaired glucose tolerance ( IGT) and hypertriglyceridemia are associated with an increased risk of diabetes mellitus and cardiovascular disease.	Impaired glucose tolerance,0,26,Disease/Disorder	IGT,29,32,Disease/Disorder	hypertriglyceridemia,38,58,Disease/Disorder	diabetes mellitus,100,117,Disease/Disorder	cardiovascular disease,122,144,Disease/Disorder	"[{""token"": ""Impaired glucose tolerance"", ""start_span"": 0, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""IGT"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""hypertriglyceridemia"", ""start_span"": 38, ""end_span"": 58, ""type"": ""Disease/Disorder""}, {""token"": ""diabetes mellitus"", ""start_span"": 100, ""end_span"": 117, ""type"": ""Disease/Disorder""}, {""token"": ""cardiovascular disease"", ""start_span"": 122, ""end_span"": 144, ""type"": ""Disease/Disorder""}]"	train
To date gene loci have been identified in at least six autosomal dominant forms, i. e., in idiopathic torsion dystonia ( 9q34), focal dystonia ( 18p), adult - onset idiopathic torsion dystonia of mixed type ( 8p21 - q22), dopa - responsive dystonia ( 14q22. 1 - q22. 2), and paroxysmal dystonic choreoathetosis ( 2q25 - q33; 1p21 - p13. 3).	idiopathic torsion dystonia,91,118,Disease/Disorder	focal dystonia,128,142,Disease/Disorder	idiopathic torsion dystonia,165,192,Disease/Disorder	dopa - responsive dystonia,222,248,Disease/Disorder	paroxysmal dystonic choreoathetosis,275,310,Disease/Disorder	"[{""token"": ""idiopathic torsion dystonia"", ""start_span"": 91, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""focal dystonia"", ""start_span"": 128, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""idiopathic torsion dystonia"", ""start_span"": 165, ""end_span"": 192, ""type"": ""Disease/Disorder""}, {""token"": ""dopa - responsive dystonia"", ""start_span"": 222, ""end_span"": 248, ""type"": ""Disease/Disorder""}, {""token"": ""paroxysmal dystonic choreoathetosis"", ""start_span"": 275, ""end_span"": 310, ""type"": ""Disease/Disorder""}]"	train
Targeted deletion of Dm15, the mouse orthologue of human DMPK, produced mice with a mild myopathy and cardiac conduction abnormalities, but without other features of myotonic dystrophy, such as myotonia and cataracts.	myopathy,89,97,Disease/Disorder	cardiac conduction abnormalities,102,134,Disease/Disorder	myotonic dystrophy,166,184,Disease/Disorder	myotonia,194,202,Disease/Disorder	cataracts,207,216,Disease/Disorder	"[{""token"": ""myopathy"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Disease/Disorder""}, {""token"": ""cardiac conduction abnormalities"", ""start_span"": 102, ""end_span"": 134, ""type"": ""Disease/Disorder""}, {""token"": ""myotonic dystrophy"", ""start_span"": 166, ""end_span"": 184, ""type"": ""Disease/Disorder""}, {""token"": ""myotonia"", ""start_span"": 194, ""end_span"": 202, ""type"": ""Disease/Disorder""}, {""token"": ""cataracts"", ""start_span"": 207, ""end_span"": 216, ""type"": ""Disease/Disorder""}]"	train
Our results suggest that SIX5 deficiency contributes to the cataract phenotype in myotonic dystrophy, and that myotonic dystrophy represents a multigenic disorder..	SIX5 deficiency,25,40,Disease/Disorder	cataract,60,68,Disease/Disorder	myotonic dystrophy,82,100,Disease/Disorder	myotonic dystrophy,111,129,Disease/Disorder	multigenic disorder,143,162,Disease/Disorder	"[{""token"": ""SIX5 deficiency"", ""start_span"": 25, ""end_span"": 40, ""type"": ""Disease/Disorder""}, {""token"": ""cataract"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Disease/Disorder""}, {""token"": ""myotonic dystrophy"", ""start_span"": 82, ""end_span"": 100, ""type"": ""Disease/Disorder""}, {""token"": ""myotonic dystrophy"", ""start_span"": 111, ""end_span"": 129, ""type"": ""Disease/Disorder""}, {""token"": ""multigenic disorder"", ""start_span"": 143, ""end_span"": 162, ""type"": ""Disease/Disorder""}]"	train
Mutations in the gene ATM are responsible for the genetic disorder ataxia - telangiectasia ( A - T), which is characterized by cerebellar dysfunction, radiosensitivity, chromosomal instability and cancer predisposition.	genetic disorder,50,66,Disease/Disorder	ataxia - telangiectasia,67,90,Disease/Disorder	A - T,93,98,Disease/Disorder	cerebellar dysfunction,127,149,Disease/Disorder	cancer,197,203,Disease/Disorder	"[{""token"": ""genetic disorder"", ""start_span"": 50, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""ataxia - telangiectasia"", ""start_span"": 67, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""A - T"", ""start_span"": 93, ""end_span"": 98, ""type"": ""Disease/Disorder""}, {""token"": ""cerebellar dysfunction"", ""start_span"": 127, ""end_span"": 149, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 197, ""end_span"": 203, ""type"": ""Disease/Disorder""}]"	train
Familial Mediterranean fever ( FMF) is a recessive disorder characterized by episodes of fever and neutrophil - mediated serosal inflammation.	Familial Mediterranean fever,0,28,Disease/Disorder	FMF,31,34,Disease/Disorder	recessive disorder,41,59,Disease/Disorder	fever,89,94,Disease/Disorder	neutrophil - mediated serosal inflammation,99,141,Disease/Disorder	"[{""token"": ""Familial Mediterranean fever"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Disease/Disorder""}, {""token"": ""FMF"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Disease/Disorder""}, {""token"": ""recessive disorder"", ""start_span"": 41, ""end_span"": 59, ""type"": ""Disease/Disorder""}, {""token"": ""fever"", ""start_span"": 89, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""neutrophil - mediated serosal inflammation"", ""start_span"": 99, ""end_span"": 141, ""type"": ""Disease/Disorder""}]"	train
Mutations at the ataxia - telangiectasia ( A - T) locus on chromosome band 11q22 cause a distinctive autosomal recessive syndrome in homozygotes and predispose heterozygotes to cancer, ischemic heart disease, and early mortality.	ataxia - telangiectasia,17,40,Disease/Disorder	A - T,43,48,Disease/Disorder	autosomal recessive syndrome,101,129,Disease/Disorder	cancer,177,183,Disease/Disorder	ischemic heart disease,185,207,Disease/Disorder	"[{""token"": ""ataxia - telangiectasia"", ""start_span"": 17, ""end_span"": 40, ""type"": ""Disease/Disorder""}, {""token"": ""A - T"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal recessive syndrome"", ""start_span"": 101, ""end_span"": 129, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 177, ""end_span"": 183, ""type"": ""Disease/Disorder""}, {""token"": ""ischemic heart disease"", ""start_span"": 185, ""end_span"": 207, ""type"": ""Disease/Disorder""}]"	train
Norrie disease is a human X - linked recessive disorder of unknown etiology characterized by congenital blindness, sensory neural deafness and mental retardation.	Norrie disease,0,14,Disease/Disorder	X - linked recessive disorder,26,55,Disease/Disorder	congenital blindness,93,113,Disease/Disorder	sensory neural deafness,115,138,Disease/Disorder	mental retardation,143,161,Disease/Disorder	"[{""token"": ""Norrie disease"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Disease/Disorder""}, {""token"": ""X - linked recessive disorder"", ""start_span"": 26, ""end_span"": 55, ""type"": ""Disease/Disorder""}, {""token"": ""congenital blindness"", ""start_span"": 93, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""sensory neural deafness"", ""start_span"": 115, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""mental retardation"", ""start_span"": 143, ""end_span"": 161, ""type"": ""Disease/Disorder""}]"	train
The genetic defects responsible for most phenylketonuria ( PKU) and hyperphenylalaninemia ( HPA) cases are located in the phenylalanine hydroxylase ( PAH) gene.	genetic defects,4,19,Disease/Disorder	phenylketonuria,41,56,Disease/Disorder	PKU,59,62,Disease/Disorder	hyperphenylalaninemia,68,89,Disease/Disorder	HPA,92,95,Disease/Disorder	"[{""token"": ""genetic defects"", ""start_span"": 4, ""end_span"": 19, ""type"": ""Disease/Disorder""}, {""token"": ""phenylketonuria"", ""start_span"": 41, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""PKU"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""hyperphenylalaninemia"", ""start_span"": 68, ""end_span"": 89, ""type"": ""Disease/Disorder""}, {""token"": ""HPA"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Disease/Disorder""}]"	train
Denys - Drash syndrome is a rare human developmental disorder affecting the urogenital system and leading to renal failure, intersex disorders and Wilms tumour.	Denys - Drash syndrome,0,22,Disease/Disorder	developmental disorder,39,61,Disease/Disorder	renal failure,109,122,Disease/Disorder	intersex disorders,124,142,Disease/Disorder	Wilms tumour,147,159,Disease/Disorder	"[{""token"": ""Denys - Drash syndrome"", ""start_span"": 0, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""developmental disorder"", ""start_span"": 39, ""end_span"": 61, ""type"": ""Disease/Disorder""}, {""token"": ""renal failure"", ""start_span"": 109, ""end_span"": 122, ""type"": ""Disease/Disorder""}, {""token"": ""intersex disorders"", ""start_span"": 124, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""Wilms tumour"", ""start_span"": 147, ""end_span"": 159, ""type"": ""Disease/Disorder""}]"	train
Since some gastric cancers are considered to originate from the intestinal metaplasia, it is likely that the adenomatous polyposis coli ( APC) gene, the mutation of which causes adenomatous polyps in the colon, is associated with carcinogenesis of gastric cancer.	gastric cancers,11,26,Disease/Disorder	adenomatous polyposis coli,109,135,Disease/Disorder	APC,138,141,Disease/Disorder	adenomatous polyps in the colon,178,209,Disease/Disorder	gastric cancer,248,262,Disease/Disorder	"[{""token"": ""gastric cancers"", ""start_span"": 11, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""adenomatous polyposis coli"", ""start_span"": 109, ""end_span"": 135, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Disease/Disorder""}, {""token"": ""adenomatous polyps in the colon"", ""start_span"": 178, ""end_span"": 209, ""type"": ""Disease/Disorder""}, {""token"": ""gastric cancer"", ""start_span"": 248, ""end_span"": 262, ""type"": ""Disease/Disorder""}]"	train
Recently we have isolated the adenomatous polyposis coli ( APC) gene which causes familial adenomatous polyposis ( FAP), and its germ - line mutations in a substantial number of FAP patients have been identified.	adenomatous polyposis coli,30,56,Disease/Disorder	APC,59,62,Disease/Disorder	familial adenomatous polyposis,82,112,Disease/Disorder	FAP,115,118,Disease/Disorder	FAP,178,181,Disease/Disorder	"[{""token"": ""adenomatous polyposis coli"", ""start_span"": 30, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""familial adenomatous polyposis"", ""start_span"": 82, ""end_span"": 112, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 178, ""end_span"": 181, ""type"": ""Disease/Disorder""}]"	train
The location of the germ - line mutations seems to correlate with the two clinical types; germ - line mutations in five FAP patients with profuse polyps were observed between codon 1250 and codon 1464, whereas mutations in 17 FAP patients with fewer polyps were observed in the other regions of the APC gene.	FAP,120,123,Disease/Disorder	polyps,146,152,Disease/Disorder	FAP,226,229,Disease/Disorder	polyps,250,256,Disease/Disorder	APC,299,302,Disease/Disorder	"[{""token"": ""FAP"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Disease/Disorder""}, {""token"": ""polyps"", ""start_span"": 146, ""end_span"": 152, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Disease/Disorder""}, {""token"": ""polyps"", ""start_span"": 250, ""end_span"": 256, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 299, ""end_span"": 302, ""type"": ""Disease/Disorder""}]"	train
Patients with the Denys - Drash syndrome ( Wilms tumor, genital anomalies, and nephropathy) have been demonstrated to carry de novo constitutional mutations in WT1, the Wilms tumor gene at chromosome 11p13.	Denys - Drash syndrome,18,40,Disease/Disorder	Wilms tumor,43,54,Disease/Disorder	genital anomalies,56,73,Disease/Disorder	nephropathy,79,90,Disease/Disorder	Wilms tumor,169,180,Disease/Disorder	"[{""token"": ""Denys - Drash syndrome"", ""start_span"": 18, ""end_span"": 40, ""type"": ""Disease/Disorder""}, {""token"": ""Wilms tumor"", ""start_span"": 43, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""genital anomalies"", ""start_span"": 56, ""end_span"": 73, ""type"": ""Disease/Disorder""}, {""token"": ""nephropathy"", ""start_span"": 79, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""Wilms tumor"", ""start_span"": 169, ""end_span"": 180, ""type"": ""Disease/Disorder""}]"	train
