Sentence	entity_1	entity_2	json	split
This report represents the first cases of C7 deficiency associated with infectious complications and suggests that bactericidal activity may be important in host defense against bacteremic neisseria infections.	C7 deficiency,42,55,Disease/Disorder	bacteremic neisseria infections,178,209,Disease/Disorder	"[{""token"": ""C7 deficiency"", ""start_span"": 42, ""end_span"": 55, ""type"": ""Disease/Disorder""}, {""token"": ""bacteremic neisseria infections"", ""start_span"": 178, ""end_span"": 209, ""type"": ""Disease/Disorder""}]"	train
Increased incidence of cancer in patients with cartilage - hair hypoplasia.	cancer,23,29,Disease/Disorder	cartilage - hair hypoplasia,47,74,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 23, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""cartilage - hair hypoplasia"", ""start_span"": 47, ""end_span"": 74, ""type"": ""Disease/Disorder""}]"	train
The cancer incidence among the siblings or the parents did not differ from the average cancer incidence in the Finnish population.	cancer,4,10,Disease/Disorder	cancer,87,93,Disease/Disorder	"[{""token"": ""cancer"", ""start_span"": 4, ""end_span"": 10, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 87, ""end_span"": 93, ""type"": ""Disease/Disorder""}]"	train
In order to understand the genetic and phenotypic basis for DPD deficiency, we have reviewed 17 families presenting 22 patients with complete deficiency of DPD.	DPD deficiency,60,74,Disease/Disorder	deficiency of DPD,142,159,Disease/Disorder	"[{""token"": ""DPD deficiency"", ""start_span"": 60, ""end_span"": 74, ""type"": ""Disease/Disorder""}, {""token"": ""deficiency of DPD"", ""start_span"": 142, ""end_span"": 159, ""type"": ""Disease/Disorder""}]"	train
An altered beta - alanine, uracil and thymine homeostasis might underlie the various clinical abnormalities encountered in patients with DPD deficiency.	clinical abnormalities,85,107,Disease/Disorder	DPD deficiency,137,151,Disease/Disorder	"[{""token"": ""clinical abnormalities"", ""start_span"": 85, ""end_span"": 107, ""type"": ""Disease/Disorder""}, {""token"": ""DPD deficiency"", ""start_span"": 137, ""end_span"": 151, ""type"": ""Disease/Disorder""}]"	train
Fibroblast growth factor homologous factor 2 ( FHF2): gene structure, expression and mapping to the Borjeson - Forssman - Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS - like patient.	Borjeson - Forssman - Lehmann syndrome,100,138,Disease/Disorder	BFLS,198,202,Disease/Disorder	"[{""token"": ""Borjeson - Forssman - Lehmann syndrome"", ""start_span"": 100, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""BFLS"", ""start_span"": 198, ""end_span"": 202, ""type"": ""Disease/Disorder""}]"	train
The FHF2 gene localisation and tissue - specific expression pattern suggest it to be a candidate gene for familial cases of the BFLS syndrome and other syndromal and non - specific forms of X - linked mental retardation mapping to the region.	BFLS syndrome,128,141,Disease/Disorder	X - linked mental retardation,190,219,Disease/Disorder	"[{""token"": ""BFLS syndrome"", ""start_span"": 128, ""end_span"": 141, ""type"": ""Disease/Disorder""}, {""token"": ""X - linked mental retardation"", ""start_span"": 190, ""end_span"": 219, ""type"": ""Disease/Disorder""}]"	train
Germline E - cadherin gene ( CDH1) mutations predispose to familial gastric cancer and colorectal cancer.	familial gastric cancer,59,82,Disease/Disorder	colorectal cancer,87,104,Disease/Disorder	"[{""token"": ""familial gastric cancer"", ""start_span"": 59, ""end_span"": 82, ""type"": ""Disease/Disorder""}, {""token"": ""colorectal cancer"", ""start_span"": 87, ""end_span"": 104, ""type"": ""Disease/Disorder""}]"	train
Familial gastric cancer is genetically heterogeneous and it is not clear what proportion of gastric cancer susceptibility in non - Maori populations is due to germline CDH1 mutations.	Familial gastric cancer,0,23,Disease/Disorder	gastric cancer,92,106,Disease/Disorder	"[{""token"": ""Familial gastric cancer"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""gastric cancer"", ""start_span"": 92, ""end_span"": 106, ""type"": ""Disease/Disorder""}]"	train
Each family contained ( i) two cases of gastric cancer in first degree relatives with one affected before age 50 years; or ( ii) three or more cases of gastric cancer.	gastric cancer,40,54,Disease/Disorder	gastric cancer,152,166,Disease/Disorder	"[{""token"": ""gastric cancer"", ""start_span"": 40, ""end_span"": 54, ""type"": ""Disease/Disorder""}, {""token"": ""gastric cancer"", ""start_span"": 152, ""end_span"": 166, ""type"": ""Disease/Disorder""}]"	train
Loss of E - cadherin function has been implicated in the pathogenesis of sporadic colorectal and other cancers, and our findings provide evidence that germline CDH1 mutations predispose to early onset colorectal cancer.	colorectal and other cancers,82,110,Disease/Disorder	colorectal cancer,201,218,Disease/Disorder	"[{""token"": ""colorectal and other cancers"", ""start_span"": 82, ""end_span"": 110, ""type"": ""Disease/Disorder""}, {""token"": ""colorectal cancer"", ""start_span"": 201, ""end_span"": 218, ""type"": ""Disease/Disorder""}]"	train
A zinc finger truncation of murine WT1 results in the characteristic urogenital abnormalities of Denys - Drash syndrome.	urogenital abnormalities,69,93,Disease/Disorder	Denys - Drash syndrome,97,119,Disease/Disorder	"[{""token"": ""urogenital abnormalities"", ""start_span"": 69, ""end_span"": 93, ""type"": ""Disease/Disorder""}, {""token"": ""Denys - Drash syndrome"", ""start_span"": 97, ""end_span"": 119, ""type"": ""Disease/Disorder""}]"	train
The analysis of diseases linked specifically with WT1 mutations, such as Denys - Drash syndrome ( DDS), can provide valuable insight concerning the role of WT1 in development and disease.	Denys - Drash syndrome,73,95,Disease/Disorder	DDS,98,101,Disease/Disorder	"[{""token"": ""Denys - Drash syndrome"", ""start_span"": 73, ""end_span"": 95, ""type"": ""Disease/Disorder""}, {""token"": ""DDS"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Disease/Disorder""}]"	train
We report that heterozygosity for a targeted murine Wt1 allele, Wt1 ( tmT396), which truncates ZF3 at codon 396, induces mesangial sclerosis characteristic of DDS in adult heterozygous and chimeric mice.	mesangial sclerosis,121,140,Disease/Disorder	DDS,159,162,Disease/Disorder	"[{""token"": ""mesangial sclerosis"", ""start_span"": 121, ""end_span"": 140, ""type"": ""Disease/Disorder""}, {""token"": ""DDS"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Disease/Disorder""}]"	train
OBJECTIVE To monitor the effects of dietary treatment in adult - onset adrenoleukodystrophy ( ALD) by means of somatosensory evoked potentials ( SEPs) and motor evoked potentials ( MEPs).	adrenoleukodystrophy,71,91,Disease/Disorder	ALD,94,97,Disease/Disorder	"[{""token"": ""adrenoleukodystrophy"", ""start_span"": 71, ""end_span"": 91, ""type"": ""Disease/Disorder""}, {""token"": ""ALD"", ""start_span"": 94, ""end_span"": 97, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND SEPs and MEPs have proved useful in revealing signs of progressively severe, central dying - back axonopathy in early stages of adult - onset ALD.	dying - back axonopathy,96,119,Disease/Disorder	ALD,153,156,Disease/Disorder	"[{""token"": ""dying - back axonopathy"", ""start_span"": 96, ""end_span"": 119, ""type"": ""Disease/Disorder""}, {""token"": ""ALD"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Disease/Disorder""}]"	train
The authors report a mutation in exon 5 of GCH1 in a patient with adult - onset oromandibular dystonia and no obvious family history of dystonia.	oromandibular dystonia,80,102,Disease/Disorder	dystonia,136,144,Disease/Disorder	"[{""token"": ""oromandibular dystonia"", ""start_span"": 80, ""end_span"": 102, ""type"": ""Disease/Disorder""}, {""token"": ""dystonia"", ""start_span"": 136, ""end_span"": 144, ""type"": ""Disease/Disorder""}]"	train
These findings demonstrate that GCH1 mutations must be considered even in patients with dystonic symptoms not typical of dopa - responsive dystonia.	dystonic,88,96,Disease/Disorder	dopa - responsive dystonia,121,147,Disease/Disorder	"[{""token"": ""dystonic"", ""start_span"": 88, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""dopa - responsive dystonia"", ""start_span"": 121, ""end_span"": 147, ""type"": ""Disease/Disorder""}]"	train
Germline mutations of the APC gene in Korean familial adenomatous polyposis patients.	APC,26,29,Disease/Disorder	familial adenomatous polyposis,45,75,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""familial adenomatous polyposis"", ""start_span"": 45, ""end_span"": 75, ""type"": ""Disease/Disorder""}]"	train
Using this combined approach, we identified germline APC gene mutations in 29 of the 48 FAP patients ( 60%), including 6 patients in whom SSCP analysis failed to distinguish the mutant allele.	APC,53,56,Disease/Disorder	FAP,88,91,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Disease/Disorder""}]"	train
Our results confirm that the mutation detection rate with PTT was superior to that with SSCP, and suggest that PTT would be a more practical screening method to detect germline mutations of the APC gene in FAP patients.	APC,194,197,Disease/Disorder	FAP,206,209,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 206, ""end_span"": 209, ""type"": ""Disease/Disorder""}]"	train
Deficiency of the ninth component of human complement ( C9) is the most common complement deficiency in Japan, with an incidence of approximately one homozygote in 1000, but is very rare in other countries.	Deficiency of the ninth component of human complement,0,53,Disease/Disorder	complement deficiency,79,100,Disease/Disorder	"[{""token"": ""Deficiency of the ninth component of human complement"", ""start_span"": 0, ""end_span"": 53, ""type"": ""Disease/Disorder""}, {""token"": ""complement deficiency"", ""start_span"": 79, ""end_span"": 100, ""type"": ""Disease/Disorder""}]"	train
Genetic analyses of Japanese C9 deficiency have shown that a C - to - T transition leading to TGA stop codon for Arg95 in exon 4 of the C9 gene ( Arg95Stop) is common in Japanese C9 deficiency.	C9 deficiency,29,42,Disease/Disorder	C9 deficiency,179,192,Disease/Disorder	"[{""token"": ""C9 deficiency"", ""start_span"": 29, ""end_span"": 42, ""type"": ""Disease/Disorder""}, {""token"": ""C9 deficiency"", ""start_span"": 179, ""end_span"": 192, ""type"": ""Disease/Disorder""}]"	train
HFE is the protein product of the gene mutated in the autosomal recessive disease hereditary hemochromatosis ( Feder, J.	autosomal recessive disease,54,81,Disease/Disorder	hereditary hemochromatosis,82,108,Disease/Disorder	"[{""token"": ""autosomal recessive disease"", ""start_span"": 54, ""end_span"": 81, ""type"": ""Disease/Disorder""}, {""token"": ""hereditary hemochromatosis"", ""start_span"": 82, ""end_span"": 108, ""type"": ""Disease/Disorder""}]"	train
Genetic hemochromatosis ( GH) is believed to be a disease restricted to those of European ancestry.	Genetic hemochromatosis,0,23,Disease/Disorder	GH,26,28,Disease/Disorder	"[{""token"": ""Genetic hemochromatosis"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""GH"", ""start_span"": 26, ""end_span"": 28, ""type"": ""Disease/Disorder""}]"	train
Adult - onset cerebral ALD also presents with rapidly progressive neurologic dysfunction.	cerebral ALD,14,26,Disease/Disorder	neurologic dysfunction,66,88,Disease/Disorder	"[{""token"": ""cerebral ALD"", ""start_span"": 14, ""end_span"": 26, ""type"": ""Disease/Disorder""}, {""token"": ""neurologic dysfunction"", ""start_span"": 66, ""end_span"": 88, ""type"": ""Disease/Disorder""}]"	train
Milder phenotypes such as adrenomyeloneuropathy and Addison disease only also have been recognized.	adrenomyeloneuropathy,26,47,Disease/Disorder	Addison disease,52,67,Disease/Disorder	"[{""token"": ""adrenomyeloneuropathy"", ""start_span"": 26, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""Addison disease"", ""start_span"": 52, ""end_span"": 67, ""type"": ""Disease/Disorder""}]"	train
CONCLUSIONS There are no obvious correlations between the phenotypes of patients with ALD and their genotypes, suggesting that other genetic or environmental factors modify the phenotypic expressions of ALD..	ALD,86,89,Disease/Disorder	ALD,203,206,Disease/Disorder	"[{""token"": ""ALD"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Disease/Disorder""}, {""token"": ""ALD"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Disease/Disorder""}]"	train
Recently, we discovered that transgenic mice expressing an activated beta - catenin are predisposed to developing skin tumours resembling pilomatricomas.	skin tumours,114,126,Disease/Disorder	pilomatricomas,138,152,Disease/Disorder	"[{""token"": ""skin tumours"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""pilomatricomas"", ""start_span"": 138, ""end_span"": 152, ""type"": ""Disease/Disorder""}]"	train
We found nuclear LEF - 1 in the dividing tumour cells, providing biochemical evidence that pilomatricomas are derived from hair matrix cells.	tumour,41,47,Disease/Disorder	pilomatricomas,91,105,Disease/Disorder	"[{""token"": ""tumour"", ""start_span"": 41, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""pilomatricomas"", ""start_span"": 91, ""end_span"": 105, ""type"": ""Disease/Disorder""}]"	train
This disorder was mapped to chromosome 7 and the gene causing Pendred syndrome ( PDS) was subsequently identified by positional cloning.	Pendred syndrome,62,78,Disease/Disorder	PDS,81,84,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 62, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""PDS"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Disease/Disorder""}]"	train
Pendrin is closely related to a family of sulfate transport proteins that includes the rat sulfate - anion transporter ( encoded by Sat - 1; 29% amino acid sequence identity), the human diastrophic dysplasia sulfate transporter ( encoded by DTD; 32%) and the human sulfate transporter downregulated in adenoma ( encoded by DRA; 45%).	diastrophic dysplasia,186,207,Disease/Disorder	adenoma,302,309,Disease/Disorder	"[{""token"": ""diastrophic dysplasia"", ""start_span"": 186, ""end_span"": 207, ""type"": ""Disease/Disorder""}, {""token"": ""adenoma"", ""start_span"": 302, ""end_span"": 309, ""type"": ""Disease/Disorder""}]"	train
HFE mutations analysis in 711 hemochromatosis probands: evidence for S65C implication in mild form of hemochromatosis.	hemochromatosis,30,45,Disease/Disorder	hemochromatosis,102,117,Disease/Disorder	"[{""token"": ""hemochromatosis"", ""start_span"": 30, ""end_span"": 45, ""type"": ""Disease/Disorder""}, {""token"": ""hemochromatosis"", ""start_span"": 102, ""end_span"": 117, ""type"": ""Disease/Disorder""}]"	train
Two missense mutations have been described C282Y, accounting for 80% to 90% of HH chromosomes, and H63D, which is associated with a milder form of the disease representing 40% to 70% of non - C282Y HH chromosomes.	HH,79,81,Disease/Disorder	HH,198,200,Disease/Disorder	"[{""token"": ""HH"", ""start_span"": 79, ""end_span"": 81, ""type"": ""Disease/Disorder""}, {""token"": ""HH"", ""start_span"": 198, ""end_span"": 200, ""type"": ""Disease/Disorder""}]"	train
The results confirm that the C282Y substitution was the main mutation involved in hemochromatosis, accounting for 85% of carrier chromosomes, whereas the H63D substitution represented 39% of the HH chromosomes that did not carry the C282Y mutation.	hemochromatosis,82,97,Disease/Disorder	HH,195,197,Disease/Disorder	"[{""token"": ""hemochromatosis"", ""start_span"": 82, ""end_span"": 97, ""type"": ""Disease/Disorder""}, {""token"": ""HH"", ""start_span"": 195, ""end_span"": 197, ""type"": ""Disease/Disorder""}]"	train
This enrichment of S65C among HH chromosomes suggests that the S65C substitution is associated with the mild form of hemochromatosis.	HH,30,32,Disease/Disorder	hemochromatosis,117,132,Disease/Disorder	"[{""token"": ""HH"", ""start_span"": 30, ""end_span"": 32, ""type"": ""Disease/Disorder""}, {""token"": ""hemochromatosis"", ""start_span"": 117, ""end_span"": 132, ""type"": ""Disease/Disorder""}]"	train
The objective of this study was to provide more accurate frequency estimates of breast cancer susceptibility gene 1 ( BRCA1) germline alterations in the ovarian cancer population.	breast cancer,80,93,Disease/Disorder	ovarian cancer,153,167,Disease/Disorder	"[{""token"": ""breast cancer"", ""start_span"": 80, ""end_span"": 93, ""type"": ""Disease/Disorder""}, {""token"": ""ovarian cancer"", ""start_span"": 153, ""end_span"": 167, ""type"": ""Disease/Disorder""}]"	train
The rare form of the Q356R polymorphism was significantly ( P = 0. 03) associated with a family history of ovarian cancer, suggesting that this polymorphism may influence ovarian cancer risk.	ovarian cancer,107,121,Disease/Disorder	ovarian cancer,171,185,Disease/Disorder	"[{""token"": ""ovarian cancer"", ""start_span"": 107, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""ovarian cancer"", ""start_span"": 171, ""end_span"": 185, ""type"": ""Disease/Disorder""}]"	train
Adrenoleukodystrophy - related protein can compensate functionally for adrenoleukodystrophy protein deficiency ( X - ALD): implications for therapy.	adrenoleukodystrophy protein deficiency,71,110,Disease/Disorder	X - ALD,113,120,Disease/Disorder	"[{""token"": ""adrenoleukodystrophy protein deficiency"", ""start_span"": 71, ""end_span"": 110, ""type"": ""Disease/Disorder""}, {""token"": ""X - ALD"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Disease/Disorder""}]"	train
Germline mutations of the Brca1 tumor suppressor gene predispose women to breast and ovarian cancers.	tumor,32,37,Disease/Disorder	breast and ovarian cancers,74,100,Disease/Disorder	"[{""token"": ""tumor"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Disease/Disorder""}, {""token"": ""breast and ovarian cancers"", ""start_span"": 74, ""end_span"": 100, ""type"": ""Disease/Disorder""}]"	train
Heterozygous mutations in the CD95 ( APO - 1 / Fas) receptor occur in most individuals with autoimmune lymphoproliferative syndrome ( ALPS) and dominantly interfere with apoptosis by an unknown mechanism.	autoimmune lymphoproliferative syndrome,92,131,Disease/Disorder	ALPS,134,138,Disease/Disorder	"[{""token"": ""autoimmune lymphoproliferative syndrome"", ""start_span"": 92, ""end_span"": 131, ""type"": ""Disease/Disorder""}, {""token"": ""ALPS"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Disease/Disorder""}]"	train
Analysis of alkaptonuria ( AKU) mutations and polymorphisms reveals that the CCC sequence motif is a mutational hot spot in the homogentisate 1, 2 dioxygenase gene ( HGO).	alkaptonuria,12,24,Disease/Disorder	AKU,27,30,Disease/Disorder	"[{""token"": ""alkaptonuria"", ""start_span"": 12, ""end_span"": 24, ""type"": ""Disease/Disorder""}, {""token"": ""AKU"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Disease/Disorder""}]"	train
We recently showed that alkaptonuria ( AKU) is caused by loss - of - function mutations in the homogentisate 1, 2 dioxygenase gene ( HGO).	alkaptonuria,24,36,Disease/Disorder	AKU,39,42,Disease/Disorder	"[{""token"": ""alkaptonuria"", ""start_span"": 24, ""end_span"": 36, ""type"": ""Disease/Disorder""}, {""token"": ""AKU"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Disease/Disorder""}]"	train
These analyses identified two novel single - nucleotide polymorphisms ( INV4 + 31A - - > G and INV11 + 18A - - > G) and six novel AKU mutations ( INV1 - 1G - - > A, W60G, Y62C, A122D, P230T, and D291E), which further illustrates the remarkable allelic heterogeneity found in AKU.	AKU,130,133,Disease/Disorder	AKU,275,278,Disease/Disorder	"[{""token"": ""AKU"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Disease/Disorder""}, {""token"": ""AKU"", ""start_span"": 275, ""end_span"": 278, ""type"": ""Disease/Disorder""}]"	train
By use of chemical cleavage of mismatches adapted to fluorescence - based detection systems, we have characterized the mutations underlying alpha - Gal A deficiency in 16 individuals from six unrelated families with FD.	alpha - Gal A deficiency,140,164,Disease/Disorder	FD,216,218,Disease/Disorder	"[{""token"": ""alpha - Gal A deficiency"", ""start_span"": 140, ""end_span"": 164, ""type"": ""Disease/Disorder""}, {""token"": ""FD"", ""start_span"": 216, ""end_span"": 218, ""type"": ""Disease/Disorder""}]"	train
Inactivation of the adenomatous polyposis coli ( APC) gene product initiates colorectal tumorigenesis.	adenomatous polyposis coli,20,46,Disease/Disorder	APC,49,52,Disease/Disorder	"[{""token"": ""adenomatous polyposis coli"", ""start_span"": 20, ""end_span"": 46, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Disease/Disorder""}]"	train
Here, we provide experimental evidence for a dominant negative effect of APC gene products associated with severe polyposis.	APC,73,76,Disease/Disorder	polyposis,114,123,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Disease/Disorder""}, {""token"": ""polyposis"", ""start_span"": 114, ""end_span"": 123, ""type"": ""Disease/Disorder""}]"	train
Wild - type APC activity in beta - catenin - / Tcf - mediated transcription was strongly inhibited by a mutant APC that is truncated at codon 1309.	APC,12,15,Disease/Disorder	APC,111,114,Disease/Disorder	"[{""token"": ""APC"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Disease/Disorder""}]"	train
These results suggest a molecular explanation for the genotype - phenotype correlation in FAP patients and support the idea that colorectal tumor growth might be, in part, driven by selection for a mutation in the mutation cluster region..	FAP,90,93,Disease/Disorder	colorectal tumor,129,145,Disease/Disorder	"[{""token"": ""FAP"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Disease/Disorder""}, {""token"": ""colorectal tumor"", ""start_span"": 129, ""end_span"": 145, ""type"": ""Disease/Disorder""}]"	train
To further localize the VWS gene we searched for other deletions that cause VWS.	VWS,24,27,Disease/Disorder	VWS,76,79,Disease/Disorder	"[{""token"": ""VWS"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Disease/Disorder""}, {""token"": ""VWS"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Disease/Disorder""}]"	train
Mutations resulting in defective splicing constitute a significant proportion ( 30 / 62 [ 48%]) of a new series of mutations in the ATM gene in patients with ataxia - telangiectasia ( AT) that were detected by the protein - truncation assay followed by sequence analysis of genomic DNA.	ataxia - telangiectasia,158,181,Disease/Disorder	AT,184,186,Disease/Disorder	"[{""token"": ""ataxia - telangiectasia"", ""start_span"": 158, ""end_span"": 181, ""type"": ""Disease/Disorder""}, {""token"": ""AT"", ""start_span"": 184, ""end_span"": 186, ""type"": ""Disease/Disorder""}]"	train
We identified the alpha - cardiac actin gene ( ACTC) as a novel disease gene in a pedigree suffering from familial hypertrophic cardiomyopathy ( FHC).	familial hypertrophic cardiomyopathy,106,142,Disease/Disorder	FHC,145,148,Disease/Disorder	"[{""token"": ""familial hypertrophic cardiomyopathy"", ""start_span"": 106, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""FHC"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Disease/Disorder""}]"	train
Mutation analysis of ACTC revealed an Ala295Ser mutation in exon 5 close to 2 missense mutations recently described to cause the inherited form of idiopathic dilated cardiomyopathy ( IDC).	idiopathic dilated cardiomyopathy,147,180,Disease/Disorder	IDC,183,186,Disease/Disorder	"[{""token"": ""idiopathic dilated cardiomyopathy"", ""start_span"": 147, ""end_span"": 180, ""type"": ""Disease/Disorder""}, {""token"": ""IDC"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Disease/Disorder""}]"	train
Overgrowth of oral mucosa and facial skin, a novel feature of aspartylglucosaminuria.	Overgrowth of oral mucosa and facial skin,0,41,Disease/Disorder	aspartylglucosaminuria,62,84,Disease/Disorder	"[{""token"": ""Overgrowth of oral mucosa and facial skin"", ""start_span"": 0, ""end_span"": 41, ""type"": ""Disease/Disorder""}, {""token"": ""aspartylglucosaminuria"", ""start_span"": 62, ""end_span"": 84, ""type"": ""Disease/Disorder""}]"	train
