Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Pendred syndrome is the most common form of syndromic deafness, characterized by dyshormonogenic goiter associated with sensory - neural deafness.	Pendred syndrome,0,16,Disease/Disorder	syndromic deafness,44,62,Disease/Disorder	dyshormonogenic goiter,81,103,Disease/Disorder	sensory - neural deafness,120,145,Disease/Disorder	"[{""token"": ""Pendred syndrome"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""syndromic deafness"", ""start_span"": 44, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""dyshormonogenic goiter"", ""start_span"": 81, ""end_span"": 103, ""type"": ""Disease/Disorder""}, {""token"": ""sensory - neural deafness"", ""start_span"": 120, ""end_span"": 145, ""type"": ""Disease/Disorder""}]"	train
Mutations of the VHL gene in sporadic renal cell carcinoma: definition of a risk factor for VHL patients to develop an RCC.	VHL,17,20,Disease/Disorder	sporadic renal cell carcinoma,29,58,Disease/Disorder	VHL,92,95,Disease/Disorder	RCC,119,122,Disease/Disorder	"[{""token"": ""VHL"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Disease/Disorder""}, {""token"": ""sporadic renal cell carcinoma"", ""start_span"": 29, ""end_span"": 58, ""type"": ""Disease/Disorder""}, {""token"": ""VHL"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Disease/Disorder""}, {""token"": ""RCC"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Disease/Disorder""}]"	train
To investigate the nature of somatic von Hippel - Lindau ( VHL) mutations, we analyzed 173 primary sporadic human renal cell carcinomas for mutations of the VHL tumor suppressor gene, using polymerase chain reaction ( PCR) and single - strand conformational polymorphism analysis ( SSCP) of DNA.	von Hippel - Lindau,37,56,Disease/Disorder	VHL,59,62,Disease/Disorder	renal cell carcinomas,114,135,Disease/Disorder	VHL tumor,157,166,Disease/Disorder	"[{""token"": ""von Hippel - Lindau"", ""start_span"": 37, ""end_span"": 56, ""type"": ""Disease/Disorder""}, {""token"": ""VHL"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Disease/Disorder""}, {""token"": ""renal cell carcinomas"", ""start_span"": 114, ""end_span"": 135, ""type"": ""Disease/Disorder""}, {""token"": ""VHL tumor"", ""start_span"": 157, ""end_span"": 166, ""type"": ""Disease/Disorder""}]"	train
Prader - Willi syndrome ( PWS) and Angelman syndrome ( AS) result from the loss of function of imprinted genes in human chromosome 15q11 - q13.	Prader - Willi syndrome,0,23,Disease/Disorder	PWS,26,29,Disease/Disorder	Angelman syndrome,35,52,Disease/Disorder	AS,55,57,Disease/Disorder	"[{""token"": ""Prader - Willi syndrome"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""PWS"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""Angelman syndrome"", ""start_span"": 35, ""end_span"": 52, ""type"": ""Disease/Disorder""}, {""token"": ""AS"", ""start_span"": 55, ""end_span"": 57, ""type"": ""Disease/Disorder""}]"	train
We ascertained a novel missense mutation in four pedigrees with Peters anomaly, congenital cataract, Axenfeldt anomaly, and / or foveal hypoplasia, which, to our knowledge, is the first mutation identified in the splice - variant region.	Peters anomaly,64,78,Disease/Disorder	congenital cataract,80,99,Disease/Disorder	Axenfeldt anomaly,101,118,Disease/Disorder	foveal hypoplasia,129,146,Disease/Disorder	"[{""token"": ""Peters anomaly"", ""start_span"": 64, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""congenital cataract"", ""start_span"": 80, ""end_span"": 99, ""type"": ""Disease/Disorder""}, {""token"": ""Axenfeldt anomaly"", ""start_span"": 101, ""end_span"": 118, ""type"": ""Disease/Disorder""}, {""token"": ""foveal hypoplasia"", ""start_span"": 129, ""end_span"": 146, ""type"": ""Disease/Disorder""}]"	train
The Zellweger spectrum of disease, encompassing Zellweger syndrome and the progressively milder phenotypes of neonatal adrenoleukodystrophy and infantile Refsum disease, is due to a failure to form functional peroxisomes.	Zellweger spectrum of disease,4,33,Disease/Disorder	Zellweger syndrome,48,66,Disease/Disorder	neonatal adrenoleukodystrophy,110,139,Disease/Disorder	infantile Refsum disease,144,168,Disease/Disorder	"[{""token"": ""Zellweger spectrum of disease"", ""start_span"": 4, ""end_span"": 33, ""type"": ""Disease/Disorder""}, {""token"": ""Zellweger syndrome"", ""start_span"": 48, ""end_span"": 66, ""type"": ""Disease/Disorder""}, {""token"": ""neonatal adrenoleukodystrophy"", ""start_span"": 110, ""end_span"": 139, ""type"": ""Disease/Disorder""}, {""token"": ""infantile Refsum disease"", ""start_span"": 144, ""end_span"": 168, ""type"": ""Disease/Disorder""}]"	train
Ataxia - telangiectasia ( A - T) is characterized by a markedly increased sensitivity to ionizing radiation, increased incidence of cancer, and neurodegeneration, especially of the cerebellar Purkinje cells.	Ataxia - telangiectasia,0,23,Disease/Disorder	A - T,26,31,Disease/Disorder	cancer,132,138,Disease/Disorder	neurodegeneration,144,161,Disease/Disorder	"[{""token"": ""Ataxia - telangiectasia"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Disease/Disorder""}, {""token"": ""A - T"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Disease/Disorder""}, {""token"": ""cancer"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""neurodegeneration"", ""start_span"": 144, ""end_span"": 161, ""type"": ""Disease/Disorder""}]"	train
We have found that FAP patients with germline APC mutations within a small region ( codons 1, 194 - 1, 392 at most) mainly show allelic loss in their colorectal adenomas, in contrast to other FAP patients, whose second hits tend to occur by truncating mutations in the mutation cluster region.	FAP,19,22,Disease/Disorder	APC,46,49,Disease/Disorder	colorectal adenomas,150,169,Disease/Disorder	FAP,192,195,Disease/Disorder	"[{""token"": ""FAP"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Disease/Disorder""}, {""token"": ""APC"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Disease/Disorder""}, {""token"": ""colorectal adenomas"", ""start_span"": 150, ""end_span"": 169, ""type"": ""Disease/Disorder""}, {""token"": ""FAP"", ""start_span"": 192, ""end_span"": 195, ""type"": ""Disease/Disorder""}]"	train
We screened 31 human gastric cancers, 7 esophageal cancers, 85 bone and soft tissue tumors of various types, including 4 neurofibrosarcomas.	gastric cancers,21,36,Disease/Disorder	esophageal cancers,40,58,Disease/Disorder	bone and soft tissue tumors,63,90,Disease/Disorder	neurofibrosarcomas,121,139,Disease/Disorder	"[{""token"": ""gastric cancers"", ""start_span"": 21, ""end_span"": 36, ""type"": ""Disease/Disorder""}, {""token"": ""esophageal cancers"", ""start_span"": 40, ""end_span"": 58, ""type"": ""Disease/Disorder""}, {""token"": ""bone and soft tissue tumors"", ""start_span"": 63, ""end_span"": 90, ""type"": ""Disease/Disorder""}, {""token"": ""neurofibrosarcomas"", ""start_span"": 121, ""end_span"": 139, ""type"": ""Disease/Disorder""}]"	train
We also examined 29 human tumor cell lines consisting of 12 esophageal cancers, 7 glioma / glioblastomas and 10 others for Mxi1 mutations in exons 1, 2, 4 ( HLH domain), 5 and 6.	tumor,26,31,Disease/Disorder	esophageal cancers,60,78,Disease/Disorder	glioma,82,88,Disease/Disorder	glioblastomas,91,104,Disease/Disorder	"[{""token"": ""tumor"", ""start_span"": 26, ""end_span"": 31, ""type"": ""Disease/Disorder""}, {""token"": ""esophageal cancers"", ""start_span"": 60, ""end_span"": 78, ""type"": ""Disease/Disorder""}, {""token"": ""glioma"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Disease/Disorder""}, {""token"": ""glioblastomas"", ""start_span"": 91, ""end_span"": 104, ""type"": ""Disease/Disorder""}]"	train
Eleven of the 16 homozygous subjects underwent liver biopsy; 3 had hepatic fibrosis, and 1, who had a history of excessive alcohol consumption, had cirrhosis and mild microvesicular steatosis.	hepatic fibrosis,67,83,Disease/Disorder	excessive alcohol consumption,113,142,Disease/Disorder	cirrhosis,148,157,Disease/Disorder	microvesicular steatosis,167,191,Disease/Disorder	"[{""token"": ""hepatic fibrosis"", ""start_span"": 67, ""end_span"": 83, ""type"": ""Disease/Disorder""}, {""token"": ""excessive alcohol consumption"", ""start_span"": 113, ""end_span"": 142, ""type"": ""Disease/Disorder""}, {""token"": ""cirrhosis"", ""start_span"": 148, ""end_span"": 157, ""type"": ""Disease/Disorder""}, {""token"": ""microvesicular steatosis"", ""start_span"": 167, ""end_span"": 191, ""type"": ""Disease/Disorder""}]"	train
Eight of the 16 homozygous subjects had clinical findings that were consistent with the presence of hereditary hemochromatosis, such as hepatomegaly, skin pigmentation, and arthritis.	hereditary hemochromatosis,100,126,Disease/Disorder	hepatomegaly,136,148,Disease/Disorder	skin pigmentation,150,167,Disease/Disorder	arthritis,173,182,Disease/Disorder	"[{""token"": ""hereditary hemochromatosis"", ""start_span"": 100, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""hepatomegaly"", ""start_span"": 136, ""end_span"": 148, ""type"": ""Disease/Disorder""}, {""token"": ""skin pigmentation"", ""start_span"": 150, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""arthritis"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Disease/Disorder""}]"	train
These results confirmed the diagnosis of X - linked Emery - Dreifuss muscular dystrophy ( EDMD), and reinforce the necessity of molecular genetic diagnosis of the membrane protein emerin in younger patients with possible EDMD before appearance of the typical symptoms, to avoid sudden cardiac death..	X - linked Emery - Dreifuss muscular dystrophy,41,87,Disease/Disorder	EDMD,90,94,Disease/Disorder	EDMD,221,225,Disease/Disorder	sudden cardiac death,278,298,Disease/Disorder	"[{""token"": ""X - linked Emery - Dreifuss muscular dystrophy"", ""start_span"": 41, ""end_span"": 87, ""type"": ""Disease/Disorder""}, {""token"": ""EDMD"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""EDMD"", ""start_span"": 221, ""end_span"": 225, ""type"": ""Disease/Disorder""}, {""token"": ""sudden cardiac death"", ""start_span"": 278, ""end_span"": 298, ""type"": ""Disease/Disorder""}]"	train
Wolfram syndrome is an autosomal recessive neurodegenerative disorder characterized by juvenile - onset diabetes mellitus and progressive optic atrophy.	Wolfram syndrome,0,16,Disease/Disorder	autosomal recessive neurodegenerative disorder,23,69,Disease/Disorder	juvenile - onset diabetes mellitus,87,121,Disease/Disorder	optic atrophy,138,151,Disease/Disorder	"[{""token"": ""Wolfram syndrome"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal recessive neurodegenerative disorder"", ""start_span"": 23, ""end_span"": 69, ""type"": ""Disease/Disorder""}, {""token"": ""juvenile - onset diabetes mellitus"", ""start_span"": 87, ""end_span"": 121, ""type"": ""Disease/Disorder""}, {""token"": ""optic atrophy"", ""start_span"": 138, ""end_span"": 151, ""type"": ""Disease/Disorder""}]"	train
Hence, molecular screening for Wolfram syndrome in affected families and for Wolfram syndrome - carrier status in subjects with psychiatric disorders or diabetes mellitus will require complete analysis of exon 8 and upstream exons..	Wolfram syndrome,31,47,Disease/Disorder	Wolfram syndrome,77,93,Disease/Disorder	psychiatric disorders,128,149,Disease/Disorder	diabetes mellitus,153,170,Disease/Disorder	"[{""token"": ""Wolfram syndrome"", ""start_span"": 31, ""end_span"": 47, ""type"": ""Disease/Disorder""}, {""token"": ""Wolfram syndrome"", ""start_span"": 77, ""end_span"": 93, ""type"": ""Disease/Disorder""}, {""token"": ""psychiatric disorders"", ""start_span"": 128, ""end_span"": 149, ""type"": ""Disease/Disorder""}, {""token"": ""diabetes mellitus"", ""start_span"": 153, ""end_span"": 170, ""type"": ""Disease/Disorder""}]"	train
To determine the prevalence and characterize demographic, clinical, and genetic features of familial Mediterranean fever ( FMF) of late onset, all patients experiencing their first FMF attack at age 40 years or more were identified using the computerized registry of our FMF clinic, and then thoroughly interviewed and examined.	familial Mediterranean fever,92,120,Disease/Disorder	FMF,123,126,Disease/Disorder	FMF,181,184,Disease/Disorder	FMF,271,274,Disease/Disorder	"[{""token"": ""familial Mediterranean fever"", ""start_span"": 92, ""end_span"": 120, ""type"": ""Disease/Disorder""}, {""token"": ""FMF"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Disease/Disorder""}, {""token"": ""FMF"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Disease/Disorder""}, {""token"": ""FMF"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Disease/Disorder""}]"	train
None had chronic or prolonged manifestations of FMF, for example, amyloidosis, chronic arthritis, or protracted myalgia, P < 0.	FMF,48,51,Disease/Disorder	amyloidosis,66,77,Disease/Disorder	chronic arthritis,79,96,Disease/Disorder	myalgia,112,119,Disease/Disorder	"[{""token"": ""FMF"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Disease/Disorder""}, {""token"": ""amyloidosis"", ""start_span"": 66, ""end_span"": 77, ""type"": ""Disease/Disorder""}, {""token"": ""chronic arthritis"", ""start_span"": 79, ""end_span"": 96, ""type"": ""Disease/Disorder""}, {""token"": ""myalgia"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Disease/Disorder""}]"	train
There was no significant correlation between the size of the smaller allele and cardiomyopathy, diabetes mellitus, loss of proprioception, or bladder symptoms.	cardiomyopathy,80,94,Disease/Disorder	diabetes mellitus,96,113,Disease/Disorder	loss of proprioception,115,137,Disease/Disorder	bladder symptoms,142,158,Disease/Disorder	"[{""token"": ""cardiomyopathy"", ""start_span"": 80, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""diabetes mellitus"", ""start_span"": 96, ""end_span"": 113, ""type"": ""Disease/Disorder""}, {""token"": ""loss of proprioception"", ""start_span"": 115, ""end_span"": 137, ""type"": ""Disease/Disorder""}, {""token"": ""bladder symptoms"", ""start_span"": 142, ""end_span"": 158, ""type"": ""Disease/Disorder""}]"	train
The duration of disease is correlated with wheelchair use and the presence of diabetes, scoliosis, bladder symptoms and impaired proprioception, and vibration sense but no other complications studied..	diabetes,78,86,Disease/Disorder	scoliosis,88,97,Disease/Disorder	bladder symptoms,99,115,Disease/Disorder	impaired proprioception,120,143,Disease/Disorder	"[{""token"": ""diabetes"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Disease/Disorder""}, {""token"": ""scoliosis"", ""start_span"": 88, ""end_span"": 97, ""type"": ""Disease/Disorder""}, {""token"": ""bladder symptoms"", ""start_span"": 99, ""end_span"": 115, ""type"": ""Disease/Disorder""}, {""token"": ""impaired proprioception"", ""start_span"": 120, ""end_span"": 143, ""type"": ""Disease/Disorder""}]"	train
Its clinical features are variably expressed, but include cleft lip and / or cleft palate, lip pits and hypodontia.	cleft lip,58,67,Disease/Disorder	cleft palate,77,89,Disease/Disorder	lip pits,91,99,Disease/Disorder	hypodontia,104,114,Disease/Disorder	"[{""token"": ""cleft lip"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Disease/Disorder""}, {""token"": ""cleft palate"", ""start_span"": 77, ""end_span"": 89, ""type"": ""Disease/Disorder""}, {""token"": ""lip pits"", ""start_span"": 91, ""end_span"": 99, ""type"": ""Disease/Disorder""}, {""token"": ""hypodontia"", ""start_span"": 104, ""end_span"": 114, ""type"": ""Disease/Disorder""}]"	train
Familial expansile osteolysis ( FEO, MIM 174810) is a rare, autosomal dominant bone disorder characterized by focal areas of increased bone remodelling.	Familial expansile osteolysis,0,29,Disease/Disorder	FEO,32,35,Disease/Disorder	autosomal dominant bone disorder,60,92,Disease/Disorder	increased bone remodelling,125,151,Disease/Disorder	"[{""token"": ""Familial expansile osteolysis"", ""start_span"": 0, ""end_span"": 29, ""type"": ""Disease/Disorder""}, {""token"": ""FEO"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Disease/Disorder""}, {""token"": ""autosomal dominant bone disorder"", ""start_span"": 60, ""end_span"": 92, ""type"": ""Disease/Disorder""}, {""token"": ""increased bone remodelling"", ""start_span"": 125, ""end_span"": 151, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND Mutations in the gene encoding the human cardiac Na ( +) channel alpha - subunit ( hH1) are responsible for chromosome 3 - linked congenital long - QT syndrome ( LQT3) and idiopathic ventricular fibrillation ( IVF).	congenital long - QT syndrome,141,170,Disease/Disorder	LQT3,173,177,Disease/Disorder	idiopathic ventricular fibrillation,183,218,Disease/Disorder	IVF,221,224,Disease/Disorder	"[{""token"": ""congenital long - QT syndrome"", ""start_span"": 141, ""end_span"": 170, ""type"": ""Disease/Disorder""}, {""token"": ""LQT3"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Disease/Disorder""}, {""token"": ""idiopathic ventricular fibrillation"", ""start_span"": 183, ""end_span"": 218, ""type"": ""Disease/Disorder""}, {""token"": ""IVF"", ""start_span"": 221, ""end_span"": 224, ""type"": ""Disease/Disorder""}]"	train
BACKGROUND X - linked retinoschisis ( XLRS) is a relatively rare vitreoretinal dystrophy that causes visual loss in young men.	X - linked retinoschisis,11,35,Disease/Disorder	XLRS,38,42,Disease/Disorder	vitreoretinal dystrophy,65,88,Disease/Disorder	visual loss,101,112,Disease/Disorder	"[{""token"": ""X - linked retinoschisis"", ""start_span"": 11, ""end_span"": 35, ""type"": ""Disease/Disorder""}, {""token"": ""XLRS"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Disease/Disorder""}, {""token"": ""vitreoretinal dystrophy"", ""start_span"": 65, ""end_span"": 88, ""type"": ""Disease/Disorder""}, {""token"": ""visual loss"", ""start_span"": 101, ""end_span"": 112, ""type"": ""Disease/Disorder""}]"	train
Of the many palmoplantar keratoderma ( PPK) conditions, only Papillon - Lefevre syndrome ( PLS) and Haim - Munk syndrome ( HMS) are associated with premature periodontal destruction.	Papillon - Lefevre syndrome,61,88,Disease/Disorder	PLS,91,94,Disease/Disorder	Haim - Munk syndrome,100,120,Disease/Disorder	HMS,123,126,Disease/Disorder	"[{""token"": ""Papillon - Lefevre syndrome"", ""start_span"": 61, ""end_span"": 88, ""type"": ""Disease/Disorder""}, {""token"": ""PLS"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Disease/Disorder""}, {""token"": ""Haim - Munk syndrome"", ""start_span"": 100, ""end_span"": 120, ""type"": ""Disease/Disorder""}, {""token"": ""HMS"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Disease/Disorder""}]"	train
Deletions and other abnormalities of human chromosome 15q11 - q13 are associated with two developmental disorders, Prader - Willi syndrome ( PWS) and Angelman syndrome ( AS).	Prader - Willi syndrome,115,138,Disease/Disorder	PWS,141,144,Disease/Disorder	Angelman syndrome,150,167,Disease/Disorder	AS,170,172,Disease/Disorder	"[{""token"": ""Prader - Willi syndrome"", ""start_span"": 115, ""end_span"": 138, ""type"": ""Disease/Disorder""}, {""token"": ""PWS"", ""start_span"": 141, ""end_span"": 144, ""type"": ""Disease/Disorder""}, {""token"": ""Angelman syndrome"", ""start_span"": 150, ""end_span"": 167, ""type"": ""Disease/Disorder""}, {""token"": ""AS"", ""start_span"": 170, ""end_span"": 172, ""type"": ""Disease/Disorder""}]"	train
Machado - Joseph disease ( MJD) belongs to a group of clinically and genetically heterogeneous neurodegenerative disorders characterized by progressive cerebellar ataxia.	Machado - Joseph disease,0,24,Disease/Disorder	MJD,27,30,Disease/Disorder	neurodegenerative disorders,95,122,Disease/Disorder	progressive cerebellar ataxia,140,169,Disease/Disorder	"[{""token"": ""Machado - Joseph disease"", ""start_span"": 0, ""end_span"": 24, ""type"": ""Disease/Disorder""}, {""token"": ""MJD"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Disease/Disorder""}, {""token"": ""neurodegenerative disorders"", ""start_span"": 95, ""end_span"": 122, ""type"": ""Disease/Disorder""}, {""token"": ""progressive cerebellar ataxia"", ""start_span"": 140, ""end_span"": 169, ""type"": ""Disease/Disorder""}]"	train
