Sentence	entity_1	entity_2	json	split
Using tamoxifen and doxorubicin - sensitive and - resistant breast cancer cell lines as models, we found that doxorubicin - but not tamoxifen - resistance is associated with nuclear accumulation of FOXO3a, consistent with the finding that sustained nuclear FOXO3a is associated with poor prognosis.	nuclear,174,181,Cellular_component	nuclear,249,256,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 249, ""end_span"": 256, ""type"": ""Cellular_component""}]"	train
This enhanced glycolysis was partly sensitive to rutamycin and partly sensitive to ouabain, suggesting that the detergent released the control of the ATPase of the mitochondria and of the plasma membrane Na + K + - ATPase.	mitochondria,164,176,Cellular_component	plasma membrane,188,203,Cellular_component	"[{""token"": ""mitochondria"", ""start_span"": 164, ""end_span"": 176, ""type"": ""Cellular_component""}, {""token"": ""plasma membrane"", ""start_span"": 188, ""end_span"": 203, ""type"": ""Cellular_component""}]"	train
DNA of the non - tumorigenic cell hybrids transformed Rat - 1 cells to anchorage - independent proliferation as expected for the transforming human Ha - ras gene present in the donor DNA.	DNA,0,3,Cellular_component	DNA,183,186,Cellular_component	"[{""token"": ""DNA"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Cellular_component""}, {""token"": ""DNA"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Cellular_component""}]"	train
In DNA from the T - cells not expressing DR alpha mRNA, all of the potential HpaII sites within the BglII fragment appeared to be methylated.	DNA,3,6,Cellular_component	fragment,106,114,Cellular_component	"[{""token"": ""DNA"", ""start_span"": 3, ""end_span"": 6, ""type"": ""Cellular_component""}, {""token"": ""fragment"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Cellular_component""}]"	train
T - cell lines established from human T - cell leukemia - lymphoma virus associated T - cell neoplasias, in contrast to the T - cell acute lymphocytic leukemia cell lines, expressed both DR antigens and DR alpha mRNA; the HpaII sites within the BglII fragment of DR alpha DNA of these human T - cell leukemia - lymphoma virus - positive T - cell lines were in all cases at least partially unmethylated.	fragment,251,259,Cellular_component	DNA,272,275,Cellular_component	"[{""token"": ""fragment"", ""start_span"": 251, ""end_span"": 259, ""type"": ""Cellular_component""}, {""token"": ""DNA"", ""start_span"": 272, ""end_span"": 275, ""type"": ""Cellular_component""}]"	train
We have reported recently that the long terminal repeat ( LTR) of Moloney murine leukemia virus encodes a trans activator which induces transcription and expression of class I major histocompatibility complex genes and certain cytokine genes.	long terminal repeat,35,55,Cellular_component	LTR,58,61,Cellular_component	"[{""token"": ""long terminal repeat"", ""start_span"": 35, ""end_span"": 55, ""type"": ""Cellular_component""}, {""token"": ""LTR"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Cellular_component""}]"	train
A synthetic tetracycline, doxycycline, inhibits migration of human MDA - MB - 435 breast adenocarcinoma cells through a reconstituted basement membrane ( Matrigel), an assay used as an in vitro surrogate for the in vivo process of tumor invasion through basement membranes.	basement membrane,134,151,Cellular_component	basement membranes,254,272,Cellular_component	"[{""token"": ""basement membrane"", ""start_span"": 134, ""end_span"": 151, ""type"": ""Cellular_component""}, {""token"": ""basement membranes"", ""start_span"": 254, ""end_span"": 272, ""type"": ""Cellular_component""}]"	train
Apoptosis, characterized by nuclear condensation, membrane blebbing, cell shrinkage and a significant induction of caspase - 3 - like protease activity at 8 h in a time - course study were observed.	nuclear,28,35,Cellular_component	membrane,50,58,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Cellular_component""}, {""token"": ""membrane"", ""start_span"": 50, ""end_span"": 58, ""type"": ""Cellular_component""}]"	valid
Activated Hck and membrane - anchored Cbl are present in similar subcellular localizations and co - immunoprecipitate, suggesting that their interaction is required for subsequent ubiquitination and degradation.	membrane,18,26,Cellular_component	subcellular,65,76,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Cellular_component""}, {""token"": ""subcellular"", ""start_span"": 65, ""end_span"": 76, ""type"": ""Cellular_component""}]"	valid
Adaptor protein Crk is required for ephrin - B1 - induced membrane ruffling and focal complex assembly of human aortic endothelial cells.	membrane,58,66,Cellular_component	focal complex,80,93,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Cellular_component""}, {""token"": ""focal complex"", ""start_span"": 80, ""end_span"": 93, ""type"": ""Cellular_component""}]"	valid
We investigated the mechanism by which ephrin - B1 promotes membrane ruffling in human aortic endothelial cells, because membrane ruffling heralds cell body migration.	membrane,60,68,Cellular_component	membrane,121,129,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Cellular_component""}, {""token"": ""membrane"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Cellular_component""}]"	valid
The dominant negative mutant of Rac1 completely inhibited ephrin - B1 - induced membrane ruffling and focal complex assembly.	membrane,80,88,Cellular_component	focal complex,102,115,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 80, ""end_span"": 88, ""type"": ""Cellular_component""}, {""token"": ""focal complex"", ""start_span"": 102, ""end_span"": 115, ""type"": ""Cellular_component""}]"	valid
However, in rap1GAPII - expressing cells, ephrin - B1 did not induce membrane spreading, probably due to instability of the focal complex.	membrane,69,77,Cellular_component	focal complex,124,137,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 69, ""end_span"": 77, ""type"": ""Cellular_component""}, {""token"": ""focal complex"", ""start_span"": 124, ""end_span"": 137, ""type"": ""Cellular_component""}]"	valid
These results indicated that Crk plays a critical role in Rac1 - induced membrane ruffling and Rap1 - mediated nascent focal complex stabilization contributing to ephrin - B1 - induced human aortic endothelial cells migration.	membrane,73,81,Cellular_component	nascent focal complex,111,132,Cellular_component	"[{""token"": ""membrane"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Cellular_component""}, {""token"": ""nascent focal complex"", ""start_span"": 111, ""end_span"": 132, ""type"": ""Cellular_component""}]"	valid
Then, we demonstrated a mitochondrial membrane potential disruption followed by cytochrome c release that indicates the involvement of mitochondria in this apoptotic signaling pathway.	mitochondrial membrane,24,46,Cellular_component	mitochondria,135,147,Cellular_component	"[{""token"": ""mitochondrial membrane"", ""start_span"": 24, ""end_span"": 46, ""type"": ""Cellular_component""}, {""token"": ""mitochondria"", ""start_span"": 135, ""end_span"": 147, ""type"": ""Cellular_component""}]"	valid
Concomitantly, immunostaining for apoptosis inducing factor ( AIF) showed a time - dependent translocation from the mitochondria to the nucleus.	mitochondria,116,128,Cellular_component	nucleus,136,143,Cellular_component	"[{""token"": ""mitochondria"", ""start_span"": 116, ""end_span"": 128, ""type"": ""Cellular_component""}, {""token"": ""nucleus"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Cellular_component""}]"	valid
Antibodies against beta ( 2) M or MHC class I induce tumor cell apoptosis by 1) recruiting MHC class I molecules to lipid rafts and activating LYN kinase and the signal - transducing enzyme phospholipase C - gamma2 - dependent c - Jun N - terminal kinase signaling pathway and 2) expelling interleukin 6 and insulin - like growth factor 1 receptors out of lipid rafts and inhibiting the growth and survival factor - induced activation of the phosphatidylinositol 3 - kinase / Akt and extracellular signal - related kinase pathways.	lipid rafts,116,127,Cellular_component	lipid rafts,356,367,Cellular_component	"[{""token"": ""lipid rafts"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Cellular_component""}, {""token"": ""lipid rafts"", ""start_span"": 356, ""end_span"": 367, ""type"": ""Cellular_component""}]"	valid
Each consists of repetitive cycles of interaction with adjacent extracellular matrix components by mediating cellular adhesion, matrix dissolution, and cellular motility to achieve metastasis of cancer cells or neovascularization of tumors.	extracellular matrix components,64,95,Cellular_component	matrix,128,134,Cellular_component	"[{""token"": ""extracellular matrix components"", ""start_span"": 64, ""end_span"": 95, ""type"": ""Cellular_component""}, {""token"": ""matrix"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Cellular_component""}]"	valid
Syndecan - 1 is a cell surface proteoglycan that has been implicated in a number of cellular functions including cell - cell adhesion, cell - matrix anchorage and growth factor presentation for signalling receptors.	cell surface,18,30,Cellular_component	matrix,142,148,Cellular_component	"[{""token"": ""cell surface"", ""start_span"": 18, ""end_span"": 30, ""type"": ""Cellular_component""}, {""token"": ""matrix"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Cellular_component""}]"	valid
Constitutively active RhoA ( FRTL - 5 - RhoA QL cells) exhibited a fibroblast - like phenotype with organized actin fibers, whereas cells expressing the RhoA negative dominant phenotype ( FRTL - 5 - RhoA N19 cells) present a rounded morphology and lose normal cytoskeletal architecture.	fibers,116,122,Cellular_component	cytoskeletal,260,272,Cellular_component	"[{""token"": ""fibers"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Cellular_component""}, {""token"": ""cytoskeletal"", ""start_span"": 260, ""end_span"": 272, ""type"": ""Cellular_component""}]"	test
Hepatitis B virus integration event in human chromosome 17p near the p53 gene identifies the region of the chromosome commonly deleted in virus - positive hepatocellular carcinomas.	chromosome 17p,45,59,Cellular_component	chromosome,107,117,Cellular_component	"[{""token"": ""chromosome 17p"", ""start_span"": 45, ""end_span"": 59, ""type"": ""Cellular_component""}, {""token"": ""chromosome"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Cellular_component""}]"	test
One possibility is that the gross chromosomal alterations frequently observed in HCC DNA at the site of HBV integration may alter the expression of important nearby cellular genes.	chromosomal,34,45,Cellular_component	DNA,85,88,Cellular_component	"[{""token"": ""chromosomal"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Cellular_component""}, {""token"": ""DNA"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Cellular_component""}]"	test
In the present study a DNA probe derived from cellular DNA sequences adjacent to the previously characterized HBV insert was used to analyze a set of 19 matched normal liver and HBV - positive hepatoma samples obtained from the same region of China, near Shanghai.	DNA,23,26,Cellular_component	DNA,55,58,Cellular_component	"[{""token"": ""DNA"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Cellular_component""}, {""token"": ""DNA"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Cellular_component""}]"	test
High levels of allele loss also were detected for chromosomes 8q ( 4 of 9; 44%) and 16p ( 5 of 6; 83%) and may indicate the presence of additional cellular genes whose functional loss is important in the development of HCCs.	chromosomes 8q,50,64,Cellular_component	16p,84,87,Cellular_component	"[{""token"": ""chromosomes 8q"", ""start_span"": 50, ""end_span"": 64, ""type"": ""Cellular_component""}, {""token"": ""16p"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Cellular_component""}]"	test
Because proteolytic degradation of the extracellular matrix is a critical component of endothelial invasion in angiogenesis, it is logical to assume that PSMA participates in matrix degradation.	extracellular matrix,39,59,Cellular_component	matrix,175,181,Cellular_component	"[{""token"": ""extracellular matrix"", ""start_span"": 39, ""end_span"": 59, ""type"": ""Cellular_component""}, {""token"": ""matrix"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Cellular_component""}]"	test
The extracellular matrix ( ECM) directs all phases of healing following trauma or disease and is therefore a natural source of prosthetic mesh material that can be used strategically to induce the repair and restoration of soft tissues following surgery.	extracellular matrix,4,24,Cellular_component	ECM,27,30,Cellular_component	"[{""token"": ""extracellular matrix"", ""start_span"": 4, ""end_span"": 24, ""type"": ""Cellular_component""}, {""token"": ""ECM"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Cellular_component""}]"	test
Biomaterials such as Surgisis ( Cook Biotech Incorporated, West Lafayette, IN, USA), which are derived from natural ECM, provide the extracellular components necessary to direct the healing response, allow for the proliferation of new, healthy tissue and restore tissue integrity to the damaged site.	ECM,116,119,Cellular_component	extracellular components,133,157,Cellular_component	"[{""token"": ""ECM"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Cellular_component""}, {""token"": ""extracellular components"", ""start_span"": 133, ""end_span"": 157, ""type"": ""Cellular_component""}]"	test
"One type is "" glycolysis, "" the other the "" mitochondria. "" In contrast to most normal cells where the mitochondria are the major ATP producers ( > 90%) in fueling growth, human cancers detected via Positron Emission Tomography ( PET) rely on both types of power plants."	mitochondria,44,56,Cellular_component	mitochondria,103,115,Cellular_component	"[{""token"": ""mitochondria"", ""start_span"": 44, ""end_span"": 56, ""type"": ""Cellular_component""}, {""token"": ""mitochondria"", ""start_span"": 103, ""end_span"": 115, ""type"": ""Cellular_component""}]"	test
The aim of this study was to compare angiogenesis parameters in low nuclear grade ( n = 87) vs high nuclear grade CC - RCC ( n = 63).	nuclear,68,75,Cellular_component	nuclear,100,107,Cellular_component	"[{""token"": ""nuclear"", ""start_span"": 68, ""end_span"": 75, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Cellular_component""}]"	test
In our study, MOG was shown to specifically inhibit the growth of human leukemia cell lines and primary acute myeloid leukemia ( AML) blasts via induction of apoptosis, with the evidence of mitochondrial DeltaPsim loss, reactive oxygen species production, caspases activation and nuclear fragmentation.	mitochondrial,190,203,Cellular_component	nuclear,280,287,Cellular_component	"[{""token"": ""mitochondrial"", ""start_span"": 190, ""end_span"": 203, ""type"": ""Cellular_component""}, {""token"": ""nuclear"", ""start_span"": 280, ""end_span"": 287, ""type"": ""Cellular_component""}]"	test
These antivascular actions are due in part to direct effects on endothelial cells, and all MBDs ( both microtubule - stabilizing and microtubule - destabilizing) inhibit endothelial cell proliferation, migration, and tube formation in vitro, actions that are thought to correspond to therapeutic antiangiogenic actions.	microtubule,103,114,Cellular_component	microtubule,133,144,Cellular_component	"[{""token"": ""microtubule"", ""start_span"": 103, ""end_span"": 114, ""type"": ""Cellular_component""}, {""token"": ""microtubule"", ""start_span"": 133, ""end_span"": 144, ""type"": ""Cellular_component""}]"	test
We show that enhanced glycolysis is dependent on HIF - 1alpha up - regulation, while reduced mitochondrial activity is HIF - 1alpha - independent and likely caused by STAT3 - mediated down - regulation of mitochondrial proteins.	mitochondrial,93,106,Cellular_component	mitochondrial,205,218,Cellular_component	"[{""token"": ""mitochondrial"", ""start_span"": 93, ""end_span"": 106, ""type"": ""Cellular_component""}, {""token"": ""mitochondrial"", ""start_span"": 205, ""end_span"": 218, ""type"": ""Cellular_component""}]"	test
The experimental approach includes: estimation of mitochondrial NAD [ P] + - dependent malic enzyme activity; respiratory activity of freshly harvested or fasted cells, and of isolated mitochondria; and determination of the metabolites involved in the glycolytic and glutaminolytic pathways.	mitochondrial,50,63,Cellular_component	mitochondria,185,197,Cellular_component	"[{""token"": ""mitochondrial"", ""start_span"": 50, ""end_span"": 63, ""type"": ""Cellular_component""}, {""token"": ""mitochondria"", ""start_span"": 185, ""end_span"": 197, ""type"": ""Cellular_component""}]"	test
This observation indicates that VCSA expression at the cell surface is likely to be the result of the interaction between the viral src gene product pp60src with host cell gene ( s) or gene product ( s), rather than the simple expression of this molecule at the cell surface.	cell surface,55,67,Cellular_component	cell surface,262,274,Cellular_component	"[{""token"": ""cell surface"", ""start_span"": 55, ""end_span"": 67, ""type"": ""Cellular_component""}, {""token"": ""cell surface"", ""start_span"": 262, ""end_span"": 274, ""type"": ""Cellular_component""}]"	test
The organism prevents malignant transformation by assuring accurate DNA repair before cell division, by forcing the death of cells with excessive DNA damage, and by placing limits on the replicative lifespans of most somatic cells.	DNA,68,71,Cellular_component	DNA,146,149,Cellular_component	"[{""token"": ""DNA"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Cellular_component""}, {""token"": ""DNA"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Cellular_component""}]"	test
The tumor cells also display enhanced expression of desmosomal and tight - junction proteins.	desmosomal,52,62,Cellular_component	tight - junction,67,83,Cellular_component	"[{""token"": ""desmosomal"", ""start_span"": 52, ""end_span"": 62, ""type"": ""Cellular_component""}, {""token"": ""tight - junction"", ""start_span"": 67, ""end_span"": 83, ""type"": ""Cellular_component""}]"	test
Endocytosis of the conjugate and decomposition of the acid - labile linkage inside lysosomes and other acidic intracellular compartments should then lead to release of the cortisol and expression of its antiproliferative activity.	lysosomes,83,92,Cellular_component	intracellular compartments,110,136,Cellular_component	"[{""token"": ""lysosomes"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Cellular_component""}, {""token"": ""intracellular compartments"", ""start_span"": 110, ""end_span"": 136, ""type"": ""Cellular_component""}]"	test
