Sentence	entity_1	entity_2	json	split
A functional T - cell receptor signaling pathway is required for p95vav activity.	T - cell receptor,13,30,Gene/Protein	p95vav,65,71,Gene/Protein	"[{""token"": ""T - cell receptor"", ""start_span"": 13, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""p95vav"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Gene/Protein""}]"	train
It contains a number of structural motifs, including Src homology 2, Src homology 3, and pleckstrin homology domains and a putative guanine nucleotide exchange domain.	structural motifs,24,41,Gene/Protein	putative guanine nucleotide exchange domain,123,166,Gene/Protein	"[{""token"": ""structural motifs"", ""start_span"": 24, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""putative guanine nucleotide exchange domain"", ""start_span"": 123, ""end_span"": 166, ""type"": ""Gene/Protein""}]"	train
The role of p95vav in TCR - mediated signaling processes is unclear.	p95vav,12,18,Gene/Protein	TCR,22,25,Gene/Protein	"[{""token"": ""p95vav"", ""start_span"": 12, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene/Protein""}]"	train
Although removal of the first 67 amino acids of p95vav activates its transforming potential in NIH 3T3 cells, this region appears to be required for its function in T cells.	first 67 amino acids,24,44,Gene/Protein	p95vav,48,54,Gene/Protein	"[{""token"": ""first 67 amino acids"", ""start_span"": 24, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""p95vav"", ""start_span"": 48, ""end_span"": 54, ""type"": ""Gene/Protein""}]"	train
However, overexpression of p95vav does not appear to influence TCR - induced protein tyrosine phosphorylation or increases in cytoplasmic free calcium.	p95vav,27,33,Gene/Protein	TCR,63,66,Gene/Protein	"[{""token"": ""p95vav"", ""start_span"": 27, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene/Protein""}]"	train
Taken together, our data suggest that p95vav plays an important role at an yet unidentified proximal position in the TCR signaling cascade.	p95vav,38,44,Gene/Protein	TCR,117,120,Gene/Protein	"[{""token"": ""p95vav"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Gene/Protein""}]"	train
Jurkat cell extract contained PEBP2 site - binding protein ( s) that cross - reacted with antimouse alpha A1 antibodies.	PEBP2 site - binding protein,30,58,Gene/Protein	antimouse alpha A1 antibodies,90,119,Gene/Protein	"[{""token"": ""PEBP2 site - binding protein"", ""start_span"": 30, ""end_span"": 58, ""type"": ""Gene/Protein""}, {""token"": ""antimouse alpha A1 antibodies"", ""start_span"": 90, ""end_span"": 119, ""type"": ""Gene/Protein""}]"	train
The augmentation of LPS responses by interferon gamma ( IFN - gamma), referred to as priming, is well established.	interferon gamma,37,53,Gene/Protein	IFN - gamma,56,67,Gene/Protein	"[{""token"": ""interferon gamma"", ""start_span"": 37, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 56, ""end_span"": 67, ""type"": ""Gene/Protein""}]"	train
Using tumour necrosis factor ( TNF) induction as a model, experiments were designed to analyse in detail the priming effect on the LPS response in human monocytes.	tumour necrosis factor,6,28,Gene/Protein	TNF,31,34,Gene/Protein	"[{""token"": ""tumour necrosis factor"", ""start_span"": 6, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""TNF"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene/Protein""}]"	train
Priming by IFN - gamma was primarily manifested at the level of TNF mRNA accumulation.	IFN - gamma,11,22,Gene/Protein	TNF mRNA,64,72,Gene/Protein	"[{""token"": ""IFN - gamma"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""TNF mRNA"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Gene/Protein""}]"	train
The CD4 promoter plays an important role in the developmental control of CD4 transcription.	CD4 promoter,4,16,Gene/Protein	CD4,73,76,Gene/Protein	"[{""token"": ""CD4 promoter"", ""start_span"": 4, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""CD4"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene/Protein""}]"	train
In this report, we show that the minimal CD4 promoter has four factor binding sites, each of which is required for full function.	CD4 promoter,41,53,Gene/Protein	factor binding sites,63,83,Gene/Protein	"[{""token"": ""CD4 promoter"", ""start_span"": 41, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""factor binding sites"", ""start_span"": 63, ""end_span"": 83, ""type"": ""Gene/Protein""}]"	train
We therefore believe that the MAZ transcription factor is also likely to play an important role in the control of developmental expression of the CD4 gene.	MAZ transcription factor,30,54,Gene/Protein	CD4 gene,146,154,Gene/Protein	"[{""token"": ""MAZ transcription factor"", ""start_span"": 30, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""CD4 gene"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene/Protein""}]"	train
Induction of DNA binding activity was associated temporally with Epo - induced phosphorylation of nuclear TAL1 protein.	Epo,65,68,Gene/Protein	nuclear TAL1 protein,98,118,Gene/Protein	"[{""token"": ""Epo"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""nuclear TAL1 protein"", ""start_span"": 98, ""end_span"": 118, ""type"": ""Gene/Protein""}]"	train
We observed that TPA treatment was associated with an increase in specific binding of [ 3H] dexamethasone and up - regulation of GR mRNA while no enhanced GR expression was perceived with RA / VD treatment.	GR mRNA,129,136,Gene/Protein	GR,155,157,Gene/Protein	"[{""token"": ""GR mRNA"", ""start_span"": 129, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""GR"", ""start_span"": 155, ""end_span"": 157, ""type"": ""Gene/Protein""}]"	train
Induction of Sp1 phosphorylation and NF - kappa B - independent HIV promoter domain activity in T lymphocytes stimulated by okadaic acid.	Sp1,13,16,Gene/Protein	NF - kappa B - independent HIV promoter,37,76,Gene/Protein	"[{""token"": ""Sp1"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B - independent HIV promoter"", ""start_span"": 37, ""end_span"": 76, ""type"": ""Gene/Protein""}]"	train
The formation of this complex would increase, independently of an in synergy with NF - kappa B, the low basal activity of the HIV LTR observed in normal T lymphocytes.	NF - kappa B,82,94,Gene/Protein	HIV LTR,126,133,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 82, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""HIV LTR"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Gene/Protein""}]"	train
To understand the molecular bases for cytokine redundancy and pleiotropy, we have compared the Stat proteins activated in peripheral blood lymphocytes ( PBLs) by cytokines with shared and distinct actions.	Stat proteins,95,108,Gene/Protein	cytokines,162,171,Gene/Protein	"[{""token"": ""Stat proteins"", ""start_span"": 95, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	train
This liberates NF - kappa B to translocate to the nucleus and initiate transcription of genes important for the defense of the organism.	NF - kappa B,15,27,Gene/Protein	genes,88,93,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 15, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""genes"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Gene/Protein""}]"	train
Activation of NF - kappa B correlates with phosphorylation of I kappa B - alpha and requires the proteolysis of this inhibitor.	NF - kappa B,14,26,Gene/Protein	I kappa B - alpha,62,79,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 14, ""end_span"": 26, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B - alpha"", ""start_span"": 62, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
The 150 bp hEpoR promoter exhibited high and low activity in erythroid OCIM1 and K562 cells, respectively, reflecting the high and low levels of constitutive hEpoR expression.	150 bp hEpoR promoter,4,25,Gene/Protein	hEpoR,158,163,Gene/Protein	"[{""token"": ""150 bp hEpoR promoter"", ""start_span"": 4, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""hEpoR"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Gene/Protein""}]"	train
The GATA - 1 and Sp1 binding sites in this promoter lacking a TATA sequence were necessary for a high level of transcription activation.	GATA - 1 and Sp1 binding sites,4,34,Gene/Protein	TATA sequence,62,75,Gene/Protein	"[{""token"": ""GATA - 1 and Sp1 binding sites"", ""start_span"": 4, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""TATA sequence"", ""start_span"": 62, ""end_span"": 75, ""type"": ""Gene/Protein""}]"	train
Overexpression of DR - nm23, a protein encoded by a member of the nm23 gene family, inhibits granulocyte differentiation and induces apoptosis in 32Dc13 myeloid cells.	DR - nm23,18,27,Gene/Protein	nm23 gene family,66,82,Gene/Protein	"[{""token"": ""DR - nm23"", ""start_span"": 18, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""nm23 gene family"", ""start_span"": 66, ""end_span"": 82, ""type"": ""Gene/Protein""}]"	train
We observed that Fc gamma RI transcript levels in monoblast - like U937 cells were elevated within 3 hr and peaked 12 hr after exposure to IFN - gamma.	Fc gamma RI,17,28,Gene/Protein	IFN - gamma,139,150,Gene/Protein	"[{""token"": ""Fc gamma RI"", ""start_span"": 17, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 139, ""end_span"": 150, ""type"": ""Gene/Protein""}]"	train
Nuclear run - on analysis revealed that the rate of Fc gamma RI transcription was increased by IFN - gamma.	Fc gamma RI,52,63,Gene/Protein	IFN - gamma,95,106,Gene/Protein	"[{""token"": ""Fc gamma RI"", ""start_span"": 52, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene/Protein""}]"	train
Constitutively activated Jak - STAT pathway in T cells transformed with HTLV - I.	Jak,25,28,Gene/Protein	- STAT,29,35,Gene/Protein	"[{""token"": ""Jak"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""- STAT"", ""start_span"": 29, ""end_span"": 35, ""type"": ""Gene/Protein""}]"	train
To test the hypothesis that nitric oxide ( NO) limits endothelial activation, we treated cytokine - stimulated human saphenous vein endothelial cells with several NO donors and assessed their effects on the inducible expression of vascular cell adhesion molecule - 1 ( VCAM - 1).	vascular cell adhesion molecule - 1,231,266,Gene/Protein	VCAM - 1,269,277,Gene/Protein	"[{""token"": ""vascular cell adhesion molecule - 1"", ""start_span"": 231, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""VCAM - 1"", ""start_span"": 269, ""end_span"": 277, ""type"": ""Gene/Protein""}]"	train
Therefore, it is important to understand the mechanisms which control the expression of MIP - 1 alpha / GOS19.	MIP - 1 alpha,88,101,Gene/Protein	/ GOS19,102,109,Gene/Protein	"[{""token"": ""MIP - 1 alpha"", ""start_span"": 88, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""/ GOS19"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene/Protein""}]"	train
Interaction of nuclear extracts from various cell lines and tissue with the MNP site leads to the formation of fast - migrating protein - DNA complexes with similar but distinct electrophoretic mobilities.	MNP site,76,84,Gene/Protein	fast - migrating protein - DNA complexes,111,151,Gene/Protein	"[{""token"": ""MNP site"", ""start_span"": 76, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""fast - migrating protein - DNA complexes"", ""start_span"": 111, ""end_span"": 151, ""type"": ""Gene/Protein""}]"	train
We have shown that the interaction of interleukin ( IL) - 5 with the receptor activates Lyn tyrosine kinase within 1 min and Jak2 tyrosine kinase within 1 - 3 min.	Lyn tyrosine kinase,88,107,Gene/Protein	Jak2 tyrosine kinase,125,145,Gene/Protein	"[{""token"": ""Lyn tyrosine kinase"", ""start_span"": 88, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""Jak2 tyrosine kinase"", ""start_span"": 125, ""end_span"": 145, ""type"": ""Gene/Protein""}]"	train
IL - 5 also stimulates GTP binding to p21ras.	IL - 5,0,6,Gene/Protein	p21ras,38,44,Gene/Protein	"[{""token"": ""IL - 5"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}, {""token"": ""p21ras"", ""start_span"": 38, ""end_span"": 44, ""type"": ""Gene/Protein""}]"	train
Jak2 kinase has been shown to phosphorylate STAT nuclear proteins.	Jak2 kinase,0,11,Gene/Protein	STAT nuclear proteins,44,65,Gene/Protein	"[{""token"": ""Jak2 kinase"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""STAT nuclear proteins"", ""start_span"": 44, ""end_span"": 65, ""type"": ""Gene/Protein""}]"	train
The IE2 gene product of human cytomegalovirus ( HCMV) is one of a few viral regulatory proteins expressed immediately upon infection of the host cell.	IE2 gene product,4,20,Gene/Protein	viral regulatory proteins,70,95,Gene/Protein	"[{""token"": ""IE2 gene product"", ""start_span"": 4, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""viral regulatory proteins"", ""start_span"": 70, ""end_span"": 95, ""type"": ""Gene/Protein""}]"	train
It is a potent transcriptional activator of many viral and cellular promoters.	transcriptional activator,15,40,Gene/Protein	viral and cellular promoters,49,77,Gene/Protein	"[{""token"": ""transcriptional activator"", ""start_span"": 15, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""viral and cellular promoters"", ""start_span"": 49, ""end_span"": 77, ""type"": ""Gene/Protein""}]"	train
We found by protein - affinity chromatography that Rb in nuclear extracts or produced by in vitro translation directly bound to IE2.	Rb,51,53,Gene/Protein	IE2,128,131,Gene/Protein	"[{""token"": ""Rb"", ""start_span"": 51, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""IE2"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}]"	train
In order to determine whether NDP kinase expression serves as a marker for metastatic potential in human skin cancer, we assessed the levels of NDP kinase expression in 9 keratoacanthomas ( KAs), 26 squamous cell carcinomas ( SCCs), and 25 basal cell carcinomas ( BCCs) using immunohistochemistry.	NDP kinase,30,40,Gene/Protein	NDP kinase,144,154,Gene/Protein	"[{""token"": ""NDP kinase"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""NDP kinase"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Gene/Protein""}]"	train
The class II proteins are expressed constitutively on B - cells and EBV - transformed B - cells, and are inducible by IFN - gamma on a wide variety of cell types.	class II proteins,4,21,Gene/Protein	IFN - gamma,118,129,Gene/Protein	"[{""token"": ""class II proteins"", ""start_span"": 4, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 118, ""end_span"": 129, ""type"": ""Gene/Protein""}]"	train
Nuclear matrix - bound RB was detectable in all cases, indicating that loss of RB is not responsible for decreased class II expression in these lines.	RB,23,25,Gene/Protein	RB,79,81,Gene/Protein	"[{""token"": ""RB"", ""start_span"": 23, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""RB"", ""start_span"": 79, ""end_span"": 81, ""type"": ""Gene/Protein""}]"	train
Interleukin 12 induces tyrosine phosphorylation and activation of STAT4 in human lymphocytes.	Interleukin 12,0,14,Gene/Protein	STAT4,66,71,Gene/Protein	"[{""token"": ""Interleukin 12"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""STAT4"", ""start_span"": 66, ""end_span"": 71, ""type"": ""Gene/Protein""}]"	train
Activation of cytoplasmic tyrosine kinases is an important aspect of signal transduction mediated by integrins.	cytoplasmic tyrosine kinases,14,42,Gene/Protein	integrins,101,110,Gene/Protein	"[{""token"": ""cytoplasmic tyrosine kinases"", ""start_span"": 14, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""integrins"", ""start_span"": 101, ""end_span"": 110, ""type"": ""Gene/Protein""}]"	train
This mutation impairs the promoter activity in erythroid cells by disrupting a binding site for the GATA1 erythroid transcription factor.	binding site,79,91,Gene/Protein	GATA1 erythroid transcription factor,100,136,Gene/Protein	"[{""token"": ""binding site"", ""start_span"": 79, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""GATA1 erythroid transcription factor"", ""start_span"": 100, ""end_span"": 136, ""type"": ""Gene/Protein""}]"	train
With the recent characterization of the FY * A and FY * B alleles, these findings provide the molecular basis of the Duffy blood group system and an explanation for the erythroid - specific repression of the DARC gene in Duffy - negative individuals.	FY * A and FY * B alleles,40,65,Gene/Protein	DARC gene,208,217,Gene/Protein	"[{""token"": ""FY * A and FY * B alleles"", ""start_span"": 40, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""DARC gene"", ""start_span"": 208, ""end_span"": 217, ""type"": ""Gene/Protein""}]"	train
PWM regulates EGR - 1 gene expression by both transcriptional and post - transcriptional mechanisms.	PWM,0,3,Gene/Protein	EGR - 1,14,21,Gene/Protein	"[{""token"": ""PWM"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""EGR - 1"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Gene/Protein""}]"	train
Taken together, these findings suggest that PWM is able to initiate an intracytoplasmic signalling cascade and EGR - 1 induction in normal human B cells.	PWM,44,47,Gene/Protein	EGR - 1,111,118,Gene/Protein	"[{""token"": ""PWM"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""EGR - 1"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene/Protein""}]"	train
It contains a core sequence CTTGG... CCAAG which is present as part of larger palindromic sequences in each gene.	core sequence,14,27,Gene/Protein	palindromic sequences,78,99,Gene/Protein	"[{""token"": ""core sequence"", ""start_span"": 14, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""palindromic sequences"", ""start_span"": 78, ""end_span"": 99, ""type"": ""Gene/Protein""}]"	train
cDNA cloning of a NGFI - B / nur77 - related transcription factor from an apoptotic human T cell line.	cDNA,0,4,Gene/Protein	NGFI - B / nur77 - related transcription factor,18,65,Gene/Protein	"[{""token"": ""cDNA"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}, {""token"": ""NGFI - B / nur77 - related transcription factor"", ""start_span"": 18, ""end_span"": 65, ""type"": ""Gene/Protein""}]"	train
A new gene, TINUR, was cloned from apoptotic PEER cells.	gene,6,10,Gene/Protein	TINUR,12,17,Gene/Protein	"[{""token"": ""gene"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""TINUR"", ""start_span"": 12, ""end_span"": 17, ""type"": ""Gene/Protein""}]"	train
The expression of the TINUR gene is induced within 1 h after the cross - linking of the T cell Ag receptor complex.	TINUR gene,22,32,Gene/Protein	T cell Ag receptor complex,88,114,Gene/Protein	"[{""token"": ""TINUR gene"", ""start_span"": 22, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""T cell Ag receptor complex"", ""start_span"": 88, ""end_span"": 114, ""type"": ""Gene/Protein""}]"	train
Since salicylates have been reported to inhibit NF - kappa B activation by preventing the degradation of its inhibitor I kappa B, we studied a potential inhibition of this pathway by acetylsalicylate ( aspirin) in human umbilical vein endothelial cells ( HUVECs).	NF - kappa B,48,60,Gene/Protein	I kappa B,119,128,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 48, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B"", ""start_span"": 119, ""end_span"": 128, ""type"": ""Gene/Protein""}]"	train
METHODS AND RESULTS: Gel - shift analyses demonstrated dose - dependent inhibition of TNF - induced NF - kappa B mobilization by aspirin at concentrations ranging from 1 to 10 mmol / L.	TNF,86,89,Gene/Protein	NF - kappa B,100,112,Gene/Protein	"[{""token"": ""TNF"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Gene/Protein""}]"	train
As a functional consequence, adhesion of U937 monocytes to TNF - stimulated HUVECs was markedly reduced by aspirin due to suppression of VCAM - 1 and E - selectin upregulation.	VCAM - 1,137,145,Gene/Protein	E - selectin,150,162,Gene/Protein	"[{""token"": ""VCAM - 1"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""E - selectin"", ""start_span"": 150, ""end_span"": 162, ""type"": ""Gene/Protein""}]"	train
In the present study, the role of serine / threonine phosphatases in the regulation of I kappa B alpha phosphorylation was investigated.	serine / threonine phosphatases,34,65,Gene/Protein	I kappa B alpha,87,102,Gene/Protein	"[{""token"": ""serine / threonine phosphatases"", ""start_span"": 34, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B alpha"", ""start_span"": 87, ""end_span"": 102, ""type"": ""Gene/Protein""}]"	train
Our studies demonstrate that incubation of human T cells with low concentrations ( approximately 1 - 5 nM) of calyculin A or okadaic acid, potent inhibitors of protein phosphatase type 1 ( PP - 1) and type 2A ( PP - 2A), induces the phosphorylation of I kappa B alpha even in the absence of any cellular stimulus.	PP - 2A,211,218,Gene/Protein	I kappa B alpha,252,267,Gene/Protein	"[{""token"": ""PP - 2A"", ""start_span"": 211, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B alpha"", ""start_span"": 252, ""end_span"": 267, ""type"": ""Gene/Protein""}]"	train
We show that in transiently transfected erythroid cells, deletion of the alpha - globin G + C - rich 5 ' flanking region has no effect on alpha - globin promoter activity.	alpha - globin G + C - rich 5 ' flanking region,73,120,Gene/Protein	alpha - globin promoter,138,161,Gene/Protein	"[{""token"": ""alpha - globin G + C - rich 5 ' flanking region"", ""start_span"": 73, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""alpha - globin promoter"", ""start_span"": 138, ""end_span"": 161, ""type"": ""Gene/Protein""}]"	train
However, upon stable integration into chromatin, deletion of this region causes a nearly 90% decrease in promoter activity compared with expression from an alpha - globin promoter retaining this region.	chromatin,38,47,Gene/Protein	alpha - globin promoter,156,179,Gene/Protein	"[{""token"": ""chromatin"", ""start_span"": 38, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""alpha - globin promoter"", ""start_span"": 156, ""end_span"": 179, ""type"": ""Gene/Protein""}]"	train
