Sentence	entity_1	json	split
Various stimuli, typically those associated with stress or pathogens, rapidly inactivate I kappa B - alpha.	I kappa B - alpha,89,106,Gene/Protein	"[{""token"": ""I kappa B - alpha"", ""start_span"": 89, ""end_span"": 106, ""type"": ""Gene/Protein""}]"	train
These results suggest that phosphorylation at one or both of these residues is critical for activation of NF - kappa B.	NF - kappa B,106,118,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 106, ""end_span"": 118, ""type"": ""Gene/Protein""}]"	train
DR - nm23 mRNA is preferentially expressed at early stages of myeloid differentiation of highly purified CD34 + cells.	DR - nm23 mRNA,0,14,Gene/Protein	"[{""token"": ""DR - nm23 mRNA"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Gene/Protein""}]"	train
Its constitutive expression in the myeloid precursor 32Dc13 cell line, which is growth - factor dependent for both proliferation and differentiation, results in inhibition of granulocytic differentiation induced by granulocyte colony - stimulating factor and causes apoptotic cell death.	granulocyte colony - stimulating factor,215,254,Gene/Protein	"[{""token"": ""granulocyte colony - stimulating factor"", ""start_span"": 215, ""end_span"": 254, ""type"": ""Gene/Protein""}]"	train
These results are consistent with a role for DR - nm23 in normal hematopoiesis and raise the possibility that its overexpression contributes to differentiation arrest, a feature of blastic transformation in chronic myelogenous leukemia.	DR - nm23,45,54,Gene/Protein	"[{""token"": ""DR - nm23"", ""start_span"": 45, ""end_span"": 54, ""type"": ""Gene/Protein""}]"	train
Nitric oxide decreases cytokine - induced endothelial activation.	cytokine,23,31,Gene/Protein	"[{""token"": ""cytokine"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Gene/Protein""}]"	train
Secreted from activated T cells and macrophages, bone marrow - derived MIP - 1 alpha / GOS19 inhibits primitive hematopoietic stem cells and appears to be involved in the homeostatic control of stem cell proliferation.	marrow - derived MIP - 1 alpha / GOS19,54,92,Gene/Protein	"[{""token"": ""marrow - derived MIP - 1 alpha / GOS19"", ""start_span"": 54, ""end_span"": 92, ""type"": ""Gene/Protein""}]"	train
Furthermore, we show that the ICK - 1 binding site does not confer negative regulation in U937 cells.	ICK - 1 binding site,30,50,Gene/Protein	"[{""token"": ""ICK - 1 binding site"", ""start_span"": 30, ""end_span"": 50, ""type"": ""Gene/Protein""}]"	train
A mutation of the MNP site which does not abrogate ICK - 1 binding inactivates the GOS19. 1 promoter in U937 cells and reduces its activity by fourfold in Jurkat cells.	MNP site,18,26,Gene/Protein	"[{""token"": ""MNP site"", ""start_span"": 18, ""end_span"": 26, ""type"": ""Gene/Protein""}]"	train
Our results suggest that Rb may regulate the life cycle of HCMV, which is endemic in the human population.	Rb,25,27,Gene/Protein	"[{""token"": ""Rb"", ""start_span"": 25, ""end_span"": 27, ""type"": ""Gene/Protein""}]"	train
Expression of the nucleoside diphosphate kinase in human skin cancers: an immunohistochemical study.	nucleoside diphosphate kinase,18,47,Gene/Protein	"[{""token"": ""nucleoside diphosphate kinase"", ""start_span"": 18, ""end_span"": 47, ""type"": ""Gene/Protein""}]"	train
Expression of nucleoside diphosphate ( NDP) kinase, which is homologous to the nm23 gene product in a variety of species, has been found to be inversely associated with metastatic potential.	nm23 gene product,79,96,Gene/Protein	"[{""token"": ""nm23 gene product"", ""start_span"": 79, ""end_span"": 96, ""type"": ""Gene/Protein""}]"	train
The expression of NDP kinase was intense in KA and SCC compared with BCC.	NDP kinase,18,28,Gene/Protein	"[{""token"": ""NDP kinase"", ""start_span"": 18, ""end_span"": 28, ""type"": ""Gene/Protein""}]"	train
However, the difference of NDP kinase expression between KA and SCC was not statistically significant.	NDP kinase,27,37,Gene/Protein	"[{""token"": ""NDP kinase"", ""start_span"": 27, ""end_span"": 37, ""type"": ""Gene/Protein""}]"	train
Our results contradict the hypothesis concerning the possible role of nm23 gene as a metastatic suppressor gene in human skin cancer.	nm23 gene,70,79,Gene/Protein	"[{""token"": ""nm23 gene"", ""start_span"": 70, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
The major histocompatibility ( MHC) class II genes encode cell surface proteins that bind antigenic peptide for presentation to T - cells.	cell surface proteins,58,79,Gene/Protein	"[{""token"": ""cell surface proteins"", ""start_span"": 58, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
Therefore, we examined the RB status of a series of B - cell mutants that are defective in class II expression, generated either in vitro or derived from Bare Lymphocyte Syndrome ( BLS) patients.	RB,27,29,Gene/Protein	"[{""token"": ""RB"", ""start_span"": 27, ""end_span"": 29, ""type"": ""Gene/Protein""}]"	train
Thus, the block in MHC class II inducibility in RB - defective cells is not due to a block in CIITA inducibility.	CIITA,94,99,Gene/Protein	"[{""token"": ""CIITA"", ""start_span"": 94, ""end_span"": 99, ""type"": ""Gene/Protein""}]"	train
Temperature - induced down - regulation of the glucocorticoid receptor in peripheral blood mononuclear leucocyte in patients with sepsis or septic shock.	glucocorticoid receptor,47,70,Gene/Protein	"[{""token"": ""glucocorticoid receptor"", ""start_span"": 47, ""end_span"": 70, ""type"": ""Gene/Protein""}]"	train
We have studied the adaptive mechanisms which occur at the level of the glucocorticoid receptor in glucocorticoid target tissues in patients with sepsis or septic shock.	glucocorticoid receptor,72,95,Gene/Protein	"[{""token"": ""glucocorticoid receptor"", ""start_span"": 72, ""end_span"": 95, ""type"": ""Gene/Protein""}]"	train
MEASUREMENTS: The binding capacity and affinity of the glucocorticoid receptors were measured and compared to clinical data and the plasma cortisol concentrations.	glucocorticoid receptors,55,79,Gene/Protein	"[{""token"": ""glucocorticoid receptors"", ""start_span"": 55, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
However, a decreased affinity of the glucocorticoid receptor was observed.	glucocorticoid receptor,37,60,Gene/Protein	"[{""token"": ""glucocorticoid receptor"", ""start_span"": 37, ""end_span"": 60, ""type"": ""Gene/Protein""}]"	train
There was a weak but significant negative correlation between body temperature and the number of glucocorticoid receptors in the patient group.	glucocorticoid receptors,97,121,Gene/Protein	"[{""token"": ""glucocorticoid receptors"", ""start_span"": 97, ""end_span"": 121, ""type"": ""Gene/Protein""}]"	train
There was no relation between circulating cortisol concentrations and glucocorticoid receptor affinity and number.	glucocorticoid receptor,70,93,Gene/Protein	"[{""token"": ""glucocorticoid receptor"", ""start_span"": 70, ""end_span"": 93, ""type"": ""Gene/Protein""}]"	train
CONCLUSIONS: There is no obvious regulation of the number of glucocorticoid receptors by plasma cortisol concentrations in vivo.	glucocorticoid receptors,61,85,Gene/Protein	"[{""token"": ""glucocorticoid receptors"", ""start_span"": 61, ""end_span"": 85, ""type"": ""Gene/Protein""}]"	train
A possible signaling role for the Syk tyrosine kinase.	Syk tyrosine kinase,34,53,Gene/Protein	"[{""token"": ""Syk tyrosine kinase"", ""start_span"": 34, ""end_span"": 53, ""type"": ""Gene/Protein""}]"	train
Inhibition of dexamethasone binding to human glucocorticoid receptor by New World primate cell extracts.	human glucocorticoid receptor,39,68,Gene/Protein	"[{""token"": ""human glucocorticoid receptor"", ""start_span"": 39, ""end_span"": 68, ""type"": ""Gene/Protein""}]"	train
The inhibitory activity was heat labile and trypsin sensitive.	trypsin,44,51,Gene/Protein	"[{""token"": ""trypsin"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Gene/Protein""}]"	train
Scatchard analysis of [ 3H] dexamethasone binding using mixed cytosol showed a diminished GR apparent binding affinity when compared to HL cytosol.	GR,90,92,Gene/Protein	"[{""token"": ""GR"", ""start_span"": 90, ""end_span"": 92, ""type"": ""Gene/Protein""}]"	train
These data demonstrate that B95 - 8 cells contain a competitive inhibitor that prevents binding of dexamethasone to its cognate receptor.	cognate receptor,120,136,Gene/Protein	"[{""token"": ""cognate receptor"", ""start_span"": 120, ""end_span"": 136, ""type"": ""Gene/Protein""}]"	train
This suggest that they may interact with a new family of trans - acting factors.	trans - acting factors,57,79,Gene/Protein	"[{""token"": ""trans - acting factors"", ""start_span"": 57, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
We also propose that the NGFI - B / nur77 family can be classified into two subtypes.	NGFI - B / nur77 family,25,48,Gene/Protein	"[{""token"": ""NGFI - B / nur77 family"", ""start_span"": 25, ""end_span"": 48, ""type"": ""Gene/Protein""}]"	train
The level of Oct - 1 binding proteins remained similar in all samples.	Oct - 1 binding proteins,13,37,Gene/Protein	"[{""token"": ""Oct - 1 binding proteins"", ""start_span"": 13, ""end_span"": 37, ""type"": ""Gene/Protein""}]"	train
This study investigated the effect of TCDD on expression of the CD19 gene in a human B lymphocyte cell line.	CD19 gene,64,73,Gene/Protein	"[{""token"": ""CD19 gene"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Gene/Protein""}]"	train
Northern blot analysis showed that TCDD treatment decreased steady state levels of CD19 mRNA by 67% in the IM - 9 cell line.	CD19 mRNA,83,92,Gene/Protein	"[{""token"": ""CD19 mRNA"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Gene/Protein""}]"	train
Inhibitory action of nm23 proteins on induction of erythroid differentiation of human leukemia cells.	nm23 proteins,21,34,Gene/Protein	"[{""token"": ""nm23 proteins"", ""start_span"": 21, ""end_span"": 34, ""type"": ""Gene/Protein""}]"	train
nm23 genes encode proteins that participate in tumor metastasis regulation and in various fundamental cellular processes, although their mechanisms of action are still unknown.	nm23 genes,0,10,Gene/Protein	"[{""token"": ""nm23 genes"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene/Protein""}]"	train
Native human erythrocyte NDP kinase protein inhibited the induction of erythroid differentiation of HEL, KU812 and K562 cells, but not the induction of monocytic or granulocytic differentiation of HL - 60, U937 and HEL / S cells.	Native human erythrocyte NDP kinase protein,0,43,Gene/Protein	"[{""token"": ""Native human erythrocyte NDP kinase protein"", ""start_span"": 0, ""end_span"": 43, ""type"": ""Gene/Protein""}]"	train
Endothelial cells stimulated by LPS express E - selectin, which plays an important role in mediating neutrophil adhesion during inflammation.	E - selectin,44,56,Gene/Protein	"[{""token"": ""E - selectin"", ""start_span"": 44, ""end_span"": 56, ""type"": ""Gene/Protein""}]"	train
E - selectin is induced within 1 - 2 h, peaks at 4 - 6 h, and gradually returns to basal level by 24 h.	E - selectin,0,12,Gene/Protein	"[{""token"": ""E - selectin"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene/Protein""}]"	train
These results indicate that endothelial activation requires continuous presence of LPS, and rBPI21 acts to reverse LPS - mediated endothelial activation by interrupting the on - going LPS signal.	rBPI21,92,98,Gene/Protein	"[{""token"": ""rBPI21"", ""start_span"": 92, ""end_span"": 98, ""type"": ""Gene/Protein""}]"	train
So called costimulatory signals, mediated by other cell surface interactions or soluble cytokines produced by antigen presenting cells, are also required for complete T cell activation.	soluble cytokines,80,97,Gene/Protein	"[{""token"": ""soluble cytokines"", ""start_span"": 80, ""end_span"": 97, ""type"": ""Gene/Protein""}]"	train
Danazol decreases transcription of estrogen receptor gene in human monocytes.	estrogen receptor gene,35,57,Gene/Protein	"[{""token"": ""estrogen receptor gene"", ""start_span"": 35, ""end_span"": 57, ""type"": ""Gene/Protein""}]"	train
2. Danazol did not alter the degradation rate of ER mRNA in monocytes.	ER mRNA,49,56,Gene/Protein	"[{""token"": ""ER mRNA"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Gene/Protein""}]"	train
Functional characterization of novel IL - 2 transcriptional inhibitors.	IL - 2,37,43,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Gene/Protein""}]"	train
IL - 2 - mediated T cell proliferation is a critical early event in the inflammatory process.	IL - 2,0,6,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}]"	train
These compounds also inhibited beta - galactosidase mRNA levels.	beta - galactosidase mRNA,31,56,Gene/Protein	"[{""token"": ""beta - galactosidase mRNA"", ""start_span"": 31, ""end_span"": 56, ""type"": ""Gene/Protein""}]"	train
Both compounds inhibited the mixed lymphocyte reaction, and this inhibition was reversed by exogenous IL - 2.	IL - 2,102,108,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 102, ""end_span"": 108, ""type"": ""Gene/Protein""}]"	train
Both compounds altered the NFAT - 1 transcriptional complex, causing its retarded mobility on gels.	NFAT - 1 transcriptional complex,27,59,Gene/Protein	"[{""token"": ""NFAT - 1 transcriptional complex"", ""start_span"": 27, ""end_span"": 59, ""type"": ""Gene/Protein""}]"	train
By these functional criteria, we believe we have identified two structurally distinct, novel inhibitors of NFAT - 1 - mediated transcription.	NFAT,107,111,Gene/Protein	"[{""token"": ""NFAT"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene/Protein""}]"	train
Monocyte - macrophage differentiation was used as a model system for studying gene regulation of the human vacuolar H ( +) - ATPase ( V - ATPase).	V - ATPase,134,144,Gene/Protein	"[{""token"": ""V - ATPase"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Gene/Protein""}]"	train
We have begun to examine the structure of the B2 subunit promoter region.	B2 subunit promoter region,46,72,Gene/Protein	"[{""token"": ""B2 subunit promoter region"", ""start_span"": 46, ""end_span"": 72, ""type"": ""Gene/Protein""}]"	train
We have found that stimulation of any one of these pathways alone has little or no effect on c - fos induction.	c - fos,93,100,Gene/Protein	"[{""token"": ""c - fos"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Gene/Protein""}]"	train
By contrast, cAMP in the presence of calcium shows no synergy in c - fos induction.	c - fos,65,72,Gene/Protein	"[{""token"": ""c - fos"", ""start_span"": 65, ""end_span"": 72, ""type"": ""Gene/Protein""}]"	train
The human granulocyte - macrophage CSF ( GM - CSF) gene is expressed in T cells in response to TCR activation that can be mimicked by treatment of the cells with PMA and Ca2 + ionophore.	TCR,95,98,Gene/Protein	"[{""token"": ""TCR"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene/Protein""}]"	train
IL - 10 affects monocytes and T cells by driving the progression of immune responsiveness such that Th2 lymphocyte - mediated effects predominate.	IL - 10,0,7,Gene/Protein	"[{""token"": ""IL - 10"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene/Protein""}]"	train
All the markers considered were sufficiently sensitive, but among them, Platelet Factor IV was the most reliable to the hormonal ovulatory situation.	Platelet Factor IV,72,90,Gene/Protein	"[{""token"": ""Platelet Factor IV"", ""start_span"": 72, ""end_span"": 90, ""type"": ""Gene/Protein""}]"	train
Yet these same cells do initiate early TCR - mediated signaling events, such as generation of inositol phosphates and increased intracellular calcium.	TCR,39,42,Gene/Protein	"[{""token"": ""TCR"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene/Protein""}]"	train
We, therefore, compared the activation state of the IL - 2 gene promoter region in freshly isolated and stimulated Ipr CD4 - 8 - T cells with that of normal T lymphocytes.	IL - 2 gene promoter region,52,79,Gene/Protein	"[{""token"": ""IL - 2 gene promoter region"", ""start_span"": 52, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
Yet, the levels of the activating NF - AT complex never reach those observed in similarly stimulated normal T cells.	NF - AT complex,34,49,Gene/Protein	"[{""token"": ""NF - AT complex"", ""start_span"": 34, ""end_span"": 49, ""type"": ""Gene/Protein""}]"	train
Furthermore, nuclear extracts from Ipr CD4 - 8 - T cells display high levels of a novel specific binding activity at the NF - AT site, which is present at much lower levels in freshly isolated normal T lymphocytes.	NF - AT site,121,133,Gene/Protein	"[{""token"": ""NF - AT site"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Gene/Protein""}]"	train
Upon mitogenic stimulation, the binding activity of the novel NF - AT - binding factor is rapidly down - regulated in normal T cells, but persists at high levels in Ipr CD4 - 8 - T cells.	NF - AT - binding factor,62,86,Gene/Protein	"[{""token"": ""NF - AT - binding factor"", ""start_span"": 62, ""end_span"": 86, ""type"": ""Gene/Protein""}]"	train
Cross - linking of CD30 induces HIV expression in chronically infected T cells.	CD30,19,23,Gene/Protein	"[{""token"": ""CD30"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene/Protein""}]"	train
CD30, a member of the tumor necrosis factor ( TNF) receptor family, is expressed constitutively on the surface of the human T cell line ACH - 2, which is chronically infected with human immunodeficiency virus type - 1 ( HIV) - 1.	CD30,0,4,Gene/Protein	"[{""token"": ""CD30"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene/Protein""}]"	train
Signal integration and NF - kappa B translocation [ see comments]	NF - kappa B,23,35,Gene/Protein	"[{""token"": ""NF - kappa B"", ""start_span"": 23, ""end_span"": 35, ""type"": ""Gene/Protein""}]"	train
Adhesion molecules that tether circulating leukocytes to endothelial cells may also transduce or modulate outside - in signals for cellular activation, providing an initial regulatory point in the inflammatory response.	Adhesion molecules,0,18,Gene/Protein	"[{""token"": ""Adhesion molecules"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene/Protein""}]"	train
These studies have defined the regulatory roles of the different HS - 40 motifs.	HS - 40 motifs,65,79,Gene/Protein	"[{""token"": ""HS - 40 motifs"", ""start_span"": 65, ""end_span"": 79, ""type"": ""Gene/Protein""}]"	train
Nitric oxide - stimulated guanine nucleotide exchange on p21ras.	p21ras,57,63,Gene/Protein	"[{""token"": ""p21ras"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Gene/Protein""}]"	train
The regulation of interleukin ( IL) - 2 gene expression has been investigated mainly in T lymphocytes, the predominant producers of IL - 2.	IL - 2,132,138,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 132, ""end_span"": 138, ""type"": ""Gene/Protein""}]"	train
However, B cells can also synthesize IL - 2.	IL - 2,37,43,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Gene/Protein""}]"	train
A weaker chi B complex formation and faster - migrating complexes were detected in non - IL - 2 - secreting cells.	chi B,9,14,Gene/Protein	"[{""token"": ""chi B"", ""start_span"": 9, ""end_span"": 14, ""type"": ""Gene/Protein""}]"	train
These regulators are targeted by negative growth regulatory signals, such as that provided by TGF - beta.	TGF - beta,94,104,Gene/Protein	"[{""token"": ""TGF - beta"", ""start_span"": 94, ""end_span"": 104, ""type"": ""Gene/Protein""}]"	train
Three to 6 months after RAI, T cell responses to TSHR peptides were less than those 6 - 8 weeks after RAI therapy, but still higher than the values on day 0.	TSHR,49,53,Gene/Protein	"[{""token"": ""TSHR"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene/Protein""}]"	train
The decreased T cell reactivity to thyroid antigens after thyroidectomy could be the result of removal of a major part of the thyroid gland or redistribution of suppressor - inducer T cells.	thyroid antigens,35,51,Gene/Protein	"[{""token"": ""thyroid antigens"", ""start_span"": 35, ""end_span"": 51, ""type"": ""Gene/Protein""}]"	train
The increased T cell response after RAI therapy is probably epitope specific, rather than a response to the whole TSHR molecule.	TSHR,114,118,Gene/Protein	"[{""token"": ""TSHR"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}]"	train
Synchronous recognition of peptides 158 - 176 and 248 - 263 is important for the development of GD, and the loss of recognition of one of these epitopes may be an early sign of immune remission and a predictor of euthyroidism.	epitopes,144,152,Gene/Protein	"[{""token"": ""epitopes"", ""start_span"": 144, ""end_span"": 152, ""type"": ""Gene/Protein""}]"	train
