Sentence	entity_1	json	split
No significant differences between the two groups were observed in tumor size, gender, age, histology, differentiation or preoperative therapy.	tumor,67,72,Cancer	"[{""token"": ""tumor"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Cancer""}]"	train
The differences in IL - 12 levels were unremarkable.	IL - 12,19,26,Gene_or_gene_product	"[{""token"": ""IL - 12"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}]"	train
Using univariate analysis, the S - 100beta level and metastatic profile were found to be statistically significant prognostic factors for survival.	S - 100beta,31,42,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}]"	train
S - 100beta is also an independent prognostic marker.	S - 100beta,0,11,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene_or_gene_product""}]"	train
Pretreatment IL levels were not associated with outcome.	IL,13,15,Gene_or_gene_product	"[{""token"": ""IL"", ""start_span"": 13, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}]"	train
This usually involves screening of potential anti - angiogenic compounds on endothelial cells.	endothelial cells,76,93,Cell	"[{""token"": ""endothelial cells"", ""start_span"": 76, ""end_span"": 93, ""type"": ""Cell""}]"	train
Differential sensitivity to these agents implies that more than one endothelial cell type must be used in proliferation assays to screen for novel anti - angiogenic compounds.	endothelial cell type,68,89,Cell	"[{""token"": ""endothelial cell type"", ""start_span"": 68, ""end_span"": 89, ""type"": ""Cell""}]"	train
We used neutralizing Abs to show that the IFN - inducible protein - 10 and monokine - induced by IFN - gamma chemokines are pivotal in inducing these effects.	IFN - inducible protein - 10,42,70,Gene_or_gene_product	"[{""token"": ""IFN - inducible protein - 10"", ""start_span"": 42, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}]"	train
The percentage of cell apoptosis increased with the enhancing of concentration.	cell,18,22,Cell	"[{""token"": ""cell"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Cell""}]"	train
In the high - level group the authors found typical DNA ladder eletrophoresis stripe.	DNA,52,55,Cellular_component	"[{""token"": ""DNA"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Cellular_component""}]"	train
Effects of morphological patterning on endothelial cell migration.	endothelial cell,39,55,Cell	"[{""token"": ""endothelial cell"", ""start_span"": 39, ""end_span"": 55, ""type"": ""Cell""}]"	train
The cells on 15 - microm wide strips completely aligned in the direction of the strip, and had significantly lower shape index than those in all other groups.	cells,4,9,Cell	"[{""token"": ""cells"", ""start_span"": 4, ""end_span"": 9, ""type"": ""Cell""}]"	train
On strips of all widths, ECs tended to migrate in the direction of strips.	ECs,25,28,Cell	"[{""token"": ""ECs"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Cell""}]"	train
ECs on 15 - microm wide strips had highest speed, particularly in the direction of the strip.	ECs,0,3,Cell	"[{""token"": ""ECs"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Cell""}]"	train
Current prospects for controlling cancer growth with non - cytotoxic agents - - nutrients, phytochemicals, herbal extracts, and available drugs.	cancer,34,40,Cancer	"[{""token"": ""cancer"", ""start_span"": 34, ""end_span"": 40, ""type"": ""Cancer""}]"	train
Many of these measures appear suitable for use in cancer prevention.	cancer,50,56,Cancer	"[{""token"": ""cancer"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Cancer""}]"	train
Oncogenic mechanisms of Evi - 1 protein.	Evi - 1,24,31,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}]"	train
Two separate regions of Evi - 1 are responsible for this repression, one of which is the first zinc - finger domain.	Evi - 1,24,31,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}]"	train
The studies reported here were designed to help elucidate PAI - 1 ' s contribution to the invasive and migratory phenotype.	PAI - 1,58,65,Gene_or_gene_product	"[{""token"": ""PAI - 1"", ""start_span"": 58, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}]"	train
These data highlight the importance of a balanced proteolysis and suggest an additional role for PAI - 1 distinct from its role in proteolysis.	PAI - 1,97,104,Gene_or_gene_product	"[{""token"": ""PAI - 1"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}]"	train
HSP27 is implicated in protein - protein interactions such as folding, translocation, and prevention of inappropriate protein aggregation.	HSP27,0,5,Gene_or_gene_product	"[{""token"": ""HSP27"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}]"	train
Many of their functions suggest that they play important roles in cancers.	cancers,66,73,Cancer	"[{""token"": ""cancers"", ""start_span"": 66, ""end_span"": 73, ""type"": ""Cancer""}]"	train
HSP27 expression was positive staining ( +) in 20 ( 50%), weak or negative staining ( -) in 20 ( 50%) of total 40 cases.	HSP27,0,5,Gene_or_gene_product	"[{""token"": ""HSP27"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}]"	train
However, when compared with clinicopathological features, the expression of HSP27 correlated inversely with survival period.	HSP27,76,81,Gene_or_gene_product	"[{""token"": ""HSP27"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}]"	train
BACKGROUND: Angiogenesis is essential for tumor growth and relies on the production of angiogenic factors.	tumor,42,47,Cancer	"[{""token"": ""tumor"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Cancer""}]"	train
Hypoxia - inducible factor 1 activation by aerobic glycolysis implicates the Warburg effect in carcinogenesis.	Hypoxia - inducible factor 1,0,28,Gene_or_gene_product	"[{""token"": ""Hypoxia - inducible factor 1"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}]"	train
Cancer cells display high rates of aerobic glycolysis, a phenomenon known historically as the Warburg effect.	Cancer cells,0,12,Cell	"[{""token"": ""Cancer cells"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Cell""}]"	train
Hypoxia - induced gene expression in cancer cells has been linked to malignant transformation.	cancer cells,37,49,Cell	"[{""token"": ""cancer cells"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Cell""}]"	train
Risk of myelodysplastic syndrome and acute myeloid leukemia in congenital neutropenias.	acute myeloid leukemia,37,59,Cancer	"[{""token"": ""acute myeloid leukemia"", ""start_span"": 37, ""end_span"": 59, ""type"": ""Cancer""}]"	train
The issue is complicated because both disorders have a propensity for MDS or AML as part of their natural history.	AML,77,80,Cancer	"[{""token"": ""AML"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Cancer""}]"	train
"In those with "" soft "" signs of MDS, such as an isolated clonal cytogenetic change but without other evidence of MDS, or with an isolated G - CSF receptor mutation, there is room for conservative management."	G - CSF receptor,138,154,Gene_or_gene_product	"[{""token"": ""G - CSF receptor"", ""start_span"": 138, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}]"	train
The introduction of mutations into the T - antigen J domain resulted in mutation - specific and variable inhibition of apoptosis.	T - antigen,39,50,Gene_or_gene_product	"[{""token"": ""T - antigen"", ""start_span"": 39, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}]"	train
This result suggested that either the structural or the functional integrity of the J domain is required to sensitize cells to apoptosis.	cells,118,123,Cell	"[{""token"": ""cells"", ""start_span"": 118, ""end_span"": 123, ""type"": ""Cell""}]"	train
The combination diagnosis / treatment device should be useful in optimizing FV treatment and in refining and evaluating the efficacy of DEP in future clinical trials.	FV,76,78,Multi	"[{""token"": ""FV"", ""start_span"": 76, ""end_span"": 78, ""type"": ""Multi""}]"	train
This suggested that CLA might inhibit angiogenesis in vivo.	CLA,20,23,Chemical	"[{""token"": ""CLA"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Chemical""}]"	train
The ability of CLA to inhibit angiogenesis may contribute to its efficacy as a chemopreventive agent.	CLA,15,18,Chemical	"[{""token"": ""CLA"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical""}]"	train
Little is known about the specificity of angiogenic properties of oral cancer cells and the possible mechanisms.	oral cancer cells,66,83,Cell	"[{""token"": ""oral cancer cells"", ""start_span"": 66, ""end_span"": 83, ""type"": ""Cell""}]"	train
PURPOSE: Members of the transforming growth factor ( TGF) - beta superfamily play critical roles in regulation of various cellular functions.	cellular,122,130,Cell	"[{""token"": ""cellular"", ""start_span"": 122, ""end_span"": 130, ""type"": ""Cell""}]"	train
Arteriogenesis: the development and growth of collateral arteries.	collateral arteries,46,65,Multi	"[{""token"": ""collateral arteries"", ""start_span"": 46, ""end_span"": 65, ""type"": ""Multi""}]"	train
This may explain why some patients remain without symptoms or signs of ischemia.	patients,26,34,Organism	"[{""token"": ""patients"", ""start_span"": 26, ""end_span"": 34, ""type"": ""Organism""}]"	train
This reduction disappeared with increasing distance from the tumor.	tumor,61,66,Cancer	"[{""token"": ""tumor"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Cancer""}]"	train
Angiogenesis is a critical process in solid tumor growth and metastasis.	solid tumor,38,49,Cancer	"[{""token"": ""solid tumor"", ""start_span"": 38, ""end_span"": 49, ""type"": ""Cancer""}]"	train
Retinopathy is the most common microvascular diabetes complication and represents a major threat to the eyesight.	microvascular,31,44,Tissue	"[{""token"": ""microvascular"", ""start_span"": 31, ""end_span"": 44, ""type"": ""Tissue""}]"	train
PEDF was found to be decreased in diabetics ( mean values: 2080 vs. 5780 ng / ml; p = 0. 04) compared to controls.	PEDF,0,4,Gene_or_gene_product	"[{""token"": ""PEDF"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}]"	train
Likewise, in diabetics without proliferation, angiogenic activity was also blocked by antibodies to PEDF.	PEDF,100,104,Gene_or_gene_product	"[{""token"": ""PEDF"", ""start_span"": 100, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}]"	train
We will demonstrate here that the level of the natural ocular anti - angiogenic agent PEDF is inversely associated with proliferative retinopathy.	PEDF,86,90,Gene_or_gene_product	"[{""token"": ""PEDF"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}]"	train
The rapid cleavage of Tie1 is followed by a transcriptional down - regulation in response to shear stress.	Tie1,22,26,Gene_or_gene_product	"[{""token"": ""Tie1"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}]"	train
Shear stress - induced transcriptional suppression of Tie1 is mediated by a negative shear stress response element, localized in a region of 250 bp within the promoter.	Tie1,54,58,Gene_or_gene_product	"[{""token"": ""Tie1"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}]"	train
Cells cannot survive extended severe ischemia but may be able to adapt to a moderate condition where diffusion to and from bordering nonischemic regions sustains vital functions.	Cells,0,5,Cell	"[{""token"": ""Cells"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Cell""}]"	train
Under this condition, the secondary functions of effected cells are likely to be impaired, and a new metabolic equilibrium is established, determined by the level of cross - diffusion and degree of hypoxia.	cells,58,63,Cell	"[{""token"": ""cells"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Cell""}]"	train
Ischemic cardiac muscle is additionally vulnerable because reperfusion is essential for survival but reperfusion itself poses additional stress principally from increased production of free radicals during reoxygenation.	cardiac muscle,9,23,Tissue	"[{""token"": ""cardiac muscle"", ""start_span"": 9, ""end_span"": 23, ""type"": ""Tissue""}]"	train
The treatment possibilities for ischemia - related vascular disease are limited.	vascular,51,59,Multi	"[{""token"": ""vascular"", ""start_span"": 51, ""end_span"": 59, ""type"": ""Multi""}]"	train
An alternative and rather obvious strategy to treat ischemia is to activate endogenous angiogenic or arteriogenic pathways to stimulate revascularization of the tissue.	tissue,161,167,Tissue	"[{""token"": ""tissue"", ""start_span"": 161, ""end_span"": 167, ""type"": ""Tissue""}]"	train
This review focuses on the application of therapeutic angiogenesis for treating ischemic muscle disease and includes a critical evaluation of the parameters and limitations of current procedures.	muscle,89,95,Organ	"[{""token"": ""muscle"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Organ""}]"	train
This growth factor system exerts multiple physiologic effects on the vasculature through both endocrine and autocrine / paracrine mechanisms.	vasculature,69,80,Anatomical_system	"[{""token"": ""vasculature"", ""start_span"": 69, ""end_span"": 80, ""type"": ""Anatomical_system""}]"	train
PURPOSE: Neovascularization has profound effects on tumor growth and metastasis.	tumor,52,57,Cancer	"[{""token"": ""tumor"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Cancer""}]"	train
RESULTS: The OSCC samples had an average h - MVD score of 27. 7 / mm ( 2).	OSCC samples,13,25,Cancer	"[{""token"": ""OSCC samples"", ""start_span"": 13, ""end_span"": 25, ""type"": ""Cancer""}]"	train
A marginally significant association was also noted between the h - MVD and patient survival ( P =. 056).	patient,76,83,Organism	"[{""token"": ""patient"", ""start_span"": 76, ""end_span"": 83, ""type"": ""Organism""}]"	train
Promotion of tumorigenesis by heterozygous disruption of the beclin 1 autophagy gene.	beclin 1,61,69,Gene_or_gene_product	"[{""token"": ""beclin 1"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}]"	train
However, as yet, there is no genetic evidence for a role of autophagy genes in tumor suppression.	tumor,79,84,Cancer	"[{""token"": ""tumor"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Cancer""}]"	train
Morphogenesis of embryonic CNS vessels.	embryonic CNS vessels,17,38,Multi	"[{""token"": ""embryonic CNS vessels"", ""start_span"": 17, ""end_span"": 38, ""type"": ""Multi""}]"	train
TGFbeta1, back to the future: revisiting its role as a transforming growth factor.	TGFbeta1,0,8,Gene_or_gene_product	"[{""token"": ""TGFbeta1"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}]"	train
Similar results have been obtained with tumor cell lines and experimental animal models.	tumor cell lines,40,56,Cell	"[{""token"": ""tumor cell lines"", ""start_span"": 40, ""end_span"": 56, ""type"": ""Cell""}]"	train
This event is independent of fibrin formation.	fibrin,29,35,Gene_or_gene_product	"[{""token"": ""fibrin"", ""start_span"": 29, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}]"	train
Thrombin increases the mRNA and protein levels of alpha ( v) beta ( 3) integrin and serves as a ligand to this receptor.	Thrombin,0,8,Gene_or_gene_product	"[{""token"": ""Thrombin"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}]"	train
Matrix metalloproteinase activity, determined using a quenched fluorescence substrate assay, increased during early healing ( 3 - 8 weeks) compared to controls, and then decreased between 24 and 36 weeks after surgery ( p less than 0. 05 until 24 weeks, Mann - Whitney U - test).	Matrix metalloproteinase,0,24,Gene_or_gene_product	"[{""token"": ""Matrix metalloproteinase"", ""start_span"": 0, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}]"	train
Tissue inhibitor of metalloproteinase - 1 staining was relatively sparse but was significantly increased until 8 weeks after surgery.	Tissue inhibitor of metalloproteinase - 1,0,41,Gene_or_gene_product	"[{""token"": ""Tissue inhibitor of metalloproteinase - 1"", ""start_span"": 0, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}]"	train
p53 is a protein with many talents.	p53,0,3,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}]"	train
p53 does so through the induction of genes leading to growth arrest or apoptosis.	p53,0,3,Gene_or_gene_product	"[{""token"": ""p53"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}]"	train
Here we review and comment on these findings and on their implications for cancer biology.	cancer,75,81,Cancer	"[{""token"": ""cancer"", ""start_span"": 75, ""end_span"": 81, ""type"": ""Cancer""}]"	train
IGF - 1 mRNA ( n = 10 / group) and protein levels ( n = 6 / group) were higher ( P less than 0. 05 for all groups) at 3, 7, and 14 days compared with controls.	IGF - 1,0,7,Gene_or_gene_product	"[{""token"": ""IGF - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}]"	train
RESULTS: LOH of D10S541, D10S583 and D10S1687 was found in 37. 5% ( 21 / 56) of advanced gastric cancers.	gastric cancers,89,104,Cancer	"[{""token"": ""gastric cancers"", ""start_span"": 89, ""end_span"": 104, ""type"": ""Cancer""}]"	train
PTEN protein expression paralleled with its mRNA expression ( P < 0. 05).	PTEN,0,4,Gene_or_gene_product	"[{""token"": ""PTEN"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}]"	train
OBJECTIVE: Dependence on glycolysis is a hallmark of malignant tumors.	malignant tumors,53,69,Cancer	"[{""token"": ""malignant tumors"", ""start_span"": 53, ""end_span"": 69, ""type"": ""Cancer""}]"	train
Prolonged silencing of both MCTs reduced viability by 75% individually and 92% in combination, as measured by both phenotypic and flow cytometric analyses.	MCTs,28,32,Gene_or_gene_product	"[{""token"": ""MCTs"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}]"	train
Hypoxia - responsive element - mediated soluble Tie2 vector exhibits an anti - angiogenic activity in vitro under hypoxic condition.	Tie2,48,52,Gene_or_gene_product	"[{""token"": ""Tie2"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}]"	train
The molecular mechanisms regulating the gene expression under hypoxic conditions could increase the therapeutic window of tumor - specific delivery systems.	tumor,122,127,Cancer	"[{""token"": ""tumor"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Cancer""}]"	train
Matrix metalloproteinase / tissue inhibitors of matrix metalloproteinase phenotype identifies poor prognosis colorectal cancers.	colorectal cancers,109,127,Cancer	"[{""token"": ""colorectal cancers"", ""start_span"": 109, ""end_span"": 127, ""type"": ""Cancer""}]"	train
Therefore, to understand their role in tumor invasion, it is necessary to evaluate them collectively.	tumor,39,44,Cancer	"[{""token"": ""tumor"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Cancer""}]"	train
An immunohistochemical score based on the intensity of immunoreactivity and proportion of immunoreactive cells was established for each MMP and TIMP.	cells,105,110,Cell	"[{""token"": ""cells"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Cell""}]"	train
RESULTS: The MMP / TIMP profile defined by hierarchical cluster analysis of the immunohistochemical score identifies a distinct group of colorectal cancers with poor prognosis ( log - rank test, 12. 22, P = 0. 0005).	colorectal cancers,137,155,Cancer	"[{""token"": ""colorectal cancers"", ""start_span"": 137, ""end_span"": 155, ""type"": ""Cancer""}]"	train
"The median survival time of patients in this survival group was 18 months compared with a median survival of 49 months in the "" good "" survival group."	patients,28,36,Organism	"[{""token"": ""patients"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Organism""}]"	train
CONCLUSIONS: This study has identified that the MMP / TIMP profile is an independent indicator of poor prognosis in colorectal cancer.	colorectal cancer,116,133,Cancer	"[{""token"": ""colorectal cancer"", ""start_span"": 116, ""end_span"": 133, ""type"": ""Cancer""}]"	train
Solid tumors are frequently necrotic and hypoxic due to poor vascularization.	Solid tumors,0,12,Cancer	"[{""token"": ""Solid tumors"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Cancer""}]"	train
Tumor cells adapt to hypoxia by modulating their phenotype.	Tumor cells,0,11,Cell	"[{""token"": ""Tumor cells"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Cell""}]"	train
Low glucose potentiated the effect of hypoxia.	glucose,4,11,Chemical	"[{""token"": ""glucose"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Chemical""}]"	train
We used these data to establish a convenient, effective and non - radioactive ELISA screening technique for the identification and evaluation of potential inhibitors for VEGFR - 2 kinase.	VEGFR - 2,170,179,Gene_or_gene_product	"[{""token"": ""VEGFR - 2"", ""start_span"": 170, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}]"	train
Role of thrombogenic factors in the development of atherosclerosis.	thrombogenic factors,8,28,Gene_or_gene_product	"[{""token"": ""thrombogenic factors"", ""start_span"": 8, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}]"	train
