Sentence	entity_1	entity_2	json	split
Transforming alleles of Notch direct the expression of truncated proteins that primarily consist of N ( ic) and are not tethered to the plasma membrane.	Notch,24,29,Gene_or_gene_product	plasma membrane,136,151,Cellular_component	"[{""token"": ""Notch"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasma membrane"", ""start_span"": 136, ""end_span"": 151, ""type"": ""Cellular_component""}]"	train
We now report direct evidence that N1 ( ic) must accumulate in the nucleus to induce transformation of RKE cells.	nucleus,67,74,Cellular_component	RKE cells,103,112,Cell	"[{""token"": ""nucleus"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Cellular_component""}, {""token"": ""RKE cells"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Cell""}]"	train
In addition, we define the minimal domain of N1 ( ic) required to induce transformation and present evidence that transformation of RKE cells by N1 ( ic) is likely to be through a CBF1 - independent pathway.	RKE cells,132,141,Cell	CBF1,180,184,Gene_or_gene_product	"[{""token"": ""RKE cells"", ""start_span"": 132, ""end_span"": 141, ""type"": ""Cell""}, {""token"": ""CBF1"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}]"	train
These two transcription factors also play an important role in fibroblasts, in extracellular matrix composition, and in cytokine expression.	fibroblasts,63,74,Cell	extracellular matrix,79,99,Cellular_component	"[{""token"": ""fibroblasts"", ""start_span"": 63, ""end_span"": 74, ""type"": ""Cell""}, {""token"": ""extracellular matrix"", ""start_span"": 79, ""end_span"": 99, ""type"": ""Cellular_component""}]"	train
CONCLUSIONS: These results suggest that CD40 expression on lung cancer may play a role in metastatic spread, and also may serve as a prognostic marker and an indicator of advanced disease.	CD40,40,44,Gene_or_gene_product	lung cancer,59,70,Cancer	"[{""token"": ""CD40"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""lung cancer"", ""start_span"": 59, ""end_span"": 70, ""type"": ""Cancer""}]"	train
Using multivariate analysis the S - 100beta level was the most powerful prognostic indicator, while the metastatic profile was found to be significant after exclusion of S - 100beta.	S - 100beta,32,43,Gene_or_gene_product	S - 100beta,170,181,Gene_or_gene_product	"[{""token"": ""S - 100beta"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""S - 100beta"", ""start_span"": 170, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}]"	train
However, the cellular functions of VASP are not known.	cellular,13,21,Cell	VASP,35,39,Gene_or_gene_product	"[{""token"": ""cellular"", ""start_span"": 13, ""end_span"": 21, ""type"": ""Cell""}, {""token"": ""VASP"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}]"	train
Urokinase receptor: a molecular organizer in cellular communication.	Urokinase receptor,0,18,Gene_or_gene_product	cellular,45,53,Cell	"[{""token"": ""Urokinase receptor"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular"", ""start_span"": 45, ""end_span"": 53, ""type"": ""Cell""}]"	train
Apoptotic signaling by p75 was ligand - independent and only partly caspase - dependent.	p75,23,26,Gene_or_gene_product	caspase,68,75,Gene_or_gene_product	"[{""token"": ""p75"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""caspase"", ""start_span"": 68, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}]"	train
The level of apoptosis correlated directly with the expression level of the receptor, indicating that p75 may activate the cell death program directly.	p75,102,105,Gene_or_gene_product	cell,123,127,Cell	"[{""token"": ""p75"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Cell""}]"	train
Angiogenesis defines the many steps involved in the growth and migration of endothelial cell - derived blood vessels.	endothelial cell,76,92,Cell	blood vessels,103,116,Multi	"[{""token"": ""endothelial cell"", ""start_span"": 76, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""blood vessels"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Multi""}]"	train
This process is necessary for the growth and metastasis of tumors, and considerable effort is being expended to find inhibitors of tumor angiogenesis.	tumors,59,65,Cancer	tumor,131,136,Cancer	"[{""token"": ""tumors"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Cancer""}, {""token"": ""tumor"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Cancer""}]"	train
Although in vivo studies have shown that such inhibition stems from complex interactions of immune cells and the production of IFN - gamma and other downstream angiostatic chemokines, the mechanisms involved are still poorly defined.	immune cells,92,104,Cell	IFN - gamma,127,138,Gene_or_gene_product	"[{""token"": ""immune cells"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""IFN - gamma"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}]"	train
[ Study of fungus polysaccharides compounds ( FPC) in inducing the apoptosis of liver cancer cell Bel - 7402].	fungus polysaccharides compounds,11,43,Chemical	FPC,46,49,Chemical	"[{""token"": ""fungus polysaccharides compounds"", ""start_span"": 11, ""end_span"": 43, ""type"": ""Chemical""}, {""token"": ""FPC"", ""start_span"": 46, ""end_span"": 49, ""type"": ""Chemical""}]"	train
The result showed that the multilevel of FPC could all apparently induce Bel - 7402 apoptosis.	FPC,41,44,Chemical	Bel - 7402,73,83,Cell	"[{""token"": ""FPC"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""Bel - 7402"", ""start_span"": 73, ""end_span"": 83, ""type"": ""Cell""}]"	train
With the enhancement of FPC concentration, the authors observed chromatin condensation in some phases companying with the characteristic apoptosis.	FPC,24,27,Chemical	chromatin,64,73,Cellular_component	"[{""token"": ""FPC"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Chemical""}, {""token"": ""chromatin"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Cellular_component""}]"	train
The spreading areas of the cells on 15 - and 30 - microm wide strips were 30% lower than those on 60 - microm wide strips and unpatterned collagen.	cells,27,32,Cell	collagen,138,146,Gene_or_gene_product	"[{""token"": ""cells"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Cell""}, {""token"": ""collagen"", ""start_span"": 138, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}]"	train
Thrombospondin - 2 plays a protective role in multistep carcinogenesis: a novel host anti - tumor defense mechanism.	Thrombospondin - 2,0,18,Gene_or_gene_product	tumor,92,97,Cancer	"[{""token"": ""Thrombospondin - 2"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Cancer""}]"	train
These results reveal upregulation of an endogenous angiogenesis inhibitor during multi step tumorigenesis and identify enhanced stromal TSP - 2 expression as a novel host anti - tumor defense mechanism.	TSP - 2,136,143,Gene_or_gene_product	tumor,178,183,Cancer	"[{""token"": ""TSP - 2"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor"", ""start_span"": 178, ""end_span"": 183, ""type"": ""Cancer""}]"	train
Although Evi - 1 is thought to promote growth or block differentiation in some cell types, its biological functions have not been elucidated.	Evi - 1,9,16,Gene_or_gene_product	cell,79,83,Cell	"[{""token"": ""Evi - 1"", ""start_span"": 9, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Cell""}]"	train
We demonstrated that Evi - 1 represses TGF - beta signaling and antagonizes its growth - inhibitory effects.	Evi - 1,21,28,Gene_or_gene_product	TGF - beta,39,49,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 39, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}]"	train
These results define a novel function of Evi - 1 as a repressor of signaling components of TGF - beta.	Evi - 1,41,48,Gene_or_gene_product	TGF - beta,91,101,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 91, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}]"	train
This identifies a novel function of Evi - 1 as a member of corepressor complexes and suggests that aberrant recruitment of corepressors is one of the mechanisms involved in Evi - 1 - induced leukemogenesis.	Evi - 1,36,43,Gene_or_gene_product	Evi - 1,173,180,Gene_or_gene_product	"[{""token"": ""Evi - 1"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi - 1"", ""start_span"": 173, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"	train
