Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
In contrast, splenocytes from H37Ra:: phoP inoculated mice showed very strong IFN - gamma production in response to incubation with ESAT - 6 and CFP - 10.	phoP,38,42,Protein	mice,54,58,Organism	IFN - gamma,78,89,Protein	ESAT - 6,132,140,Protein	CFP - 10,145,153,Protein	"[{""token"": ""phoP"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""mice"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Organism""}, {""token"": ""IFN - gamma"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""CFP - 10"", ""start_span"": 145, ""end_span"": 153, ""type"": ""Protein""}]"	train
This test is based on the presentation of the immunodominant epitope contained in the first 20 amino acids of ESAT - 6 by H37Ra, recombinant H37Ra, or H37Rv infected bone marrow - derived dendritic cells ( BM - DC) to an ESAT - 6 - specific T cell hybridoma ( NB11), restricted by I - Ab.	ESAT - 6,110,118,Protein	H37Ra,122,127,Organism	H37Ra,141,146,Organism	H37Rv,151,156,Organism	ESAT - 6,221,229,Organism	"[{""token"": ""ESAT - 6"", ""start_span"": 110, ""end_span"": 118, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Organism""}, {""token"": ""H37Ra"", ""start_span"": 141, ""end_span"": 146, ""type"": ""Organism""}, {""token"": ""H37Rv"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 221, ""end_span"": 229, ""type"": ""Organism""}]"	train
However, in comparison to the corresponding MT103 wild - type strain, the SO2 strain showed a strongly reduced ESAT - 6 and CFP - 10 specific T cell response, corresponding to a similar low level as the H37Ra strain ( Figure 3B).	MT103,44,49,Organism	SO2,74,77,Organism	ESAT - 6,111,119,Protein	CFP - 10,124,132,Protein	H37Ra,203,208,Organism	"[{""token"": ""MT103"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Organism""}, {""token"": ""SO2"", ""start_span"": 74, ""end_span"": 77, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 111, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""CFP - 10"", ""start_span"": 124, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 203, ""end_span"": 208, ""type"": ""Organism""}]"	train
Thus, in order to determine the reason for the observed failure of H37Ra to induce ESAT - 6 - specific responses, H37Rv and H37Ra strains were tested for their potential to express and secrete ESAT - 6 in vitro.	H37Ra,67,72,Organism	ESAT - 6,83,91,Protein	H37Rv,114,119,Organism	H37Ra,124,129,Organism	ESAT - 6,193,201,Protein	"[{""token"": ""H37Ra"", ""start_span"": 67, ""end_span"": 72, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 83, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""H37Rv"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Organism""}, {""token"": ""H37Ra"", ""start_span"": 124, ""end_span"": 129, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 193, ""end_span"": 201, ""type"": ""Protein""}]"	train
In previous studies rv3614c, rv3615c, rv3616c ( espA) were independently shown to be essential for proper ESAT - 6 secretion [ 27, 28].	rv3614c,20,27,Protein	rv3615c,29,36,Protein	rv3616c,38,45,Protein	espA,48,52,Protein	ESAT - 6,106,114,Protein	"[{""token"": ""rv3614c"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""rv3615c"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""rv3616c"", ""start_span"": 38, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""espA"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 106, ""end_span"": 114, ""type"": ""Protein""}]"	train
The identification of the amino acid change S219L in the predicted DNA binding region of the C - terminal effector domain of PhoP [ 15, 22] in H37Ra was therefore a particularly exciting finding that has the potential to explain part of the attenuation of the H37Ra strain and to elucidate the PhoP / PhoR associated complex regulatory network in M. tuberculosis.	PhoP,125,129,Protein	H37Ra,143,148,Organism	H37Ra,260,265,Organism	PhoP,294,298,Protein	PhoR,301,305,Protein	"[{""token"": ""PhoP"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 143, ""end_span"": 148, ""type"": ""Organism""}, {""token"": ""H37Ra"", ""start_span"": 260, ""end_span"": 265, ""type"": ""Organism""}, {""token"": ""PhoP"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Protein""}, {""token"": ""PhoR"", ""start_span"": 301, ""end_span"": 305, ""type"": ""Protein""}]"	train
These transcriptome data corroborate our results obtained by quantitative RT - PCR using probe rv3614c, which showed that gene rv3614c was definitely expressed much lower in H37Ra than in H37Rv and H37Ra:: phoP strains ( Figure 6).	rv3614c,95,102,Protein	rv3614c,127,134,Protein	H37Ra,174,179,Organism	H37Rv,188,193,Organism	phoP,206,210,Protein	"[{""token"": ""rv3614c"", ""start_span"": 95, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""rv3614c"", ""start_span"": 127, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 174, ""end_span"": 179, ""type"": ""Organism""}, {""token"": ""H37Rv"", ""start_span"": 188, ""end_span"": 193, ""type"": ""Organism""}, {""token"": ""phoP"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Protein""}]"	train
In the genome of P. luminescens, two genes encoding putative AHL - LuxR - like receptors, plu0320 and plu4562, but no luxI genes are present ( Fig. 3).	AHL,61,64,Chemical	LuxR,67,71,Protein	plu0320,90,97,Protein	plu4562,102,109,Protein	luxI,118,122,Protein	"[{""token"": ""AHL"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""LuxR"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""plu0320"", ""start_span"": 90, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""plu4562"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""luxI"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Protein""}]"	train
Other examples of toxins common for both bacterial species compared here are homologues of XaxAB, an apoptotic AB toxin of X. nematophila [ 68], and proteins encoded by the macrophage toxin ( mt) - like genes Plu2288 and Plu0359 with high similarity to YE2685. cnf encoding the cytonecrosis factor - like toxin is present in Y. enterocolitica ( YE2091) and P. luminescens ssp. akhurstii strain W14, but not in P. luminescens ssp. laumondii strain TT01 ( Fig. 4).	XaxAB,91,96,Protein	Plu2288,209,216,Protein	Plu0359,221,228,Protein	YE2685,253,259,Protein	YE2091,345,351,Protein	"[{""token"": ""XaxAB"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""Plu2288"", ""start_span"": 209, ""end_span"": 216, ""type"": ""Protein""}, {""token"": ""Plu0359"", ""start_span"": 221, ""end_span"": 228, ""type"": ""Protein""}, {""token"": ""YE2685"", ""start_span"": 253, ""end_span"": 259, ""type"": ""Protein""}, {""token"": ""YE2091"", ""start_span"": 345, ""end_span"": 351, ""type"": ""Protein""}]"	train
Examples are SopB, a host cell invasion factor translocated via the type - III secretion system that is present in the emerging human pathogen P. asymbiotica, but not in the insect pathogen P. luminescens [ 14], a putative effector protein ( YE2447) with proteolytic activity, and a homologue of SrfA which is negatively regulated by PhoP in S. typhimurium [ 75].	SopB,13,17,Protein	human,128,133,Organism	YE2447,242,248,Protein	SrfA,296,300,Protein	PhoP,334,338,Protein	"[{""token"": ""SopB"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Organism""}, {""token"": ""YE2447"", ""start_span"": 242, ""end_span"": 248, ""type"": ""Protein""}, {""token"": ""SrfA"", ""start_span"": 296, ""end_span"": 300, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 334, ""end_span"": 338, ""type"": ""Protein""}]"	train
Unique for the human pathogen in comparison to P. luminescens are the two fimbrial gene cluster ye2664 - 2668 and ye2692 - 2700, both of yet hypothetical function.	human,15,20,Organism	ye2664,96,102,Protein	2668,105,109,Protein	ye2692,114,120,Protein	2700,123,127,Protein	"[{""token"": ""human"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Organism""}, {""token"": ""ye2664"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""2668"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""ye2692"", ""start_span"": 114, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""2700"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Protein""}]"	train
Two additional phospholipases are present in Y. enterocolitica, namely PdlA ( YE0203) and PdlB ( YE0207), the latter one a homologue of Plu4619.	PdlA,71,75,Protein	YE0203,78,84,Protein	PdlB,90,94,Protein	YE0207,97,103,Protein	Plu4619,136,143,Protein	"[{""token"": ""PdlA"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""YE0203"", ""start_span"": 78, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""PdlB"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""YE0207"", ""start_span"": 97, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""Plu4619"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Protein""}]"	train
Y. enterocolitica carries the genes encoding tetrathionate reductase ( ttrABC) and the TCS TtrRS ( YE1613 - 1617).	tetrathionate,45,58,Chemical	ttrABC,71,77,Protein	TtrRS,91,96,Protein	YE1613,99,105,Protein	1617,108,112,Protein	"[{""token"": ""tetrathionate"", ""start_span"": 45, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""ttrABC"", ""start_span"": 71, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""TtrRS"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""YE1613"", ""start_span"": 99, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""1617"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}]"	train
The gene clusters for cobalamin synthesis and propanediol degradation are located on a 40 - kb genomic island ( ye2707 - 2750), but the eutABC operon is missing.	cobalamin,22,31,Chemical	propanediol,46,57,Chemical	ye2707,112,118,Protein	2750,121,125,Protein	eutABC,136,142,Protein	"[{""token"": ""cobalamin"", ""start_span"": 22, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""propanediol"", ""start_span"": 46, ""end_span"": 57, ""type"": ""Chemical""}, {""token"": ""ye2707"", ""start_span"": 112, ""end_span"": 118, ""type"": ""Protein""}, {""token"": ""2750"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""eutABC"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Protein""}]"	train
Propanediol degradation by Y. enterocolitica might also be supported by YE4187 with a putative GlcG domain which is predicted to be involved in glycolate and propanediol utilization.	Propanediol,0,11,Chemical	YE4187,72,78,Protein	GlcG,95,99,Protein	glycolate,144,153,Chemical	propanediol,158,169,Chemical	"[{""token"": ""Propanediol"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Chemical""}, {""token"": ""YE4187"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""GlcG"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""glycolate"", ""start_span"": 144, ""end_span"": 153, ""type"": ""Chemical""}, {""token"": ""propanediol"", ""start_span"": 158, ""end_span"": 169, ""type"": ""Chemical""}]"	train
Furthermore, P. luminescens encodes two putative heme - binding hemopexin - like proteins, the photopexins PpxA ( Plu4242) and PpxB ( Plu4243), which are the first hemopexins found in bacteria.	heme,49,53,Chemical	PpxA,107,111,Protein	Plu4242,114,121,Protein	PpxB,127,131,Protein	Plu4243,134,141,Protein	"[{""token"": ""heme"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Chemical""}, {""token"": ""PpxA"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""Plu4242"", ""start_span"": 114, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""PpxB"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Protein""}, {""token"": ""Plu4243"", ""start_span"": 134, ""end_span"": 141, ""type"": ""Protein""}]"	train
Interestingly, three gene loci involved in iron acquisition, namely the genes encoding the hemin storage system, the yersiniabactin and the enterobactin transporter FepG, have been demonstrated to be up - regulated upon temperature decrease in Y. pestis or Y. ruckeri, respectively ( Table 1).	iron,43,47,Chemical	hemin,91,96,Chemical	yersiniabactin,117,131,Chemical	enterobactin,140,152,Chemical	FepG,165,169,Protein	"[{""token"": ""iron"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Chemical""}, {""token"": ""hemin"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""yersiniabactin"", ""start_span"": 117, ""end_span"": 131, ""type"": ""Chemical""}, {""token"": ""enterobactin"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Chemical""}, {""token"": ""FepG"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Protein""}]"	train
While Y. enterocolitica explores citrate for anaerobic metabolism, it is most likely that the specific uptake of citrate and other tricarboxylic acids by TctCBA is used by P. luminescens upon entering the insect host where enough citrate is available.	citrate,33,40,Chemical	citrate,113,120,Chemical	tricarboxylic acids,131,150,Chemical	TctCBA,154,160,Chemical	citrate,230,237,Chemical	"[{""token"": ""citrate"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""citrate"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Chemical""}, {""token"": ""tricarboxylic acids"", ""start_span"": 131, ""end_span"": 150, ""type"": ""Chemical""}, {""token"": ""TctCBA"", ""start_span"": 154, ""end_span"": 160, ""type"": ""Chemical""}, {""token"": ""citrate"", ""start_span"": 230, ""end_span"": 237, ""type"": ""Chemical""}]"	train
In a S. aureus SA113 graRS deletion mutant, the content of D - alanine in teichoic acids was reduced by 47% and the mutant showed reduced resistance to various antibiotics including polymyxin B, gallidermin, and vancomycin [ 10, 13].	graRS,21,26,Protein	teichoic acids,74,88,Chemical	polymyxin B,182,193,Chemical	gallidermin,195,206,Chemical	vancomycin,212,222,Chemical	"[{""token"": ""graRS"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""teichoic acids"", ""start_span"": 74, ""end_span"": 88, ""type"": ""Chemical""}, {""token"": ""polymyxin B"", ""start_span"": 182, ""end_span"": 193, ""type"": ""Chemical""}, {""token"": ""gallidermin"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Chemical""}, {""token"": ""vancomycin"", ""start_span"": 212, ""end_span"": 222, ""type"": ""Chemical""}]"	train
The csrS mutants from clinical severe invasive GAS isolates exhibited high mortality and disseminated infection with paucity of neutrophils, a characteristic pathology seen in human invasive GAS infection, in a mouse model.	csrS,4,8,Protein	invasive GAS,38,50,Organism	human,176,181,Organism	invasive GAS,182,194,Organism	mouse,211,216,Organism	"[{""token"": ""csrS"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""invasive GAS"", ""start_span"": 38, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Organism""}, {""token"": ""invasive GAS"", ""start_span"": 182, ""end_span"": 194, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Organism""}]"	train
However, GAS which lack either SLO or ScpC exhibit much less mortality than the csrS - mutated parent invasive GAS isolate to the infected mice.	GAS,9,12,Organism	SLO,31,34,Protein	ScpC,38,42,Protein	csrS,80,84,Protein	mice,139,143,Organism	"[{""token"": ""GAS"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Organism""}, {""token"": ""SLO"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""ScpC"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""csrS"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""mice"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Organism""}]"	train
Furthermore, an SLO deficient mutant from a STSS isolate NIH230 ( NIH230slo) lost the killing activity for PMN ( Figure 3A), thereby, strongly suggesting that SLO is a key element for PMN killing mediated by invasive GAS.	SLO,16,19,Protein	NIH230,57,63,Organism	NIH230slo,66,75,Protein	SLO,159,162,Protein	invasive GAS,208,220,Organism	"[{""token"": ""SLO"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""NIH230"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Organism""}, {""token"": ""NIH230slo"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""SLO"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""invasive GAS"", ""start_span"": 208, ""end_span"": 220, ""type"": ""Organism""}]"	train
Contrarily, SLS - deficient mutant from NIH230 strain ( NIH230sagA) killed PMN, as efficiently as did parent strain, indicating that SLS is dispensable for killing of PMN mediated by invasive GAS.	SLS,12,15,Protein	NIH230,40,46,Organism	NIH230sagA,56,66,Protein	SLS,133,136,Protein	invasive GAS,183,195,Organism	"[{""token"": ""SLS"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""NIH230"", ""start_span"": 40, ""end_span"": 46, ""type"": ""Organism""}, {""token"": ""NIH230sagA"", ""start_span"": 56, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""SLS"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""invasive GAS"", ""start_span"": 183, ""end_span"": 195, ""type"": ""Organism""}]"	train
