Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Whereas the attenuation of BCG is due mainly to loss of the ESAT - 6 secretion system, ESX - 1, the reason why H37Ra is attenuated remained unknown.	BCG,27,30,Organism	ESAT - 6,60,68,Protein	ESX - 1,87,94,Protein	H37Ra,111,116,Organism	"[{""token"": ""BCG"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""ESX - 1"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Organism""}]"	train
"Only H37Ra "" knock - ins "" that carried an integrated cosmid with the wild - type phoP gene from M. tuberculosis H37Rv showed changes in colony morphology, increased virulence, ESAT - 6 secretion, and induction of specific T cell responses, whereas other H37Ra constructs did not."	H37Ra,5,10,Organism	phoP,82,86,Protein	ESAT - 6,177,185,Protein	H37Ra,255,260,Organism	"[{""token"": ""H37Ra"", ""start_span"": 5, ""end_span"": 10, ""type"": ""Organism""}, {""token"": ""phoP"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 177, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 255, ""end_span"": 260, ""type"": ""Organism""}]"	train
It is clearly visible that at nucleotide position 656 of phoP two peaks exist, one originating from the SNP present in H37Ra and one from the integrated cosmid I36 carrying the H37Rv wild - type copy of phoP.	phoP,57,61,Protein	H37Ra,119,124,Organism	H37Rv,177,182,Organism	phoP,203,207,Protein	"[{""token"": ""phoP"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Organism""}, {""token"": ""H37Rv"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Organism""}, {""token"": ""phoP"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Protein""}]"	train
Complementation of H37Ra with the PhoP - expressing cosmid increased the virulence of the H37Ra:: phoP recombinant relative to H37Ra, resulting in a 1. 0 log and 0. 5 log increase in CFU number in lungs and spleens, respectively.	H37Ra,19,24,Organism	PhoP,34,38,Protein	phoP,98,102,Protein	H37Ra,127,132,Organism	"[{""token"": ""H37Ra"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Organism""}, {""token"": ""PhoP"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""phoP"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Organism""}]"	train
Firstly, we constructed a partially diploid H37Ra knock - in strain carrying cosmid RD1 - ppe68 - ko that, in BCG yields the greatest amounts of ESAT - 6 expression and secretion [ 24].	H37Ra,44,49,Organism	ppe68,90,95,Protein	BCG,110,113,Organism	ESAT - 6,145,153,Protein	"[{""token"": ""H37Ra"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Organism""}, {""token"": ""ppe68"", ""start_span"": 90, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""BCG"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 145, ""end_span"": 153, ""type"": ""Protein""}]"	train
However, in H37Ra the presence of this cosmid could not increase the weak ESAT - 6 and CFP - 10 T cell responses ( Figure 3B) in the splenocyte IFN - gamma assay.	H37Ra,12,17,Organism	ESAT - 6,74,82,Protein	CFP - 10,87,95,Protein	IFN - gamma,144,155,Protein	"[{""token"": ""H37Ra"", ""start_span"": 12, ""end_span"": 17, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 74, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""CFP - 10"", ""start_span"": 87, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Protein""}]"	train
In the bacterial world the PhoP / PhoR like two - component systems are widely distributed and fulfill a large variety of functions including sensing phosphate and magnesium [ 32, 33], or regulating virulence genes [ 34].	PhoP,27,31,Protein	PhoR,34,38,Protein	phosphate,150,159,Chemical	magnesium,164,173,Chemical	"[{""token"": ""PhoP"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""PhoR"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""phosphate"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""magnesium"", ""start_span"": 164, ""end_span"": 173, ""type"": ""Chemical""}]"	train
It was also found that the PhoP - PhoR system controls the biosynthesis of polyketide - derived lipids [ 35] and determines the amount of triacylated and monoacylated lipoarabinomannans in M. tuberculosis [ 36].	PhoP,27,31,Protein	PhoR,34,38,Protein	polyketide - derived lipids,75,102,Chemical	lipoarabinomannans,167,185,Chemical	"[{""token"": ""PhoP"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""PhoR"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}, {""token"": ""polyketide - derived lipids"", ""start_span"": 75, ""end_span"": 102, ""type"": ""Chemical""}, {""token"": ""lipoarabinomannans"", ""start_span"": 167, ""end_span"": 185, ""type"": ""Chemical""}]"	train
Most interestingly, about two thirds of these 44 genes were also found substantially lower expressed in H37Ra in comparison to H37Rv, when the transcriptional profiles of H37Ra and H37Rv cultures grown in various media were examined [ 12].	H37Ra,104,109,Organism	H37Rv,127,132,Organism	H37Ra,171,176,Organism	H37Rv,181,186,Organism	"[{""token"": ""H37Ra"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Organism""}, {""token"": ""H37Rv"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Organism""}, {""token"": ""H37Ra"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Organism""}, {""token"": ""H37Rv"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Organism""}]"	train
However, the most striking link in relation to our results on phoP and ESAT - 6 secretion that was revealed by these two transcriptional analyses, were the data on gene cluster rv3612c - rv3616c.	phoP,62,66,Protein	ESAT - 6,71,79,Protein	rv3612c,177,184,Protein	rv3616c,187,194,Protein	"[{""token"": ""phoP"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 71, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""rv3612c"", ""start_span"": 177, ""end_span"": 184, ""type"": ""Protein""}, {""token"": ""rv3616c"", ""start_span"": 187, ""end_span"": 194, ""type"": ""Protein""}]"	train
Closer inspection of the data published in the corresponding supplemental materials showed that rv3612c - rv3616c were strongly downregulated in the H37Rv phoP ko mutant as well as in H37Ra [ 12, 21].	rv3612c,96,103,Protein	rv3616c,106,113,Protein	phoP,155,159,Protein	H37Ra,184,189,Organism	"[{""token"": ""rv3612c"", ""start_span"": 96, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""rv3616c"", ""start_span"": 106, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""phoP"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Protein""}, {""token"": ""H37Ra"", ""start_span"": 184, ""end_span"": 189, ""type"": ""Organism""}]"	train
However, upregulation of phoP and rv3614c - rv3616c was observed after incubation of M. tuberculosis in 5mM H2O2 [ 37].	phoP,25,29,Protein	rv3614c,34,41,Protein	rv3616c,44,51,Protein	H2O2,108,112,Chemical	"[{""token"": ""phoP"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""rv3614c"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""rv3616c"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""H2O2"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Chemical""}]"	train
It should be mentioned here that the SO2 phoP ko strain, which showed strong ESAT - 6 expression but little ESAT - 6 secretion ( Figure 5), induced only very reduced ESAT - 6 - specific T cell responses ( Figure 3).	phoP,41,45,Protein	ESAT - 6,77,85,Protein	ESAT - 6,108,116,Protein	ESAT - 6 -,166,176,Protein	"[{""token"": ""phoP"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 77, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 108, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""ESAT - 6 -"", ""start_span"": 166, ""end_span"": 176, ""type"": ""Protein""}]"	train
As ESAT - 6 - specific T cell responses induced by this strain are low, ESAT - 6 - based IFN - gamma production assays might be used to differentiate between vaccination with SO2 and infection with wild - type M. tuberculosis.	ESAT - 6,3,11,Protein	ESAT - 6,72,80,Protein	IFN - gamma,89,100,Protein	SO2,175,178,Protein	"[{""token"": ""ESAT - 6"", ""start_span"": 3, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""ESAT - 6"", ""start_span"": 72, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 89, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""SO2"", ""start_span"": 175, ""end_span"": 178, ""type"": ""Protein""}]"	train
Finally, it is intriguing that both BCG and H37Ra, the two most often used attenuated tubercle bacilli, are attenuated for reasons linked to loss of ESAT - 6 functions.	BCG,36,39,Organism	H37Ra,44,49,Organism	tubercle bacilli,86,102,Organism	ESAT - 6,149,157,Protein	"[{""token"": ""BCG"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Organism""}, {""token"": ""H37Ra"", ""start_span"": 44, ""end_span"": 49, ""type"": ""Organism""}, {""token"": ""tubercle bacilli"", ""start_span"": 86, ""end_span"": 102, ""type"": ""Organism""}, {""token"": ""ESAT - 6"", ""start_span"": 149, ""end_span"": 157, ""type"": ""Protein""}]"	train
BvgS / BvgR is the TCS of Y. enterocolitica that corresponds to AstS / AstR.	BvgS,0,4,Protein	BvgR,7,11,Protein	AstS,64,68,Protein	AstR,71,75,Protein	"[{""token"": ""BvgS"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""BvgR"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""AstS"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""AstR"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Protein""}]"	train
Regulation by AHL - LuxR - like receptors Virulence, bioluminescence, mutualism, antibiotic production and biofilm formation are often regulated by LuxI / LuxR quorum sensing systems in Gram - negative bacteria.	AHL,14,17,Chemical	LuxR,20,24,Protein	LuxI,148,152,Protein	LuxR,155,159,Protein	"[{""token"": ""AHL"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Chemical""}, {""token"": ""LuxR"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""LuxI"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""LuxR"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Protein""}]"	train
In Y. pestis, the production of YspI and YspR, the homologues of YenI and YenR, is induced at 26degreesC ( Table 1).	YspI,32,36,Protein	YspR,41,45,Protein	YenI,65,69,Protein	YenR,74,78,Protein	"[{""token"": ""YspI"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""YspR"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""YenI"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""YenR"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Protein""}]"	train
Moreover, we identified a second AHL - LuxR regulator, YE1026, which lacks a separate AHL synthase ( Fig. 3).	AHL,33,36,Chemical	LuxR,39,43,Protein	YE1026,55,61,Protein	AHL,86,89,Chemical	"[{""token"": ""AHL"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Chemical""}, {""token"": ""LuxR"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""YE1026"", ""start_span"": 55, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""AHL"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Chemical""}]"	train
"For example, the expression of tcdA1 and tccC1 encoding subunits of the insecticidal toxin complexes and the production of mcf2 encoding the "" Makes caterpillar floppy "" toxin was identified to be luxS dependent."	tcdA1,31,36,Protein	tccC1,41,46,Protein	mcf2,123,127,Protein	luxS,197,201,Protein	"[{""token"": ""tcdA1"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""tccC1"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""mcf2"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""luxS"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}]"	train
Most of the genes are located in two large gene clusters ( plu0918 - 0925 and plu2001 - 2019).	plu0918,59,66,Protein	0925,69,73,Protein	plu2001,78,85,Protein	2019,88,92,Protein	"[{""token"": ""plu0918"", ""start_span"": 59, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""0925"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""plu2001"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""2019"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Protein""}]"	train
The methoprene - tolerant gene ( met, also called Resistance to Juvenile Hormone Rst1JH) of D. melanogaster encodes a helix - loop - helix transcriptional regulator combined with a PAS _ 3 domain [ 45].	methoprene,4,14,Chemical	met,33,36,Protein	Rst1JH,81,87,Protein	PAS _ 3,181,188,Protein	"[{""token"": ""methoprene"", ""start_span"": 4, ""end_span"": 14, ""type"": ""Chemical""}, {""token"": ""met"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""Rst1JH"", ""start_span"": 81, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""PAS _ 3"", ""start_span"": 181, ""end_span"": 188, ""type"": ""Protein""}]"	train
In P. luminescens, two LuxR - like receptors with a yet unidentified signalling binding site are present, Plu4274 and Plu1817, the latter of which is shared by Y. enterocolitica ( YE1621), but not by S. glossinidius.	LuxR,23,27,Protein	Plu4274,106,113,Protein	Plu1817,118,125,Protein	YE1621,180,186,Protein	"[{""token"": ""LuxR"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""Plu4274"", ""start_span"": 106, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""Plu1817"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""YE1621"", ""start_span"": 180, ""end_span"": 186, ""type"": ""Protein""}]"	train
P. luminescens, but not Y. enterocolitica, produces two members of the UspFG family, the UspG homologues Plu2030 and Plu2032 ( Tab. 2), indicating a global stress response induced by those Usp proteins that is different in both organisms.	UspFG,71,76,Protein	UspG,89,93,Protein	Plu2030,105,112,Protein	Plu2032,117,124,Protein	"[{""token"": ""UspFG"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""UspG"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""Plu2030"", ""start_span"": 105, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""Plu2032"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Protein""}]"	train
The expression and activity of those GGDEF and EAL domain containing proteins is regulated by factors with a PilZ domain that binds c - di - GMP.	GGDEF,37,42,Protein	EAL,47,50,Protein	PilZ,109,113,Protein	c - di - GMP,132,144,Chemical	"[{""token"": ""GGDEF"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""EAL"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""PilZ"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""c - di - GMP"", ""start_span"": 132, ""end_span"": 144, ""type"": ""Chemical""}]"	train
Furthermore, two proteins with PilZ domain exist in Y. enterocolitica, namely YE3197 and BcsA ( YE4074), a putative cellulose synthase.	PilZ,31,35,Protein	YE3197,78,84,Protein	BcsA,89,93,Protein	YE4074,96,102,Protein	"[{""token"": ""PilZ"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""YE3197"", ""start_span"": 78, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""BcsA"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""YE4074"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Protein""}]"	train
A putative RTX - family toxin transporter is common to both pathogens ( YE1998 - 2000, Plu0634 / Plu0635).	YE1998,72,78,Protein	2000,81,85,Protein	Plu0634,87,94,Protein	Plu0635,97,104,Protein	"[{""token"": ""YE1998"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""2000"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""Plu0634"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""Plu0635"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Protein""}]"	train
Further RTX toxins are encoded by plu3217, plu3324 ( both RTX A - family), plu4117 ( own family), and plu3668 ( RTX cytotoxin), none of which is present in Y. enterocolitica.	plu3217,34,41,Protein	plu3324,43,50,Protein	plu4117,75,82,Protein	plu3668,102,109,Protein	"[{""token"": ""plu3217"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""plu3324"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""plu4117"", ""start_span"": 75, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""plu3668"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Protein""}]"	train
In P. luminescens, eleven fimbrial gene cluster have been identified, four of which ( V, VII, IX and X) are also present in Y. enterocolitica.	V,86,87,Protein	VII,89,92,Protein	IX,94,96,Protein	X,101,102,Protein	"[{""token"": ""V"", ""start_span"": 86, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""VII"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""IX"", ""start_span"": 94, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""X"", ""start_span"": 101, ""end_span"": 102, ""type"": ""Protein""}]"	train
Remarkably, yplA is induced at low temperature ( Table 1), and its expression is known to be regulated by the master regulator FlhDC [ 94], indicating that YplA plays a role in pathogenicity both against human and insect hosts.	yplA,12,16,Protein	FlhDC,127,132,Protein	YplA,156,160,Protein	human,204,209,Organism	"[{""token"": ""yplA"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""FlhDC"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""YplA"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 204, ""end_span"": 209, ""type"": ""Organism""}]"	train
We also identified two proteases in each pathogen ( Plu4291, Plu0631, YE0320, and YE2087) without a homologue in the other bacterium.	Plu4291,52,59,Protein	Plu0631,61,68,Protein	YE0320,70,76,Protein	YE2087,82,88,Protein	"[{""token"": ""Plu4291"", ""start_span"": 52, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""Plu0631"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""YE0320"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Protein""}, {""token"": ""YE2087"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Protein""}]"	train
We recently reported that the genes of the urease operon as well as a histidine ammonia lyase ( ye3021 / plu1240), which deaminates histidine to urocanic acid, are highly induced in Y. enterocolitica upon temperature decrease [ 67].	ammonia,80,87,Chemical	ye3021,96,102,Protein	plu1240,105,112,Protein	urocanic acid,145,158,Chemical	"[{""token"": ""ammonia"", ""start_span"": 80, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""ye3021"", ""start_span"": 96, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""plu1240"", ""start_span"": 105, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""urocanic acid"", ""start_span"": 145, ""end_span"": 158, ""type"": ""Chemical""}]"	train
The synthesis of vitamin B12 that occurs only anaerobically is required for the degradation of 1, 2 - propanediol by the products of the pdu operon, as well as of ethanolamine by the eutABC - encoded enzymes.	vitamin B12,17,28,Chemical	pdu,137,140,Regulon	ethanolamine,163,175,Chemical	eutABC,183,189,Protein	"[{""token"": ""vitamin B12"", ""start_span"": 17, ""end_span"": 28, ""type"": ""Chemical""}, {""token"": ""pdu"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Regulon""}, {""token"": ""ethanolamine"", ""start_span"": 163, ""end_span"": 175, ""type"": ""Chemical""}, {""token"": ""eutABC"", ""start_span"": 183, ""end_span"": 189, ""type"": ""Protein""}]"	train
