Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Tat lysines 50 and 51, target of acetylation by p300 / CBP, were also found to be acetylated by hGCN5.	Tat,0,3,Protein	p300,48,52,Protein	CBP,55,58,Protein	hGCN5,96,101,Protein	"[{""token"": ""Tat"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""hGCN5"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Protein""}]"	train
Under normoxic conditions, HIF - 1alpha is recognized by the von Hippel - Lindau tumor - suppressor protein ( VHL), a component of an E3 ubiquitin ligase complex.	HIF - 1alpha,27,39,Protein	von Hippel - Lindau tumor - suppressor,61,99,Protein	VHL,110,113,Protein	ubiquitin,137,146,Protein	"[{""token"": ""HIF - 1alpha"", ""start_span"": 27, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""von Hippel - Lindau tumor - suppressor"", ""start_span"": 61, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""VHL"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Protein""}]"	train
2B4 ( CD244) and CS1: novel members of the CD2 subset of the immunoglobulin superfamily molecules expressed on natural killer cells and other leukocytes.	2B4,0,3,Protein	CD244,6,11,Protein	CS1,17,20,Protein	CD2,43,46,Protein	"[{""token"": ""2B4"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Protein""}, {""token"": ""CD244"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""CS1"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""CD2"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Protein""}]"	train
The BAH genomic locus encodes three distinct proteins: junctin, humbug, and BAH.	BAH,4,7,Protein	junctin,55,62,Protein	humbug,64,70,Protein	BAH,76,79,Protein	"[{""token"": ""BAH"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""junctin"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""humbug"", ""start_span"": 64, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""BAH"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}]"	train
To evaluate the role of BAH in vivo, the catalytic domain of BAH was specifically targeted such that the coding regions of junctin and humbug remained undisturbed.	BAH,24,27,Protein	BAH,61,64,Protein	junctin,123,130,Protein	humbug,135,141,Protein	"[{""token"": ""BAH"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""BAH"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""junctin"", ""start_span"": 123, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""humbug"", ""start_span"": 135, ""end_span"": 141, ""type"": ""Protein""}]"	train
The interaction between ESET and ERG was supported by in vitro pull - down using glutathione S - transferase ( GST) fusion protein, by transfection and co - immunoprecipitation experiments, and by association of endogenous SETDB1 with ERG.	ESET,24,28,Protein	ERG,33,36,Protein	SETDB1,223,229,Protein	ERG,235,238,Protein	"[{""token"": ""ESET"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""ERG"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""SETDB1"", ""start_span"": 223, ""end_span"": 229, ""type"": ""Protein""}, {""token"": ""ERG"", ""start_span"": 235, ""end_span"": 238, ""type"": ""Protein""}]"	train
Since ESET possesses evolutionarily conserved SET, preSET, and postSET domains implicated in histone methylation, we tested the ability of ESET to methylate core histones.	ESET,6,10,Protein	histone,93,100,Protein	ESET,139,143,Protein	histones,162,170,Protein	"[{""token"": ""ESET"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 93, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""ESET"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""histones"", ""start_span"": 162, ""end_span"": 170, ""type"": ""Protein""}]"	train
A key insight has been the recognition that HIF - alpha is targeted for degradation by the ubiquitin - proteasome pathway through binding to the von Hippel - Lindau tumour suppressor protein ( pVHL), which forms the recognition component of an E3 ubiquitin ligase complex leading to ubiquitylation of HIF - alpha.	ubiquitin,91,100,Protein	von Hippel - Lindau tumour suppressor,145,182,Protein	pVHL,193,197,Protein	ubiquitin,247,256,Protein	"[{""token"": ""ubiquitin"", ""start_span"": 91, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""von Hippel - Lindau tumour suppressor"", ""start_span"": 145, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""pVHL"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 247, ""end_span"": 256, ""type"": ""Protein""}]"	train
Asparagine - 803 in the C - terminal transactivation domain of human hypoxia - inducible factor ( HIF) - 1 alpha - subunit is hydroxylated by factor inhibiting HIF - 1 ( FIH - 1) under normoxic conditions causing abrogation of the HIF - 1alpha / p300 interaction.	factor inhibiting HIF - 1,142,167,Protein	FIH - 1,170,177,Protein	HIF - 1alpha,231,243,Protein	p300,246,250,Protein	"[{""token"": ""factor inhibiting HIF - 1"", ""start_span"": 142, ""end_span"": 167, ""type"": ""Protein""}, {""token"": ""FIH - 1"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 231, ""end_span"": 243, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 246, ""end_span"": 250, ""type"": ""Protein""}]"	train
The histone acetyltransferases CREB binding protein ( CBP) and the related p300 protein function as key transcriptional co - activators in multiple pathways.	histone,4,11,Protein	CREB binding protein,31,51,Protein	CBP,54,57,Protein	p300,75,79,Protein	"[{""token"": ""histone"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""CREB binding protein"", ""start_span"": 31, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}]"	train
N - acetylation of SeCys conjugates consistently increased the inhibitory potency towards CYP1A2, - 2C19, - 2E1 and - 3A4.	CYP1A2,90,96,Protein	- 2C19,98,104,Protein	- 2E1,106,111,Protein	- 3A4,116,121,Protein	"[{""token"": ""CYP1A2"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""- 2C19"", ""start_span"": 98, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""- 2E1"", ""start_span"": 106, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""- 3A4"", ""start_span"": 116, ""end_span"": 121, ""type"": ""Protein""}]"	train
Far - Western blot analysis using these LF fragments and the E2 protein, expressed in Chinese hamster ovary cells, revealed that the 93 carboxyl amino acids of LF specifically bound to the E2 protein.	LF,40,42,Protein	E2,61,63,Protein	LF,160,162,Protein	E2,189,191,Protein	"[{""token"": ""LF"", ""start_span"": 40, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""E2"", ""start_span"": 61, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""LF"", ""start_span"": 160, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""E2"", ""start_span"": 189, ""end_span"": 191, ""type"": ""Protein""}]"	train
The mechanism by which hypoxia induces gene transcription involves the inhibition of hypoxia - inducible factor ( HIF) - 1alpha prolyl hydroxylase activity, which prevents von Hippel - Lindau ( vHL) - dependent targeting of HIF - 1alpha to the ubiquitin - proteasome pathway.	von Hippel - Lindau,172,191,Protein	vHL,194,197,Protein	HIF - 1alpha,224,236,Protein	ubiquitin,244,253,Protein	"[{""token"": ""von Hippel - Lindau"", ""start_span"": 172, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""vHL"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 224, ""end_span"": 236, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 244, ""end_span"": 253, ""type"": ""Protein""}]"	train
Collagen is a potent adhesive substrate for cells, an event essentially mediated by the integrins alpha 1 beta 1 and alpha 2 beta 1.	integrins alpha 1,88,105,Protein	beta 1,106,112,Protein	alpha 2,117,124,Protein	beta 1,125,131,Protein	"[{""token"": ""integrins alpha 1"", ""start_span"": 88, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 106, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""alpha 2"", ""start_span"": 117, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Protein""}]"	train
We show that alpha 2 beta 1 but not alpha 1 beta 1 mediates cell adhesion to unhydroxylated collagen.	alpha 2,13,20,Protein	beta 1,21,27,Protein	alpha 1,36,43,Protein	beta 1,44,50,Protein	"[{""token"": ""alpha 2"", ""start_span"": 13, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 21, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""alpha 1"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 44, ""end_span"": 50, ""type"": ""Protein""}]"	train
The MENT distribution profile was opposite to that of acetylated core histones but correlated with that of histone H3 dimethylated at lysine 9 ( H3me2K9).	MENT,4,8,Protein	histones,70,78,Protein	histone H3,107,117,Protein	H3me2K9,145,152,Protein	"[{""token"": ""MENT"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""histones"", ""start_span"": 70, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""H3me2K9"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Protein""}]"	train
In vitro, the elimination of the histone H3 N - terminal peptide containing lysine 9 by trypsin blocked chromatin self - association by MENT, while reconstitution with dimethylated but not acetylated N - terminal domain of histone H3 specifically restored chromatin self - association by MENT.	histone H3,33,43,Protein	MENT,136,140,Protein	histone H3,223,233,Protein	MENT,288,292,Protein	"[{""token"": ""histone H3"", ""start_span"": 33, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""MENT"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 223, ""end_span"": 233, ""type"": ""Protein""}, {""token"": ""MENT"", ""start_span"": 288, ""end_span"": 292, ""type"": ""Protein""}]"	train
Antisera to gp40 and gp15 reacted with the surface membranes of tachyzoites expressing the Cpgp40 / 15 construct, and this reactivity colocalized with that of antiserum to the T. gondii surface protein SAG1.	gp40,12,16,Protein	gp15,21,25,Protein	Cpgp40 / 15,91,102,Protein	SAG1,202,206,Protein	"[{""token"": ""gp40"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""gp15"", ""start_span"": 21, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""Cpgp40 / 15"", ""start_span"": 91, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""SAG1"", ""start_span"": 202, ""end_span"": 206, ""type"": ""Protein""}]"	train
We showed a down - modulation of the expression of this protein in neutrophils treated with granulocyte - macrophage - colony stimulating factor ( GM - CSF), tumor necrosis factor ( TNF - alpha), lipopolysaccharide ( LPS), and interleukin ( IL) - 4.	granulocyte - macrophage - colony stimulating factor,92,144,Protein	GM - CSF,147,155,Protein	tumor necrosis factor,158,179,Protein	TNF - alpha,182,193,Protein	"[{""token"": ""granulocyte - macrophage - colony stimulating factor"", ""start_span"": 92, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""GM - CSF"", ""start_span"": 147, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""tumor necrosis factor"", ""start_span"": 158, ""end_span"": 179, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 182, ""end_span"": 193, ""type"": ""Protein""}]"	train
BACKGROUND: Centromeric domains often consist of repetitive elements that are assembled in specialized chromatin, characterized by hypoacetylation of histones H3 and H4 and methylation of lysine 9 of histone H3 ( K9 - MeH3).	histones H3,150,161,Protein	H4,166,168,Protein	histone H3,200,210,Protein	MeH3,218,222,Protein	"[{""token"": ""histones H3"", ""start_span"": 150, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 166, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 200, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""MeH3"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Protein""}]"	train
The von Hippel - Lindau ( VHL) E3 ubiquitin ligase binds HIF - 1alpha through specific recognition of hydroxylated Pro - 402 or Pro - 564, both of which are modified by the oxygen - dependent HIF prolyl hydroxylases ( PHDs / HPHs).	von Hippel - Lindau,4,23,Protein	VHL,26,29,Protein	ubiquitin,34,43,Protein	HIF - 1alpha,57,69,Protein	"[{""token"": ""von Hippel - Lindau"", ""start_span"": 4, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""VHL"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 34, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Protein""}]"	train
We found a binary pattern of histone modifications among euchromatic genes, with active genes being hyperacetylated for H3 and H4 and hypermethylated at Lys 4 and Lys 79 of H3, and inactive genes being hypomethylated and deacetylated at the same residues.	histone,29,36,Protein	H3,120,122,Protein	H4,127,129,Protein	H3,173,175,Protein	"[{""token"": ""histone"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 120, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 127, ""end_span"": 129, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 173, ""end_span"": 175, ""type"": ""Protein""}]"	train
Human SWI / SNF - associated PRMT5 methylates histone H3 arginine 8 and negatively regulates expression of ST7 and NM23 tumor suppressor genes.	PRMT5,29,34,Protein	histone H3,46,56,Protein	ST7,107,110,Protein	NM23,115,119,Protein	"[{""token"": ""PRMT5"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 46, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""ST7"", ""start_span"": 107, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""NM23"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Protein""}]"	train
Similar aggregates ( potentially containing new members of the link protein family), in which other chondroitin sulfate proteoglycans ( i. e. versican, brevican, and neurocan) substitute for aggrecan, may contribute to the structural integrity of many other tissues including skin and brain.	versican,142,150,Protein	brevican,152,160,Protein	neurocan,166,174,Protein	aggrecan,191,199,Protein	"[{""token"": ""versican"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""brevican"", ""start_span"": 152, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""neurocan"", ""start_span"": 166, ""end_span"": 174, ""type"": ""Protein""}, {""token"": ""aggrecan"", ""start_span"": 191, ""end_span"": 199, ""type"": ""Protein""}]"	train
The blockage of TLR - 4 activation by EGCG resulted in inactivation of extracellular signal response kinase 1 / 2 and of nuclear factor - kappaB, the downstream molecules of TLR - 4 signaling induced by H. pylori.	TLR - 4,16,23,Protein	extracellular signal response kinase 1,71,109,Protein	2,112,113,Protein	TLR - 4,174,181,Protein	"[{""token"": ""TLR - 4"", ""start_span"": 16, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""extracellular signal response kinase 1"", ""start_span"": 71, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""2"", ""start_span"": 112, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""TLR - 4"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Protein""}]"	train
Here, we show that the Paf1 transcription elongation complex and the E3 ligase for Rad6, Bre1, mediate an association of Rad6 with the hyperphosphorylated ( elongating) form of RNA polymerase II ( Pol II).	Paf1,23,27,Protein	Rad6,83,87,Protein	Bre1,89,93,Protein	Rad6,121,125,Protein	"[{""token"": ""Paf1"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""Rad6"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""Bre1"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""Rad6"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Protein""}]"	train
In support of a role for Rad6 - dependent H2B ubiquitylation in transcription elongation, we find that ubH2B levels are dramatically reduced in strains bearing mutations of the Pol II C - terminal domain ( CTD) and abolished by inactivation of Kin28, the serine 5 CTD kinase that promotes the transition from initiation to elongation.	Rad6,25,29,Protein	H2B,42,45,Protein	ubH2B,103,108,Protein	Kin28,244,249,Protein	"[{""token"": ""Rad6"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""H2B"", ""start_span"": 42, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""ubH2B"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""Kin28"", ""start_span"": 244, ""end_span"": 249, ""type"": ""Protein""}]"	train
Thus, dBre1 is the functional homolog of yeast Bre1p, an E3 ubiquitin ligase required for the monoubiquitination of histone H2B and, indirectly, for H3K4 methylation.	dBre1,6,11,Protein	Bre1p,47,52,Protein	histone H2B,116,127,Protein	H3K4,149,153,Protein	"[{""token"": ""dBre1"", ""start_span"": 6, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""Bre1p"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""histone H2B"", ""start_span"": 116, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""H3K4"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Protein""}]"	train
Restin and endostatin are C - terminal fragments of the noncollagenous domains of collagen XV and collagen XVIII exhibiting high sequence homology.	Restin,0,6,Protein	endostatin,11,21,Protein	collagen XV,82,93,Protein	collagen XVIII,98,112,Protein	"[{""token"": ""Restin"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""endostatin"", ""start_span"": 11, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""collagen XV"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""collagen XVIII"", ""start_span"": 98, ""end_span"": 112, ""type"": ""Protein""}]"	train
In this study, we investigated the relationship between H3 - K9 methylation, transcriptional repression, and HP1 recruitment by comparing the effects of tethering two H3 - K9 - specific histone methyltransferases, SUV39H1 and G9a, to chromatin on transcription and HP1 recruitment.	H3,56,58,Protein	H3,167,169,Protein	SUV39H1,214,221,Protein	G9a,226,229,Protein	"[{""token"": ""H3"", ""start_span"": 56, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 167, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""SUV39H1"", ""start_span"": 214, ""end_span"": 221, ""type"": ""Protein""}, {""token"": ""G9a"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Protein""}]"	train
Although both SUV39H1 and G9a induced H3 - K9 methylation and repressed transcription, only SUV39H1 was able to recruit HP1 to chromatin.	SUV39H1,14,21,Protein	G9a,26,29,Protein	H3,38,40,Protein	SUV39H1,92,99,Protein	"[{""token"": ""SUV39H1"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""G9a"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 38, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""SUV39H1"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Protein""}]"	train
Mutations in four other genes that encode known or putative glycosylation enzymes ( POMT1, POMGnT1, fukutin and FKRP) are also associated with muscular dystrophy.	POMT1,84,89,Protein	POMGnT1,91,98,Protein	fukutin,100,107,Protein	FKRP,112,116,Protein	"[{""token"": ""POMT1"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""POMGnT1"", ""start_span"": 91, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""fukutin"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Protein""}, {""token"": ""FKRP"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}]"	train
