Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	json	split
The loss of H3 Lys - 4 methylation in set1Delta cells is correlated with a decrease in histone H3 acetylation levels, suggesting a mechanistic link between H3 Lys - 4 methylation and acetylation of the H3 tail.	H3,12,14,Protein	set1Delta,38,47,Protein	histone H3,87,97,Protein	H3,156,158,Protein	H3,202,204,Protein	"[{""token"": ""H3"", ""start_span"": 12, ""end_span"": 14, ""type"": ""Protein""}, {""token"": ""set1Delta"", ""start_span"": 38, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 87, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 156, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 202, ""end_span"": 204, ""type"": ""Protein""}]"	train
Prolyl hydroxylation of collagen type I is required for efficient binding to integrin alpha 1 beta 1 and platelet glycoprotein VI but not to alpha 2 beta 1.	integrin alpha 1,77,93,Protein	beta 1,94,100,Protein	platelet glycoprotein VI,105,129,Protein	alpha 2,141,148,Protein	beta 1,149,155,Protein	"[{""token"": ""integrin alpha 1"", ""start_span"": 77, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 94, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""platelet glycoprotein VI"", ""start_span"": 105, ""end_span"": 129, ""type"": ""Protein""}, {""token"": ""alpha 2"", ""start_span"": 141, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""beta 1"", ""start_span"": 149, ""end_span"": 155, ""type"": ""Protein""}]"	train
We also show that hSWI / SNF - associated PRMT5 can methylate hypoacetylated histones H3 and H4 more efficiently than hyperacetylated histones H3 and H4.	PRMT5,42,47,Protein	histones H3,77,88,Protein	H4,93,95,Protein	histones H3,134,145,Protein	H4,150,152,Protein	"[{""token"": ""PRMT5"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""histones H3"", ""start_span"": 77, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 93, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""histones H3"", ""start_span"": 134, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 150, ""end_span"": 152, ""type"": ""Protein""}]"	train
Using chromatin immunoprecipitation assays, we found that Brg1, mSin3A, HDAC2, and PRMT5 are directly recruited to the cad promoter.	Brg1,58,62,Protein	mSin3A,64,70,Protein	HDAC2,72,77,Protein	PRMT5,83,88,Protein	cad,119,122,Protein	"[{""token"": ""Brg1"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""mSin3A"", ""start_span"": 64, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""HDAC2"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""PRMT5"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""cad"", ""start_span"": 119, ""end_span"": 122, ""type"": ""Protein""}]"	train
CONCLUSIONS: To date, mutation of conserved N - terminal residues in endogenous histone genes has only been performed in budding yeast, which lacks the Clr4 / Suvar39 histone methyltransferase and Swi6 / HP1.	histone,80,87,Protein	Clr4,152,156,Protein	Suvar39,159,166,Protein	Swi6,197,201,Protein	HP1,204,207,Protein	"[{""token"": ""histone"", ""start_span"": 80, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""Clr4"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""Suvar39"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""Swi6"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""HP1"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Protein""}]"	train
RESULTS: In normal term infants, total serum transferrin concentrations and percent distribution of highly sialylated transferrins ( > or = 5 - sialo - transferrins) were markedly lower; the percent distributions of hyposialylated transferrins ( 0 - and 1 - sialo - transferrins) were apparently higher than those in non - pregnant and pregnant women.	transferrin,45,56,Protein	transferrins,118,130,Protein	transferrins,152,164,Protein	transferrins,231,243,Protein	transferrins,266,278,Protein	"[{""token"": ""transferrin"", ""start_span"": 45, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""transferrins"", ""start_span"": 118, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""transferrins"", ""start_span"": 152, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""transferrins"", ""start_span"": 231, ""end_span"": 243, ""type"": ""Protein""}, {""token"": ""transferrins"", ""start_span"": 266, ""end_span"": 278, ""type"": ""Protein""}]"	train
"This is thought to be a result of a combination of immunodominance of hypervariable regions of the Env protein that can easily escape neutralization, antibody reactivity to gp160 "" decoy "" protein in cell surface debris or monomeric gp120, conformational constraints within the Env trimer that create unfavorable antibody binding conditions and extensive glycosylation of the exposed regions of Env within the trimer."	Env,99,102,Protein	gp160,173,178,Protein	gp120,233,238,Protein	Env,278,281,Protein	Env,395,398,Protein	"[{""token"": ""Env"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""gp160"", ""start_span"": 173, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""gp120"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""Env"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Protein""}, {""token"": ""Env"", ""start_span"": 395, ""end_span"": 398, ""type"": ""Protein""}]"	train
This study was designed to compare carcinoembryonic antigen ( CEA) - specific reverse transcriptase - polymerase chain reaction ( RT - PCR) and methylation - specific polymerase chain reaction ( MSP) for p16, E - cadherin, and retinoic acid receptor beta ( RARbeta) genes using blood samples from gastric cancer patients.	reverse transcriptase,78,99,Protein	p16,204,207,Protein	E - cadherin,209,221,Protein	retinoic acid receptor beta,227,254,Protein	RARbeta,257,264,Protein	"[{""token"": ""reverse transcriptase"", ""start_span"": 78, ""end_span"": 99, ""type"": ""Protein""}, {""token"": ""p16"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""E - cadherin"", ""start_span"": 209, ""end_span"": 221, ""type"": ""Protein""}, {""token"": ""retinoic acid receptor beta"", ""start_span"": 227, ""end_span"": 254, ""type"": ""Protein""}, {""token"": ""RARbeta"", ""start_span"": 257, ""end_span"": 264, ""type"": ""Protein""}]"	train
We have recently shown that PRMT5 can interact with flag - tagged BRG1 - and hBRM - based hSWI / SNF chromatin remodelers and that both complexes can specifically methylate histones H3 and H4.	PRMT5,28,33,Protein	BRG1,66,70,Protein	hBRM,77,81,Protein	histones H3,173,184,Protein	H4,189,191,Protein	"[{""token"": ""PRMT5"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""BRG1"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""hBRM"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""histones H3"", ""start_span"": 173, ""end_span"": 184, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 189, ""end_span"": 191, ""type"": ""Protein""}]"	train
Furthermore, we demonstrate that expression of ST7 and NM23 is reduced in a cell line that overexpresses PRMT5 and that this decrease in expression correlates with H3R8 methylation, H3K9 deacetylation, and increased transformation of NIH 3T3 cells.	ST7,47,50,Protein	NM23,55,59,Protein	PRMT5,105,110,Protein	H3R8,164,168,Protein	H3K9,182,186,Protein	"[{""token"": ""ST7"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""NM23"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""PRMT5"", ""start_span"": 105, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""H3R8"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""H3K9"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Protein""}]"	train
Northern blotting for five of these genes ( alpha - Catenin, DTR, FYN, GADD45a, and Zyxin) verified the array results.	alpha - Catenin,44,59,Protein	DTR,61,64,Protein	FYN,66,69,Protein	GADD45a,71,78,Protein	Zyxin,84,89,Protein	"[{""token"": ""alpha - Catenin"", ""start_span"": 44, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""DTR"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""FYN"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""GADD45a"", ""start_span"": 71, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""Zyxin"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Protein""}]"	train
We carried out chromatin immunoprecipitation using a previously characterized albino - 1 ( al - 1) silenced strain but detected no alterations in the pattern of histone modifications at the endogenous al - 1 locus, suggesting that siRNAs produced from the transgenic locus do not trigger modifications in trans of those histones tested.	albino - 1,78,88,Protein	al - 1,91,97,Protein	histone,161,168,Protein	al - 1,201,207,Protein	histones,320,328,Protein	"[{""token"": ""albino - 1"", ""start_span"": 78, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""al - 1"", ""start_span"": 91, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""al - 1"", ""start_span"": 201, ""end_span"": 207, ""type"": ""Protein""}, {""token"": ""histones"", ""start_span"": 320, ""end_span"": 328, ""type"": ""Protein""}]"	train
OBJECTIVES: To determine if epigenetic interference can restore progesterone receptor - B ( PR - B) expression in PR - B negative endometrial adenocarcinoma cell lines, and to characterize the kinetics of PR - B induction mediated by DNA methyltransferase and histone deacetylase inhibitors.	progesterone receptor - B,64,89,Protein	PR - B,92,98,Protein	PR - B,114,120,Protein	PR - B,205,211,Protein	histone,260,267,Protein	"[{""token"": ""progesterone receptor - B"", ""start_span"": 64, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""PR - B"", ""start_span"": 92, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""PR - B"", ""start_span"": 114, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""PR - B"", ""start_span"": 205, ""end_span"": 211, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 260, ""end_span"": 267, ""type"": ""Protein""}]"	train
The post - UV histone modifications and chromatin remodelling at the repressed MFA2 promoter do not activate MFA2 transcription, nor do they require damage recognition by Rad4p or Rad14p.	histone,14,21,Protein	MFA2,79,83,Protein	MFA2,109,113,Protein	Rad4p,171,176,Protein	Rad14p,180,186,Protein	"[{""token"": ""histone"", ""start_span"": 14, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""MFA2"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""MFA2"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""Rad4p"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""Rad14p"", ""start_span"": 180, ""end_span"": 186, ""type"": ""Protein""}]"	train
In the present study, we analyzed the amount of ceruloplasmin, iron, ferritin, and transferrin and the ceruloplasmin ferroxidase activity in serum of patients with the diagnosis of PD carrying the ceruloplasmin mutations I63T, D544E, and R793H.	ceruloplasmin,48,61,Protein	ferritin,69,77,Protein	transferrin,83,94,Protein	ceruloplasmin,103,116,Protein	ceruloplasmin,197,210,Protein	"[{""token"": ""ceruloplasmin"", ""start_span"": 48, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""ferritin"", ""start_span"": 69, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""transferrin"", ""start_span"": 83, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""ceruloplasmin"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""ceruloplasmin"", ""start_span"": 197, ""end_span"": 210, ""type"": ""Protein""}]"	train
Although the enzymes involved are unknown, methylation of histone H3 K9 and K27 correlates with repression of FLOWERING LOCUS C ( FLC), an essential transcriptional repressor involved in flowering time control in Arabidopsis thaliana; in contrast, methylation of H3K4 correlates with FLC activation.	histone H3,58,68,Protein	FLOWERING LOCUS C,110,127,Protein	FLC,130,133,Protein	H3K4,263,267,Protein	FLC,284,287,Protein	"[{""token"": ""histone H3"", ""start_span"": 58, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""FLOWERING LOCUS C"", ""start_span"": 110, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""H3K4"", ""start_span"": 263, ""end_span"": 267, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 284, ""end_span"": 287, ""type"": ""Protein""}]"	train
Here we show that loss - of - function of SET DOMAIN GROUP 8 ( SDG 8), which encodes a homologue of the yeast SET2 histone methyltransferase, results in reduced dimethylation of histone H3K36, particularly in chromatin associated with the FLC promoter and the first intron, regions that contain essential cis - elements for transcription.	SET DOMAIN GROUP 8,42,60,Protein	SDG 8,63,68,Protein	SET2,110,114,Protein	histone H3K36,178,191,Protein	FLC,239,242,Protein	"[{""token"": ""SET DOMAIN GROUP 8"", ""start_span"": 42, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""SDG 8"", ""start_span"": 63, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""SET2"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""histone H3K36"", ""start_span"": 178, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 239, ""end_span"": 242, ""type"": ""Protein""}]"	train
sdg8 mutants display reduced FLC expression and flower early, establishing SDG8 - mediated H3K36 methylation as a novel epigenetic memory code required for FLC expression in preventing early flowering.	sdg8,0,4,Protein	FLC,29,32,Protein	SDG8,75,79,Protein	H3K36,91,96,Protein	FLC,156,159,Protein	"[{""token"": ""sdg8"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""SDG8"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""H3K36"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""FLC"", ""start_span"": 156, ""end_span"": 159, ""type"": ""Protein""}]"	train
Sequential treatment with 5 - aza - 2 ' - deoxycytidine and a histone deacetylase inhibitor augmented histone acetylation and TBP - 2 expression, suggesting that loss of TBP - 2 expression is due to DNA methylation and histone deacetylation.	histone,62,69,Protein	histone,102,109,Protein	TBP - 2,126,133,Protein	TBP - 2,170,177,Protein	histone,219,226,Protein	"[{""token"": ""histone"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""TBP - 2"", ""start_span"": 126, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""TBP - 2"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 219, ""end_span"": 226, ""type"": ""Protein""}]"	train
In IL - 2 - dependent cells, a basal level of TBP - 2 expression was maintained by IL - 2 associated with cellular growth, whereas TBP - 2 expression was upregulated on deprivation of IL - 2 associated with growth suppression.	IL - 2,3,9,Protein	TBP - 2,46,53,Protein	IL - 2,83,89,Protein	TBP - 2,131,138,Protein	IL - 2,184,190,Protein	"[{""token"": ""IL - 2"", ""start_span"": 3, ""end_span"": 9, ""type"": ""Protein""}, {""token"": ""TBP - 2"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 83, ""end_span"": 89, ""type"": ""Protein""}, {""token"": ""TBP - 2"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 184, ""end_span"": 190, ""type"": ""Protein""}]"	train
We report that the UL16 - MICB interaction is independent of glycosylation and demonstrate that selective MICB recognition by UL16 is governed by helical structures of the MICB alpha2 domain.	UL16,19,23,Protein	MICB,26,30,Protein	MICB,106,110,Protein	UL16,126,130,Protein	MICB,172,176,Protein	"[{""token"": ""UL16"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Protein""}, {""token"": ""MICB"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""MICB"", ""start_span"": 106, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""UL16"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Protein""}, {""token"": ""MICB"", ""start_span"": 172, ""end_span"": 176, ""type"": ""Protein""}]"	train
Transplantation of the MICB alpha2 domain confers UL16 binding capacity to MICA, and thus, diversification of the MICA alpha2 domain may have been driven by the selective pressure exerted by UL16.	MICB,23,27,Protein	UL16,50,54,Protein	MICA,75,79,Protein	MICA,114,118,Protein	UL16,191,195,Protein	"[{""token"": ""MICB"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""UL16"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""MICA"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""MICA"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Protein""}, {""token"": ""UL16"", ""start_span"": 191, ""end_span"": 195, ""type"": ""Protein""}]"	train
Interestingly, within the lower - molecular - mass complex, PHD3 exhibits higher specific activity towards hydroxylation of HIF - 1alpha and co - localizes with Siah2, suggesting that Siah2 limits the availability of the more active form of PHD3.	PHD3,60,64,Protein	HIF - 1alpha,124,136,Protein	Siah2,161,166,Protein	Siah2,184,189,Protein	PHD3,241,245,Protein	"[{""token"": ""PHD3"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 124, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""Siah2"", ""start_span"": 161, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""Siah2"", ""start_span"": 184, ""end_span"": 189, ""type"": ""Protein""}, {""token"": ""PHD3"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Protein""}]"	train
HCMV genes encoding DNA polymerase ( early), pp65 ( early - late) and pp150 ( late) proteins were associated preferentially with acetylated H3 in lytically infected cells and with dimethylated H3 in latently infected cells.	DNA polymerase,20,34,Protein	pp65,45,49,Protein	pp150,70,75,Protein	H3,140,142,Protein	H3,193,195,Protein	"[{""token"": ""DNA polymerase"", ""start_span"": 20, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""pp65"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""pp150"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 140, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 193, ""end_span"": 195, ""type"": ""Protein""}]"	train
