Sentence	entity_1	entity_2	json	split
OBJECTIVES: To develop an enzyme - linked immunosorbent assay ( ELISA) using a monoclonal antibody ( mab) directed against abnormally glycosylated serum alpha2 - macroglobulin ( alpha2 - M) from patients with systemic lupus erythematosus ( SLE).	alpha2 - macroglobulin,153,175,Protein	alpha2 - M,178,188,Protein	"[{""token"": ""alpha2 - macroglobulin"", ""start_span"": 153, ""end_span"": 175, ""type"": ""Protein""}, {""token"": ""alpha2 - M"", ""start_span"": 178, ""end_span"": 188, ""type"": ""Protein""}]"	train
DESIGN AND METHODS: Serum alpha2 - M purified by HPLC from patients with SLE was injected in a Balb / c, CB6 F1 female mouse and hybrid cell lines were screened using alpha2 - M Glu - C fragments derived from SLE and normal donors ( NHS).	alpha2 - M,26,36,Protein	alpha2 - M,167,177,Protein	"[{""token"": ""alpha2 - M"", ""start_span"": 26, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""alpha2 - M"", ""start_span"": 167, ""end_span"": 177, ""type"": ""Protein""}]"	train
These reactions are catalyzed by a dedicated methyltransferase CheR and a dedicated methylesterase CheB.	CheR,63,67,Protein	CheB,99,103,Protein	"[{""token"": ""CheR"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""CheB"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}]"	train
We investigated the action of CheB and its activated form, phospho - CheB, on a truncated form of the aspartate receptor of Escherichia coli that was missing the last 5 aa of the intact receptor.	CheB,30,34,Protein	CheB,69,73,Protein	"[{""token"": ""CheB"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""CheB"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Protein""}]"	train
The rates of remethylation of both CpG islands were associated with time but not with the rate of cell division, and remethylation of the p16 exon 2 CpG island occurred at a higher rate than that of the p16 promoter.	p16,138,141,Protein	p16,203,206,Protein	"[{""token"": ""p16"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""p16"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Protein""}]"	train
Of the 8 MSI - H patients, 5 presented hMLH1 methylation, whereas no low - frequency MSI ( MSI - L) and microsatellite stable ( MSS) cases exhibited hMLH1 methylation ( 5 / 8 vs. 0 / 43, p < 0. 00001).	hMLH1,39,44,Protein	hMLH1,149,154,Protein	"[{""token"": ""hMLH1"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""hMLH1"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Protein""}]"	train
Furthermore, these patients also presented E - cadherin and p16 hypermethylation.	E - cadherin,43,55,Protein	p16,60,63,Protein	"[{""token"": ""E - cadherin"", ""start_span"": 43, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""p16"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}]"	train
This effect depended on the peptide - binding activity of HSP47, because a mutant HSP47 without collagen - binding activity did not show any inhibitory effect on prolyl 4 - hydroxylation.	HSP47,58,63,Protein	HSP47,82,87,Protein	"[{""token"": ""HSP47"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""HSP47"", ""start_span"": 82, ""end_span"": 87, ""type"": ""Protein""}]"	train
Although K - Cl cotransporter ( KCC1) mRNA is expressed in many tissues, K - Cl cotransport activity has been measured in few cell types, and detection of endogenous KCC1 polypeptide has not yet been reported.	KCC1,32,36,Protein	KCC1,166,170,Protein	"[{""token"": ""KCC1"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""KCC1"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Protein""}]"	train
The tissue distributions of mKCC1 mRNA and protein are widespread, and mKCC1 RNA is constitutively expressed during erythroid differentiation of ES cells.	mKCC1,28,33,Protein	mKCC1,71,76,Protein	"[{""token"": ""mKCC1"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""mKCC1"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Protein""}]"	train
These reagents and findings will expedite studies of KCC1 structure - function relationships and of the pathobiology of KCC1 - mediated K - Cl cotransport.	KCC1,53,57,Protein	KCC1,120,124,Protein	"[{""token"": ""KCC1"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""KCC1"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Protein""}]"	train
INTERVENTION ( S): We removed three glycosylation signals from an hCG - hFSH chimera known to have high affinity for LH and FSH receptors, expecting this would create a bifunctional antagonist ( dgCFC).	LH,117,119,Protein	FSH receptors,124,137,Protein	"[{""token"": ""LH"", ""start_span"": 117, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""FSH receptors"", ""start_span"": 124, ""end_span"": 137, ""type"": ""Protein""}]"	train
RESULT ( S): dgCFC bound LH or FSH receptors similar to hCG or hFSH.	LH,25,27,Protein	FSH receptors,31,44,Protein	"[{""token"": ""LH"", ""start_span"": 25, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""FSH receptors"", ""start_span"": 31, ""end_span"": 44, ""type"": ""Protein""}]"	train
Expression of large quantities of conformationally intact thyrotropin receptor ( TSHR) is essential to understand the structure - function relationship of the receptor.	thyrotropin receptor,58,78,Protein	TSHR,81,85,Protein	"[{""token"": ""thyrotropin receptor"", ""start_span"": 58, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""TSHR"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Protein""}]"	train
However, only glycosylated proteins ( TSHR - hs and TSHR - gp) neutralized the TBII activity of sera from autoimmune thyroid patients, confirming the importance of glycosylation for patient autoantibody reactivity.	TSHR,38,42,Protein	TSHR,52,56,Protein	"[{""token"": ""TSHR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""TSHR"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}]"	train
Expression levels of full - length TSHR proteins were much lower than the levels of similarly produced corresponding ectodomains of TSHR proteins.	TSHR,35,39,Protein	TSHR,132,136,Protein	"[{""token"": ""TSHR"", ""start_span"": 35, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""TSHR"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Protein""}]"	train
BasT - inactivated mutant cells are missing a membrane protein radiolabelled with L - [ methyl - 3H] - methionine in wild - type cells, confirming that BasT is methylatable and membrane bound.	BasT,0,4,Protein	BasT,152,156,Protein	"[{""token"": ""BasT"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""BasT"", ""start_span"": 152, ""end_span"": 156, ""type"": ""Protein""}]"	train
Thus, BasT and the arginine sensor Car cover the entire spectrum of chemotactic responses towards attractant amino acids in H. salinarum.	BasT,6,10,Protein	Car,35,38,Protein	"[{""token"": ""BasT"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Protein""}, {""token"": ""Car"", ""start_span"": 35, ""end_span"": 38, ""type"": ""Protein""}]"	train
The carboxy - terminal regions of neither LHbeta nor CGbeta were associated with their aggregation.	LHbeta,42,48,Protein	CGbeta,53,59,Protein	"[{""token"": ""LHbeta"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""CGbeta"", ""start_span"": 53, ""end_span"": 59, ""type"": ""Protein""}]"	train
Both CGbeta wild - type ( WT) and CGbeta lacking N - glycosylation at Asn ( 13) ( CGbeta - N13) showed aggregates in lysate.	CGbeta,5,11,Protein	CGbeta,34,40,Protein	"[{""token"": ""CGbeta"", ""start_span"": 5, ""end_span"": 11, ""type"": ""Protein""}, {""token"": ""CGbeta"", ""start_span"": 34, ""end_span"": 40, ""type"": ""Protein""}]"	train
However, in contrast to CGbeta - N13, CGbetaWT revealed no aggregation in medium.	CGbeta,24,30,Protein	CGbetaWT,38,46,Protein	"[{""token"": ""CGbeta"", ""start_span"": 24, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""CGbetaWT"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Protein""}]"	train
Moreover, N - glycosylation at Asn ( 13) does not prevent such aggregation, but instead plays an important role in correct folding for both LHbeta - and CGbeta - subunits to be secreted as monomer.	LHbeta,140,146,Protein	CGbeta,153,159,Protein	"[{""token"": ""LHbeta"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""CGbeta"", ""start_span"": 153, ""end_span"": 159, ""type"": ""Protein""}]"	train
Pepsin and trypsin / chymotrypsin digestions indicated that the type XIII collagen alpha chains form homotrimers whose three collagenous domains are in triple helical conformation.	Pepsin,0,6,Protein	type XIII collagen alpha chains,64,95,Protein	"[{""token"": ""Pepsin"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""type XIII collagen alpha chains"", ""start_span"": 64, ""end_span"": 95, ""type"": ""Protein""}]"	train
Symmetric and asymmetric DNA methylation in the human IGF2 - H19 imprinted region.	IGF2,54,58,Protein	H19,61,64,Protein	"[{""token"": ""IGF2"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""H19"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}]"	train
In most tissues, IGF2 is transcribed only from the paternal chromosome while H19 is transcribed only from the maternal allele.	IGF2,17,21,Protein	H19,77,80,Protein	"[{""token"": ""IGF2"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""H19"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Protein""}]"	train
Using bisulfite genomic sequencing, we have assessed the methylation status of cytosine ( including 154 CpG sites) in six CpG - rich regions of the human IGF2 - H19 genes.	IGF2,154,158,Protein	H19,161,164,Protein	"[{""token"": ""IGF2"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""H19"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Protein""}]"	train
In contrast to the mosaic methylation of IGF2, the allelic methylation of the human H19 DMR was uniform.	IGF2,41,45,Protein	H19,84,87,Protein	"[{""token"": ""IGF2"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""H19"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Protein""}]"	train
An increase in histone acetylation and IL - 2 antagonizing the immunoinhibitory effect are necessary for augmentation by butyrate of in vitro anti - TNP antibody production.	histone,15,22,Protein	IL - 2,39,45,Protein	"[{""token"": ""histone"", ""start_span"": 15, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}]"	train
NaBu dose dependently increased the acetylation levels of histone H4 at concentrations which effectively enhanced anti - trinitrophenyl ( TNP) antibody production in the presence of IL - 2.	histone H4,58,68,Protein	IL - 2,182,188,Protein	"[{""token"": ""histone H4"", ""start_span"": 58, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 182, ""end_span"": 188, ""type"": ""Protein""}]"	train
The effect of the specific histone deacetylase inhibitor trichostatin A ( TSA), which enhances anti - TNP antibody production without IL - 2, was markedly inhibited by adding NaBu simultaneously.	histone,27,34,Protein	IL - 2,134,140,Protein	"[{""token"": ""histone"", ""start_span"": 27, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 134, ""end_span"": 140, ""type"": ""Protein""}]"	train
Splenic B cells treated with NaBu, TSA and both together in the presence or absence of IL - 2 showed almost the same increased acetylation level of histone H4.	IL - 2,87,93,Protein	histone H4,148,158,Protein	"[{""token"": ""IL - 2"", ""start_span"": 87, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""histone H4"", ""start_span"": 148, ""end_span"": 158, ""type"": ""Protein""}]"	train
To provide more reliable IFAs, we established recombinant Semliki Forest viruses ( rSFVs) expressing the HHV - 8 - specific proteins ORF73 and K8. 1 and used BHK - 21 cells infected with these rSFVs for IFA ( ORF73 - IFA and K8. 1 - IFA).	ORF73,133,138,Protein	ORF73,209,214,Protein	"[{""token"": ""ORF73"", ""start_span"": 133, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""ORF73"", ""start_span"": 209, ""end_span"": 214, ""type"": ""Protein""}]"	train
Two forms were identified as the previously named Hs1 and Hs2 of 38 and 37 amino - acid residues, respectively.	Hs1,50,53,Protein	Hs2,58,61,Protein	"[{""token"": ""Hs1"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""Hs2"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Protein""}]"	train
Two forms corresponded to Hs1 and Hs2 O - glycosylated by a N - acetylhexosamine - hexose motif attached to the Ser32 residue.	Hs1,26,29,Protein	Hs2,34,37,Protein	"[{""token"": ""Hs1"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""Hs2"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Protein""}]"	train
Liver - specific and non - liver - specific methionine adenosyltransferase ( MAT) are products of two genes, MAT1A and MAT2A, respectively, that catalyze the formation of S - adenosylmethionine ( SAM).	MAT1A,109,114,Protein	MAT2A,119,124,Protein	"[{""token"": ""MAT1A"", ""start_span"": 109, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""MAT2A"", ""start_span"": 119, ""end_span"": 124, ""type"": ""Protein""}]"	train
Hsl7p, the yeast homologue of human JBP1, is a protein methyltransferase.	Hsl7p,0,5,Protein	JBP1,36,40,Protein	"[{""token"": ""Hsl7p"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""JBP1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}]"	train
Therefore, we conclude the yeast protein Hsl7p is a sequence and functional homologue of JBP1.	Hsl7p,41,46,Protein	JBP1,89,93,Protein	"[{""token"": ""Hsl7p"", ""start_span"": 41, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""JBP1"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Protein""}]"	train
Rapid induction of histone hyperacetylation and cellular differentiation in human breast tumor cell lines following degradation of histone deacetylase - 1.	histone,19,26,Protein	histone deacetylase - 1,131,154,Protein	"[{""token"": ""histone"", ""start_span"": 19, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""histone deacetylase - 1"", ""start_span"": 131, ""end_span"": 154, ""type"": ""Protein""}]"	train
The KvLQT1 and minK subunits that coassemble to form I ( sK) channels, contain potential N - glycosylation sites.	KvLQT1,4,10,Protein	minK,15,19,Protein	"[{""token"": ""KvLQT1"", ""start_span"": 4, ""end_span"": 10, ""type"": ""Protein""}, {""token"": ""minK"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Protein""}]"	train
From the results of pulse - chase experiments using radiolabeled intact yeast cells, we find that the N - methylated lysine residues of eEF1A are stable over 4 h, whereas the eEF1A carboxyl methyl ester has a half - life of less than 10 min.	eEF1A,136,141,Protein	eEF1A,175,180,Protein	"[{""token"": ""eEF1A"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""eEF1A"", ""start_span"": 175, ""end_span"": 180, ""type"": ""Protein""}]"	train
Mouse embryonic fibroblasts ( MEFs) deficient for EMeg32 exhibit defects in proliferation and adhesiveness, which could be complemented by stable re - expression of EMeg32 or by nutritional restoration of intracellular UDP - GlcNAc levels.	EMeg32,50,56,Protein	EMeg32,165,171,Protein	"[{""token"": ""EMeg32"", ""start_span"": 50, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""EMeg32"", ""start_span"": 165, ""end_span"": 171, ""type"": ""Protein""}]"	train
Carboxymethylation of the PP2A catalytic subunit in Saccharomyces cerevisiae is required for efficient interaction with the B - type subunits Cdc55p and Rts1p.	Cdc55p,142,148,Protein	Rts1p,153,158,Protein	"[{""token"": ""Cdc55p"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""Rts1p"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Protein""}]"	train
We have used the budding yeast Saccharomyces cerevisiae as a model system to investigate the hypothesis that covalent modification of the C subunit ( Pph21p / Pph22p) carboxyl terminus modulates PP2A complex formation.	Pph21p,150,156,Protein	Pph22p,159,165,Protein	"[{""token"": ""Pph21p"", ""start_span"": 150, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""Pph22p"", ""start_span"": 159, ""end_span"": 165, ""type"": ""Protein""}]"	train
In normal bone marrow, E - cadherin is expressed on erythroid progenitors, CD34 + stem cells, and stromal cells, where it likely contributes to intercellular interactions during hematopoiesis.	E - cadherin,23,35,Protein	CD34,75,79,Protein	"[{""token"": ""E - cadherin"", ""start_span"": 23, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""CD34"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}]"	train
Our results show that methylation of E - cadherin occurs commonly in acute leukemia and suggests a hypothesis for E - cadherin down - regulation in leukemogenesis.	E - cadherin,37,49,Protein	E - cadherin,114,126,Protein	"[{""token"": ""E - cadherin"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""E - cadherin"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Protein""}]"	train
Molecular cloning and characterization of CHM1L, a novel membrane molecule similar to chondromodulin - I.	CHM1L,42,47,Protein	chondromodulin - I,86,104,Protein	"[{""token"": ""CHM1L"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""chondromodulin - I"", ""start_span"": 86, ""end_span"": 104, ""type"": ""Protein""}]"	train
Chondromodulin - I ( ChM - I) is a cartilage - specific glycoprotein that stimulates the growth of chondrocytes and inhibits the tube formation of endothelial cells.	Chondromodulin - I,0,18,Protein	ChM - I,21,28,Protein	"[{""token"": ""Chondromodulin - I"", ""start_span"": 0, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""ChM - I"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Protein""}]"	train
In the present study, we identified a novel ChM - I like molecule, designated ChM1L.	ChM - I,44,51,Protein	ChM1L,78,83,Protein	"[{""token"": ""ChM - I"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""ChM1L"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Protein""}]"	train
Cloning of full length cDNAs of human, mouse, and rat ChM1L revealed that ChM1L encodes 317 amino acids novel type II transmembrane protein.	ChM1L,54,59,Protein	ChM1L,74,79,Protein	"[{""token"": ""ChM1L"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""ChM1L"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Protein""}]"	train
These data suggest that ChM1L is a novel membrane molecule which is similar to ChM - I that plays a regulatory role in eye, skeletal muscle, and development of embryo.	ChM1L,24,29,Protein	ChM - I,79,86,Protein	"[{""token"": ""ChM1L"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""ChM - I"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Protein""}]"	train
The expression and intracellular localization of CS - HA1DeltaGly was studied by double - labeling epifluorescence by means of antibodies against either CS, HA1, or the ryanodine receptor calcium release channel.	HA1DeltaGly,54,65,Protein	HA1,157,160,Protein	"[{""token"": ""HA1DeltaGly"", ""start_span"": 54, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""HA1"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Protein""}]"	train
In oxygenated and iron replete cells, HIF - alpha subunits are rapidly destroyed by a mechanism that involves ubiquitylation by the von Hippel - Lindau tumor suppressor ( pVHL) E3 ligase complex.	von Hippel - Lindau tumor suppressor,132,168,Protein	pVHL,171,175,Protein	"[{""token"": ""von Hippel - Lindau tumor suppressor"", ""start_span"": 132, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""pVHL"", ""start_span"": 171, ""end_span"": 175, ""type"": ""Protein""}]"	train
MSI - H tumors were significantly associated with poor differentiation and the presence of wild - type K - RAS and p53 genes.	K - RAS,103,110,Protein	p53,115,118,Protein	"[{""token"": ""K - RAS"", ""start_span"": 103, ""end_span"": 110, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Protein""}]"	train
Synergism of Xist RNA, DNA methylation, and histone hypoacetylation in maintaining X chromosome inactivation.	Xist,13,17,Protein	histone,44,51,Protein	"[{""token"": ""Xist"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Protein""}]"	train
Xist RNA expression, methylation of CpG islands, and hypoacetylation of histone H4 are distinguishing features of inactive X chromatin.	Xist,0,4,Protein	histone H4,72,82,Protein	"[{""token"": ""Xist"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""histone H4"", ""start_span"": 72, ""end_span"": 82, ""type"": ""Protein""}]"	train
Expression of Pichia anomala INV1 gene in Saccharomyces cerevisiae results in two different active forms of hypoglycosylated invertase.	INV1,29,33,Protein	invertase,125,134,Protein	"[{""token"": ""INV1"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""invertase"", ""start_span"": 125, ""end_span"": 134, ""type"": ""Protein""}]"	train
The Pichia anomala invertase gene ( INV1) was introduced at different copy numbers into a sucrose - nonfermenting mutant of Saccharomyces cerevisiae and expressed from its own promoter sequences.	invertase,19,28,Protein	INV1,36,40,Protein	"[{""token"": ""invertase"", ""start_span"": 19, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""INV1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}]"	train
The level reached in the production of invertase by the transformants ( up to 540 units / 10 ( 10) cells) was in agreement with the INV1 gene dosage.	invertase,39,48,Protein	INV1,132,136,Protein	"[{""token"": ""invertase"", ""start_span"": 39, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""INV1"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Protein""}]"	train
Trypsin activated in a similar way both the tyrosine hydroxylase and the dopa - oxidasa activities of frog epidermis tyrosinase.	tyrosine hydroxylase,44,64,Protein	tyrosinase,117,127,Protein	"[{""token"": ""tyrosine hydroxylase"", ""start_span"": 44, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""tyrosinase"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Protein""}]"	train
In a nonisotopic RNAse cleavage assay ( NIRCA), the proband ' s RNA had a unique cleavage pattern in the region of COL1A2 encoding the C - propeptide.	COL1A2,115,121,Protein	C - propeptide,135,149,Protein	"[{""token"": ""COL1A2"", ""start_span"": 115, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""C - propeptide"", ""start_span"": 135, ""end_span"": 149, ""type"": ""Protein""}]"	train
Correlation between histone lysine methylation and developmental changes at the chicken beta - globin locus.	histone,20,27,Protein	beta - globin,88,101,Protein	"[{""token"": ""histone"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""beta - globin"", ""start_span"": 88, ""end_span"": 101, ""type"": ""Protein""}]"	train
Chromatin immunoprecipitation of dimethylated lysine 9 on histone H3 across 53 kilobases of the chicken beta - globin locus during erythropoiesis shows an almost complete anticorrelation between regions of elevated lysine 9 methylation and acetylation.	histone H3,58,68,Protein	beta - globin,104,117,Protein	"[{""token"": ""histone H3"", ""start_span"": 58, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""beta - globin"", ""start_span"": 104, ""end_span"": 117, ""type"": ""Protein""}]"	train
In contrast, lysine 4 methylation of histone H3 correlates with H3 acetylation.	histone H3,37,47,Protein	H3,64,66,Protein	"[{""token"": ""histone H3"", ""start_span"": 37, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 64, ""end_span"": 66, ""type"": ""Protein""}]"	train
Contrary to all currently available assays, the soluble ectodomain of the TSH receptor purified in a functionally competent conformation allows direct studies of its interactions with TSH and autoantibodies and opens the way to structural studies.	TSH receptor,74,86,Protein	TSH,184,187,Protein	"[{""token"": ""TSH receptor"", ""start_span"": 74, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""TSH"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Protein""}]"	train
