Sentence	entity_1	entity_2	entity_3	entity_4	json	split
Although the members of the annexin family are generally found at the plasma membrane, in the cytoplasm or in association with the cytoskeleton, Annexins A1, A2, A4, A5 and A11 have been described to be localized at least partially in the nucleus [ 26, 29, 30].	plasma membrane,70,85,GO_ontology	cytoplasm,94,103,GO_ontology	cytoskeleton,131,143,GO_ontology	nucleus,239,246,GO_ontology	"[{""token"": ""plasma membrane"", ""start_span"": 70, ""end_span"": 85, ""type"": ""GO_ontology""}, {""token"": ""cytoplasm"", ""start_span"": 94, ""end_span"": 103, ""type"": ""GO_ontology""}, {""token"": ""cytoskeleton"", ""start_span"": 131, ""end_span"": 143, ""type"": ""GO_ontology""}, {""token"": ""nucleus"", ""start_span"": 239, ""end_span"": 246, ""type"": ""GO_ontology""}]"	train
Antibodies used in this study were mAb 203 - 217 directed against the core domain of mouse Annexin A7 [ 6] ( purified IgG, 1: 50) specifically recognizing both Annexin A7 isoforms [ [ 6, 10], and data not shown], a polyclonal antibody against mouse Annexin A7 [ 10] ( 1: 200), a polyclonal antiserum raised against the astrocyte - specific intermediate filament glial fibrillary acidic protein ( GFAP; DAKO, 1: 400), anti - beta - tubulin ( Sigma, 1: 1000), anti - Emerin ( novocastra, 1: 2000), and polyclonal anti - LAP2 alpha ( kindly provided by Ronald Foisner, 1: 5000).	Antibodies,0,10,GO_ontology	antibody,226,234,GO_ontology	intermediate filament,340,361,GO_ontology	tubulin,431,438,GO_ontology	"[{""token"": ""Antibodies"", ""start_span"": 0, ""end_span"": 10, ""type"": ""GO_ontology""}, {""token"": ""antibody"", ""start_span"": 226, ""end_span"": 234, ""type"": ""GO_ontology""}, {""token"": ""intermediate filament"", ""start_span"": 340, ""end_span"": 361, ""type"": ""GO_ontology""}, {""token"": ""tubulin"", ""start_span"": 431, ""end_span"": 438, ""type"": ""GO_ontology""}]"	train
In addition, laminin - 2 is a key player in peripheral myelin formation, because laminin - 2 deficiency causes dysmyelination in mice and humans, and its receptors, alpha - 6 beta - 1 integrin and dystroglycan, are also shown to be deeply involved in myelin formation [ 26, 27].	laminin - 2,13,24,GO_ontology	myelin,55,61,GO_ontology	laminin - 2,81,92,GO_ontology	myelin,114,120,GO_ontology	"[{""token"": ""laminin - 2"", ""start_span"": 13, ""end_span"": 24, ""type"": ""GO_ontology""}, {""token"": ""myelin"", ""start_span"": 55, ""end_span"": 61, ""type"": ""GO_ontology""}, {""token"": ""laminin - 2"", ""start_span"": 81, ""end_span"": 92, ""type"": ""GO_ontology""}, {""token"": ""myelin"", ""start_span"": 114, ""end_span"": 120, ""type"": ""GO_ontology""}]"	train
The conditional knockout studies of beta - 1 integrin and laminin gamma - 1 in Schwann cell suggested that both laminin - 2 and integrins are essential for segregation of large bundles of axons in the early stage of myelin formation [ 25, 28].	laminin - 2,112,123,GO_ontology	integrins,128,137,GO_ontology	axons,188,193,GO_ontology	myelin,216,222,GO_ontology	"[{""token"": ""laminin - 2"", ""start_span"": 112, ""end_span"": 123, ""type"": ""GO_ontology""}, {""token"": ""integrins"", ""start_span"": 128, ""end_span"": 137, ""type"": ""GO_ontology""}, {""token"": ""axons"", ""start_span"": 188, ""end_span"": 193, ""type"": ""GO_ontology""}, {""token"": ""myelin"", ""start_span"": 216, ""end_span"": 222, ""type"": ""GO_ontology""}]"	train
DNCL1 is a subunit of two motor protein complexes, dynein and myosin - Va, both of which are involved in intracellular trafficking of proteins and organelles in neurons [ 36, 37].	protein complexes,32,49,GO_ontology	dynein,51,57,GO_ontology	intracellular,105,118,GO_ontology	organelles,147,157,GO_ontology	"[{""token"": ""protein complexes"", ""start_span"": 32, ""end_span"": 49, ""type"": ""GO_ontology""}, {""token"": ""dynein"", ""start_span"": 51, ""end_span"": 57, ""type"": ""GO_ontology""}, {""token"": ""intracellular"", ""start_span"": 105, ""end_span"": 118, ""type"": ""GO_ontology""}, {""token"": ""organelles"", ""start_span"": 147, ""end_span"": 157, ""type"": ""GO_ontology""}]"	train
Dynein and myosin Va are involved in the microtubule - based and actin - based movement respectively of proteins, organelles and vesicles in neurons [ 36, 37].	Dynein,0,6,GO_ontology	microtubule,41,52,GO_ontology	organelles,114,124,GO_ontology	vesicles,129,137,GO_ontology	"[{""token"": ""Dynein"", ""start_span"": 0, ""end_span"": 6, ""type"": ""GO_ontology""}, {""token"": ""microtubule"", ""start_span"": 41, ""end_span"": 52, ""type"": ""GO_ontology""}, {""token"": ""organelles"", ""start_span"": 114, ""end_span"": 124, ""type"": ""GO_ontology""}, {""token"": ""vesicles"", ""start_span"": 129, ""end_span"": 137, ""type"": ""GO_ontology""}]"	train
Protein extracts from wild - type, heterozygous, and homozygous cells subjected to immunoblot analyses using normal rabbit serum, anti - Sam68 AD1 antibody, the peptide antibody AD1 preabsorbed with the immunogenic peptide corresponding to amino acids 330 - 348 of mouse Sam68, anti - Sam68 Sc333 antibody that recognizes the C - terminal 20 amino acids of Sam68, and anti - actin antibodies as loading control.	antibody,147,155,GO_ontology	antibody,169,177,GO_ontology	antibody,297,305,GO_ontology	antibodies,381,391,GO_ontology	"[{""token"": ""antibody"", ""start_span"": 147, ""end_span"": 155, ""type"": ""GO_ontology""}, {""token"": ""antibody"", ""start_span"": 169, ""end_span"": 177, ""type"": ""GO_ontology""}, {""token"": ""antibody"", ""start_span"": 297, ""end_span"": 305, ""type"": ""GO_ontology""}, {""token"": ""antibodies"", ""start_span"": 381, ""end_span"": 391, ""type"": ""GO_ontology""}]"	train
We assume that these ADAMs might contribute to cell migration, differentiation and survival or synaptic regulation by binding to integrins, cell - surface proteins or intracellular signalling molecules [ 20, 21].	synaptic,95,103,GO_ontology	integrins,129,138,GO_ontology	cell - surface,140,154,GO_ontology	intracellular,167,180,GO_ontology	"[{""token"": ""synaptic"", ""start_span"": 95, ""end_span"": 103, ""type"": ""GO_ontology""}, {""token"": ""integrins"", ""start_span"": 129, ""end_span"": 138, ""type"": ""GO_ontology""}, {""token"": ""cell - surface"", ""start_span"": 140, ""end_span"": 154, ""type"": ""GO_ontology""}, {""token"": ""intracellular"", ""start_span"": 167, ""end_span"": 180, ""type"": ""GO_ontology""}]"	train
Several roles of RanBP2 have emerged that implicate RanBP2 in nucleocytoplasmic trafficking [ 3, 5], protein biogenesis [ 6, 7], the formation of the mitotic spindle, assembly of the nuclear envelope [ 8], and the integration of the nuclear envelope breakdown with kinetochore formation and maturation during early mitotic progression [ 9].	spindle,158,165,GO_ontology	nuclear envelope,183,199,GO_ontology	nuclear envelope,233,249,GO_ontology	kinetochore,265,276,GO_ontology	"[{""token"": ""spindle"", ""start_span"": 158, ""end_span"": 165, ""type"": ""GO_ontology""}, {""token"": ""nuclear envelope"", ""start_span"": 183, ""end_span"": 199, ""type"": ""GO_ontology""}, {""token"": ""nuclear envelope"", ""start_span"": 233, ""end_span"": 249, ""type"": ""GO_ontology""}, {""token"": ""kinetochore"", ""start_span"": 265, ""end_span"": 276, ""type"": ""GO_ontology""}]"	train
RanBP2 itself was also found to exhibit SUMO1 E3 ligase activity [ 17], supporting a direct link between RanBP2 - mediated SUMO - 1 substrate modification and relocation of SUMO - 1 modified cytosolic substrates ( e. g., RanGAP) to the cytosolic face of the nuclear pore complex ( NPC) [ 18].	cytosolic,191,200,GO_ontology	cytosolic,236,245,GO_ontology	nuclear pore complex,258,278,GO_ontology	NPC,281,284,GO_ontology	"[{""token"": ""cytosolic"", ""start_span"": 191, ""end_span"": 200, ""type"": ""GO_ontology""}, {""token"": ""cytosolic"", ""start_span"": 236, ""end_span"": 245, ""type"": ""GO_ontology""}, {""token"": ""nuclear pore complex"", ""start_span"": 258, ""end_span"": 278, ""type"": ""GO_ontology""}, {""token"": ""NPC"", ""start_span"": 281, ""end_span"": 284, ""type"": ""GO_ontology""}]"	train
Finally, RanBP2 was also found to localize prominently to the mitochondria - rich ellipsoid subcellular compartment of photosensory neurons [ 19] and to RanGTPase - restricted foci along cytoplasmic tracks [ 19], in addition to its localization at cytoplasmic fibrils emanating from nuclear pores [ 2, 3, 10, 12, 19].	mitochondria,62,74,GO_ontology	cytoplasmic,187,198,GO_ontology	cytoplasmic,248,259,GO_ontology	nuclear pores,283,296,GO_ontology	"[{""token"": ""mitochondria"", ""start_span"": 62, ""end_span"": 74, ""type"": ""GO_ontology""}, {""token"": ""cytoplasmic"", ""start_span"": 187, ""end_span"": 198, ""type"": ""GO_ontology""}, {""token"": ""cytoplasmic"", ""start_span"": 248, ""end_span"": 259, ""type"": ""GO_ontology""}, {""token"": ""nuclear pores"", ""start_span"": 283, ""end_span"": 296, ""type"": ""GO_ontology""}]"	train
GC, ganglion cell; PLAP, human placental alkaline phophatase; ROS, rod outer segment; RIS, rod inner segment; ONL, outer nuclear layer; OPL, outer plexiform ( synaptic) layer; INL, inner nuclear layer; IPL, inner plexiform ( synaptic) layer; GC, ganglion cell layer.	outer segment,71,84,GO_ontology	inner segment,95,108,GO_ontology	synaptic,159,167,GO_ontology	synaptic,225,233,GO_ontology	"[{""token"": ""outer segment"", ""start_span"": 71, ""end_span"": 84, ""type"": ""GO_ontology""}, {""token"": ""inner segment"", ""start_span"": 95, ""end_span"": 108, ""type"": ""GO_ontology""}, {""token"": ""synaptic"", ""start_span"": 159, ""end_span"": 167, ""type"": ""GO_ontology""}, {""token"": ""synaptic"", ""start_span"": 225, ""end_span"": 233, ""type"": ""GO_ontology""}]"	train
These are genomic regions 22q11 and 12p13 - q24 on chromosome 22 and 12 ( the counterparts of locus 2), 12p13 - pter on chromosome 12 ( the counterpart of locus 3), 21q22 - qter and 10q22 - 23 on chromosome 21 and 10 ( the counterparts of locus 5), 17q21 - 25 on chromosome 17 ( the counterpart of locus 6) and 3q29 - qter on chromosome 3 ( the counterpart of locus 7) [ 2, 4].	chromosome,51,61,GO_ontology	chromosome,120,130,GO_ontology	chromosome,196,206,GO_ontology	chromosome 3,326,338,GO_ontology	"[{""token"": ""chromosome"", ""start_span"": 51, ""end_span"": 61, ""type"": ""GO_ontology""}, {""token"": ""chromosome"", ""start_span"": 120, ""end_span"": 130, ""type"": ""GO_ontology""}, {""token"": ""chromosome"", ""start_span"": 196, ""end_span"": 206, ""type"": ""GO_ontology""}, {""token"": ""chromosome 3"", ""start_span"": 326, ""end_span"": 338, ""type"": ""GO_ontology""}]"	train
In eutherian and marsupial mammals, these unpaired chromosome regions are associated with a specialized chromatin domain termed the XY body or sex body.	chromosome regions,51,69,GO_ontology	chromatin domain,104,120,GO_ontology	XY body,132,139,GO_ontology	sex body,143,151,GO_ontology	"[{""token"": ""chromosome regions"", ""start_span"": 51, ""end_span"": 69, ""type"": ""GO_ontology""}, {""token"": ""chromatin domain"", ""start_span"": 104, ""end_span"": 120, ""type"": ""GO_ontology""}, {""token"": ""XY body"", ""start_span"": 132, ""end_span"": 139, ""type"": ""GO_ontology""}, {""token"": ""sex body"", ""start_span"": 143, ""end_span"": 151, ""type"": ""GO_ontology""}]"	train
Within pachytene spermatocytes, DMRT7 is concentrated in the XY body, or sex body, a densely staining chromatin domain that harbors the sex chromosomes.	XY body,61,68,GO_ontology	sex body,73,81,GO_ontology	chromatin domain,102,118,GO_ontology	sex chromosomes,136,151,GO_ontology	"[{""token"": ""XY body"", ""start_span"": 61, ""end_span"": 68, ""type"": ""GO_ontology""}, {""token"": ""sex body"", ""start_span"": 73, ""end_span"": 81, ""type"": ""GO_ontology""}, {""token"": ""chromatin domain"", ""start_span"": 102, ""end_span"": 118, ""type"": ""GO_ontology""}, {""token"": ""sex chromosomes"", ""start_span"": 136, ""end_span"": 151, ""type"": ""GO_ontology""}]"	train
Condensation of the X and Y chromosomes begins in late - zygotene cells, and, by mid - pachynema ( when homologous chromosome pairs are fully aligned) the sex chromatin forms a microscopically visible spherical structure near the nuclear periphery [ 53].	X and Y chromosomes,20,39,GO_ontology	chromosome,115,125,GO_ontology	sex chromatin,155,168,GO_ontology	nuclear,230,237,GO_ontology	"[{""token"": ""X and Y chromosomes"", ""start_span"": 20, ""end_span"": 39, ""type"": ""GO_ontology""}, {""token"": ""chromosome"", ""start_span"": 115, ""end_span"": 125, ""type"": ""GO_ontology""}, {""token"": ""sex chromatin"", ""start_span"": 155, ""end_span"": 168, ""type"": ""GO_ontology""}, {""token"": ""nuclear"", ""start_span"": 230, ""end_span"": 237, ""type"": ""GO_ontology""}]"	train
Pachytene spermatocyte nuclei from postpubertal mutant testes could assemble normal SC cores and exhibited full synapsis of chromosomes as judged by colabeling of SYCP1 and SYCP3 along the full lengths of all autosomes ( Figure 4A).	nuclei,23,29,GO_ontology	SC,84,86,GO_ontology	chromosomes,124,135,GO_ontology	autosomes,209,218,GO_ontology	"[{""token"": ""nuclei"", ""start_span"": 23, ""end_span"": 29, ""type"": ""GO_ontology""}, {""token"": ""SC"", ""start_span"": 84, ""end_span"": 86, ""type"": ""GO_ontology""}, {""token"": ""chromosomes"", ""start_span"": 124, ""end_span"": 135, ""type"": ""GO_ontology""}, {""token"": ""autosomes"", ""start_span"": 209, ""end_span"": 218, ""type"": ""GO_ontology""}]"	train
It should be noted that chromosomes affected by meiotic sex chromosome inactivation ( MSCI) and meiotic silencing of unpaired chromatin ( MSUC) are heavily stained by antibodies for several DSB repair - associated molecules, including gamma H2AX.	chromosomes,24,35,GO_ontology	sex chromosome,56,70,GO_ontology	chromatin,126,135,GO_ontology	antibodies,167,177,GO_ontology	"[{""token"": ""chromosomes"", ""start_span"": 24, ""end_span"": 35, ""type"": ""GO_ontology""}, {""token"": ""sex chromosome"", ""start_span"": 56, ""end_span"": 70, ""type"": ""GO_ontology""}, {""token"": ""chromatin"", ""start_span"": 126, ""end_span"": 135, ""type"": ""GO_ontology""}, {""token"": ""antibodies"", ""start_span"": 167, ""end_span"": 177, ""type"": ""GO_ontology""}]"	train
