Sentence	entity_1	entity_2	json	split
1m depthand to adepth between 10 and 40m, not always corresponding to an actual deep chlorophyll maximum ( DCM), respectively.	deep chlorophyll maximum,80,104,site	DCM,107,110,site	"[{""token"": ""deep chlorophyll maximum"", ""start_span"": 80, ""end_span"": 104, ""type"": ""site""}, {""token"": ""DCM"", ""start_span"": 107, ""end_span"": 110, ""type"": ""site""}]"	train
"Materials and methods Site description Groundwater and headspace gas samples were collected from five depths 140250m below ground surface at the Horonobe URL ( 4502 ' 43 "" N, 14151 ' 34 "" E; Figure 1)."	headspace,55,64,site	140250m below ground surface,109,137,site	"[{""token"": ""headspace"", ""start_span"": 55, ""end_span"": 64, ""type"": ""site""}, {""token"": ""140250m below ground surface"", ""start_span"": 109, ""end_span"": 137, ""type"": ""site""}]"	train
Materials and Methods Sample Collection Basalt panels were deployed and recovered by DSV Alvin at Tica Vent on the EPR ( 950. 4 N, 10417. 5 W: 2513 - m depth; Figure 1) during R / V Atlantis research cruises AT11 - 04 ( 2003 / 12 / 01 2003 / 12 / 19), 11 - 07 ( 2004 / 02 / 03 2004 / 02 / 19), 11 - 10 ( 2004 / 04 / 07 2004 / 04 / 24), 11 - 20 ( 2004 / 11 / 11 2004 / 11 / 24).	Tica Vent,98,107,site	2513 - m depth,143,157,site	"[{""token"": ""Tica Vent"", ""start_span"": 98, ""end_span"": 107, ""type"": ""site""}, {""token"": ""2513 - m depth"", ""start_span"": 143, ""end_span"": 157, ""type"": ""site""}]"	train
Numerically dominant Bacteria OTUs were investigated by category determined by variable region, size fraction, station ( with HL2 and HL4 combined due to their geographic proximity and similar community composition) and depth ( shallow or deep).	HL2,126,129,site	HL4,134,137,site	"[{""token"": ""HL2"", ""start_span"": 126, ""end_span"": 129, ""type"": ""site""}, {""token"": ""HL4"", ""start_span"": 134, ""end_span"": 137, ""type"": ""site""}]"	train
This provides evidence of bacteria in the ocean being dispersed out of oil reservoirs, and suggests that specific thermospores may be used as model organisms for studying warm - to - cold transmigration in the deep sea.	oil reservoirs,71,85,site	deep sea,210,218,site	"[{""token"": ""oil reservoirs"", ""start_span"": 71, ""end_span"": 85, ""type"": ""site""}, {""token"": ""deep sea"", ""start_span"": 210, ""end_span"": 218, ""type"": ""site""}]"	train
Materials and Methods Site Description and Sample Collection Animal and sediment samples were collected in May 2014 and August 2016 from Cod Cove, Maine ( approximate GPS coordinates 44. 000954, - 69. 639964) during low tide at a site near shore.	Cod Cove,137,145,site	near shore,235,245,site	"[{""token"": ""Cod Cove"", ""start_span"": 137, ""end_span"": 145, ""type"": ""site""}, {""token"": ""near shore"", ""start_span"": 235, ""end_span"": 245, ""type"": ""site""}]"	train
Phylogenetic analyzes of 16S rRNA sequence and conserved concatenated proteins suggested that two single cell amplified genomes SCGC - AB - 629 - P13 ( Mid - Altlantic Ocean, 553m depth) and SCGC - AAA240 - N13 ( Pacific Ocean, ALOHA station, Hawaii, 770m depth) also belonged to the SAR202 group and were included in all analyzes ( Supplementary Figs. 3 and 5).	553m depth,175,185,site	770m depth,251,261,site	"[{""token"": ""553m depth"", ""start_span"": 175, ""end_span"": 185, ""type"": ""site""}, {""token"": ""770m depth"", ""start_span"": 251, ""end_span"": 261, ""type"": ""site""}]"	train
The oxygen concentration in the bottom water directly above the sediment core was determined by Winkler titration ( Grasshoff et al., 1983).	bottom water,32,44,site	above the sediment core,54,77,site	"[{""token"": ""bottom water"", ""start_span"": 32, ""end_span"": 44, ""type"": ""site""}, {""token"": ""above the sediment core"", ""start_span"": 54, ""end_span"": 77, ""type"": ""site""}]"	train
Materials and Methods MFC Construction, Operation, and Microbial Inoculum Duplicate MFCs ( designated as MFC A and B) were constructed from Plexiglas and the volumes of the anode and cathode chambers were 66 and 33 cm3, respectively.	anode,173,178,site	cathode chambers,183,199,site	"[{""token"": ""anode"", ""start_span"": 173, ""end_span"": 178, ""type"": ""site""}, {""token"": ""cathode chambers"", ""start_span"": 183, ""end_span"": 199, ""type"": ""site""}]"	train
Bacterial Isolation Marinobacter sp. UTICA - S1B6 was recovered from produced fluid collected from a Utica - Point Pleasant natural - gas well ( Utica - 3) on the first day of flowback using Difco Marine Broth 2216 ( DM2216) medium supplemented with 40 mM nitrate at 30C ( Figure 1, Tummings et al., 2018).	Utica - Point Pleasant,101,123,site	Utica - 3,145,154,site	"[{""token"": ""Utica - Point Pleasant"", ""start_span"": 101, ""end_span"": 123, ""type"": ""site""}, {""token"": ""Utica - 3"", ""start_span"": 145, ""end_span"": 154, ""type"": ""site""}]"	train
The overall average water depth was 2390m with a large majority ( n = 82 / 111) being > 2000m.	water depth was 2390m,20,41,site	> 2000m,86,93,site	"[{""token"": ""water depth was 2390m"", ""start_span"": 20, ""end_span"": 41, ""type"": ""site""}, {""token"": ""> 2000m"", ""start_span"": 86, ""end_span"": 93, ""type"": ""site""}]"	train
Materials and methods Site description and sample collection During a field sampling campaign in February 2014 ( dry season), fluid and gas samples were collected from three hyperalkaline springs: Spring 9 and Spring 8, located at the Murcilago river watershed, and Quebrada Danta ( Q. Danta) located in the Potrero Grande watershed ( Figure 1).	watershed,251,260,site	watershed,323,332,site	"[{""token"": ""watershed"", ""start_span"": 251, ""end_span"": 260, ""type"": ""site""}, {""token"": ""watershed"", ""start_span"": 323, ""end_span"": 332, ""type"": ""site""}]"	train
Introduction In a microbial electrolysis cell ( MEC), the voltage generated by bacteria degrading organic matter on the anode can result in electrical current generation and hydrogen production at the cathode when additional power is added to the system ( Liu et al., 2005;	anode,120,125,site	cathode,201,208,site	"[{""token"": ""anode"", ""start_span"": 120, ""end_span"": 125, ""type"": ""site""}, {""token"": ""cathode"", ""start_span"": 201, ""end_span"": 208, ""type"": ""site""}]"	train
Methods Marine samples were collected within the course of the BioMarKs project ( http: / / biomarks. eu /) at 6 coastal sites along the European coast near Blanes ( BBMO station, Balearic Sea, Spain), Gijn ( Gulf of Biscay, Spain), Naples ( LTER - MC station, Gulf of Naples, Tyrrhenian Sea, Italy), Oslo ( Skagerrak, Norway), Roscoff ( SOMLIT station, Western English Channel, France) and Varna ( Black Sea, Bulgaria) ( Table1).	coastal sites,113,126,site	along the European coast,127,151,site	"[{""token"": ""coastal sites"", ""start_span"": 113, ""end_span"": 126, ""type"": ""site""}, {""token"": ""along the European coast"", ""start_span"": 127, ""end_span"": 151, ""type"": ""site""}]"	train
Surface water was collected in sterile polypropylene bottles ( 4L capacity) at a distance from the shore such that the water level was approximately 0. 5m deep.	Surface,0,7,site	shore,99,104,site	"[{""token"": ""Surface"", ""start_span"": 0, ""end_span"": 7, ""type"": ""site""}, {""token"": ""shore"", ""start_span"": 99, ""end_span"": 104, ""type"": ""site""}]"	train
Trichodesmium colonies were collected using a 202 m plankton net which was hand - towed at < 2 km h1 through near - surface waters ( < 10 m depth) for 1015 min.	near - surface,109,123,site	< 10 m depth,133,145,site	"[{""token"": ""near - surface"", ""start_span"": 109, ""end_span"": 123, ""type"": ""site""}, {""token"": ""< 10 m depth"", ""start_span"": 133, ""end_span"": 145, ""type"": ""site""}]"	train
Date SST ( C) Chl ( g L1) Morphologies used Measurements C fixation rate ( nmol C mol C1 h1) N2 fixation rate ( nmol N mol C1 h1) 12 Mar 24. 2 0. 16 25 m seawater only DNA ND ND 13 Mar 24. 2 0. 15 Puff, tuft DNA ND ND 14 Mar 24. 1 0. 16 Puff, tuft DNA, RNA, rates Puff: 7. 9 ( 1. 2) Tuft: 7. 2 ( 0. 6) Puff: 0. 02 ( 0. 003) Tuft: 0. 01 ( 0. 004) 18 Mar 23. 8 0. 25 25 m seawater only DNA ND ND 20 Mar 23. 8 0. 22 Mixed DNA, rates 9. 1 ( 1. 8) 0. 09 ( 0. 05) 21 Mar 23. 8 0. 21 Puff, tuft DNA, RNA ND ND 22 Mar 23. 8 0. 20 Mixed DNA, RNA, rates 10. 1 ( 1. 9) 0. 14 ( 0. 08) 23 Mar 23. 8 0. 18 Mixed Rates 9. 7 ( 1. 5) 0. 17 ( 0. 05) 23 Mar 23. 9 0. 11 R puff, NR puff, tuft DNA, microscopy ND ND All samples were collected pre - dawn, with the exception of 23 Mar 2014, when samples were collected mid - afternoon.	25 m,149,153,site	25 m,365,369,site	"[{""token"": ""25 m"", ""start_span"": 149, ""end_span"": 153, ""type"": ""site""}, {""token"": ""25 m"", ""start_span"": 365, ""end_span"": 369, ""type"": ""site""}]"	train
Active erosion processes resulted in greater peridotite exposure among all watersheds in the SEO.	watersheds,75,85,site	SEO,93,96,site	"[{""token"": ""watersheds"", ""start_span"": 75, ""end_span"": 85, ""type"": ""site""}, {""token"": ""SEO"", ""start_span"": 93, ""end_span"": 96, ""type"": ""site""}]"	train
In total, 78 samples were analyzed in this study, 26 from each reactor ( 13 from the granular phase and 13 from the effluent).	granular phase,85,99,site	effluent,116,124,site	"[{""token"": ""granular phase"", ""start_span"": 85, ""end_span"": 99, ""type"": ""site""}, {""token"": ""effluent"", ""start_span"": 116, ""end_span"": 124, ""type"": ""site""}]"	train
Sequence Acquisition Total colonized surface ( range from 35 cm 35 cm) were sampled from each endolithic fraction by physically scratching the friable sandstone surface with sterilized forceps.	colonized surface,27,44,site	sandstone surface,151,168,site	"[{""token"": ""colonized surface"", ""start_span"": 27, ""end_span"": 44, ""type"": ""site""}, {""token"": ""sandstone surface"", ""start_span"": 151, ""end_span"": 168, ""type"": ""site""}]"	train
All cryoconite holes were ice - lidded, i. e., they were frozen and covered by an ice layer of approximately 10 cm.	cryoconite holes,4,20,site	ice layer,82,91,site	"[{""token"": ""cryoconite holes"", ""start_span"": 4, ""end_span"": 20, ""type"": ""site""}, {""token"": ""ice layer"", ""start_span"": 82, ""end_span"": 91, ""type"": ""site""}]"	train
The uppermost and most turbid lakes ( FAS 1) is located close to the glacier terminus at 2. 620m a. s. l.	uppermost,4,13,site	glacier terminus,69,85,site	"[{""token"": ""uppermost"", ""start_span"": 4, ""end_span"": 13, ""type"": ""site""}, {""token"": ""glacier terminus"", ""start_span"": 69, ""end_span"": 85, ""type"": ""site""}]"	train
Materials and Methods Sample Site The island of Olkiluoto, on the south - west coast of Finland, has been selected as the location for a deep geological repository.	island,38,44,site	south - west coast,66,84,site	"[{""token"": ""island"", ""start_span"": 38, ""end_span"": 44, ""type"": ""site""}, {""token"": ""south - west coast"", ""start_span"": 66, ""end_span"": 84, ""type"": ""site""}]"	train
An additional seven samples were collected for metagenomics at two times during 2013 and 2014 from borehole 08E140C01.	borehole,99,107,site	08E140C01,108,117,site	"[{""token"": ""borehole"", ""start_span"": 99, ""end_span"": 107, ""type"": ""site""}, {""token"": ""08E140C01"", ""start_span"": 108, ""end_span"": 117, ""type"": ""site""}]"	train
The pond was shallow ( 30 - 35 cm deep) yet stratified, with an oxic upper water layer of 15 - 20 cm above the anoxic, S - rich ( data not shown) layer.	30 - 35 cm deep,23,38,site	upper water layer of 15 - 20 cm,69,100,site	"[{""token"": ""30 - 35 cm deep"", ""start_span"": 23, ""end_span"": 38, ""type"": ""site""}, {""token"": ""upper water layer of 15 - 20 cm"", ""start_span"": 69, ""end_span"": 100, ""type"": ""site""}]"	train
After fabrication, deployment of the new HP - sampling device was tested on deep - sea sediments at the Joetsu Knoll, Japan, during the JAMSTEC research vessel ( R / V) Natsushima cruise NT1315 in July 2013 at a depth of 985 m ( i. e., 9. 9 MPa).	deep - sea,76,86,site	depth of 985 m,212,226,site	"[{""token"": ""deep - sea"", ""start_span"": 76, ""end_span"": 86, ""type"": ""site""}, {""token"": ""depth of 985 m"", ""start_span"": 212, ""end_span"": 226, ""type"": ""site""}]"	train
Carbon and nutrient contributions from the topsoil layer are negligible during baseflow periods, and it solely represents subsurface conditions.	topsoil layer,43,56,site	subsurface,122,132,site	"[{""token"": ""topsoil layer"", ""start_span"": 43, ""end_span"": 56, ""type"": ""site""}, {""token"": ""subsurface"", ""start_span"": 122, ""end_span"": 132, ""type"": ""site""}]"	train
We investigated microbial assemblages in subsurface sediments, together with high - resolution paleoceanographic records preserved in sediment core ARA02B / 01A - GC, in order to understand the processes driving microbial biogeographic patterns in the Arctic shelf sub - seafloor.	subsurface,41,51,site	sub - seafloor,265,279,site	"[{""token"": ""subsurface"", ""start_span"": 41, ""end_span"": 51, ""type"": ""site""}, {""token"": ""sub - seafloor"", ""start_span"": 265, ""end_span"": 279, ""type"": ""site""}]"	train
Cross sections ( 4 cm thick) of these chimneys top were realized aseptically; peripheral parts of the sections ( 2 cm thick) were cautiously removed using a chisel and sub - samples of the inside parts of the chimneys, bathed with the alkaline fluid, were collected and stored at 80C until DNA extraction, as detailed previously ( Qumneur et al., 2014; Postec et al., 2015).	chimneys,38,46,site	inside parts of the chimneys,189,217,site	"[{""token"": ""chimneys"", ""start_span"": 38, ""end_span"": 46, ""type"": ""site""}, {""token"": ""inside parts of the chimneys"", ""start_span"": 189, ""end_span"": 217, ""type"": ""site""}]"	train
From the area of Nijmegen, children younger than 2years of age with laboratory - confirmed RSV infections were prospectively included during three consecutive winter seasons ( 2010 / 2011, 2011 / 2012, and 2012 / 2013), if they were hospitalized to the pediatric ward or intensive care unit ( PICU) [ 46].	intensive care unit,271,290,site	PICU,293,297,site	"[{""token"": ""intensive care unit"", ""start_span"": 271, ""end_span"": 290, ""type"": ""site""}, {""token"": ""PICU"", ""start_span"": 293, ""end_span"": 297, ""type"": ""site""}]"	train
Although the groundwater wells are located outside SEO, their recharge and flow paths originate within the ophiolite complex ( Snchez - Murillo et al., 2014).	SEO,51,54,site	ophiolite complex,107,124,site	"[{""token"": ""SEO"", ""start_span"": 51, ""end_span"": 54, ""type"": ""site""}, {""token"": ""ophiolite complex"", ""start_span"": 107, ""end_span"": 124, ""type"": ""site""}]"	train
Rhizosphere soil and root samples were collected on 30 June 2014 by inserting a hand auger corer ( 5 cm diameter, 0 - 5 cm deep) into the soil under the canopy of focal H. squamatum shrubs ( 8 replicated plots per treatment).	Rhizosphere,0,11,site	0 - 5 cm deep,114,127,site	"[{""token"": ""Rhizosphere"", ""start_span"": 0, ""end_span"": 11, ""type"": ""site""}, {""token"": ""0 - 5 cm deep"", ""start_span"": 114, ""end_span"": 127, ""type"": ""site""}]"	train
Potrero Grande watershed ( Figure 1) is characterized by a 10. 3 km long floodplain with very steep tributaries ( ~ 33% slope), such as Q. Danta.	watershed,15,24,site	floodplain,73,83,site	"[{""token"": ""watershed"", ""start_span"": 15, ""end_span"": 24, ""type"": ""site""}, {""token"": ""floodplain"", ""start_span"": 73, ""end_span"": 83, ""type"": ""site""}]"	train
Remarkably, two distinct species of SAR202 cluster are highly abundant in nearly all deep bathypelagic metagenomic datasets available so far.	deep,85,89,site	bathypelagic,90,102,site	"[{""token"": ""deep"", ""start_span"": 85, ""end_span"": 89, ""type"": ""site""}, {""token"": ""bathypelagic"", ""start_span"": 90, ""end_span"": 102, ""type"": ""site""}]"	train
In short, produced fluid samples collected at 7 time points ( drilling mud sample prior to fracturing, days after fracturing 25, 34, 35, 79, 93, 142) from Marcellus Shale natural - gas well Marcellus - 4 ( 3001000 ml) were concentrated on a 0. 22 - m PES filter ( Nalgene; Fisher Scientific).	Marcellus Shale,155,170,site	Marcellus - 4,190,203,site	"[{""token"": ""Marcellus Shale"", ""start_span"": 155, ""end_span"": 170, ""type"": ""site""}, {""token"": ""Marcellus - 4"", ""start_span"": 190, ""end_span"": 203, ""type"": ""site""}]"	train
The number of OTUs shared between total rDNA samples and total rRNA samples and between total water column samples and total benthos samples was obtained after normalization to the number of reads present in the groupwith least reads ( Total DNA = 53, 879 in the templates comparison and Total sediment = 28, 584 in the habitats comparison, Supplementary TableS3).	water column,94,106,site	benthos,125,132,site	"[{""token"": ""water column"", ""start_span"": 94, ""end_span"": 106, ""type"": ""site""}, {""token"": ""benthos"", ""start_span"": 125, ""end_span"": 132, ""type"": ""site""}]"	train
The glacier has already receded beyond the ridge and FAS 4 has since become clear.	glacier,4,11,site	ridge,43,48,site	"[{""token"": ""glacier"", ""start_span"": 4, ""end_span"": 11, ""type"": ""site""}, {""token"": ""ridge"", ""start_span"": 43, ""end_span"": 48, ""type"": ""site""}]"	train
The 90 m sample is considered the limit of the photic zone, with a chlorophyll - a ( Chl - a) value of 0. 13 mg / m3, a total organic carbon ( TOC) of 1. 35 mgC / L, total N of 6. 9 M, total P of 0. 25 M, and 1. 37 105 heterotrophic bacteria counts.	90 m,4,8,site	photic zone,47,58,site	"[{""token"": ""90 m"", ""start_span"": 4, ""end_span"": 8, ""type"": ""site""}, {""token"": ""photic zone"", ""start_span"": 47, ""end_span"": 58, ""type"": ""site""}]"	train
Methods Sample collection 100 g of sediment near - surface grab - samples were collected from 3 riverbank locations along the Animas River: the USGS stream gauging station in Silverton, referred to here as A72 ( 37. 790567, 107. 667503); the City of Durango ' s Oxbow Park and Preserve ( 37. 308843, 107. 853842); and the 32nd St. Bridge in Durango ( 37. 300072, 107. 868922).	near - surface,44,58,site	riverbank,96,105,site	"[{""token"": ""near - surface"", ""start_span"": 44, ""end_span"": 58, ""type"": ""site""}, {""token"": ""riverbank"", ""start_span"": 96, ""end_span"": 105, ""type"": ""site""}]"	train
Another two samples from the depths of 1000 m and 2000 m, were taken the next day ( October 16) in two casts ( 100 L each) using the CTD rosette.	depths of 1000 m,29,45,site	2000 m,50,56,site	"[{""token"": ""depths of 1000 m"", ""start_span"": 29, ""end_span"": 45, ""type"": ""site""}, {""token"": ""2000 m"", ""start_span"": 50, ""end_span"": 56, ""type"": ""site""}]"	train
The top of such chimneys was collected by scuba - diving in each submarine site.	top of such chimneys,4,24,site	submarine,65,74,site	"[{""token"": ""top of such chimneys"", ""start_span"": 4, ""end_span"": 24, ""type"": ""site""}, {""token"": ""submarine"", ""start_span"": 65, ""end_span"": 74, ""type"": ""site""}]"	train
Response of the rhizosphere prokaryotic community of barley ( Hordeum vulgare L.) to elevated atmospheric CO2 concentration in opentop chambers Abstract The effect of elevated atmospheric CO 2 concentration [ CO 2] on the diversity and composition of the prokaryotic community inhabiting the rhizosphere of winter barley ( Hordeum vulgare L.) was investigated in a field experiment, using opentop chambers.	rhizosphere,16,27,site	rhizosphere,292,303,site	"[{""token"": ""rhizosphere"", ""start_span"": 16, ""end_span"": 27, ""type"": ""site""}, {""token"": ""rhizosphere"", ""start_span"": 292, ""end_span"": 303, ""type"": ""site""}]"	train
The sediment layer was at about 20 cm depth and of 35 cm thickness.	sediment layer,4,18,site	20 cm depth,32,43,site	"[{""token"": ""sediment layer"", ""start_span"": 4, ""end_span"": 18, ""type"": ""site""}, {""token"": ""20 cm depth"", ""start_span"": 32, ""end_span"": 43, ""type"": ""site""}]"	train
Glass columns ( Chemglass; 7. 62 cm inner diameter by 30. 5 cm effective length), fitted with fritted glass supports, were filled with sand from Orange beach and St. George beach spiked with a mixture of three low molecular weight PAHs, naphthalene, fluorene, and benzo [] pyrene.	beach,152,157,site	beach,173,178,site	"[{""token"": ""beach"", ""start_span"": 152, ""end_span"": 157, ""type"": ""site""}, {""token"": ""beach"", ""start_span"": 173, ""end_span"": 178, ""type"": ""site""}]"	train
One graphite foil, one carbon felt, and one graphite rod electrode were installed at the top half of each MEC, and another set of electrodes was installed at the bottom half.	graphite rod electrode,44,66,site	electrodes,130,140,site	"[{""token"": ""graphite rod electrode"", ""start_span"": 44, ""end_span"": 66, ""type"": ""site""}, {""token"": ""electrodes"", ""start_span"": 130, ""end_span"": 140, ""type"": ""site""}]"	train
Samples for total dissolved nitrogen, ammonia, and sulfate were filtered using 0. 45 m PES filters ( EMD Millipore, Burlington, MA, United States), with the exception of the Marcellus - 4 and Marcellus - 5 wells in which 0. 22 m PES filters were used, within 48 h of sampling and stored at 4C until analysis.	Marcellus - 4,174,187,site	Marcellus - 5,192,205,site	"[{""token"": ""Marcellus - 4"", ""start_span"": 174, ""end_span"": 187, ""type"": ""site""}, {""token"": ""Marcellus - 5"", ""start_span"": 192, ""end_span"": 205, ""type"": ""site""}]"	train
To collect sub - surface ( n = 4) and burrow wall sediment as well as animals, a round - point garden shovel was used to create a crack approximately the width and depth of the shovel blade.	sub - surface,11,24,site	burrow wall,38,49,site	"[{""token"": ""sub - surface"", ""start_span"": 11, ""end_span"": 24, ""type"": ""site""}, {""token"": ""burrow wall"", ""start_span"": 38, ""end_span"": 49, ""type"": ""site""}]"	train
Water column samples were taken with Niskin bottles attached to a CTD rosette at surface and deep chlorophyll maximum depths.	surface,81,88,site	deep chlorophyll maximum depths,93,124,site	"[{""token"": ""surface"", ""start_span"": 81, ""end_span"": 88, ""type"": ""site""}, {""token"": ""deep chlorophyll maximum depths"", ""start_span"": 93, ""end_span"": 124, ""type"": ""site""}]"	train
Particularly Lake Grosser Ostersee, and to a lesser extent Lake Ameisensee and the Western and Eastern Lake Breitenauersee are characterized by very high CaCO3 concentrations, which results in biogenic CaCO3 precipitation in summer ( Gruenert and Raeder, 2014), leading to a distinct turquoise water color and low Secchi depths.	Western,83,90,site	Eastern,95,102,site	"[{""token"": ""Western"", ""start_span"": 83, ""end_span"": 90, ""type"": ""site""}, {""token"": ""Eastern"", ""start_span"": 95, ""end_span"": 102, ""type"": ""site""}]"	train
Three microbial mats, Mat1 - 3, ( AD), two active barite chimneys, BaCh1 ( E, F) and BaCh2 ( A) and an inactive barite silica chimney, SiCh ( G, H) were sampled.	barite chimneys,50,65,site	barite silica chimney,112,133,site	"[{""token"": ""barite chimneys"", ""start_span"": 50, ""end_span"": 65, ""type"": ""site""}, {""token"": ""barite silica chimney"", ""start_span"": 112, ""end_span"": 133, ""type"": ""site""}]"	train
Three replicated composite samples from the whole water column ( that is, same volume pooled from single depths) were taken with a 5l water sampler from a boat anchored above the deepest point.	whole water column,44,62,site	deepest point,179,192,site	"[{""token"": ""whole water column"", ""start_span"": 44, ""end_span"": 62, ""type"": ""site""}, {""token"": ""deepest point"", ""start_span"": 179, ""end_span"": 192, ""type"": ""site""}]"	train
Community analysis Biofilms were dried on the electrodes in a sterile laminar flow hood for about 10 min and then collected by scraping the electrode surface with a sterile scalpel.	electrodes,46,56,site	electrode surface,140,157,site	"[{""token"": ""electrodes"", ""start_span"": 46, ""end_span"": 56, ""type"": ""site""}, {""token"": ""electrode surface"", ""start_span"": 140, ""end_span"": 157, ""type"": ""site""}]"	train
Materials and methods Sampling of marine sediments Marine surface sediments ( 020cm below seafloor) were collected from 111 locations in the Eastern Gulf of Mexico ( Fig. 1; Supplementary TableS1) during JanuaryMarch, 2011, aboard RV GeoExplorer as part of TDI Brooks Internationals Surface Geochemical Exploration ( SGE) program.	surface,58,65,site	020cm below seafloor,78,98,site	"[{""token"": ""surface"", ""start_span"": 58, ""end_span"": 65, ""type"": ""site""}, {""token"": ""020cm below seafloor"", ""start_span"": 78, ""end_span"": 98, ""type"": ""site""}]"	train
Samples for mRNA analysis were collected by pumping water from 31 m on July 12 and from 10 to 25 m on July 13.	31 m,63,67,site	10 to 25 m,88,98,site	"[{""token"": ""31 m"", ""start_span"": 63, ""end_span"": 67, ""type"": ""site""}, {""token"": ""10 to 25 m"", ""start_span"": 88, ""end_span"": 98, ""type"": ""site""}]"	train
